,CARD,DECK,BALLOT,S224.Q1,S224.Q2,S224.Q3,S224.Q4A,S224.Q4B,S224.Q4C,S224.Q5A,S224.Q5B,S224.Q6A,S224.Q6B,S224.Q6C,S224.Q6D,S224.Q6E,S224.Q6F,S224.Q7A,S224.Q7B.n,S224.Q8,S224.Q9,S224.Q10A,S224.Q10B,S224.Q10C,S224.Q11A.n,S224.Q11B.n,S224.Q12A,S224.Q12B,S224.Q12C,S224.Q12D,S224.Q13A,S224.Q13B,S224.Q14A,S224.Q14B,S224.Q15,S224.Q16,S224.Q17A,S224.Q17B,S224.Q18A,S224.Q18B,S224.Q19A,S224.Q19B,S224.Q20.n,S224.Q21A,S224.Q21B,S224.Q22,S224.Q23,S224.Q24,S224.Q25,S224.V26,S224.V27,S224.V28
1052,1.0,224.0,1053.0,4.0,3.0,6.0,6.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,,,4.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,,3.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,22.0
1053,1.0,224.0,1054.0,1.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,0.0,1.0,1.0,,,4.0,7.0,0.0,6.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,45.0
1054,1.0,224.0,1055.0,2.0,3.0,7.0,3.0,5.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,2.0,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,4.0,5.0,3.0,5.0,0.0,,3.0,3.0,1.0,4.0,1.0,1.0,4.0,5.0,7.0
1055,1.0,224.0,1056.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,,3.0,3.0,1.0,4.0,1.0,2.0,4.0,5.0,6.0
1056,1.0,224.0,1057.0,4.0,2.0,5.0,4.0,4.0,1.0,2.0,7.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,,0.0,2.0,3.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,3.0,3.0,,3.0,3.0,1.0,4.0,1.0,2.0,4.0,5.0,11.0
1057,1.0,224.0,1058.0,3.0,2.0,6.0,2.0,5.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,3.0,3.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,,3.0,3.0,2.0,4.0,1.0,1.0,4.0,5.0,6.0
1058,1.0,224.0,1059.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,2.0,1.0,1.0,1.0,,,1.0,7.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,5.0,0.0,0.0,5.0,1.0,,3.0,3.0,0.0,4.0,1.0,2.0,4.0,5.0,10.0
1059,1.0,224.0,1060.0,4.0,2.0,6.0,6.0,4.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,,3.0,3.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0
1060,1.0,224.0,1061.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,,,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,4.0,6.0,15.0
1061,1.0,224.0,1062.0,5.0,2.0,7.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,,,1.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,3.0,2.0,3.0,,3.0,3.0,1.0,4.0,1.0,1.0,4.0,6.0,2.0
1062,1.0,224.0,1063.0,4.0,3.0,5.0,5.0,5.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,,,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,0.0,3.0,5.0,3.0,5.0,3.0,,3.0,3.0,2.0,4.0,1.0,1.0,1.0,7.0,24.0
1063,1.0,224.0,1064.0,2.0,3.0,5.0,5.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,,3.0,3.0,2.0,4.0,1.0,2.0,1.0,7.0,23.0
1064,1.0,224.0,1065.0,4.0,2.0,5.0,6.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,3.0,3.0,1.0,,,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,,3.0,2.0,1.0,4.0,1.0,2.0,1.0,7.0,2.0
1065,1.0,224.0,1066.0,4.0,3.0,7.0,1.0,5.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,4.0,2.0,3.0,3.0,,,0.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,,3.0,3.0,1.0,4.0,1.0,2.0,2.0,7.0,5.0
1066,1.0,224.0,1067.0,3.0,2.0,6.0,5.0,4.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,3.0,0.0,2.0,2.0,,,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,5.0,3.0,,3.0,3.0,2.0,4.0,1.0,1.0,2.0,7.0,46.0
1067,1.0,224.0,1068.0,5.0,3.0,6.0,1.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,,,4.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,,3.0,3.0,1.0,4.0,1.0,2.0,2.0,7.0,58.0
1068,1.0,224.0,1069.0,4.0,2.0,4.0,1.0,4.0,1.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,,3.0,2.0,2.0,4.0,1.0,1.0,2.0,7.0,87.0
1069,1.0,224.0,1070.0,5.0,3.0,5.0,2.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,,0.0,2.0,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,2.0,1.0,4.0,1.0,1.0,2.0,7.0,17.0
1070,1.0,224.0,1071.0,4.0,3.0,5.0,1.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,,1.0,4.0,3.0,2.0,3.0,,,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,5.0,0.0,,3.0,3.0,2.0,4.0,1.0,2.0,2.0,7.0,103.0
1071,1.0,224.0,1072.0,5.0,2.0,5.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,4.0,1.0,2.0,2.0,7.0,54.0
1072,1.0,224.0,1073.0,4.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,7.0,82.0
1073,1.0,224.0,1074.0,4.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,3.0,4.0,2.0,2.0,1.0,,,0.0,7.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,,3.0,1.0,1.0,4.0,1.0,2.0,2.0,7.0,63.0
1074,1.0,224.0,1075.0,2.0,3.0,5.0,3.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,,3.0,4.0,1.0,1.0,1.0,,,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,,3.0,3.0,1.0,4.0,1.0,2.0,2.0,7.0,74.0
1075,1.0,224.0,1076.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,,3.0,3.0,1.0,4.0,1.0,2.0,2.0,7.0,48.0
1076,1.0,224.0,1077.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,3.0,2.0,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,7.0,45.0
1077,1.0,224.0,1078.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,,3.0,0.0,1.0,4.0,1.0,1.0,3.0,7.0,48.0
1078,1.0,224.0,1079.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,,3.0,3.0,1.0,4.0,1.0,2.0,3.0,7.0,11.0
1079,1.0,224.0,1080.0,3.0,3.0,5.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,0.0,2.0,1.0,1.0,1.0,,,4.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,5.0,1.0,,1.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,55.0
1080,1.0,224.0,1081.0,4.0,2.0,6.0,4.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,4.0,1.0,3.0,3.0,,,6.0,6.0,6.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,,2.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,36.0
1081,1.0,224.0,1082.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,,2.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,20.0
1082,1.0,224.0,1083.0,5.0,2.0,6.0,3.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,,,6.0,6.0,6.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,,2.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,34.0
1083,1.0,224.0,1084.0,1.0,1.0,5.0,4.0,2.0,1.0,2.0,7.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,,1.0,3.0,2.0,2.0,1.0,,,6.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,0.0,,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,38.0
1084,1.0,224.0,1085.0,4.0,3.0,5.0,2.0,5.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,3.0,2.0,3.0,,,6.0,5.0,5.0,6.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,0.0,,3.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,101.0
1085,1.0,224.0,1086.0,4.0,3.0,7.0,3.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,2.0,3.0,3.0,2.0,,,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,3.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,13.0
1086,1.0,224.0,1087.0,5.0,3.0,5.0,3.0,6.0,1.0,2.0,7.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,,,4.0,4.0,5.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,,3.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,60.0
1087,1.0,224.0,1088.0,3.0,2.0,6.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,3.0,2.0,2.0,1.0,3.0,,,5.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,84.0
1088,1.0,224.0,1089.0,3.0,3.0,5.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,,,5.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,,3.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,88.0
1089,1.0,224.0,1090.0,2.0,3.0,6.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,,,5.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,21.0
1090,1.0,224.0,1091.0,3.0,3.0,5.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,,3.0,2.0,3.0,3.0,1.0,,,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0
1091,1.0,224.0,1092.0,2.0,3.0,6.0,5.0,6.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,2.0,3.0,1.0,3.0,,,5.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,70.0
1092,1.0,224.0,1093.0,4.0,3.0,5.0,1.0,5.0,1.0,2.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,1.0,4.0,2.0,4.0,2.0,,,6.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,1.0,0.0,5.0,0.0,,3.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,24.0
1093,1.0,224.0,1094.0,2.0,3.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,,3.0,3.0,1.0,4.0,1.0,2.0,4.0,1.0,52.0
1094,1.0,224.0,1095.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,,1.0,4.0,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,67.0
1095,1.0,224.0,1096.0,6.0,3.0,5.0,1.0,4.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,0.0,3.0,3.0,3.0,1.0,,,1.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,5.0,3.0,,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,36.0
1096,1.0,224.0,1097.0,6.0,3.0,5.0,1.0,4.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,0.0,3.0,3.0,3.0,1.0,,,1.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,5.0,3.0,,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,36.0
1097,1.0,224.0,1098.0,2.0,2.0,5.0,1.0,5.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,,3.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,66.0
1098,1.0,224.0,1099.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,2.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,,3.0,2.0,1.0,4.0,1.0,2.0,2.0,8.0,63.0
1099,1.0,224.0,1100.0,4.0,2.0,3.0,6.0,5.0,1.0,2.0,7.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,,3.0,3.0,1.0,4.0,1.0,2.0,2.0,8.0,97.0
1100,1.0,224.0,1101.0,5.0,2.0,6.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,5.0,0.0,,3.0,3.0,2.0,4.0,1.0,1.0,2.0,8.0,48.0
1101,1.0,224.0,1102.0,2.0,2.0,5.0,6.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,0.0,2.0,3.0,3.0,2.0,,,0.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,4.0,1.0,2.0,2.0,8.0,96.0
1102,1.0,224.0,1103.0,4.0,2.0,6.0,2.0,5.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,1.0,2.0,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,8.0,57.0
1103,1.0,224.0,1104.0,5.0,2.0,5.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,3.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,8.0,87.0
1104,1.0,224.0,1105.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,,,4.0,4.0,0.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,,3.0,3.0,1.0,4.0,1.0,2.0,2.0,8.0,134.0
1105,1.0,224.0,1106.0,4.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,6.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,8.0,79.0
1106,1.0,224.0,1107.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,8.0,72.0
1107,1.0,224.0,1108.0,4.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,3.0,1.0,4.0,1.0,2.0,2.0,8.0,93.0
1108,1.0,224.0,1109.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,,1.0,2.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,1.0,1.0,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,8.0,3.0
1109,1.0,224.0,1110.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,3.0,2.0,1.0,,,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,4.0,1.0,1.0,2.0,8.0,129.0
1110,1.0,224.0,1111.0,3.0,3.0,5.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,8.0,32.0
1111,1.0,224.0,1112.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,5.0,5.0,1.0,3.0,1.0,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,8.0,46.0
1112,1.0,224.0,1113.0,4.0,2.0,6.0,2.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,,3.0,3.0,1.0,4.0,1.0,2.0,3.0,8.0,1.0
1113,1.0,224.0,1114.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,,3.0,3.0,1.0,4.0,1.0,2.0,3.0,8.0,42.0
1114,1.0,224.0,1115.0,4.0,1.0,4.0,5.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,3.0,3.0,1.0,4.0,1.0,1.0,3.0,8.0,38.0
1115,1.0,224.0,1116.0,2.0,3.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,0.0,7.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,3.0,2.0,2.0,4.0,1.0,2.0,3.0,8.0,36.0
1116,1.0,224.0,1117.0,6.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,,1.0,4.0,2.0,1.0,1.0,,,4.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,,3.0,3.0,1.0,4.0,1.0,2.0,3.0,8.0,24.0
1117,1.0,224.0,1118.0,3.0,3.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,5.0,2.0,0.0,2.0,3.0,,0.0,2.0,0.0,4.0,1.0,1.0,3.0,8.0,29.0
1118,1.0,224.0,1119.0,3.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,5.0,5.0,1.0,1.0,3.0,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,3.0,8.0,34.0
1119,1.0,224.0,1120.0,3.0,2.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,5.0,1.0,3.0,5.0,3.0,,3.0,3.0,2.0,4.0,1.0,1.0,3.0,8.0,21.0
