,CARD,DECK,BALLOT,S83.Q1,S83.Q2.1,S83.Q2.2,S83.Q3,S83.Q4A,S83.Q4B,S83.Q4C,S83.Q4D,S83.Q5.1,S83.Q5.2,S83.Q6.1,S83.Q6.2,S83.Q7,S83.Q8,S83.Q9,S83.Q10,S83.Q11,S83.Q12,S83.Q13,S83.Q14A.n,S83.Q14B.n,S83.Q14C.n,S83.Q14D.n,S83.Q15A.n,S83.Q15B.n,S83.Q15C.n,S83.Q15D.n,S83.Q16.n,S83.Q17A.n,S83.Q17B.n,S83.Q18,S83.Q19,S83.Q20,S83.Q21,S83.Q22,S83.Q23A,S83.Q23B,S83.Q24,S83.Q25A.1,S83.Q25A.2,S83.Q25A.3,S83.Q25A.4,S83.Q25A.5,S83.Q25A.6,S83.Q25A.7,S83.Q25A.8,S83.Q25A.9,S83.Q25A.10,S83.Q25B,S83.Q26,S83.Q27,S83.Q28,S83.Q29,S83.Q30,S83.Q31,S83.Q32,S83.Q33,S83.Q34,S83.Q35,S83.Q36,S83.Q37,S83.Q38,S83.Q39,S83.Q40,S83.Q41,S83.Q42,S83.Q43,S83.Q44,S83.Q45,S83.Q46,S83.Q47,S83.Q48,CARD..1,DECK..1,BALLOT..1,S83.Q49,S83.V50,S83.V51,S83.V52,S83.V53,S83.V54,S83.V55
641,1.0,83.0,642.0,2.0,6.0,33.0,4.0,13.0,1.0,0.0,0.0,3.0,9.0,5.0,58.0,7.0,2.0,2.0,3.0,12.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,83.0,642.0,1.0,2.0,1.0,6.0,3.0,2210.0,43245.0
642,1.0,83.0,643.0,2.0,12.0,42.0,4.0,12.0,1.0,99.0,99.0,9.0,7.0,5.0,55.0,7.0,1.0,1.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,643.0,1.0,1.0,0.0,5.0,3.0,32201.0,42895.0
643,1.0,83.0,644.0,2.0,8.0,42.0,4.0,14.0,2.0,0.0,0.0,11.0,4.0,3.0,33.0,6.0,2.0,3.0,2.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,83.0,644.0,1.0,2.0,0.0,6.0,2.0,12120.0,11161.0
644,1.0,83.0,645.0,2.0,9.0,42.0,4.0,13.0,2.0,99.0,99.0,2.0,14.0,10.0,1.0,6.0,2.0,3.0,2.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,83.0,645.0,1.0,0.0,3.0,2.0,2.0,22230.0,11221.0
645,1.0,83.0,646.0,2.0,9.0,42.0,4.0,14.0,2.0,99.0,99.0,12.0,12.0,8.0,84.0,6.0,2.0,3.0,2.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,83.0,646.0,1.0,1.0,3.0,1.0,1.0,22030.0,11051.0
646,1.0,83.0,647.0,2.0,10.0,42.0,4.0,13.0,2.0,99.0,99.0,1.0,9.0,3.0,34.0,6.0,2.0,3.0,2.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,83.0,647.0,1.0,1.0,2.0,4.0,2.0,22311.0,11561.0
647,1.0,83.0,648.0,2.0,6.0,36.0,4.0,15.0,2.0,0.0,0.0,12.0,13.0,0.0,0.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,83.0,648.0,2.0,1.0,1.0,5.0,0.0,11332.0,41461.0
648,1.0,83.0,649.0,2.0,12.0,42.0,4.0,10.0,2.0,99.0,99.0,1.0,20.0,2.0,23.0,6.0,1.0,1.0,1.0,12.0,1.0,3.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,649.0,2.0,3.0,0.0,7.0,2.0,32303.0,41141.0
649,1.0,83.0,650.0,2.0,10.0,43.0,1.0,0.0,2.0,99.0,99.0,11.0,5.0,2.0,21.0,6.0,2.0,2.0,4.0,1.0,6.0,1.0,,,,,,,,,,,,1.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,83.0,650.0,1.0,3.0,0.0,7.0,4.0,10310.0,41912.0
650,1.0,83.0,651.0,2.0,10.0,42.0,4.0,13.0,2.0,0.0,0.0,1.0,13.0,2.0,23.0,7.0,2.0,3.0,2.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,83.0,651.0,1.0,1.0,0.0,6.0,3.0,2302.0,11711.0
651,1.0,83.0,652.0,2.0,10.0,42.0,4.0,13.0,2.0,99.0,99.0,9.0,11.0,1.0,14.0,7.0,2.0,2.0,2.0,8.0,1.0,1.0,,,,,,,,,,,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,83.0,652.0,1.0,1.0,1.0,4.0,1.0,1040.0,11371.0
652,1.0,83.0,653.0,2.0,11.0,42.0,4.0,12.0,2.0,99.0,99.0,8.0,9.0,3.0,34.0,7.0,2.0,2.0,2.0,8.0,6.0,2.0,,,,,,,,,,,,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,83.0,653.0,1.0,1.0,1.0,4.0,2.0,20321.0,11101.0
653,1.0,83.0,654.0,2.0,12.0,42.0,4.0,11.0,2.0,0.0,0.0,10.0,16.0,5.0,54.0,7.0,2.0,3.0,2.0,8.0,1.0,3.0,,,,,,,,,,,,3.0,2.0,5.0,1.0,2.0,3.0,6.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,6.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,83.0,654.0,2.0,0.0,2.0,3.0,1.0,11302.0,11441.0
654,1.0,83.0,655.0,2.0,11.0,43.0,1.0,1.0,2.0,99.0,99.0,6.0,9.0,2.0,21.0,7.0,1.0,1.0,1.0,10.0,1.0,1.0,,,,,,,,,,,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,1.0,3.0,3.0,2.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,83.0,655.0,1.0,2.0,2.0,3.0,4.0,32202.0,31021.0
655,1.0,83.0,656.0,2.0,5.0,43.0,3.0,6.0,2.0,99.0,99.0,7.0,18.0,3.0,33.0,7.0,2.0,3.0,3.0,7.0,1.0,2.0,,,,,,,,,,,,4.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,83.0,656.0,1.0,1.0,0.0,6.0,2.0,21202.0,31071.0
656,1.0,83.0,657.0,2.0,5.0,43.0,3.0,6.0,2.0,0.0,0.0,2.0,17.0,3.0,34.0,7.0,1.0,1.0,1.0,10.0,1.0,1.0,,,,,,,,,,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,83.0,657.0,2.0,1.0,2.0,5.0,4.0,32302.0,31011.0
657,1.0,83.0,658.0,2.0,11.0,43.0,1.0,1.0,2.0,99.0,99.0,1.0,5.0,4.0,46.0,7.0,2.0,3.0,2.0,10.0,1.0,1.0,,,,,,,,,,,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,83.0,658.0,2.0,1.0,2.0,3.0,3.0,22320.0,31131.0
658,1.0,83.0,659.0,2.0,11.0,43.0,1.0,1.0,2.0,0.0,0.0,11.0,9.0,4.0,47.0,7.0,2.0,2.0,3.0,10.0,1.0,1.0,,,,,,,,,,,,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,83.0,659.0,2.0,2.0,2.0,4.0,1.0,10200.0,31551.0
659,1.0,83.0,660.0,2.0,5.0,43.0,3.0,7.0,2.0,99.0,99.0,9.0,14.0,5.0,58.0,7.0,1.0,1.0,2.0,12.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,83.0,660.0,2.0,0.0,2.0,3.0,1.0,22321.0,31781.0
660,1.0,83.0,661.0,2.0,5.0,43.0,3.0,6.0,2.0,99.0,99.0,1.0,18.0,10.0,1.0,7.0,1.0,1.0,1.0,10.0,1.0,1.0,,,,,,,,,,,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,83.0,661.0,2.0,2.0,1.0,5.0,4.0,32301.0,31031.0
661,1.0,83.0,662.0,2.0,12.0,42.0,4.0,12.0,2.0,99.0,99.0,11.0,8.0,5.0,56.0,7.0,2.0,2.0,4.0,7.0,6.0,2.0,,,,,,,,,,,,3.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,5.0,5.0,1.0,4.0,2.0,3.0,2.0,83.0,662.0,1.0,1.0,2.0,3.0,2.0,21130.0,43235.0
662,1.0,83.0,663.0,2.0,6.0,34.0,4.0,16.0,3.0,0.0,0.0,7.0,11.0,5.0,57.0,6.0,2.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,4.0,2.0,5.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,6.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,83.0,663.0,2.0,0.0,0.0,4.0,0.0,20201.0,42103.0
663,1.0,83.0,664.0,2.0,12.0,42.0,4.0,10.0,3.0,0.0,0.0,8.0,13.0,2.0,21.0,7.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,4.0,3.0,5.0,5.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,83.0,664.0,1.0,0.0,3.0,0.0,0.0,22110.0,12644.0
664,1.0,83.0,665.0,2.0,10.0,42.0,4.0,12.0,3.0,0.0,0.0,2.0,18.0,6.0,62.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,83.0,665.0,2.0,0.0,2.0,3.0,0.0,22030.0,44025.0
665,1.0,83.0,666.0,2.0,10.0,43.0,2.0,0.0,3.0,99.0,99.0,7.0,13.0,2.0,23.0,7.0,1.0,1.0,1.0,10.0,6.0,2.0,,,,,,,,,,,,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,83.0,666.0,2.0,2.0,2.0,5.0,3.0,21200.0,42925.0
666,1.0,83.0,667.0,2.0,9.0,43.0,2.0,99.0,3.0,99.0,99.0,9.0,14.0,2.0,21.0,7.0,2.0,2.0,2.0,10.0,6.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,83.0,667.0,2.0,3.0,0.0,7.0,2.0,12123.0,43095.0
667,1.0,83.0,668.0,2.0,10.0,43.0,1.0,99.0,3.0,99.0,99.0,5.0,15.0,2.0,22.0,7.0,1.0,1.0,1.0,1.0,5.0,3.0,,,,,,,,,,,,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,83.0,668.0,1.0,3.0,0.0,6.0,4.0,21300.0,42695.0
668,1.0,83.0,669.0,2.0,10.0,43.0,1.0,0.0,3.0,0.0,0.0,12.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,6.0,1.0,,,,,,,,,,,,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,6.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,83.0,669.0,1.0,2.0,0.0,5.0,3.0,22301.0,44075.0
669,1.0,83.0,670.0,2.0,9.0,37.0,4.0,19.0,3.0,99.0,99.0,8.0,16.0,5.0,56.0,7.0,1.0,1.0,1.0,7.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,83.0,670.0,2.0,2.0,1.0,6.0,2.0,32103.0,42033.0
670,1.0,83.0,671.0,2.0,12.0,42.0,4.0,9.0,4.0,99.0,99.0,8.0,11.0,2.0,22.0,6.0,1.0,1.0,1.0,12.0,1.0,1.0,,,,,,,,,,,,4.0,2.0,3.0,3.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,83.0,671.0,1.0,0.0,2.0,2.0,0.0,20230.0,22121.0
671,1.0,83.0,672.0,2.0,1.0,42.0,4.0,8.0,4.0,0.0,0.0,4.0,12.0,7.0,73.0,6.0,1.0,1.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,5.0,2.0,3.0,3.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,83.0,672.0,2.0,0.0,2.0,2.0,0.0,20330.0,21511.0
672,1.0,83.0,673.0,2.0,12.0,42.0,4.0,9.0,4.0,99.0,99.0,10.0,7.0,5.0,58.0,6.0,4.0,2.0,3.0,10.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,83.0,673.0,1.0,2.0,1.0,6.0,4.0,22220.0,31631.0
673,1.0,83.0,674.0,2.0,11.0,42.0,3.0,10.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,5.0,2.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,83.0,674.0,1.0,0.0,2.0,2.0,0.0,21140.0,42364.0
674,1.0,83.0,675.0,2.0,7.0,32.0,4.0,9.0,4.0,99.0,99.0,7.0,11.0,5.0,58.0,7.0,2.0,2.0,2.0,12.0,6.0,1.0,,,,,,,,,,,,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,83.0,675.0,1.0,1.0,1.0,7.0,2.0,11220.0,31991.0
675,1.0,83.0,676.0,2.0,12.0,42.0,4.0,8.0,4.0,0.0,0.0,5.0,17.0,7.0,74.0,7.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,83.0,676.0,1.0,0.0,1.0,2.0,2.0,22202.0,32201.0
676,1.0,83.0,677.0,2.0,8.0,43.0,2.0,0.0,4.0,0.0,0.0,3.0,7.0,2.0,21.0,7.0,1.0,1.0,1.0,10.0,6.0,2.0,,,,,,,,,,,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,83.0,677.0,2.0,2.0,0.0,5.0,4.0,31320.0,43115.0
677,1.0,83.0,678.0,2.0,7.0,43.0,2.0,0.0,5.0,0.0,0.0,2.0,15.0,2.0,21.0,7.0,2.0,2.0,5.0,10.0,6.0,2.0,,,,,,,,,,,,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,83.0,678.0,2.0,2.0,0.0,6.0,4.0,12321.0,43955.0
678,1.0,83.0,679.0,2.0,10.0,42.0,4.0,9.0,5.0,0.0,0.0,9.0,19.0,2.0,21.0,7.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,83.0,679.0,1.0,1.0,1.0,6.0,1.0,12302.0,12684.0
679,1.0,83.0,680.0,2.0,8.0,43.0,2.0,99.0,5.0,99.0,99.0,4.0,18.0,4.0,42.0,6.0,2.0,2.0,2.0,1.0,6.0,1.0,,,,,,,,,,,,3.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,5.0,3.0,5.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,83.0,680.0,1.0,1.0,1.0,3.0,3.0,1101.0,41752.0
680,1.0,83.0,681.0,2.0,10.0,42.0,4.0,10.0,5.0,99.0,99.0,6.0,10.0,2.0,21.0,6.0,2.0,3.0,2.0,11.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,83.0,681.0,1.0,1.0,2.0,3.0,2.0,10342.0,42203.0
681,1.0,83.0,682.0,2.0,11.0,42.0,4.0,9.0,5.0,99.0,99.0,6.0,9.0,2.0,21.0,6.0,1.0,1.0,1.0,12.0,5.0,2.0,,,,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,83.0,682.0,1.0,0.0,2.0,2.0,3.0,32201.0,31371.0
682,1.0,83.0,683.0,2.0,12.0,25.0,4.0,9.0,5.0,99.0,99.0,11.0,4.0,6.0,62.0,6.0,2.0,2.0,2.0,8.0,2.0,2.0,,,,,,,,,,,,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,83.0,683.0,1.0,1.0,2.0,3.0,2.0,12303.0,32461.0
