,CARD,DECK,BALLOT,FORM,S100C.Q1,S100C.Q2,S100C.Q3,S100C.Q4,S100C.Q5,S100C.Q6,S100C.Q7A.n,S100C.Q7B,S100C.Q7C,S100C.Q8,S100C.Q9,S100C.Q10,S100C.Q11,S100C.Q12,S100C.Q13,S100C.Q14,S100C.Q15.n,S100C.Q16A,S100C.Q16B,S100C.Q17A,S100C.Q17B,S100C.Q18.n,S100C.Q19,S100C.Q20,S100C.Q21A,S100C.Q21B,S100C.Q22,S100C.Q23,S100C.Q24,S100C.Q25,S100C.Q26,S100C.Q27,S100C.Q28,S100C.Q29A,S100C.Q29B,S100C.Q29C,S100C.Q29D,S100C.Q29E,S100C.Q29F,S100C.Q29G,S100C.Q30A,S100C.Q30B,S100C.Q31,S100C.Q32A,S100C.Q32B,S100C.Q32C,S100C.Q33,S100C.Q34,S100C.Q35,S100C.Q36A,S100C.Q36B.n,S100C.Q37,S100C.Q38,S100C.Q39,S100C.Q40.n,S100C.Q40A.n,S100C.Q40B.n,S100C.Q41,S100C.Q42.1,S100C.Q42.2,S100C.Q43A,S100C.Q43B,S100C.Q43C,S100C.Q44,S100C.Q45A,S100C.Q45B,S100C.Q46A,S100C.Q46B,S100C.Q47A.n,S100C.Q47B.n,S100C.Q48,CARD..1,DECK..1,BALLOT..1,FORM..1,S100C.Q49A,S100C.Q49B,S100C.Q49C,S100C.Q49D,S100C.Q49E,S100C.Q49F,S100C.Q49G,S100C.Q49H,S100C.Q50A,S100C.Q50B,S100C.Q50C,S100C.Q51A.n,S100C.Q51B.n,S100C.Q52.n,S100C.Q53A,S100C.Q53B,S100C.Q53C,S100C.Q54,S100C.Q55A,S100C.Q55B,S100C.Q56.n,S100C.V57,S100C.V58
446,1.0,100.0,447.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,,999.0,999.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,5.0,5.0,2.0,2.0,2.0,3.0,,2.0,2.0,2.0,,,,4.0,11.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,,,4.0,2.0,100.0,447.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,0.0,,32.0,39.0
447,1.0,100.0,448.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,,28.0,12.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,,3.0,2.0,3.0,2.0,,2.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,0.0,1.0,,3.0,3.0,1.0,,,,4.0,9.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,,,3.0,2.0,100.0,448.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,,,3.0,3.0,3.0,1.0,1.0,0.0,,30.0,35.0
448,1.0,100.0,449.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,,49.0,14.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,,2.0,1.0,2.0,0.0,,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,,1.0,2.0,2.0,,,,4.0,10.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,0.0,,,0.0,2.0,100.0,449.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,,,,3.0,1.0,0.0,2.0,0.0,0.0,,32.0,49.0
449,1.0,100.0,450.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,,999.0,13.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,4.0,1.0,2.0,2.0,,3.0,8.0,1.0,2.0,7.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,,3.0,4.0,1.0,,,,3.0,10.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,,,1.0,2.0,100.0,450.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,,,,2.0,2.0,1.0,2.0,1.0,1.0,,29.0,46.0
450,1.0,100.0,451.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,,47.0,27.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,3.0,2.0,3.0,2.0,,2.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,3.0,3.0,1.0,,,,3.0,10.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,0.0,1.0,,,1.0,2.0,100.0,451.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,,,,3.0,3.0,3.0,2.0,2.0,2.0,,28.0,58.0
451,1.0,100.0,452.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,,50.0,21.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,,4.0,1.0,2.0,2.0,,3.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,4.0,4.0,3.0,2.0,2.0,0.0,,2.0,3.0,1.0,,,,4.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,,,2.0,2.0,100.0,452.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,,,,1.0,1.0,3.0,2.0,2.0,2.0,,29.0,45.0
452,1.0,100.0,453.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,,60.0,21.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,,3.0,0.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,,1.0,2.0,1.0,,,,3.0,10.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,,,4.0,2.0,100.0,453.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,2.0,2.0,2.0,,28.0,50.0
453,1.0,100.0,454.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,,60.0,23.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,,3.0,3.0,4.0,3.0,,2.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,5.0,1.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,,3.0,4.0,1.0,,,,0.0,8.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,,,1.0,2.0,100.0,454.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,,26.0,52.0
454,1.0,100.0,455.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,,90.0,21.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,2.0,1.0,,1.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,,1.0,4.0,2.0,,,,3.0,10.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,,,2.0,2.0,100.0,455.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,,27.0,65.0
455,1.0,100.0,456.0,3.0,2.0,3.0,5.0,3.0,1.0,3.0,,120.0,23.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,3.0,2.0,3.0,2.0,,4.0,8.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,,2.0,3.0,1.0,,,,3.0,10.0,3.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,,,3.0,2.0,100.0,456.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,3.0,3.0,2.0,2.0,2.0,,25.0,54.0
456,1.0,100.0,457.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,,75.0,30.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,,4.0,3.0,3.0,3.0,,4.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,,3.0,2.0,1.0,,,,4.0,12.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0,,,2.0,2.0,100.0,457.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,,,,3.0,3.0,2.0,2.0,0.0,1.0,,25.0,58.0
457,1.0,100.0,458.0,3.0,3.0,1.0,2.0,4.0,1.0,7.0,,80.0,30.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,,4.0,2.0,3.0,2.0,,3.0,8.0,0.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,,3.0,2.0,2.0,,,,3.0,10.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,,,4.0,2.0,100.0,458.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,,26.0,53.0
458,1.0,100.0,459.0,3.0,3.0,2.0,5.0,4.0,1.0,7.0,,999.0,999.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,,0.0,1.0,2.0,1.0,,1.0,8.0,1.0,0.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,8.0,3.0,2.0,2.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,,4.0,8.0,3.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,,,0.0,2.0,100.0,459.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,1.0,0.0,0.0,2.0,0.0,0.0,,26.0,48.0
459,1.0,100.0,460.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,,120.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,3.0,2.0,3.0,2.0,,1.0,0.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,,1.0,2.0,1.0,,,,3.0,9.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,,,3.0,2.0,100.0,460.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,,27.0,60.0
460,1.0,100.0,461.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,,999.0,999.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,,1.0,3.0,2.0,,,,4.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,,,2.0,2.0,100.0,461.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,2.0,2.0,,33.0,36.0
461,1.0,100.0,462.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,,999.0,999.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,4.0,3.0,,1.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,,0.0,1.0,2.0,,,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,,,1.0,2.0,100.0,462.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,,,,0.0,1.0,0.0,2.0,0.0,0.0,,32.0,43.0
462,1.0,100.0,463.0,3.0,3.0,1.0,3.0,1.0,3.0,5.0,,40.0,12.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,,3.0,2.0,2.0,,,,4.0,12.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,0.0,2.0,100.0,463.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,32.0,38.0
463,1.0,100.0,464.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,,52.0,14.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,,4.0,1.0,2.0,1.0,,3.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,5.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0,,3.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,,,1.0,2.0,100.0,464.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,,31.0,25.0
464,1.0,100.0,465.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,,35.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,3.0,2.0,3.0,2.0,,3.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,,2.0,2.0,2.0,,,,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,,,3.0,2.0,100.0,465.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,0.0,,35.0,20.0
465,1.0,100.0,466.0,3.0,6.0,1.0,3.0,3.0,1.0,7.0,,78.0,23.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,,4.0,2.0,3.0,2.0,,3.0,0.0,2.0,3.0,4.0,0.0,4.0,3.0,3.0,1.0,3.0,0.0,5.0,5.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,2.0,2.0,3.0,,2.0,3.0,2.0,,,,4.0,12.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,,,1.0,2.0,100.0,466.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,,,,2.0,3.0,3.0,2.0,2.0,2.0,,26.0,59.0
466,1.0,100.0,467.0,3.0,6.0,1.0,3.0,3.0,1.0,2.0,,69.0,28.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,,3.0,3.0,3.0,2.0,,3.0,8.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,,2.0,4.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,5.0,1.0,1.0,,,3.0,2.0,100.0,467.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,,,,1.0,2.0,3.0,2.0,1.0,0.0,,27.0,61.0
467,1.0,100.0,468.0,3.0,6.0,1.0,3.0,4.0,1.0,1.0,,67.0,24.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,3.0,1.0,2.0,1.0,,3.0,5.0,1.0,1.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,5.0,3.0,2.0,2.0,3.0,,3.0,2.0,1.0,,,,4.0,11.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,,,2.0,2.0,100.0,468.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,,,,3.0,3.0,3.0,2.0,1.0,2.0,,28.0,47.0
468,1.0,100.0,469.0,3.0,5.0,1.0,4.0,3.0,1.0,2.0,,70.0,14.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,,4.0,2.0,3.0,2.0,,3.0,8.0,2.0,2.0,8.0,6.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,4.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,,1.0,3.0,1.0,,,,4.0,10.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,,,1.0,2.0,100.0,469.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,1.0,,30.0,37.0
469,1.0,100.0,470.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,,48.0,17.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,3.0,1.0,2.0,1.0,,4.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,,0.0,2.0,1.0,,,,4.0,11.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,2.0,2.0,,,0.0,2.0,100.0,470.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,,,,1.0,3.0,0.0,2.0,0.0,0.0,,32.0,37.0
470,1.0,100.0,471.0,3.0,5.0,1.0,3.0,4.0,1.0,3.0,,50.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,,3.0,3.0,2.0,3.0,,3.0,1.0,2.0,1.0,9.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,3.0,3.0,1.0,5.0,4.0,3.0,2.0,2.0,1.0,,3.0,3.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,5.0,0.0,1.0,,,2.0,2.0,100.0,471.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,,,1.0,2.0,3.0,2.0,1.0,1.0,,32.0,40.0
471,1.0,100.0,472.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,0.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,,3.0,4.0,2.0,,,,4.0,6.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,,,1.0,2.0,100.0,472.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,,,,2.0,2.0,2.0,2.0,0.0,0.0,,31.0,32.0
472,1.0,100.0,473.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,,28.0,12.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,,3.0,2.0,3.0,2.0,,3.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,1.0,0.0,3.0,,3.0,4.0,1.0,,,,3.0,8.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,,,3.0,2.0,100.0,473.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,0.0,,30.0,45.0
473,1.0,100.0,474.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,,60.0,10.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,,2.0,2.0,1.0,1.0,,2.0,0.0,1.0,1.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,,1.0,2.0,2.0,,,,3.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,,,3.0,2.0,100.0,474.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,0.0,2.0,,30.0,38.0
474,1.0,100.0,475.0,3.0,2.0,1.0,3.0,3.0,1.0,7.0,,72.0,24.0,3.0,3.0,1.0,2.0,0.0,3.0,1.0,,4.0,1.0,2.0,1.0,,3.0,0.0,2.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,2.0,0.0,,3.0,4.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,,,1.0,2.0,100.0,475.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,0.0,4.0,,,,1.0,2.0,2.0,1.0,0.0,0.0,,26.0,58.0
475,1.0,100.0,476.0,3.0,2.0,1.0,2.0,4.0,1.0,4.0,,45.0,21.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,,1.0,2.0,2.0,2.0,,1.0,0.0,3.0,2.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,,1.0,3.0,1.0,,,,3.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,,,3.0,2.0,100.0,476.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,0.0,1.0,,27.0,63.0
476,1.0,100.0,477.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,,999.0,23.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,,4.0,3.0,3.0,3.0,,1.0,8.0,2.0,2.0,5.0,6.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,3.0,5.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,,3.0,2.0,1.0,,,,4.0,3.0,4.0,0.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,,,2.0,2.0,100.0,477.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,,,,1.0,3.0,3.0,2.0,1.0,2.0,,27.0,54.0
477,1.0,100.0,478.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,,45.0,22.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,,2.0,2.0,2.0,2.0,,3.0,8.0,1.0,1.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,,2.0,4.0,1.0,,,,4.0,9.0,1.0,5.0,1.0,1.0,4.0,1.0,5.0,2.0,1.0,,,3.0,2.0,100.0,478.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,,,,3.0,2.0,3.0,2.0,1.0,0.0,,34.0,47.0
478,1.0,100.0,479.0,3.0,3.0,1.0,4.0,2.0,1.0,3.0,,72.0,20.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,,2.0,2.0,3.0,2.0,,3.0,8.0,2.0,1.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,0.0,,3.0,2.0,1.0,,,,4.0,10.0,1.0,4.0,1.0,2.0,3.0,3.0,5.0,2.0,2.0,,,2.0,2.0,100.0,479.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,,25.0,52.0
479,1.0,100.0,480.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,,30.0,17.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,,4.0,3.0,4.0,3.0,,3.0,0.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,,3.0,4.0,1.0,,,,4.0,10.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,1.0,2.0,100.0,480.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,,27.0,49.0
480,1.0,100.0,481.0,3.0,2.0,3.0,5.0,5.0,1.0,7.0,,40.0,26.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,,4.0,3.0,4.0,2.0,,2.0,8.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,2.0,2.0,5.0,5.0,1.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,3.0,4.0,1.0,,,,4.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,5.0,2.0,1.0,,,1.0,2.0,100.0,481.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,,,1.0,2.0,3.0,2.0,1.0,1.0,,34.0,60.0
