,CARD,DECK,BALLOT,FORM,S218C.Q1,S218C.Q2,S218C.Q3,S218C.Q4,S218C.Q5,S218C.Q6,S218C.Q7,S218C.Q8,S218C.Q9,S218C.Q10,S218C.Q11,S218C.Q12,S218C.Q13.x,S218C.Q15,S218C.Q16,S218C.Q17,S218C.Q18,S218C.Q19,S218C.Q20,S218C.Q21,S218C.Q22,S218C.Q23,S218C.Q24,S218C.Q25,S218C.Q26,S218C.Q27A,S218C.Q27B,S218C.Q28,S218C.Q29,S218C.Q30,S218C.Q31,S218C.Q32,S218C.Q33,S218C.Q34,S218C.Q35,S218C.Q36,S218C.Q37A,S218C.Q37B,S218C.Q38,S218C.Q39A,S218C.Q39B,S218C.Q40,S218C.Q41,S218C.Q42,S218C.Q43,S218C.Q44A,S218C.Q44B,S218C.Q45,S218C.Q46,S218C.Q47,S218C.Q48,S218C.Q49,S218C.Q50,S218C.Q51,S218C.Q53,S218C.Q54,S218C.Q55,S218C.Q56,S218C.Q57,S218C.Q58.n,S218C.Q59,S218C.Q60,CARD..1,DECK..1,BALLOT..1,FORM..1,S218C.Q61,S218C.Q62,S218C.Q63.n,S218C.V64,S218C.V65,S218C.V66,S218C.V67
713,1.0,218.0,714.0,2.0,4.0,49.0,1.0,8.0,10.0,1.0,6.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,1.0,2.0,2.0,3.0,6.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,,6.0,4.0,2.0,218.0,714.0,2.0,27.0,5.0,,3.0,6.0,9.0,24.0
714,1.0,218.0,715.0,2.0,4.0,52.0,1.0,4.0,4.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,90.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,5.0,8.0,0.0,6.0,2.0,3.0,4.0,1.0,,6.0,3.0,2.0,218.0,715.0,2.0,25.0,6.0,,3.0,6.0,15.0,14.0
715,1.0,218.0,716.0,2.0,4.0,53.0,1.0,4.0,4.0,1.0,6.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,90.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,2.0,3.0,4.0,1.0,,6.0,2.0,2.0,218.0,716.0,2.0,25.0,7.0,,3.0,6.0,9.0,17.0
716,1.0,218.0,717.0,2.0,4.0,54.0,1.0,4.0,7.0,2.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,91.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,,6.0,3.0,2.0,218.0,717.0,2.0,27.0,4.0,,3.0,6.0,9.0,53.0
717,1.0,218.0,718.0,2.0,4.0,54.0,1.0,5.0,5.0,3.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,91.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,5.0,2.0,9.0,4.0,1.0,,6.0,3.0,2.0,218.0,718.0,2.0,27.0,5.0,,3.0,6.0,9.0,4.0
718,1.0,218.0,719.0,2.0,3.0,42.0,1.0,4.0,5.0,2.0,6.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,86.0,1.0,1.0,1.0,3.0,6.0,4.0,7.0,5.0,2.0,2.0,2.0,2.0,6.0,8.0,7.0,9.0,2.0,7.0,1.0,4.0,,6.0,3.0,2.0,218.0,719.0,2.0,24.0,7.0,,3.0,6.0,9.0,97.0
719,1.0,218.0,720.0,2.0,4.0,54.0,1.0,4.0,5.0,1.0,6.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,90.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,8.0,2.0,1.0,1.0,0.0,3.0,8.0,1.0,6.0,9.0,8.0,9.0,9.0,,7.0,5.0,2.0,218.0,720.0,2.0,25.0,6.0,,3.0,6.0,9.0,87.0
720,1.0,218.0,721.0,2.0,3.0,44.0,1.0,4.0,4.0,1.0,6.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,85.0,1.0,1.0,1.0,3.0,6.0,5.0,3.0,5.0,3.0,5.0,1.0,3.0,7.0,1.0,1.0,5.0,2.0,9.0,1.0,4.0,,7.0,4.0,2.0,218.0,721.0,2.0,24.0,7.0,,3.0,6.0,9.0,96.0
721,1.0,218.0,722.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,1.0,3.0,3.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,20.0,1.0,1.0,1.0,3.0,6.0,2.0,6.0,5.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,4.0,2.0,2.0,218.0,722.0,2.0,5.0,8.0,,3.0,6.0,9.0,33.0
722,1.0,218.0,723.0,2.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,5.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,2.0,44.0,1.0,2.0,1.0,3.0,6.0,2.0,6.0,5.0,2.0,2.0,2.0,1.0,6.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,3.0,3.0,2.0,218.0,723.0,2.0,5.0,8.0,,3.0,6.0,9.0,34.0
723,1.0,218.0,724.0,2.0,2.0,59.0,3.0,11.0,99.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,4.0,5.0,3.0,1.0,2.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,90.0,1.0,2.0,1.0,3.0,6.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,7.0,8.0,7.0,6.0,2.0,5.0,4.0,2.0,,5.0,3.0,2.0,218.0,724.0,2.0,40.0,8.0,,4.0,1.0,26.0,23.0
724,1.0,218.0,725.0,2.0,2.0,30.0,2.0,11.0,99.0,1.0,6.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,5.0,5.0,3.0,5.0,0.0,5.0,3.0,3.0,50.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,5.0,0.0,0.0,9.0,10.0,8.0,9.0,9.0,99.0,9.0,9.0,,9.0,4.0,2.0,218.0,725.0,2.0,11.0,10.0,,3.0,6.0,9.0,67.0
725,1.0,218.0,726.0,2.0,2.0,17.0,2.0,10.0,99.0,1.0,6.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,9.0,9.0,99.0,9.0,9.0,,9.0,7.0,2.0,218.0,726.0,2.0,0.0,10.0,,3.0,6.0,9.0,6.0
726,1.0,218.0,727.0,2.0,2.0,32.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,68.0,1.0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,2.0,2.0,2.0,218.0,727.0,2.0,12.0,10.0,,3.0,6.0,9.0,46.0
727,1.0,218.0,728.0,2.0,2.0,32.0,1.0,2.0,4.0,2.0,6.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,65.0,1.0,2.0,1.0,3.0,6.0,2.0,3.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,2.0,2.0,2.0,218.0,728.0,2.0,11.0,7.0,,3.0,6.0,9.0,0.0
728,1.0,218.0,729.0,2.0,2.0,33.0,1.0,4.0,4.0,1.0,6.0,4.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,77.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.0,9.0,99.0,9.0,9.0,,1.0,3.0,2.0,218.0,729.0,2.0,24.0,10.0,,3.0,6.0,9.0,80.0
729,1.0,218.0,730.0,2.0,4.0,27.0,1.0,2.0,4.0,1.0,6.0,4.0,1.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,2.0,55.0,1.0,1.0,1.0,3.0,6.0,2.0,0.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,730.0,2.0,12.0,8.0,,3.0,6.0,9.0,80.0
730,1.0,218.0,731.0,2.0,4.0,29.0,1.0,2.0,2.0,1.0,6.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,50.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,731.0,2.0,12.0,8.0,,3.0,6.0,9.0,17.0
731,1.0,218.0,732.0,2.0,4.0,29.0,1.0,2.0,3.0,1.0,6.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,52.0,1.0,2.0,1.0,3.0,6.0,1.0,0.0,5.0,1.0,3.0,1.0,1.0,2.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,732.0,2.0,12.0,8.0,,3.0,6.0,9.0,27.0
732,1.0,218.0,733.0,2.0,4.0,30.0,1.0,2.0,4.0,1.0,6.0,4.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,47.0,1.0,1.0,1.0,3.0,6.0,3.0,4.0,5.0,1.0,4.0,2.0,1.0,8.0,9.0,7.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,733.0,2.0,12.0,7.0,,3.0,6.0,9.0,30.0
733,1.0,218.0,734.0,2.0,4.0,33.0,1.0,2.0,2.0,1.0,6.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,51.0,1.0,1.0,1.0,3.0,6.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,734.0,2.0,12.0,8.0,,3.0,6.0,9.0,24.0
734,1.0,218.0,735.0,2.0,4.0,33.0,1.0,2.0,4.0,1.0,6.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,5.0,3.0,1.0,1.0,61.0,1.0,2.0,1.0,3.0,0.0,5.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,735.0,2.0,14.0,7.0,,3.0,6.0,9.0,17.0
735,1.0,218.0,736.0,2.0,3.0,31.0,1.0,2.0,2.0,1.0,6.0,4.0,1.0,4.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,0.0,4.0,4.0,2.0,1.0,2.0,56.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,736.0,2.0,12.0,8.0,,3.0,6.0,9.0,64.0
736,1.0,218.0,737.0,2.0,3.0,31.0,1.0,4.0,4.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,71.0,1.0,2.0,1.0,3.0,6.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,8.0,0.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,737.0,2.0,24.0,7.0,,3.0,6.0,9.0,74.0
737,1.0,218.0,738.0,2.0,4.0,30.0,1.0,4.0,5.0,1.0,0.0,4.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,70.0,1.0,1.0,1.0,3.0,6.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,8.0,0.0,9.0,9.0,99.0,9.0,9.0,,8.0,2.0,2.0,218.0,738.0,2.0,24.0,7.0,,3.0,6.0,9.0,10.0
738,1.0,218.0,739.0,2.0,4.0,29.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,63.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,739.0,2.0,12.0,7.0,,3.0,6.0,9.0,97.0
739,1.0,218.0,740.0,2.0,4.0,30.0,1.0,2.0,3.0,1.0,6.0,4.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,50.0,1.0,1.0,1.0,3.0,6.0,1.0,0.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,740.0,2.0,13.0,9.0,,3.0,6.0,9.0,74.0
740,1.0,218.0,741.0,2.0,4.0,33.0,1.0,2.0,3.0,1.0,6.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,5.0,3.0,1.0,2.0,56.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,4.0,2.0,218.0,741.0,2.0,12.0,8.0,,3.0,6.0,9.0,24.0
741,1.0,218.0,742.0,2.0,4.0,33.0,1.0,2.0,3.0,2.0,6.0,4.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,5.0,3.0,1.0,2.0,55.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,742.0,2.0,12.0,8.0,,3.0,6.0,9.0,73.0
742,1.0,218.0,743.0,2.0,4.0,33.0,1.0,2.0,5.0,2.0,6.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,61.0,1.0,1.0,3.0,6.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,743.0,2.0,12.0,8.0,,3.0,6.0,9.0,66.0
743,1.0,218.0,744.0,2.0,4.0,33.0,1.0,3.0,5.0,2.0,6.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,61.0,1.0,1.0,1.0,3.0,6.0,3.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,744.0,2.0,12.0,7.0,,3.0,6.0,9.0,20.0
744,1.0,218.0,745.0,2.0,4.0,33.0,1.0,4.0,5.0,2.0,6.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,1.0,76.0,1.0,2.0,1.0,3.0,6.0,2.0,7.0,5.0,2.0,2.0,2.0,3.0,6.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,6.0,1.0,2.0,218.0,745.0,2.0,25.0,7.0,,3.0,6.0,9.0,94.0
745,1.0,218.0,746.0,2.0,4.0,34.0,1.0,4.0,5.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,91.0,1.0,1.0,1.0,3.0,6.0,3.0,3.0,5.0,2.0,3.0,2.0,1.0,7.0,1.0,0.0,5.0,2.0,2.0,6.0,4.0,,6.0,3.0,2.0,218.0,746.0,2.0,27.0,6.0,,3.0,6.0,9.0,43.0
746,1.0,218.0,747.0,2.0,4.0,35.0,1.0,4.0,6.0,1.0,6.0,4.0,1.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,82.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,747.0,2.0,27.0,8.0,,3.0,6.0,9.0,7.0
747,1.0,218.0,748.0,2.0,3.0,29.0,1.0,4.0,5.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,74.0,1.0,1.0,1.0,3.0,0.0,3.0,7.0,5.0,2.0,2.0,1.0,1.0,7.0,8.0,0.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,748.0,2.0,24.0,8.0,,3.0,6.0,9.0,26.0
748,1.0,218.0,749.0,2.0,3.0,31.0,1.0,2.0,2.0,2.0,6.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,50.0,1.0,1.0,1.0,3.0,6.0,2.0,6.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,749.0,2.0,12.0,9.0,,3.0,6.0,9.0,34.0
749,1.0,218.0,750.0,2.0,3.0,33.0,1.0,2.0,3.0,1.0,6.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,56.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,8.0,9.0,0.0,9.0,9.0,99.0,9.0,9.0,,6.0,3.0,2.0,218.0,750.0,2.0,12.0,10.0,,3.0,6.0,9.0,37.0
750,1.0,218.0,751.0,2.0,4.0,25.0,1.0,2.0,4.0,1.0,6.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,55.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,2.0,2.0,218.0,751.0,2.0,14.0,8.0,,3.0,6.0,9.0,54.0
751,1.0,218.0,752.0,2.0,4.0,33.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,67.0,1.0,2.0,1.0,3.0,6.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,2.0,8.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,752.0,2.0,12.0,10.0,,3.0,6.0,9.0,63.0
752,1.0,218.0,753.0,2.0,4.0,33.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,74.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,2.0,2.0,218.0,753.0,2.0,12.0,6.0,,3.0,6.0,9.0,23.0
753,1.0,218.0,754.0,2.0,4.0,34.0,1.0,2.0,2.0,1.0,6.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,51.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,7.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,2.0,2.0,218.0,754.0,2.0,13.0,6.0,,3.0,6.0,9.0,6.0
754,1.0,218.0,755.0,2.0,4.0,34.0,1.0,4.0,5.0,1.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,5.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,82.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,2.0,2.0,218.0,755.0,2.0,27.0,8.0,,3.0,6.0,9.0,26.0
755,1.0,218.0,756.0,2.0,3.0,34.0,1.0,2.0,2.0,1.0,6.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,52.0,1.0,1.0,1.0,3.0,6.0,2.0,0.0,8.0,2.0,1.0,1.0,2.0,9.0,10.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,2.0,2.0,218.0,756.0,2.0,12.0,9.0,,3.0,6.0,9.0,16.0
756,1.0,218.0,757.0,2.0,4.0,31.0,1.0,4.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,72.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,5.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,9.0,9.0,99.0,9.0,9.0,,4.0,3.0,2.0,218.0,757.0,2.0,24.0,7.0,,3.0,6.0,9.0,93.0
