,CARD,DECK,BALLOT,FORM,S203A.Qi1,S203A.Qi2,S203A.Qi3,S203A.Qi4,S203A.Qi5,S203A.Qi6A,S203A.Qi6B,S203A.Qi7A,S203A.Qi7B,S203A.Qi7C,S203A.Qi8,S203A.Qi9A1,S203A.Qi9A2,S203A.Qi9A3,S203A.Qi9A4,S203A.Qi9A5,S203A.Qi9A6,S203A.Qi9A7,S203A.Qi9A8,S203A.Qi9A9,S203A.Qi9A10,S203A.Qi9B,S203A.Qi10A.1,S203A.Qi10A.2,S203A.Qi10A.3,S203A.Qi10A.4,S203A.Qi10A.5,S203A.Qi10A.6,S203A.Qi10A.7,S203A.Qi10A.8,S203A.Qi10B.1,S203A.Qi10B.2,S203A.Qi10B.3,S203A.Qi10B.4,S203A.Qi10B.5,S203A.Qi10B.6,S203A.Qi10B.7,S203A.Qi10B.8,S203A.Qi10C,S203A.Qi11,S203A.Qi12A,S203A.Qi12B,S203A.Qi13,S203A.Qi14A,S203A.Qi14B,S203A.Qi14C,S203A.Qi15,S203A.Qi16,S203A.Qi17A,S203A.Qi17B,S203A.Qi18,S203A.Qi19,S203A.Qi20,S203A.Qi21,S203A.Qi22,S203A.Qi23A,S203A.Qi24,S203A.Qii1,S203A.Qii2,S203A.Qii3A,S203A.Qii3B,S203A.Qii3C,S203A.Qii4,S203A.Qiii1,S203A.Qiii2,S203A.Qiii3,S203A.Qiii4,S203A.Qiii5,S203A.Qiii6,CARD..1,DECK..1,BALLOT..1,FORM..1,S203A.Qiii7,S203A.Qiii8,S203A.Qiii9,S203A.Qiii10,S203A.Qiii11A1,S203A.Qiii11A2,S203A.Qiii11A3,S203A.Qiii11A4,S203A.Qiii11A5,S203A.Qiii11A6,S203A.Qiii11A7,S203A.Qiii11A8,S203A.Qiii11B,S203A.Qiii11C,S203A.Qiii12,S203A.Qiii13A,S203A.Qiii13B,S203A.Qiii14,S203A.Qiii15,S203A.Viii16,S203A.Viii17,S203A.Viii18
996,1.0,203.0,997.0,1.0,1.0,5.0,9.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,203.0,997.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,72.0,83.0
997,1.0,203.0,998.0,1.0,3.0,6.0,9.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,5.0,4.0,4.0,5.0,2.0,203.0,998.0,1.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,1.0,1.0,4.0,6.0,55.0,24.0
998,1.0,203.0,999.0,1.0,4.0,6.0,9.0,5.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,5.0,4.0,4.0,5.0,2.0,203.0,999.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,4.0,3.0,52.0,5.0
999,1.0,203.0,1000.0,1.0,1.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,203.0,1000.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,7.0,60.0,5.0
1000,1.0,203.0,1001.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,203.0,1001.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,6.0,62.0,9.0
1001,1.0,203.0,1002.0,1.0,1.0,2.0,10.0,6.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,2.0,3.0,2.0,203.0,1002.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,72.0,122.0
1002,1.0,203.0,1003.0,1.0,1.0,2.0,4.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,203.0,1003.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,6.0,54.0,24.0
1003,1.0,203.0,1004.0,1.0,3.0,3.0,10.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,203.0,1004.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,6.0,72.0,109.0
1004,1.0,203.0,1005.0,1.0,1.0,2.0,6.0,7.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,203.0,1005.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,71.0,310.0
1005,1.0,203.0,1006.0,1.0,3.0,2.0,10.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,4.0,0.0,5.0,5.0,0.0,2.0,203.0,1006.0,1.0,4.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,6.0,1.0,1.0,1.0,4.0,2.0,51.0,11.0
1006,1.0,203.0,1007.0,1.0,3.0,1.0,4.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,203.0,1007.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,54.0,19.0
1007,1.0,203.0,1008.0,1.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,203.0,1008.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,56.0,40.0
1008,1.0,203.0,1009.0,1.0,4.0,4.0,9.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,203.0,1009.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,6.0,72.0,62.0
1009,1.0,203.0,1010.0,1.0,1.0,3.0,3.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,203.0,1010.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,71.0,201.0
1010,1.0,203.0,1011.0,1.0,1.0,2.0,6.0,7.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,203.0,1011.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,9.0,71.0,249.0
1011,1.0,203.0,1012.0,1.0,1.0,2.0,5.0,6.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,203.0,1012.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,4.0,3.0,71.0,309.0
1012,1.0,203.0,1013.0,1.0,1.0,5.0,3.0,6.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,2.0,203.0,1013.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,6.0,4.0,1.0,1.0,4.0,6.0,60.0,7.0
1013,1.0,203.0,1014.0,1.0,1.0,4.0,6.0,7.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,6.0,3.0,3.0,4.0,4.0,5.0,2.0,203.0,1014.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,51.0,24.0
1014,1.0,203.0,1015.0,1.0,1.0,3.0,2.0,7.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,203.0,1015.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,0.0,5.0,1.0,4.0,4.0,71.0,115.0
1015,1.0,203.0,1016.0,1.0,4.0,5.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,203.0,1016.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,71.0,27.0
1016,1.0,203.0,1017.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,203.0,1017.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,55.0,26.0
1017,1.0,203.0,1018.0,1.0,1.0,1.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,203.0,1018.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,54.0,35.0
1018,1.0,203.0,1019.0,1.0,1.0,3.0,10.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,6.0,4.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,203.0,1019.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,5.0,1.0,4.0,7.0,51.0,38.0
1019,1.0,203.0,1020.0,1.0,1.0,3.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,5.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,203.0,1020.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,9.0,71.0,297.0
1020,1.0,203.0,1021.0,1.0,4.0,3.0,5.0,6.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,5.0,5.0,0.0,2.0,203.0,1021.0,1.0,4.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,5.0,1.0,4.0,5.0,51.0,23.0
1021,1.0,203.0,1022.0,1.0,5.0,2.0,9.0,6.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,203.0,1022.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,55.0,3.0
1022,1.0,203.0,1023.0,1.0,3.0,6.0,9.0,5.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,2.0,203.0,1023.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,5.0,1.0,4.0,6.0,71.0,47.0
1023,1.0,203.0,1024.0,1.0,2.0,6.0,8.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,2.0,203.0,1024.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,62.0,13.0
1024,1.0,203.0,1025.0,1.0,3.0,2.0,8.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,203.0,1025.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,4.0,56.0,11.0
1025,1.0,203.0,1026.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,203.0,1026.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,8.0,56.0,14.0
1026,1.0,203.0,1027.0,1.0,1.0,5.0,11.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,3.0,4.0,4.0,5.0,2.0,203.0,1027.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,5.0,71.0,88.0
1027,1.0,203.0,1028.0,1.0,1.0,3.0,11.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,203.0,1028.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,6.0,54.0,11.0
