,CARD,DECK,BALLOT,S112.Q1,S112.Q2,S112.Q3,S112.Q4,S112.Q5,S112.Q6,S112.Q7,S112.Q8,S112.Q9,S112.Q10,S112.Q11,S112.Q12,S112.Q13,S112.Q14,S112.Q15,S112.Q16,S112.Q17,S112.Q18,S112.Q19,S112.Q20,S112.Q21,S112.Q22,S112.Q23,S112.Q24,S112.Q25,S112.Q26,S112.Q27,S112.Q28,S112.Q29,S112.Q30,S112.Q31,S112.Q32,S112.Q33,S112.Q34,S112.Q35,S112.Q36,S112.Q37,S112.Q38,S112.Q39,S112.Q40,S112.Q41,S112.Q42,S112.Q43,S112.Q44,S112.Q45,S112.Q46A,S112.Q46B.n,S112.Q47,S112.Q48,S112.Q49,S112.Q50,S112.Q51,S112.Q52,S112.Q53,S112.Q54,S112.Q55,S112.Q56,S112.Q57,S112.Q58,S112.Q59,S112.Q60,S112.Q61,S112.Q62,S112.Q63,S112.Q64,S112.Q65,S112.Q66,S112.Q67.n,S112.Q68,S112.Q69,S112.Q70,S112.Q71,S112.Q72,CARD..1,DECK..1,BALLOT..1,S112.Q73,S112.Q74,S112.Q75,S112.Q76,S112.Q77,S112.Q78,S112.V79,S112.V80
2190,1.0,112.0,2191.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,,1.0,4.0,3.0,2.0,2.0,2.0,112.0,2191.0,3.0,3.0,3.0,1.0,3.0,3.0,52.0,24.0
2191,1.0,112.0,2192.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,5.0,2.0,2.0,1.0,4.0,0.0,7.0,5.0,5.0,5.0,0.0,1.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,112.0,2192.0,3.0,2.0,2.0,3.0,2.0,3.0,81.0,38.0
2192,1.0,112.0,2193.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,6.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,,2.0,3.0,3.0,0.0,2.0,2.0,112.0,2193.0,1.0,1.0,1.0,1.0,2.0,2.0,83.0,7.0
2193,1.0,112.0,2194.0,1.0,3.0,1.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,6.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,4.0,,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,,3.0,2.0,3.0,0.0,3.0,2.0,112.0,2194.0,3.0,3.0,3.0,3.0,1.0,3.0,93.0,32.0
2194,1.0,112.0,2195.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,,2.0,2.0,2.0,0.0,1.0,2.0,112.0,2195.0,2.0,1.0,2.0,3.0,1.0,2.0,81.0,47.0
2195,1.0,112.0,2196.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,,1.0,1.0,1.0,0.0,3.0,2.0,112.0,2196.0,2.0,1.0,1.0,3.0,3.0,2.0,93.0,6.0
2196,1.0,112.0,2197.0,1.0,4.0,1.0,4.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,,2.0,2.0,2.0,0.0,2.0,2.0,112.0,2197.0,1.0,2.0,3.0,3.0,2.0,1.0,92.0,38.0
2197,1.0,112.0,2198.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,1.0,4.0,5.0,5.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,,2.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,,2.0,2.0,3.0,0.0,1.0,2.0,112.0,2198.0,1.0,3.0,1.0,3.0,3.0,3.0,24.0,51.0
2198,1.0,112.0,2199.0,1.0,2.0,1.0,4.0,5.0,2.0,3.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,3.0,2.0,2.0,2.0,2.0,112.0,2199.0,2.0,2.0,2.0,2.0,3.0,3.0,54.0,49.0
2199,1.0,112.0,2200.0,1.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,3.0,,3.0,2.0,3.0,0.0,1.0,2.0,112.0,2200.0,3.0,3.0,1.0,3.0,1.0,1.0,81.0,54.0
2200,1.0,112.0,2201.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,,1.0,2.0,2.0,1.0,3.0,2.0,112.0,2201.0,2.0,3.0,3.0,2.0,1.0,2.0,23.0,5.0
2201,1.0,112.0,2202.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,,1.0,2.0,3.0,2.0,2.0,2.0,112.0,2202.0,2.0,1.0,1.0,2.0,2.0,2.0,82.0,46.0
2202,1.0,112.0,2203.0,1.0,2.0,1.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,6.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,4.0,6.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,6.0,3.0,3.0,,3.0,2.0,3.0,1.0,2.0,2.0,112.0,2203.0,1.0,3.0,1.0,1.0,1.0,1.0,23.0,6.0
2203,1.0,112.0,2204.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,0.0,7.0,5.0,5.0,5.0,0.0,1.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,1.0,1.0,2.0,2.0,,3.0,2.0,2.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,,1.0,4.0,2.0,0.0,3.0,2.0,112.0,2204.0,1.0,2.0,2.0,3.0,3.0,3.0,23.0,70.0
2204,1.0,112.0,2205.0,1.0,3.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,,3.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,4.0,,1.0,2.0,3.0,2.0,1.0,2.0,112.0,2205.0,1.0,1.0,1.0,2.0,0.0,2.0,33.0,66.0
2205,1.0,112.0,2206.0,1.0,2.0,1.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,1.0,3.0,,3.0,2.0,3.0,0.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,,1.0,1.0,3.0,2.0,3.0,2.0,112.0,2206.0,3.0,3.0,3.0,2.0,3.0,2.0,21.0,8.0
2206,1.0,112.0,2207.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,6.0,4.0,2.0,,1.0,1.0,4.0,1.0,3.0,2.0,112.0,2207.0,3.0,3.0,3.0,3.0,3.0,3.0,64.0,36.0
2207,1.0,112.0,2208.0,1.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,1.0,4.0,5.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,6.0,3.0,2.0,1.0,1.0,3.0,,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,4.0,4.0,,2.0,2.0,2.0,3.0,3.0,2.0,112.0,2208.0,3.0,3.0,2.0,3.0,3.0,3.0,21.0,50.0
2208,1.0,112.0,2209.0,1.0,1.0,2.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,112.0,2209.0,1.0,2.0,3.0,1.0,1.0,1.0,12.0,46.0
2209,1.0,112.0,2210.0,1.0,3.0,1.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,3.0,1.0,3.0,,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,0.0,2.0,3.0,3.0,1.0,4.0,2.0,,4.0,2.0,1.0,3.0,3.0,2.0,112.0,2210.0,2.0,3.0,3.0,3.0,1.0,3.0,21.0,62.0
2210,1.0,112.0,2211.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,,2.0,2.0,3.0,1.0,1.0,2.0,112.0,2211.0,2.0,1.0,1.0,2.0,3.0,3.0,81.0,6.0
2211,1.0,112.0,2212.0,1.0,2.0,1.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,5.0,1.0,3.0,4.0,1.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,6.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,,3.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,,1.0,2.0,1.0,3.0,2.0,2.0,112.0,2212.0,1.0,3.0,3.0,2.0,3.0,0.0,33.0,51.0
2212,1.0,112.0,2213.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,,0.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,,3.0,2.0,3.0,1.0,1.0,2.0,112.0,2213.0,2.0,1.0,1.0,1.0,1.0,2.0,14.0,34.0
2213,1.0,112.0,2214.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,,1.0,1.0,2.0,2.0,3.0,2.0,112.0,2214.0,3.0,1.0,1.0,3.0,1.0,1.0,93.0,8.0
2214,1.0,112.0,2215.0,1.0,1.0,3.0,4.0,5.0,1.0,2.0,5.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,1.0,2.0,1.0,2.0,,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,2.0,112.0,2215.0,2.0,2.0,1.0,2.0,1.0,2.0,54.0,20.0
2215,1.0,112.0,2216.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,112.0,2216.0,1.0,1.0,2.0,1.0,1.0,2.0,33.0,7.0
2216,1.0,112.0,2217.0,1.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,0.0,6.0,0.0,0.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,1.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,,1.0,2.0,1.0,0.0,3.0,2.0,112.0,2217.0,2.0,3.0,3.0,2.0,2.0,3.0,12.0,3.0
2217,1.0,112.0,2218.0,1.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,,4.0,4.0,1.0,0.0,1.0,2.0,112.0,2218.0,3.0,3.0,3.0,3.0,3.0,3.0,32.0,10.0
2218,1.0,112.0,2219.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,,3.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,0.0,,1.0,3.0,1.0,1.0,2.0,2.0,112.0,2219.0,3.0,3.0,3.0,3.0,2.0,2.0,14.0,65.0
2219,1.0,112.0,2220.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,,2.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,,3.0,3.0,2.0,0.0,2.0,2.0,112.0,2220.0,1.0,3.0,3.0,2.0,1.0,2.0,21.0,57.0
2220,1.0,112.0,2221.0,1.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,0.0,3.0,1.0,1.0,3.0,,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,,1.0,2.0,3.0,0.0,3.0,2.0,112.0,2221.0,3.0,3.0,3.0,3.0,1.0,3.0,12.0,20.0
2221,1.0,112.0,2222.0,1.0,2.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,4.0,4.0,,4.0,2.0,1.0,0.0,3.0,2.0,112.0,2222.0,3.0,3.0,3.0,2.0,1.0,3.0,21.0,32.0
2222,1.0,112.0,2223.0,1.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,0.0,2.0,,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,,2.0,1.0,1.0,2.0,1.0,2.0,112.0,2223.0,2.0,3.0,3.0,0.0,3.0,3.0,81.0,19.0
2223,1.0,112.0,2224.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,6.0,2.0,3.0,2.0,2.0,3.0,,2.0,2.0,3.0,6.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,,1.0,2.0,2.0,0.0,3.0,2.0,112.0,2224.0,1.0,2.0,1.0,2.0,3.0,3.0,51.0,41.0
2224,1.0,112.0,2225.0,1.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,,1.0,2.0,2.0,2.0,1.0,2.0,112.0,2225.0,3.0,2.0,3.0,3.0,3.0,3.0,44.0,18.0
2225,1.0,112.0,2226.0,1.0,2.0,1.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,6.0,0.0,3.0,2.0,2.0,4.0,,2.0,0.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,112.0,2226.0,3.0,1.0,1.0,2.0,3.0,3.0,33.0,20.0
2226,1.0,112.0,2227.0,1.0,3.0,1.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,,2.0,3.0,1.0,2.0,2.0,2.0,112.0,2227.0,2.0,3.0,3.0,2.0,3.0,3.0,34.0,39.0
2227,1.0,112.0,2228.0,1.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,,2.0,2.0,2.0,0.0,3.0,2.0,112.0,2228.0,2.0,2.0,2.0,3.0,2.0,2.0,81.0,37.0
