,CARD,DECK,BALLOT,S230.Q1,S230.Q2,S230.Q3,S230.Q4,S230.Q5,S230.Q6,S230.Q7,S230.Q8,S230.Q9,S230.Q10,S230.Q11,S230.Q12,S230.Q13,S230.Q14,S230.Q15,S230.Q16,S230.Q17.n,S230.Q18,S230.Q19,S230.Q20,S230.Q21,S230.Q22,S230.Q23,S230.Q24A,S230.Q24B,S230.Q24C,S230.Q24D,S230.Q24E,S230.Q25,S230.Q26,S230.Q27,S230.Q28,S230.Q29,S230.Q30,S230.Q31.1,S230.Q31.2,S230.Q31.3,S230.Q31.4,S230.Q31.5,S230.Q31.6,S230.Q31.7,S230.Q31.8,S230.Q31.9,S230.Q31.10,S230.Q31.11,S230.Q31.12,S230.Q31.13,S230.V31A,S230.Q32,S230.Q33,S230.Q34.n,S230.Q35,S230.Q36,S230.Q37,S230.Q38,S230.Q39,S230.Q40,S230.Q41,S230.Q42,S230.Q43,S230.Q44,S230.Q45,S230.Q46,S230.Q47,S230.Q48,S230.Q49,S230.Q50,S230.Q51A,S230.Q51B,S230.Q51C,S230.Q52,S230.Q53.n,S230.Q54.n,S230.Q55,CARD..1,DECK..1,BALLOT..1,S230.V56,S230.V57
826,1.0,230.0,827.0,3.0,9.0,4.0,1.0,3.0,2.0,7.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,,2.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,,,2.0,2.0,230.0,827.0,1.0,37.0
827,1.0,230.0,828.0,2.0,9.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,,3.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,,2.0,1.0,2.0,5.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,230.0,828.0,2.0,14.0
828,1.0,230.0,829.0,2.0,10.0,3.0,4.0,2.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,,,1.0,2.0,230.0,829.0,2.0,3.0
829,1.0,230.0,830.0,4.0,7.0,4.0,4.0,1.0,5.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,2.0,,,2.0,2.0,230.0,830.0,2.0,5.0
830,1.0,230.0,831.0,4.0,9.0,4.0,2.0,1.0,4.0,10.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,,,2.0,2.0,230.0,831.0,2.0,15.0
831,1.0,230.0,832.0,4.0,8.0,5.0,6.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,,1.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,5.0,0.0,1.0,2.0,,,1.0,2.0,230.0,832.0,2.0,8.0
832,1.0,230.0,833.0,1.0,6.0,4.0,4.0,1.0,5.0,7.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,0.0,,2.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,,,0.0,2.0,230.0,833.0,2.0,13.0
833,1.0,230.0,834.0,1.0,10.0,5.0,6.0,2.0,3.0,8.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,,3.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,0.0,1.0,1.0,,,2.0,2.0,230.0,834.0,2.0,10.0
834,1.0,230.0,835.0,1.0,10.0,2.0,1.0,4.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,2.0,1.0,1.0,5.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,230.0,835.0,2.0,20.0
835,1.0,230.0,836.0,2.0,6.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,0.0,2.0,230.0,836.0,6.0,19.0
836,1.0,230.0,837.0,2.0,7.0,3.0,4.0,2.0,5.0,6.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,2.0,230.0,837.0,6.0,29.0
837,1.0,230.0,838.0,4.0,5.0,3.0,4.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,,,1.0,2.0,230.0,838.0,6.0,21.0
838,1.0,230.0,839.0,5.0,9.0,4.0,4.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,,2.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,,,0.0,2.0,230.0,839.0,6.0,31.0
839,1.0,230.0,840.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,,2.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,,,1.0,2.0,230.0,840.0,6.0,2.0
840,1.0,230.0,841.0,1.0,6.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,,3.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,4.0,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,,2.0,2.0,230.0,841.0,6.0,16.0
841,1.0,230.0,842.0,2.0,9.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,,0.0,2.0,230.0,842.0,10.0,27.0
842,1.0,230.0,843.0,2.0,8.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,2.0,2.0,230.0,843.0,10.0,4.0
843,1.0,230.0,844.0,2.0,10.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,,1.0,1.0,2.0,4.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,,,2.0,2.0,230.0,844.0,10.0,28.0
844,1.0,230.0,845.0,2.0,11.0,4.0,3.0,1.0,2.0,10.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,,1.0,3.0,0.0,1.0,3.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0,2.0,230.0,845.0,10.0,26.0
845,1.0,230.0,846.0,1.0,5.0,3.0,3.0,0.0,1.0,9.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,2.0,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,0.0,3.0,2.0,3.0,0.0,5.0,3.0,3.0,0.0,,,2.0,2.0,230.0,846.0,10.0,48.0
846,1.0,230.0,847.0,1.0,5.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,,,1.0,2.0,230.0,847.0,10.0,35.0
847,1.0,230.0,848.0,1.0,5.0,5.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,2.0,2.0,230.0,848.0,10.0,30.0
848,1.0,230.0,849.0,1.0,9.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,2.0,2.0,230.0,849.0,10.0,36.0
849,1.0,230.0,850.0,1.0,9.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,,2.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,,,0.0,2.0,230.0,850.0,10.0,37.0
850,1.0,230.0,851.0,1.0,9.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,,2.0,2.0,230.0,851.0,10.0,2.0
851,1.0,230.0,852.0,1.0,9.0,2.0,6.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,2.0,2.0,230.0,852.0,10.0,17.0
852,1.0,230.0,853.0,1.0,9.0,2.0,6.0,2.0,4.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,0.0,2.0,230.0,853.0,10.0,39.0
853,1.0,230.0,854.0,1.0,9.0,1.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,0.0,2.0,2.0,,,0.0,2.0,230.0,854.0,10.0,42.0
854,1.0,230.0,855.0,1.0,10.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,,1.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,,,0.0,2.0,230.0,855.0,10.0,8.0
855,1.0,230.0,856.0,3.0,10.0,3.0,3.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,0.0,,1.0,1.0,2.0,4.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,,,0.0,2.0,230.0,856.0,10.0,10.0
856,1.0,230.0,857.0,3.0,10.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,,1.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,0.0,2.0,230.0,857.0,10.0,38.0
857,1.0,230.0,858.0,1.0,11.0,4.0,3.0,2.0,5.0,3.0,1.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,4.0,,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,3.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,0.0,,,0.0,2.0,230.0,858.0,10.0,34.0
858,1.0,230.0,859.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,,,0.0,2.0,230.0,859.0,10.0,53.0
859,1.0,230.0,860.0,1.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,,2.0,2.0,230.0,860.0,10.0,22.0
860,1.0,230.0,861.0,1.0,4.0,3.0,3.0,1.0,5.0,7.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,,2.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,,,2.0,2.0,230.0,861.0,10.0,51.0
861,1.0,230.0,862.0,3.0,4.0,5.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,,,2.0,2.0,230.0,862.0,10.0,25.0
862,1.0,230.0,863.0,3.0,5.0,3.0,3.0,2.0,3.0,9.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,2.0,,1.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,4.0,4.0,3.0,2.0,,,0.0,2.0,230.0,863.0,10.0,33.0
863,1.0,230.0,864.0,3.0,7.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,,,0.0,2.0,230.0,864.0,10.0,43.0
864,1.0,230.0,865.0,2.0,7.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,2.0,230.0,865.0,11.0,8.0
865,1.0,230.0,866.0,2.0,7.0,3.0,3.0,1.0,3.0,5.0,2.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,4.0,,2.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,4.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,1.0,2.0,5.0,0.0,1.0,2.0,,,0.0,2.0,230.0,866.0,11.0,1.0
866,1.0,230.0,867.0,2.0,9.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,4.0,,1.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,5.0,3.0,0.0,5.0,0.0,1.0,2.0,,,2.0,2.0,230.0,867.0,11.0,4.0
867,1.0,230.0,868.0,2.0,10.0,5.0,1.0,2.0,4.0,7.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,,,2.0,2.0,230.0,868.0,11.0,39.0
