,CARD,DECK,BALLOT,S199.Q1,S199.Q2,S199.Q3.1,S199.Q3.2,S199.Q3.3,S199.Q3.4,S199.Q3.5,S199.Q3.6,S199.Q3.7,S199.Q3.8,S199.Q3.9,S199.Q4,S199.Q5A,S199.V5B.1,S199.V5B.2,S199.V5B.3,S199.V5B.4,S199.V5B.5,S199.V5B.6,S199.V5B.7,S199.V5B.8,S199.V5B.9,S199.Q6,S199.Q7,S199.Q8.1,S199.Q8.2,S199.Q8.3,S199.Q9.1,S199.Q9.2,S199.Q9.3,S199.Q10,S199.Q11A,S199.V11B.1,S199.V11B.2,S199.V11B.3,S199.V11B.4,S199.V11B.5,S199.V11B.6,S199.V11B.7,S199.V11B.8,S199.Q12.1,S199.Q12.2,S199.Q13.1,S199.Q13.2,S199.Q13.3,S199.Q13.4,S199.Q13.5,S199.Q13.6,S199.Q13.7,S199.Q13.8,S199.Q13.9,S199.Q13.10,S199.Q13.11,S199.Q14,S199.Q15.n,S199.Q16.1,S199.Q16.2,S199.Q16.3,S199.Q16.4,S199.Q16.5,S199.Q16.6,S199.Q16.7,S199.Q16.8,S199.Q16.9,S199.Q16.10,S199.Q16.11,S199.Q16.12,CARD..1,DECK..1,BALLOT..1,S199.V17,S199.V18,S199.V19,S199.V20
513,1.0,199.0,514.0,1.0,8.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,7.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,514.0,2.0,2.0,39.0,1.0
514,1.0,199.0,515.0,5.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,1.0,8.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,515.0,2.0,4.0,16.0,1.0
515,1.0,199.0,516.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,8.0,3.0,0.0,1.0,8.0,0.0,2.0,5.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,516.0,2.0,1.0,3.0,1.0
516,1.0,199.0,517.0,5.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,0.0,1.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,517.0,2.0,4.0,24.0,1.0
517,1.0,199.0,518.0,15.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,6.0,0.0,0.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,518.0,2.0,4.0,28.0,1.0
518,1.0,199.0,519.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,519.0,2.0,2.0,48.0,1.0
519,1.0,199.0,520.0,5.0,8.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,520.0,2.0,4.0,10.0,1.0
520,1.0,199.0,521.0,5.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,1.0,8.0,3.0,6.0,1.0,0.0,0.0,5.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,521.0,2.0,4.0,3.0,1.0
521,1.0,199.0,522.0,7.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,8.0,3.0,0.0,6.0,0.0,0.0,2.0,1.0,3.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,522.0,2.0,4.0,29.0,1.0
522,1.0,199.0,523.0,7.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,8.0,0.0,2.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,523.0,2.0,9.0,18.0,1.0
523,1.0,199.0,524.0,11.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,5.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,8.0,3.0,0.0,8.0,0.0,0.0,5.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,524.0,2.0,3.0,7.0,1.0
524,1.0,199.0,525.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,0.0,5.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,199.0,525.0,2.0,2.0,51.0,1.0
525,1.0,199.0,526.0,1.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,526.0,2.0,2.0,10.0,1.0
526,1.0,199.0,527.0,5.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,7.0,7.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,527.0,2.0,4.0,2.0,1.0
527,1.0,199.0,528.0,10.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,3.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,528.0,3.0,2.0,36.0,1.0
528,1.0,199.0,529.0,10.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,1.0,6.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,199.0,529.0,3.0,4.0,30.0,1.0
529,1.0,199.0,530.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,2.0,3.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,8.0,3.0,2.0,1.0,3.0,0.0,2.0,4.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,199.0,530.0,5.0,6.0,26.0,1.0
530,1.0,199.0,531.0,10.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,6.0,8.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,7.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,9.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,199.0,531.0,6.0,1.0,27.0,1.0
531,1.0,199.0,532.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,532.0,6.0,2.0,103.0,1.0
532,1.0,199.0,533.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0,5.0,4.0,4.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,533.0,6.0,2.0,11.0,1.0
533,1.0,199.0,534.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,199.0,534.0,6.0,2.0,1.0,2.0
534,1.0,199.0,535.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,1.0,8.0,0.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,535.0,6.0,2.0,24.0,1.0
535,1.0,199.0,536.0,1.0,9.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,4.0,8.0,0.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0,5.0,8.0,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,536.0,6.0,2.0,21.0,1.0
536,1.0,199.0,537.0,1.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,537.0,6.0,2.0,135.0,1.0
537,1.0,199.0,538.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,8.0,0.0,6.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,199.0,538.0,6.0,2.0,150.0,1.0
538,1.0,199.0,539.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,8.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,8.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,539.0,6.0,2.0,142.0,1.0
539,1.0,199.0,540.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,4.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,540.0,6.0,1.0,39.0,1.0
540,1.0,199.0,541.0,2.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,541.0,6.0,1.0,32.0,1.0
541,1.0,199.0,542.0,2.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,542.0,6.0,1.0,23.0,1.0
542,1.0,199.0,543.0,2.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,8.0,0.0,1.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,543.0,6.0,1.0,48.0,1.0
543,1.0,199.0,544.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,2.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,544.0,6.0,2.0,49.0,2.0
544,1.0,199.0,545.0,1.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,8.0,0.0,1.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,545.0,6.0,2.0,92.0,1.0
545,1.0,199.0,546.0,2.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,3.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0,2.0,9.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,546.0,6.0,1.0,26.0,1.0
546,1.0,199.0,547.0,2.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,3.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,547.0,6.0,1.0,37.0,1.0
547,1.0,199.0,548.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,4.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,548.0,6.0,1.0,11.0,2.0
548,1.0,199.0,549.0,3.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,4.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,199.0,549.0,6.0,1.0,59.0,1.0
549,1.0,199.0,550.0,2.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,0.0,1.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,199.0,550.0,6.0,1.0,57.0,1.0
550,1.0,199.0,551.0,2.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,8.0,0.0,4.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,7.0,7.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,551.0,6.0,1.0,13.0,1.0
551,1.0,199.0,552.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,8.0,4.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,552.0,6.0,1.0,10.0,2.0
552,1.0,199.0,553.0,1.0,8.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,1.0,8.0,3.0,2.0,1.0,4.0,0.0,5.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,553.0,6.0,1.0,7.0,2.0
553,1.0,199.0,554.0,1.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,8.0,0.0,1.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,554.0,6.0,2.0,100.0,1.0
554,1.0,199.0,555.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,199.0,555.0,6.0,1.0,29.0,1.0
555,1.0,199.0,556.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,0.0,2.0,3.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,0.0,0.0,5.0,0.0,4.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,556.0,6.0,1.0,9.0,2.0
