CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7A.,Q.7A..1,Q.7A..2,Q.7A..3,Q.7A..4,Q.7A..5,Q.7A..6,Q.7A..7,Q.7A..8,Q.7A..9,Q.7A..10,Q.7A..11,Q.7A..12,Q.7A..13,Q.7A..14,Q.7A..15,Q.7A..16,Q.7A..17,Q.7A..18,Q.7A..19,Q.7A..20,Q.7A..21,Q.7A..22,Q.7B.,Q.7B..1,Q.7B..2,Q.7B..3,Q.7B..4,Q.7B..5,Q.7B..6,Q.7B..7,Q.7B..8,Q.7B..9,Q.7B..10,Q.7B..11,Q.7B..12,Q.7B..13,Q.7B..14,Q.7B..15,Q.7B..16,Q.7B..17,Q.7B..18,Q.7B..19,Q.7B..20,Q.7B..21,Q.7B..22,Q.7C.,Q.7C..1,Q.7C..2,Q.7C..3,Q.7C..4,Q.7C..5,Q.7C..6,Q.7C..7,Q.7C..8,Q.7C..9,Q.8A.,Q.8B.,Q.8C.,Q.9A.,Q.9A..1,Q.9A..2,Q.9A..3,Q.9A..4,CARD..1,DECK..1,BALLOT..1,NA.1,Q.9B.,Q.9B..1,Q.9B..2,Q.9B..3,Q.9B..4,Q.9B..5,Q.9B..6,Q.9C.,Q.9C..1,Q.9C..2,Q.9C..3,Q.10.,Q.11A.,Q.11A..1,Q.11A..2,Q.11A..3,Q.11A..4,Q.11A..5,Q.11A..6,Q.11A..7,Q.11A..8,Q.11A..9,Q.11B.,Q.11B..1,Q.11B..2,Q.11B..3,Q.11B..4,Q.11B..5,Q.11B..6,Q.11B..7,Q.11B..8,Q.11B..9,Q.11D.,Q.12A.,Q.12A..1,Q.12A..2,Q.12A..3,Q.12A..4,Q.12A..5,Q.12A..6,Q.12A..7,Q.12A..8,Q.12A..9,Q.12A..10,Q.12A..11,Q.12B.,Q.12B..1,Q.12B..2,Q.12B..3,Q.12B..4,Q.12B..5,Q.12B..6,Q.12B..7,Q.12B..8,Q.12B..9,Q.12B..10,Q.12B..11,Q.13A.,Q.13B.,Q.14.,Q.15A.,Q.15B.,Q.15B..1,Q.15B..2,Q.15B..3,Q.15B..4,Q.15B..5,Q.15B..6,Q.15B..7,Q.15B..8,CARD..2,DECK..2,BALLOT..2,NA.2,Q.16.,Q.17.,Q.18A.,Q.19A.,Q.19B.,Q.19C.,Q.20A.,Q.20B.,Q.21A.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,V.27.
1,160,220,2,3,3,7,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,1,1,1,3,1,1,2,160,220,2,2,1,1,1,1,1,1,2,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,220,2,1,3,2,1,5,2,1,3,1,3,2,0,1,1,1,673
1,160,221,2,1,3,7,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,1,3,1,1,2,160,221,2,2,1,1,1,1,1,0,2,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,3,160,221,2,1,2,1,2,5,9,2,1,1,2,2,0,4,1,1,817
1,160,222,2,4,3,7,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,1,1,1,1,1,2,160,222,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,3,160,222,2,1,4,3,4,5,6,1,3,1,3,1,0,4,1,1,828
1,160,223,2,2,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,1,1,1,1,2,160,223,2,1,2,1,1,1,0,1,0,0,3,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,223,2,1,3,0,0,5,1,1,1,1,4,1,0,2,1,1,764
1,160,224,2,2,4,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,1,1,1,1,2,160,224,2,1,3,3,2,1,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,3,160,224,2,0,3,1,2,5,11,1,3,1,4,1,0,4,1,1,756
1,160,225,2,1,4,2,2,1,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,1,3,2,1,0,1,1,2,160,225,2,2,1,1,0,1,1,1,1,1,0,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,3,2,2,2,2,2,2,1,2,2,3,160,225,2,1,3,2,1,5,3,3,3,3,4,2,1,0,2,1,561
1,160,226,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,1,3,1,1,1,1,1,2,160,226,2,1,1,1,3,1,1,1,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,3,160,226,2,1,3,1,1,5,2,1,2,1,3,1,0,3,1,1,746
1,160,227,2,1,4,1,4,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,1,3,1,1,3,1,1,2,160,227,2,1,1,1,3,1,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,3,160,227,2,1,3,2,3,5,11,2,3,1,0,1,1,4,1,1,548
1,160,228,2,2,5,7,5,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,1,1,2,1,2,160,228,2,1,1,1,0,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,228,2,1,3,2,1,5,2,3,0,1,1,1,1,4,1,1,812
1,160,229,2,5,7,7,4,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,1,1,2,1,2,160,229,2,2,3,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,2,2,2,2,2,2,1,3,160,229,2,1,3,3,2,5,5,2,1,1,4,1,1,0,0,0,529
1,160,230,2,2,7,7,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,2,0,1,1,3,2,160,230,2,2,2,1,3,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,3,160,230,2,1,2,3,1,5,2,2,2,1,4,1,1,4,1,1,515
1,160,231,2,3,10,7,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,1,2,1,2,160,231,2,2,1,1,0,1,3,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,2,2,2,2,2,2,2,1,3,160,231,2,3,2,2,2,6,9,1,3,2,2,0,0,1,0,1,824
1,160,232,2,4,10,7,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,1,1,1,2,160,232,2,2,1,1,2,1,1,1,2,2,3,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,232,2,1,3,3,1,6,6,3,0,3,4,2,1,4,1,1,631
1,160,233,2,1,10,7,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,3,3,1,3,1,1,2,160,233,2,3,1,1,2,1,1,1,3,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,3,160,233,2,1,3,3,1,6,6,3,0,1,3,2,0,4,1,1,736
1,160,234,2,1,10,7,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,3,2,1,1,2,160,234,2,2,1,1,3,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,2,1,1,2,2,2,2,2,2,3,160,234,2,1,3,3,1,6,6,3,3,3,4,2,1,4,1,1,733
1,160,235,2,2,10,7,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,0,0,0,0,0,2,160,235,2,0,0,0,0,0,0,0,0,0,0,4,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,3,160,235,2,1,2,2,2,6,6,1,2,3,4,1,1,4,1,1,877
1,160,236,2,1,10,7,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,1,3,1,1,2,160,236,2,2,1,1,1,1,1,1,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,160,236,2,1,2,2,1,6,1,1,2,1,4,1,1,0,0,0,723
1,160,237,2,1,10,7,1,3,3,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,4,3,3,1,1,1,1,2,160,237,2,3,3,1,1,1,1,1,3,1,3,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,3,160,237,2,1,0,3,1,6,4,1,1,1,3,1,0,4,1,1,677
1,160,238,2,1,10,7,4,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,0,0,0,2,0,2,160,238,2,0,0,0,0,0,0,2,0,0,0,4,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,3,160,238,2,1,3,0,1,6,11,1,1,1,1,1,0,4,1,1,826
1,160,239,2,3,10,7,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,1,1,1,1,2,160,239,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,160,239,2,1,3,2,1,6,6,2,2,1,4,1,0,4,1,1,622
1,160,240,2,3,10,7,4,4,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,2,160,240,2,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,3,160,240,2,0,3,1,4,6,9,0,0,1,4,1,0,4,1,1,872
1,160,241,2,2,10,7,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,3,1,1,1,1,3,2,160,241,2,1,1,1,1,1,1,1,1,2,3,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,3,160,241,2,1,3,2,2,6,2,2,2,1,4,2,1,0,0,0,868
1,160,242,2,3,10,7,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,1,1,1,2,160,242,2,2,1,1,3,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,3,160,242,2,1,3,3,2,6,1,3,0,1,4,1,1,4,1,1,850
1,160,243,2,5,8,6,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,2,1,1,1,1,2,160,243,2,2,2,2,3,3,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,243,2,0,3,1,2,6,4,2,1,1,4,2,0,2,1,1,779
1,160,244,2,3,0,7,4,1,0,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,1,3,1,1,2,160,244,2,1,1,1,1,1,1,1,1,3,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,1,3,160,244,2,0,3,0,2,6,6,2,1,1,4,0,0,0,0,0,630
1,160,245,2,0,15,0,0,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,1,2,2,1,1,1,2,160,245,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,160,245,2,1,3,3,2,6,2,2,2,1,3,1,0,0,0,0,718
1,160,246,2,0,15,0,0,4,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,0,2,2,0,1,1,2,160,246,2,2,3,0,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,1,2,2,2,2,2,2,1,2,2,3,160,246,2,1,3,2,2,6,2,2,2,1,0,2,0,1,1,1,798
1,160,247,2,6,11,7,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,1,1,1,1,1,1,2,160,247,2,1,1,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,3,160,247,2,1,3,2,1,6,3,1,3,1,4,2,1,1,1,1,700
1,160,248,2,1,11,7,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,2,3,1,1,2,160,248,2,2,1,2,1,1,1,1,2,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,248,2,0,2,2,1,6,10,2,1,1,3,1,0,1,1,1,712
1,160,249,2,3,11,7,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,1,2,1,1,1,1,1,2,160,249,2,1,1,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,160,249,2,0,4,3,3,6,9,2,2,1,3,2,0,4,1,1,709
1,160,250,2,6,11,7,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,3,2,2,160,250,2,2,1,1,2,1,1,1,2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,3,160,250,2,1,3,3,2,6,11,1,1,1,2,1,0,4,1,1,716
1,160,251,2,4,13,7,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,1,1,1,1,2,160,251,2,2,3,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,160,251,2,1,3,3,1,6,3,2,3,1,4,2,1,4,1,1,650
1,160,252,2,3,13,7,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,2,2,1,1,1,1,2,160,252,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,160,252,2,1,3,3,1,6,3,2,2,1,4,1,0,4,1,1,618
1,160,253,2,5,13,8,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,1,1,1,1,2,160,253,2,3,1,1,3,1,1,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,3,160,253,2,1,3,3,2,6,1,3,0,1,2,2,1,4,2,1,648
1,160,254,2,1,1,7,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,3,2,0,1,1,1,2,160,254,2,2,2,0,3,2,2,2,2,1,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,254,2,1,3,3,1,6,6,1,1,1,3,1,0,0,1,1,684
1,160,255,2,4,1,7,5,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,5,3,2,2,3,3,2,2,160,255,2,2,1,0,1,1,1,0,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,0,1,1,1,2,2,2,2,2,2,2,2,3,160,255,2,1,3,3,0,6,9,1,2,3,4,1,1,0,0,0,537
1,160,256,2,1,1,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,1,2,1,1,2,160,256,2,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,256,2,0,3,0,1,6,1,1,2,0,0,0,1,2,1,1,853
