CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14A.,Q.14B.,Q.14C.,Q.15A.,Q.15A..1,Q.15A..2,Q.15A..3,Q.15A..4,Q.15A..5,Q.15A..6,Q.15A..7,Q.15A..8,Q.15B.,Q.15C.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.25C.,Q.26.,Q.27.,Q.28.,Q.29A.,Q.29B.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,CARD..1,DECK..1,BALLOT..1,Q.49.,Q.50.,Q.51.,Q.52A.,Q.52B.,Q.52C.,Q.52D.,Q.52E.,Q.52F.,Q.53.,Q.54.,Q.55.,V.58.,V.59.,V.60.,V.61.,V.62.,V.63.
1,159,1670,2,2,1,1,6,1,5,1,3,5,10,3,7,1,6,1,2,2,2,2,2,2,2,8,0,0,2,1,4,2,3,1,2,2,4,2,3,1,3,2,1,7,1,3,5,3,3,3,3,3,5,7,2,2,1,2,3,2,3,1,11,3,2,159,1670,3,2,2,2,2,1,1,2,1,1,3,2,4,6,1,0,4,0
1,159,1671,2,2,1,1,6,2,4,1,6,5,10,3,10,3,6,1,2,2,2,2,2,2,2,2,0,0,1,3,5,1,3,2,4,2,1,0,0,0,2,1,1,7,1,6,5,4,3,3,3,3,5,7,2,2,1,2,3,2,1,1,1,3,2,159,1671,3,2,1,1,2,1,1,2,1,3,1,1,1,5,1,0,5,0
1,159,1672,2,7,5,2,6,7,6,4,4,5,10,3,5,5,6,1,2,2,2,2,2,2,2,2,0,0,1,1,5,4,3,1,1,3,1,0,0,0,2,1,1,11,1,6,1,4,3,3,3,3,7,7,1,2,1,2,3,5,3,2,1,3,2,159,1672,1,2,3,1,1,1,2,2,2,2,1,2,1,4,1,0,2,0
1,159,1673,2,4,5,2,6,2,5,1,3,5,10,3,0,2,6,1,2,2,2,2,2,2,2,8,0,0,3,3,7,3,3,1,4,4,5,0,0,0,3,4,2,3,1,2,5,3,2,3,3,2,4,7,2,2,2,3,3,2,4,1,4,3,2,159,1673,3,3,2,1,1,1,1,1,1,3,4,1,4,3,7,0,3,0
1,159,1674,2,9,5,4,8,7,2,1,6,5,10,3,10,5,6,1,2,2,2,2,2,2,2,8,0,0,3,2,3,4,3,2,4,1,1,0,0,0,3,2,2,6,1,4,1,2,2,2,3,2,3,7,1,1,1,2,3,2,3,3,2,3,2,159,1674,3,2,1,2,1,1,2,2,1,1,1,1,4,5,1,0,2,0
1,159,1675,4,7,1,1,5,7,6,2,4,3,10,3,6,3,6,1,2,2,2,2,2,2,2,8,0,0,3,1,7,1,3,4,0,2,1,0,0,0,3,4,4,7,1,6,5,3,3,3,3,3,3,5,2,2,3,2,3,2,3,3,11,3,2,159,1675,1,2,1,2,2,1,1,2,1,3,4,1,0,4,5,0,4,0
1,159,1676,2,1,1,1,6,2,3,5,6,5,10,3,7,1,6,1,2,2,2,2,2,2,2,2,0,0,2,1,5,1,3,4,0,7,1,0,0,0,2,1,4,7,1,4,5,4,3,3,3,3,4,8,2,3,3,4,3,2,4,1,1,3,2,159,1676,3,1,3,2,1,1,1,2,1,3,1,3,1,3,7,0,3,0
1,159,1677,5,5,1,1,6,4,6,1,3,5,4,3,6,2,6,2,2,1,2,2,2,2,2,9,6,4,2,3,3,3,3,3,3,4,4,1,2,3,1,3,5,0,0,0,0,4,3,3,3,3,7,8,2,2,1,2,3,5,4,1,6,3,2,159,1677,1,3,2,1,2,1,1,2,1,1,1,1,6,0,1,4,5,98
1,159,1678,1,1,5,2,4,6,3,1,3,1,4,3,6,1,6,2,2,1,2,1,2,2,2,6,7,9,1,3,3,2,2,2,2,3,5,0,0,0,3,3,5,0,0,0,0,4,3,2,2,2,7,8,1,2,2,1,1,2,2,2,4,2,2,159,1678,1,2,2,1,2,2,1,0,1,1,1,1,5,1,8,4,4,98
1,159,1679,4,3,1,1,6,2,5,1,6,5,10,3,6,3,6,2,2,2,2,1,2,2,2,1,3,9,1,1,3,1,2,4,8,7,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,7,7,2,2,2,3,3,5,2,2,5,3,2,159,1679,3,2,2,1,2,1,1,2,1,1,1,1,6,1,7,0,5,0
1,159,1680,4,9,6,2,6,7,5,5,4,5,10,3,8,5,6,2,2,2,2,1,2,2,2,1,5,6,1,1,3,1,1,3,8,7,5,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,3,10,2,1,1,3,3,2,3,3,7,3,2,159,1680,1,3,2,1,2,1,1,2,1,1,1,1,6,4,3,0,5,0
1,159,1681,6,9,5,3,6,7,6,3,4,5,10,3,2,3,6,2,2,2,2,1,2,2,2,7,3,8,2,2,3,1,3,3,8,7,5,0,0,0,1,3,3,0,0,0,0,4,3,3,3,3,8,8,1,1,1,1,2,2,4,2,3,3,2,159,1681,3,3,1,1,2,1,1,0,1,1,3,1,6,2,4,0,4,0
1,159,1682,2,3,5,3,6,4,5,1,5,5,10,3,5,3,6,2,2,2,2,1,2,2,2,1,3,6,1,1,3,1,1,3,8,7,1,0,0,0,1,3,3,0,0,0,0,4,3,3,3,2,8,8,1,3,3,2,3,2,3,2,5,3,2,159,1682,1,2,1,1,0,1,1,0,1,1,1,1,6,4,5,0,3,0
1,159,1683,6,9,5,2,6,7,7,2,4,5,3,3,11,5,6,2,2,2,1,2,2,2,2,11,5,6,1,1,4,1,3,1,2,2,4,2,1,3,1,3,5,0,0,0,0,3,3,3,3,3,7,7,0,1,2,2,3,2,2,1,2,3,2,159,1683,3,2,1,1,2,1,1,2,1,1,1,1,6,0,5,2,5,0
1,159,1684,4,4,1,1,6,3,5,1,6,3,10,3,5,2,6,2,2,2,1,2,2,2,2,3,8,5,1,1,4,4,3,1,2,2,4,2,2,2,1,3,5,0,0,0,0,4,3,3,3,2,7,6,2,1,2,2,3,5,3,1,8,2,2,159,1684,1,3,1,1,1,1,1,0,1,1,4,1,6,0,5,2,3,0
1,159,1685,2,7,5,3,7,4,4,1,6,2,10,3,5,3,6,2,2,1,2,1,2,2,2,5,3,5,2,1,4,1,2,2,7,3,4,1,1,2,1,3,4,0,0,0,0,4,3,3,3,3,3,4,2,2,1,2,3,5,3,1,2,2,2,159,1685,3,3,2,1,2,1,1,2,1,3,3,1,6,5,1,3,5,0
1,159,1686,8,7,1,1,6,6,6,1,2,5,10,3,6,2,6,2,2,1,2,2,2,2,2,9,4,9,3,3,4,3,3,2,3,3,5,1,2,3,1,3,5,0,0,0,0,4,3,2,2,2,7,8,2,2,2,4,2,5,3,1,2,3,2,159,1686,3,2,1,1,2,1,1,2,1,1,2,1,6,2,8,4,5,0
1,159,1687,4,1,1,1,6,2,3,5,3,5,10,3,5,3,6,1,2,2,2,2,2,2,2,2,0,0,1,1,5,1,3,2,1,3,1,0,0,0,2,1,1,7,0,0,5,4,3,3,3,3,3,7,2,3,3,2,2,2,3,1,1,3,2,159,1687,3,2,1,2,2,1,1,2,1,3,1,1,1,4,6,0,4,0
1,159,1688,1,10,1,1,3,7,5,1,4,5,10,3,6,2,6,2,2,2,2,1,2,2,2,2,4,4,2,1,3,3,3,1,2,3,4,2,3,1,1,3,5,0,0,0,0,4,3,3,3,3,5,5,3,3,1,3,3,2,3,1,6,3,2,159,1688,3,3,1,1,2,1,1,2,1,1,1,2,6,5,3,0,5,0
1,159,1689,4,5,1,1,5,4,6,1,6,5,10,3,6,4,6,2,2,2,2,1,2,2,2,7,4,9,3,3,4,2,2,1,2,4,4,2,3,3,1,3,5,0,0,0,0,4,3,3,3,3,5,8,2,2,3,2,2,5,3,1,2,2,2,159,1689,3,3,2,1,0,1,1,0,1,1,4,1,6,3,6,0,3,0
1,159,1690,1,11,5,5,5,7,3,1,6,5,10,3,5,6,6,2,2,2,2,1,2,2,2,1,6,6,1,3,3,1,2,1,2,2,4,2,2,3,1,3,5,0,0,0,0,4,3,3,3,3,9,1,4,3,3,2,4,2,3,1,2,3,2,159,1690,5,3,2,1,0,1,1,0,1,3,1,2,6,0,6,0,3,0
1,159,1691,2,7,5,4,6,7,3,1,6,5,10,3,6,5,6,2,2,2,2,1,2,2,2,2,8,6,1,1,3,1,3,2,2,4,4,2,3,1,3,4,4,7,0,2,5,4,3,3,3,3,8,8,1,2,2,2,3,5,3,2,2,3,2,159,1691,1,2,1,1,1,1,1,2,1,1,3,1,0,3,5,0,4,0
1,159,1692,2,6,5,2,5,7,4,2,6,5,10,3,5,3,6,2,2,2,2,1,2,2,2,1,3,6,1,1,3,3,1,4,2,3,5,2,1,3,1,3,5,0,0,0,0,4,3,3,3,3,3,5,2,2,2,2,4,2,4,1,4,3,2,159,1692,1,3,2,0,1,1,0,0,1,1,1,1,6,3,6,0,1,0
1,159,1693,2,1,1,1,5,2,3,2,6,5,10,3,6,2,6,2,2,2,2,2,1,2,2,6,2,4,1,3,3,4,3,4,2,2,5,0,0,0,1,3,3,0,0,0,0,4,3,3,3,2,7,8,2,3,3,4,3,3,2,3,8,1,2,159,1693,1,2,1,1,1,1,1,0,1,1,1,1,6,1,7,0,3,0
1,159,1694,4,8,1,1,6,6,6,1,6,5,10,3,5,4,6,2,2,2,2,1,2,2,2,1,4,8,1,1,3,1,1,2,2,3,4,2,3,1,1,3,5,0,0,0,0,4,3,3,3,3,3,5,1,2,2,1,2,2,3,2,2,3,2,159,1694,1,2,1,1,2,1,1,2,1,1,3,1,6,2,8,0,5,0
1,159,1695,2,8,5,3,5,7,3,1,5,4,10,3,6,5,6,2,2,2,2,1,2,2,2,1,5,6,1,1,3,2,1,2,2,3,5,2,2,3,1,3,5,0,0,0,0,4,3,3,3,2,5,7,2,3,2,2,2,5,3,3,8,3,2,159,1695,3,2,1,1,2,2,1,2,1,1,1,1,6,2,6,0,5,0
1,159,1696,2,2,1,1,6,2,4,5,4,5,10,3,6,2,6,2,2,2,2,1,2,2,2,1,2,5,1,1,3,1,1,4,4,5,5,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,8,8,2,2,3,3,3,2,3,2,4,3,2,159,1696,1,3,1,1,1,1,1,2,1,1,0,0,6,3,7,0,4,0
1,159,1697,4,9,5,2,5,7,5,1,6,5,10,3,7,3,6,2,2,2,2,2,1,2,2,4,9,9,3,3,1,1,2,4,4,2,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,3,7,2,3,3,4,4,3,3,1,4,3,2,159,1697,1,2,2,1,2,2,1,1,1,3,3,1,6,2,8,0,4,0
1,159,1698,1,1,1,1,5,4,3,1,1,5,10,3,6,2,6,2,2,1,2,2,2,2,2,2,7,9,2,1,2,0,0,2,4,3,4,1,1,3,3,2,1,7,0,7,5,3,3,3,3,3,7,8,3,3,3,4,1,2,3,3,10,3,2,159,1698,1,3,1,1,2,1,1,2,1,3,1,1,4,2,8,0,5,0
1,159,1699,6,4,6,2,6,3,5,1,6,5,10,3,5,3,6,2,2,2,2,1,2,2,2,7,3,4,2,3,3,2,2,4,4,2,1,0,0,0,1,3,4,0,0,0,0,4,3,3,3,3,5,7,1,3,3,2,4,5,3,3,2,2,2,159,1699,1,2,3,2,2,1,1,2,1,3,1,2,6,2,6,0,4,0
1,159,1700,2,1,1,1,6,2,2,5,6,1,10,3,6,2,6,2,2,2,2,1,2,2,2,8,8,5,3,1,7,2,2,2,4,4,5,1,2,3,3,4,4,0,0,0,0,3,2,3,3,3,3,3,2,3,3,2,4,2,3,2,4,4,2,159,1700,1,3,1,1,2,1,1,1,1,3,4,3,0,3,6,0,4,0
1,159,1701,2,9,5,3,5,7,3,5,5,4,10,3,6,3,6,2,2,2,2,1,2,2,2,2,5,6,2,2,3,1,3,1,7,4,4,1,1,3,1,3,5,0,0,0,0,4,3,3,3,3,3,5,2,2,1,1,3,2,2,1,2,2,2,159,1701,1,3,2,1,2,1,2,1,2,2,1,1,6,0,3,0,2,0
1,159,1702,4,2,1,1,6,2,5,2,6,5,10,3,5,1,6,2,2,2,2,2,2,2,1,10,0,9,3,3,3,2,2,1,5,1,1,0,0,0,1,3,5,0,0,0,0,4,2,2,2,2,7,8,2,3,3,2,3,5,3,1,4,3,2,159,1702,3,2,1,1,2,1,1,2,1,1,4,3,6,0,5,0,5,0
1,159,1703,4,5,5,3,7,3,5,1,6,5,10,3,8,3,6,2,2,2,2,1,2,2,2,1,3,0,2,2,3,1,1,1,7,5,4,2,3,2,3,4,0,0,0,0,0,3,3,3,3,3,3,0,2,1,1,2,3,2,3,1,8,3,2,159,1703,3,3,2,1,0,0,0,0,0,3,1,1,0,6,1,0,1,0
1,159,1704,2,9,5,2,5,7,4,1,6,4,10,3,0,3,6,2,2,2,1,2,2,2,2,9,2,9,2,3,4,1,2,2,2,1,4,2,1,2,3,4,4,3,0,2,5,4,3,3,3,2,3,5,2,2,2,2,2,2,3,2,11,2,2,159,1704,1,3,2,0,0,0,0,0,0,1,1,1,0,3,6,3,9,0
1,159,1705,4,5,5,3,7,4,5,1,5,2,10,3,5,4,6,2,2,2,1,2,2,2,2,9,4,6,1,1,3,1,2,2,4,3,4,2,3,2,1,3,5,0,0,0,0,4,3,3,3,3,7,8,1,1,1,2,4,2,4,2,2,3,2,159,1705,1,2,1,1,2,1,2,2,1,1,1,1,6,3,2,4,4,0
1,159,1706,8,4,1,1,5,7,6,2,6,5,10,3,5,3,6,2,2,2,1,2,2,2,2,8,3,7,2,1,4,1,3,1,2,4,4,2,1,3,1,3,4,0,0,0,0,4,3,3,3,3,3,7,2,1,1,2,3,5,3,1,2,1,2,159,1706,1,3,1,1,0,1,1,0,1,1,1,1,6,5,1,3,3,0
1,159,1707,4,6,6,2,5,6,5,2,5,5,10,3,5,3,6,2,2,2,1,2,2,2,2,2,3,6,1,3,4,1,3,1,2,2,4,2,1,3,1,3,5,0,0,0,0,4,3,3,3,3,7,0,1,3,3,0,0,2,3,0,8,3,2,159,1707,1,0,2,1,2,1,1,0,1,3,1,1,6,2,8,3,4,0
1,159,1708,4,5,1,1,5,7,5,2,6,5,10,3,7,2,6,2,2,2,1,2,2,2,2,2,8,4,2,1,4,2,2,1,2,3,4,2,2,1,3,4,5,0,0,0,0,4,3,3,3,3,4,5,2,2,2,4,1,5,3,1,2,3,2,159,1708,3,2,1,1,1,1,1,0,1,1,1,2,0,2,8,3,3,0
1,159,1709,4,4,1,1,5,5,5,1,6,2,10,3,5,3,6,2,2,2,1,2,2,2,2,3,8,9,1,1,4,2,3,2,2,3,5,2,1,1,1,3,5,0,0,0,0,4,3,3,3,3,3,4,2,2,2,3,3,2,4,3,2,3,2,159,1709,1,3,2,1,1,2,1,1,1,1,1,1,6,2,7,3,3,0
1,159,1710,2,7,5,3,6,6,3,2,2,3,10,3,6,4,6,2,2,2,1,2,2,2,2,3,8,5,3,1,4,1,2,1,7,3,5,2,1,2,1,3,5,0,0,0,0,4,3,3,3,1,3,5,2,3,3,4,3,3,4,2,8,3,2,159,1710,1,3,2,1,1,1,1,1,1,3,1,1,6,1,7,3,3,0
1,159,1711,2,10,5,3,6,7,3,1,5,5,10,3,6,3,6,2,2,2,1,2,2,2,2,9,8,9,2,1,7,1,1,2,2,2,5,2,0,0,3,4,3,0,0,0,0,4,3,3,3,3,3,7,2,2,2,2,3,2,3,1,8,3,2,159,1711,1,3,2,0,1,1,0,1,0,1,1,1,0,5,5,4,0,0
1,159,1712,4,2,1,1,6,2,5,5,5,5,10,3,6,2,6,2,2,2,1,2,2,2,2,9,9,6,2,3,4,1,3,2,4,3,5,0,2,3,1,3,1,0,0,0,0,0,3,3,3,2,4,7,2,2,3,0,0,2,3,1,5,2,2,159,1712,3,2,3,2,2,2,1,0,1,1,3,1,6,3,8,4,3,0
1,159,1713,2,2,1,1,6,1,3,2,1,5,10,3,6,2,6,2,2,2,2,2,2,2,1,0,0,0,0,0,5,1,3,1,1,2,1,0,0,0,2,1,2,0,0,4,1,4,3,3,3,3,6,8,1,2,2,2,3,3,2,1,1,3,2,159,1713,1,3,1,1,2,1,2,2,1,1,4,1,1,3,5,0,4,0
1,159,1714,4,11,5,3,5,7,6,2,6,5,10,3,11,5,6,2,2,2,2,1,2,2,2,1,5,6,1,1,3,1,1,1,4,3,4,2,2,3,1,3,3,0,0,0,0,4,3,3,3,3,5,7,2,1,2,2,3,2,3,1,5,3,2,159,1714,1,2,1,0,1,1,1,0,1,1,1,1,6,5,5,0,2,0
1,159,1715,6,0,1,1,5,6,2,2,3,5,10,3,5,3,6,2,2,2,2,1,2,2,2,7,3,6,2,3,7,3,2,1,4,4,5,0,0,0,3,4,2,1,0,6,5,4,3,2,3,3,7,6,4,2,1,2,3,2,4,1,2,3,2,159,1715,1,2,2,1,1,1,2,2,2,1,4,1,4,5,1,0,2,0
1,159,1716,1,6,5,3,6,5,3,1,1,2,10,3,10,3,6,2,2,2,2,1,2,2,2,1,3,6,1,1,3,1,1,1,4,3,5,0,1,3,1,3,5,0,0,0,0,4,3,3,3,3,3,3,4,3,2,0,0,5,4,3,2,3,2,159,1716,6,3,1,1,0,1,1,0,1,3,4,1,6,0,8,0,3,0
1,159,1717,1,10,5,4,6,7,3,1,5,5,10,3,5,6,6,2,2,2,2,1,2,2,2,1,6,6,1,1,3,1,1,1,4,3,1,0,0,0,1,3,0,0,0,0,0,3,3,3,3,3,1,1,4,2,2,1,4,5,3,2,2,3,2,159,1717,2,3,2,0,0,1,1,0,1,0,1,1,6,1,8,0,2,0
1,159,1718,4,9,6,2,6,7,7,1,6,5,10,3,2,5,6,2,2,2,2,1,2,2,2,1,5,7,1,1,3,1,1,1,4,4,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,3,3,4,2,1,3,3,2,4,1,2,3,2,159,1718,3,3,2,1,2,1,1,2,1,3,1,1,6,0,3,0,5,0
1,159,1719,4,10,5,2,7,7,5,5,6,2,10,3,5,5,6,2,2,2,2,1,2,2,2,1,5,9,1,1,3,2,1,1,4,3,1,0,0,0,1,3,5,0,0,0,0,3,3,3,3,3,7,7,1,1,1,2,3,2,3,1,4,3,2,159,1719,3,3,2,1,2,1,1,2,1,3,1,1,6,6,1,0,5,0
1,159,1720,2,7,5,2,6,7,5,2,3,5,10,3,5,5,6,2,2,2,2,1,2,2,2,8,4,5,2,1,3,2,3,2,4,3,1,0,0,0,1,3,5,0,0,0,0,4,3,2,2,2,7,5,2,3,3,2,3,2,3,2,2,2,2,159,1720,1,3,2,1,2,2,1,1,1,1,1,1,6,4,5,0,4,0
1,159,1721,2,4,1,1,4,7,3,1,4,5,10,3,6,3,6,2,2,2,2,1,2,2,2,1,3,5,1,2,3,1,1,2,2,2,5,0,0,0,3,4,2,0,0,0,0,4,3,2,2,2,5,7,2,2,1,3,3,5,3,1,2,3,2,159,1721,1,2,2,0,0,1,1,0,1,3,1,2,4,0,3,0,2,0
1,159,1722,2,1,1,1,5,3,2,5,4,5,10,3,6,2,6,2,2,2,2,2,2,2,1,2,3,6,1,1,3,1,3,4,2,2,4,2,4,2,1,4,4,0,0,0,0,3,3,3,3,3,1,3,1,3,2,3,2,2,3,3,3,3,2,159,1722,1,3,2,0,1,1,2,1,2,3,1,1,0,2,8,0,0,0
1,159,1723,4,5,1,1,6,3,6,2,6,2,10,3,7,2,6,2,2,2,2,1,2,2,2,7,2,5,2,3,3,3,3,3,2,2,5,2,2,1,1,3,4,0,0,0,0,4,3,3,3,3,7,8,1,2,3,1,2,2,3,1,4,3,2,159,1723,3,3,3,0,0,0,0,0,1,3,2,2,6,3,8,0,1,0
1,159,1724,2,10,5,3,6,7,3,1,6,5,10,4,9,5,7,2,2,2,1,2,2,2,2,1,5,8,1,1,4,5,4,3,8,7,3,0,0,0,1,3,4,0,0,0,0,4,3,3,3,3,3,3,4,2,1,2,2,5,4,0,2,2,2,159,1724,1,3,2,1,1,1,1,1,1,3,1,1,6,2,2,1,3,0
1,159,1725,1,0,5,3,4,7,3,1,3,5,10,4,9,6,7,2,2,2,1,2,2,2,2,1,6,7,1,1,4,5,4,3,8,7,3,2,1,3,1,3,5,0,0,0,0,4,3,3,3,3,3,10,4,2,1,3,0,2,0,1,2,0,2,159,1725,1,3,3,0,0,0,0,0,0,1,1,1,6,3,4,1,9,0
1,159,1726,1,10,1,1,7,7,5,5,4,3,10,4,11,5,7,2,2,2,2,2,2,1,2,11,5,8,1,1,4,5,4,3,4,5,3,2,1,3,1,3,5,0,0,0,0,4,3,3,3,3,3,1,4,2,2,1,3,5,3,1,2,3,2,159,1726,1,3,1,1,2,1,1,2,1,2,1,2,6,3,7,2,5,0
1,159,1727,2,2,1,1,5,5,3,1,1,5,10,4,6,3,7,2,2,1,1,2,2,2,2,4,5,8,2,3,4,5,4,1,2,2,4,2,1,3,1,3,5,0,0,0,0,4,3,2,3,3,9,10,1,3,3,1,3,5,4,1,8,2,2,159,1727,3,3,3,0,0,0,0,2,1,2,1,1,6,2,7,3,2,0
1,159,1728,2,7,5,2,7,6,5,1,6,5,10,4,9,5,7,2,2,2,1,2,2,2,2,8,5,8,1,1,4,5,4,1,2,5,4,2,1,3,1,3,5,0,0,0,0,4,3,3,3,3,4,3,1,1,1,4,3,5,3,1,2,3,2,159,1728,3,2,1,1,2,2,2,2,1,2,1,1,6,0,3,3,4,0
1,159,1729,4,10,3,0,7,7,4,1,1,5,10,4,8,4,7,2,2,1,2,2,2,2,2,2,5,8,1,1,4,5,4,1,3,4,3,1,1,3,1,3,5,0,0,0,0,4,3,3,3,3,1,1,4,1,1,2,2,2,3,2,2,3,2,159,1729,5,3,3,0,1,0,0,0,1,2,1,1,6,4,2,0,1,0
1,159,1730,4,8,5,3,5,7,8,3,4,5,10,4,6,3,7,2,2,2,2,2,2,2,1,0,0,9,3,3,7,5,4,3,8,7,5,0,2,3,1,3,4,0,0,0,0,4,3,3,3,3,7,8,2,3,3,0,0,2,0,1,3,3,2,159,1730,1,3,1,1,1,1,1,2,2,3,1,1,6,2,8,0,3,0
1,159,1731,2,9,6,2,6,7,5,1,6,5,10,3,5,5,7,2,2,2,2,1,2,2,2,1,5,7,1,1,3,1,1,3,8,7,5,3,5,1,3,2,4,7,1,3,5,4,3,3,3,3,2,1,4,2,2,2,3,5,4,2,10,2,2,159,1731,3,3,1,1,1,1,1,1,1,2,1,1,0,2,5,0,3,0
1,159,1732,4,8,3,1,7,2,6,2,6,1,10,3,5,3,7,2,2,2,1,2,2,2,2,3,8,9,1,1,4,3,3,3,8,7,3,2,1,2,2,4,2,5,1,2,1,4,3,3,3,3,6,7,2,1,1,2,3,2,3,1,1,3,2,159,1732,5,2,2,1,2,1,1,2,1,1,1,1,3,6,1,2,5,0
1,159,1733,2,2,1,1,7,2,4,5,1,5,10,3,6,2,7,2,2,2,1,2,2,2,2,9,8,9,3,3,4,1,3,1,2,5,2,2,1,0,1,4,1,2,1,1,5,2,2,2,1,1,7,8,2,1,2,1,1,2,4,3,4,3,2,159,1733,3,1,1,0,0,0,0,0,0,2,1,1,4,1,8,5,9,0
1,159,1734,2,1,1,1,7,1,2,5,4,5,10,3,6,1,7,2,2,2,2,1,2,2,2,2,8,4,1,1,3,3,3,1,4,5,4,0,0,0,2,1,2,5,1,4,1,3,3,3,3,3,3,3,1,2,2,2,2,2,3,1,1,2,2,159,1734,3,3,1,1,2,1,1,2,1,2,1,1,2,4,6,0,5,0
1,159,1735,6,5,1,1,5,3,6,2,4,2,10,3,5,4,7,2,2,2,2,1,2,2,2,8,9,7,2,3,3,2,3,4,6,5,1,0,0,0,3,2,2,7,1,3,5,4,3,3,3,2,7,8,2,3,3,1,4,5,4,1,4,3,2,159,1735,3,3,3,1,1,1,1,0,1,3,2,1,4,1,8,0,3,0
1,159,1736,2,7,5,2,6,6,5,2,6,5,10,3,6,2,7,2,2,2,2,2,2,2,1,10,0,9,1,2,4,3,3,4,5,6,4,5,1,3,3,4,4,5,1,2,5,4,3,3,3,3,5,8,1,3,2,2,3,5,1,1,2,3,2,159,1736,1,2,1,1,0,1,1,2,1,1,3,1,0,3,5,0,4,0
1,159,1737,2,8,4,3,5,7,5,1,4,1,10,3,6,2,7,1,2,2,2,2,2,2,2,8,0,0,2,1,1,4,3,2,4,2,4,0,0,0,2,1,1,7,1,5,5,4,3,3,3,3,7,8,2,2,1,2,3,2,3,1,1,3,2,159,1737,1,3,1,1,2,1,1,2,1,1,3,1,2,6,1,0,5,0
1,159,1738,2,5,1,1,7,2,6,2,6,1,10,3,6,2,7,1,2,2,2,2,2,2,2,2,0,0,1,1,5,3,3,1,6,2,5,2,1,3,2,1,2,7,1,5,1,4,3,3,3,3,2,3,2,1,1,2,3,5,3,1,11,2,2,159,1738,5,2,3,1,2,2,1,2,1,3,3,1,1,5,1,0,5,0
1,159,1739,2,9,4,2,7,5,3,5,6,5,10,3,2,4,7,1,2,2,2,2,2,2,2,8,0,0,1,1,5,2,2,1,1,3,2,3,5,1,2,1,4,6,1,6,1,4,3,3,3,3,7,8,2,2,3,2,1,2,4,1,11,3,2,159,1739,1,2,2,1,1,1,1,1,2,1,1,2,1,3,6,0,2,0
1,159,1740,2,2,1,1,6,2,5,1,6,1,10,3,5,2,7,1,2,2,2,2,2,2,2,2,0,0,1,2,5,2,3,1,1,4,1,0,0,0,2,1,1,7,1,6,1,3,3,3,3,3,8,8,1,2,2,2,3,2,4,1,1,2,2,159,1740,3,3,2,1,2,1,1,2,1,3,3,1,1,0,5,0,5,0
1,159,1741,1,10,5,2,4,7,3,1,6,5,1,3,5,6,7,2,2,1,2,2,2,2,2,3,4,9,3,3,4,1,3,3,8,7,5,1,3,3,1,3,5,0,0,0,0,4,3,3,3,3,3,3,1,2,1,2,3,2,2,1,5,2,2,159,1741,1,2,3,1,1,1,1,0,1,3,3,2,6,5,1,3,3,90
1,159,1742,2,11,5,3,7,7,2,2,6,5,10,3,1,5,7,2,2,2,1,2,2,2,2,3,3,8,1,1,4,3,3,3,8,7,3,0,0,0,1,3,5,0,0,0,0,3,3,3,3,3,8,8,2,3,2,2,4,2,3,1,5,3,2,159,1742,3,3,2,0,1,0,0,0,1,3,3,1,6,0,6,2,1,0
1,159,1743,2,8,1,1,6,7,4,1,4,5,10,3,5,4,7,2,2,2,1,2,2,2,2,3,4,9,2,1,4,3,3,1,2,1,4,2,1,2,3,3,4,0,0,0,0,4,3,3,3,1,5,8,2,3,2,2,3,2,3,3,8,0,2,159,1743,1,3,2,1,0,1,0,0,1,1,4,1,5,4,5,2,2,0
1,159,1744,4,9,1,1,6,7,5,2,6,3,10,3,5,3,7,2,2,2,1,2,2,2,2,3,9,8,1,1,4,3,3,1,2,4,4,2,1,3,2,3,3,0,0,0,0,4,3,2,3,3,7,8,2,3,2,4,2,5,3,1,10,3,2,159,1744,5,2,2,1,2,1,1,2,1,1,1,1,5,2,8,2,5,0
1,159,1745,2,4,1,1,6,2,5,2,6,5,10,3,11,2,7,2,2,2,1,2,2,2,2,3,8,8,1,1,4,2,3,1,2,6,4,2,1,3,1,3,5,0,0,0,0,4,3,3,3,3,8,8,2,1,1,3,2,7,3,1,2,3,2,159,1745,3,2,1,1,2,1,1,2,1,1,1,1,6,3,4,2,5,0
1,159,1746,4,3,1,1,6,4,5,1,6,5,10,3,5,4,7,2,2,2,2,1,2,2,2,1,4,5,1,1,3,1,3,4,2,1,4,2,2,3,1,3,5,0,0,0,0,4,3,3,3,3,5,7,2,1,1,4,3,5,3,2,2,3,2,159,1746,1,3,1,1,2,2,1,2,1,1,3,1,6,3,3,0,5,0
