CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51A.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56A.,Q.57A.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,CARD..1,DECK..1,BALLOT..1,,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72A.,Q.73A.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,V.102.,V.103.,V.104.,V.105.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,V.112.,V.113.,V.114.,V.115.,V.116.,V.117.,V.118.,V.119.,V.120.
1,63,359,6,1,5,5,0,1,1,5,3,1,2,1,2,1,1,1,0,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,63,359,6,1,1,1,3,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,3,3,5,9,12,4,3,0,4,4,5,4,6,6,4,7,5,34,181
1,63,360,6,1,5,4,2,5,1,5,3,1,1,2,1,5,13,3,2,2,1,2,2,2,2,3,0,2,3,3,2,5,3,2,3,3,2,4,4,7,3,2,2,2,3,3,3,4,3,2,2,0,0,1,1,4,5,3,2,3,2,2,2,3,3,2,2,63,360,6,3,2,2,2,1,2,3,3,2,3,3,3,4,4,3,4,2,1,2,2,2,2,3,2,2,2,2,1,4,5,2,4,1,10,2,1,1,3,1,2,4,0,2,2,3,3,1,1,1,1,1,4,1,24,1340
1,63,361,6,1,6,6,5,5,1,5,3,1,5,1,5,16,5,3,2,1,2,3,1,2,2,1,2,2,2,2,3,1,3,2,3,3,2,1,2,11,2,11,1,1,3,3,1,1,1,3,2,2,2,1,11,3,3,2,2,4,1,1,1,1,1,3,2,63,361,6,3,1,6,3,1,3,1,2,1,4,1,3,3,1,1,1,4,5,1,1,1,4,4,1,1,1,4,2,3,4,5,5,5,8,2,3,1,2,3,5,12,1,4,0,4,4,5,4,1,3,4,2,1,42,120
1,63,362,6,1,6,6,9,5,1,5,3,1,5,2,1,1,3,2,3,3,1,3,1,0,2,2,1,2,4,2,4,4,0,4,3,5,2,1,9,11,2,11,2,1,2,3,3,2,1,4,3,3,2,2,2,3,3,2,2,3,3,1,1,3,3,2,2,63,362,6,3,0,1,3,1,1,1,4,3,4,5,0,3,2,2,4,4,3,2,1,2,2,2,3,1,1,4,1,3,2,1,5,5,3,1,1,2,0,2,4,7,2,4,0,1,0,5,5,2,0,4,3,4,34,211
1,63,363,6,1,6,6,2,4,1,5,3,1,5,2,5,4,12,2,3,2,1,2,2,3,3,3,1,2,4,2,3,2,2,3,4,4,4,3,3,1,3,3,2,1,1,3,3,4,1,4,3,3,1,2,11,3,5,3,3,3,2,2,1,2,2,2,2,63,363,6,2,4,1,2,2,3,2,2,2,2,3,3,4,4,4,4,2,3,3,2,3,1,3,3,2,1,4,1,2,3,4,4,4,10,2,3,0,1,1,2,3,2,2,1,2,2,3,2,0,1,2,4,0,32,461
1,63,364,6,3,6,6,2,5,1,5,3,1,3,2,3,8,9,3,2,1,2,2,1,2,2,2,1,1,3,2,2,3,3,3,3,3,2,1,1,1,3,2,3,1,1,3,2,3,2,2,2,2,2,2,4,4,4,3,3,2,1,2,2,2,2,1,2,63,364,6,2,2,2,2,1,3,2,2,2,2,3,1,2,4,4,4,2,3,1,1,2,2,2,2,1,1,4,1,4,2,1,3,2,2,4,1,0,3,1,6,3,0,2,2,4,3,7,4,1,1,3,3,3,32,621
1,63,365,6,1,6,7,7,5,1,5,3,2,6,2,4,17,9,2,2,2,1,1,1,2,2,1,1,3,4,2,3,3,2,4,4,4,1,2,1,3,3,4,3,1,3,1,3,3,1,3,3,3,2,3,1,3,2,3,1,2,2,2,2,2,2,1,2,63,365,6,4,3,2,2,2,1,3,2,1,1,3,4,5,5,4,4,1,3,2,1,2,3,2,3,1,1,4,1,4,2,2,2,2,4,1,3,2,0,1,1,2,1,1,4,4,1,6,3,0,1,3,3,2,45,490
1,63,366,6,1,6,7,3,5,1,5,3,1,3,2,3,4,9,2,3,3,1,1,2,3,3,3,3,2,5,2,4,4,4,4,4,4,4,3,8,0,3,7,3,2,1,1,4,5,4,4,3,3,2,1,11,4,5,3,1,1,2,2,2,2,2,1,2,63,366,6,4,4,3,3,3,3,4,1,2,4,4,4,5,5,5,5,4,5,5,3,4,4,4,4,3,4,1,3,1,4,5,5,5,0,2,3,2,0,0,0,0,0,2,3,0,0,1,2,0,0,0,0,0,45,540
1,63,367,6,1,6,7,10,5,1,5,3,2,2,2,2,4,7,1,1,2,1,2,1,3,3,1,1,1,1,1,1,4,2,4,4,1,3,2,2,4,2,7,3,1,2,3,1,2,1,1,1,1,3,1,11,4,1,3,2,3,2,1,2,1,1,1,2,63,367,6,2,3,1,2,1,3,1,2,1,1,1,0,5,5,5,5,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1,2,1,0,4,0,2,3,6,3,0,2,0,3,4,3,5,3,4,1,3,7,6,48,702
1,63,368,6,1,6,0,6,1,1,5,3,1,6,3,5,6,1,2,1,1,1,1,2,3,3,3,1,2,4,0,1,3,2,1,4,4,4,3,3,1,2,2,2,1,1,3,2,2,1,2,2,3,3,1,11,4,2,3,2,3,2,2,2,2,2,1,2,63,368,6,3,1,1,1,3,4,2,4,3,1,3,4,5,1,1,1,1,5,3,4,5,5,5,5,4,3,0,4,4,5,5,5,5,0,2,2,1,2,4,1,12,2,2,0,1,1,3,0,0,2,0,3,0,42,370
1,63,369,6,0,6,1,7,2,1,5,3,2,6,2,2,2,9,2,1,3,1,1,2,3,3,1,1,2,5,2,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,11,4,1,3,3,2,2,1,2,1,2,1,2,63,369,6,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,1,1,4,2,3,4,1,1,1,1,1,4,1,1,1,1,4,1,6,2,3,0,2,5,6,12,3,2,0,2,0,7,2,0,2,4,6,3,45,80
1,63,370,6,1,6,3,5,2,1,5,3,2,6,2,5,1,1,1,3,1,1,2,1,1,1,1,1,1,4,2,3,3,1,4,2,1,1,1,1,1,2,2,3,2,1,2,2,2,1,1,2,2,2,1,11,3,2,4,4,3,2,2,1,2,1,1,2,63,370,6,2,3,2,1,1,1,1,3,1,1,2,2,3,3,4,2,3,3,2,1,1,1,1,2,1,1,3,1,4,2,2,3,4,3,1,2,1,2,3,5,6,1,3,1,7,1,7,4,5,1,3,5,2,34,681
1,63,371,6,1,6,4,2,4,1,5,3,2,6,2,2,4,4,3,1,1,1,3,1,2,2,2,1,1,4,3,5,2,1,3,2,2,2,2,1,1,2,3,2,2,1,3,2,2,1,5,4,4,2,1,11,4,6,0,4,4,3,3,3,3,3,2,2,63,371,6,2,5,6,2,2,4,2,2,3,3,2,4,4,4,4,1,1,2,2,1,5,5,5,5,1,1,4,1,4,3,2,4,4,3,1,2,1,0,4,3,6,0,1,0,3,2,6,3,4,2,3,3,0,48,121
1,63,372,6,1,6,5,2,4,1,5,3,2,6,3,3,1,13,3,4,3,1,1,1,3,1,1,1,2,5,2,4,4,3,3,4,2,1,1,3,4,3,4,3,1,1,3,4,4,1,4,3,3,1,1,2,4,1,3,3,3,2,2,1,2,1,2,2,63,372,6,2,3,1,1,2,3,1,2,2,2,3,4,3,5,4,4,1,4,2,3,3,1,1,1,1,1,4,3,3,2,1,2,1,10,3,3,0,0,1,3,2,2,0,4,3,0,5,4,3,0,2,6,5,42,920
1,63,373,6,1,6,5,9,5,1,5,3,2,6,2,4,9,5,2,3,3,1,1,1,2,1,1,2,2,4,2,4,3,2,3,2,2,3,2,2,1,3,4,3,2,1,2,3,4,3,3,3,3,2,1,11,4,3,1,2,2,2,2,1,2,1,1,2,63,373,6,3,2,2,1,1,2,3,1,2,1,2,2,2,3,3,3,2,3,3,1,2,2,1,1,1,1,4,1,0,0,0,0,0,0,4,0,2,0,0,6,6,0,2,3,4,0,4,3,4,1,4,5,2,59,240
1,63,374,6,1,6,0,1,3,1,5,3,1,5,2,1,14,10,3,3,2,1,3,1,1,1,0,1,1,1,3,1,1,1,1,5,5,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,11,4,4,4,1,3,2,1,1,1,1,1,2,63,374,6,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,3,3,1,1,1,2,2,1,2,1,1,3,2,1,3,3,4,8,10,3,2,1,4,3,7,3,2,4,4,5,4,32,861
1,63,375,6,1,6,1,5,1,1,5,3,1,5,2,1,1,3,2,0,0,1,1,3,2,3,3,2,2,4,2,3,2,1,2,3,2,3,1,1,11,2,5,2,2,1,2,0,0,1,0,3,0,2,2,11,2,2,1,1,3,2,2,1,2,2,1,2,63,375,6,3,2,1,1,3,3,3,4,2,1,2,3,5,1,2,2,2,4,4,3,2,4,4,4,1,1,4,1,3,5,5,5,1,5,2,3,3,0,1,2,10,2,3,1,1,1,6,1,3,1,4,0,3,34,81
1,63,376,6,1,6,2,5,1,1,5,3,1,5,2,5,8,8,3,1,2,2,3,2,2,3,3,3,2,3,1,5,5,2,4,4,5,2,1,3,2,3,3,3,1,3,2,1,2,1,1,3,1,3,2,3,4,4,4,4,4,2,2,2,2,2,1,2,63,376,6,2,2,1,2,2,3,1,1,2,2,2,5,4,2,4,4,2,2,2,2,1,5,5,1,1,1,4,1,4,2,1,2,1,7,2,2,1,0,6,4,5,2,2,3,2,5,3,3,2,2,4,4,4,42,790
1,63,377,6,1,6,4,0,4,1,5,3,1,5,2,1,1,9,1,1,1,1,2,2,2,2,2,1,1,2,1,1,3,1,1,2,1,2,1,3,4,3,2,2,5,2,2,1,1,1,2,1,1,2,2,2,2,1,4,4,3,2,1,1,1,1,2,2,63,377,6,1,2,1,1,2,2,1,3,3,3,1,5,2,1,1,2,4,3,2,1,4,1,1,1,1,1,4,1,2,2,1,2,1,11,4,1,2,3,6,7,11,2,4,2,4,3,5,2,5,3,6,6,5,32,391
1,63,378,6,1,6,5,0,5,1,5,3,1,5,2,3,14,14,3,4,1,3,2,1,2,2,2,3,2,3,2,3,4,1,4,4,2,1,2,3,2,1,4,3,1,1,1,3,3,2,3,3,3,2,2,1,4,3,3,2,2,2,2,1,2,2,1,2,63,378,6,2,2,2,1,1,2,2,3,1,1,3,4,5,4,4,4,4,1,2,1,1,3,2,2,3,1,1,3,2,2,1,2,1,4,2,2,1,1,0,1,3,0,3,3,4,2,2,3,3,0,0,4,4,32,281
1,63,379,6,1,6,5,7,1,1,5,3,1,5,2,3,6,11,2,3,3,1,1,2,3,3,3,3,2,4,2,4,4,2,4,4,3,3,4,3,4,3,4,3,5,1,3,2,3,1,4,3,3,3,1,11,3,5,3,3,4,1,2,2,2,2,2,2,63,379,6,2,3,4,2,3,3,3,3,2,1,2,2,2,2,2,2,2,3,1,3,3,2,2,2,4,2,2,3,1,2,1,5,1,10,0,1,0,0,1,6,9,0,2,4,0,0,2,1,1,0,0,3,3,45,780
1,63,380,6,1,6,5,5,5,1,5,3,1,5,2,1,3,4,3,3,2,1,1,3,2,2,3,1,2,3,2,4,3,2,4,2,1,2,1,1,2,3,4,3,1,3,3,2,2,4,5,4,3,3,1,11,4,5,2,2,3,2,1,1,1,1,2,2,63,380,6,2,2,1,1,2,4,3,4,3,2,2,3,2,5,4,4,3,1,1,1,1,1,1,1,1,1,4,1,4,5,1,5,5,8,3,3,1,0,2,5,2,2,1,4,2,2,7,3,5,1,5,7,1,32,1201
1,63,381,6,1,6,5,0,5,1,5,3,2,5,3,2,7,6,2,4,3,2,1,1,2,1,2,1,2,5,3,3,1,1,3,4,4,3,1,2,4,2,6,2,5,2,3,5,3,1,5,4,4,2,1,11,4,5,3,4,4,2,2,2,3,2,1,2,63,381,6,2,1,1,3,3,3,2,1,2,2,2,2,4,5,2,2,1,1,2,4,1,4,4,3,1,1,4,1,4,5,1,5,1,9,1,3,2,2,2,4,6,2,0,2,3,2,6,4,0,2,3,2,3,59,120
1,63,382,6,1,6,5,9,2,1,5,3,1,5,2,1,7,8,3,1,1,1,1,2,2,1,2,1,2,4,2,2,1,1,3,3,1,3,2,3,4,3,2,2,1,1,1,3,3,1,2,1,1,2,1,11,3,1,3,4,3,1,2,1,1,1,2,2,63,382,6,3,1,1,2,2,2,3,2,1,2,2,3,4,4,3,2,1,3,1,1,1,4,4,4,1,1,4,1,4,1,2,4,2,7,2,3,1,3,4,3,6,2,1,2,4,2,4,2,4,2,5,0,1,48,562
1,63,383,6,1,6,2,6,1,1,5,3,1,4,3,2,5,13,1,1,2,1,1,3,1,1,2,3,2,3,1,5,2,5,4,4,4,4,3,4,1,1,1,1,1,3,1,2,2,1,3,3,2,3,2,4,4,4,3,3,4,2,2,1,1,1,2,2,63,383,6,2,2,2,1,1,3,2,1,1,2,3,4,4,3,2,3,3,1,1,2,1,1,2,1,1,1,1,1,1,5,5,5,4,0,3,1,0,0,3,2,7,0,2,0,5,4,0,2,0,2,3,6,0,42,380
1,63,384,6,2,6,4,5,4,1,5,3,1,4,2,2,5,6,2,1,3,1,1,3,2,2,1,1,1,5,3,3,2,1,3,3,1,2,2,1,0,2,4,3,2,2,1,1,2,1,1,3,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,63,384,6,1,5,1,1,2,1,1,3,1,2,1,4,3,2,2,2,3,3,3,1,1,1,2,2,1,1,4,1,3,2,1,5,1,5,2,1,3,0,5,5,9,3,3,2,3,1,6,2,4,2,3,4,5,42,180
1,63,385,6,1,6,5,2,5,1,5,3,1,4,2,3,9,9,3,1,1,2,2,1,1,1,1,3,2,3,1,1,1,1,1,3,3,2,2,3,2,2,4,3,2,1,2,1,1,1,1,1,1,1,1,0,4,4,3,2,3,3,1,2,1,2,2,2,63,385,6,2,1,2,1,1,2,1,3,1,1,3,3,3,1,1,1,1,2,1,1,1,4,4,4,1,1,2,2,4,2,1,3,2,10,3,3,1,4,6,3,12,1,2,3,7,5,2,2,1,4,1,0,3,24,700
1,63,386,6,1,6,5,5,1,1,5,3,1,4,3,1,1,13,3,4,2,1,1,1,2,2,2,3,2,3,3,2,3,3,4,2,2,3,4,4,1,2,4,0,2,3,3,2,3,1,3,1,2,3,1,1,4,3,2,2,4,3,3,1,1,1,2,2,63,386,6,3,2,2,2,1,2,1,2,3,2,2,3,3,3,2,2,2,2,1,4,5,2,2,4,1,1,4,2,2,3,2,1,1,11,1,0,1,2,1,4,8,0,2,1,3,2,1,3,4,1,3,2,2,42,660
1,63,387,6,1,6,5,7,5,1,5,3,1,4,2,3,6,9,2,3,3,1,1,2,3,3,2,1,2,5,2,4,4,4,4,4,4,4,2,2,1,1,6,2,1,1,3,4,5,3,4,3,3,2,1,11,4,2,3,2,3,1,2,2,2,2,1,2,63,387,6,4,4,1,2,2,3,3,3,2,1,4,4,5,4,4,4,2,2,1,3,2,2,2,2,1,1,4,1,4,2,1,4,1,4,2,2,1,0,0,0,3,2,2,1,1,0,5,2,0,0,3,3,3,45,760
1,63,388,6,1,6,5,4,5,1,5,3,1,3,2,3,4,8,3,1,1,1,2,1,1,2,2,1,1,5,2,2,2,1,4,1,1,1,2,1,4,2,7,3,1,2,1,3,3,2,3,2,2,2,2,0,1,1,3,2,2,2,2,2,2,2,3,2,63,388,6,3,3,1,1,1,2,1,2,1,2,2,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,4,1,1,3,1,3,2,7,3,1,2,3,1,4,6,2,2,3,5,2,6,3,6,2,3,6,3,45,160
1,63,389,6,1,6,4,2,5,1,5,3,1,2,1,1,13,13,2,4,3,3,1,2,3,3,3,3,2,3,1,3,5,2,2,4,5,3,3,4,1,2,2,1,2,1,3,3,3,3,3,3,4,3,1,7,4,5,3,0,4,1,3,3,2,2,1,2,63,389,6,2,3,6,3,3,3,3,2,2,3,4,3,4,4,3,4,1,4,2,3,2,4,4,4,4,3,2,3,4,3,5,4,2,7,2,2,1,0,0,1,4,0,1,0,0,3,0,1,2,2,0,0,0,24,1140
1,63,390,6,1,6,6,9,5,1,5,3,1,6,2,2,8,9,3,1,1,1,2,1,2,2,2,1,1,2,3,1,5,2,4,3,3,2,1,1,4,2,5,2,1,3,3,2,2,1,1,1,1,2,1,11,3,1,1,1,2,3,2,2,2,2,2,2,63,390,6,2,2,2,2,1,2,2,3,1,2,2,2,3,2,2,2,2,2,2,1,2,3,2,2,1,1,4,1,3,2,1,2,1,8,1,3,3,3,5,5,9,0,2,2,4,3,7,4,1,1,3,3,6,7,170
1,63,391,6,1,6,6,2,1,1,5,3,2,6,2,5,1,13,1,4,2,1,2,1,3,2,3,3,2,4,2,3,3,1,1,4,1,1,1,1,1,2,2,3,2,1,3,1,2,2,2,3,2,2,1,11,4,5,1,2,1,2,1,1,1,1,1,2,63,391,6,1,1,1,2,1,3,1,2,2,1,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,3,2,1,4,2,4,2,1,2,1,3,5,12,3,2,1,2,1,5,3,4,3,5,6,4,34,711
1,63,392,6,1,6,6,2,5,1,5,3,1,6,2,2,1,4,2,4,3,1,1,3,3,3,2,1,1,5,3,3,4,1,4,4,1,4,1,1,7,3,7,3,5,1,1,5,4,4,5,3,3,1,2,1,4,5,3,2,4,2,2,2,1,2,1,2,63,392,6,1,4,1,3,3,4,1,3,1,4,4,5,5,4,5,4,1,2,1,1,1,3,1,1,1,1,4,1,3,1,1,1,4,3,3,1,1,0,1,1,2,2,1,4,1,0,7,3,4,1,3,5,4,32,511
1,63,393,6,1,6,6,0,4,1,5,3,2,6,3,1,2,6,2,4,3,1,1,1,2,2,3,1,1,5,2,1,4,1,4,5,1,1,1,1,1,2,6,2,1,1,3,2,2,1,2,4,3,2,1,2,2,4,3,3,3,3,1,2,1,1,4,2,63,393,6,2,3,1,3,1,3,2,2,1,1,3,2,2,3,3,3,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,0,1,3,5,6,2,2,1,1,0,7,5,4,0,3,7,4,42,210
1,63,394,6,1,7,6,2,4,1,5,3,1,6,2,1,4,13,3,4,2,1,3,1,2,2,2,1,1,4,2,3,3,1,4,3,2,1,2,1,1,2,3,2,1,1,2,4,4,3,3,2,2,2,2,11,2,3,3,2,2,2,2,2,2,2,2,2,63,394,6,5,2,2,2,2,1,2,2,2,3,3,4,4,4,2,2,3,3,3,1,3,3,3,3,2,1,2,4,4,3,5,2,2,4,1,1,1,1,0,2,7,1,3,0,3,1,6,3,3,1,1,3,1,48,221
1,63,395,6,1,7,6,2,5,1,5,3,1,5,3,2,13,4,2,3,3,1,1,1,2,1,2,1,2,4,2,3,3,2,4,3,2,3,4,3,2,2,3,2,2,1,1,2,2,1,2,3,3,2,2,1,4,3,3,1,3,2,2,2,1,1,1,2,63,395,6,2,1,1,3,1,3,2,3,1,2,2,3,3,2,3,3,3,1,1,2,1,1,2,2,2,2,3,3,2,3,2,4,2,7,2,3,2,0,3,4,7,2,2,1,3,0,4,4,3,1,1,5,0,24,770
1,63,396,6,1,7,6,0,4,1,5,3,2,5,1,5,0,10,2,3,3,1,1,3,3,1,1,1,3,5,2,4,4,1,2,4,4,4,2,1,11,3,5,3,2,1,3,5,5,1,4,3,3,2,1,11,4,4,3,2,4,3,2,2,2,2,1,2,63,396,6,2,4,6,3,3,3,3,2,3,0,3,1,5,5,5,4,3,4,4,2,4,4,4,4,2,3,2,2,2,3,1,4,4,10,3,2,1,0,1,3,1,0,1,3,3,0,6,1,0,0,0,0,1,42,160
1,63,397,6,1,7,6,1,3,1,5,3,2,4,3,4,9,2,3,4,3,1,1,2,2,2,1,1,2,5,2,4,4,3,2,4,4,2,1,2,11,2,11,2,5,3,3,5,0,4,5,3,4,3,2,11,1,3,3,4,4,3,3,0,3,1,1,2,63,397,6,2,5,6,1,1,3,3,2,1,3,5,5,5,5,0,0,2,2,2,1,1,4,2,2,4,1,4,1,4,5,5,5,5,9,3,1,1,0,1,3,2,0,1,0,3,0,6,2,0,1,2,2,0,59,160
1,63,398,6,1,7,6,3,3,1,5,3,2,2,2,2,4,6,2,1,3,1,3,1,3,2,2,1,2,4,2,4,4,1,4,3,2,3,1,2,5,3,7,3,1,2,2,2,3,1,2,3,1,2,1,11,4,2,3,3,2,3,2,2,2,2,1,2,63,398,6,3,2,1,3,1,3,1,1,2,1,4,4,4,3,2,4,2,3,1,1,1,0,2,2,2,1,3,0,2,1,2,2,2,5,2,1,1,0,4,1,6,2,2,4,1,0,6,5,3,0,0,3,3,48,81
1,63,399,6,0,7,7,3,5,1,5,3,2,6,2,3,9,4,2,3,3,1,1,3,1,2,1,3,2,5,2,4,4,4,4,4,4,4,0,8,11,3,11,3,2,1,3,4,0,3,4,3,0,2,4,10,3,5,2,1,4,2,2,2,2,0,4,2,63,399,6,2,4,6,3,1,3,4,1,1,4,1,0,5,4,4,4,4,5,0,3,1,1,1,1,4,3,2,3,2,0,5,5,5,10,3,3,2,0,0,3,3,1,3,2,4,0,2,3,0,0,0,6,0,59,100
1,63,400,6,1,7,1,6,2,1,5,3,3,6,3,5,2,2,3,1,3,3,3,2,3,3,1,1,2,3,1,4,3,3,4,4,4,4,1,1,4,1,2,1,1,2,1,2,3,1,4,3,3,1,1,11,3,2,2,2,2,2,2,2,2,2,2,2,63,400,6,3,3,0,2,1,2,2,3,1,3,2,3,4,5,3,3,3,3,3,3,2,3,2,2,2,2,3,3,2,2,3,3,2,0,2,2,2,0,2,3,4,0,1,1,2,2,7,3,0,2,0,3,3,48,332
1,63,401,6,1,7,1,2,3,1,5,3,2,6,3,3,2,9,3,1,3,1,2,2,2,2,3,1,2,3,3,3,5,1,1,3,3,4,2,1,4,3,6,3,2,3,2,2,4,3,4,4,2,1,1,11,4,6,3,3,1,2,2,2,2,2,1,2,63,401,6,3,1,1,1,2,3,1,1,3,1,4,2,1,1,4,5,1,1,1,2,1,1,1,1,1,1,3,1,1,2,3,2,4,3,2,1,0,1,1,5,5,2,2,4,2,2,6,1,1,1,3,7,2,42,580
1,63,402,6,1,7,2,7,3,1,5,3,2,6,2,1,4,9,2,3,1,1,1,1,3,3,3,1,1,3,2,4,4,1,4,1,5,4,4,2,0,3,0,1,5,3,1,4,5,3,4,3,3,2,2,2,4,0,3,3,0,1,2,2,2,2,3,2,63,402,6,4,4,1,3,3,3,1,3,1,4,4,4,5,5,5,4,1,1,1,3,4,1,1,1,2,1,4,1,1,4,5,5,4,3,1,2,0,0,0,0,1,2,0,1,1,2,5,3,4,0,3,7,0,42,200
1,63,403,6,1,7,2,6,3,1,5,3,3,6,2,3,4,2,2,3,3,1,2,1,3,2,3,1,2,5,2,1,4,1,4,2,1,2,1,1,7,3,7,2,1,3,3,2,3,1,2,3,1,1,2,10,3,3,3,3,1,2,2,1,2,1,1,2,63,403,6,3,2,1,3,1,3,1,1,1,1,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,4,1,2,3,3,4,2,10,0,3,0,2,3,1,3,2,2,3,1,0,7,5,5,0,3,7,0,48,482
1,63,404,6,1,7,4,4,4,1,5,3,1,6,3,4,4,9,2,3,3,1,1,2,3,3,3,0,2,4,2,4,4,4,1,4,4,4,3,4,2,1,3,2,1,1,3,4,5,3,4,3,3,2,1,11,4,5,3,3,0,2,2,2,2,2,4,2,63,404,6,4,4,2,3,3,3,4,1,2,1,4,4,5,5,4,5,1,5,5,3,1,1,1,1,1,1,3,3,2,1,0,4,4,3,3,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,6,2,45,390
1,63,405,6,1,7,4,5,1,1,5,3,2,6,3,5,9,9,2,1,2,1,2,2,3,3,3,1,2,4,3,1,2,1,2,3,3,3,4,2,4,2,7,3,1,3,3,2,3,3,2,3,1,1,1,11,4,3,3,3,2,3,2,2,2,2,2,2,63,405,6,2,1,1,1,2,3,2,4,0,1,2,3,3,1,1,1,2,4,3,2,2,1,2,1,2,1,4,2,4,1,2,4,2,0,2,2,0,2,3,4,12,2,3,3,2,2,5,1,1,2,1,5,1,42,350
1,63,406,6,1,7,4,9,4,2,4,3,1,6,2,1,4,9,2,1,3,1,1,2,3,3,3,1,2,4,2,4,4,2,1,4,1,4,1,1,3,3,5,2,2,1,2,3,3,1,2,1,2,1,2,11,4,5,3,3,3,2,2,2,2,2,1,2,63,406,6,2,3,3,1,1,3,4,1,1,2,3,3,3,4,4,5,3,1,2,1,1,1,1,1,1,1,1,1,4,3,2,3,4,2,1,3,0,1,3,3,2,0,2,3,0,0,7,2,4,0,3,7,1,34,871
1,63,407,6,1,7,4,5,1,1,5,3,2,6,3,5,17,0,2,1,2,1,2,3,3,3,3,1,2,2,2,5,1,1,1,4,3,1,4,2,4,2,7,3,1,3,3,2,4,3,1,2,1,1,1,11,4,3,4,3,4,1,2,2,2,2,2,2,63,407,6,2,2,1,1,2,3,1,3,1,1,3,3,3,1,1,2,2,4,2,2,2,2,2,2,1,1,4,4,0,0,0,0,0,0,4,0,0,3,3,3,11,2,3,3,2,3,5,1,1,2,2,3,1,42,650
1,63,408,6,1,7,4,3,5,1,5,3,1,6,3,5,17,3,2,4,3,1,1,2,3,3,3,3,2,5,2,4,4,5,2,4,4,4,3,6,1,2,5,2,3,1,3,5,0,4,5,4,4,2,2,11,4,5,3,3,1,2,3,3,3,3,4,2,63,408,6,4,5,1,1,2,4,1,4,3,1,4,4,5,4,4,4,1,1,2,1,1,4,4,5,2,1,3,4,4,2,5,5,4,9,4,3,0,0,1,0,3,2,1,1,0,0,1,1,0,0,0,2,1,45,120
1,63,409,6,1,7,5,0,4,1,5,3,3,6,2,1,5,8,2,3,3,1,2,1,1,2,1,1,1,4,2,1,3,1,4,3,1,1,2,1,0,0,6,3,2,3,3,2,2,2,2,3,0,1,3,11,1,4,2,2,1,2,1,2,2,2,1,2,63,409,6,3,1,2,2,2,2,2,3,2,1,3,3,5,4,4,4,2,2,1,1,2,4,2,2,1,1,3,1,4,2,1,5,5,4,2,1,1,2,2,1,3,1,2,2,5,0,6,3,4,2,2,2,2,32,21
1,63,410,6,1,7,5,7,2,2,1,2,2,6,2,3,0,8,3,2,1,1,2,1,2,2,1,1,0,4,2,2,4,2,4,3,5,2,1,2,1,3,3,2,1,3,1,2,3,1,2,2,2,2,1,11,3,2,1,4,2,2,1,1,1,1,2,2,63,410,6,3,3,1,2,2,3,1,4,1,1,2,3,3,3,2,3,3,2,2,1,2,2,2,2,1,1,4,1,3,5,1,4,2,10,3,3,2,3,2,4,7,2,2,1,5,1,6,4,2,0,5,3,3,7,40
