CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39B.,Q.40.,Q.41.,Q.42.,Q.42A.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61A.,Q.61B.,Q.61C.,Q.61D.,Q.61E.,Q.61F.,Q.61G.,Q.61H.,CARD..1,DECK..1,BALLOT..1,Q.61I.,Q.61J.,Q.61K.,Q.61L.,Q.61M.,Q.61N.,Q.61O.,Q.61P.,Q.61Q.,Q.61R.,Q.61S.,Q.61T.,V.61U.,V.61V.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87A.,Q.87B.,Q.87C.,Q.87D.,Q.87E.,Q.87F.,Q.87G.,Q.88.,Q.89A.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,V.97.,V.98.,V.100.
1,91,334,2,11,1,1,6,3,1,2,4,3,4,3,3,2,4,2,4,2,3,2,1,5,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,3,1,2,1,1,1,9,3,4,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,3,2,2,9,334,1,2,3,1,2,2,3,3,2,1,3,1,5,0,1,1,1,5,1,2,3,1,2,3,2,4,3,5,4,4,2,2,1,1,3,1,3,3,4,3,1,3,3,1,1,3,1,5,1,2,1,3,1,1,2,2,1,2142
1,91,335,3,9,2,2,1,3,1,2,2,4,4,1,4,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,3,2,1,1,2,2,1,9,2,4,2,2,1,2,2,1,1,2,1,2,2,3,1,2,2,2,1,1,1,3,3,3,1,1,2,9,335,1,3,1,3,1,3,3,3,3,3,1,1,8,0,1,1,1,5,2,2,2,2,1,2,2,1,4,2,4,4,2,2,3,1,3,4,1,4,4,1,1,2,2,1,1,2,2,5,2,2,1,2,2,3,1,2,3,3115
1,91,336,3,5,1,1,2,3,1,2,2,4,4,1,1,1,5,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,0,1,2,1,2,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,1,1,1,2,9,336,1,1,1,1,1,3,3,2,2,1,1,1,10,0,1,1,1,7,3,3,1,1,1,2,3,2,1,1,2,4,1,2,4,1,2,4,1,4,1,1,1,2,2,1,1,2,2,5,1,2,3,2,1,3,5,3,3,3139
1,91,337,3,9,1,1,2,3,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,3,2,2,2,2,2,2,1,2,2,1,2,1,1,3,1,3,1,1,1,1,1,2,1,3,4,1,1,1,2,1,2,1,1,2,2,2,3,2,3,2,3,1,3,1,1,1,2,3,3,2,9,337,1,3,1,3,3,3,2,1,2,1,3,2,7,0,1,1,1,3,2,2,2,1,1,1,2,2,1,1,2,2,3,3,2,8,2,2,1,2,1,1,1,1,3,1,1,1,2,2,1,2,4,1,1,3,4,2,0,1144
1,91,338,3,9,1,1,2,3,1,1,3,4,4,2,2,3,4,2,3,1,1,2,2,5,1,2,3,2,2,1,2,3,2,1,1,1,3,1,2,2,2,1,4,1,1,2,1,3,0,2,2,1,2,2,4,2,4,2,1,1,3,2,3,3,2,2,3,2,2,2,3,2,2,2,9,338,2,2,3,3,3,2,1,1,1,3,3,1,4,0,1,1,1,6,2,2,1,2,2,2,2,3,2,3,2,3,2,1,1,1,3,4,2,3,4,1,2,3,3,1,1,2,1,2,1,1,1,2,1,3,1,2,2,2337
1,91,339,2,5,1,1,4,3,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,3,1,1,1,2,2,1,1,2,3,1,1,1,1,3,2,1,2,1,1,0,1,2,1,1,0,1,1,1,2,1,2,3,3,2,1,1,2,1,3,1,2,0,0,0,2,2,2,0,0,2,9,339,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,1,1,3,1,2,3,2,1,2,2,2,2,1,1,4,3,1,2,1,2,2,1,1,4,1,1,1,1,1,1,1,1,5,1,2,3,3,1,3,2,1,6,4332
1,91,340,2,8,1,1,4,3,1,2,4,5,3,1,5,3,5,2,1,1,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,3,1,1,2,7,3,4,0,2,1,1,2,2,2,4,1,1,1,3,3,3,1,3,2,2,3,3,2,2,3,3,2,9,340,2,3,2,3,3,3,3,2,3,3,1,3,1,0,1,1,1,4,3,3,2,2,1,1,2,3,2,2,2,3,4,1,4,8,3,4,1,2,4,3,1,1,3,1,1,1,2,5,1,1,3,3,1,3,2,3,6,4321
1,91,341,4,9,3,2,2,3,2,1,2,4,2,1,2,2,2,2,1,2,1,1,1,2,2,3,3,3,3,3,2,2,4,1,3,1,1,1,2,2,3,1,0,1,1,1,9,3,4,3,2,1,0,0,1,1,1,1,1,1,2,3,3,1,3,3,3,3,3,3,0,0,3,2,9,341,3,0,3,0,0,0,1,0,1,0,1,1,4,7,1,2,1,4,3,3,2,1,1,3,2,6,6,0,0,0,5,4,5,12,0,5,5,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,6,3,7,5144
1,91,342,3,6,2,3,3,3,1,1,4,5,5,2,6,2,3,3,3,3,2,2,1,5,1,1,2,2,3,3,1,3,2,2,2,1,3,1,2,2,1,1,2,1,2,2,4,3,4,2,2,3,2,1,1,1,4,1,4,2,1,1,2,1,2,2,1,2,3,2,1,3,3,2,9,342,2,1,1,2,2,3,3,3,0,0,0,3,4,3,1,1,1,0,3,3,2,2,3,2,2,3,4,4,4,4,5,3,1,1,3,2,1,2,4,1,1,1,3,1,1,2,3,2,0,2,1,2,3,3,5,3,1,2110
1,91,343,3,9,4,2,3,3,1,1,2,4,3,1,1,2,3,1,2,2,1,2,1,5,1,2,1,3,2,2,1,3,3,3,3,1,3,1,2,0,4,1,4,1,1,2,1,1,4,1,2,1,2,1,1,1,4,2,4,1,3,3,3,3,1,3,2,3,3,2,2,2,2,2,9,343,1,2,3,2,2,0,2,1,1,1,1,1,6,1,2,1,1,4,2,3,3,1,3,2,2,4,4,0,4,3,4,1,1,1,3,2,1,5,4,1,3,0,3,1,1,2,3,5,1,2,1,3,3,3,3,1,3,3129
1,91,344,3,5,2,3,3,3,1,1,4,4,1,1,2,3,4,3,2,3,3,3,2,5,2,2,3,2,2,2,0,2,1,1,1,0,0,1,1,1,4,1,2,1,1,2,5,3,0,2,2,2,2,1,1,4,1,2,1,1,2,3,3,1,2,2,3,3,3,2,1,3,1,2,9,344,1,2,2,1,2,3,3,2,3,2,3,2,4,0,1,1,1,7,2,3,2,2,2,2,4,4,3,4,4,2,1,1,1,3,3,4,1,2,4,3,1,1,3,1,1,4,1,2,0,0,1,2,1,1,3,3,6,4314
1,91,345,3,9,1,1,3,3,1,3,3,3,2,1,1,2,1,1,3,2,2,2,2,4,2,2,2,2,2,2,3,2,3,1,1,1,1,3,1,1,2,1,4,1,1,1,9,3,1,1,2,2,2,1,1,1,1,1,1,1,3,2,3,1,2,2,1,2,2,2,2,2,2,2,9,345,1,2,1,1,1,2,3,2,2,2,2,2,5,0,1,2,1,8,3,2,3,1,2,1,3,4,2,3,1,3,4,3,3,3,3,4,1,1,4,1,1,1,1,1,1,1,1,2,1,3,5,3,1,1,5,3,6,4301
1,91,346,3,9,1,2,3,3,1,1,2,3,2,2,6,2,3,2,3,2,2,2,3,4,2,2,1,3,2,1,2,2,2,1,1,3,2,1,3,0,2,1,2,1,1,2,7,1,4,2,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,3,1,2,1,2,9,346,1,2,1,2,3,2,3,1,3,2,3,1,6,0,1,1,1,4,2,2,3,3,4,2,2,2,2,2,2,1,2,3,1,2,3,4,5,2,4,2,1,3,3,1,1,1,2,5,1,2,1,2,1,1,5,2,7,5142
1,91,347,4,7,1,1,3,3,1,1,2,5,3,2,2,2,2,3,2,2,1,2,1,2,2,2,1,1,1,1,4,2,2,2,2,2,2,2,2,2,4,1,2,0,1,2,5,3,2,1,0,1,0,1,1,1,4,2,2,1,2,1,1,2,2,2,2,2,3,2,2,3,3,2,9,347,2,3,3,3,2,3,2,1,3,2,2,1,2,0,1,1,1,10,1,3,3,2,3,2,2,2,3,3,3,2,2,1,2,3,3,4,2,2,2,1,2,2,2,1,1,1,3,5,1,2,3,2,1,3,2,3,5,4132
1,91,348,4,7,1,1,3,3,1,1,2,2,1,1,2,1,3,2,1,1,2,1,1,2,1,3,3,3,3,3,1,2,2,2,2,1,3,2,1,1,1,1,1,1,1,0,9,3,4,1,2,1,1,1,1,1,1,2,1,1,2,1,3,1,2,2,3,2,3,2,1,2,2,2,9,348,2,3,0,2,2,3,3,2,3,2,2,2,1,1,1,1,1,5,2,2,2,1,2,2,2,2,2,2,2,3,4,2,2,1,3,2,1,1,4,2,1,2,2,1,1,2,3,5,1,2,3,3,3,3,4,2,3,3121
1,91,349,4,9,2,2,3,3,1,1,2,3,2,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,2,2,1,2,1,2,1,1,2,1,2,2,0,2,2,0,0,1,9,0,4,1,2,1,1,1,2,0,0,0,5,2,2,3,3,2,2,3,3,2,3,3,2,3,3,2,9,349,2,3,3,3,3,3,3,2,3,2,3,3,11,0,1,1,1,10,2,1,3,2,1,3,3,2,2,2,2,2,2,3,4,1,3,4,5,2,2,1,1,3,3,1,1,3,1,5,1,1,3,0,1,3,2,1,9,5426
1,91,350,4,8,1,1,3,3,1,2,3,4,1,3,1,4,2,3,1,1,2,2,2,5,1,2,2,2,2,2,1,2,3,1,2,1,3,1,3,2,2,1,2,1,1,1,9,2,4,3,2,1,2,1,1,3,1,1,1,1,3,3,3,3,1,2,1,1,1,1,2,2,2,2,9,350,1,1,2,1,2,1,3,1,3,1,1,1,9,0,1,1,1,7,2,2,2,1,2,2,2,5,2,2,2,4,3,3,4,1,3,1,1,1,4,3,1,2,1,1,1,1,1,5,2,1,1,2,1,3,2,2,8,5321
1,91,351,4,8,1,1,3,3,1,1,2,4,2,2,2,2,3,2,2,2,4,2,2,3,2,3,2,2,2,2,3,1,2,1,1,0,3,1,2,3,1,1,2,2,2,2,7,3,4,2,2,1,2,1,2,2,2,2,1,2,3,3,3,2,2,3,3,3,3,3,3,2,3,2,9,351,3,2,3,3,3,2,3,2,2,3,3,3,11,0,1,1,1,4,2,2,2,1,4,1,2,2,6,0,0,0,5,4,5,12,0,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,2,9,5410
1,91,352,4,6,1,1,3,3,1,2,2,3,1,2,1,1,3,2,2,1,2,2,1,3,1,2,2,2,2,2,1,2,2,1,1,1,2,3,2,1,2,1,2,1,1,2,1,3,4,1,2,1,2,1,2,3,2,4,4,4,2,3,2,2,2,3,2,3,3,3,2,3,3,2,9,352,2,3,2,3,3,2,3,2,3,1,3,3,1,0,1,1,1,3,1,2,2,1,2,2,1,2,2,2,2,4,4,1,1,1,3,4,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,2,1,2140
1,91,353,3,5,2,2,4,3,2,3,2,3,2,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,2,1,1,2,7,2,4,1,2,1,2,1,2,1,1,2,1,2,1,1,2,1,3,3,3,2,3,3,3,3,0,2,9,353,1,2,0,2,0,2,3,3,3,2,1,3,2,3,1,1,1,2,2,1,3,1,2,2,2,2,2,2,2,4,3,1,4,3,2,2,1,1,4,1,1,0,2,1,1,2,1,2,1,2,2,1,1,1,3,2,0,1128
1,91,354,3,8,1,1,4,3,1,3,2,2,2,1,2,1,3,2,1,2,1,3,1,3,1,3,3,3,3,3,1,2,2,1,1,1,1,1,2,1,2,1,2,1,0,2,1,3,4,1,1,1,2,1,2,1,4,4,4,4,1,1,1,2,3,2,2,1,2,0,3,2,1,2,9,354,1,2,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,3,2,2,2,1,2,1,2,2,3,2,2,3,3,3,4,1,3,4,1,1,2,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,5,2,0,1122
1,91,355,3,7,1,1,4,3,1,1,3,3,2,2,3,2,3,2,3,2,1,2,1,4,2,3,3,3,3,3,1,2,2,1,1,0,2,1,1,1,1,1,2,2,1,2,1,3,4,2,1,2,2,2,2,2,1,2,2,2,3,3,2,1,3,2,3,2,2,2,2,2,2,2,9,355,3,1,1,1,3,1,0,3,2,1,3,2,5,1,1,1,1,7,2,3,2,1,2,2,2,2,3,2,3,4,2,1,4,1,3,5,1,4,4,1,1,1,1,1,1,1,2,5,1,2,1,2,1,3,5,2,1,2103
1,91,356,3,4,1,1,4,3,2,1,0,3,3,2,2,2,3,2,2,1,1,2,1,4,2,3,3,3,3,1,1,1,2,1,3,1,2,1,0,1,1,1,2,1,1,1,9,1,0,1,2,1,2,1,2,3,2,4,4,2,3,1,3,2,2,3,3,3,3,2,3,2,3,2,9,356,1,1,1,1,3,2,3,1,3,2,1,3,6,0,1,2,1,3,2,3,2,1,2,2,2,2,3,2,3,3,2,1,1,2,3,4,2,2,2,1,0,0,4,1,1,2,0,2,1,1,2,3,1,3,3,2,2,2333
1,91,357,3,9,1,1,4,3,1,4,2,5,2,1,2,2,2,2,3,3,3,3,1,2,1,2,2,2,2,2,4,3,3,1,1,1,3,1,1,1,1,1,3,2,1,1,9,2,4,1,2,1,2,2,4,4,4,4,4,4,3,2,2,1,3,2,3,2,2,2,1,3,2,2,9,357,1,2,3,2,3,3,2,3,3,2,2,2,2,0,1,1,1,3,2,2,2,1,2,2,1,2,2,2,2,3,3,1,3,2,3,4,1,2,4,1,1,1,1,1,1,1,2,5,1,2,3,1,1,3,6,2,5,4107
1,91,358,3,7,1,1,4,3,1,1,2,5,3,1,2,2,2,2,2,3,1,2,1,4,1,2,1,2,2,3,2,2,2,1,2,1,2,1,3,3,3,1,3,2,1,2,7,3,0,2,2,1,2,2,2,2,1,1,1,1,3,2,3,1,3,2,3,3,2,2,3,3,2,2,9,358,2,2,0,3,3,3,2,3,3,3,3,2,11,0,1,1,1,5,1,2,3,3,2,2,2,3,3,3,4,3,4,1,1,4,3,4,1,2,4,2,1,1,1,1,1,2,1,1,1,2,3,1,3,3,3,2,6,4322
1,91,359,3,6,1,1,4,3,1,1,2,2,3,1,2,2,3,1,1,1,1,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,2,1,2,1,2,1,2,2,3,1,1,3,1,1,2,1,1,3,2,2,2,2,1,1,1,3,2,2,2,1,3,2,3,3,2,2,9,359,3,3,2,2,3,1,3,1,1,3,2,1,5,0,1,1,1,1,1,1,2,3,4,2,2,2,2,2,2,4,3,1,1,2,3,4,3,1,4,1,1,3,3,1,1,1,1,5,1,1,1,2,1,1,3,1,7,5132
1,91,360,3,7,1,1,4,3,1,1,3,3,2,1,2,3,3,1,3,2,1,2,2,4,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,1,2,1,2,1,1,2,4,3,4,1,2,1,2,1,2,2,4,3,4,2,2,3,1,2,2,2,3,3,3,2,3,2,1,2,9,360,3,2,3,1,3,2,3,1,3,2,3,1,4,0,1,2,1,7,1,2,3,2,2,1,2,3,3,3,3,4,2,1,2,1,3,2,1,2,4,1,1,1,1,2,1,2,1,5,1,2,3,2,1,3,3,1,7,5149
1,91,361,4,8,4,2,4,3,1,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,3,1,2,0,2,1,1,1,1,1,2,1,1,2,7,3,1,2,2,1,2,1,2,3,2,3,3,2,2,1,2,1,2,3,3,3,3,3,2,3,3,2,9,361,3,3,3,3,3,3,3,3,3,3,3,3,11,0,1,1,1,5,1,1,3,1,1,1,1,2,1,1,2,3,4,1,3,1,3,2,1,1,4,1,1,1,1,1,1,1,1,5,1,1,3,3,3,3,3,1,3,3154
1,91,362,4,7,1,2,4,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,0,3,1,2,2,2,1,2,1,0,2,1,1,0,0,0,2,2,0,2,1,1,2,1,2,3,1,3,1,2,3,2,3,3,3,3,2,3,2,9,362,2,3,3,2,2,3,3,2,3,2,3,3,11,0,1,1,1,11,2,1,2,1,2,3,1,2,2,2,2,4,5,4,5,2,3,2,3,2,4,3,1,2,2,1,1,2,2,5,1,1,2,1,1,1,3,1,8,5311
1,91,363,4,9,1,1,4,3,1,1,4,2,1,4,2,3,3,1,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,2,2,3,1,3,3,2,1,2,1,2,2,1,3,0,2,2,1,0,0,1,1,0,4,4,1,3,3,3,1,1,2,3,1,3,3,2,2,1,2,9,363,1,1,2,1,1,1,2,2,1,2,1,1,8,0,1,1,1,7,2,2,3,3,1,2,2,2,4,4,4,4,1,1,1,1,3,4,4,3,2,1,2,2,4,1,1,2,3,1,1,1,1,2,2,2,3,1,1,2146
1,91,364,4,7,1,1,4,3,1,1,1,3,2,4,2,2,4,2,2,2,3,2,2,4,1,2,3,3,2,3,3,3,2,3,3,0,3,1,3,2,2,1,4,2,0,2,2,3,4,2,2,1,2,2,2,2,2,4,1,1,3,2,3,2,2,1,2,1,1,1,2,2,2,2,9,364,2,1,1,1,0,1,1,1,2,1,1,0,9,2,1,1,3,9,2,2,2,4,1,2,2,2,3,4,4,3,2,1,4,1,3,4,3,2,4,1,1,1,1,1,1,2,1,2,1,1,1,2,2,3,5,2,1,2116
1,91,365,4,6,1,1,4,3,1,1,3,4,3,1,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,3,2,1,1,1,1,1,2,2,4,1,4,1,1,2,7,3,0,2,2,1,2,2,4,4,4,4,1,1,3,2,3,1,2,2,2,3,2,2,2,2,2,2,9,365,2,1,2,1,2,1,1,2,2,1,0,1,6,1,1,1,1,4,2,3,3,1,2,1,2,2,2,4,4,4,2,1,1,3,3,4,5,5,4,1,1,0,4,1,1,4,1,2,1,2,3,2,1,3,5,2,6,4311
1,91,366,4,7,1,1,4,3,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,0,7,3,1,2,2,3,2,1,2,1,0,0,5,0,2,1,2,1,2,2,3,3,3,2,1,2,3,2,9,366,3,2,3,2,3,3,0,1,3,3,3,3,2,1,2,2,1,3,1,1,2,1,2,3,2,3,3,3,3,3,2,3,1,1,3,4,5,1,4,1,1,1,3,1,1,1,1,1,1,2,3,3,1,0,6,1,7,5116
1,91,367,3,10,1,1,6,3,2,2,2,2,4,1,1,2,3,2,2,2,1,2,2,4,2,1,3,3,1,3,1,3,2,2,2,1,3,1,3,3,2,2,4,1,1,2,1,2,4,1,2,2,2,2,2,1,3,4,3,1,3,2,3,1,2,3,1,3,3,2,3,2,1,2,9,367,3,1,1,1,3,1,2,2,3,1,3,3,6,0,1,1,1,3,2,3,2,3,3,2,3,3,5,5,4,2,3,1,2,2,3,1,3,2,4,1,2,3,2,1,1,3,2,5,2,2,2,3,1,1,3,2,3,3142
1,91,368,0,0,0,0,7,0,4,0,0,6,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,4,2,2,3,1,1,1,3,1,2,1,1,1,4,2,1,2,6,3,4,1,3,1,2,1,2,3,2,4,1,2,1,1,2,2,1,0,1,2,3,2,1,2,2,2,9,368,1,0,2,0,1,2,3,2,1,2,3,2,5,3,1,2,1,2,2,2,3,3,2,2,2,3,3,2,2,4,4,1,4,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,3,1,1,3,3,2,4,3350
1,91,369,1,10,4,3,4,4,2,1,2,3,1,1,1,1,2,1,1,1,1,1,1,5,2,3,2,3,2,2,1,2,3,1,1,1,1,3,2,1,1,2,3,1,1,2,1,2,4,1,3,1,1,1,2,1,1,2,4,2,3,1,2,1,2,1,3,3,3,1,3,1,2,2,9,369,3,1,2,2,1,3,3,3,3,3,1,1,6,0,1,2,1,3,2,1,2,1,1,1,1,1,2,2,1,4,4,3,3,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,4,3314
1,91,370,1,4,1,1,4,4,2,1,2,2,4,3,2,1,2,2,2,2,1,3,3,5,3,3,1,3,3,3,4,3,4,2,2,3,2,1,3,1,1,1,2,1,1,1,9,3,1,2,2,3,2,2,1,1,4,4,4,2,2,3,2,1,2,3,3,3,3,3,3,3,2,2,9,370,2,3,2,2,2,3,3,3,3,2,3,1,1,0,1,2,2,8,2,2,2,3,2,1,1,1,4,4,4,4,4,3,4,1,2,4,1,4,4,1,1,1,1,1,1,1,2,5,1,1,1,2,1,1,5,2,0,1159
1,91,371,2,9,1,1,4,4,1,1,2,3,3,2,4,2,2,3,2,2,2,2,0,4,2,2,2,2,2,2,3,3,2,1,2,1,2,1,2,3,2,1,3,1,1,2,4,3,1,2,2,1,2,1,2,2,2,4,2,1,2,1,2,1,2,2,3,2,2,2,2,3,3,2,9,371,0,2,3,2,3,3,3,3,3,3,3,3,11,1,1,1,1,7,3,2,2,2,1,1,3,4,4,3,3,1,2,3,4,1,3,4,1,3,1,1,1,0,4,1,1,4,1,1,1,2,4,3,1,3,2,3,0,1104
1,91,372,2,7,1,1,4,4,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,3,1,1,3,1,1,1,1,1,1,9,3,1,1,1,1,0,1,1,1,1,1,1,2,1,2,1,1,1,0,0,0,4,0,0,0,0,2,9,372,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,1,11,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,2,1,2,1,1,1,1,1,0,4,1,0,1,1,5,1,1,1,1,1,1,1,1,0,1153
1,91,373,2,10,1,1,4,4,1,1,2,2,3,1,1,3,3,2,2,2,1,2,2,5,1,2,2,2,2,1,1,2,2,1,1,1,3,1,1,1,1,1,2,1,1,2,2,0,4,2,1,1,2,2,2,3,1,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,2,2,9,373,2,1,3,2,1,1,2,0,2,2,2,2,3,1,1,2,1,3,1,2,2,1,2,2,2,2,4,2,2,4,2,1,1,1,3,5,5,2,4,1,1,3,3,1,1,2,2,1,1,1,1,2,3,3,2,2,2,2317
1,91,374,2,6,2,2,4,4,1,1,2,5,2,1,1,1,4,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,1,2,2,1,1,2,1,1,2,1,3,4,1,1,1,2,1,2,1,2,2,1,1,2,1,3,1,3,3,2,3,3,2,3,3,3,2,9,374,3,2,3,2,2,2,2,3,2,3,1,3,7,1,1,1,2,4,1,3,2,2,2,1,1,2,2,2,1,2,3,2,1,1,1,3,3,1,2,0,1,1,1,1,1,1,2,1,3,2,1,4,3,1,3,3,3,3110
1,91,375,2,6,1,1,4,4,1,1,2,5,4,3,5,4,5,3,4,2,2,2,2,5,3,1,1,3,1,2,4,1,2,2,2,1,3,1,3,3,4,1,3,0,2,2,9,3,0,1,1,2,1,0,4,4,4,4,4,4,2,2,3,1,2,1,1,1,1,1,1,2,1,2,9,375,1,1,1,1,2,2,1,2,2,1,2,1,10,0,1,1,1,11,4,0,4,4,0,3,4,6,6,0,0,0,5,4,5,12,0,4,5,4,4,1,1,1,1,1,1,3,0,1,1,3,4,1,2,2,3,2,5,4101
1,91,376,2,5,1,1,4,4,2,1,4,3,5,1,2,3,2,2,2,2,2,2,3,4,2,2,2,2,2,2,1,2,2,1,2,1,3,2,1,1,1,1,3,1,1,2,4,3,1,3,1,1,2,1,1,1,1,1,1,1,3,2,2,1,1,3,3,3,3,3,3,3,2,2,9,376,3,3,2,3,3,2,3,3,3,3,3,3,11,0,1,1,1,4,2,2,2,1,2,2,3,4,4,4,4,4,2,1,4,1,3,4,5,2,4,1,1,1,2,1,1,1,1,2,1,2,1,2,1,3,4,2,6,4323
1,91,377,2,7,1,1,5,4,2,1,2,3,5,1,2,2,3,2,1,1,1,2,2,4,1,2,2,2,2,3,2,2,2,1,4,1,2,1,2,1,2,1,4,1,2,2,3,3,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2,3,3,2,3,3,3,2,2,3,2,9,377,2,3,2,2,2,3,2,3,3,2,3,2,11,0,2,2,1,3,2,2,2,2,2,2,1,2,3,3,2,1,2,1,3,1,3,4,3,2,4,1,3,3,2,1,1,2,2,1,1,1,1,3,1,3,5,2,1,2143
1,91,378,3,10,2,3,4,4,2,2,1,3,3,1,1,1,2,2,3,2,2,2,1,3,1,1,1,2,2,2,1,2,3,1,1,1,3,1,3,2,2,1,2,1,1,2,5,3,3,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,3,1,1,2,3,3,3,2,9,378,1,2,3,2,1,2,2,1,2,2,3,3,5,0,1,1,1,7,2,1,1,3,2,2,2,4,4,4,4,4,4,1,1,1,3,4,1,1,4,1,1,1,1,1,1,4,2,2,1,2,1,2,1,3,2,2,7,5157
1,91,379,3,4,1,1,4,4,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,3,2,1,2,3,1,1,1,1,1,3,1,1,1,1,1,2,2,5,3,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,3,1,3,3,3,2,0,1,2,9,379,2,2,3,3,2,3,3,3,3,2,3,2,2,1,1,1,1,3,1,1,3,1,2,2,1,3,2,2,2,2,2,1,1,1,2,1,1,1,4,1,1,3,4,0,1,1,1,1,2,2,1,3,3,3,5,1,4,3311
1,91,380,3,10,1,1,4,4,2,1,3,3,3,2,2,2,3,2,3,2,2,2,3,4,2,3,1,3,3,2,1,2,4,1,2,1,2,2,2,2,4,2,1,1,0,2,1,1,4,3,1,3,1,1,4,4,4,4,4,4,1,1,2,1,2,2,1,2,3,3,1,2,3,2,9,380,1,2,2,3,3,2,3,2,3,2,3,2,3,0,1,2,1,5,3,2,1,2,2,1,2,3,3,4,4,2,4,3,4,2,3,4,1,5,4,3,1,2,1,1,1,3,3,2,1,2,3,2,1,3,5,3,6,4333
1,91,381,3,6,1,1,4,4,1,2,2,3,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,3,2,1,1,1,2,1,1,2,1,3,0,2,2,1,2,2,2,1,2,2,1,2,3,3,2,1,2,1,2,2,2,2,3,2,1,2,9,381,2,1,2,1,2,2,2,2,0,1,2,2,5,1,1,1,2,4,2,2,3,2,1,1,3,3,4,4,4,4,3,1,3,9,3,4,1,2,4,1,1,1,1,1,1,1,1,1,3,2,2,2,3,3,3,2,4,3305
