COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102
1,150,58,6,11,7,4,2,2,2,2,2,2,2,2,10,25,1,1,3,3,2,2,2,2,3,4,4,2,3,1,4,0,1,3,3,2,2,3,2,5,5,3,2,5,5,2,6,4,0,10,10,1,10,2,1,,215,5,8,2,6,3,2,1,8,21,0,1,3,3,1,5,2,2,30,2,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9
1,150,59,4,10,7,2,2,3,3,3,2,2,2,2,0,25,2,2,4,3,3,4,2,3,3,4,1,3,2,2,3,0,1,3,3,2,2,2,2,5,5,2,2,5,5,2,4,10,0,1,10,2,10,1,2,,215,5,9,4,6,3,3,1,8,11,0,4,1,3,2,5,1,2,30,3,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,60,6,9,7,5,2,7,7,1,1,1,1,1,2,50,1,1,4,3,5,5,2,3,3,4,3,1,2,2,2,0,1,3,3,2,2,2,2,5,5,2,2,5,5,1,7,4,11,1,10,1,10,1,1,,215,6,0,3,6,1,2,1,6,11,0,2,1,3,3,6,0,2,30,3,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,4,9,9,9
1,150,61,3,8,6,7,2,18,9,1,3,1,1,2,6,30,2,2,4,3,6,7,4,6,3,4,1,3,2,2,3,0,1,3,3,3,1,2,1,3,5,3,2,5,5,3,5,3,1,4,10,2,10,3,3,,215,6,1,1,6,3,3,2,7,11,0,1,3,3,2,6,1,2,30,0,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,62,5,6,6,6,2,37,6,1,2,3,2,3,2,50,2,1,4,3,3,4,4,7,2,1,1,2,3,2,4,2,1,3,4,4,2,4,1,5,5,4,3,5,5,2,5,3,1,8,10,1,10,1,1,,215,6,2,3,6,3,2,3,9,21,0,1,1,3,3,5,1,2,30,6,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,63,6,7,6,2,1,31,6,1,3,3,2,3,10,25,2,2,4,3,3,5,6,5,2,1,1,1,3,3,3,4,1,3,4,3,2,3,2,5,5,3,4,5,5,2,7,4,0,3,10,1,10,3,1,,215,6,3,2,6,2,1,4,7,11,0,2,2,3,3,2,2,2,30,0,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,64,5,0,9,10,1,97,97,0,4,4,1,2,0,98,0,1,4,3,11,11,11,11,0,0,4,2,1,1,4,3,1,3,3,3,2,3,3,5,5,2,2,5,5,2,6,6,6,10,10,10,10,1,4,,215,6,4,5,6,3,2,4,8,11,0,1,2,1,1,0,0,3,30,0,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,3,3,2
1,150,65,6,10,7,7,2,4,4,4,2,2,2,3,6,20,1,2,4,3,4,5,3,2,3,0,1,3,2,1,3,3,1,3,3,2,2,3,3,5,5,3,3,5,5,2,5,4,0,1,10,1,10,2,4,,215,6,5,1,6,3,3,1,6,21,0,4,2,4,3,4,2,3,40,0,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,66,6,6,6,5,1,44,10,1,3,3,1,0,4,25,1,1,4,3,4,4,10,8,1,2,1,3,4,2,1,1,1,3,3,3,2,2,2,5,5,3,3,5,5,2,9,6,2,2,10,2,10,1,2,,215,6,6,2,1,2,3,1,8,41,0,2,3,3,2,5,4,1,20,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,3,2,4,9,9,2
1,150,67,5,6,6,7,4,35,10,2,2,4,2,2,5,25,2,2,4,3,8,8,5,8,3,2,2,2,3,3,2,2,1,3,3,4,2,2,3,5,5,3,2,5,5,2,6,5,0,5,10,2,10,2,1,,215,6,7,2,6,1,4,1,8,11,0,1,1,1,1,3,1,1,10,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,68,6,7,6,8,2,25,9,4,3,1,2,2,10,30,2,1,4,3,3,4,6,7,1,2,1,3,2,6,3,2,1,3,3,2,2,3,1,5,5,2,3,5,5,2,9,4,3,5,10,10,10,3,1,,215,6,8,1,6,3,2,1,8,21,0,3,3,3,2,2,2,2,40,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,69,4,6,6,7,2,48,18,3,2,3,1,3,2,65,2,2,4,3,9,9,6,6,3,3,2,2,3,6,3,3,1,3,4,3,2,3,3,4,5,2,2,5,5,2,4,2,2,4,10,1,10,2,1,,215,6,9,2,6,3,4,1,7,21,0,1,2,3,4,3,2,2,30,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,70,6,7,6,3,3,43,15,1,1,1,1,2,3,50,2,1,2,2,7,8,4,5,3,3,3,4,2,2,4,3,1,3,4,3,1,4,2,5,5,2,2,5,5,2,2,2,6,6,10,1,10,3,2,,215,7,0,3,6,1,3,1,8,41,0,1,1,3,1,0,2,2,30,0,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,9,9,9,9,9,9
1,150,71,4,10,7,6,2,4,4,3,2,2,1,2,3,30,1,2,4,3,4,5,2,3,3,4,2,3,2,1,3,0,1,3,4,2,3,3,1,5,5,2,3,5,5,2,5,3,1,1,10,1,10,1,1,,215,7,1,6,6,1,1,1,7,21,0,4,1,1,1,5,2,3,40,0,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,72,3,10,7,6,1,4,4,1,1,2,1,3,3,65,2,1,4,3,4,4,3,3,3,4,2,1,3,5,4,3,1,3,4,4,1,2,1,4,5,2,2,2,5,2,7,5,11,10,10,10,10,2,2,,215,7,2,2,6,1,3,3,9,21,0,1,3,3,3,2,2,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,73,5,6,6,3,3,43,20,1,1,2,1,3,4,50,2,1,4,3,6,7,4,4,3,3,1,3,2,6,2,2,1,3,4,2,3,4,2,5,5,2,2,5,5,2,5,4,10,3,10,10,10,3,2,,215,7,3,2,6,3,4,3,8,31,0,3,3,3,1,4,2,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,74,5,8,7,5,1,18,17,1,1,2,1,3,5,35,2,2,4,3,6,6,5,5,3,4,1,1,4,2,3,3,1,3,4,2,1,2,2,5,5,2,2,5,5,1,6,2,2,3,10,2,10,1,1,,215,7,4,2,6,1,3,1,8,21,0,1,3,3,1,4,2,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,75,6,8,7,2,2,10,7,2,3,1,2,2,10,50,2,1,4,3,3,4,3,4,3,4,2,2,3,1,3,1,1,3,4,4,2,3,2,5,5,2,2,2,5,2,4,2,4,2,10,2,10,3,2,,215,7,5,3,6,1,1,1,8,21,0,1,3,3,2,5,2,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,76,5,8,7,5,2,15,10,1,3,1,1,2,10,35,2,1,4,3,10,10,10,5,3,4,1,2,2,2,2,2,1,3,4,2,2,3,2,5,5,3,2,5,5,2,6,3,10,3,10,2,10,1,3,,215,7,6,3,6,1,2,1,8,11,0,1,3,3,1,1,1,1,30,8,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,77,5,11,6,5,2,2,2,1,1,2,3,2,7,25,1,2,4,3,2,2,2,2,3,4,1,2,3,2,4,0,1,3,4,2,2,3,2,5,5,2,3,5,5,2,11,10,6,10,10,10,10,3,2,,215,7,7,5,6,2,5,4,8,11,0,1,3,3,1,6,3,1,10,0,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,78,6,10,7,6,1,3,3,2,3,3,1,2,3,25,2,2,4,3,3,3,3,3,1,4,2,1,3,4,2,0,1,3,4,2,1,2,2,5,5,2,2,5,5,1,5,3,11,10,10,2,10,4,4,,215,7,8,5,6,3,2,1,8,11,0,4,1,3,2,1,1,2,30,8,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,9,9,9,9,9,9
1,150,79,6,6,6,3,2,38,15,1,1,2,1,2,3,45,2,1,4,3,5,5,6,7,1,3,1,3,3,6,4,0,1,3,0,4,2,2,2,5,5,2,2,5,5,3,7,6,0,5,10,1,10,3,1,,215,7,9,1,6,1,3,3,7,11,0,1,3,3,3,3,1,2,30,0,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,80,3,8,6,6,2,12,5,2,1,3,2,2,3,35,1,2,4,3,1,2,2,3,0,4,3,2,3,6,1,2,1,3,0,4,2,4,3,4,5,2,0,3,5,3,2,10,11,5,10,2,10,1,1,,215,8,0,2,6,2,3,4,8,21,0,1,1,3,4,3,2,2,20,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,3,3,9,9,9,2
1,150,81,6,7,7,4,1,21,7,1,3,3,2,2,4,25,2,2,4,3,4,5,4,4,3,1,1,2,2,2,3,3,1,3,3,2,2,3,2,5,5,4,3,5,4,2,8,4,5,4,10,2,10,1,1,,215,8,1,1,6,3,2,1,8,21,0,1,2,3,2,4,4,2,40,8,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,82,4,4,5,8,2,48,5,4,2,2,1,2,3,6,2,1,4,3,11,11,4,8,2,1,2,3,2,3,2,3,1,3,3,3,2,2,2,5,5,2,2,5,5,2,7,4,7,8,10,2,10,2,2,,215,8,2,2,1,1,3,3,8,11,0,2,3,3,2,2,1,2,31,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9
1,150,83,6,5,6,10,2,40,97,3,1,1,1,2,5,20,2,2,4,3,2,3,8,8,1,1,1,3,1,1,4,0,1,3,3,4,2,4,2,5,5,2,2,5,5,1,5,4,10,7,10,2,10,3,1,,215,8,3,3,6,2,4,1,9,21,0,1,5,3,4,4,2,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,9,4,3,3,2
1,150,84,6,6,6,7,1,45,8,1,1,1,1,2,3,50,2,2,4,3,6,7,4,7,2,2,2,2,1,1,4,0,1,2,2,1,1,4,1,5,2,3,2,5,5,1,9,7,0,8,10,2,10,1,1,,215,8,4,1,6,2,3,3,8,21,0,1,1,3,2,2,1,2,30,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,3,4,3,3,2
1,150,85,3,8,6,10,3,15,10,1,1,1,1,3,3,20,0,0,4,3,3,3,3,3,2,2,2,3,2,3,3,0,1,2,2,2,1,3,1,2,2,1,2,6,0,3,11,5,10,3,10,1,10,2,3,,215,8,5,1,6,1,3,1,8,31,0,1,3,3,1,5,3,2,30,0,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,9,3,4,3,3,2
1,150,86,5,6,6,5,1,39,8,2,1,1,2,3,0,98,2,2,4,3,5,6,4,5,3,2,4,3,1,6,5,0,1,2,2,2,2,4,2,4,2,3,4,1,0,3,5,0,0,4,10,1,10,1,1,,215,8,6,1,6,2,4,3,9,21,0,3,3,5,1,5,4,1,30,0,3,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,3,3,2
1,150,87,5,8,7,2,2,12,10,3,3,2,1,2,9,30,2,2,4,3,11,11,9,9,0,4,2,3,3,2,2,2,1,2,3,2,1,3,2,3,2,2,2,2,1,2,7,7,3,10,10,10,10,3,3,,215,8,7,1,6,2,3,2,6,21,0,4,1,3,2,5,3,2,20,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,88,6,11,7,5,2,1,1,2,2,3,1,2,6,25,2,2,4,3,1,1,1,1,2,4,2,2,3,3,2,2,1,2,3,2,2,3,2,3,2,2,3,3,3,2,3,3,10,10,10,1,10,2,2,,215,8,8,1,6,2,3,1,8,31,0,1,1,3,1,6,4,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,89,6,10,7,8,1,12,2,1,1,1,1,3,7,98,0,0,4,3,2,2,2,2,3,4,1,2,5,3,3,2,1,2,3,2,2,2,2,4,2,2,2,2,2,2,5,5,4,10,10,10,10,2,3,,215,8,9,3,6,3,5,3,8,20,1,3,3,3,3,5,4,2,31,0,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,90,6,10,7,3,2,4,4,2,2,2,2,2,4,35,2,2,4,3,4,5,3,3,3,4,2,2,3,3,3,0,1,2,3,3,2,3,2,5,2,2,3,5,4,2,4,3,1,1,10,1,10,2,1,,215,9,0,2,6,1,2,1,6,40,5,1,5,5,2,4,1,2,21,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,3,9,9
1,150,91,6,9,7,10,1,6,6,1,3,2,1,3,10,98,1,0,4,3,4,5,11,11,1,4,4,1,2,2,4,4,1,2,3,3,2,3,2,6,2,4,4,6,0,3,4,4,6,2,10,2,10,1,1,,215,9,1,1,6,2,3,2,8,21,0,1,1,3,1,1,1,1,20,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,92,5,10,7,6,2,4,4,2,2,2,2,2,5,40,2,2,4,3,4,4,2,2,3,4,1,2,3,3,3,0,1,2,3,3,2,3,2,6,2,2,0,6,0,2,4,3,1,1,10,1,10,2,4,,215,9,2,2,6,2,2,1,0,21,0,2,5,5,3,4,2,2,30,0,4,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,93,6,7,6,7,2,35,12,1,2,1,2,1,5,40,1,1,4,3,6,10,8,8,1,1,1,3,3,3,4,2,1,2,4,2,2,3,2,3,2,2,3,2,2,1,7,6,2,1,10,2,10,2,2,,215,9,3,3,6,2,2,3,8,11,0,1,1,3,1,4,4,2,20,6,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,94,5,7,6,3,1,30,9,2,1,1,2,3,10,45,2,2,4,3,4,5,3,5,3,1,2,2,2,2,2,3,1,2,4,1,2,3,2,4,2,2,2,3,2,2,6,3,5,6,10,1,10,2,2,,215,9,4,2,6,2,2,1,7,21,0,1,1,3,1,5,2,1,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,95,5,7,6,3,1,29,5,2,1,1,2,3,10,25,2,2,4,3,2,4,4,7,1,1,1,1,2,3,2,3,1,2,4,2,2,3,2,4,2,2,2,3,2,1,6,3,7,6,10,1,10,2,2,,215,9,5,2,6,2,2,1,7,21,0,1,5,3,1,5,1,1,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,96,5,7,6,7,3,29,10,2,1,3,2,3,2,53,2,1,4,3,4,4,10,10,3,2,2,3,4,1,3,3,1,2,3,4,1,4,1,5,2,3,2,5,5,2,7,5,0,4,10,2,10,3,2,,215,9,6,1,6,1,4,3,7,41,0,1,1,3,1,5,3,2,31,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,97,4,6,6,4,4,39,5,1,1,1,1,2,10,50,2,2,2,3,4,4,10,10,1,2,2,3,1,6,3,2,1,2,3,3,2,4,2,4,2,4,2,2,2,2,6,6,3,8,10,5,10,2,1,,215,9,7,2,6,1,4,3,8,21,0,2,5,5,5,5,1,1,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,3,1,1,2,2,2,3
1,150,98,6,4,6,4,3,35,15,2,1,2,2,3,2,50,2,2,4,3,7,9,10,10,3,2,3,3,4,1,3,3,1,2,4,3,1,4,2,4,2,2,3,5,5,2,11,0,0,4,10,3,10,3,3,,215,9,8,1,6,3,4,1,6,41,0,1,3,3,1,5,3,2,30,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,99,5,0,6,3,2,44,18,1,1,1,1,2,10,25,2,2,4,3,10,10,10,10,3,3,2,2,1,6,4,3,1,2,3,3,2,2,2,2,2,2,3,1,2,2,4,4,10,4,10,1,10,3,2,,215,9,9,3,6,1,4,1,6,41,0,1,3,3,1,5,3,2,40,0,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,3,2,2,2,2,3
1,150,100,5,4,6,4,2,64,8,1,1,1,2,2,2,98,2,2,4,3,11,11,10,10,1,2,1,3,3,6,3,3,1,2,3,4,2,2,1,2,2,2,3,1,3,1,7,5,10,9,10,3,10,1,1,,215,10,0,2,6,2,2,1,0,21,0,1,1,3,1,2,1,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,3,3,3,2
1,150,101,6,6,6,5,1,50,13,1,3,3,1,3,3,50,2,2,4,3,5,5,7,10,2,2,1,3,1,1,4,4,1,2,3,2,2,2,3,4,2,2,3,2,1,2,11,5,9,3,10,1,10,3,3,,215,10,1,2,6,2,3,3,6,21,0,1,2,3,2,5,2,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,102,4,8,6,9,1,15,10,2,2,2,1,2,3,50,2,2,3,3,4,4,3,4,3,2,2,2,2,3,3,0,1,2,3,2,1,2,1,2,2,2,2,5,5,2,8,5,0,2,10,1,10,1,3,,215,10,2,3,6,2,2,1,8,21,0,1,1,3,1,5,2,2,10,6,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9
1,150,103,6,6,6,4,2,46,14,1,2,3,1,2,3,50,2,2,4,3,6,6,4,4,3,3,1,3,2,6,2,2,1,2,2,2,2,2,2,5,5,3,2,5,5,2,6,5,6,5,10,1,10,3,1,,215,10,3,2,6,2,3,3,7,11,0,2,1,3,1,2,1,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,104,5,6,6,3,1,29,12,2,1,2,2,2,2,65,1,2,3,3,1,1,4,6,3,4,1,3,3,2,3,2,1,2,2,2,2,3,3,5,5,3,2,5,5,1,6,3,11,3,10,10,10,2,2,,215,10,4,1,6,1,4,1,8,21,0,2,1,3,3,5,2,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,2,9,9,9,9,2,2,3
1,150,105,4,10,7,4,2,6,6,2,1,3,2,2,4,35,2,2,4,3,6,8,3,4,3,4,1,2,0,1,3,0,2,0,0,2,1,2,2,5,5,2,2,5,5,2,11,0,3,1,10,1,10,1,1,,215,10,5,2,6,2,2,1,6,21,0,1,4,1,2,6,4,2,10,0,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,3,9,9,9,9,9,2
1,150,106,6,7,6,3,1,32,8,1,1,1,1,3,4,15,2,2,4,3,4,4,8,8,3,2,2,2,2,1,2,2,1,3,4,2,2,3,3,5,5,3,2,5,5,2,4,3,6,3,10,2,10,1,1,,215,10,6,2,6,1,2,2,8,21,0,1,1,1,1,4,1,1,30,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,2,2,2,2,2,3
1,150,107,6,10,6,6,2,4,4,2,3,1,2,2,10,30,2,2,4,3,4,4,2,2,2,4,2,2,3,2,4,4,2,4,4,1,2,3,2,5,5,2,2,5,5,2,9,7,11,1,10,1,10,2,1,,215,10,7,2,6,3,4,1,9,21,0,1,1,3,3,6,4,3,40,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,3,2,2,2,2,3
1,150,108,6,8,6,5,1,8,8,2,3,1,2,2,9,97,1,2,4,3,2,2,3,3,3,4,2,3,2,2,2,3,2,4,4,2,1,3,2,5,5,3,4,5,5,2,5,1,0,1,10,1,10,1,1,,215,10,8,2,6,3,2,1,8,21,0,1,1,3,2,3,1,2,30,8,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,2,2,4,2,1,2
1,150,109,6,7,6,9,2,28,12,2,2,3,1,2,10,40,2,2,4,3,4,4,6,8,3,2,1,2,2,3,2,0,2,4,2,4,1,3,2,5,5,2,2,5,5,2,6,4,0,5,10,2,10,1,1,,215,10,9,1,6,1,2,1,8,21,0,1,5,3,2,2,1,3,40,0,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,110,5,7,6,3,1,36,10,1,1,3,1,2,10,45,2,2,4,3,4,4,6,10,3,1,1,3,3,3,3,4,2,4,4,2,1,2,2,5,5,2,2,5,5,3,4,2,3,2,10,1,10,2,3,,215,11,0,1,6,2,4,1,6,11,0,1,2,3,3,2,2,3,40,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,9,9,2,2,2
1,150,111,4,8,6,4,3,16,16,1,1,1,2,3,7,50,1,2,4,3,6,10,10,10,3,1,1,2,3,1,3,0,2,4,4,3,1,4,2,5,5,2,3,5,5,1,4,2,0,3,10,1,10,1,2,,215,11,1,2,6,3,3,1,6,11,0,1,3,3,3,4,2,2,30,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,3,2,2,3,3,2
1,150,112,5,6,6,7,2,28,9,1,2,3,3,3,4,50,1,0,4,3,3,7,3,4,3,3,1,2,4,6,5,0,3,4,4,4,2,4,3,4,5,2,3,5,5,1,9,9,11,5,10,2,10,4,1,,215,11,2,2,6,3,2,1,7,10,0,5,5,5,0,1,1,2,30,0,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,113,6,8,7,9,2,13,10,3,2,2,1,2,5,25,2,1,4,3,5,5,2,3,3,4,1,3,4,4,2,4,3,4,4,4,2,3,2,5,5,2,2,5,5,1,6,4,2,2,10,2,10,1,1,,215,11,3,2,6,2,3,2,5,21,0,3,3,1,3,5,2,1,10,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,114,3,3,5,7,1,54,2,2,2,3,1,3,10,25,1,1,3,3,2,4,5,7,3,1,3,3,5,6,4,0,3,4,4,4,4,4,1,4,5,4,4,4,4,2,4,4,3,1,10,1,10,3,2,,215,11,4,1,6,3,4,3,6,41,0,3,3,3,5,3,4,3,40,6,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,2,3,3,2,2,3,2
1,150,115,6,0,9,4,2,97,97,2,1,1,1,2,0,98,2,0,4,3,11,11,11,11,0,4,4,1,3,2,4,0,4,4,4,3,3,4,3,5,5,6,2,5,5,3,6,4,0,10,10,10,10,2,4,,215,11,5,2,6,3,3,4,9,11,0,1,2,1,1,6,4,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,2,2,2
1,150,116,6,9,7,4,2,7,7,4,2,2,3,2,4,25,1,1,4,3,4,6,3,2,3,4,1,5,1,4,4,2,4,4,2,1,1,4,1,5,5,1,1,5,5,1,4,3,4,1,10,1,10,1,2,,215,11,6,3,6,3,2,1,7,31,0,1,1,3,2,5,3,2,30,6,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,117,6,7,6,6,2,22,8,2,3,3,1,2,6,50,1,1,4,3,5,6,6,6,3,2,1,2,2,1,4,0,1,4,4,4,3,3,2,5,5,3,2,5,5,2,4,2,0,3,10,1,10,2,1,,215,11,7,3,6,2,2,1,8,11,0,2,1,3,1,1,1,2,30,7,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,3,2,2,2,2,2
1,150,118,5,5,6,5,2,56,12,2,2,2,1,2,3,40,2,2,4,3,6,6,7,10,2,2,2,3,2,3,3,3,1,4,4,2,1,4,2,6,5,3,2,5,5,2,5,2,3,4,10,10,10,3,1,,215,11,8,1,6,2,4,2,8,31,0,1,3,3,5,1,1,2,30,0,3,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,2,3,2,9,2,2,3
1,150,119,6,6,6,7,2,41,12,4,3,3,1,3,3,45,2,1,4,3,6,7,9,9,3,3,2,3,2,4,2,2,1,4,3,1,2,4,2,5,5,4,3,5,5,1,6,4,1,7,10,1,10,1,3,,215,11,9,3,1,3,4,1,8,41,0,1,3,3,3,5,2,2,30,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,120,6,7,6,2,2,24,5,1,3,3,2,2,4,50,1,2,4,3,2,4,4,6,3,1,1,3,3,6,2,2,1,4,4,4,2,3,2,5,5,2,3,5,5,2,7,4,3,4,10,2,10,1,1,,215,12,0,2,6,1,3,1,9,21,0,1,3,3,3,4,2,2,30,0,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,3,9,9,9,9,2
1,150,121,5,7,6,9,2,23,7,3,3,3,2,2,3,25,1,2,4,3,3,3,5,5,3,1,1,3,2,3,2,2,1,4,4,4,2,4,2,5,5,3,3,5,5,2,7,5,4,4,10,1,10,2,3,,215,12,1,2,6,3,2,1,9,21,0,1,3,3,2,4,4,2,30,6,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,122,5,5,5,10,1,46,10,1,2,2,1,3,0,25,2,2,4,3,4,4,10,10,2,1,1,2,1,3,4,3,1,4,4,4,2,4,1,5,5,3,3,5,5,1,5,3,6,4,10,1,10,3,3,,215,12,2,1,1,1,3,3,7,21,0,3,3,3,5,3,3,2,30,6,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,123,6,7,6,4,2,22,9,4,2,2,2,3,1,25,2,1,4,3,3,10,7,10,2,1,2,3,2,3,3,4,1,4,4,3,2,4,2,5,5,2,2,5,5,1,4,4,7,4,10,2,10,2,2,,215,12,3,4,6,1,1,1,9,21,0,1,3,3,1,4,3,2,11,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
