CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.60C.,Q.60D.,Q.60E.,CARD..1,DECK..1,BALLOT..1,Q.61.,Q.62.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72D..1,Q.73.,Q.74.,Q.75.,Q.76A.,Q.76B.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.83A.,Q.83B.,Q.83C.,Q.84A.,Q.84B.,Q.84C.,Q.84C..1,V.85.,V.86.,V.87.,V.88.,V.89.
1,87,1115,1,7,1,1,1,5,1,5,7,8,1,1,6,12,2,3,1,3,1,3,2,1,3,1,1,4,8,4,2,1,4,1,3,3,1,1,2,1,1,3,2,2,2,2,2,1,2,1,3,1,5,4,4,2,2,2,3,2,1,1,2,1,2,87,1115,2,5,2,1,1,1,2,3,11,1,1,2,1,3,1,3,1,2,4,5,3,1,2,2,1,3,1,2,9,11,3,0,3,3,2,59
1,87,1116,1,7,1,1,1,4,2,6,14,9,1,3,4,5,1,2,1,3,2,5,3,2,5,1,1,4,6,4,2,2,4,2,2,3,1,5,2,1,2,3,2,1,2,2,2,1,4,1,4,3,5,5,2,5,1,1,4,2,1,1,1,1,2,87,1116,4,4,4,2,2,1,2,3,4,2,1,2,2,1,2,4,1,3,3,2,2,1,3,2,1,3,1,3,5,6,3,7,3,6,2,7
1,87,1117,1,7,1,1,1,4,1,5,2,13,8,3,4,3,3,0,3,3,2,3,2,1,1,2,5,2,2,1,2,2,2,4,3,2,3,1,2,2,2,1,3,2,1,2,2,3,4,4,4,3,5,5,5,5,3,1,4,1,1,1,1,1,2,87,1117,4,6,3,1,1,1,2,3,2,2,2,2,1,1,2,5,2,2,3,4,2,1,2,2,1,3,1,3,4,10,3,0,3,1,2,3
1,87,1118,1,7,1,1,1,4,1,6,5,1,10,7,3,5,1,2,3,3,3,3,2,3,2,2,2,1,9,4,5,1,4,2,4,3,1,2,1,1,1,3,1,1,2,2,2,1,1,1,4,1,3,3,2,2,4,3,4,2,2,1,2,1,2,87,1118,2,4,0,0,4,1,2,3,2,1,1,1,2,3,2,4,1,2,4,1,2,1,2,5,1,3,1,2,5,11,3,8,3,9,3,68
1,87,1119,1,7,1,1,1,2,1,6,2,9,1,3,4,10,3,4,1,2,1,3,2,1,2,5,5,3,9,4,2,2,4,1,4,2,3,3,3,2,3,2,1,1,2,1,1,1,1,1,4,3,5,4,1,5,3,3,4,1,1,1,2,2,2,87,1119,1,4,1,1,1,4,5,1,3,1,2,2,1,2,1,4,1,2,3,2,1,1,1,2,1,3,1,2,3,6,3,0,6,1,12,10
1,87,1120,1,3,1,1,1,5,2,5,7,7,10,1,9,1,1,1,2,2,3,2,1,2,1,2,2,1,4,4,6,1,4,1,3,3,3,2,1,1,1,3,1,1,1,1,1,1,2,1,4,1,2,5,2,2,2,2,1,3,1,3,1,3,2,87,1120,2,4,4,2,2,1,3,3,1,1,1,1,1,4,1,4,1,2,4,2,2,1,4,3,1,0,1,2,3,10,3,0,4,3,3,68
1,87,1121,1,6,4,0,3,4,1,5,7,7,7,7,4,1,0,1,2,1,1,1,2,1,2,2,2,1,9,4,2,1,3,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,1,5,1,5,2,2,4,2,1,2,1,2,1,2,87,1121,4,4,1,1,1,1,5,1,0,2,1,2,2,1,2,2,1,2,1,2,2,2,2,5,1,1,1,2,6,9,3,4,5,7,2,12
1,87,1122,1,7,4,3,3,4,1,5,5,11,10,8,4,5,2,2,1,2,1,3,2,3,2,2,2,3,9,4,6,3,3,3,2,3,3,3,2,2,3,3,1,1,3,2,2,3,2,9,2,1,2,3,4,3,1,1,3,2,2,1,1,1,2,87,1122,2,5,1,1,1,2,3,2,6,2,2,1,2,1,2,3,1,2,3,5,2,1,1,5,1,3,1,1,2,11,3,7,4,1,11,16
1,87,1123,1,4,5,2,3,5,2,5,7,10,8,1,0,0,2,2,1,2,4,3,2,1,3,1,1,1,1,4,1,3,1,3,3,3,1,2,3,2,3,3,1,1,1,1,1,3,2,3,3,2,1,1,1,5,3,1,2,2,1,1,1,1,2,87,1123,1,4,1,1,1,1,1,3,3,1,1,1,1,4,2,5,2,1,4,2,2,2,2,4,1,3,1,1,0,0,1,7,2,3,3,57
1,87,1124,1,7,5,2,3,4,1,5,7,7,8,10,0,1,2,1,2,1,1,3,2,2,1,2,1,0,7,4,2,2,0,1,1,4,1,1,3,3,3,4,1,1,1,0,1,0,2,9,1,1,1,5,0,5,3,2,2,3,1,1,3,2,2,87,1124,1,5,1,1,1,1,0,3,7,2,2,2,2,5,4,4,1,4,1,1,1,1,1,5,1,3,1,1,3,6,3,0,4,3,3,22
1,87,1125,1,9,1,1,1,6,1,5,7,4,7,10,2,10,2,2,3,1,3,3,2,1,3,2,1,3,4,2,6,3,2,3,3,1,2,4,2,3,2,3,1,1,1,2,2,2,3,2,2,1,4,4,4,3,2,4,1,1,2,1,1,1,2,87,1125,2,5,1,1,1,1,2,3,7,1,1,1,1,4,1,2,1,3,4,2,2,3,3,7,1,3,1,3,7,11,3,4,3,7,1,3
1,87,1126,1,9,1,1,1,7,1,5,2,9,1,9,1,1,1,1,1,2,1,3,3,3,1,2,5,2,9,2,6,2,4,4,2,1,3,3,1,2,2,1,1,1,1,1,1,1,2,1,4,2,2,2,2,5,3,4,2,2,1,1,2,1,2,87,1126,3,3,3,1,4,2,4,3,4,2,1,2,2,1,1,4,1,2,3,4,1,1,1,5,1,1,1,1,3,4,3,6,4,1,12,11
1,87,1127,1,9,1,1,1,7,1,6,7,9,6,6,3,1,2,4,1,2,1,2,2,1,3,3,2,3,9,4,2,1,4,0,2,2,3,2,2,2,2,3,2,2,2,2,2,2,1,10,4,1,1,3,2,2,3,3,3,2,2,1,2,2,2,87,1127,2,5,1,1,1,1,2,3,3,1,1,1,1,4,1,4,1,2,4,6,3,2,2,3,3,3,1,1,3,10,3,8,3,7,1,1
1,87,1128,1,9,4,2,3,6,2,5,1,1,8,8,4,1,1,4,1,2,2,3,1,2,3,2,2,2,1,4,6,3,4,2,3,2,3,2,2,1,2,3,2,2,2,2,2,1,1,1,4,2,2,3,1,2,4,4,2,2,2,1,1,1,2,87,1128,2,4,4,1,1,1,2,3,4,1,1,1,1,4,1,3,1,1,2,2,2,2,2,5,1,3,1,7,9,11,3,7,3,6,5,8
1,87,1129,1,4,1,1,1,6,1,5,2,9,10,2,4,5,1,2,1,2,2,5,1,2,2,2,2,2,1,4,6,1,2,1,3,3,4,2,2,2,3,2,2,1,2,2,2,1,4,2,4,3,1,4,2,2,1,1,3,2,2,1,1,1,2,87,1129,2,4,2,2,4,1,2,3,10,1,1,2,2,2,1,3,1,2,3,3,2,1,2,5,1,3,1,5,9,11,3,7,3,6,1,47
1,87,1130,1,4,1,1,1,6,2,5,7,10,7,1,7,10,1,2,1,3,1,3,3,2,1,0,0,1,0,4,1,1,2,1,3,1,4,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,4,4,2,1,3,4,1,2,2,1,1,1,2,87,1130,2,5,1,1,4,1,3,3,4,1,1,1,1,4,1,1,1,2,4,2,1,1,2,6,3,3,2,3,7,9,3,7,4,3,1,31
1,87,1131,1,4,1,1,1,7,2,5,7,7,10,9,4,1,2,4,1,2,2,3,2,1,4,3,2,2,14,4,6,1,4,1,3,1,3,2,2,2,2,1,1,1,1,1,1,2,3,3,2,3,1,3,1,2,1,1,3,2,2,1,1,1,2,87,1131,2,3,2,1,1,1,1,3,7,1,1,2,2,2,2,4,2,2,4,6,2,1,2,5,1,3,1,3,6,9,3,7,2,3,3,5
1,87,1132,1,5,1,1,1,7,2,5,7,9,8,4,3,11,3,5,1,3,1,5,1,3,3,2,2,3,9,4,2,3,4,1,2,3,2,2,2,1,2,3,1,2,2,2,2,1,1,6,4,3,1,2,3,0,4,4,2,2,2,1,1,1,2,87,1132,2,3,1,1,1,1,2,3,10,1,1,1,2,3,2,4,1,2,4,2,2,1,2,7,1,3,1,3,5,9,3,7,3,3,1,54
1,87,1133,1,6,1,1,1,6,2,5,2,9,12,5,4,4,2,2,1,2,1,2,1,2,2,2,2,2,9,4,6,3,4,2,2,3,3,2,1,1,1,3,2,1,1,1,1,1,2,1,4,1,1,2,1,3,3,3,2,2,2,1,1,1,2,87,1133,2,4,4,2,4,1,2,3,2,1,2,2,2,1,2,4,1,2,3,3,2,1,2,2,1,3,1,5,8,9,3,7,3,1,2,4
1,87,1134,1,6,1,1,1,7,2,5,7,9,8,6,3,11,1,5,1,2,1,4,2,1,4,4,2,3,4,4,2,2,1,1,3,1,3,4,2,3,3,2,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2,3,3,2,2,1,1,1,2,87,1134,3,2,1,1,2,2,4,3,11,1,1,0,0,2,2,3,2,1,4,2,3,3,4,5,1,3,3,1,4,8,3,7,4,3,1,72
1,87,1135,1,7,1,1,1,6,1,6,7,9,7,6,4,4,2,3,2,3,1,3,2,1,3,2,2,2,9,4,2,3,0,3,3,1,3,3,3,2,2,1,4,4,2,2,2,3,4,10,2,1,2,4,3,3,3,3,2,2,1,1,1,2,2,87,1135,2,4,5,3,3,4,4,1,9,1,1,1,1,4,3,4,3,2,3,3,4,3,4,5,1,3,1,2,3,11,3,7,5,9,1,34
1,87,1136,1,7,1,1,1,8,1,5,3,9,7,3,1,1,1,2,1,1,3,2,1,2,1,2,2,2,4,4,2,3,2,2,2,1,3,2,1,2,2,4,1,1,1,1,1,1,1,1,4,2,2,3,1,2,3,3,2,2,2,1,1,1,2,87,1136,4,2,1,1,1,1,1,1,8,2,2,2,2,5,4,4,2,3,4,6,2,2,2,0,1,3,1,1,8,11,5,0,4,1,8,2
1,87,1137,1,2,1,1,1,7,2,5,7,9,8,8,4,10,2,2,3,2,2,2,1,2,2,2,1,3,4,4,3,3,2,1,3,2,1,2,2,1,2,3,2,1,2,1,2,1,1,1,4,1,2,3,1,1,3,4,2,2,2,1,1,2,2,87,1137,2,1,5,3,4,1,2,3,1,1,1,1,2,3,1,4,1,2,4,2,2,2,2,6,1,3,3,2,6,7,3,8,3,3,1,88
1,87,1138,1,11,1,1,1,8,1,5,2,3,8,9,5,10,2,4,1,3,2,3,2,1,3,2,2,3,9,4,2,1,4,1,4,3,2,2,3,2,2,3,1,1,1,1,1,3,4,10,4,2,1,2,1,1,4,4,3,1,2,1,1,1,2,87,1138,2,5,1,1,1,2,4,2,13,2,2,2,2,5,4,2,1,0,3,6,1,1,1,2,0,0,1,3,9,11,3,4,4,1,12,15
1,87,1139,1,3,4,3,3,6,1,5,7,9,10,6,4,3,1,5,1,2,1,4,2,1,2,1,2,2,9,4,2,2,1,1,3,1,3,1,2,1,2,2,2,1,1,1,1,1,1,1,4,3,2,4,3,2,3,3,3,2,1,1,2,1,2,87,1139,2,4,1,1,2,1,2,3,2,1,1,1,1,4,1,2,2,2,3,5,2,2,2,2,1,3,1,1,4,11,3,0,3,3,3,72
1,87,1140,1,4,5,2,2,6,2,6,7,8,12,1,5,10,1,2,2,1,3,1,2,1,1,2,2,2,4,4,1,1,3,2,1,2,3,2,2,1,1,2,2,2,2,2,2,2,4,3,3,1,2,3,1,2,3,1,3,2,2,1,1,1,2,87,1140,2,2,5,3,3,1,2,3,4,2,2,2,2,5,4,3,1,3,4,6,3,2,2,2,1,3,1,2,3,12,3,7,3,7,1,20
1,87,1141,1,4,5,2,3,7,2,5,7,4,7,6,8,2,2,2,1,2,1,3,2,1,3,5,2,3,4,4,6,1,0,1,3,1,3,2,1,2,2,1,1,1,1,1,2,1,2,2,4,2,1,3,1,1,3,3,3,2,2,1,1,1,2,87,1141,2,2,4,2,2,1,1,3,1,1,1,1,0,3,1,3,1,3,4,2,3,2,2,5,1,3,2,1,2,9,3,7,2,3,1,57
1,87,1142,1,5,5,2,3,6,1,5,7,4,2,2,3,2,2,4,1,2,1,4,2,1,3,1,4,4,4,4,6,3,2,2,3,2,3,3,2,1,2,3,2,2,3,2,2,2,2,2,4,3,1,3,5,1,3,3,4,2,2,1,2,1,2,87,1142,2,4,1,1,1,1,4,1,5,2,2,2,2,5,4,1,1,3,4,4,4,2,3,5,1,3,1,2,3,7,3,8,5,3,3,29
1,87,1143,0,0,1,1,1,6,1,5,7,0,3,10,0,10,0,0,2,2,1,1,2,0,4,1,1,1,13,0,0,1,3,2,3,2,2,1,2,2,1,1,5,4,5,5,4,3,4,0,4,1,5,5,1,1,3,4,3,3,3,3,3,3,2,87,1143,0,2,2,2,1,1,1,2,9,1,2,0,1,2,3,1,0,1,5,1,0,4,5,3,0,0,0,3,0,0,1,0,4,3,2,34
1,87,1144,1,0,1,1,1,4,1,6,2,2,1,9,4,10,1,1,3,3,2,2,1,2,1,2,2,1,2,4,6,2,4,1,1,3,1,2,1,2,2,3,1,1,2,2,1,1,2,1,3,1,2,2,2,2,3,2,3,2,2,1,1,1,2,87,1144,2,4,1,1,1,1,2,3,9,2,1,2,2,1,2,4,1,3,3,5,2,1,2,2,1,3,1,5,8,11,3,7,3,1,12,13
1,87,1145,1,0,1,1,1,4,1,5,7,4,1,5,6,1,1,5,1,2,1,4,1,2,3,2,1,1,4,4,2,1,1,1,4,4,1,1,1,1,1,4,1,1,2,2,1,1,1,1,4,3,5,4,1,1,2,3,3,1,2,1,2,1,2,87,1145,4,5,6,1,1,1,1,1,13,1,2,1,1,3,1,3,1,1,3,4,1,1,2,1,1,3,1,2,5,6,3,4,4,7,1,27
1,87,1146,1,7,4,3,3,6,1,2,1,9,8,6,4,5,2,4,1,2,3,3,2,1,3,3,3,2,9,4,2,3,1,2,3,2,3,4,2,2,2,2,1,1,2,2,2,2,2,4,1,1,1,4,2,2,1,1,3,2,2,1,1,1,2,87,1146,3,5,4,2,2,1,2,3,6,1,1,1,1,4,1,2,1,2,4,2,1,1,1,5,1,1,1,5,6,9,3,7,3,6,5,6
1,87,1147,1,10,4,2,3,6,1,2,1,9,10,1,4,10,1,4,1,2,3,2,2,2,2,2,2,2,1,4,6,2,4,1,1,3,2,2,2,2,2,2,2,1,2,2,2,3,2,2,4,2,1,3,1,2,3,3,4,2,2,1,1,1,2,87,1147,2,5,1,1,2,1,2,3,9,1,1,1,2,3,1,2,1,2,4,2,2,2,2,3,1,3,1,1,9,10,3,7,3,6,5,19
1,87,1148,1,3,1,1,1,6,1,2,1,1,7,7,2,1,1,1,2,1,4,1,1,2,1,2,2,1,1,4,6,3,4,1,1,3,1,1,1,1,1,3,1,2,2,2,1,3,4,9,4,2,1,2,1,1,1,1,3,2,2,1,1,1,2,87,1148,2,2,1,1,1,1,2,3,2,1,1,0,0,2,1,4,1,2,4,2,2,1,2,3,1,3,1,1,4,9,3,7,3,6,5,3
1,87,1149,1,10,4,2,3,6,1,2,1,9,8,1,5,8,1,2,1,2,2,1,1,3,1,1,2,1,9,4,6,3,2,2,2,3,2,2,2,1,1,3,1,2,2,1,2,1,1,2,2,1,2,4,1,2,3,2,3,2,1,1,2,1,2,87,1149,1,5,1,1,1,2,3,3,2,1,1,1,1,4,1,1,1,2,4,2,1,2,2,3,1,3,1,2,5,10,3,6,4,6,3,26
1,87,1150,1,3,4,2,2,6,1,2,1,10,8,9,1,10,2,4,1,3,2,4,1,3,1,2,1,1,10,4,1,1,4,1,2,2,3,1,3,2,2,2,1,1,1,1,2,2,2,3,4,3,2,2,2,2,1,1,3,2,1,1,2,2,2,87,1150,2,4,1,2,1,1,2,3,4,1,1,1,1,4,1,4,1,2,4,2,2,1,2,3,1,3,1,3,8,9,3,0,3,6,5,14
1,87,1151,1,3,1,1,1,6,2,2,7,0,8,8,9,1,1,4,1,2,2,3,1,2,1,1,1,2,4,4,2,1,2,1,3,3,2,2,1,1,1,3,1,1,1,1,1,1,1,2,3,1,1,3,3,3,1,2,3,2,2,1,1,2,2,87,1151,2,4,4,2,1,1,2,3,6,1,1,1,2,3,2,2,1,2,4,2,2,1,1,6,1,3,1,1,3,6,3,8,3,3,1,99
1,87,1152,1,7,1,1,1,6,2,2,7,9,7,6,5,13,2,4,1,2,1,3,1,1,2,2,2,3,9,4,2,1,2,1,2,3,2,2,2,2,2,3,1,1,2,1,2,1,2,2,4,2,1,1,2,2,3,1,1,2,2,1,1,2,2,87,1152,2,5,1,1,1,1,2,3,2,1,1,1,1,4,1,2,1,2,4,5,4,2,2,2,1,3,1,1,6,11,3,8,3,3,2,20
1,87,1153,1,9,4,2,3,6,2,2,7,7,7,3,4,4,1,1,1,1,2,3,1,2,2,2,1,2,7,4,1,3,2,1,3,3,1,1,2,1,1,2,2,1,3,2,2,2,3,9,1,1,2,4,1,3,3,3,1,2,2,1,2,2,2,87,1153,3,5,1,2,1,4,5,1,13,1,1,1,1,4,3,1,3,2,4,2,2,2,3,5,1,3,3,3,9,11,3,8,6,3,3,69
1,87,1154,1,9,5,2,3,6,1,2,7,11,8,6,5,1,3,1,1,2,1,4,2,1,1,1,2,1,7,4,2,3,2,1,3,1,3,2,3,2,3,1,1,1,1,1,1,2,3,4,1,3,1,4,4,3,2,1,3,2,2,1,1,1,2,87,1154,2,5,1,2,1,1,1,3,9,1,1,1,1,4,2,2,1,3,3,2,2,3,4,6,1,3,2,6,7,11,3,7,2,3,1,43
1,87,1155,1,10,4,2,3,6,2,2,7,3,8,6,4,1,1,2,2,2,2,3,3,2,1,2,2,1,3,0,6,2,4,1,2,3,2,2,2,2,2,3,1,1,1,1,1,2,1,2,4,3,1,2,2,2,3,3,4,2,2,1,1,1,2,87,1155,2,5,1,1,2,3,4,1,13,1,1,1,1,4,1,2,1,3,3,2,2,3,4,2,3,3,1,1,7,11,3,7,5,3,1,95
1,87,1156,1,9,1,1,1,6,2,2,7,7,7,8,4,10,3,5,1,2,1,3,2,1,4,3,1,3,9,4,0,1,2,1,3,2,1,2,3,3,2,3,2,2,2,3,2,1,2,2,2,1,1,3,3,3,3,3,2,2,2,1,1,1,2,87,1156,2,5,1,1,1,3,4,2,13,1,1,1,1,4,0,0,2,3,4,2,2,1,2,3,1,3,1,2,3,9,3,7,5,3,1,16
1,87,1157,1,2,1,1,1,6,2,2,7,9,10,1,4,8,1,1,1,3,2,2,1,2,1,2,1,3,9,4,6,3,2,2,2,1,3,1,2,2,2,4,1,1,1,1,1,3,2,2,2,1,2,3,3,3,3,3,1,2,2,1,1,1,2,87,1157,2,4,1,1,1,1,1,3,1,1,1,1,1,4,1,3,1,3,4,2,2,1,2,3,3,3,1,1,3,5,5,7,2,3,1,53
1,87,1158,1,6,4,2,3,6,2,2,7,9,7,6,4,1,2,4,1,2,1,3,1,2,2,2,2,3,4,4,6,3,2,0,3,1,3,2,3,2,2,2,1,1,1,1,1,1,2,2,4,1,1,2,1,1,3,2,3,2,2,1,1,1,2,87,1158,2,4,3,2,1,1,2,3,10,1,1,1,1,4,2,2,1,2,4,2,2,1,1,2,1,3,1,1,4,9,3,7,3,3,2,19
1,87,1159,1,11,1,1,1,6,2,2,7,7,8,3,1,10,1,2,2,1,2,2,1,2,2,2,2,2,9,4,6,1,2,2,2,3,2,2,2,1,1,3,2,2,2,2,2,3,2,3,4,3,2,2,2,2,3,3,2,2,2,1,1,1,2,87,1159,2,5,1,1,1,3,4,1,13,1,1,1,1,4,2,2,2,2,3,5,3,2,2,6,1,3,1,1,3,6,3,7,5,3,3,9
1,87,1160,1,3,1,1,1,6,2,2,7,1,8,6,4,1,2,5,1,2,2,3,1,2,2,1,2,1,1,4,2,3,2,2,3,2,2,2,2,1,2,3,2,1,1,2,1,1,3,2,4,2,2,3,1,2,3,4,1,2,1,2,2,1,2,87,1160,2,3,1,1,1,1,3,3,7,1,1,1,1,4,1,4,1,3,5,2,2,1,1,6,1,3,1,3,6,9,3,0,4,3,1,24
1,87,1161,1,9,1,1,1,6,2,2,7,7,8,3,4,3,1,2,3,2,2,2,2,2,2,2,2,1,4,4,2,3,2,1,4,2,3,2,2,2,2,2,2,2,1,2,1,3,2,3,3,1,2,3,2,2,3,3,2,2,1,2,2,2,2,87,1161,3,5,1,2,1,1,2,3,4,1,0,0,1,2,2,4,2,2,4,2,2,2,2,5,1,3,1,3,9,11,3,5,3,3,1,94
1,87,1162,1,9,4,2,3,6,2,2,7,11,8,6,5,10,1,2,1,1,2,2,2,2,2,2,1,2,1,4,6,1,1,1,1,4,2,1,1,1,1,3,1,1,5,2,2,3,1,9,4,2,1,2,3,2,1,2,2,2,1,2,2,2,2,87,1162,1,5,1,1,1,1,4,5,2,1,1,1,1,4,1,4,1,3,3,4,2,1,1,5,1,3,1,3,9,12,3,5,4,3,2,56
1,87,1163,1,9,4,2,3,6,1,2,1,9,12,8,1,8,3,4,1,2,2,2,1,2,3,2,2,3,9,4,6,3,4,2,2,2,3,2,1,2,3,3,1,2,2,1,2,1,2,2,2,3,2,3,2,5,1,2,2,2,2,1,1,2,2,87,1163,2,5,4,2,1,2,3,2,4,1,1,1,1,4,1,2,1,3,4,3,2,1,2,6,1,3,3,1,9,10,3,8,4,6,4,2
1,87,1164,1,10,4,2,3,6,1,2,1,3,8,9,4,10,2,2,1,2,2,3,2,2,1,2,1,1,3,4,1,3,2,2,3,2,3,2,3,2,2,2,1,1,1,1,1,3,3,3,2,1,2,3,3,3,3,2,4,2,2,1,2,1,2,87,1164,2,5,1,1,1,1,3,3,3,2,1,1,2,2,2,3,1,2,4,2,1,1,2,5,1,3,1,3,6,11,3,8,4,6,5,24
1,87,1165,1,7,4,2,3,6,1,2,1,9,8,1,4,1,2,2,1,1,3,2,2,2,1,2,2,1,9,2,1,3,3,1,1,2,1,2,2,1,2,3,1,1,1,1,2,3,1,3,4,1,2,4,2,3,1,2,3,2,2,1,1,2,2,87,1165,2,5,1,1,1,3,4,1,13,1,1,1,0,3,1,3,1,2,4,3,2,1,1,5,1,3,1,3,7,8,3,8,5,6,5,10
1,87,1166,1,10,4,2,3,6,1,2,1,9,8,1,5,10,2,4,1,3,3,5,2,1,2,2,2,2,9,4,6,3,4,2,4,3,1,2,2,2,2,3,2,1,2,1,1,2,3,3,4,2,2,3,2,2,4,1,3,2,2,1,1,2,2,87,1166,4,5,6,1,1,2,4,2,13,1,1,1,0,3,2,4,2,2,4,2,2,1,1,7,1,3,1,3,5,11,3,0,4,6,5,16
1,87,1167,1,10,4,2,3,6,1,2,1,1,8,6,5,10,3,5,1,2,3,3,2,1,3,2,2,3,9,4,6,3,3,1,3,2,3,3,3,3,3,3,2,1,1,2,2,3,4,4,4,1,1,3,3,2,2,2,3,2,2,1,2,1,2,87,1167,4,5,1,1,1,4,5,1,3,2,2,2,2,5,4,4,2,3,4,3,2,2,3,3,1,3,1,3,7,11,3,0,6,6,4,35
1,87,1168,1,10,5,2,3,6,2,2,7,8,5,10,5,4,1,2,2,1,2,4,2,3,2,2,2,3,0,4,1,1,2,3,3,1,3,2,3,3,3,2,2,2,1,2,1,3,4,4,2,1,2,3,2,2,3,4,2,1,2,2,2,2,2,87,1168,3,5,0,2,4,1,2,2,7,1,1,1,1,4,3,4,2,3,3,2,2,3,3,3,3,3,1,7,12,0,2,4,4,3,1,68
1,87,1169,1,9,4,3,3,6,2,2,7,3,8,9,4,10,2,4,1,2,1,4,2,3,2,1,2,2,4,4,6,1,2,2,3,1,3,3,3,3,3,2,1,1,1,1,1,3,3,5,3,1,1,3,2,2,2,2,2,2,2,1,1,2,2,87,1169,2,5,2,1,1,3,5,1,3,1,1,1,1,4,1,4,1,3,4,5,5,2,3,6,1,3,3,3,7,10,3,8,6,7,2,29
1,87,1170,1,6,1,1,1,6,2,2,7,0,0,10,0,0,1,4,3,2,2,2,1,1,3,1,1,1,14,4,2,3,2,3,3,3,2,1,2,1,1,3,2,2,3,2,2,3,2,5,1,2,1,2,1,1,3,3,4,2,1,1,2,1,2,87,1170,3,4,4,2,4,1,2,3,11,1,1,2,2,2,2,2,1,3,3,6,2,1,2,2,1,3,1,3,4,6,3,6,3,3,2,29
1,87,1171,1,0,4,2,3,6,2,2,7,7,2,7,5,1,1,2,3,3,2,2,1,2,2,2,2,2,9,4,3,1,1,2,2,3,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,3,2,2,2,2,2,2,1,2,87,1171,2,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,51
1,87,1172,1,4,1,1,1,6,2,2,7,9,6,6,4,1,1,2,1,3,2,3,1,2,1,1,1,2,9,4,2,3,2,1,3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,4,1,2,2,2,1,1,1,3,2,2,1,2,1,2,87,1172,2,3,2,1,1,1,1,3,9,1,1,1,1,4,1,2,1,2,4,4,2,1,1,7,1,3,1,3,7,11,3,8,2,3,1,98
1,87,1173,1,4,1,1,1,6,2,2,7,9,12,9,4,10,2,4,1,2,1,3,2,2,3,2,2,3,9,4,5,3,2,3,3,2,3,0,3,3,3,2,2,1,1,2,1,2,3,4,3,1,2,4,3,3,3,3,1,2,2,1,2,2,2,87,1173,2,4,1,1,2,3,3,2,7,1,1,1,1,4,1,3,1,3,4,5,2,1,1,5,0,3,1,5,7,11,3,8,4,3,1,26
1,87,1174,1,4,1,1,1,6,2,2,7,9,10,6,1,5,1,2,1,1,2,2,1,2,1,2,2,2,9,4,6,3,2,1,2,3,3,2,2,1,1,3,1,1,1,1,2,1,4,3,3,1,1,2,1,1,2,1,3,2,2,1,1,1,2,87,1174,2,4,1,2,1,1,2,3,4,1,1,1,1,4,2,3,1,2,3,5,3,2,2,5,1,3,1,3,5,9,3,7,3,3,2,37
1,87,1175,1,4,4,2,3,6,2,2,7,9,2,6,3,13,3,5,1,2,1,4,1,1,4,3,2,3,9,4,2,2,4,5,3,1,4,2,2,2,2,1,1,2,1,2,1,3,2,3,2,1,2,2,3,3,3,4,4,2,2,1,1,1,2,87,1175,2,4,4,2,2,1,2,3,9,1,1,1,1,4,1,2,1,3,3,2,2,2,2,2,1,3,1,1,7,11,3,7,3,3,3,60
1,87,1176,1,4,4,2,3,6,2,2,7,7,8,3,4,10,1,2,3,2,2,4,2,3,1,5,2,1,1,4,2,2,2,2,3,2,2,5,2,1,2,3,2,1,1,1,2,2,1,2,2,1,1,5,5,3,3,2,4,2,2,1,1,1,2,87,1176,2,4,1,1,1,1,2,3,3,1,1,1,1,4,2,4,2,3,3,6,2,1,2,0,1,3,1,3,9,12,3,7,3,3,3,13
1,87,1177,1,4,1,1,1,6,1,2,1,11,8,2,4,1,2,4,1,3,2,3,3,1,3,2,2,2,9,4,3,3,4,2,2,3,2,2,2,2,2,2,2,1,1,2,2,2,3,2,3,2,1,3,3,2,3,2,2,1,2,1,1,1,2,87,1177,2,4,2,1,1,1,2,3,9,1,1,1,2,3,2,4,2,2,4,3,2,2,2,6,1,3,1,1,4,11,3,4,3,6,3,5
