CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.8.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.24.,Q.25.,Q.26.,Q.27.,Q.29.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.57.,Q.58.,Q.59.,V.62.,V.63.,V.64.,V.65.,V.66.,V.67.
1,196,2516,3,2,2,1,2,3,2,1,1,2,4,2,2,1,10,4,2,2,5,2,8,2,3,2,3,1,5,1,3,1,4,4,2,2,2,4,2,2,2,1,3,3,4,5,1,2,1,1,2,1,1,2,2,1,7,76
1,196,2517,1,4,1,2,2,4,2,2,2,2,3,2,4,1,3,4,2,3,3,2,4,2,2,1,2,1,2,1,1,2,5,11,1,2,3,3,0,2,2,3,2,4,3,3,1,2,1,2,4,1,1,2,2,1,6,71
1,196,2518,1,4,3,3,2,2,1,2,2,2,2,2,2,1,7,4,3,4,3,2,5,2,2,1,0,2,4,1,2,3,6,1,1,1,3,4,1,2,2,2,1,4,1,4,1,2,2,1,2,1,1,2,2,1,6,96
1,196,2519,3,4,4,1,1,4,2,2,2,2,4,2,4,3,5,4,4,3,2,1,4,2,2,1,1,2,5,1,2,1,4,4,1,1,2,2,1,1,3,1,2,4,1,2,1,2,2,1,2,1,1,2,2,1,6,4
1,196,2520,2,5,4,3,2,3,1,2,2,2,3,2,4,3,4,4,4,3,5,2,5,1,2,1,2,2,3,2,1,2,4,11,1,2,2,3,2,2,2,1,2,4,3,4,2,1,1,2,3,1,1,2,2,1,6,13
1,196,2521,1,5,3,3,2,4,2,2,2,2,2,1,2,2,10,4,4,4,4,3,6,2,2,1,3,2,3,1,1,1,4,2,1,2,3,4,1,2,2,1,3,4,4,5,1,1,1,1,3,1,1,2,2,1,6,17
1,196,2522,1,4,3,1,3,2,1,1,2,2,2,2,0,0,0,5,6,1,1,1,5,2,2,2,1,0,5,2,2,2,5,2,2,2,2,2,2,2,3,3,2,4,2,2,1,1,2,1,3,1,1,2,2,1,5,56
1,196,2523,3,2,1,3,1,2,1,1,5,2,3,1,2,1,4,4,4,2,5,2,9,2,3,1,1,1,2,2,3,3,4,2,2,1,3,3,2,1,3,3,3,4,4,3,2,2,1,1,3,1,1,2,2,1,6,57
1,196,2524,1,3,3,2,1,3,1,1,1,2,4,2,4,2,1,4,4,4,2,2,6,2,1,1,2,2,4,2,2,1,5,10,1,2,1,4,2,1,2,1,2,4,1,5,1,1,1,1,4,1,1,2,2,1,7,68
1,196,2525,1,4,1,2,1,2,1,2,2,2,2,2,3,2,10,4,5,4,4,2,5,2,1,1,1,1,3,1,1,3,4,2,1,2,3,3,1,2,2,3,2,4,2,3,1,2,1,1,2,1,1,2,2,1,7,19
1,196,2526,1,2,3,2,1,2,2,2,2,2,4,2,2,3,1,4,2,4,3,1,4,2,1,2,1,1,1,2,1,2,4,2,1,2,1,2,3,2,2,3,3,4,4,5,2,2,1,2,4,2,1,2,2,1,7,52
1,196,2527,1,4,3,2,2,3,2,1,1,2,2,1,1,2,10,4,4,2,0,1,3,2,2,2,2,2,3,1,2,1,5,4,1,2,2,2,2,2,2,3,2,5,1,4,2,2,1,1,1,1,1,2,2,1,7,10
1,196,2528,1,3,3,2,2,4,2,2,1,2,4,2,2,2,1,3,4,4,3,4,6,2,2,1,2,2,3,2,2,3,5,10,1,2,1,3,3,2,1,2,3,5,4,5,3,1,1,1,4,1,1,2,2,1,7,18
1,196,2529,2,3,2,2,2,3,2,2,1,2,2,1,1,0,2,3,4,2,2,1,5,2,2,1,2,2,3,1,2,1,5,10,1,2,2,2,2,2,2,3,1,5,1,4,1,1,1,1,1,1,1,2,2,1,7,62
1,196,2530,2,5,2,3,2,4,1,1,4,3,2,2,4,4,10,1,4,4,4,2,4,1,2,3,3,2,3,1,3,1,6,2,1,2,3,3,1,1,2,3,3,5,4,3,1,1,2,1,2,1,2,2,2,2,4,4
1,196,2531,2,5,2,1,2,4,2,1,4,4,4,3,4,4,10,4,4,4,4,2,4,2,2,3,0,2,3,1,1,2,6,9,1,2,3,3,1,1,2,3,3,5,3,4,1,1,1,1,2,1,2,2,2,2,4,58
1,196,2532,2,5,4,3,1,4,2,1,2,4,3,2,4,4,2,4,4,4,4,1,8,1,2,1,3,2,4,1,2,1,6,11,1,2,2,3,1,2,2,3,2,5,4,4,1,2,1,1,3,1,2,2,2,2,5,57
1,196,2533,1,3,3,2,1,2,2,1,2,4,2,5,4,2,1,4,4,2,4,3,9,1,2,1,1,2,5,1,1,1,8,11,1,1,2,3,1,2,2,3,2,1,2,3,2,1,1,2,3,1,2,2,2,2,2,2
1,196,2534,1,3,3,1,2,2,0,1,2,4,3,2,3,3,10,2,2,3,4,2,2,1,3,1,1,2,3,2,3,2,6,8,2,0,3,0,3,1,3,3,4,3,1,0,2,2,0,2,3,1,2,2,2,2,6,39
1,196,2535,3,6,4,2,2,3,2,1,1,2,2,3,4,3,1,4,4,4,4,3,1,2,3,3,3,2,4,1,1,3,7,6,1,2,4,4,1,2,2,3,3,3,3,4,1,2,1,2,2,1,2,2,2,2,2,69
1,196,2536,1,5,4,2,1,4,2,2,1,3,4,4,4,4,1,4,1,4,4,2,9,2,3,2,3,0,3,2,3,2,6,9,2,2,3,3,1,1,2,3,3,3,3,5,2,2,1,1,3,1,2,2,2,2,2,77
1,196,2537,1,4,3,1,2,3,2,2,1,2,3,2,2,2,2,4,3,4,3,2,3,2,1,3,2,2,5,1,2,2,2,4,1,2,3,3,2,2,2,1,2,3,3,5,1,2,1,2,2,1,2,2,2,2,2,23
1,196,2538,1,6,4,3,2,3,2,2,2,2,3,3,4,2,10,2,4,4,3,3,7,1,1,1,3,2,4,2,2,2,2,11,1,2,3,3,2,1,2,2,3,3,2,4,1,2,1,2,2,1,2,2,2,2,5,4
1,196,2539,1,6,3,1,2,3,1,1,2,1,1,1,2,1,1,4,2,4,4,2,7,2,1,1,1,1,4,1,2,3,2,4,1,1,4,4,2,2,2,1,3,3,0,5,1,2,2,1,5,0,2,2,2,2,5,10
1,196,2540,1,4,4,1,1,4,2,1,1,2,4,2,1,4,10,4,4,4,4,1,2,1,1,1,1,1,1,2,2,1,2,4,1,2,2,2,1,2,2,1,3,3,3,5,1,1,1,2,4,1,2,2,2,2,6,17
1,196,2541,1,4,4,2,2,4,2,1,1,2,2,3,2,3,2,4,3,4,4,2,8,2,1,1,2,2,3,2,2,3,3,8,1,2,3,3,1,1,2,1,2,3,2,5,1,2,1,2,2,1,2,2,2,2,2,31
1,196,2542,2,3,4,1,2,2,1,1,2,2,2,1,2,2,10,2,3,4,4,1,7,1,1,2,1,2,3,2,3,1,5,2,1,1,2,3,2,2,3,1,2,3,2,5,1,2,1,2,2,2,2,2,2,2,5,35
1,196,2543,1,4,3,1,1,2,1,1,2,2,0,3,4,3,1,3,4,4,4,1,4,2,1,1,2,2,2,1,2,1,8,11,1,2,2,4,1,1,2,3,4,3,3,5,1,2,1,1,1,1,2,2,2,2,2,1
1,196,2544,3,4,4,1,1,2,2,2,1,4,2,2,4,4,1,2,4,4,3,1,8,3,1,1,1,2,3,1,1,2,6,9,1,2,3,3,1,1,2,2,3,3,3,4,0,1,2,1,2,1,2,2,2,2,1,14
1,196,2545,1,3,2,1,2,4,2,2,2,4,4,4,4,2,10,3,4,4,4,2,9,2,1,2,0,0,0,1,1,1,6,10,2,2,3,3,3,1,1,2,3,3,3,5,2,2,2,2,4,1,2,2,2,2,7,56
1,196,2546,1,2,3,1,3,4,2,1,2,4,3,2,2,4,10,4,4,4,4,1,5,1,1,1,2,1,4,1,3,1,6,6,1,2,4,4,3,1,2,1,4,3,2,5,1,2,2,1,2,1,2,2,2,2,4,19
1,196,2547,2,3,1,3,1,2,2,2,2,1,1,1,2,4,3,2,2,2,2,1,3,1,1,1,2,2,2,2,1,2,6,4,2,1,3,2,2,1,3,3,1,5,1,5,1,1,1,1,2,1,2,2,2,2,6,58
1,196,2548,1,2,3,0,2,4,2,2,2,4,4,2,3,4,2,5,4,2,5,1,5,2,1,2,1,1,1,1,2,1,6,10,2,2,4,4,1,2,2,3,2,5,1,5,2,2,1,1,1,1,2,2,2,2,7,54
1,196,2549,3,3,4,1,2,4,2,1,2,3,1,2,4,4,4,2,4,2,2,1,5,2,1,1,1,2,3,1,1,1,6,1,1,2,4,3,2,2,3,3,1,5,1,3,1,1,1,2,1,2,2,2,2,2,1,39
1,196,2550,2,3,2,1,2,4,2,1,2,3,1,2,4,4,1,3,4,2,2,1,5,2,1,1,1,2,3,1,1,1,6,1,1,2,4,3,2,2,3,3,1,5,1,3,1,1,1,0,1,1,2,2,2,2,1,32
1,196,2551,3,6,3,1,2,3,2,1,2,3,2,2,4,4,2,4,3,2,5,1,8,2,1,2,0,2,3,1,1,2,6,9,1,2,3,3,2,1,2,3,2,5,1,3,2,1,1,1,1,1,2,2,2,2,1,56
1,196,2552,2,5,3,1,1,4,2,1,1,2,1,4,4,4,10,4,3,2,3,1,4,1,1,1,1,2,4,1,3,1,6,8,1,2,4,4,1,1,2,2,1,5,2,4,1,2,1,1,2,2,2,2,2,2,4,28
1,196,2553,3,3,5,1,3,3,1,1,2,2,0,2,4,2,10,4,3,2,3,4,7,2,1,2,2,2,4,2,3,3,6,8,2,2,4,2,2,2,2,2,4,5,3,5,1,2,2,2,3,1,2,2,2,2,4,21
1,196,2554,2,4,3,1,1,2,2,1,2,2,2,2,4,4,10,1,4,2,5,1,7,1,1,1,1,1,2,1,1,2,6,9,1,2,4,2,1,2,2,3,3,5,3,5,3,2,2,1,2,1,2,2,2,2,4,67
1,196,2555,2,2,4,1,2,4,2,1,3,4,2,2,4,4,1,2,4,2,0,1,0,1,1,2,2,2,4,1,1,2,6,10,1,2,4,3,1,2,2,3,4,5,0,5,1,1,1,1,2,1,2,2,2,2,4,15
1,196,2556,1,4,4,1,1,4,2,1,3,4,3,2,3,4,10,3,3,2,3,1,9,2,1,2,3,2,4,1,3,1,6,4,1,2,4,2,3,1,2,3,2,5,2,5,1,2,2,2,2,1,2,2,2,2,4,23
1,196,2557,1,4,4,1,1,3,2,1,0,2,2,3,4,4,10,2,4,2,4,1,5,1,1,2,3,2,4,2,1,1,6,2,2,2,4,0,2,1,2,3,3,5,2,0,1,0,1,1,2,1,2,2,2,2,6,34
1,196,2558,4,6,1,1,2,4,2,1,3,2,1,2,4,4,10,4,3,2,4,1,5,1,1,1,3,2,5,1,2,3,6,2,1,2,4,4,1,2,2,3,2,5,1,0,1,1,1,1,1,1,2,2,2,2,6,14
1,196,2559,2,3,1,2,1,2,2,1,2,0,4,1,3,4,2,2,4,1,1,1,9,2,1,1,1,1,1,1,2,1,3,10,1,2,3,3,3,0,3,2,4,5,1,1,2,2,1,2,4,1,2,2,2,2,8,59
1,196,2560,1,3,3,1,1,1,2,1,3,4,0,3,4,3,1,3,3,1,4,1,3,1,1,1,2,2,5,1,1,1,5,11,1,1,4,1,3,1,1,2,1,5,4,5,1,2,1,1,1,1,2,2,2,2,7,35
1,196,2561,1,4,3,1,1,1,2,2,2,4,2,1,4,4,1,1,2,1,2,1,7,2,1,2,2,2,4,2,2,1,7,10,1,2,4,3,3,1,1,1,1,5,1,3,2,1,1,1,2,1,2,2,2,2,1,75
1,196,2562,2,1,3,1,2,4,2,1,4,1,1,2,3,4,10,2,3,1,2,1,5,1,1,1,3,2,4,1,2,3,7,1,1,2,4,3,2,2,2,3,1,5,1,3,1,1,1,1,4,1,2,2,2,2,6,5
1,196,2563,1,4,1,1,1,2,2,1,6,3,1,1,1,2,1,3,3,1,1,1,5,1,1,2,2,0,3,1,3,1,8,3,1,2,2,3,3,1,2,3,1,5,1,3,2,1,2,1,1,2,2,2,2,2,4,63
1,196,2564,3,4,3,4,1,2,2,1,2,1,2,1,1,3,10,1,5,1,3,1,1,2,1,1,2,2,1,1,2,1,8,11,1,2,4,3,1,1,2,2,3,5,1,4,1,1,1,1,1,2,2,2,2,2,7,1
1,196,2565,1,4,3,1,1,3,1,2,2,4,2,2,3,4,8,2,4,1,1,1,8,2,1,2,1,2,4,1,1,1,6,10,2,2,4,3,3,1,2,3,1,5,1,3,2,2,1,1,1,1,2,2,2,2,1,20
1,196,2566,2,3,3,3,1,2,1,2,2,3,4,2,1,3,10,2,5,1,3,2,5,1,1,2,3,1,2,1,1,1,6,8,1,2,3,2,2,1,2,3,2,5,3,3,2,2,2,1,3,1,2,2,2,2,4,74
1,196,2567,1,3,3,2,2,4,2,2,3,4,3,2,4,4,10,3,4,1,4,1,9,1,1,1,0,1,5,1,1,1,6,0,0,0,3,0,0,2,2,0,3,5,3,0,1,1,1,1,5,1,2,2,2,2,4,59
1,196,2568,2,2,3,1,2,5,0,1,2,4,4,1,0,4,0,2,5,1,2,1,5,2,1,2,1,2,0,1,1,3,6,0,1,2,2,1,2,2,1,3,2,5,1,1,1,2,1,1,1,1,2,2,2,2,1,48
1,196,2569,1,3,3,3,2,4,1,1,1,4,2,3,4,4,10,2,5,1,3,1,5,1,1,3,1,2,3,1,2,1,6,0,0,1,4,2,3,2,2,3,3,5,3,5,2,1,2,1,2,1,2,2,2,2,1,50
1,196,2570,1,3,3,1,3,2,2,1,1,2,2,1,1,4,10,3,1,1,3,1,6,2,1,2,1,1,1,1,2,2,6,10,2,2,4,1,3,1,3,3,3,5,1,3,1,2,2,1,2,2,2,2,2,2,1,53
1,196,2571,1,2,3,3,1,2,0,1,2,0,3,2,2,3,10,2,2,1,5,2,9,1,1,2,2,0,1,1,1,1,6,11,2,2,2,2,3,0,2,3,3,5,2,5,1,2,0,1,3,1,2,2,2,2,4,32
1,196,2572,1,2,3,0,3,2,0,0,1,4,2,4,0,0,2,5,5,0,0,1,6,2,1,1,1,0,0,2,3,1,6,0,2,2,4,1,3,1,1,1,2,5,1,5,1,1,1,1,1,1,2,2,2,2,1,52
1,196,2573,2,4,3,1,3,4,2,1,1,3,1,1,3,4,10,2,2,1,1,1,8,1,1,2,2,0,3,2,1,2,0,1,2,0,2,1,3,1,3,3,1,5,1,2,1,1,2,1,4,1,2,2,2,2,6,70
1,196,2574,2,4,3,3,2,2,1,2,2,1,1,4,4,4,10,1,1,1,1,1,5,2,1,2,1,1,2,2,1,1,2,4,2,1,1,1,3,1,3,1,4,5,1,2,1,2,2,1,1,1,2,2,2,2,6,57
1,196,2575,3,1,2,1,1,2,2,1,0,2,2,1,3,2,10,4,4,1,2,2,6,2,1,2,1,1,3,1,2,2,2,6,1,2,1,3,1,1,1,3,1,5,1,1,2,2,1,2,2,1,2,2,2,2,8,2
1,196,2576,3,2,1,1,2,4,2,1,2,4,3,4,4,3,10,4,4,1,3,1,1,2,1,1,2,2,4,1,2,1,6,11,1,2,4,3,1,1,2,2,1,5,1,4,1,1,1,1,3,1,2,2,2,2,7,2
1,196,2577,3,3,3,1,1,2,1,2,0,2,2,1,2,3,1,2,5,2,2,1,5,1,1,2,2,1,1,2,2,1,9,0,0,0,0,0,0,0,0,3,3,5,2,5,1,2,0,1,1,1,2,2,2,2,6,4
1,196,2578,1,5,1,1,2,2,2,2,2,4,4,2,4,4,1,3,5,2,3,3,5,1,1,1,2,2,3,1,2,2,0,10,2,2,3,4,1,1,2,3,3,5,4,3,1,2,1,2,3,1,2,2,2,2,5,12
1,196,2579,2,2,3,1,1,2,1,1,2,2,2,2,2,3,2,2,2,2,3,1,4,2,1,1,1,1,5,2,1,2,1,2,1,2,4,2,3,1,3,1,3,5,2,5,3,2,1,2,2,1,2,2,2,2,1,40
1,196,2580,3,6,4,3,1,2,1,2,3,2,2,3,2,4,3,3,3,2,4,2,2,2,1,2,3,1,4,1,2,2,2,10,1,2,3,3,3,2,3,1,2,5,2,3,1,1,1,2,2,1,2,2,2,2,7,8
1,196,2581,1,3,3,1,1,2,1,1,2,1,4,1,4,2,10,4,2,2,3,2,3,2,1,1,3,2,3,1,1,1,2,0,1,2,2,3,1,1,2,3,3,5,3,5,2,2,0,2,2,1,2,2,2,2,8,41
1,196,2582,1,5,3,2,2,4,2,1,3,4,1,2,2,4,1,1,5,2,3,1,4,2,1,2,1,1,5,2,2,1,2,11,1,2,4,2,1,1,2,2,1,5,2,1,2,2,1,1,2,1,2,2,2,2,8,53
1,196,2583,3,4,3,1,2,3,2,1,2,4,2,2,4,3,2,4,2,2,3,1,4,1,1,2,1,0,2,1,2,1,3,4,1,2,1,2,3,1,2,1,4,5,3,3,1,1,2,2,3,1,2,2,2,2,5,1
1,196,2584,3,4,2,2,1,2,2,1,2,4,2,1,2,2,1,4,4,2,2,2,8,1,1,1,3,2,4,1,1,1,3,11,1,2,3,3,1,1,2,3,3,5,3,3,1,2,2,1,2,1,2,2,2,2,6,16
1,196,2585,3,3,3,1,1,2,1,1,2,4,2,1,4,2,10,4,4,2,1,2,0,1,1,2,1,1,2,2,2,3,7,4,1,2,2,2,1,1,3,1,2,5,1,1,2,1,1,3,4,1,2,2,2,2,5,63
1,196,2586,3,6,3,1,2,2,1,2,2,2,3,1,2,3,1,3,2,2,1,1,9,2,1,2,1,2,2,2,1,1,6,6,2,2,2,2,2,1,2,1,1,5,1,2,2,1,2,2,2,1,2,2,2,2,1,47
1,196,2587,3,3,3,1,2,2,2,2,2,2,1,2,3,3,1,2,3,2,5,1,4,2,1,1,1,0,3,1,1,2,6,9,1,2,3,3,2,1,2,1,2,5,2,3,2,1,1,2,2,1,2,2,2,2,1,3
1,196,2588,1,1,3,1,2,5,2,2,3,1,1,1,1,1,0,2,2,2,2,2,5,2,1,2,2,1,5,1,2,1,6,11,0,2,1,2,1,1,2,3,2,5,3,3,3,1,1,4,2,1,2,2,2,2,1,29
1,196,2589,1,5,3,1,2,4,2,2,2,4,1,2,4,4,10,2,1,2,3,1,7,2,1,3,1,2,4,1,2,1,6,10,1,2,4,3,1,1,2,1,2,5,1,5,1,1,1,1,1,1,2,2,2,2,1,49
1,196,2590,1,4,2,3,2,2,0,2,2,2,3,5,2,0,0,5,4,2,5,1,5,1,1,2,2,2,4,1,1,2,6,8,1,2,2,2,3,2,2,3,3,5,1,3,1,2,1,1,4,1,2,2,2,2,4,45
1,196,2591,2,1,3,1,2,3,2,1,3,3,3,3,3,3,10,3,3,3,4,4,9,1,1,2,2,0,0,2,1,1,6,10,1,2,2,2,2,2,2,3,3,5,3,3,1,1,1,1,1,1,2,2,2,2,6,25
1,196,2592,2,5,3,2,2,4,2,1,1,4,2,4,4,4,10,4,4,3,4,1,3,2,1,1,3,2,1,1,2,1,6,6,1,2,3,3,1,1,2,2,2,5,2,5,2,2,1,1,1,1,2,2,2,2,7,63
1,196,2593,1,1,3,0,3,3,2,1,1,3,4,1,4,3,10,3,3,3,3,1,6,2,1,2,1,1,5,2,3,1,6,10,1,2,4,3,3,2,2,3,1,5,1,5,2,2,1,1,2,2,2,2,2,2,8,36
1,196,2594,1,2,3,0,1,4,2,2,3,2,0,5,4,4,1,4,4,2,4,1,5,2,3,2,2,0,5,1,1,4,7,0,1,2,4,4,1,2,1,2,3,3,3,5,1,1,1,1,1,1,2,2,2,2,7,69
1,196,2595,2,5,4,1,1,3,1,2,2,2,2,2,3,3,1,2,2,2,3,1,5,2,3,2,1,1,2,1,1,2,6,2,1,1,2,2,3,1,2,1,2,3,1,2,1,2,1,2,3,1,2,2,2,2,1,5
1,196,2596,1,5,3,2,2,3,2,1,2,2,2,2,4,4,10,4,2,2,3,2,5,2,3,1,2,1,3,1,1,1,6,5,1,2,3,3,2,2,2,3,3,3,3,4,2,2,1,1,3,1,2,2,2,2,1,78
1,196,2597,1,3,4,2,1,3,2,1,1,2,2,2,4,3,1,2,4,2,3,1,1,2,3,1,3,1,3,1,2,2,6,2,1,2,4,3,1,1,2,2,3,3,3,3,1,1,1,1,2,1,2,2,2,2,2,9
1,196,2598,2,3,2,3,1,3,2,1,1,4,3,2,4,4,10,3,4,2,5,4,7,2,3,1,3,2,3,1,1,2,6,10,1,2,3,2,1,1,2,2,1,3,1,2,2,2,1,3,1,1,2,2,2,2,7,45
1,196,2599,1,4,4,2,1,4,2,0,1,1,1,2,2,2,2,1,1,2,5,1,5,2,3,2,1,2,3,2,2,1,6,2,2,2,2,2,2,1,1,1,2,3,1,3,1,1,1,1,2,1,2,2,2,2,2,43
1,196,2600,3,4,3,1,1,3,2,1,2,4,3,1,4,2,5,4,3,1,5,1,6,1,1,1,3,2,3,1,3,1,6,8,1,2,4,3,2,1,2,3,4,5,1,5,1,1,1,2,2,1,2,2,2,2,4,51
1,196,2601,1,4,1,1,2,4,1,1,4,4,4,4,4,4,10,4,4,4,4,1,4,1,1,1,2,0,4,1,1,1,6,1,1,2,4,4,1,2,2,2,3,5,3,5,1,1,1,1,2,1,2,2,2,2,6,45
1,196,2602,1,6,2,2,1,4,2,1,2,3,3,4,4,4,10,3,4,4,4,1,1,2,1,2,1,0,4,1,2,2,6,11,1,1,3,3,0,1,2,2,4,5,3,4,1,2,1,1,1,1,2,2,2,2,7,26
1,196,2603,3,7,1,3,2,4,2,0,2,1,3,3,2,4,1,4,2,4,4,2,2,1,1,1,3,2,3,1,0,1,6,1,1,2,3,4,2,2,2,3,3,5,4,4,1,1,1,1,2,1,2,2,2,2,5,64
1,196,2604,3,6,3,1,2,3,2,0,0,3,2,2,4,4,10,4,4,4,3,4,8,1,1,1,3,2,4,2,1,1,6,0,1,2,4,4,1,1,2,3,3,5,4,5,1,1,1,1,2,1,2,2,2,2,6,11
1,196,2605,1,3,1,1,2,4,2,0,2,4,2,2,4,4,0,4,4,4,2,1,4,2,1,3,1,1,5,1,1,1,6,0,1,2,3,4,1,1,2,3,3,5,1,5,1,1,1,1,1,1,2,2,2,2,6,36
1,196,2606,1,4,4,3,2,2,1,1,2,4,4,2,4,4,10,4,1,2,4,1,5,1,2,3,2,2,4,1,1,1,0,0,2,2,4,4,1,2,2,3,3,5,4,5,1,1,1,1,4,1,2,2,2,2,6,51
1,196,2607,1,3,4,1,1,2,2,1,6,1,2,2,0,0,10,2,5,2,4,5,8,1,2,2,1,1,5,1,1,2,1,11,2,1,4,2,0,0,2,3,3,5,4,3,2,1,2,1,2,1,2,2,2,2,6,73
1,196,2608,2,3,3,2,1,4,2,2,2,4,4,2,4,2,0,3,4,3,3,3,9,2,2,3,1,1,2,1,1,1,2,11,1,2,4,3,3,2,2,2,3,5,1,2,2,2,1,1,1,1,2,2,2,2,7,52
1,196,2609,1,4,3,2,1,3,2,1,1,4,2,3,2,4,1,4,0,2,4,1,4,2,2,1,2,1,4,1,2,2,2,8,1,1,4,2,3,2,2,3,3,5,2,2,1,2,1,3,2,1,2,2,2,2,1,71
1,196,2610,1,2,3,1,1,4,1,1,2,4,2,1,2,4,1,4,4,0,4,1,3,1,2,2,3,2,4,1,2,2,2,8,1,2,4,4,3,1,2,1,3,5,4,5,1,1,1,1,4,1,2,2,2,2,4,42
1,196,2611,1,4,4,3,1,4,2,1,1,4,4,3,2,3,10,4,1,4,3,1,1,1,2,1,3,1,4,1,1,1,3,2,1,2,3,3,1,1,2,1,1,5,4,5,1,2,2,1,4,2,2,2,2,2,4,77
1,196,2612,1,4,4,3,2,4,2,1,1,4,4,2,4,3,1,4,4,4,3,2,8,1,3,1,3,0,3,1,2,2,6,4,1,2,3,4,1,2,3,3,3,5,3,4,1,1,1,2,3,1,2,2,2,2,4,22
1,196,2613,1,5,5,1,2,2,1,1,2,1,1,1,2,4,10,4,1,1,4,2,5,2,3,2,1,1,2,2,1,1,6,9,2,2,3,2,3,1,2,3,3,5,4,4,2,2,2,1,1,2,2,2,2,2,4,17
1,196,2614,1,4,1,3,2,4,1,1,2,4,1,1,1,4,10,2,3,4,4,4,2,1,3,1,3,2,3,2,3,3,6,8,1,2,3,3,1,1,2,3,3,5,4,4,1,2,1,0,5,0,2,2,2,2,4,30
1,196,2615,1,3,3,2,2,3,2,1,3,3,3,3,3,3,2,3,3,3,4,2,1,2,3,1,1,2,3,1,4,1,6,11,1,1,3,2,1,1,2,3,2,5,3,1,1,1,1,1,2,2,2,2,2,2,8,12
1,196,2616,1,4,2,1,2,4,2,1,4,4,3,2,4,4,10,4,5,4,4,3,1,1,3,1,3,2,4,1,2,1,6,9,1,2,4,4,1,1,2,2,3,5,3,5,1,1,1,3,1,1,2,2,2,2,8,4
1,196,2617,1,4,3,4,1,4,2,1,4,4,4,4,4,4,1,3,3,4,3,2,1,1,3,1,3,2,4,1,1,3,6,1,1,2,2,4,3,1,2,3,3,5,4,3,1,1,1,2,4,1,2,2,2,2,8,9
1,196,2618,1,3,1,1,1,4,2,1,2,4,4,4,1,4,10,4,4,4,4,1,9,1,1,1,3,2,4,1,2,1,10,4,1,2,3,4,1,2,2,2,3,5,4,5,3,2,1,1,4,1,2,2,2,2,5,42
1,196,2619,1,3,3,2,2,4,2,1,2,4,2,3,4,3,1,4,3,3,4,1,1,2,1,2,1,2,2,1,2,1,2,8,1,2,1,4,1,1,2,1,1,5,4,5,2,1,1,1,2,1,2,2,2,2,1,44
1,196,2620,1,3,3,1,2,4,2,1,4,4,2,4,4,4,0,4,4,3,4,3,1,2,1,1,1,1,4,1,1,3,2,6,2,2,4,3,3,1,2,2,3,5,4,5,1,1,1,1,2,1,2,2,2,2,8,49
1,196,2621,1,4,4,1,2,4,2,0,1,3,2,2,4,3,10,3,1,3,3,1,2,2,1,3,1,2,4,2,2,1,2,8,1,2,2,4,1,1,2,3,1,5,4,5,2,2,1,1,2,2,2,2,2,2,1,62
1,196,2622,1,2,3,0,3,5,0,0,0,4,2,2,4,4,10,2,4,3,3,1,5,1,1,3,3,2,5,1,1,2,2,6,1,2,3,3,2,1,3,1,4,5,3,5,1,2,1,1,5,1,2,2,2,2,5,11
1,196,2623,3,4,4,1,1,3,1,1,6,3,3,2,2,4,10,4,4,3,5,1,1,1,1,1,3,2,3,1,0,4,3,6,1,2,3,3,3,1,0,1,3,5,4,2,1,2,1,2,2,2,2,2,2,2,4,66
1,196,2624,2,7,3,2,1,3,2,0,2,2,1,2,3,2,10,3,5,3,4,2,1,2,1,3,3,0,0,4,0,4,3,6,1,2,3,3,1,1,2,2,2,5,3,4,1,2,1,1,1,1,2,2,2,2,8,55
1,196,2625,2,3,3,2,1,5,2,1,2,3,3,3,3,3,0,3,3,3,3,1,5,2,1,1,1,2,4,2,1,1,4,0,1,2,2,1,3,2,2,3,2,5,1,1,0,0,0,0,5,0,2,2,2,2,8,1
1,196,2626,1,4,3,1,1,1,1,2,2,4,3,3,4,4,1,4,4,3,3,1,5,2,1,2,2,2,4,2,2,1,5,10,2,1,4,1,3,2,1,3,1,5,3,5,1,2,1,2,2,1,2,2,2,2,7,33
1,196,2627,1,4,3,4,2,4,2,1,1,1,2,2,3,2,1,3,2,3,4,1,4,1,1,2,1,1,4,1,1,3,8,10,1,2,4,2,2,1,2,2,3,5,2,3,2,2,2,1,3,1,2,2,2,2,2,12
1,196,2628,2,6,3,1,2,4,2,1,1,3,2,3,2,3,2,3,3,3,3,1,7,2,1,1,0,1,1,1,1,1,8,2,1,2,1,2,1,1,3,2,1,5,3,4,1,1,1,1,2,1,2,2,2,2,2,14
1,196,2629,1,4,4,1,2,4,2,2,2,3,3,2,3,4,1,3,4,3,3,1,5,2,1,1,1,2,3,1,1,1,6,11,1,2,4,2,3,2,3,3,1,5,1,3,1,2,1,2,2,1,2,2,2,2,1,34
