COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122
1,232,1778,2,8,6,4,9,1,4,3,3,2,5,4,3,4,3,3,2,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,4,4,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,4,3,2,1,1,4,4,4,4,2,2,,22,3217,7,8,2,2,2,2,2,1,2,6,5,4,2,2,2,2,1,2,4,4,5,3,18,1,1,2,2,2,2,2,12,0,0,2,1,2,2,3,1,2,2,2,2,2,2,2,4,13
1,232,1779,1,8,6,6,9,1,4,2,3,1,3,5,3,4,3,3,3,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,2,1,1,0,1,4,4,4,2,2,1,,22,3217,7,9,2,2,2,1,2,2,2,6,3,3,2,2,1,2,2,2,4,2,5,3,22,1,1,2,2,2,2,2,12,0,0,4,3,4,2,3,1,2,2,2,2,2,2,2,4,11
1,232,1780,1,8,6,6,9,1,4,3,2,1,3,4,3,4,3,3,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,6,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,4,2,2,2,2,,22,3217,8,0,2,2,2,2,2,1,2,3,5,4,2,2,2,2,1,2,4,2,6,4,17,0,1,1,2,2,2,2,22,0,8,3,3,3,4,3,1,2,2,2,2,2,2,2,4,11
1,232,1781,1,8,6,6,9,1,2,2,2,1,4,3,2,3,3,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,6,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,0,1,2,0,0,0,0,2,,22,3217,8,1,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,1,5,2,28,1,1,2,2,2,2,2,12,0,0,4,0,3,2,3,1,2,2,2,2,2,2,2,5,11
1,232,1782,3,8,6,4,9,3,4,1,1,2,2,3,2,3,3,3,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,0,2,2,2,4,4,2,2,,22,3217,8,2,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,4,1,5,3,21,1,1,2,2,2,2,2,12,0,0,3,2,3,1,1,1,2,2,2,2,2,2,2,5,13
1,232,1783,2,8,6,6,9,2,4,2,2,1,4,5,3,3,3,2,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,4,3,4,3,3,3,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,1,2,3,1,0,2,4,4,1,1,2,2,,22,3217,8,3,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,3,2,5,3,37,1,1,2,2,2,2,2,12,0,0,3,2,3,1,3,1,2,2,2,2,2,2,2,3,11
1,232,1784,1,8,6,6,9,1,1,2,3,1,2,5,2,4,3,2,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,6,3,6,3,6,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,2,1,1,2,2,0,2,,22,3217,8,4,2,2,2,2,2,1,2,3,3,3,2,2,2,2,1,2,4,1,5,3,27,1,1,2,2,2,2,2,12,0,0,0,0,1,1,3,2,2,2,2,2,2,2,1,5,11
1,232,1785,1,8,6,4,9,1,4,2,1,1,3,3,3,3,2,3,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,3,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,1,2,2,1,0,2,2,2,2,1,2,2,,22,3217,8,5,2,2,2,2,2,1,1,1,3,1,2,1,2,2,2,2,3,1,5,1,11,1,1,2,2,2,2,2,12,0,0,2,2,2,1,1,1,2,2,2,2,2,2,2,1,13
1,232,1786,4,8,6,3,4,1,4,1,1,3,2,2,3,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,6,6,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,3,1,0,2,2,2,4,4,1,2,,22,3217,8,6,2,2,2,2,2,1,2,3,3,3,2,2,2,2,1,2,4,1,5,3,14,0,7,1,2,2,2,2,22,2,7,3,3,4,4,3,1,2,2,2,2,2,2,2,5,11
1,232,1787,1,8,6,3,4,2,4,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,0,2,4,2,1,2,2,2,,22,3217,8,7,2,2,2,2,2,1,2,3,5,3,2,2,1,2,2,2,4,2,5,1,28,1,1,2,2,2,2,2,12,0,0,2,2,3,4,3,1,2,2,2,2,2,2,2,4,11
1,232,1788,1,8,6,3,4,1,4,3,3,2,4,4,2,3,2,3,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,1,0,2,2,2,4,4,3,2,,22,3217,8,8,2,2,2,2,2,1,2,3,3,4,2,2,2,2,1,2,1,1,5,3,32,0,1,1,2,2,2,2,22,0,8,2,3,4,4,3,1,2,2,2,2,2,2,2,4,11
1,232,1789,1,8,6,3,4,1,4,1,2,3,4,4,3,3,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,1,1,0,2,2,1,4,2,2,2,,22,3217,8,9,2,2,2,2,2,1,3,3,3,3,2,1,2,2,2,2,2,2,5,1,18,0,1,1,2,2,2,2,22,0,8,2,2,3,1,3,1,2,2,2,2,2,2,2,2,11
1,232,1790,3,8,6,3,4,3,4,1,2,2,2,2,1,4,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,1,1,0,2,2,4,2,1,3,1,,22,3217,9,0,2,2,2,1,2,2,2,3,3,1,2,2,1,2,2,2,4,2,5,2,28,1,1,2,2,2,2,1,22,0,0,1,3,4,1,2,1,2,2,2,2,2,2,2,5,11
1,232,1791,1,8,6,3,4,1,1,2,2,3,5,3,3,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,2,6,2,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,2,2,2,2,,22,3217,9,1,2,2,2,2,2,1,2,3,3,2,1,2,2,2,2,2,4,0,5,1,18,1,1,2,2,2,2,2,12,0,0,3,3,3,4,3,2,2,2,2,2,2,2,1,5,11
1,232,1792,1,8,6,1,4,3,1,2,2,2,5,5,3,3,2,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,0,0,0,0,0,2,,22,3217,9,2,2,2,2,2,2,1,2,3,1,2,2,1,2,2,2,2,4,2,5,2,18,1,1,2,2,2,2,2,12,0,0,3,3,4,2,3,1,2,2,2,2,2,2,2,3,11
1,232,1793,4,8,7,3,10,1,4,1,1,2,1,3,2,3,2,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,4,4,4,2,2,2,,22,3217,9,3,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,2,5,1,38,1,1,2,2,2,2,2,12,0,0,4,2,3,1,3,1,2,2,2,2,2,2,2,0,13
1,232,1794,2,8,7,3,10,1,4,2,2,1,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,6,6,2,6,6,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,2,2,2,2,,22,3217,9,4,2,2,2,2,2,1,2,6,5,4,2,2,2,2,1,2,4,1,5,3,24,1,1,2,2,2,2,2,12,0,0,1,2,3,4,4,1,2,2,2,2,2,2,2,4,13
1,232,1795,4,8,7,1,10,1,1,2,3,1,5,3,2,4,3,3,3,1,3,1,3,1,2,2,1,2,2,2,2,2,2,2,2,4,4,3,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,3,1,0,3,1,1,1,1,3,1,,22,3217,9,5,1,2,2,2,2,2,2,3,3,1,1,2,2,2,2,2,2,1,5,3,14,0,2,1,2,2,2,2,22,1,9,1,1,2,1,3,1,2,2,2,2,2,2,2,3,11
1,232,1796,4,8,7,4,10,1,3,2,1,2,2,2,2,3,3,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,5,2,4,3,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,3,3,3,0,2,4,4,1,1,2,2,,22,3217,9,6,2,2,2,2,2,1,2,3,3,2,2,2,2,2,1,2,4,1,5,2,21,1,1,2,2,2,2,1,22,0,0,1,3,3,4,3,1,2,2,2,2,2,2,2,3,11
1,232,1797,3,8,7,2,2,1,4,2,2,2,2,2,2,2,3,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,1,0,3,1,0,2,4,4,2,2,2,2,,22,3217,9,7,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,1,5,2,22,1,1,2,2,2,2,2,12,0,0,1,2,3,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1798,2,8,7,2,2,1,4,1,2,3,2,3,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,3,4,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,3,3,2,1,2,4,4,1,1,3,1,,22,3217,9,8,2,2,2,1,2,2,2,3,4,3,2,2,2,1,2,2,4,1,5,3,24,1,1,2,2,2,2,2,12,0,0,3,2,3,1,3,2,2,2,2,2,2,2,1,5,11
1,232,1799,1,8,7,2,9,4,4,2,1,3,5,5,2,3,3,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,1,0,3,1,2,1,2,2,2,,22,3217,9,9,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,2,5,2,23,1,1,2,1,2,2,2,22,9,9,3,2,3,1,3,1,2,2,2,2,2,2,2,3,11
1,232,1800,4,8,7,4,9,2,4,2,2,1,4,4,3,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,3,5,3,5,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,1,3,3,3,0,2,4,4,1,1,2,2,,22,3218,0,0,2,2,2,2,2,1,2,2,3,1,2,2,1,2,2,2,4,2,5,1,28,1,1,2,2,2,2,2,12,0,0,4,2,3,1,1,1,2,2,2,2,2,2,2,3,13
1,232,1801,1,8,7,2,9,1,1,3,3,2,3,4,3,3,3,3,2,1,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,6,5,6,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,4,1,1,2,2,,22,3218,0,1,2,2,2,2,2,1,2,3,3,2,2,2,1,2,2,2,3,1,2,2,18,1,1,2,2,2,2,2,12,0,0,2,3,4,2,3,1,2,2,2,2,2,2,2,2,11
1,232,1802,3,8,7,4,9,1,4,2,1,2,2,2,2,3,3,3,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,2,4,3,3,3,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,1,0,3,1,2,1,1,3,1,,22,3218,0,2,2,2,1,1,2,2,2,3,3,1,2,1,2,2,2,2,3,2,5,2,23,0,2,1,2,2,2,2,22,1,9,3,2,3,1,1,2,1,2,2,2,2,2,2,2,12
1,232,1803,1,8,7,5,9,1,4,2,1,3,1,4,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,3,6,6,6,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,3,1,0,2,4,4,4,4,2,1,,22,3218,0,3,2,2,2,1,2,2,2,2,3,3,2,2,1,2,2,2,4,1,5,2,32,1,1,2,2,2,2,2,12,0,0,1,3,3,2,3,1,2,2,2,2,2,2,2,5,11
1,232,1804,4,8,7,3,4,3,4,2,2,1,4,5,2,3,3,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,6,4,6,3,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,2,3,1,1,2,1,3,2,,22,3218,0,4,2,2,2,2,2,1,2,3,3,2,1,2,2,2,2,2,4,1,5,2,31,0,1,1,2,2,2,2,22,0,8,1,2,3,4,3,2,2,2,2,2,2,2,1,5,11
1,232,1805,2,8,8,3,10,3,4,1,1,2,2,3,3,3,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,0,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,0,0,0,2,,22,3218,0,5,2,2,2,2,2,1,2,3,5,1,2,2,2,2,1,2,4,2,5,3,27,0,1,1,2,2,2,2,22,0,8,1,2,3,4,3,2,2,2,2,2,2,2,1,5,13
1,232,1806,2,8,8,1,7,2,1,1,2,2,4,5,2,4,3,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,6,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,1,2,2,2,2,2,,22,3218,0,6,2,2,2,2,2,1,2,3,3,4,2,2,1,2,2,2,4,2,3,3,28,1,1,1,2,2,2,2,22,0,8,3,2,3,4,3,1,2,2,2,2,2,2,2,4,12
1,232,1807,3,8,8,6,9,1,4,2,3,1,3,5,3,4,3,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,1,0,1,4,1,4,4,2,2,,22,3218,0,7,2,2,2,2,2,1,2,3,3,4,2,2,1,2,2,2,4,1,5,2,34,1,1,2,2,2,2,2,12,0,0,4,2,3,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1808,1,10,1,6,7,1,4,1,1,1,2,3,3,3,3,3,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,6,1,6,6,6,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,0,0,0,2,0,,22,3218,0,8,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,2,2,21,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,12
1,232,1809,1,9,1,3,4,3,4,2,2,1,4,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,6,6,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,1,2,3,3,0,2,1,1,1,1,3,2,,22,3218,0,9,2,2,2,2,2,1,2,3,3,3,2,2,2,2,1,2,4,1,5,3,28,1,1,2,2,2,2,2,12,0,0,4,2,3,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1810,1,9,2,3,4,1,2,2,1,3,2,4,3,4,2,3,3,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,4,4,3,4,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,3,0,0,0,0,0,0,0,0,,22,3218,1,0,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,2,2,21,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,13
1,232,1811,4,10,3,4,10,2,4,1,1,2,2,2,3,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,6,3,6,6,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,1,0,1,2,4,1,1,2,2,,22,3218,1,1,2,2,2,2,2,1,2,3,3,3,1,2,2,2,2,2,4,2,5,1,12,1,1,2,2,2,2,2,12,0,0,1,2,3,4,3,1,2,2,2,2,2,2,2,4,11
1,232,1812,1,10,3,6,7,1,3,2,2,1,3,4,1,3,2,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,1,2,2,1,0,2,1,1,4,2,3,2,,22,3218,1,2,2,2,2,2,2,1,2,3,4,3,2,2,1,2,2,2,4,2,5,2,18,1,1,2,2,2,2,2,12,0,0,0,0,3,2,1,2,2,2,2,2,2,2,1,2,12
1,232,1813,1,10,4,2,9,2,4,2,1,3,3,4,3,3,3,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,4,2,2,,22,3218,1,3,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,1,5,2,24,1,1,2,2,2,2,2,12,0,0,1,3,4,2,3,1,2,2,2,2,2,2,2,3,11
1,232,1814,1,10,4,3,4,1,4,2,1,2,3,3,2,3,3,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,3,1,0,2,4,4,4,4,2,1,,22,3218,1,4,2,2,2,2,1,2,2,3,3,1,2,2,1,2,2,2,3,1,5,3,11,0,2,1,2,2,2,2,22,1,9,3,2,3,1,3,1,2,2,2,2,2,2,2,3,11
1,232,1815,4,9,4,6,10,1,4,2,2,2,2,3,1,3,3,3,3,2,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,3,2,4,5,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,3,0,1,4,4,4,1,2,2,,22,3218,1,5,2,2,2,2,2,1,2,3,3,4,2,2,1,2,2,2,4,2,5,3,27,1,1,2,2,2,2,2,12,0,0,4,3,1,4,3,1,2,2,2,2,2,2,2,5,11
1,232,1816,4,9,4,1,10,3,2,2,1,2,1,3,3,3,3,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,6,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,4,2,2,,22,3218,1,6,2,2,2,2,2,1,2,3,3,4,2,2,1,2,2,2,3,1,5,3,18,0,1,1,2,2,2,2,22,0,8,1,2,3,2,3,1,2,2,2,2,2,2,2,3,11
1,232,1817,2,9,4,4,9,2,4,1,1,2,2,4,2,3,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,2,2,2,2,,22,3218,1,7,2,2,2,2,2,1,2,3,3,3,2,1,2,2,2,2,4,1,5,3,28,0,2,1,2,2,2,2,22,1,9,3,1,3,4,3,1,2,2,2,2,2,2,2,5,13
1,232,1818,1,9,4,1,9,1,1,2,2,2,4,3,2,4,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,2,6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,3,3,1,1,2,2,,22,3218,1,8,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,1,0,0,5,2,2,0,2,1,2,2,2,2,22,1,9,1,2,0,1,0,2,2,2,2,2,2,2,1,0,11
1,232,1819,1,9,4,6,9,1,4,2,2,1,3,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,4,5,4,4,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,3,2,1,2,2,4,2,4,2,2,,22,3218,1,9,2,2,2,2,2,1,2,3,5,4,2,2,2,2,1,2,4,2,5,1,18,1,1,2,2,2,2,2,12,0,0,2,2,3,4,3,1,2,2,2,2,2,2,2,3,11
1,232,1820,1,9,4,3,4,2,4,1,1,1,5,4,2,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,1,3,3,1,0,2,2,2,1,2,3,2,,22,3218,2,0,2,2,2,2,2,1,2,3,5,3,2,2,2,1,2,2,4,1,5,1,12,1,1,2,2,2,2,2,12,0,0,1,2,3,1,3,1,2,2,2,2,2,2,2,4,11
1,232,1821,4,9,4,3,4,1,4,1,1,2,2,2,3,4,2,3,3,1,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,4,4,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,3,2,1,2,,22,3218,2,1,2,2,2,2,2,1,2,3,3,1,2,1,2,2,2,2,3,1,5,3,12,0,2,1,2,2,1,2,22,3,7,1,3,4,1,1,1,2,2,2,2,2,2,2,5,11
1,232,1822,4,10,5,1,10,3,2,1,2,2,1,2,2,3,3,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,0,2,4,4,4,4,2,2,,22,3218,2,2,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,1,5,3,38,0,3,1,2,2,2,2,22,3,8,1,2,2,4,3,2,2,2,2,2,2,2,1,3,11
1,232,1823,1,2,5,2,3,1,4,2,3,1,5,2,2,1,2,3,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,1,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,1,3,2,2,2,1,2,2,4,3,1,,22,3218,2,3,1,2,2,2,2,2,2,3,5,2,2,1,2,2,2,2,4,1,5,3,37,1,1,2,2,2,2,2,12,0,0,0,3,3,1,3,2,2,2,2,2,2,2,1,5,22
1,232,1824,1,2,5,2,3,1,4,2,2,1,5,3,2,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,5,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,3,2,2,3,2,2,3,2,3,1,,22,3218,2,4,1,2,2,2,2,2,2,3,3,2,2,2,1,2,2,2,4,1,5,3,18,1,1,2,2,2,2,2,12,0,0,4,1,3,1,3,1,2,2,2,2,2,2,2,3,22
1,232,1825,1,8,4,2,3,1,4,2,1,1,4,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,3,3,6,6,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,2,2,2,1,1,2,2,,22,3218,2,5,2,2,2,2,2,1,2,3,1,3,1,2,2,2,2,2,1,1,5,2,18,1,1,2,2,2,2,2,12,0,0,0,1,1,2,3,2,2,2,2,2,2,2,1,3,22
1,232,1826,1,7,5,4,1,1,4,2,3,1,4,5,2,3,1,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,3,3,1,0,1,2,2,4,4,3,1,,22,3218,2,6,1,2,2,2,2,2,2,3,3,3,2,2,1,2,2,2,0,2,5,2,17,0,2,1,2,2,2,2,22,1,9,2,2,4,4,3,2,2,1,2,2,2,2,2,3,22
1,232,1827,2,9,7,4,1,4,2,2,2,2,2,4,2,3,3,3,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,3,1,0,0,2,2,2,2,2,2,,22,3218,2,7,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,1,3,2,3,2,17,1,1,2,2,2,2,2,12,0,0,1,2,3,1,3,2,2,2,2,2,2,2,1,2,22
1,232,1828,2,0,1,2,1,3,4,2,2,1,3,5,2,2,2,2,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,3,2,,22,3218,2,8,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,2,2,3,18,0,0,2,2,2,2,2,12,0,0,3,3,4,2,3,1,2,2,2,2,2,2,2,1,22
1,232,1829,4,8,7,5,12,2,4,2,2,2,3,5,2,3,1,1,1,2,3,3,2,1,2,2,2,2,2,2,1,2,2,2,2,3,3,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,3,1,0,3,2,2,1,1,2,2,,22,3218,2,9,2,2,2,2,2,1,2,4,3,1,2,2,1,2,2,2,4,1,5,1,28,0,2,1,2,2,2,2,22,1,9,2,2,3,1,3,1,2,2,2,2,2,2,2,2,23
1,232,1830,1,7,7,2,1,1,4,3,3,1,5,5,2,3,2,1,1,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,5,5,4,4,4,5,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,4,3,2,1,3,1,2,1,1,3,2,,22,3218,3,0,2,2,2,2,2,1,2,6,3,2,2,1,2,2,2,2,2,2,5,1,18,1,1,2,2,2,1,2,22,0,8,2,3,1,1,3,1,2,2,2,2,2,2,2,3,22
1,232,1831,2,4,6,2,3,1,4,1,2,2,2,1,2,4,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,3,1,0,2,2,2,2,2,2,2,,22,3218,3,1,2,2,2,2,2,1,2,3,5,2,2,1,2,2,2,2,2,1,5,2,34,1,1,2,2,2,2,2,12,0,0,4,1,2,2,3,1,2,2,2,2,2,2,2,2,21
1,232,1832,1,3,5,4,1,1,4,2,3,2,3,4,2,3,3,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,2,5,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,3,1,0,2,2,2,2,2,2,2,,22,3218,3,2,2,2,2,2,2,1,2,2,4,3,2,1,2,2,2,2,1,2,5,1,16,1,1,1,2,2,2,2,22,0,8,3,2,3,1,3,1,2,2,2,2,2,2,2,2,22
