CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,V.18.,Q.0.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.24B..1,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.27B..1,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.40B.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51B.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.60C.,Q.60D.,Q.60E.,Q.60F.,Q.60G.,Q.60H.,V.61.,V.62.,V.63.,V.64.,V.65.,V.66.,V.67.,V.68.,V.69.,V.70.,V.71.
1,157,864,2,3,7,8,2,4,1,6,5,5,1,3,5,1,1,1,2,1,99,1,0,4,5,2,4,6,2,8,15,2,3,9,14,12,9,5,1,0,1,1,1,3,3,2,3,2,4,1,6,6,2,1,1,1,1,2,2,9,2,157,864,2,2,2,2,3,2,1,2,1,1,2,3,3,3,3,2,1,1,2,2,4,1,13,4,2,1,1,44,23
1,157,865,2,4,3,9,2,4,1,8,5,5,1,3,5,1,1,1,2,1,5,2,0,4,4,2,4,6,2,4,15,3,3,9,14,12,9,5,1,0,1,2,2,3,2,2,6,2,5,1,6,4,2,3,3,4,1,2,2,10,2,157,865,2,3,2,2,4,2,1,3,1,1,3,3,3,3,3,1,2,2,2,1,4,2,13,4,2,1,1,44,49
1,157,866,2,3,8,9,2,4,1,8,5,4,1,2,5,1,1,1,2,1,5,2,0,4,5,3,4,2,2,5,15,2,3,9,14,12,9,5,1,0,2,2,1,5,3,2,6,3,5,1,6,4,2,3,1,1,1,4,2,4,2,157,866,2,2,3,2,2,2,2,3,1,1,3,3,3,2,2,1,1,1,3,3,4,2,13,4,2,1,1,44,3
1,157,867,2,3,8,5,2,1,1,6,5,5,1,3,5,1,1,1,2,5,5,2,0,4,4,1,1,2,2,8,15,2,3,9,14,12,9,5,1,0,1,1,1,3,3,2,4,3,5,2,5,2,2,3,3,3,3,2,1,4,2,157,867,2,1,2,2,4,2,1,2,1,2,3,3,2,3,3,1,2,1,2,2,4,5,13,4,2,1,4,32,21
1,157,868,2,4,8,9,2,4,1,6,5,4,1,2,5,1,1,1,2,1,99,1,0,4,4,2,1,6,2,4,15,2,3,9,14,12,9,5,1,0,2,2,1,4,5,2,6,1,5,1,6,4,1,3,1,1,1,2,1,10,2,157,868,2,2,2,2,1,1,1,2,1,1,2,4,3,3,2,1,1,1,1,3,4,1,14,4,2,1,2,47,26
1,157,869,2,2,4,7,1,5,3,6,3,5,1,3,5,1,1,1,2,1,99,1,0,4,4,0,4,2,6,8,15,2,3,9,14,12,9,5,1,0,1,3,0,3,2,3,2,2,5,2,6,6,2,4,3,4,4,4,3,0,2,157,869,2,1,2,2,4,1,2,2,1,1,2,3,3,3,3,1,1,2,1,3,4,1,13,4,2,1,4,32,5
1,157,870,2,3,9,7,1,5,3,7,5,5,1,2,5,1,1,1,2,1,5,2,0,4,5,1,1,11,3,6,15,2,3,9,14,12,9,5,1,0,1,1,2,3,3,2,6,1,4,1,3,6,1,3,3,1,1,2,2,4,2,157,870,2,2,3,2,4,2,1,1,1,1,3,4,3,3,2,1,1,1,2,1,4,1,15,4,2,1,3,29,12
1,157,871,2,3,8,7,1,5,3,7,5,4,1,2,4,1,2,1,2,3,7,2,0,4,4,4,4,6,1,2,15,2,3,9,14,12,9,2,1,0,1,3,1,5,3,2,2,1,5,1,2,2,3,1,3,3,1,2,2,9,2,157,871,2,3,2,2,4,1,1,2,1,1,3,3,2,3,2,1,1,1,1,3,4,1,13,4,2,1,5,34,78
1,157,872,2,3,7,9,2,4,1,8,5,4,1,2,5,1,1,1,1,4,4,2,0,4,7,1,1,2,2,4,15,2,3,9,14,12,9,5,1,0,1,1,2,3,3,2,4,1,4,4,6,2,1,2,1,3,1,4,3,1,2,157,872,2,1,2,2,2,1,1,1,1,1,2,4,3,3,3,1,1,1,1,1,4,1,15,4,2,1,3,29,5
1,157,873,2,3,7,4,1,5,3,6,5,4,1,3,5,1,1,1,1,7,6,2,0,4,7,1,6,6,1,1,15,1,3,9,14,12,9,5,1,0,2,1,1,3,3,2,2,3,4,1,6,5,2,4,3,3,1,4,1,7,2,157,873,2,2,2,2,1,2,2,3,1,1,2,3,3,3,2,1,1,1,3,3,4,2,13,4,2,1,1,44,17
1,157,874,2,4,8,9,2,4,2,6,5,4,1,3,5,1,1,1,1,1,2,2,0,4,5,2,4,2,2,4,15,2,3,9,14,12,9,5,1,0,2,2,1,3,3,2,3,1,1,1,6,4,2,3,3,1,4,2,1,10,2,157,874,2,2,1,2,4,1,1,2,1,1,2,3,3,3,2,1,1,1,1,3,4,1,13,4,2,1,1,44,42
1,157,875,2,3,9,6,1,5,3,7,5,5,1,3,5,1,1,1,2,1,5,2,0,4,5,1,1,6,2,13,15,2,3,9,14,12,9,5,4,0,1,1,1,4,4,2,6,1,4,2,4,4,3,3,1,3,1,4,3,5,2,157,875,2,3,2,2,2,1,1,2,1,1,2,3,3,3,3,1,1,1,1,2,4,1,14,4,2,1,10,56,49
1,157,876,2,5,9,8,2,4,1,7,5,5,1,5,5,1,2,2,2,3,6,2,0,4,0,3,1,1,2,1,15,1,3,9,14,12,9,5,1,0,2,2,1,5,3,2,2,1,4,1,4,3,2,3,1,3,1,3,2,2,2,157,876,2,1,1,3,3,1,1,2,1,1,3,3,3,3,2,2,1,1,1,3,4,1,13,4,2,1,10,56,50
1,157,877,2,4,9,9,2,4,1,7,5,4,1,3,5,1,1,1,2,1,99,1,0,4,5,1,1,2,3,6,15,3,3,9,14,12,9,5,1,0,1,1,3,3,4,1,6,1,5,1,6,6,2,3,1,1,1,2,1,2,2,157,877,2,1,4,2,4,1,1,2,1,1,2,3,3,3,2,2,2,2,1,2,4,1,10,3,2,1,4,32,15
1,157,878,2,3,9,7,2,4,1,7,5,4,1,3,5,1,1,1,2,5,2,2,0,4,4,2,4,2,3,6,15,2,3,9,14,12,9,5,1,0,1,1,2,3,4,2,2,1,4,1,6,3,1,3,1,1,1,3,2,5,2,157,878,2,1,4,3,4,2,2,1,1,1,3,4,3,2,1,2,1,2,3,1,4,1,11,3,2,1,3,29,8
1,157,879,2,3,8,9,2,4,1,6,5,3,1,3,5,1,1,1,2,4,6,2,0,4,5,1,3,2,2,13,15,4,3,9,14,12,9,5,1,0,1,2,3,3,3,2,2,2,4,2,4,4,2,3,3,3,1,2,2,9,2,157,879,2,3,2,2,4,2,2,2,1,3,2,3,3,3,2,2,2,2,3,2,4,1,10,3,2,1,1,44,54
1,157,880,2,3,9,7,2,1,1,6,5,4,1,2,5,1,1,1,2,1,5,2,0,4,4,2,1,11,2,3,15,2,3,9,14,12,9,5,1,0,1,2,2,3,4,2,3,2,5,1,5,3,2,2,2,1,1,3,2,9,2,157,880,2,3,2,3,3,2,1,2,1,1,2,3,3,3,2,2,1,1,2,1,4,1,12,3,2,1,9,53,20
1,157,881,2,3,8,4,2,4,1,7,5,3,1,2,5,1,1,1,2,1,11,2,0,4,5,2,4,2,3,13,15,3,3,9,14,12,9,5,1,0,1,2,3,3,5,2,6,1,4,1,0,0,2,3,3,1,1,2,2,9,2,157,881,2,2,3,2,4,1,1,3,3,1,3,3,2,3,3,2,1,2,1,2,4,2,12,3,2,1,1,44,39
1,157,882,2,3,9,7,1,5,3,7,5,4,1,3,5,1,1,1,2,5,99,1,0,4,4,2,4,2,2,13,15,2,3,9,14,12,9,5,1,0,1,1,1,3,4,2,2,2,5,1,3,4,1,4,3,1,1,2,1,1,2,157,882,2,1,2,2,4,2,2,1,1,1,2,4,3,2,2,2,1,1,3,2,4,1,12,3,2,1,3,29,37
1,157,883,2,3,8,7,1,5,3,6,3,5,1,3,5,1,1,1,2,1,11,2,0,4,5,2,4,6,3,5,15,2,3,9,14,12,9,5,1,0,1,5,1,5,2,3,3,2,5,1,6,2,3,4,3,4,3,3,2,5,2,157,883,2,2,2,3,3,2,1,1,1,1,1,3,1,3,2,2,1,1,2,2,4,1,9,3,2,1,4,32,7
1,157,884,2,3,3,7,1,5,3,6,5,5,1,1,5,1,2,1,2,3,13,2,0,4,5,2,6,9,3,6,15,2,3,9,14,12,9,5,1,0,2,2,1,3,3,2,2,1,5,4,2,4,3,3,3,1,1,3,1,9,2,157,884,2,2,2,3,4,1,2,2,1,1,2,4,2,2,2,2,2,2,1,3,4,1,9,3,2,1,1,44,47
1,157,885,2,3,8,8,2,1,1,6,5,5,1,2,5,1,1,1,2,1,5,2,0,4,5,1,4,2,3,13,15,2,3,9,14,12,9,5,1,0,1,1,2,3,4,3,6,2,4,1,6,3,2,3,1,1,3,4,2,8,2,157,885,2,1,4,2,4,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,4,1,8,2,2,1,3,29,13
1,157,886,2,4,9,9,2,1,1,7,5,5,1,4,5,1,1,1,2,5,6,2,0,4,5,2,4,6,2,8,15,2,3,9,14,12,9,5,3,0,2,3,1,3,3,2,3,1,5,1,2,4,2,3,1,1,1,2,2,10,2,157,886,2,2,1,2,4,1,2,2,1,1,1,1,1,3,1,2,2,1,1,4,4,1,6,2,2,1,10,56,22
1,157,887,2,3,9,8,2,4,1,7,5,4,1,2,5,1,1,1,2,1,99,1,0,4,5,5,5,7,2,5,15,1,3,9,14,12,9,5,1,0,2,2,1,5,3,3,3,2,2,1,6,6,3,3,4,1,1,3,2,11,2,157,887,2,3,1,2,3,2,2,3,1,3,1,2,1,2,2,2,1,1,3,3,4,2,7,2,2,1,10,56,52
1,157,888,2,3,8,6,1,5,3,7,5,4,1,2,5,1,1,1,2,1,99,1,0,4,5,4,4,6,4,16,6,2,3,9,14,12,9,5,1,0,2,2,1,3,4,3,6,3,4,1,6,4,2,2,3,4,1,2,1,4,2,157,888,2,3,3,1,3,1,2,3,1,2,2,3,2,3,3,1,2,1,1,3,1,4,12,3,2,1,1,44,53
1,157,889,2,4,9,9,2,1,1,8,5,5,1,4,5,1,2,2,1,3,6,2,0,4,4,2,6,11,4,16,3,4,3,9,14,12,9,5,1,0,2,3,1,3,4,3,2,4,5,1,5,6,3,4,4,4,1,2,1,7,2,157,889,2,1,1,1,4,1,2,4,2,2,1,2,2,1,1,2,2,2,1,4,1,3,4,1,2,1,1,44,48
1,157,890,2,3,9,6,1,5,3,6,5,4,1,2,5,1,1,1,1,1,2,2,0,4,4,1,1,9,4,16,5,1,1,9,14,12,9,5,1,0,2,2,1,3,4,2,6,1,5,1,5,2,4,3,2,1,1,4,3,9,2,157,890,2,3,1,1,1,1,2,3,1,1,1,1,2,2,1,1,2,2,1,3,1,2,6,2,2,1,10,56,29
1,157,891,2,1,7,4,1,5,3,7,5,2,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,9,14,12,9,2,1,0,1,1,2,1,4,2,2,2,3,5,6,6,2,3,1,2,2,2,1,5,2,157,891,2,2,1,3,4,3,3,3,1,1,3,3,3,3,3,2,2,2,4,1,5,6,12,3,3,1,11,65,43
1,157,892,2,2,3,2,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,2,3,5,3,4,2,1,5,5,6,2,1,2,3,3,4,2,8,2,157,892,2,2,2,3,3,1,1,2,1,1,2,3,3,3,3,2,2,1,1,1,5,6,12,3,3,1,5,33,19
1,157,893,2,1,3,5,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,1,1,13,1,2,1,0,1,1,2,3,1,3,2,1,3,5,5,4,1,3,2,3,1,2,1,8,2,157,893,2,1,2,3,4,1,1,2,1,1,2,3,3,3,2,2,1,1,1,1,5,6,12,3,3,1,11,65,7
1,157,894,2,2,5,5,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,1,2,13,1,2,1,0,1,1,1,1,3,2,6,1,1,5,5,4,1,2,4,3,3,2,2,9,2,157,894,2,2,3,3,4,1,1,2,1,1,3,3,2,3,2,2,1,1,1,2,5,6,12,3,3,1,5,33,42
1,157,895,2,1,2,2,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,1,2,13,1,2,1,0,1,2,2,3,3,2,4,2,2,6,5,6,2,3,4,2,3,3,2,9,2,157,895,2,3,2,3,3,2,2,3,1,1,3,3,2,3,3,1,2,2,3,1,5,6,12,3,3,4,6,51,32
1,157,896,2,2,3,2,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,13,13,1,2,1,0,0,5,1,3,3,2,3,1,3,5,5,6,3,4,1,3,3,2,2,9,2,157,896,2,2,2,3,4,1,1,3,1,1,3,3,3,2,2,1,2,1,1,3,5,6,12,3,3,1,11,65,34
1,157,897,2,2,3,3,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,2,3,2,4,3,1,3,5,5,4,2,3,1,1,2,2,2,9,2,157,897,2,2,2,2,4,1,2,2,1,1,2,3,3,3,3,1,2,2,1,1,5,6,12,3,3,1,11,65,1
1,157,898,2,1,5,4,2,4,1,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,2,13,1,2,1,0,1,2,2,3,2,2,2,1,3,1,5,4,2,3,1,3,1,2,1,8,2,157,898,2,1,1,3,3,2,2,2,1,1,2,3,3,3,3,1,2,2,3,1,5,6,12,3,3,4,6,51,81
1,157,899,2,2,5,8,2,1,2,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,3,6,13,1,2,1,0,1,1,2,3,2,2,4,1,1,1,5,6,1,2,1,2,3,1,2,2,2,157,899,2,2,2,3,3,1,1,1,1,1,2,4,3,3,2,2,2,1,1,1,5,6,12,3,3,1,5,33,32
1,157,900,2,2,5,3,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,2,13,1,2,1,0,1,1,3,2,3,2,3,1,1,5,5,6,1,2,4,4,3,1,2,4,2,157,900,2,2,3,3,3,2,2,2,1,1,2,3,3,3,3,1,2,2,3,2,5,6,12,3,3,1,5,33,39
1,157,901,2,1,5,4,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,1,1,13,1,2,1,0,1,1,1,5,2,3,4,2,3,1,6,2,2,2,3,3,3,4,2,4,2,157,901,2,3,2,3,4,2,2,2,1,1,2,3,3,3,3,1,2,2,3,2,5,6,12,3,3,4,6,51,97
1,157,902,2,2,4,4,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,2,3,2,2,6,1,1,6,5,4,2,3,1,2,4,2,2,5,2,157,902,2,2,2,3,4,2,1,3,1,3,2,3,3,3,3,2,2,1,2,1,5,6,12,3,3,1,5,33,53
1,157,903,2,2,1,3,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,2,1,5,2,3,2,0,0,0,0,0,2,3,4,4,2,1,5,2,157,903,2,2,1,3,4,1,2,2,1,1,2,4,2,3,2,2,1,1,1,1,5,6,12,3,3,1,5,33,17
1,157,904,2,2,2,2,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,1,11,13,1,3,1,0,1,1,3,2,2,3,3,2,2,1,5,6,3,3,4,2,4,2,2,6,2,157,904,2,2,3,3,1,2,2,1,1,1,2,3,3,3,3,1,3,1,3,2,5,6,12,3,3,4,6,51,9
1,157,905,2,1,2,9,1,5,3,8,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,2,13,1,2,1,0,1,3,2,3,3,2,3,2,1,6,0,5,1,2,4,3,3,3,3,6,2,157,905,2,2,3,3,3,2,2,2,1,1,2,3,3,3,2,1,2,1,3,2,5,6,12,3,3,1,5,33,55
1,157,906,2,1,3,2,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,2,3,1,2,2,2,3,4,5,4,1,2,2,2,2,2,2,6,2,157,906,2,2,2,3,4,1,2,2,1,1,1,4,3,3,2,2,1,1,1,1,5,6,12,3,3,1,11,65,25
1,157,907,2,2,6,9,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,6,13,1,2,1,0,2,2,1,3,4,3,4,2,3,5,5,3,2,3,2,3,3,1,2,6,2,157,907,2,2,1,3,2,2,2,1,1,1,3,3,2,3,3,1,2,2,3,3,5,6,12,3,3,4,6,51,56
1,157,908,2,2,8,9,1,5,3,8,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,3,2,3,0,1,2,1,3,3,2,2,2,4,1,1,4,1,3,3,1,1,2,2,7,2,157,908,2,2,3,3,3,2,1,2,1,1,2,3,2,3,2,1,1,1,2,2,5,6,12,3,3,2,8,40,6
1,157,909,2,2,2,4,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,1,2,13,1,2,1,0,1,1,3,2,2,2,2,2,3,1,5,6,3,3,4,4,1,2,2,7,2,157,909,2,3,2,3,4,2,2,1,1,1,2,4,2,3,2,1,2,1,3,2,5,6,12,3,3,4,6,51,44
1,157,910,2,2,8,5,2,1,2,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,2,3,2,2,3,2,1,6,5,6,1,1,4,2,1,4,2,8,2,157,910,2,2,3,3,4,2,1,2,1,1,2,3,3,3,3,1,0,1,2,1,5,6,12,3,3,3,4,33,37
1,157,911,2,2,1,3,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,8,13,1,2,1,0,1,1,3,1,2,2,2,1,0,0,0,0,0,2,3,4,4,2,5,8,2,157,911,2,2,3,3,3,2,1,1,1,1,2,3,3,3,3,1,2,2,2,2,5,6,12,3,3,1,5,33,14
1,157,912,2,2,5,5,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,1,13,13,1,2,1,0,2,3,1,3,5,3,3,2,3,1,5,4,2,3,4,2,2,2,5,8,2,157,912,2,2,2,3,4,2,1,1,1,1,3,3,2,3,3,1,2,2,2,4,5,6,12,3,3,4,6,51,98
1,157,913,2,1,3,5,2,4,1,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,6,13,2,2,1,0,1,1,3,3,4,2,2,2,3,5,5,3,1,3,1,1,2,2,1,8,2,157,913,2,2,3,3,4,3,3,1,1,1,2,3,3,3,3,1,3,1,4,2,5,6,12,3,3,4,6,51,10
1,157,914,2,1,6,6,2,4,1,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,3,3,1,2,3,2,3,4,5,4,1,3,1,1,1,2,1,6,2,157,914,2,2,3,3,1,1,2,2,1,1,2,3,2,3,3,1,2,1,1,2,5,6,12,3,3,4,6,51,52
1,157,915,2,2,5,9,2,4,1,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,13,13,1,2,1,0,1,1,2,3,5,2,2,1,1,2,5,4,1,3,4,3,3,2,5,8,2,157,915,2,3,3,3,2,1,1,2,1,1,2,4,2,3,3,2,2,1,1,1,5,6,12,3,3,1,5,33,1
1,157,916,2,1,2,9,2,1,1,8,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,13,13,1,2,1,0,1,1,2,2,3,2,2,1,2,5,5,3,1,3,4,1,1,2,2,7,2,157,916,2,1,2,3,4,2,3,2,1,1,2,4,2,3,3,2,2,1,4,1,5,6,12,3,3,4,6,51,16
1,157,917,2,2,9,6,2,4,1,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,13,13,2,2,1,0,2,2,1,3,3,2,2,2,1,1,1,4,3,3,3,4,3,2,1,5,2,157,917,2,1,2,3,4,2,2,2,1,1,3,3,3,3,2,1,2,2,3,3,5,6,12,3,3,4,8,38,9
1,157,918,2,2,2,3,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,13,13,1,2,1,0,1,1,1,2,2,1,2,2,2,4,5,4,2,3,1,2,1,2,2,4,2,157,918,2,1,4,3,3,2,2,2,1,1,2,3,3,3,2,2,2,2,3,2,5,6,10,3,3,4,6,51,33
1,157,919,2,1,7,4,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,13,13,1,2,1,0,3,3,1,2,2,2,6,2,3,3,5,4,3,3,4,3,1,2,1,6,2,157,919,2,3,4,3,3,1,2,1,1,1,1,4,2,3,2,1,2,2,1,5,5,6,10,3,3,4,6,51,79
1,157,920,2,2,6,4,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,13,13,1,2,1,0,1,1,3,3,5,2,2,2,3,5,5,4,2,3,4,2,3,4,3,10,2,157,920,2,2,3,3,4,1,1,2,1,1,2,3,3,3,2,2,2,1,1,2,5,6,11,3,3,4,6,51,74
1,157,921,2,2,5,4,2,4,1,4,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,4,15,6,1,2,1,0,1,1,1,1,3,2,3,2,1,2,5,4,3,2,1,1,1,2,2,4,2,157,921,2,2,1,1,3,2,2,1,1,1,1,3,3,3,2,1,2,1,3,2,5,6,11,3,3,1,5,33,4
1,157,922,2,1,5,2,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,13,13,1,2,1,0,1,1,1,2,2,2,2,1,3,1,5,4,1,2,1,1,1,2,1,4,2,157,922,2,2,3,3,4,2,1,2,1,1,3,3,1,3,3,1,2,2,2,2,5,6,11,3,3,4,6,51,46
1,157,923,2,1,5,3,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,3,6,13,1,2,1,0,2,1,1,2,3,2,2,1,2,1,6,4,1,3,1,3,1,2,1,4,2,157,923,2,2,3,3,4,2,1,1,1,1,2,3,2,3,2,1,1,2,2,3,5,6,11,3,3,4,6,51,70
1,157,924,2,1,2,2,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,3,6,13,1,2,1,0,1,2,1,1,5,2,2,1,6,3,6,4,2,2,3,4,1,2,1,4,2,157,924,2,2,2,3,4,1,1,1,1,1,2,3,3,3,1,2,1,1,1,2,5,6,11,3,3,1,5,33,54
1,157,925,2,2,5,7,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,2,2,2,2,2,2,1,5,0,4,1,2,3,1,1,2,1,4,2,157,925,2,1,2,3,2,1,1,1,1,1,2,4,3,3,2,2,2,2,1,1,5,6,11,3,3,1,5,33,41
1,157,926,2,2,7,4,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,13,13,1,2,1,0,2,3,1,2,3,2,2,2,3,1,6,2,3,2,1,3,1,2,2,5,2,157,926,2,3,3,3,3,2,2,2,1,1,2,3,2,3,3,1,2,2,3,4,5,6,11,3,3,4,6,51,50
1,157,927,2,2,6,5,1,5,3,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,2,13,1,2,1,0,1,1,1,2,5,2,3,2,2,1,5,4,2,2,4,3,1,2,2,7,2,157,927,2,3,3,3,4,2,2,2,1,1,2,3,3,3,3,3,2,1,3,2,5,6,11,3,3,4,6,51,73
1,157,928,2,2,5,5,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,2,2,1,0,1,1,3,1,3,2,2,2,1,2,5,4,2,3,3,3,4,1,1,7,2,157,928,2,2,3,3,4,0,1,2,1,1,1,3,3,3,2,1,2,1,2,2,5,6,11,3,3,1,5,33,46
1,157,929,2,2,6,5,1,5,3,8,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,2,13,1,2,1,0,1,2,1,1,2,3,4,1,3,4,5,4,3,3,2,1,1,4,4,7,2,157,929,2,2,2,2,2,2,2,3,1,1,2,3,3,3,2,1,2,2,3,2,5,6,11,3,3,1,11,65,47
1,157,930,2,2,8,9,2,2,2,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,2,2,3,2,6,1,1,5,5,4,2,2,3,2,2,4,2,8,2,157,930,2,2,2,3,2,0,2,2,1,1,2,3,3,3,2,2,2,1,3,1,5,6,11,3,3,1,5,33,50
1,157,931,2,2,6,6,1,5,3,8,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,4,15,6,1,2,1,0,1,1,3,3,5,2,6,2,1,6,5,4,1,1,4,1,1,2,1,8,2,157,931,2,2,3,3,1,2,1,1,1,1,1,3,3,3,2,2,1,1,2,2,5,6,11,3,3,1,5,33,51
1,157,932,2,2,2,3,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,2,13,1,2,1,0,1,1,1,1,3,2,2,2,1,6,6,5,1,2,4,4,3,2,1,8,2,157,932,2,2,2,3,4,2,2,2,1,1,2,3,3,3,2,1,2,2,3,2,5,6,11,3,3,1,5,33,45
1,157,933,2,2,6,6,2,1,1,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,4,15,7,1,2,1,0,1,3,1,2,5,2,2,2,3,5,5,4,2,2,1,3,3,2,2,5,2,157,933,2,1,4,3,1,2,2,3,1,2,2,3,3,3,3,2,2,2,3,3,5,6,11,3,3,4,6,51,53
1,157,934,2,1,1,4,1,5,3,7,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,2,4,13,1,2,1,0,1,1,1,1,4,3,2,1,0,0,0,0,0,2,3,4,4,2,1,3,2,157,934,2,1,4,3,3,1,1,1,1,1,2,3,2,3,2,2,1,1,1,2,5,6,11,3,3,1,5,33,69
1,157,935,2,2,2,6,2,1,1,6,5,3,2,9,9,9,9,9,9,99,99,2,0,99,99,9,9,99,9,15,14,9,9,4,15,7,1,2,1,0,1,1,3,2,1,2,2,1,2,2,6,4,1,4,1,3,1,2,1,9,2,157,935,2,2,3,2,3,3,2,1,1,1,2,3,3,3,3,2,2,2,3,2,5,6,11,3,3,4,6,51,7
