CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.3..1,Q.3..2,Q.3..3,Q.3..4,Q.3..5,Q.3..6,Q.3..7,Q.3..8,Q.3..9,Q.4.,Q.5.,Q.6.,Q.7.,Q.9.,Q.10.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.17C.,Q.17D.,Q.17E.,Q.17F.,Q.17G.,Q.17H.,Q.17I.,Q.17J.,Q.17K.,Q.17L.,Q.17M.,Q.17N.,Q.17O.,Q.17P.,Q.17Q.,Q.17R.,Q.17S.,Q.20A.,Q.20B.,Q.20C.,Q.20D.,Q.20E.,Q.20F.,Q.20G.,Q.24.,Q.25.,Q.26.,Q.27.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.40..1,Q.40..2,Q.40..3,Q.40..4,Q.40..5,Q.40..6,Q.40..7,CARD..1,DECK..1,BALLOT..1,X.,Q.41.,Q.41..1,Q.41..2,Q.41..3,Q.41..4,Q.41..5,Q.41..6,Q.41..7,Q.42.,Q.44.,Q.45.,Q.46A.,Q.46B.,Q.46C.,Q.47.,Q.48.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,V.57.,V.,V.59.
1,72,6536,3,4,2,2,1,2,2,2,2,2,2,2,2,5,11,11,4,2,3,3,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,1,1,3,3,3,3,2,3,2,2,1,1,1,1,5,2,3,1,4,2,2,1,2,2,2,2,2,2,2,72,6536,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,3,5,2,4,2,1,6,7,15,79
1,72,6537,3,3,1,2,2,2,2,2,2,2,2,2,1,1,11,3,8,4,6,5,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,3,1,1,1,1,3,3,1,2,2,2,1,1,1,1,5,2,3,4,1,4,2,1,2,2,2,2,2,2,2,72,6537,2,2,2,2,2,2,2,2,1,3,0,3,2,2,2,1,5,2,1,1,1,1,3,4,50,45
1,72,6538,3,5,1,2,2,2,2,2,2,2,2,2,3,1,3,3,8,4,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,1,3,3,1,1,2,2,1,1,1,1,5,2,3,3,1,4,2,2,1,2,2,2,2,2,2,72,6538,2,2,2,1,2,2,2,2,2,1,0,3,0,1,3,1,5,4,2,3,3,1,3,4,47,22
1,72,6539,3,7,2,2,2,2,2,1,2,2,2,2,3,3,5,5,5,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,5,2,3,4,5,4,1,2,2,2,2,2,2,2,2,72,6539,2,2,2,1,2,2,2,2,2,1,2,1,0,0,3,3,2,5,2,4,2,2,2,4,52,43
1,72,6540,1,3,2,2,2,2,2,1,2,2,2,2,3,7,6,11,7,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,3,1,1,1,1,5,2,3,4,5,2,2,1,2,2,2,2,2,2,2,72,6540,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3,6,20,60
1,72,6541,3,4,1,2,2,2,2,2,2,2,2,2,2,2,11,4,7,1,1,5,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,3,1,2,1,1,5,2,3,3,3,4,1,2,2,2,2,2,2,2,2,72,6541,2,2,2,2,2,2,1,2,2,4,6,3,2,1,2,2,6,2,1,3,1,3,3,12,66,38
1,72,6542,3,5,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,5,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,0,0,6,2,0,1,1,1,1,5,2,3,3,5,3,2,2,1,2,2,2,2,2,2,72,6542,2,2,2,2,2,2,1,2,2,1,2,1,0,1,3,3,3,5,1,1,1,4,3,7,10,33
1,72,6543,3,3,2,2,1,2,2,2,2,2,2,2,3,3,11,11,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,3,1,1,3,3,3,3,1,2,2,1,1,1,2,1,5,2,3,3,1,4,2,2,2,2,2,2,2,2,2,72,6543,1,2,2,2,2,2,1,2,2,3,1,5,2,2,2,2,5,4,1,1,1,3,3,10,56,25
1,72,6544,3,4,2,2,2,2,2,2,2,2,1,2,7,11,1,7,8,4,6,5,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,3,1,1,3,1,3,3,1,1,2,2,1,1,1,1,5,2,3,3,1,3,2,2,2,2,2,2,2,1,2,72,6544,2,2,2,2,2,2,1,2,2,3,1,3,2,1,2,1,2,5,1,2,1,3,3,7,6,60
1,72,6545,3,2,2,1,2,2,2,2,2,2,2,2,1,1,11,11,8,4,6,5,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,1,3,1,3,3,1,1,1,1,1,2,2,1,5,2,3,3,4,1,2,2,2,1,2,2,2,2,2,72,6545,2,2,2,1,2,2,2,2,2,1,1,3,2,1,2,2,2,4,1,1,1,2,6,10,56,41
1,72,6546,3,2,1,2,2,2,2,2,2,2,2,2,3,4,11,11,7,1,2,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,3,2,2,1,2,1,1,5,2,3,4,1,4,2,1,2,2,2,2,2,2,2,72,6546,2,2,2,2,2,2,1,2,2,3,2,3,0,0,1,2,6,3,3,2,2,3,3,9,35,30
1,72,6547,3,4,2,1,2,2,2,2,2,2,2,2,3,5,11,11,1,1,2,5,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,1,1,1,1,1,5,2,3,4,1,2,2,2,1,2,2,2,2,2,2,72,6547,2,2,2,2,2,2,1,2,2,1,1,3,0,1,3,2,2,2,2,2,1,3,3,11,30,50
1,72,6548,3,3,1,1,2,2,2,2,2,2,2,2,3,1,11,11,8,4,6,5,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,2,1,2,2,1,1,2,2,1,1,1,1,5,2,3,6,6,4,2,2,2,2,2,2,2,2,2,72,6548,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,5,1,1,1,1,6,10,55,10
1,72,6549,1,3,2,2,2,2,2,1,2,2,2,2,3,9,11,11,7,1,3,4,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,1,5,2,3,4,5,1,2,2,2,2,2,2,2,1,2,72,6549,2,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,1,5,4,4,1,3,1,7,15,50
1,72,6550,1,2,1,2,2,2,2,2,2,2,2,2,1,8,4,8,1,1,2,4,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,1,3,1,1,3,1,3,3,1,1,2,2,1,1,1,1,5,2,3,3,1,4,2,2,2,1,2,2,2,2,2,72,6550,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,3,5,1,2,2,4,1,6,21,20
1,72,6551,3,3,2,2,2,2,2,1,2,2,2,2,1,4,1,11,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,1,2,2,2,3,1,1,1,2,5,2,3,3,1,4,2,1,2,2,2,2,2,2,2,72,6551,2,2,2,2,2,2,1,2,2,3,1,3,2,2,1,1,2,1,2,2,1,1,1,11,37,93
1,72,6552,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,11,7,1,3,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,1,3,2,2,2,1,1,1,1,2,5,2,3,3,4,1,1,2,2,2,2,2,2,2,2,72,6552,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,9,5,1,2,2,1,3,9,35,96
1,72,6553,3,1,2,2,1,2,2,2,2,2,2,2,1,4,11,2,7,2,2,3,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,3,1,1,2,1,3,1,2,3,2,2,1,1,1,2,5,1,3,4,5,3,1,2,2,2,2,2,2,2,2,72,6553,2,2,2,2,2,2,2,1,2,3,3,1,2,2,2,2,2,3,2,2,1,4,4,9,33,31
1,72,6554,3,5,1,2,2,2,2,2,2,2,2,2,3,9,11,11,7,1,3,5,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,3,1,1,3,1,3,3,2,3,2,2,1,1,1,2,5,2,3,3,5,2,2,1,2,2,2,2,2,2,2,72,6554,2,2,2,2,2,2,1,2,2,3,2,1,2,2,2,2,2,4,2,2,1,1,3,7,6,104
1,72,6555,3,1,2,2,2,2,2,2,1,2,2,2,1,1,4,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,2,3,3,2,4,2,2,1,1,1,2,5,2,3,3,5,3,2,1,2,2,2,2,2,2,2,72,6555,2,2,2,2,2,2,1,2,2,3,2,5,1,2,2,2,8,2,2,3,1,3,1,7,3,21
1,72,6556,3,2,1,2,2,2,2,2,2,2,2,2,1,4,2,1,3,1,6,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,5,2,3,4,1,3,2,2,2,1,2,2,2,2,2,72,6556,2,2,1,2,2,2,2,2,2,1,1,1,0,0,3,1,3,3,2,3,2,4,4,4,46,92
1,72,6557,3,4,2,1,2,2,2,2,2,2,2,2,7,3,1,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,3,1,3,3,1,1,2,3,1,1,1,2,5,2,3,4,4,2,1,2,2,2,2,2,2,2,2,72,6557,2,2,1,2,2,2,2,2,2,3,2,1,0,1,3,3,3,5,1,2,1,1,2,11,30,4
1,72,6558,3,3,1,2,2,2,2,2,2,2,2,2,3,2,3,0,6,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,2,2,2,2,1,1,1,2,5,2,3,4,1,2,2,1,2,2,2,2,2,2,2,72,6558,2,1,2,2,2,2,2,2,2,3,4,1,2,0,3,3,1,3,1,2,2,1,2,1,17,81
1,72,6559,1,5,1,2,2,2,2,2,2,2,2,2,2,7,11,11,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,3,1,1,3,1,3,3,1,2,1,1,1,1,1,2,5,2,3,3,1,2,2,2,1,2,2,2,2,2,2,72,6559,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,5,1,2,2,3,1,9,32,95
1,72,6560,3,8,2,2,2,2,2,1,2,2,2,2,5,5,2,5,1,1,2,4,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,1,2,1,1,1,2,5,2,3,3,4,3,2,2,2,2,2,2,2,2,2,72,6560,1,2,2,2,2,2,2,2,1,3,2,1,2,2,2,1,2,4,1,3,3,4,3,7,5,60
1,72,6561,3,4,1,2,2,2,2,2,2,2,2,2,6,3,0,11,7,1,1,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,0,3,1,2,2,3,1,1,1,2,5,2,3,3,1,4,2,2,2,1,2,2,2,2,2,72,6561,2,2,2,2,2,2,1,2,2,3,6,1,0,0,3,2,1,4,1,2,2,3,3,7,10,48
1,72,6562,3,4,2,2,2,2,2,2,2,1,2,2,2,2,11,11,2,1,2,3,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,5,2,3,3,1,3,2,1,2,2,2,2,2,2,2,72,6562,2,1,2,2,2,2,2,2,2,2,6,2,1,1,3,2,2,3,1,1,1,3,3,10,55,83
1,72,6563,1,1,2,2,2,2,2,2,1,2,2,2,2,6,5,6,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,1,1,1,1,2,5,2,3,4,2,1,2,2,1,2,2,2,2,2,2,72,6563,2,2,2,2,1,2,2,2,2,1,1,3,2,2,2,1,4,5,1,3,3,1,4,6,22,83
1,72,6564,3,7,1,2,2,2,2,2,2,2,2,2,5,7,6,7,1,3,1,5,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,2,1,2,2,2,1,1,1,1,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6564,2,2,2,1,2,2,2,2,2,3,2,3,2,1,2,2,3,5,1,2,2,3,3,10,59,14
1,72,6565,3,3,1,2,2,2,2,2,2,2,2,2,4,3,1,11,7,1,2,5,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,1,1,3,1,3,3,2,2,2,2,1,1,1,1,7,4,4,2,3,3,2,2,2,1,2,2,2,2,2,72,6565,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,7,5,1,1,1,3,3,10,61,62
1,72,6566,2,4,1,2,2,2,2,2,2,2,2,2,3,6,3,11,4,1,3,4,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,3,1,2,3,2,3,2,2,2,2,2,1,1,1,1,7,4,4,2,7,3,2,2,2,2,2,2,1,2,2,72,6566,2,1,2,2,2,2,2,2,2,1,3,2,2,2,2,1,2,5,1,2,1,3,2,7,6,56
1,72,6567,2,1,2,2,2,2,2,2,1,2,2,2,1,6,6,6,1,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,3,2,2,2,2,1,1,1,1,7,4,4,2,7,3,2,2,2,2,2,2,1,2,2,72,6567,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,9,3,3,2,1,3,3,5,23,91
1,72,6568,2,4,1,2,2,2,2,2,2,2,2,2,3,6,11,11,4,2,1,3,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,1,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6568,2,2,1,2,2,2,2,2,2,3,2,3,1,0,3,1,3,4,2,2,2,2,2,7,10,89
1,72,6569,2,2,2,1,2,2,2,2,2,2,2,2,3,6,5,11,3,1,2,3,2,1,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,3,1,2,1,1,1,1,7,4,4,2,7,3,2,1,2,2,2,2,2,2,2,72,6569,2,2,2,1,2,2,2,2,2,3,3,3,1,0,3,1,1,3,1,2,1,3,1,4,52,58
1,72,6570,2,1,1,2,2,2,2,2,2,2,2,2,1,7,6,11,2,1,3,4,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,2,2,2,2,1,1,1,1,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6570,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,4,1,1,1,1,4,2,10,60,104
1,72,6571,2,5,1,2,2,2,2,2,2,2,2,2,4,6,6,11,1,1,2,5,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,2,1,3,3,1,2,2,2,1,1,1,1,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6571,2,2,2,1,2,2,2,2,2,3,3,3,2,1,2,1,9,3,1,2,2,2,2,10,60,80
1,72,6572,2,6,1,2,2,2,2,2,2,2,2,2,4,5,11,11,1,1,2,5,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,1,1,1,3,3,2,2,2,2,1,1,1,1,7,4,4,2,7,1,2,2,2,2,2,2,1,2,2,72,6572,2,1,2,2,2,2,2,2,2,2,6,3,1,2,2,1,3,3,2,3,2,3,3,4,45,78
1,72,6573,2,2,2,1,2,2,2,2,2,2,2,2,1,6,4,11,7,2,2,5,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,3,1,1,2,1,3,3,1,2,2,2,1,1,1,1,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6573,2,2,2,1,2,2,2,2,2,3,1,1,1,1,3,2,3,5,8,1,1,4,2,9,27,3
1,72,6574,2,5,1,2,2,2,2,2,2,2,2,2,4,7,0,2,7,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6574,2,2,2,1,2,2,2,2,2,1,1,1,1,0,1,3,4,1,3,3,1,1,2,4,52,78
1,72,6575,2,1,1,2,2,2,2,2,2,2,2,2,7,1,6,11,8,4,6,5,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,3,1,1,3,1,3,3,1,2,2,3,1,1,1,1,7,4,4,2,0,2,2,2,2,2,2,2,2,2,2,72,6575,1,2,2,1,2,2,2,2,2,3,3,1,2,1,2,2,2,5,1,2,1,2,2,7,11,73
1,72,6576,2,4,1,2,2,2,2,2,2,2,2,2,3,6,2,11,7,1,2,3,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,3,1,1,3,2,3,3,1,2,2,2,1,1,1,1,7,4,4,2,7,5,2,2,2,2,2,2,1,2,2,72,6576,2,2,1,2,2,2,2,2,2,1,2,3,2,1,2,1,4,1,1,2,2,3,3,10,57,39
1,72,6577,6,8,1,2,2,2,2,2,2,2,2,2,2,1,1,11,8,4,6,5,1,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,1,7,4,4,2,7,2,2,2,2,2,2,2,1,2,2,72,6577,2,2,2,1,2,2,2,2,2,1,3,3,1,1,3,1,3,3,2,2,1,2,4,7,11,42
1,72,6578,2,4,1,2,2,2,2,2,2,2,2,2,3,6,2,11,7,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,3,1,3,3,2,3,2,1,1,1,1,1,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6578,2,1,2,2,2,2,2,2,2,1,2,3,1,0,3,1,4,2,1,1,1,3,2,11,38,12
1,72,6579,2,3,1,2,2,2,2,2,2,2,2,2,2,6,11,11,7,1,1,5,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,3,1,1,3,1,3,2,2,2,2,2,1,1,1,1,7,4,4,2,7,3,2,2,2,2,2,2,1,2,2,72,6579,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,3,5,1,1,1,4,2,6,21,12
1,72,6580,4,7,1,2,2,2,2,2,2,2,2,2,3,2,7,11,1,3,2,5,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,3,1,1,3,1,3,3,1,2,2,3,1,1,1,1,7,4,4,2,7,2,2,2,2,2,2,2,1,2,2,72,6580,2,2,1,2,2,2,2,2,2,1,1,2,1,1,3,1,4,5,1,2,2,2,3,10,60,66
1,72,6581,5,4,1,2,2,2,2,2,2,2,2,2,2,11,1,1,8,4,6,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,1,1,1,1,1,7,4,4,2,3,4,1,2,2,2,2,2,2,2,2,72,6581,2,1,2,2,2,2,2,2,2,1,4,3,1,1,3,1,4,5,1,1,1,4,4,12,65,57
1,72,6582,5,7,2,2,2,2,2,2,2,1,2,2,2,2,11,6,1,1,2,5,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,3,3,2,2,2,2,1,1,1,1,7,4,4,4,2,4,2,2,2,2,2,2,2,2,2,72,6582,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,5,1,1,1,1,4,4,51,36
1,72,6583,5,2,2,1,2,2,2,2,2,2,2,2,3,1,0,0,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,3,3,3,3,1,3,4,2,2,1,1,1,1,7,4,4,6,6,5,2,2,2,1,2,2,2,2,2,72,6583,2,2,2,1,2,2,2,2,2,3,6,3,2,2,2,1,2,4,2,3,2,3,1,4,45,76
1,72,6584,4,5,1,2,2,2,2,2,2,2,2,2,5,2,3,11,7,2,3,5,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,2,1,3,2,2,1,1,1,1,7,4,4,2,7,2,2,2,2,2,2,2,1,2,2,72,6584,2,2,2,1,2,2,2,2,2,1,2,1,0,1,3,2,2,5,2,2,2,3,4,4,47,62
1,72,6585,4,5,2,2,2,2,2,1,2,2,2,2,5,3,2,11,4,1,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,3,1,1,2,1,3,2,1,2,2,1,1,1,1,1,7,4,4,6,6,4,2,1,2,2,2,2,2,2,2,72,6585,2,1,2,2,2,2,2,2,2,3,3,3,1,0,3,1,3,3,1,2,2,4,4,12,71,67
1,72,6586,1,3,1,2,2,2,2,2,2,2,2,2,1,7,1,4,7,2,2,3,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,3,2,1,3,1,3,3,2,2,2,2,1,1,1,2,7,4,4,2,7,2,2,2,2,2,2,2,1,2,2,72,6586,2,2,2,2,2,2,2,1,2,3,0,5,1,1,3,1,1,2,1,1,1,2,2,6,21,115
1,72,6587,1,1,2,2,2,2,2,2,2,2,1,2,7,1,7,1,8,4,6,5,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,3,1,1,3,1,3,3,2,2,2,2,1,1,1,2,7,4,4,2,7,3,2,2,2,2,2,2,1,2,2,72,6587,2,1,2,2,2,2,2,2,2,2,0,5,1,1,2,2,12,5,2,3,1,3,8,4,52,54
1,72,6588,1,2,2,2,2,2,2,1,2,2,2,2,1,8,7,11,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,3,1,2,2,1,1,1,2,7,4,4,7,5,4,1,2,2,2,2,2,2,2,2,72,6588,2,2,1,2,2,2,2,2,2,1,1,2,0,1,3,1,2,4,1,3,1,1,1,11,28,19
1,72,6589,1,8,2,2,2,2,2,2,2,2,1,2,7,6,8,6,6,1,1,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,7,4,4,6,6,4,2,2,2,2,2,2,2,1,2,72,6589,2,1,2,2,2,2,2,2,2,1,1,3,2,1,2,2,3,4,1,2,1,4,2,7,5,104
1,72,6590,1,3,2,2,2,2,2,1,2,2,2,2,3,0,9,4,6,1,2,3,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,3,3,2,2,1,1,1,2,7,4,4,7,3,4,2,2,2,1,2,2,2,2,2,72,6590,2,2,2,2,2,2,2,1,2,2,0,3,1,1,3,2,9,3,2,2,1,4,1,11,29,17
1,72,6591,1,3,2,2,2,2,2,2,2,1,2,2,3,6,6,11,6,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,3,2,2,3,1,2,2,3,2,2,2,1,1,1,2,7,4,4,2,3,4,2,2,2,2,2,2,2,2,2,72,6591,1,2,1,2,2,2,2,2,2,2,1,2,1,1,3,2,2,5,2,3,1,3,1,11,29,37
1,72,6592,1,1,1,2,2,2,2,2,2,2,2,2,7,1,4,6,8,4,6,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,7,4,4,6,6,2,2,2,2,1,2,2,2,2,2,72,6592,2,1,2,2,2,2,2,2,2,1,3,3,1,0,3,2,0,2,1,1,1,1,1,7,1,29
1,72,6593,1,3,2,2,2,2,2,1,2,2,2,2,3,10,5,0,7,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,7,4,4,6,6,2,2,2,1,2,2,2,2,2,2,72,6593,2,2,2,2,2,2,1,2,2,1,1,1,1,1,3,3,2,5,5,5,2,1,1,7,2,59
1,72,6594,1,8,1,2,2,2,2,1,2,2,2,2,6,1,7,3,8,4,6,5,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,3,1,1,3,1,3,3,1,1,2,3,1,1,1,2,7,4,4,2,7,1,2,2,2,2,2,2,1,2,2,72,6594,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,3,5,3,3,1,3,2,10,60,49
1,72,6595,1,3,2,2,1,2,2,2,2,2,2,2,3,6,6,11,3,1,1,3,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,1,2,1,3,3,1,1,2,2,1,1,1,2,7,4,4,2,7,4,1,2,2,2,2,2,2,2,2,72,6595,2,2,1,2,2,2,2,2,2,1,3,5,0,0,3,2,0,0,0,7,0,0,8,7,8,100
1,72,6596,1,4,1,2,2,2,2,2,2,2,2,2,5,8,5,11,5,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,3,1,1,1,2,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6596,2,2,1,2,2,2,2,2,2,1,2,3,1,0,3,2,3,2,2,3,2,3,1,7,8,111
1,72,6597,1,2,1,2,2,2,2,2,2,2,2,2,2,9,6,3,7,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,3,1,3,3,1,1,2,1,1,1,1,2,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6597,2,2,1,2,2,2,2,2,2,1,3,1,2,1,2,2,3,4,1,5,5,3,1,6,20,80
1,72,6598,1,4,2,2,2,2,2,2,2,2,1,2,2,3,11,8,5,2,2,3,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,7,4,4,2,7,3,2,2,2,2,2,2,1,2,2,72,6598,2,2,1,1,2,2,2,2,2,1,2,3,1,0,3,1,5,5,8,2,1,3,1,7,9,84
1,72,6599,2,2,2,2,2,2,2,1,2,2,2,2,2,4,7,6,1,2,1,5,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,7,4,4,2,7,3,2,2,2,2,2,2,1,2,2,72,6599,2,2,2,1,2,2,2,2,2,1,2,3,0,1,3,1,2,4,1,1,1,2,2,6,21,61
1,72,6600,2,2,2,1,2,2,2,2,2,2,2,2,2,6,2,11,4,1,2,3,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,1,1,2,1,3,3,2,2,1,2,1,1,1,2,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,6600,2,2,2,2,2,2,2,1,2,2,6,1,2,1,2,1,1,3,1,2,1,4,1,4,52,56
1,72,6601,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,11,7,2,3,5,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,3,1,3,3,2,2,2,2,1,1,1,2,7,4,4,2,7,3,2,2,2,2,2,2,2,1,2,72,6601,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,3,5,1,5,1,4,1,4,48,64
