CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.70.,Q.71.,Q.72.,CARD..1,DECK..1,BALLOT..1,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,V.80.,V.81.
1,113,2810,4,2,1,3,4,1,1,1,2,2,2,2,1,2,1,1,2,2,2,3,2,2,5,1,3,1,1,1,1,3,1,2,2,2,2,4,1,2,2,2,1,1,2,2,3,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,4,3,0,6,3,1,2,1,4,11,2,113,2810,2,1,2,1,1,1,1,21,0
1,113,2811,4,2,1,3,4,1,1,1,3,3,4,3,1,1,2,3,3,3,2,1,2,2,4,3,3,1,2,3,3,4,2,6,1,2,4,3,2,2,5,4,1,1,2,2,2,3,1,2,3,1,2,2,4,3,3,3,3,3,4,2,4,2,0,4,2,3,2,3,2,7,2,113,2811,3,3,3,2,3,3,3,21,0
1,113,2812,4,4,4,3,4,1,1,1,1,2,4,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,2,1,1,2,3,2,4,0,1,2,4,5,3,2,2,4,1,2,4,2,113,2812,2,3,3,2,1,3,2,20,0
1,113,2813,4,3,2,3,5,1,1,1,4,2,2,2,1,1,1,1,3,2,2,1,1,1,1,1,3,1,1,2,1,4,1,1,1,1,2,5,2,2,2,3,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,4,3,2,2,2,3,11,2,113,2813,2,1,3,1,2,3,1,20,0
1,113,2814,4,3,1,5,4,1,1,1,3,3,4,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,1,1,3,1,1,1,4,2,2,3,4,1,1,1,4,3,4,1,4,1,3,2,4,2,1,3,1,1,4,1,3,3,3,1,4,2,3,11,2,113,2814,2,3,2,2,1,1,1,20,0
1,113,2815,5,2,1,5,5,1,1,4,4,1,2,1,1,1,2,3,1,2,1,1,2,1,3,2,3,1,1,0,1,4,2,2,1,1,2,1,2,1,2,3,2,2,0,1,1,2,1,2,3,3,0,2,2,2,2,2,3,4,1,1,4,4,5,5,2,3,1,3,2,2,2,113,2815,3,3,3,1,1,3,1,20,0
1,113,2816,5,4,1,3,4,1,1,2,3,2,5,2,1,1,2,3,3,2,1,3,1,2,2,1,3,1,3,5,1,1,2,2,4,4,1,3,2,3,1,4,2,1,2,2,2,4,2,5,3,1,3,2,1,2,4,4,3,3,0,1,1,4,3,5,3,4,4,4,1,4,2,113,2816,3,1,4,1,1,3,1,19,0
1,113,2817,5,2,2,4,4,1,1,3,1,2,5,2,1,1,1,2,2,1,1,3,1,2,2,2,3,2,1,2,1,3,1,2,2,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,2,3,3,2,4,3,6,4,3,3,3,3,2,1,2,113,2817,3,1,1,2,1,3,3,19,0
1,113,2818,5,1,3,4,4,1,1,3,3,3,3,2,2,2,1,1,2,1,2,2,1,2,4,3,3,2,1,2,1,4,1,6,1,2,1,1,1,2,1,2,1,2,2,1,4,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,4,4,1,3,2,3,3,3,2,4,2,113,2818,2,2,3,3,1,2,2,19,0
1,113,2819,5,1,3,5,4,1,1,3,0,3,3,2,2,2,2,3,3,1,2,3,2,2,3,2,3,2,2,3,1,3,2,2,1,3,2,1,1,1,4,4,3,2,2,1,3,2,3,2,2,1,2,1,2,2,2,2,2,3,2,2,4,4,5,4,5,3,2,3,3,2,2,113,2819,3,2,1,2,1,3,3,19,0
1,113,2820,5,2,1,3,5,1,1,3,3,2,3,1,1,2,1,1,3,1,2,2,2,2,2,2,1,2,2,2,1,4,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,0,2,4,3,6,6,2,3,2,2,2,11,2,113,2820,2,2,2,1,1,1,1,21,0
1,113,2821,5,0,1,4,4,1,1,3,1,2,4,2,1,3,1,2,2,2,2,2,1,1,1,2,3,1,1,2,1,4,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,4,0,1,2,2,6,3,2,3,3,2,2,11,2,113,2821,3,3,3,0,1,3,3,20,0
1,113,2822,5,2,1,4,4,1,1,3,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,1,4,1,3,2,3,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,4,0,1,4,4,6,3,2,2,2,2,2,11,2,113,2822,3,2,3,1,2,3,1,20,0
1,113,2823,5,3,1,4,5,1,1,1,3,2,3,1,1,2,1,1,2,2,1,2,1,1,1,1,3,2,2,2,1,4,1,2,1,1,1,1,1,1,2,3,1,1,1,2,1,2,1,2,2,1,2,3,2,2,2,3,2,4,1,1,4,3,5,3,1,3,2,2,1,11,2,113,2823,2,3,3,1,1,3,3,20,0
1,113,2824,5,2,2,4,5,1,1,1,2,1,1,3,4,2,1,1,2,2,2,3,2,3,3,2,3,2,3,2,1,4,2,2,2,2,1,3,2,2,2,3,3,2,2,3,4,3,2,3,2,2,2,2,3,3,3,3,2,4,2,1,3,3,1,6,2,3,2,2,3,2,2,113,2824,3,3,2,2,2,3,3,19,0
1,113,2825,5,1,3,4,5,1,1,3,3,2,2,2,2,2,1,1,2,1,2,3,3,2,2,2,3,2,2,2,3,4,1,1,1,2,4,1,4,2,5,3,2,2,3,0,2,2,3,3,2,1,1,3,1,3,4,5,1,4,0,2,4,3,3,6,3,3,3,2,3,10,2,113,2825,2,1,3,1,2,2,2,20,0
1,113,2826,5,2,3,5,4,1,1,3,3,2,3,2,1,2,1,3,3,2,1,2,2,1,1,2,3,2,2,2,4,2,1,2,2,2,2,2,2,1,4,2,2,2,2,2,1,3,3,3,2,1,2,2,3,3,2,3,2,2,0,1,4,3,6,3,3,2,2,0,2,4,2,113,2826,3,2,3,0,1,3,3,20,0
1,113,2827,5,2,1,4,5,1,1,4,4,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,3,1,1,2,1,4,2,3,1,2,2,3,2,1,2,3,2,1,1,3,2,3,2,2,2,1,2,1,1,2,2,1,2,1,2,1,4,4,1,3,2,2,2,3,2,1,2,113,2827,3,2,1,1,1,3,3,21,0
1,113,2828,5,1,1,4,5,1,1,3,1,1,2,1,1,1,1,2,2,2,1,1,1,1,3,3,1,2,1,2,1,4,2,2,2,2,1,2,2,1,1,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,2,3,3,2,3,2,3,4,3,3,2,2,2,1,2,113,2828,3,3,3,3,1,3,3,20,0
1,113,2829,1,3,1,1,4,1,1,5,0,2,3,2,1,3,1,2,1,2,1,2,2,1,1,2,1,1,1,2,3,2,2,1,2,2,1,1,2,1,2,3,2,2,1,1,1,1,2,2,1,1,1,3,2,5,2,3,2,3,1,1,1,2,5,4,2,2,2,2,4,11,2,113,2829,2,2,2,1,1,3,3,20,0
1,113,2830,1,1,3,3,5,1,1,3,3,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1,3,1,3,1,1,3,2,3,1,3,1,1,1,1,1,3,3,1,1,3,2,3,1,3,1,1,1,2,3,3,3,3,2,3,2,2,3,4,5,1,3,4,1,3,2,2,2,113,2830,3,1,2,1,2,3,3,21,0
1,113,2831,1,4,2,4,5,1,3,5,0,2,3,3,1,2,2,2,3,2,1,3,4,2,5,1,3,1,2,1,1,4,1,1,1,1,3,1,1,1,4,3,2,1,1,0,2,4,1,3,1,2,1,3,3,5,3,0,2,3,0,2,1,4,6,3,3,4,2,3,2,11,2,113,2831,1,1,2,0,1,3,3,19,0
1,113,2832,1,1,2,3,4,1,1,1,3,4,4,3,3,5,4,4,5,2,3,3,3,4,4,3,1,2,4,3,1,3,1,1,3,3,4,3,1,2,5,4,3,2,3,2,3,4,4,4,4,2,3,3,4,2,4,5,3,3,3,2,3,1,3,3,3,4,4,2,2,6,2,113,2832,3,2,3,1,1,3,2,21,0
1,113,2833,1,1,1,3,4,1,1,7,4,1,2,2,1,1,1,1,4,1,1,3,2,2,3,2,2,1,2,1,1,4,2,1,2,1,1,2,2,2,1,1,1,2,1,2,4,1,1,3,2,1,1,3,2,4,4,5,2,1,3,1,1,3,3,1,2,2,2,1,3,2,2,113,2833,2,2,2,3,1,3,3,19,0
1,113,2834,2,1,1,2,4,1,1,3,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,3,3,3,2,2,3,1,1,4,2,113,2834,3,2,3,1,1,1,3,20,0
1,113,2835,2,4,3,5,4,1,1,1,1,0,4,3,1,2,0,2,3,1,1,2,1,2,2,1,3,1,2,3,1,2,1,1,2,0,3,1,1,2,4,3,3,1,4,2,1,2,3,3,3,3,3,2,3,3,3,4,3,4,0,1,2,2,3,3,3,3,3,2,2,7,2,113,2835,3,2,2,0,2,3,2,20,0
1,113,2836,2,1,1,4,4,1,1,1,3,3,3,3,4,1,2,3,4,2,2,2,3,2,3,2,2,0,5,2,1,4,1,2,1,2,2,3,1,3,1,3,3,3,3,2,1,4,4,3,3,2,3,2,1,4,3,4,3,3,3,1,3,1,3,6,4,4,4,2,3,8,2,113,2836,2,2,3,0,1,3,3,20,0
1,113,2837,2,2,3,5,4,1,1,1,3,3,4,3,1,2,3,4,4,3,2,3,3,1,1,1,2,2,1,1,3,3,2,6,1,2,3,2,1,3,4,2,3,1,1,2,3,3,3,3,2,1,1,1,1,3,3,4,2,2,3,2,3,0,3,3,2,4,3,2,2,10,2,113,2837,3,2,3,3,1,2,1,19,0
1,113,2838,2,1,1,4,4,1,1,2,1,2,2,5,2,3,1,2,2,3,2,2,3,0,5,1,3,2,5,5,3,4,2,4,1,2,1,4,1,2,1,2,2,4,2,2,1,3,3,4,2,1,5,1,2,5,3,0,1,1,0,1,3,1,6,6,2,3,3,3,2,7,2,113,2838,2,3,3,0,1,3,2,20,0
1,113,2839,2,1,1,3,4,1,1,3,2,2,4,3,1,2,2,1,5,1,3,0,1,0,1,2,2,1,2,2,1,0,1,0,1,2,2,5,0,1,2,4,3,3,1,1,3,3,3,5,1,1,1,1,1,0,2,2,0,4,0,2,2,2,3,3,2,1,1,2,2,11,2,113,2839,3,3,1,1,1,3,1,19,0
1,113,2840,2,3,4,5,4,1,1,2,1,2,4,3,1,2,2,3,1,1,2,1,2,2,2,2,3,1,2,2,2,3,2,1,1,2,2,2,2,2,3,3,3,3,2,1,3,2,3,3,2,1,3,2,2,3,3,3,3,2,0,2,3,1,3,2,3,4,4,3,2,11,2,113,2840,2,2,2,2,2,3,2,19,0
1,113,2841,2,3,1,1,4,1,3,5,3,2,5,1,1,1,1,2,1,1,1,0,1,1,1,2,1,1,1,1,1,1,2,2,5,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,4,1,1,0,2,1,3,2,1,1,1,0,12,2,113,2841,4,0,4,0,1,2,2,21,0
1,113,2842,2,3,2,4,4,1,1,5,4,1,3,3,1,1,2,3,1,1,1,1,1,1,5,1,1,1,1,1,1,4,3,1,1,1,2,1,3,2,4,4,3,3,2,1,1,3,3,4,4,1,2,1,4,3,3,4,2,3,1,1,2,4,6,3,2,3,2,1,2,11,2,113,2842,1,3,1,3,1,3,3,20,0
1,113,2843,2,1,1,4,4,1,3,6,2,2,3,3,4,2,3,3,3,2,2,2,3,1,2,1,3,1,2,2,1,4,2,2,1,2,3,2,4,2,4,3,2,2,0,2,2,4,4,2,3,1,2,3,1,0,2,2,1,4,0,2,2,0,3,3,3,4,4,2,1,10,2,113,2843,2,2,3,3,3,3,3,21,0
1,113,2844,3,2,1,4,4,1,1,5,0,2,3,0,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,3,3,1,2,2,2,0,2,1,1,2,1,1,2,1,11,2,113,2844,2,1,1,1,1,2,1,19,0
1,113,2845,3,2,1,3,5,1,1,5,4,2,4,2,1,3,2,2,2,1,1,1,1,1,1,3,3,1,2,1,1,4,2,1,4,2,3,1,2,1,3,4,2,1,1,2,3,3,2,3,2,2,1,4,0,3,3,4,3,4,0,1,3,1,3,1,3,4,2,3,4,11,2,113,2845,3,3,2,1,2,3,3,19,0
1,113,2846,3,2,2,3,4,1,2,2,3,2,4,3,1,2,2,3,1,3,1,2,2,2,2,1,1,1,1,2,1,4,3,2,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1,3,2,1,2,1,1,2,2,2,2,1,1,1,3,2,3,3,1,2,3,2,2,11,2,113,2846,3,2,1,1,2,3,2,19,0
1,113,2847,3,4,1,1,5,0,3,7,4,1,5,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,0,0,4,0,4,0,5,1,2,1,1,2,1,3,1,2,0,0,0,0,0,1,2,3,0,5,5,0,0,0,1,4,0,0,0,0,1,3,2,1,1,2,0,12,2,113,2847,4,0,4,0,4,0,4,20,0
1,113,2848,3,4,1,3,4,1,1,5,0,2,4,2,2,2,2,3,3,2,2,3,2,2,2,1,3,1,3,1,1,4,1,1,1,2,3,3,2,2,4,2,2,2,2,3,2,2,3,3,3,1,2,1,2,3,3,2,2,2,1,1,3,2,3,3,3,1,2,2,4,11,2,113,2848,3,3,3,3,2,2,2,21,0
1,113,2849,3,1,1,5,5,1,1,2,3,3,3,3,2,3,2,3,3,3,2,4,3,1,2,3,3,1,1,2,2,3,2,2,5,3,3,3,3,3,5,4,3,3,2,1,4,4,3,5,3,2,3,2,4,4,3,4,4,3,3,1,2,1,2,1,4,4,4,4,3,11,2,113,2849,3,3,3,3,3,3,3,21,0
1,113,2850,3,1,3,5,4,1,1,2,3,3,4,3,4,3,1,1,2,3,2,4,3,3,1,2,3,3,4,2,2,2,1,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,4,4,3,2,2,4,4,3,3,4,2,2,0,2,3,1,3,2,2,4,3,2,2,1,2,113,2850,2,2,3,1,2,3,3,21,0
1,113,2851,3,1,3,3,5,1,1,5,0,2,4,2,2,2,2,3,3,2,2,3,0,2,2,1,3,1,3,1,1,4,2,1,1,2,2,2,2,2,4,4,2,2,3,3,2,2,2,3,3,1,2,2,2,3,2,2,2,2,2,1,2,2,3,3,3,2,1,2,4,11,2,113,2851,3,3,3,2,2,2,2,21,0
1,113,2852,3,3,1,4,4,1,1,3,1,4,4,4,3,1,1,1,1,2,1,3,0,1,2,3,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,2,2,2,1,1,0,2,4,4,0,1,2,2,5,2,3,0,4,4,0,1,3,0,3,2,2,3,4,1,4,7,2,113,2852,3,1,3,3,1,0,3,19,0
1,113,2853,3,4,4,3,4,1,1,3,4,3,4,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,1,2,2,1,2,2,1,1,1,3,3,3,3,3,4,3,2,3,2,3,5,4,5,2,2,3,2,1,1,3,1,4,2,2,3,4,11,2,113,2853,3,1,1,1,3,3,1,19,0
1,113,2854,3,3,1,4,4,1,1,3,3,3,4,2,2,2,1,2,2,2,2,3,2,2,2,1,2,1,2,2,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,2,2,11,2,113,2854,3,2,2,1,2,2,3,21,0
1,113,2855,3,2,1,4,4,1,1,3,4,3,4,4,2,3,2,3,3,2,2,3,3,3,3,3,3,2,3,2,3,3,2,2,3,2,2,1,1,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,3,3,2,1,3,3,2,3,2,3,3,2,3,2,1,2,113,2855,3,2,2,1,1,3,3,21,0
1,113,2856,3,1,1,3,4,1,1,3,3,3,4,2,1,2,3,3,4,2,1,4,3,2,1,3,2,1,2,2,4,4,2,2,1,2,2,1,3,1,2,1,3,2,1,2,2,4,4,4,2,1,3,2,4,4,4,5,4,3,0,1,1,1,3,4,2,2,4,1,3,1,2,113,2856,3,2,3,3,2,3,1,20,0
1,113,2857,3,2,2,6,4,1,1,3,1,3,4,2,1,2,2,2,2,2,2,2,2,1,1,1,3,1,2,2,1,3,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,3,3,2,3,0,1,4,3,6,3,2,2,1,2,3,2,2,113,2857,2,2,2,2,1,3,3,20,0
1,113,2858,3,2,1,3,4,1,1,3,1,2,4,1,1,1,2,2,4,2,2,1,1,1,1,1,1,1,2,2,1,3,2,2,1,2,2,1,1,1,1,2,1,1,2,2,1,3,2,3,2,1,1,2,2,4,2,4,2,2,1,1,2,2,3,3,4,3,2,2,1,1,2,113,2858,3,2,3,1,1,3,1,20,0
1,113,2859,3,2,1,3,4,1,1,3,1,2,3,1,3,2,2,3,3,2,1,2,3,3,2,2,3,1,2,1,1,4,2,1,1,1,2,3,1,1,2,3,3,3,1,2,1,2,3,3,2,2,1,2,2,2,3,3,1,2,2,1,3,1,5,3,2,2,3,1,3,11,2,113,2859,1,2,2,2,2,2,2,20,0
1,113,2860,3,1,1,4,4,1,1,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,1,3,2,2,3,1,3,2,6,1,2,2,2,2,1,2,3,3,3,3,2,1,4,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,1,1,3,3,3,2,2,2,1,2,113,2860,2,1,3,1,2,3,2,20,0
1,113,2861,3,3,1,3,4,1,3,3,1,2,4,2,3,1,4,3,3,1,1,3,2,2,1,1,1,2,1,2,1,4,1,1,1,1,4,1,1,1,4,3,3,3,2,1,3,1,4,4,3,1,2,2,4,3,3,4,4,1,1,2,2,2,3,3,2,2,4,1,1,11,2,113,2861,1,1,1,1,1,1,1,7,2
1,113,2862,3,2,1,5,4,1,1,3,1,4,4,3,3,3,3,3,4,3,2,4,4,4,1,1,3,2,3,3,2,3,1,2,1,2,4,3,3,3,5,4,3,2,3,3,4,3,4,4,2,1,2,3,4,4,3,2,3,1,0,2,2,2,3,4,2,4,3,1,3,11,2,113,2862,2,1,1,1,1,2,1,7,2
1,113,2863,3,2,2,4,4,1,1,3,2,2,4,1,1,3,1,3,4,1,1,2,2,2,2,2,2,3,3,1,2,1,3,1,2,2,1,3,2,2,1,1,1,3,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,4,2,1,3,2,2,2,1,3,11,2,113,2863,2,1,1,1,1,2,2,7,2
1,113,2864,3,4,1,4,4,1,1,1,1,4,4,3,4,4,2,2,3,1,1,3,3,3,3,3,1,2,2,2,1,3,2,1,1,2,4,3,2,3,4,4,3,2,2,2,3,3,4,4,2,1,2,2,3,4,4,5,2,3,4,2,3,2,3,5,2,3,3,2,3,11,2,113,2864,2,2,3,1,1,1,1,7,2
1,113,2865,4,2,2,0,4,4,1,4,0,1,2,3,2,1,2,3,2,4,2,2,3,2,1,1,2,2,3,2,2,4,2,2,1,2,3,3,2,2,5,3,3,3,3,3,1,3,3,3,3,2,2,2,3,3,3,3,2,1,3,1,4,3,3,5,3,3,3,2,3,11,2,113,2865,2,1,2,2,1,1,1,23,0
1,113,2866,4,2,1,3,5,4,1,3,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,3,3,1,3,1,1,3,2,2,1,3,2,1,2,1,1,1,2,1,1,4,1,4,1,2,1,2,1,4,2,2,2,2,2,4,0,0,0,0,6,0,6,0,5,0,0,12,2,113,2866,4,0,4,0,4,2,1,23,0
1,113,2867,4,3,4,2,4,4,2,3,3,3,4,2,2,2,2,3,3,2,2,2,2,1,2,1,2,2,3,3,1,4,1,2,2,1,2,3,3,3,1,2,3,1,1,3,1,3,3,4,3,2,1,3,3,1,2,4,3,1,3,1,2,1,3,2,2,4,3,1,2,11,2,113,2867,3,1,1,1,2,3,3,23,0
1,113,2868,4,2,1,3,5,4,1,3,2,3,4,2,2,1,2,1,2,2,1,2,2,2,1,1,3,1,4,1,1,2,2,1,1,1,1,1,1,3,1,2,2,1,1,3,1,2,1,3,2,2,1,3,2,1,3,4,2,1,2,1,3,2,3,3,2,3,2,2,2,3,2,113,2868,1,1,1,1,1,1,1,23,0
1,113,2869,4,2,1,2,5,4,1,3,2,2,2,2,2,2,2,3,3,2,1,2,1,1,3,3,2,1,4,1,1,4,3,2,2,1,2,1,3,2,1,2,2,2,1,3,2,3,2,4,3,2,1,3,3,2,2,3,3,2,3,1,4,4,5,3,2,2,2,2,1,4,2,113,2869,3,2,1,1,1,1,1,23,0
1,113,2870,4,3,3,3,5,4,1,6,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,3,1,1,5,4,1,3,2,2,2,1,3,11,2,113,2870,1,1,1,1,1,1,1,23,0
1,113,2871,4,3,3,2,5,4,1,1,3,2,5,3,1,2,2,3,2,2,2,2,2,3,3,3,3,2,4,3,1,4,2,1,2,2,2,3,2,2,2,2,2,1,2,3,1,2,2,3,2,2,2,3,2,3,3,3,3,2,2,1,3,3,1,5,2,3,2,2,2,7,2,113,2871,1,1,1,1,1,2,1,23,0
1,113,2872,4,4,1,6,5,3,1,6,4,4,4,4,1,1,1,3,2,3,1,1,4,1,1,1,3,2,1,1,1,4,1,2,1,2,4,2,1,1,5,3,1,1,1,1,1,4,1,3,3,1,1,1,3,3,2,3,3,1,3,1,4,2,2,3,1,4,2,1,3,2,2,113,2872,3,1,3,3,1,1,1,23,0
1,113,2873,4,2,1,5,5,4,1,4,0,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,3,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,3,1,1,4,1,1,2,1,3,2,2,2,2,2,11,2,113,2873,2,1,3,2,1,2,1,23,0
1,113,2874,4,2,1,4,5,4,1,3,2,1,2,2,1,1,2,2,1,1,1,1,2,1,3,1,3,2,2,1,1,3,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,3,2,2,3,3,2,1,2,1,4,3,5,3,2,3,2,2,2,11,2,113,2874,2,1,1,1,1,1,1,23,0
1,113,2875,4,2,1,4,5,4,1,3,2,2,3,2,2,2,1,3,3,2,1,2,1,2,3,3,2,1,3,1,1,3,2,2,1,1,2,2,3,2,1,2,1,1,1,3,1,3,2,3,1,2,1,3,1,2,3,2,1,2,3,1,3,2,5,3,2,2,2,2,2,4,2,113,2875,2,1,1,1,1,1,1,23,0
1,113,2876,4,1,1,4,5,4,1,6,3,2,3,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,3,2,1,4,1,2,1,1,1,1,1,1,1,1,2,2,2,4,1,3,1,3,2,2,2,3,1,3,2,3,3,1,2,1,3,3,1,3,2,2,1,1,3,7,2,113,2876,3,1,1,1,2,3,1,23,0
1,113,2877,4,1,1,4,5,4,1,6,1,2,4,2,1,2,2,2,2,2,2,1,2,2,1,2,3,1,2,2,1,4,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,3,2,3,2,2,2,1,4,2,6,3,3,2,2,2,2,11,2,113,2877,2,2,2,2,2,1,1,23,0
1,113,2878,4,2,1,4,5,4,1,7,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,4,1,2,2,2,1,1,1,2,1,1,2,1,4,2,1,3,3,2,4,1,2,10,2,113,2878,1,1,1,1,1,1,1,23,0
1,113,2879,4,1,2,4,4,4,2,2,2,3,4,2,1,2,2,2,1,2,1,1,1,2,1,3,2,2,2,2,1,4,2,2,1,2,1,3,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,3,2,2,2,1,1,2,1,4,3,6,3,2,2,2,2,1,4,2,113,2879,3,1,1,1,1,1,1,23,0
1,113,2880,4,2,1,4,5,4,1,5,4,2,3,3,2,2,3,3,2,2,1,3,2,3,5,4,0,2,2,3,3,3,1,2,2,2,3,3,3,3,4,4,2,2,4,2,2,3,3,4,3,2,1,3,3,3,2,3,3,2,3,2,4,3,3,3,3,3,3,2,2,2,2,113,2880,3,1,1,1,2,2,1,22,2
1,113,2881,4,2,3,4,4,4,1,3,0,3,4,3,2,2,2,2,5,2,2,4,4,3,2,3,3,3,4,2,2,3,2,2,1,2,2,3,2,2,4,4,2,2,2,3,2,4,2,3,3,3,2,3,4,4,3,4,4,3,3,1,3,1,3,0,4,4,3,3,2,11,2,113,2881,3,1,1,1,1,2,2,22,2
1,113,2882,4,1,1,4,5,4,1,3,1,3,3,2,1,2,3,5,4,2,3,3,3,3,3,3,2,2,4,3,3,2,2,1,1,2,2,3,3,3,4,3,3,2,4,4,2,4,2,4,2,2,2,3,3,4,4,4,4,1,3,3,3,2,1,1,5,3,2,2,2,11,2,113,2882,1,1,1,1,1,1,1,22,2
1,113,2883,4,1,1,4,5,4,1,6,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,3,2,1,3,2,1,1,2,1,2,2,2,1,3,2,1,1,3,2,4,2,2,2,2,1,3,3,2,4,3,3,1,3,1,4,2,1,6,3,3,2,2,4,11,2,113,2883,2,1,1,1,1,2,2,22,2
1,113,2884,4,2,2,4,5,4,3,3,3,3,4,3,2,2,2,2,3,1,2,3,2,1,2,2,3,2,2,2,1,4,2,3,4,3,2,4,2,2,1,2,2,2,2,2,2,3,3,3,2,1,2,2,3,3,3,4,3,1,3,1,2,2,1,3,4,2,2,2,2,11,2,113,2884,2,1,1,1,1,1,1,22,2
1,113,2885,4,2,1,3,5,4,1,3,1,3,4,2,4,3,2,3,3,2,2,2,2,3,3,3,3,2,3,3,1,1,1,1,1,1,2,3,3,2,2,2,2,2,3,4,2,3,3,3,2,2,2,3,3,3,3,5,3,3,3,1,4,3,3,2,3,3,2,3,2,8,2,113,2885,3,1,1,1,2,3,1,22,2
1,113,2886,4,1,1,4,5,4,1,2,3,2,4,2,2,2,2,3,3,3,2,3,2,3,1,1,3,3,2,4,1,3,2,2,2,2,2,3,3,3,2,1,2,2,4,1,2,2,3,3,3,2,4,1,2,2,2,2,2,1,2,1,2,2,5,4,4,2,2,2,2,11,2,113,2886,2,1,1,1,1,2,2,22,2
1,113,2887,4,3,1,3,5,4,1,5,4,0,4,2,1,3,2,2,2,1,1,3,2,1,2,1,3,2,1,1,1,4,4,6,5,1,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,0,2,2,2,1,1,1,4,0,1,3,2,2,1,2,0,11,2,113,2887,1,1,1,1,1,1,1,22,2
