CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.25.,Q.26A.,Q.26B.,Q.26C.,Q.26D.,Q.26E.,Q.27.,Q.27..1,Q.27..2,Q.27..3,Q.27..4,Q.27..5,Q.27..6,Q.27..7,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.54.,Q.55.,CARD..1,DECK..1,BALLOT..1,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,N.80.,N.81.,N.82.,N.83.,N.84.
1,170,1166,3,9,6,3,2,2,2,2,1,4,3,3,10,1,1,3,2,2,3,2,3,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,1,1,3,1,3,6,1,2,0,2,2,4,3,2,2,1,1,2,2,2,2,3,1,1,3,1,2,170,1166,3,5,1,3,2,5,2,1,4,3,2,3,2,1,1,2,1,2,2,1,4,7,2,6,28
1,170,1167,4,3,7,7,3,1,1,1,1,4,3,3,10,3,1,1,4,3,3,2,1,1,1,1,2,1,2,1,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,4,3,1,4,1,3,2,3,2,2,2,1,2,1,2,2,1,1,2,2,3,2,2,1,1,2,170,1167,3,2,4,3,3,5,2,2,3,3,3,2,2,1,2,2,2,2,2,2,4,7,2,6,29
1,170,1168,4,4,7,9,5,1,1,1,1,4,3,3,10,4,2,3,4,3,2,2,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,4,0,3,6,6,3,2,2,3,4,4,2,2,1,2,2,1,1,3,1,3,5,2,1,1,2,170,1168,3,3,3,3,2,0,2,0,4,2,3,4,2,1,2,2,2,2,2,1,4,7,2,6,30
1,170,1169,4,4,6,2,4,1,1,1,1,4,3,3,10,3,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,3,3,3,3,1,1,2,2,2,2,2,2,2,2,4,4,2,3,6,1,3,1,0,1,1,2,1,3,1,2,1,2,2,3,1,1,1,2,1,1,2,170,1169,3,3,1,3,3,3,2,1,3,3,1,1,1,1,2,2,1,2,1,2,4,7,2,6,31
1,170,1170,5,3,5,1,3,1,1,1,2,4,4,4,10,2,2,1,3,3,2,2,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,4,3,0,5,2,3,1,3,3,2,2,1,1,3,2,2,1,2,2,2,3,1,1,1,1,2,170,1170,3,6,3,2,3,4,2,2,2,3,2,2,1,1,2,2,1,2,1,1,4,7,2,6,32
1,170,1171,3,8,6,2,4,1,1,1,1,5,3,3,10,2,1,1,4,4,1,2,3,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,4,4,1,3,1,1,3,2,3,1,1,2,1,2,1,2,1,2,2,3,1,1,2,1,3,1,2,170,1171,3,5,5,2,2,4,2,1,2,1,1,1,1,1,2,1,1,2,2,1,4,7,2,6,33
1,170,1172,3,6,4,3,1,1,1,1,1,4,3,3,10,2,1,1,2,2,3,1,3,3,1,1,2,1,2,1,3,1,1,3,1,1,1,2,2,2,2,2,2,2,2,3,2,1,2,3,1,2,2,2,2,2,2,2,2,1,3,2,2,1,2,2,3,1,2,1,1,2,170,1172,3,2,4,3,2,5,2,1,3,3,1,2,2,1,1,2,1,2,2,1,4,7,2,6,34
1,170,1173,1,2,6,7,3,1,1,1,1,4,3,3,10,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,0,2,3,6,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,1,1,2,170,1173,3,0,5,2,3,5,2,1,4,3,1,2,2,1,2,2,1,2,2,1,4,7,2,6,35
1,170,1174,5,8,6,3,3,1,1,1,2,6,3,3,10,2,3,1,4,3,1,1,1,1,1,1,2,1,2,1,1,3,3,3,3,1,2,2,2,2,2,2,2,1,2,5,2,3,1,2,1,2,2,2,2,2,2,2,2,3,1,2,1,2,3,1,2,2,1,3,1,2,170,1174,3,5,1,3,3,4,2,4,4,2,1,1,2,1,2,1,1,2,2,2,4,7,2,6,36
1,170,1175,2,3,7,3,5,1,1,1,1,4,3,3,10,1,1,3,3,3,3,3,1,1,1,1,2,1,2,1,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,2,3,2,4,2,3,1,2,1,1,2,2,2,3,1,2,1,1,3,1,3,1,2,3,1,2,170,1175,3,2,5,3,3,5,2,3,4,3,2,2,1,1,2,2,1,2,2,2,4,7,2,6,37
1,170,1176,3,11,7,2,4,2,2,2,1,5,3,3,10,4,3,3,4,4,2,2,3,3,1,1,2,1,2,2,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,4,2,3,2,5,4,2,2,3,2,4,2,1,3,1,2,1,2,2,3,1,1,0,1,3,1,2,170,1176,3,2,3,2,3,3,3,3,4,1,3,4,2,1,0,0,2,2,1,2,4,7,2,6,38
1,170,1177,3,11,4,5,3,2,2,5,1,4,3,3,10,2,2,3,2,2,2,2,3,3,1,1,0,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,2,2,2,1,2,1,1,1,2,170,1177,3,0,2,2,2,4,2,1,4,3,2,2,4,1,2,2,1,2,1,1,4,7,2,6,39
1,170,1178,7,9,6,6,1,1,1,1,2,6,3,3,10,2,2,0,2,2,1,3,2,3,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,3,2,1,1,2,2,2,2,4,2,2,2,1,1,2,1,2,2,2,1,3,1,1,1,2,170,1178,3,2,3,2,2,4,2,2,3,3,2,4,3,1,1,2,2,2,2,1,4,7,2,6,40
1,170,1179,4,4,7,2,5,1,1,1,2,5,2,2,10,1,1,3,2,1,1,2,1,1,1,1,2,1,2,2,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,1,2,1,1,3,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,3,2,3,1,2,170,1179,3,2,5,3,3,5,2,1,4,2,2,2,1,1,2,2,1,2,2,2,4,7,2,6,41
1,170,1180,5,7,7,1,5,1,1,1,2,5,3,3,10,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,2,3,1,4,4,2,2,3,2,2,2,2,2,3,1,2,1,2,3,1,3,1,1,1,1,2,170,1180,3,2,4,3,2,5,2,1,4,2,1,2,2,1,1,2,1,2,2,2,4,7,2,6,42
1,170,1181,6,4,6,3,4,1,1,1,2,5,3,2,10,1,1,0,2,1,1,2,1,3,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,3,1,2,6,1,3,2,3,2,2,2,2,2,3,3,2,1,2,2,2,2,3,1,1,1,2,170,1181,3,2,3,3,3,5,2,2,4,3,3,2,2,1,2,2,2,2,2,1,4,7,2,6,43
1,170,1182,5,8,6,2,3,2,3,2,1,5,3,3,10,1,2,2,4,2,1,2,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,1,2,2,5,2,2,0,3,3,2,2,2,2,2,1,2,1,2,3,1,2,1,1,3,1,2,170,1182,3,6,1,2,2,3,4,4,4,2,2,4,4,1,1,2,1,1,1,2,4,7,2,6,44
1,170,1183,3,6,1,7,2,1,1,1,1,4,3,3,11,1,1,3,1,1,1,2,3,3,2,1,1,1,1,2,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,5,1,0,4,6,2,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,5,0,1,1,2,170,1183,3,8,4,3,2,5,2,1,2,2,1,1,2,1,0,2,2,1,2,0,4,7,2,6,45
1,170,1184,5,9,7,6,5,1,1,1,2,5,3,3,10,5,2,1,5,3,1,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,1,5,4,2,2,2,2,2,2,2,2,3,1,2,1,2,3,1,3,1,1,3,1,2,170,1184,3,0,4,2,2,5,1,1,4,4,1,2,1,1,1,2,1,2,2,1,4,7,2,6,46
1,170,1185,3,10,6,4,5,2,2,4,2,4,3,3,12,1,1,3,4,2,2,1,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,3,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,3,1,3,1,2,170,1185,3,2,2,2,2,5,2,1,3,3,2,1,1,1,1,2,2,2,2,1,4,7,2,6,47
1,170,1186,4,9,6,4,3,2,2,3,2,4,3,2,10,1,3,3,3,3,2,2,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,4,3,1,0,5,2,3,1,2,3,4,2,2,2,3,3,1,2,2,3,1,1,2,1,1,1,2,170,1186,3,2,4,2,3,5,3,1,3,3,2,3,4,1,2,1,1,2,2,1,4,7,2,6,48
1,170,1187,3,4,5,3,2,2,2,2,1,4,3,3,10,2,1,1,3,2,3,1,3,3,1,2,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,2,1,1,3,1,2,1,2,1,2,4,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,170,1187,3,3,4,3,3,5,2,1,4,3,1,2,4,1,2,1,1,2,1,1,4,7,2,6,49
1,170,1188,4,10,7,2,5,1,1,1,2,5,3,3,10,1,2,0,3,3,3,1,1,3,1,1,2,1,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2,1,2,2,2,3,2,5,1,2,2,2,3,2,4,1,1,3,2,2,1,2,3,1,2,3,1,2,1,2,170,1188,3,2,1,2,3,5,4,2,2,2,1,2,2,0,0,0,1,2,2,2,4,7,2,6,50
1,170,1189,5,8,5,5,3,3,1,2,2,6,3,3,10,2,1,1,3,2,1,2,3,3,1,1,1,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,2,1,1,1,2,3,2,2,3,2,2,2,2,3,3,2,1,2,3,1,3,3,1,2,1,2,170,1189,3,6,5,2,2,4,2,3,3,3,3,2,1,1,2,2,1,2,2,1,4,7,2,6,51
1,170,1190,3,3,5,2,4,1,1,1,1,4,3,2,10,2,1,1,4,3,3,3,2,3,1,1,2,1,2,2,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,2,1,2,3,2,2,0,2,0,2,4,2,2,3,3,2,2,1,3,1,5,2,2,3,1,2,170,1190,3,3,3,0,0,5,1,1,2,4,2,1,4,1,2,2,2,2,1,2,4,7,2,6,52
1,170,1191,5,9,5,1,3,1,1,1,1,5,3,3,10,2,2,3,4,3,2,1,3,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,3,1,2,5,2,2,2,2,2,4,3,2,3,1,1,2,2,2,2,2,2,1,3,1,2,170,1191,3,8,3,2,2,4,2,4,4,2,2,3,4,1,2,2,1,2,2,1,4,7,2,6,53
1,170,1192,4,10,8,5,5,2,2,3,1,4,3,3,10,4,4,1,4,3,2,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,3,1,1,3,6,2,1,2,2,4,2,2,2,3,2,1,2,2,3,1,1,5,1,3,1,2,170,1192,3,7,1,2,2,3,2,1,4,2,1,4,4,1,1,2,1,2,2,1,4,7,2,6,54
1,170,1193,3,4,6,4,1,1,1,1,1,4,3,3,10,3,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,2,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,170,1193,3,2,5,2,2,5,2,2,3,3,2,2,2,1,1,2,2,2,2,1,4,7,2,6,55
1,170,1194,2,2,5,9,3,1,1,1,1,4,3,3,10,3,3,3,4,3,0,2,2,2,1,2,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,5,3,2,4,1,3,1,3,2,1,2,1,3,3,2,1,2,2,2,2,1,3,2,1,1,2,170,1194,3,7,4,3,3,4,3,2,4,3,2,2,2,1,2,2,2,2,1,1,4,7,2,6,56
1,170,1195,4,10,6,7,4,1,1,1,1,4,3,3,10,3,2,2,3,2,2,1,2,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,6,1,1,6,6,0,0,2,1,2,2,1,2,3,1,1,2,2,3,1,1,2,2,3,1,2,170,1195,3,7,2,2,2,4,2,1,3,3,2,1,1,1,1,2,2,2,1,1,4,7,2,6,57
1,170,1196,1,3,2,4,2,1,1,1,2,4,2,2,10,4,1,3,4,3,2,3,1,1,1,1,2,1,1,1,1,3,3,3,3,1,2,2,2,2,2,2,2,1,1,1,2,3,1,3,2,1,1,3,1,1,2,1,1,1,1,2,1,2,3,1,2,3,4,1,1,2,170,1196,3,4,1,1,1,3,2,2,3,3,2,1,3,1,1,2,2,2,2,2,4,7,2,6,58
1,170,1197,4,4,7,3,2,2,2,3,1,4,3,3,10,2,1,1,3,1,3,1,2,3,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,2,3,1,3,6,0,0,0,0,0,0,0,3,3,3,1,1,2,2,2,2,5,2,3,1,2,170,1197,3,2,2,2,2,5,2,1,3,3,1,1,1,1,2,2,0,2,0,0,4,7,2,6,59
1,170,1198,2,3,6,4,3,2,2,3,1,4,3,3,10,1,1,3,4,2,2,3,3,3,1,1,2,1,2,1,3,3,3,3,3,1,2,2,2,2,2,2,2,1,2,3,2,3,1,6,2,2,1,2,2,2,2,2,2,3,1,1,2,2,2,2,2,1,1,3,1,2,170,1198,3,2,2,3,3,5,2,2,4,3,3,3,1,1,2,2,1,2,1,2,4,7,2,6,60
1,170,1199,3,4,6,4,4,1,1,1,1,4,3,3,10,2,2,1,1,2,3,1,3,3,1,2,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,1,3,2,5,6,2,2,2,3,2,4,2,2,3,1,1,2,2,2,2,1,2,3,3,1,2,170,1199,3,4,4,3,3,5,2,1,4,2,1,1,1,1,2,2,2,2,2,2,4,7,2,6,61
1,170,1200,2,11,5,2,5,1,1,1,1,5,3,3,12,4,0,1,0,3,2,1,0,0,1,1,2,1,2,1,0,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,3,1,3,6,0,0,0,0,0,0,2,1,2,1,2,1,2,3,1,1,3,1,2,1,2,170,1200,1,1,2,2,2,5,2,1,3,3,1,1,1,1,1,1,1,2,2,1,4,7,2,6,62
1,170,1201,4,9,4,7,1,2,2,2,1,4,3,2,10,2,1,2,4,2,1,1,3,3,1,1,2,1,1,0,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,6,0,0,3,6,0,0,2,3,4,2,1,2,3,2,1,2,2,2,2,2,1,1,1,1,2,170,1201,3,2,3,2,2,4,2,2,3,4,2,2,2,0,0,1,1,2,2,1,4,7,2,6,63
1,170,1202,4,5,6,7,4,2,2,3,1,4,3,3,10,2,2,3,4,3,2,3,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,5,3,2,1,6,3,1,3,2,2,3,1,2,2,2,1,2,2,2,2,2,2,3,3,1,2,170,1202,3,3,4,3,3,5,2,1,4,1,1,2,1,1,2,2,1,2,2,1,4,7,2,6,64
1,170,1203,4,10,5,3,5,1,1,1,1,5,3,2,10,2,2,3,2,2,2,1,2,3,1,1,2,1,2,2,2,3,3,3,3,1,1,2,2,2,2,2,2,2,1,5,5,1,2,3,2,2,0,3,3,4,4,2,2,3,3,2,2,1,2,2,3,1,2,3,1,2,170,1203,3,3,2,3,3,4,2,4,4,3,2,3,1,2,2,1,2,2,2,1,4,7,2,6,65
1,170,1204,3,3,6,4,5,2,2,2,1,4,3,3,10,2,2,3,4,3,2,3,3,3,1,1,1,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,1,2,3,2,1,2,3,1,3,2,2,2,1,2,2,2,1,2,2,3,1,2,1,1,3,1,2,170,1204,3,5,4,3,3,4,2,1,4,1,1,2,1,1,2,2,1,2,2,1,4,7,2,6,66
1,170,1205,6,6,6,5,1,1,1,1,2,6,3,3,10,1,1,2,4,3,1,1,2,2,1,1,2,1,1,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,2,3,1,4,1,2,1,2,2,3,2,2,1,3,3,2,2,1,2,2,3,3,2,3,1,2,170,1205,3,3,3,2,2,5,2,1,4,2,2,1,2,1,2,2,2,2,1,1,4,7,2,6,67
1,170,1206,3,11,6,9,5,2,2,3,3,4,3,2,10,5,3,3,4,2,2,2,3,0,1,1,2,1,2,2,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,4,2,3,1,3,2,2,1,3,3,2,2,2,2,2,1,1,2,2,1,2,1,3,1,3,1,2,170,1206,3,7,1,2,3,5,2,2,3,3,2,1,3,1,1,2,1,2,2,1,4,7,2,6,68
1,170,1207,4,6,7,1,4,2,3,2,1,5,3,3,10,1,1,3,4,2,3,1,2,3,1,1,2,1,2,1,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,5,1,1,1,1,1,2,1,3,2,1,2,1,1,2,1,1,1,2,3,1,1,1,2,3,1,2,170,1207,3,3,2,3,3,2,3,1,3,3,2,2,2,1,2,1,2,2,1,2,4,7,2,6,69
1,170,1208,3,3,5,3,2,1,1,1,1,4,3,3,10,2,1,3,4,4,2,2,2,2,1,1,1,1,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,3,2,3,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,170,1208,3,2,4,3,3,3,2,2,4,3,2,1,1,1,2,1,1,2,2,1,4,7,2,6,70
1,170,1209,2,4,5,3,3,1,1,1,1,4,3,3,10,1,2,1,4,3,1,2,1,1,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,6,1,3,1,6,1,1,0,1,4,2,2,1,3,2,1,2,2,2,2,2,1,1,1,1,2,170,1209,3,2,3,2,2,5,2,4,3,4,2,1,4,1,2,2,1,2,2,1,4,7,2,6,71
1,170,1210,3,5,7,7,3,2,2,2,1,4,3,3,10,2,2,3,3,2,3,2,1,3,1,1,2,1,2,2,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,3,6,2,2,2,3,4,4,2,2,3,3,1,2,2,2,2,2,1,1,1,1,2,170,1210,3,3,5,2,2,4,2,2,3,3,2,2,2,1,2,2,1,2,2,1,4,7,2,6,72
1,170,1211,5,5,4,4,1,1,1,1,2,5,3,3,10,3,2,1,2,2,3,2,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,1,1,0,5,6,1,0,2,0,2,2,2,2,3,1,2,2,2,2,2,2,1,2,3,1,2,170,1211,3,2,1,1,2,5,2,1,3,4,2,2,4,1,1,2,1,1,2,1,4,7,2,6,73
1,170,1212,2,4,6,5,4,3,1,2,1,4,3,3,10,2,3,3,4,3,2,2,2,3,1,1,2,1,2,1,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,4,4,3,3,5,3,3,1,3,1,1,2,1,3,1,2,2,2,2,2,2,3,2,3,3,1,2,170,1212,3,0,1,2,1,5,2,1,3,3,2,2,2,1,1,1,1,2,2,1,4,7,2,6,74
1,170,1213,3,6,1,4,4,2,3,3,1,4,3,3,10,2,1,3,4,3,2,2,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,1,2,2,1,3,1,2,2,2,2,3,2,4,2,2,3,1,1,1,2,2,2,2,2,1,3,1,2,170,1213,3,2,4,1,2,3,3,1,5,5,2,2,4,1,1,2,2,2,2,2,4,7,2,6,75
1,170,1214,3,9,6,9,5,2,2,2,1,4,3,3,10,4,1,1,4,2,1,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,1,2,1,0,0,0,0,0,1,0,4,0,2,3,3,1,2,1,3,1,2,2,2,3,1,2,170,1214,3,7,2,1,1,4,2,1,3,4,2,2,3,2,1,2,2,2,2,1,4,7,2,6,76
1,170,1215,2,7,5,5,5,2,2,3,1,5,3,3,10,3,1,3,2,1,2,1,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,5,1,1,1,6,3,1,2,1,4,2,2,2,2,3,1,2,2,2,2,2,1,1,3,1,2,170,1215,3,5,1,2,2,5,2,1,3,3,1,3,2,1,2,1,1,2,1,1,4,7,2,6,77
1,170,1216,2,7,5,2,5,1,1,1,1,5,3,3,10,3,2,3,4,2,2,2,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,6,1,2,3,1,0,0,0,3,4,2,2,2,2,2,2,1,2,3,1,1,0,1,1,1,2,170,1216,3,4,3,3,3,4,2,1,3,3,2,2,2,1,2,1,2,2,1,1,4,7,2,6,78
1,170,1217,3,3,4,6,1,1,1,1,1,4,3,3,10,1,2,2,2,2,1,3,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,2,1,1,3,6,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,2,3,1,1,1,2,170,1217,3,6,2,2,2,5,1,1,3,4,2,2,4,1,2,1,1,2,2,1,4,7,2,6,79
1,170,1218,3,5,4,3,5,1,1,1,1,4,3,3,10,2,4,3,4,2,1,1,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,3,2,4,2,2,2,2,3,2,2,2,2,2,3,2,2,2,1,2,2,1,1,3,1,2,170,1218,3,3,5,2,2,5,2,1,3,3,2,3,1,1,2,2,2,2,1,1,4,7,2,6,80
1,170,1219,1,7,7,2,4,2,3,3,2,6,3,3,10,2,1,3,5,4,2,2,2,3,2,1,2,1,2,1,3,1,3,3,3,1,1,2,2,2,2,2,2,2,2,4,4,3,3,5,5,3,1,2,2,2,2,1,3,2,2,1,1,1,1,2,1,5,2,3,1,2,170,1219,3,0,4,3,3,5,2,1,1,3,2,1,1,1,2,2,1,2,2,1,4,7,2,6,81
1,170,1220,1,6,6,3,3,2,3,2,2,6,3,3,12,2,4,2,4,4,3,1,2,3,1,2,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,2,3,2,3,2,3,1,0,3,4,4,2,2,2,3,1,2,2,3,1,3,5,2,1,1,2,170,1220,3,7,2,2,2,4,2,2,4,0,2,2,4,1,1,2,1,2,2,1,4,7,2,6,82
1,170,1221,6,9,6,2,3,1,1,1,1,6,3,3,12,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,1,1,1,2,4,4,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,5,1,3,1,2,170,1221,3,3,2,2,1,4,2,1,3,3,1,1,2,2,1,2,1,2,1,1,4,7,2,6,83
1,170,1222,3,6,5,0,3,2,3,2,1,6,2,2,10,1,1,3,4,2,2,2,3,3,1,2,2,1,1,0,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,3,3,2,6,2,3,1,2,2,2,4,1,1,2,3,1,2,1,2,2,2,2,2,1,1,2,170,1222,3,2,2,2,3,5,2,1,2,4,1,1,4,1,2,2,1,2,1,1,4,7,2,6,84
1,170,1223,4,8,6,4,2,1,1,1,1,5,3,3,10,2,1,3,1,1,2,1,2,2,1,1,2,1,2,1,2,3,3,3,3,1,1,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,1,2,1,1,2,2,1,3,1,2,1,2,3,1,3,1,1,1,1,2,170,1223,3,3,2,2,2,5,2,2,3,4,2,2,1,1,2,2,2,2,1,1,4,7,2,6,85
1,170,1224,3,5,6,1,5,1,1,1,1,4,3,3,10,2,2,2,3,2,2,2,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,0,2,2,4,2,2,1,2,1,2,2,2,1,2,3,3,3,3,1,2,170,1224,3,3,2,2,2,5,2,1,3,3,2,3,2,1,1,2,2,2,2,1,4,7,2,6,86
1,170,1225,4,10,5,6,3,2,2,2,2,5,3,3,10,2,2,3,2,2,2,2,3,3,1,1,2,1,2,1,3,3,1,3,1,1,1,2,2,2,2,2,2,2,2,0,2,3,2,3,2,3,0,2,1,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,170,1225,3,8,1,2,2,5,2,1,3,3,2,2,2,2,1,1,1,2,2,1,4,7,2,6,87
1,170,1226,5,6,6,9,5,2,3,2,1,5,3,3,10,1,1,3,4,3,3,2,3,3,1,1,2,1,1,1,3,3,3,3,3,2,1,2,2,2,2,2,2,2,2,1,2,3,1,3,5,2,2,3,1,2,2,1,1,2,2,1,1,2,3,1,2,1,1,1,1,2,170,1226,3,2,1,2,2,5,3,1,4,3,3,3,3,1,1,2,1,2,1,1,4,7,2,6,88
1,170,1227,4,10,5,3,3,1,1,1,1,5,3,3,10,2,1,3,2,2,1,1,2,3,1,1,2,1,2,1,2,3,3,3,3,1,1,2,2,2,2,2,2,2,2,1,2,1,2,3,1,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,1,2,1,1,1,2,170,1227,3,7,3,3,2,2,3,1,3,3,1,3,2,1,1,2,2,2,1,1,4,7,2,6,89
1,170,1228,1,1,6,2,5,1,1,1,1,4,3,3,10,3,4,3,4,2,2,2,1,1,2,2,2,1,1,2,1,3,3,3,3,3,2,2,2,2,2,2,1,2,1,2,2,3,1,3,4,2,2,2,2,4,4,2,2,3,3,2,2,1,3,1,5,2,2,3,1,2,170,1228,3,2,1,3,3,4,4,1,3,3,1,1,2,1,2,2,1,2,2,1,4,7,2,6,90
1,170,1229,3,4,6,3,5,1,1,1,1,5,1,1,10,1,1,3,0,2,2,2,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,3,3,2,3,6,2,0,0,3,4,4,2,2,3,1,2,1,2,2,2,3,2,1,3,1,2,170,1229,3,2,2,2,2,4,3,1,4,3,1,1,4,1,0,2,1,2,1,1,4,7,2,6,91
1,170,1230,3,4,7,5,1,1,1,1,1,4,3,2,10,2,4,3,4,4,3,2,2,2,1,2,2,1,2,1,2,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,3,2,3,3,1,2,170,1230,3,2,5,2,2,4,2,3,4,3,3,3,2,1,2,2,1,2,2,2,4,7,2,6,92
1,170,1231,1,4,6,4,5,1,1,1,1,4,3,3,10,4,3,1,5,4,3,3,2,2,1,2,2,1,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,2,1,2,5,1,0,2,2,3,4,2,2,3,3,2,2,2,2,2,2,3,1,1,3,1,2,170,1231,3,3,3,2,2,4,2,2,4,3,2,2,1,1,2,1,1,2,2,1,4,7,2,6,93
