CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,V.19G.,V.19H.,V.19I.,V.19J.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,V.48.,V.49.,V.50.
1,93,2771,2,1,4,1,4,6,3,2,4,2,1,2,2,4,4,2,1,1,2,3,4,2,1,1,5,1,2,2,2,9
1,93,2772,2,1,4,3,4,6,3,2,4,3,1,2,2,3,4,2,1,3,2,1,4,11,2,1,4,2,1,3,2,9
1,93,2773,2,1,4,2,4,6,7,2,4,1,1,2,1,4,5,1,1,3,1,2,4,11,2,1,4,1,2,3,2,11
1,93,2774,3,1,4,2,4,6,2,2,4,1,1,2,1,2,2,1,1,3,1,2,4,11,1,1,4,5,2,2,2,8
1,93,2775,3,1,4,3,4,6,3,2,4,1,1,1,1,4,1,1,1,3,1,2,4,1,2,1,4,2,2,3,2,8
1,93,2776,3,1,4,3,4,6,3,2,4,1,1,2,3,3,2,1,1,2,1,3,4,11,2,1,4,0,5,3,2,8
1,93,2777,3,1,4,3,4,6,3,2,4,2,1,2,2,3,3,2,1,3,1,2,4,0,2,1,4,2,1,3,2,9
1,93,2778,3,1,4,3,4,6,3,2,4,2,1,2,1,4,3,2,1,3,4,2,1,8,2,1,4,4,2,3,2,9
1,93,2779,3,1,4,1,4,6,3,2,4,1,3,2,2,3,4,0,0,2,1,3,4,10,2,1,3,3,2,2,2,9
1,93,2780,3,1,4,2,4,6,7,2,4,3,2,2,0,3,2,1,3,3,1,2,4,0,2,1,3,2,3,2,2,11
1,93,2781,3,1,4,2,3,2,3,2,6,2,2,2,1,3,4,2,1,2,1,3,4,11,2,1,4,4,2,3,3,60
1,93,2782,3,1,4,1,3,2,2,2,6,1,3,2,3,4,2,3,2,1,2,3,4,10,1,1,4,4,1,2,3,60
1,93,2783,3,1,4,1,3,2,7,2,6,2,3,1,1,4,3,2,2,3,4,2,1,11,1,2,1,2,2,0,3,21
1,93,2784,3,1,4,1,3,2,7,2,6,3,1,2,2,4,3,1,2,2,1,3,4,11,3,1,4,4,2,2,3,1
1,93,2785,3,1,4,1,3,2,7,2,6,3,1,2,1,4,4,1,1,4,2,3,1,6,3,1,4,2,1,2,3,1
1,93,2786,2,1,4,1,3,2,2,2,6,4,1,1,2,3,4,2,2,0,0,3,0,11,2,1,4,2,2,3,3,60
1,93,2787,2,1,4,1,3,5,7,2,6,1,2,2,1,3,2,2,2,3,4,1,2,4,1,1,4,2,2,2,3,21
1,93,2788,2,1,4,1,3,5,7,2,6,4,1,2,1,4,4,2,2,3,1,2,4,11,1,2,1,2,4,0,3,1
1,93,2789,2,1,4,1,3,4,7,2,6,4,1,1,1,3,3,1,2,3,1,2,4,4,2,1,4,2,2,3,3,1
1,93,2790,2,1,4,1,3,2,7,2,6,2,2,2,1,3,3,2,2,3,1,2,4,4,2,1,4,2,2,3,3,21
1,93,2791,2,1,4,1,4,5,7,2,6,2,1,1,1,4,3,2,1,2,1,3,4,11,3,1,4,1,2,2,3,18
1,93,2792,2,1,4,1,4,6,7,2,6,2,3,2,1,4,3,1,1,3,1,2,4,6,1,2,1,3,2,0,3,16
1,93,2793,2,1,4,1,4,2,7,2,6,2,1,1,1,4,4,2,1,4,2,3,1,1,1,1,4,3,2,2,2,11
1,93,2794,2,1,4,1,4,2,7,2,6,2,3,2,2,4,4,2,1,3,1,2,4,11,2,1,4,1,2,3,2,3
1,93,2795,3,1,4,2,3,2,2,2,7,2,1,1,1,4,4,2,1,3,4,2,1,0,2,1,4,5,1,3,3,47
1,93,2796,2,1,4,1,3,5,5,2,7,3,1,1,2,3,4,2,1,3,4,2,1,11,1,2,1,2,2,0,3,47
1,93,2797,2,1,4,1,3,5,5,2,7,1,1,2,1,4,5,1,2,0,0,0,0,11,1,1,4,4,2,2,3,47
1,93,2798,2,1,4,1,3,5,5,2,7,3,1,3,1,4,4,2,1,1,2,3,4,4,2,1,3,3,2,2,3,47
1,93,2799,2,1,4,1,3,2,7,2,8,2,1,2,2,3,4,3,2,3,4,2,1,11,1,2,1,1,5,0,2,3
1,93,2800,2,1,2,1,3,5,5,2,9,2,3,2,1,4,4,1,2,2,4,1,3,11,1,2,1,5,1,0,3,63
1,93,2801,2,1,3,1,4,4,7,2,9,2,1,1,1,3,4,2,1,0,0,0,0,2,2,1,4,3,2,3,3,25
1,93,2802,2,1,3,2,4,2,7,2,9,2,1,1,1,4,5,3,1,3,1,2,4,4,1,2,1,2,1,0,2,2
1,93,2803,1,1,3,2,4,6,7,1,5,3,1,3,2,3,4,2,3,1,2,3,4,2,2,2,1,2,3,1,2,10
1,93,2804,1,1,2,2,4,6,7,2,5,1,1,2,1,4,3,2,1,2,1,3,4,0,2,2,1,3,2,1,2,10
1,93,2805,1,1,3,1,4,6,7,3,5,4,1,2,2,4,4,1,1,2,1,3,4,11,1,1,2,2,2,1,2,10
1,93,2806,1,1,2,2,4,6,7,2,5,1,1,1,1,4,2,1,1,1,2,3,4,11,1,1,2,2,2,1,2,10
1,93,2807,1,1,4,2,4,6,7,2,5,4,1,2,2,4,4,1,1,2,1,3,4,6,1,1,4,3,4,2,2,10
1,93,2808,1,1,3,2,4,6,7,2,5,1,1,1,1,4,5,3,2,3,1,2,4,11,1,2,1,5,2,0,2,10
1,93,2809,1,1,1,1,4,5,7,2,5,0,0,1,1,3,4,2,1,3,0,0,0,11,1,2,1,5,2,0,2,10
1,93,2810,1,1,4,3,4,6,7,2,5,3,1,1,2,4,3,2,1,1,3,2,4,2,1,1,4,2,2,2,2,10
1,93,2811,1,1,1,2,4,6,7,1,5,1,1,2,1,4,4,2,1,1,2,3,4,2,2,1,4,4,2,3,2,10
1,93,2812,1,1,2,1,4,5,7,2,5,2,1,2,2,4,3,2,1,1,2,3,4,4,1,2,1,2,2,0,2,10
1,93,2813,1,1,2,2,4,6,7,3,5,4,1,2,3,3,3,3,1,0,0,3,0,4,2,1,4,4,2,3,2,10
1,93,2814,1,1,5,2,4,1,7,3,5,4,1,2,1,1,2,1,1,4,2,3,1,11,1,1,4,2,2,2,2,10
1,93,2815,1,1,2,2,4,6,7,2,5,3,1,2,2,1,2,1,2,4,2,3,1,0,2,1,4,1,2,3,2,10
1,93,2816,1,2,2,2,4,6,7,3,5,4,1,2,3,4,5,1,1,0,0,0,0,11,2,1,4,1,4,3,2,10
1,93,2817,1,1,2,2,4,6,7,2,5,1,1,1,1,4,3,2,1,2,3,1,4,6,1,2,1,2,2,0,2,11
1,93,2818,1,1,3,2,4,6,7,0,5,3,1,3,3,4,4,1,2,3,4,2,1,11,2,1,4,6,3,3,2,11
1,93,2819,1,1,3,2,4,6,7,2,5,3,1,3,3,4,5,1,2,3,4,2,1,11,2,1,4,2,2,3,2,11
1,93,2820,1,1,3,2,4,6,7,3,5,2,1,3,1,3,4,2,2,4,2,3,1,11,2,1,4,2,2,3,2,11
1,93,2821,1,1,3,2,4,6,7,2,5,4,1,3,3,4,5,2,1,3,1,2,4,10,1,2,1,1,1,0,2,11
1,93,2822,1,1,3,2,4,6,7,2,5,1,1,2,1,4,1,1,2,3,4,2,1,11,1,1,2,2,2,1,2,11
1,93,2823,0,1,0,1,4,6,4,2,5,4,1,2,1,1,3,1,2,4,2,1,3,0,1,1,4,2,2,2,2,7
1,93,2824,2,1,4,1,3,5,7,3,5,2,3,2,1,3,3,1,2,3,1,2,4,11,2,1,4,2,2,3,2,10
1,93,2825,2,1,2,1,3,5,7,3,5,2,3,2,1,4,3,3,2,3,1,2,4,5,3,2,1,2,1,0,2,10
1,93,2826,2,1,4,1,3,5,7,3,5,1,2,1,3,3,3,3,2,3,1,2,4,11,1,2,1,5,1,0,2,10
1,93,2827,2,1,4,1,3,5,7,2,5,4,1,2,1,4,4,2,2,2,1,3,4,11,1,1,4,2,2,2,2,10
1,93,2828,2,1,2,1,3,5,7,3,5,2,1,2,1,3,3,2,1,0,0,3,0,10,1,1,4,3,2,2,2,10
1,93,2829,2,1,2,1,3,5,7,3,5,2,1,2,1,3,4,2,2,2,1,3,4,7,3,1,4,1,2,2,2,10
1,93,2830,2,1,4,1,3,5,7,2,5,2,1,2,2,4,4,2,3,2,1,3,4,11,1,2,1,2,1,0,2,10
1,93,2831,2,1,3,1,3,5,7,5,5,1,1,1,1,3,4,2,2,2,4,3,1,11,2,1,4,2,2,3,2,10
1,93,2832,2,1,2,1,3,5,7,2,5,2,3,2,1,4,2,1,1,1,2,3,4,11,3,1,4,2,4,2,2,10
1,93,2833,2,1,3,1,3,5,7,3,5,1,1,2,1,4,4,1,1,2,1,3,4,11,1,2,1,5,1,0,2,11
1,93,2834,2,1,5,1,3,4,7,2,5,3,1,1,1,4,4,2,1,3,1,2,4,8,3,1,4,1,1,2,2,12
1,93,2835,2,1,3,1,3,5,7,3,5,4,1,1,2,4,4,1,1,3,4,2,1,11,2,1,3,2,2,2,2,12
1,93,2836,2,1,4,3,4,6,3,2,5,1,1,1,1,3,4,1,1,0,0,3,0,11,2,1,3,5,3,2,2,7
1,93,2837,2,1,2,1,4,4,3,3,5,2,1,2,1,1,3,1,1,1,3,2,4,0,2,1,3,2,1,2,2,7
1,93,2838,2,1,3,1,4,6,3,2,5,1,1,2,2,4,4,1,1,2,1,3,4,1,1,2,1,4,1,0,2,7
1,93,2839,2,1,5,1,4,6,3,3,5,2,1,1,2,3,3,3,1,1,3,2,4,11,1,2,1,6,2,0,2,7
1,93,2840,2,1,2,2,4,6,4,3,5,3,1,2,1,4,2,2,2,3,1,2,4,11,1,1,4,2,2,2,2,7
1,93,2841,2,1,3,1,4,6,3,3,5,4,1,2,1,4,3,2,1,4,1,3,2,6,2,1,4,4,3,3,2,7
1,93,2842,2,1,4,1,4,6,3,2,5,2,1,2,3,3,4,1,1,2,1,3,4,11,2,1,4,2,2,3,2,7
1,93,2843,2,3,4,1,4,6,3,3,5,2,1,3,2,2,4,2,2,3,4,2,1,11,2,1,3,2,1,2,2,7
1,93,2844,2,2,4,1,4,6,3,2,5,1,1,2,3,3,4,2,1,1,3,2,4,2,2,1,4,2,4,3,2,7
1,93,2845,2,1,3,1,4,6,3,3,5,4,1,2,1,4,4,2,1,1,2,3,4,11,2,1,3,2,2,2,2,7
1,93,2846,2,1,4,1,4,6,3,2,5,4,1,1,3,3,4,3,2,2,4,3,1,10,2,1,2,2,1,2,2,7
1,93,2847,2,1,4,1,4,6,3,2,5,1,1,2,1,4,4,2,2,3,1,2,4,11,2,1,4,2,2,3,2,8
1,93,2848,2,1,3,2,4,6,3,3,5,3,1,2,1,4,4,2,1,1,2,3,4,0,2,1,3,2,1,2,2,8
1,93,2849,2,1,2,1,4,6,3,2,5,2,1,2,1,4,4,2,1,4,1,3,2,11,2,1,4,2,2,3,2,8
1,93,2850,2,3,3,3,4,6,3,3,5,2,3,2,1,3,4,2,1,1,2,3,4,11,2,1,4,2,2,3,2,8
1,93,2851,2,3,4,1,4,6,3,3,5,2,1,1,2,4,2,2,1,1,2,3,4,1,2,1,4,2,2,3,2,8
1,93,2852,2,1,2,2,4,6,7,2,5,3,1,3,2,3,4,2,2,0,0,0,0,2,1,2,1,1,3,0,2,10
1,93,2853,2,1,3,1,4,6,7,2,5,1,3,1,1,3,5,1,2,3,4,2,1,11,1,1,4,2,2,2,2,10
1,93,2854,2,1,3,2,4,6,7,2,5,2,2,1,1,4,2,1,1,3,1,2,4,11,2,1,4,4,3,3,2,10
1,93,2855,2,1,3,2,4,6,7,2,5,2,1,2,1,3,1,1,1,3,1,2,4,11,2,1,4,2,1,3,2,10
1,93,2856,2,1,3,2,4,6,7,2,5,1,2,1,1,4,2,1,2,2,1,3,4,10,1,2,1,6,2,0,2,10
1,93,2857,2,1,2,2,4,0,0,3,5,3,1,2,2,1,4,3,2,1,2,3,4,11,3,1,4,5,2,2,2,10
1,93,2858,2,1,3,2,4,6,7,2,5,3,1,1,1,4,4,2,1,2,1,3,4,10,2,1,4,5,3,3,2,10
1,93,2859,2,1,4,2,4,6,7,4,5,3,2,3,2,4,1,2,2,1,2,3,4,11,2,1,3,2,0,2,2,11
1,93,2860,2,1,3,2,4,6,7,2,5,1,1,2,1,3,2,1,1,2,1,3,4,11,2,1,4,2,2,3,2,11
1,93,2861,2,1,3,2,4,6,7,2,5,1,1,2,1,4,2,1,1,3,1,2,4,1,1,2,1,2,2,0,2,11
1,93,2862,3,2,4,1,3,6,3,4,5,4,1,3,2,3,4,2,1,3,4,2,1,11,1,2,1,2,2,0,2,7
1,93,2863,3,2,4,1,3,6,3,3,5,2,1,1,1,2,3,1,1,2,4,3,1,4,3,2,1,1,3,0,2,8
1,93,2864,3,1,5,1,3,6,3,4,5,1,1,2,1,3,5,3,1,4,1,3,2,11,2,1,4,2,2,3,2,8
1,93,2865,3,1,5,1,3,5,7,2,5,2,1,2,1,3,3,1,1,3,4,2,1,0,2,1,4,3,3,3,2,10
1,93,2866,3,1,5,1,3,5,7,2,5,1,1,2,2,4,4,2,2,3,4,2,1,11,1,1,4,3,3,2,2,10
1,93,2867,3,1,3,1,3,5,7,3,5,4,1,2,2,3,4,1,1,3,4,2,1,6,1,2,1,3,4,0,2,10
1,93,2868,3,1,4,1,3,0,7,3,5,2,1,2,1,4,4,2,1,2,1,3,4,10,1,2,1,5,1,0,2,11
1,93,2869,3,1,5,1,3,4,7,3,5,2,1,1,2,4,4,1,1,3,4,2,1,10,2,1,4,2,2,3,2,12
1,93,2870,3,1,3,3,4,6,3,2,5,4,1,3,1,3,4,1,2,3,2,1,4,11,1,2,1,2,3,0,2,7
1,93,2871,3,1,3,1,4,6,3,3,5,3,1,2,2,4,4,3,2,3,1,2,4,11,1,2,1,2,2,0,2,7
1,93,2872,3,1,4,2,4,6,4,2,5,4,1,1,1,4,3,2,2,3,4,2,1,10,1,1,4,2,1,2,2,7
1,93,2873,3,1,5,3,4,6,3,3,5,1,1,2,1,4,3,2,2,0,0,0,0,0,2,1,4,2,2,3,2,7
1,93,2874,3,1,5,3,4,6,3,3,5,2,1,2,2,3,4,2,1,4,1,3,2,11,2,1,4,2,4,3,2,7
1,93,2875,3,1,3,1,4,6,4,3,5,4,1,3,1,4,3,2,1,1,2,3,4,6,2,1,4,2,2,3,2,7
1,93,2876,3,1,3,1,4,6,4,4,5,3,1,2,1,4,4,2,2,4,1,3,2,11,2,1,4,2,1,3,2,7
1,93,2877,3,2,3,1,4,6,4,2,5,4,1,2,1,4,4,2,1,2,1,3,4,10,2,1,5,2,2,2,2,7
1,93,2878,3,3,4,3,4,6,3,2,5,1,1,2,2,4,4,1,1,3,1,2,4,11,2,1,4,3,2,3,2,7
1,93,2879,3,1,2,1,4,6,7,3,5,1,3,1,1,4,3,1,2,3,0,0,0,1,3,1,2,5,2,1,2,7
1,93,2880,3,3,5,3,4,6,3,3,5,2,1,2,1,4,2,1,1,3,4,2,1,11,2,1,4,2,2,3,2,7
1,93,2881,3,3,4,3,4,6,2,2,5,1,2,2,1,4,4,2,2,0,0,3,0,11,2,1,4,2,2,3,2,7
1,93,2882,3,1,4,1,4,6,3,3,5,1,1,2,1,4,4,2,1,1,2,3,4,11,2,1,4,2,2,3,2,7
1,93,2883,3,1,4,1,4,6,4,4,5,2,3,2,1,4,4,2,1,4,3,2,1,11,2,1,4,2,2,3,2,7
1,93,2884,3,1,3,1,4,6,3,2,5,2,1,3,1,4,4,1,1,3,1,2,4,3,2,1,4,2,2,3,2,8
1,93,2885,3,1,5,1,4,6,3,3,5,1,1,1,1,1,4,1,1,1,2,3,4,7,2,1,4,2,2,3,2,8
1,93,2886,3,1,5,1,4,6,3,2,5,1,1,2,1,4,4,2,2,3,1,2,4,2,1,2,1,2,2,0,2,8
1,93,2887,3,1,4,3,4,6,3,4,5,1,1,2,1,4,5,1,1,3,4,2,1,11,2,1,4,1,1,3,2,8
1,93,2888,3,2,4,3,4,6,3,2,5,1,3,2,1,4,2,1,1,3,1,2,4,11,2,1,4,2,2,3,2,8
1,93,2889,3,3,4,3,4,6,3,3,5,2,1,1,1,3,3,1,1,2,1,3,4,11,2,1,4,2,2,3,2,8
1,93,2890,3,1,5,1,4,6,3,2,5,1,1,1,1,3,3,1,2,3,1,2,4,8,2,1,4,2,2,3,2,8
1,93,2891,3,1,2,3,4,6,3,2,5,1,1,2,1,3,2,1,2,3,1,4,2,11,2,1,4,1,2,3,2,8
1,93,2892,3,1,3,2,4,6,7,3,5,1,1,1,1,4,4,2,1,1,2,3,4,11,1,1,4,3,2,2,2,10
1,93,2893,3,1,3,2,4,6,7,2,5,1,2,1,1,4,4,3,2,2,1,3,4,11,2,1,4,3,2,3,2,10
1,93,2894,3,1,4,1,3,3,1,3,3,3,1,2,1,4,5,2,1,0,0,3,0,10,2,1,4,2,2,3,2,61
1,93,2895,3,1,4,1,3,4,7,3,3,2,1,2,3,4,4,3,2,3,4,2,1,7,1,2,1,1,1,0,3,17
1,93,2896,3,1,4,1,3,4,7,3,3,1,2,3,1,2,4,2,1,4,2,3,1,11,1,2,1,4,1,0,3,17
1,93,2897,3,1,4,1,4,5,3,3,6,1,1,2,1,3,4,1,1,2,1,3,4,11,2,1,4,2,2,3,3,45
1,93,2898,3,1,4,1,4,6,7,3,6,3,1,2,1,4,1,1,2,4,1,3,2,10,2,1,3,2,2,2,3,17
1,93,2899,3,1,4,1,4,6,7,3,6,1,1,2,1,4,4,2,1,3,1,2,4,11,2,1,4,2,2,3,3,16
1,93,2900,1,1,4,1,2,2,7,1,6,3,1,2,2,3,4,2,1,2,1,3,4,0,1,2,1,4,1,0,3,1
1,93,2901,1,1,4,1,2,2,7,3,6,3,1,2,1,4,4,2,2,3,4,2,1,11,1,2,1,1,2,0,3,1
1,93,2902,1,1,2,1,2,2,2,2,6,3,1,2,1,4,4,2,1,2,1,3,4,11,1,2,1,2,1,0,3,1
1,93,2903,1,1,3,1,2,1,7,1,6,0,2,1,1,2,2,1,1,3,4,2,1,11,2,1,4,3,2,3,3,5
1,93,2904,1,1,4,1,2,1,7,1,6,0,1,1,1,3,4,1,1,4,1,3,2,11,2,1,4,3,3,3,3,5
1,93,2905,1,1,4,1,2,1,7,3,6,3,1,2,2,4,4,2,1,0,0,3,0,10,1,2,1,2,2,0,3,5
1,93,2906,1,1,3,1,2,1,7,1,6,1,2,2,1,3,3,2,1,2,1,3,4,11,1,2,1,2,1,0,3,5
1,93,2907,1,1,4,1,2,2,7,3,6,4,3,2,1,4,4,2,1,3,4,2,1,11,1,2,5,2,1,0,3,1
1,93,2908,1,2,4,1,2,2,7,3,6,1,1,1,1,4,2,3,1,2,1,3,4,11,2,1,4,3,2,3,3,16
1,93,2909,1,2,3,1,2,2,7,2,6,1,1,2,1,4,4,2,1,2,4,3,1,0,1,1,4,2,1,2,2,11
1,93,2910,1,5,2,1,1,1,7,4,9,1,2,1,1,4,2,1,2,3,4,2,1,11,1,1,4,2,5,2,3,25
1,93,2911,1,1,2,1,1,3,7,3,9,1,1,2,1,4,3,2,1,1,2,3,4,0,2,1,3,5,2,2,1,14
1,93,2912,1,2,4,1,1,1,7,4,3,1,1,2,1,1,3,2,1,3,1,2,4,10,1,2,1,3,2,0,3,5
1,93,2913,1,1,2,1,1,1,7,3,3,1,2,1,1,2,2,3,1,4,2,3,1,11,3,1,4,3,2,2,3,17
1,93,2914,1,1,0,0,1,1,7,1,6,1,2,1,1,4,3,3,2,3,1,2,4,0,3,1,4,2,2,2,3,5
1,93,2915,1,1,2,1,1,1,7,5,6,1,2,1,1,4,3,2,1,1,4,3,2,0,3,1,4,2,2,2,3,5
1,93,2916,1,2,1,1,1,1,7,5,6,4,1,1,2,3,4,2,2,3,4,1,2,0,1,2,1,5,1,0,3,5
1,93,2917,1,1,3,2,1,1,7,1,6,2,2,2,1,3,2,1,1,2,4,3,1,10,1,2,1,3,2,0,3,5
1,93,2918,1,2,1,2,1,2,7,6,8,1,3,1,1,4,2,1,1,3,4,2,1,0,1,1,4,5,2,2,2,3
1,93,2919,1,1,3,1,1,2,7,2,8,2,1,2,2,4,3,3,1,3,4,2,1,6,2,1,4,4,2,3,2,4
1,93,2920,1,2,3,1,2,2,7,2,8,2,2,3,1,3,4,1,1,3,4,2,1,11,1,2,1,5,2,0,2,3
1,93,2921,1,1,2,1,2,2,7,1,8,1,2,1,1,4,5,3,1,3,4,2,1,11,2,1,4,2,1,3,2,3
1,93,2922,1,1,5,1,2,2,7,2,8,2,1,1,1,3,4,2,1,2,1,3,4,6,2,1,4,2,2,3,2,4
1,93,2923,1,5,0,0,2,2,7,0,8,3,1,1,2,3,3,2,3,1,4,3,2,9,1,2,1,0,0,0,2,4
1,93,2924,1,1,5,2,2,2,7,2,8,2,1,2,2,3,4,1,1,3,1,2,4,7,1,2,1,2,2,0,2,4
1,93,2925,1,1,3,1,2,2,7,2,8,4,1,2,1,3,4,1,2,2,4,3,1,11,1,1,4,2,3,2,2,4
1,93,2926,1,1,4,1,2,2,7,2,8,2,1,2,1,2,3,2,3,2,1,3,4,11,1,1,4,3,2,2,2,4
1,93,2927,1,1,3,1,2,2,7,2,8,4,3,2,2,3,4,2,1,3,1,2,4,10,3,1,2,2,2,0,2,2
1,93,2928,3,1,3,1,4,5,7,3,9,1,1,2,1,3,4,1,1,2,1,3,4,6,1,2,1,3,2,0,3,18
1,93,2929,3,1,3,2,4,6,7,3,9,4,1,3,1,4,5,1,1,1,2,3,4,11,1,2,1,2,2,0,3,19
1,93,2930,2,1,2,1,3,2,7,3,9,3,2,2,1,2,4,2,1,2,4,3,1,0,1,2,1,1,1,0,3,20
1,93,2931,2,1,2,1,3,5,5,3,9,2,3,3,1,4,4,2,1,2,4,3,1,0,3,2,1,2,2,0,3,63
1,93,2932,2,1,3,1,4,6,7,3,9,1,2,2,1,4,4,2,2,3,1,2,4,11,1,2,1,0,0,0,3,19
1,93,2933,2,1,3,1,3,5,7,3,9,2,2,1,2,4,4,2,1,2,1,3,4,11,2,3,4,3,2,2,1,13
1,93,2934,2,1,3,1,3,5,7,3,9,1,2,1,1,2,5,1,1,3,4,2,1,11,2,1,4,4,2,3,3,24
1,93,2935,2,1,3,1,3,5,5,3,9,1,2,2,1,1,3,1,1,3,4,2,1,0,1,2,1,1,2,0,3,63
1,93,2936,2,1,3,1,4,6,2,3,9,4,2,2,1,1,4,2,2,2,4,3,1,11,2,1,4,0,2,3,3,19
1,93,2937,2,1,1,1,3,5,4,3,9,2,2,2,1,4,3,2,2,3,4,2,1,11,1,1,4,2,1,2,3,63
1,93,2938,3,1,2,1,3,2,2,3,9,1,1,1,1,1,3,1,1,1,4,3,2,11,1,1,3,2,2,1,3,64
1,93,2939,3,5,3,2,3,5,7,3,9,1,1,1,1,4,5,1,1,3,4,2,1,11,2,1,4,6,2,3,3,18
1,93,2940,2,5,3,1,3,5,7,3,9,2,1,1,1,3,3,3,2,3,1,2,4,4,2,1,4,2,2,3,3,18
1,93,2941,3,5,2,1,3,5,7,3,9,1,3,2,1,2,3,2,1,2,1,3,4,11,1,2,1,5,2,0,3,18
1,93,2942,3,5,2,1,4,5,5,3,9,1,2,1,1,4,4,3,2,1,4,3,2,11,3,1,4,3,2,2,1,40
1,93,2943,3,5,3,1,3,3,1,3,3,2,3,2,1,3,4,2,1,2,1,3,4,11,3,1,3,3,1,1,2,61
1,93,2944,2,5,2,2,4,5,7,3,6,3,1,1,2,1,2,1,1,3,1,2,4,10,1,1,4,2,2,2,3,1
1,93,2945,2,5,3,2,3,2,2,3,7,4,1,2,1,3,3,2,1,1,2,3,4,11,2,1,4,2,4,3,3,47
1,93,2946,3,1,2,1,4,6,7,3,9,1,1,1,1,4,5,1,2,3,4,2,1,11,2,1,4,3,2,3,3,19
1,93,2947,3,1,2,2,4,6,7,3,9,2,2,2,1,3,5,1,2,3,4,2,1,11,2,1,4,5,2,3,3,19
1,93,2948,3,1,2,2,4,3,7,3,9,1,2,1,1,4,1,2,3,3,4,2,1,10,1,2,1,2,2,0,3,19
1,93,2949,3,1,2,1,4,3,7,3,9,4,3,2,1,3,3,3,2,3,4,1,2,6,2,1,4,4,2,3,3,19
1,93,2950,3,1,2,2,3,4,7,3,9,2,1,2,1,1,2,1,2,4,1,3,2,11,1,2,1,2,2,0,3,5
1,93,2951,3,1,2,1,3,4,7,3,9,2,2,2,1,3,3,3,1,0,0,0,0,6,2,1,4,4,2,3,3,25
1,93,2952,3,1,3,2,3,6,6,3,9,4,3,2,1,4,2,1,1,3,1,2,4,11,2,1,3,5,2,2,3,63
1,93,2953,3,1,3,1,3,4,7,3,3,1,1,2,1,3,3,1,1,2,1,3,4,11,1,1,4,2,2,2,3,17
1,93,2954,3,1,3,1,3,4,7,3,3,1,0,2,1,4,4,2,2,3,1,2,4,11,2,1,4,4,2,3,3,17
1,93,2955,2,1,2,1,3,2,3,3,3,1,3,2,1,1,3,1,1,4,1,3,2,11,1,1,4,2,2,2,3,52
1,93,2956,2,1,3,1,4,3,2,3,3,3,1,2,3,4,4,2,2,0,0,3,0,3,2,1,3,2,3,2,2,61
1,93,2957,2,1,3,1,4,2,7,3,3,2,1,2,2,3,3,2,1,2,1,3,4,6,3,2,1,2,2,0,2,2
1,93,2958,2,1,3,1,3,3,3,3,3,2,3,1,0,4,3,1,1,2,1,3,4,11,2,1,3,6,2,2,3,52
1,93,2959,2,1,3,1,3,3,1,3,3,1,1,1,1,4,4,2,1,3,4,2,1,4,1,2,1,4,2,0,2,61
1,93,2960,2,1,1,1,4,4,7,3,3,1,2,2,1,1,4,2,1,3,1,2,4,11,1,1,4,2,2,2,3,17
1,93,2961,2,1,1,1,3,2,3,3,3,2,1,2,1,4,3,2,2,0,0,3,0,11,3,1,4,2,4,2,3,52
1,93,2962,3,1,2,1,4,3,3,3,3,4,2,1,3,3,4,1,1,3,1,2,4,2,1,2,1,6,1,0,2,62
1,93,2963,3,1,2,1,4,4,7,3,3,2,1,2,1,4,4,2,2,3,4,2,1,11,2,1,4,2,2,3,3,17
1,93,2964,3,1,2,2,4,4,7,3,3,4,0,0,3,4,4,2,1,3,1,2,4,11,1,2,1,2,2,0,3,17
1,93,2965,2,1,2,1,3,2,7,3,3,1,3,1,1,1,2,1,2,3,4,2,1,11,1,1,4,4,2,2,2,2
1,93,2966,3,1,3,1,4,3,1,3,3,1,2,1,1,4,1,1,2,2,1,3,4,6,2,1,4,2,2,3,2,61
1,93,2967,3,1,3,1,4,3,1,3,3,2,1,1,1,4,3,1,2,4,2,3,1,7,1,2,1,3,2,0,2,61
1,93,2968,3,1,3,2,4,3,1,3,3,1,1,2,1,4,4,2,1,2,1,3,4,11,1,2,1,2,1,0,2,61
1,93,2969,3,1,3,1,4,3,1,3,3,1,1,2,1,4,4,2,1,1,2,3,4,11,1,1,3,2,2,1,2,62
1,93,2970,3,1,3,1,4,4,7,3,3,3,1,2,3,4,4,2,1,1,2,3,4,11,2,1,4,3,2,3,3,17
1,93,2971,3,1,3,1,4,4,7,3,3,1,2,1,1,3,4,3,3,3,1,2,4,11,2,1,4,4,2,3,3,17
1,93,2972,2,1,3,1,3,5,3,3,4,4,1,2,2,4,3,2,2,2,4,3,1,0,2,1,2,2,1,2,2,9
1,93,2973,2,1,3,1,3,5,7,3,4,1,2,2,1,3,3,2,2,0,0,0,0,11,1,2,1,2,1,0,2,11
1,93,2974,2,1,3,1,4,6,3,3,4,3,1,3,2,4,4,1,2,3,4,2,1,7,1,1,4,5,2,2,2,8
1,93,2975,2,1,3,1,4,6,3,3,4,2,1,2,2,1,4,3,3,3,1,2,4,11,2,1,4,2,2,3,2,9
1,93,2976,2,1,3,2,4,5,7,3,4,2,1,2,1,3,4,2,1,2,4,3,1,10,1,0,0,1,3,0,2,11
