CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.27C.,Q.28A.,Q.28B.,Q.29A.,Q.29B.,Q.30A.,Q.30B.,Q.31.,Q.32A.,Q.32B.,Q.33A.,Q.33B.,Q.35.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.64.,Q.65.,Q.69.,V.70.
1,134,635,1,5,3,3,4,1,1,1,2,3,2,4,3,5,2,1,4,2,4,4,1,4,1,3,3,1,3,2,2,4,1,3,3,1,2,1,1,1,3,2,2,2,2,1,1,1,1,3,3,3,4,1,2,1,3,2,3,2,2,5,3,3,3,3,3,2,2,2,1,0,9
1,134,636,1,2,2,1,4,1,1,1,2,4,2,3,1,1,1,1,1,1,2,2,2,2,1,3,1,1,1,2,1,4,4,4,4,1,1,1,3,3,3,2,2,3,3,2,1,3,1,1,3,2,3,3,2,1,1,1,1,1,1,3,2,1,2,2,2,2,3,2,2,1,9
1,134,637,1,3,3,1,4,1,1,1,2,2,2,2,2,5,3,2,3,3,2,2,3,1,1,1,3,1,2,2,1,4,4,3,4,3,3,2,3,3,2,1,2,2,2,1,2,1,1,2,3,2,2,2,1,1,3,2,1,2,2,2,2,1,2,2,1,1,2,2,2,0,9
1,134,638,1,4,3,1,4,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,4,2,2,1,3,1,1,2,1,4,4,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,3,3,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,9
1,134,639,3,5,3,1,4,1,1,1,3,1,2,1,1,1,2,1,1,1,1,2,4,1,1,1,2,1,3,4,3,1,1,3,3,2,1,1,3,3,2,2,1,1,2,1,1,2,1,2,3,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,8
1,134,640,5,5,3,1,1,4,0,1,0,1,1,1,1,1,2,2,2,1,2,2,4,2,2,1,2,1,2,2,2,3,1,3,3,2,2,1,3,3,2,2,1,1,1,1,1,1,1,2,3,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,8
1,134,641,1,5,3,1,4,1,2,1,3,2,1,1,3,5,2,2,3,4,3,1,2,1,1,2,2,1,2,2,3,4,4,3,4,2,2,1,3,3,2,2,1,2,2,2,1,2,3,4,1,5,4,4,3,2,4,3,2,2,1,2,3,1,2,2,2,1,4,2,3,3,2
1,134,642,1,5,3,1,3,3,1,1,2,2,2,1,1,1,2,1,1,3,3,1,4,1,1,2,2,3,2,2,1,4,1,2,3,2,2,2,1,1,2,1,1,1,2,2,1,2,1,2,3,2,1,2,1,1,3,1,2,2,1,1,2,1,1,2,1,1,2,2,1,3,9
1,134,643,1,4,2,2,4,1,1,1,2,1,2,3,3,4,4,3,3,3,4,1,3,1,1,3,2,1,1,1,1,4,4,3,3,3,2,2,1,3,2,2,2,1,3,3,3,3,3,5,1,4,4,1,2,1,4,3,2,2,1,2,2,1,2,1,2,1,2,2,2,3,5
1,134,644,1,3,2,1,3,3,1,1,2,3,2,3,3,4,3,2,3,3,3,4,2,2,1,2,3,1,2,1,3,4,4,3,5,3,2,2,1,3,2,2,2,3,2,3,2,3,3,3,3,4,4,4,2,4,5,2,1,1,1,4,2,1,2,3,2,3,3,2,2,2,2
1,134,645,1,3,3,1,4,5,1,1,2,2,1,1,1,4,4,3,3,2,4,4,4,1,2,3,4,1,3,2,4,4,4,5,5,3,3,1,3,3,4,1,3,1,3,3,1,1,3,0,3,1,4,4,3,1,1,1,1,2,1,1,1,1,2,4,2,3,2,2,1,2,9
1,134,646,1,5,3,1,4,1,2,1,1,1,2,2,2,2,3,3,1,3,3,2,3,1,1,2,2,3,2,2,2,1,1,1,2,2,2,2,3,3,1,1,2,2,1,1,2,2,2,3,2,3,2,2,3,2,2,2,3,1,2,2,2,3,2,2,1,2,2,2,4,3,8
1,134,647,1,4,3,1,4,1,1,1,2,1,1,2,2,1,3,2,3,3,2,3,3,1,1,2,2,1,4,1,3,2,1,3,4,2,2,1,1,3,4,1,2,2,2,3,1,3,3,4,1,3,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,7
1,134,648,1,3,3,1,4,1,1,1,2,2,1,2,1,5,3,1,3,2,3,2,3,1,1,2,2,2,2,1,3,4,4,3,3,2,2,2,3,3,3,2,2,2,2,2,1,1,2,3,3,3,2,2,1,2,3,3,2,2,1,2,2,1,2,2,2,2,4,2,2,2,8
1,134,649,1,5,3,3,5,1,2,1,3,2,2,4,3,5,1,1,1,3,2,2,2,4,4,2,2,1,4,4,2,4,4,4,3,3,3,2,3,3,4,0,0,0,0,0,0,0,3,0,3,3,2,1,3,1,2,1,1,2,1,2,2,3,2,2,1,1,0,0,1,2,9
1,134,650,1,4,3,3,4,1,0,1,2,4,2,2,1,4,3,3,4,3,3,3,2,2,1,3,3,1,2,2,1,4,1,2,4,3,3,3,1,1,3,3,3,3,3,1,1,1,1,4,6,4,3,3,3,2,3,2,2,2,2,2,3,3,2,2,1,1,3,2,1,3,9
1,134,651,1,4,2,1,4,1,1,1,2,4,0,2,2,3,3,2,3,2,2,2,2,2,1,1,2,1,2,4,3,1,4,2,3,3,3,2,3,3,2,2,1,2,2,2,3,3,3,5,2,1,3,2,1,2,3,2,2,3,2,6,2,2,3,3,2,2,3,2,2,0,10
1,134,652,1,5,3,2,4,1,2,1,2,2,2,4,3,5,2,1,2,1,2,4,2,2,2,1,4,3,1,2,0,4,0,3,4,2,3,2,1,3,4,1,1,1,1,1,1,1,1,4,3,3,2,1,3,1,3,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,11
1,134,653,3,5,3,2,3,1,3,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,4,2,2,1,2,2,1,4,2,3,4,3,3,2,1,3,4,1,1,2,1,1,1,2,2,3,6,3,3,3,3,2,3,3,2,2,1,2,2,1,1,2,2,3,2,2,4,3,9
1,134,654,1,3,3,2,4,1,1,1,2,3,1,3,3,1,4,1,3,3,4,1,1,3,1,3,3,1,2,1,1,4,4,3,4,2,2,2,3,3,4,4,3,4,3,3,3,3,1,3,2,3,4,3,2,1,4,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,8
1,134,655,1,5,3,1,3,1,1,1,2,1,1,1,1,1,2,1,3,2,2,1,4,1,1,2,3,1,2,4,1,4,1,2,3,3,2,1,1,3,3,1,2,1,1,1,1,1,1,2,3,2,1,1,3,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,3,11
1,134,656,1,4,2,1,4,1,1,1,2,1,1,1,1,1,2,2,1,4,4,1,4,1,0,2,1,1,2,2,3,4,1,5,3,3,1,2,3,3,2,1,1,1,3,3,3,3,3,5,1,4,4,4,1,1,4,1,2,2,1,1,1,1,1,2,1,2,3,2,3,3,5
1,134,657,1,5,3,1,4,1,1,1,2,3,3,1,1,1,1,1,1,2,3,2,2,2,2,2,3,1,1,1,1,4,4,2,0,1,3,1,3,3,3,1,1,4,1,1,1,1,3,3,3,3,1,1,2,1,1,1,1,2,1,4,2,2,2,3,1,3,1,2,2,2,9
1,134,658,1,3,3,1,4,5,3,1,2,1,2,1,1,5,1,3,1,4,1,3,1,3,1,1,1,3,3,2,1,4,4,3,3,3,3,1,3,3,3,1,1,3,3,3,3,3,3,1,3,1,2,4,3,2,3,2,1,1,1,3,3,3,2,3,2,3,5,2,1,1,6
1,134,659,1,3,3,1,4,5,1,1,2,2,3,1,1,3,3,2,3,2,3,4,3,3,1,2,2,1,3,3,1,4,4,3,3,3,3,1,1,3,2,4,1,3,2,2,0,3,1,4,1,3,2,4,2,1,5,1,2,2,1,3,1,2,4,4,3,1,5,2,1,2,9
1,134,660,1,5,3,1,4,1,2,1,3,4,0,3,3,5,2,1,1,1,3,4,2,1,1,2,4,1,2,2,2,4,1,2,3,2,2,6,3,3,2,2,1,1,1,1,1,1,1,2,4,2,2,1,3,2,3,2,3,2,2,4,4,3,3,3,2,2,2,2,1,2,9
1,134,661,1,4,2,1,3,1,1,1,2,1,2,2,2,2,2,2,3,2,3,2,2,4,4,3,4,1,4,2,3,4,4,2,4,3,3,6,3,3,4,2,3,1,3,3,3,2,1,4,2,3,2,2,1,2,3,2,3,3,1,2,1,1,2,0,2,3,2,2,2,2,3
1,134,662,1,5,3,1,3,1,1,1,2,0,0,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,4,4,4,4,3,3,1,3,3,4,1,0,1,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,2,0,3,2,4,3,0,0,1,0,0,0,9
1,134,663,1,2,2,1,4,1,1,1,2,3,3,4,3,4,4,3,4,3,4,1,4,1,1,1,1,3,4,1,1,4,4,2,3,2,3,0,1,3,2,1,1,2,3,3,1,1,3,2,3,2,4,2,2,1,3,2,2,1,0,6,3,2,0,0,3,3,4,2,0,2,8
1,134,664,1,5,4,1,5,1,1,1,2,3,3,1,2,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,134,665,1,4,3,1,4,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,3,3,3,4,4,1,4,1,4,4,3,3,1,1,3,2,1,3,1,1,1,1,1,3,3,3,3,2,4,1,1,1,2,2,2,1,4,2,1,1,1,1,1,1,2,2,3,11
1,134,666,1,3,3,1,3,5,3,1,2,1,2,2,2,4,3,2,4,3,3,1,4,1,1,1,1,2,2,2,3,4,4,3,4,3,3,2,3,3,2,1,3,2,3,2,1,3,3,3,1,3,3,4,1,1,3,2,2,2,1,2,1,1,2,2,2,2,2,2,2,3,7
1,134,667,1,5,1,1,4,1,2,1,3,2,2,4,1,5,3,3,1,3,3,1,4,4,4,2,4,1,2,2,3,4,4,3,4,3,2,3,1,1,2,1,1,2,3,3,2,2,3,3,3,4,3,2,3,4,3,2,2,2,1,2,2,1,2,2,1,1,2,1,4,3,5
1,134,668,1,5,3,1,4,1,2,1,2,2,3,3,2,2,3,1,3,3,3,4,2,1,1,1,3,3,4,2,4,4,4,4,4,3,3,2,1,3,2,1,2,2,3,1,2,2,2,2,5,4,3,1,3,2,1,2,2,1,4,1,2,1,2,2,1,1,3,2,2,2,8
1,134,669,1,2,2,2,3,1,1,1,2,4,2,2,2,2,2,2,2,3,2,1,2,1,1,1,2,3,1,2,2,4,4,2,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,2,3,3,3,4,3,2,3,2,2,2,2,5,4,2,4,4,3,3,2,2,2,2,11
1,134,670,1,4,3,2,4,6,3,1,2,2,1,2,2,4,4,3,4,3,3,2,3,1,1,2,2,1,3,2,2,4,2,1,3,2,1,2,1,3,2,1,2,1,3,3,3,2,3,5,3,4,4,2,1,1,3,1,2,2,1,1,2,1,2,2,3,2,2,2,1,3,6
1,134,671,1,3,3,1,4,1,1,1,2,3,2,3,1,2,3,1,3,2,3,2,2,1,0,2,3,1,4,2,3,4,1,4,0,3,1,2,1,0,1,0,2,2,2,3,1,2,3,5,4,5,2,2,2,1,5,2,2,2,2,2,2,1,2,2,1,1,3,2,2,0,8
1,134,672,1,3,3,1,4,1,2,1,2,3,0,4,2,2,4,1,1,4,4,2,3,1,1,2,1,2,2,1,3,4,4,1,2,2,2,2,1,3,2,1,2,2,3,3,1,1,1,1,3,3,2,1,1,1,3,2,2,2,3,5,3,2,4,3,1,1,2,2,2,2,9
1,134,673,3,3,3,2,4,1,1,1,2,1,1,2,1,4,3,3,2,2,2,1,3,2,2,2,1,0,2,4,2,4,1,3,3,2,2,2,1,3,2,1,2,1,2,2,2,2,2,2,1,2,4,2,1,2,3,2,2,1,1,2,3,2,3,3,2,1,2,2,2,2,10
1,134,674,1,3,2,1,4,5,1,1,2,2,2,1,3,5,1,1,1,2,2,4,2,1,2,1,3,1,0,0,0,0,0,0,0,2,2,2,2,3,2,2,3,1,1,3,3,0,0,0,2,5,4,4,0,3,4,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2
1,134,675,1,5,3,1,4,1,1,1,2,4,0,3,2,3,3,2,3,3,3,0,3,1,1,0,4,3,2,2,2,4,4,3,4,2,2,6,1,1,2,2,1,3,2,2,2,2,1,3,0,3,3,3,2,3,3,2,2,3,0,4,2,3,2,3,0,0,2,2,1,2,10
1,134,676,3,5,3,1,4,1,1,1,2,2,2,1,2,2,2,2,2,3,2,1,4,1,4,1,4,2,2,1,2,4,4,3,4,1,2,1,1,1,1,1,1,2,3,1,1,1,1,2,3,3,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,3,2,2,2,11
1,134,677,1,5,2,1,5,1,2,1,1,2,2,2,1,2,2,1,2,2,3,1,4,2,1,1,2,3,2,2,1,4,4,3,3,2,2,2,1,1,1,1,1,2,3,1,1,1,1,4,3,2,3,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,3
1,134,678,5,5,3,3,4,3,1,1,2,3,3,4,3,4,2,1,4,3,4,4,3,1,1,2,2,2,4,4,3,4,4,3,4,2,3,3,3,3,3,1,2,4,1,2,1,1,1,1,5,3,3,2,3,4,2,3,2,3,2,4,1,1,3,2,2,2,2,2,2,2,8
1,134,679,1,5,3,1,4,5,1,1,2,1,1,2,2,5,3,2,2,2,3,2,3,2,2,2,2,1,2,2,1,4,4,2,4,3,2,2,3,3,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,3,3,1,2,3,2,2,2,10
1,134,680,1,5,3,1,4,1,3,1,2,2,2,2,2,4,3,2,3,3,3,1,2,1,1,3,2,1,4,2,3,4,4,3,3,2,3,2,1,3,3,1,2,2,3,3,2,3,1,4,3,3,3,3,1,2,5,2,3,1,3,4,3,2,3,3,3,3,4,2,1,2,10
1,134,681,4,5,3,1,5,1,1,1,1,4,1,1,1,3,2,2,3,1,2,2,3,4,1,1,2,3,4,1,2,1,1,2,4,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,6,3,2,3,3,2,3,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,9
1,134,682,1,5,3,1,4,6,1,1,2,3,1,3,3,5,4,3,3,4,3,1,2,1,1,1,4,1,3,2,4,4,4,5,5,3,2,1,1,1,3,1,3,2,3,2,2,3,3,5,4,5,4,4,2,3,4,3,2,2,2,2,3,2,3,3,2,2,2,2,2,3,8
1,134,683,1,5,3,1,4,1,1,1,2,4,2,1,2,2,2,2,2,2,2,4,2,4,1,1,4,3,2,2,4,4,4,3,3,2,2,2,1,1,3,1,1,2,2,2,1,1,2,2,3,2,3,2,2,4,3,2,2,2,4,5,4,3,3,3,3,2,3,2,4,3,10
1,134,684,1,4,3,3,4,1,1,1,2,4,3,4,3,5,4,3,4,3,0,0,0,0,0,0,0,0,4,4,4,1,3,3,3,3,3,6,1,1,4,3,0,0,0,0,1,3,3,5,2,2,2,2,3,3,3,4,3,2,2,2,2,2,3,3,3,2,5,0,0,2,10
1,134,685,1,3,3,1,4,1,1,1,2,2,1,1,1,2,3,2,3,3,2,4,4,1,1,2,3,1,2,1,1,4,2,3,4,3,3,3,3,3,3,1,1,2,2,3,1,2,3,2,4,3,4,4,1,1,5,1,2,2,1,2,2,1,2,2,2,3,2,2,2,2,8
1,134,686,1,3,2,1,1,6,2,1,2,2,2,2,3,3,3,3,4,4,4,2,1,1,1,1,2,1,2,2,1,4,4,3,3,2,2,1,3,3,2,1,3,2,3,2,2,3,3,4,1,5,4,4,1,3,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,3,2
1,134,687,1,2,2,1,2,3,1,1,2,2,1,1,2,1,2,1,2,1,2,2,1,3,1,1,3,1,2,1,3,4,4,3,4,2,2,1,3,3,2,1,2,3,1,1,1,1,1,2,1,3,2,2,2,1,2,2,1,2,1,4,2,1,2,1,1,1,1,2,1,0,9
1,134,688,1,5,3,1,4,1,2,1,2,2,1,2,2,2,2,2,3,3,3,2,2,1,1,2,2,1,2,2,3,4,4,1,2,2,2,3,1,3,2,2,1,2,1,1,1,1,1,2,3,3,3,2,2,1,3,2,2,1,1,4,2,1,2,2,1,1,2,2,1,3,8
1,134,689,1,3,3,2,4,1,1,1,2,4,2,2,2,3,1,1,3,3,4,2,4,1,1,2,2,2,2,2,2,4,1,2,3,3,3,3,1,3,2,2,1,2,2,2,1,2,1,3,3,3,4,3,3,2,2,2,2,2,2,4,2,1,2,2,1,1,2,2,2,2,9
1,134,690,1,5,3,1,3,1,1,1,2,4,3,2,2,5,0,1,2,4,4,2,4,1,1,1,3,3,1,1,1,4,4,4,4,3,3,3,3,3,4,2,1,1,1,1,1,1,1,5,3,4,3,1,1,2,3,2,2,2,2,6,2,3,2,2,1,1,2,2,2,3,9
1,134,691,1,2,2,1,3,1,2,1,2,4,3,3,0,2,2,1,1,2,2,1,2,1,1,1,2,3,2,2,3,4,4,3,3,2,2,3,1,3,4,2,1,1,3,2,2,3,2,2,3,3,2,4,3,2,3,3,2,2,2,4,3,2,2,3,2,3,3,2,2,2,8
1,134,692,3,5,3,4,4,3,3,1,2,4,3,2,2,4,3,2,3,3,2,4,2,1,1,2,3,1,4,4,3,4,4,3,4,3,3,3,3,3,4,3,1,5,2,1,2,2,3,2,6,2,2,4,3,2,3,2,2,1,1,2,3,2,3,2,2,1,5,2,1,2,8
1,134,693,1,3,3,1,4,1,2,1,2,3,3,3,3,3,4,3,4,3,2,1,4,1,1,3,3,1,2,2,1,4,4,2,3,3,3,2,1,3,4,2,2,5,3,3,2,3,3,3,1,2,4,4,2,2,3,2,2,2,2,1,3,3,2,1,2,3,2,2,1,3,10
1,134,694,1,5,3,3,5,1,2,1,2,4,2,2,2,3,3,2,3,3,2,2,3,1,1,2,4,1,2,1,2,4,4,4,4,3,3,2,3,3,4,2,2,1,3,2,3,2,3,2,3,2,2,3,1,1,1,1,3,3,1,2,2,1,1,1,1,1,3,2,2,2,1
1,134,695,1,4,3,3,2,5,2,1,2,3,3,1,2,3,3,2,3,2,3,4,2,1,1,3,3,1,4,3,1,4,4,3,4,2,3,2,3,3,2,2,2,2,2,2,1,2,1,3,1,4,3,3,2,3,4,3,2,2,2,5,3,2,3,2,2,2,3,2,3,2,10
1,134,696,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,0,1,1,1,4,4,3,0,2,1,3,0,0,1,1,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0,2,3,11
1,134,697,3,4,3,2,3,3,0,0,0,0,0,0,3,3,2,1,1,1,2,1,4,1,1,1,4,1,2,1,1,4,1,4,4,2,3,2,1,2,3,1,1,2,3,3,1,1,3,2,3,3,1,1,1,1,1,1,1,2,1,2,4,3,2,2,1,1,2,2,1,3,6
1,134,698,1,5,3,4,4,1,1,0,2,0,0,0,0,0,2,1,0,2,0,0,2,4,4,0,2,3,2,2,3,4,0,4,4,3,3,3,0,3,4,1,2,3,2,1,1,0,1,0,0,2,0,1,0,2,3,0,2,2,3,4,2,1,2,2,0,0,0,2,2,0,11
1,134,699,1,4,3,1,4,1,0,0,0,0,0,0,1,2,3,1,3,3,2,4,2,1,1,1,2,1,1,1,1,4,4,4,5,3,2,1,3,3,2,1,2,1,2,1,2,2,3,2,2,2,3,2,3,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,2,3,6
1,134,700,1,4,2,3,4,1,0,0,0,0,0,0,3,2,2,1,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,2,1,2,0,0,1,1,2,2,3,3,2,1,1,3,3,3,3,1,1,3,3,4,2,2,1,1,2,2,2,2,1,2,2,2,2,2,3
1,134,701,1,5,0,1,2,1,1,0,2,3,0,0,3,0,0,0,0,0,3,2,1,3,1,1,1,1,0,2,1,4,0,0,0,0,0,1,3,3,3,0,1,1,3,1,1,1,1,0,1,1,1,1,0,1,4,1,1,1,2,5,3,2,4,2,2,1,1,0,2,2,9
1,134,702,1,4,2,2,4,1,0,0,0,0,0,0,2,4,4,1,2,4,4,1,4,1,1,2,1,1,3,2,1,4,4,2,4,3,3,6,3,3,3,1,3,1,3,3,1,3,2,4,1,3,3,1,1,2,3,2,2,2,1,1,2,3,2,4,1,3,1,2,2,2,5
1,134,703,1,3,3,1,1,4,0,0,1,3,3,4,3,4,3,3,3,3,4,4,4,4,1,1,4,1,3,2,4,4,4,5,5,3,3,6,1,1,4,4,3,1,3,3,3,3,3,5,5,5,4,4,3,4,4,4,3,3,4,6,4,3,4,4,3,3,5,2,1,3,10
1,134,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,2,3,4,1,2,2,1,2,1,1,2,2,1,0,0,2,2,2,7
1,134,705,1,3,2,1,4,1,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,3,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,4,2,0,4,2,0,2,0,0,0,0,0,0,2,0,0,0,0,3,4
1,134,706,1,5,3,3,4,6,0,0,0,0,0,0,2,0,3,3,3,1,0,0,0,0,0,0,0,0,1,2,4,3,1,3,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,3,1,0,1,3,0,0,0,0,0,0,1,2,5,2,2,1,9
1,134,707,1,2,2,2,1,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,3,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8
1,134,708,0,5,0,0,0,3,2,0,1,3,0,0,2,3,4,0,1,0,2,2,3,2,2,0,2,2,3,3,4,3,1,2,2,0,1,0,3,3,1,1,0,4,3,3,0,0,0,1,2,1,1,1,0,2,3,3,1,1,1,2,1,1,1,2,2,1,1,2,3,1,10
1,134,709,1,3,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,3,4,0,0,1,1,1,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,10
1,134,710,1,4,2,1,5,3,0,0,0,0,0,0,2,3,4,3,3,3,2,1,3,1,1,1,1,3,4,2,2,4,4,3,4,3,3,2,1,1,1,1,1,2,3,1,2,1,1,3,3,2,2,1,2,0,2,2,2,2,1,4,2,1,2,2,2,3,2,2,2,2,3
1,134,711,2,4,3,1,3,2,0,0,0,0,0,0,2,0,2,1,3,3,3,2,4,1,1,1,1,2,3,4,3,4,4,3,3,1,2,1,2,3,2,1,3,2,3,3,3,3,3,2,5,3,2,2,2,1,4,2,2,1,2,2,2,1,1,2,1,1,4,2,1,2,6
1,134,712,1,3,2,2,4,1,0,0,0,0,0,0,2,2,2,2,4,2,3,2,4,1,1,1,1,3,2,1,2,3,1,2,3,1,2,1,3,3,2,1,2,2,2,2,1,3,2,3,3,5,4,1,1,1,1,1,1,1,2,4,2,1,3,3,2,2,1,2,1,0,7
1,134,713,1,3,2,1,3,3,2,0,3,1,1,1,2,3,3,2,4,3,4,2,2,1,1,1,4,3,2,2,2,4,0,3,4,2,1,1,3,3,0,1,2,2,3,2,2,2,1,3,0,4,3,3,1,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,3,2,4
1,134,714,0,3,0,0,0,3,0,0,2,0,1,1,2,0,2,3,1,0,0,0,0,0,3,1,2,0,3,0,0,0,3,5,5,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,5,2,1,0,3,4,1,2,3,0,1,0,3,0,0,2,1,1,0,0,0,0,0
1,134,715,1,3,2,1,3,3,1,3,2,2,2,1,2,4,3,1,4,2,3,1,2,2,1,2,3,1,4,4,1,4,4,1,3,3,1,1,3,3,2,3,2,1,3,3,3,2,2,4,3,4,4,2,2,3,4,4,2,1,1,1,1,1,1,1,1,1,4,2,2,1,4
1,134,716,1,3,2,1,2,1,1,3,1,1,2,2,2,3,3,2,2,3,3,1,3,1,2,2,1,3,2,2,2,4,2,3,3,3,3,2,1,1,2,2,1,3,3,3,2,1,1,4,3,2,3,2,1,2,5,2,2,2,1,4,1,1,2,2,1,1,2,2,3,2,4
1,134,717,1,5,4,1,1,4,1,3,2,1,1,1,1,2,2,1,2,3,2,1,3,1,1,1,2,1,2,1,2,4,4,4,5,3,2,2,1,2,2,2,1,2,1,1,1,1,2,2,3,3,3,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,2,3,3,7
1,134,718,2,4,3,1,4,0,1,3,2,2,1,1,1,2,2,1,2,3,2,2,2,1,1,2,4,1,4,2,3,3,2,2,0,1,3,2,2,3,2,2,1,1,1,1,1,1,1,3,3,3,2,2,3,2,2,2,2,2,2,1,2,1,2,2,1,1,4,2,2,2,6
1,134,719,2,4,3,1,4,1,2,3,2,4,0,1,3,1,4,3,3,4,3,1,2,1,1,1,3,1,4,4,1,3,2,4,5,3,3,3,3,3,1,1,3,1,1,3,1,3,3,3,1,3,4,4,2,3,4,4,2,2,1,4,3,2,3,3,1,2,3,2,1,3,2
1,134,720,1,3,3,2,4,1,1,3,2,2,3,2,1,2,2,1,4,3,2,3,1,1,1,2,3,1,2,2,4,4,4,3,4,2,3,2,1,3,2,1,1,3,3,2,3,3,3,3,3,2,4,3,2,1,4,2,2,1,1,4,2,3,2,2,2,2,2,2,3,2,8
1,134,721,1,5,3,1,3,1,2,3,2,2,2,2,1,1,2,2,2,3,3,1,3,1,1,2,1,1,2,2,1,4,2,3,4,3,3,2,1,3,2,1,1,2,1,1,1,2,1,4,3,3,2,2,3,1,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,8
1,134,722,1,3,3,1,5,3,1,3,2,1,1,1,2,3,3,2,2,3,2,1,3,1,1,2,3,1,2,1,2,4,2,3,4,3,3,2,1,3,2,1,1,1,3,1,1,1,1,2,3,2,2,1,3,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,11
1,134,723,1,5,3,4,4,1,2,3,2,4,2,3,1,0,3,1,2,2,3,3,2,2,2,3,3,1,2,4,4,4,4,0,3,2,3,2,1,3,4,1,3,2,1,1,1,2,1,4,0,3,2,2,2,2,3,2,1,1,2,2,2,1,0,2,1,1,4,2,2,3,8
1,134,724,4,5,3,1,4,1,1,3,2,2,2,1,1,2,1,1,1,1,3,1,3,1,1,3,3,1,2,1,2,4,4,3,3,3,2,3,1,3,2,1,2,2,2,3,1,1,1,2,3,4,2,1,3,1,2,1,1,1,2,2,1,1,0,2,1,1,1,2,1,2,9
1,134,725,4,5,3,2,3,1,3,3,2,4,2,1,1,2,1,1,2,3,2,2,2,1,1,1,4,1,2,2,2,4,0,3,3,0,3,3,1,3,2,1,2,2,1,1,1,1,1,2,3,2,2,1,1,1,1,1,2,2,1,2,2,3,2,2,2,1,2,2,1,2,9
