COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98
1,116,2283,1,2,1,2,1,2,3,3,1,2,1,2,2,1,2,2,2,3,1,1,0,2,1,1,1,1,1,4,1,1,3,1,3,1,2,2,6,1,2,5,3,4,2,1,2,1,1,1,1,2,3,3,2,2,2,1,2,3,1,3,2,9,5,1,1,1,2,2,4,2,,211,6228,3,1,5,4,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,21,32
1,116,2284,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,3,1,1,4,2,2,1,1,2,3,1,3,2,1,2,4,3,2,1,1,1,6,2,1,6,1,1,2,2,3,3,2,1,2,3,1,2,2,2,4,1,4,1,3,3,5,2,6,1,1,2,2,1,2,3,,211,6228,4,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,21,31
1,116,2285,1,2,1,3,1,2,6,2,2,3,2,3,2,2,2,2,3,3,1,5,0,3,1,1,1,1,1,3,1,2,4,3,4,6,2,2,6,2,2,2,5,2,2,1,2,3,2,3,2,3,2,3,2,2,2,2,3,1,2,4,4,2,5,2,2,9,9,2,1,1,,211,6228,5,2,2,9,1,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2,21,50
1,116,2286,1,2,1,3,1,3,7,3,2,1,2,2,2,3,2,3,2,3,1,4,3,3,1,1,1,1,2,2,1,2,3,3,2,2,2,2,6,2,3,6,6,5,5,4,0,7,3,3,5,0,0,4,5,0,0,0,0,0,4,9,9,9,9,9,9,9,9,9,9,9,,211,6228,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,15
1,116,2287,1,2,1,4,1,2,7,3,1,2,2,3,1,2,3,2,2,3,0,5,0,3,1,3,1,1,3,3,1,1,3,3,4,6,3,3,6,2,1,1,2,2,2,1,3,5,1,2,1,1,1,1,1,1,4,1,4,1,4,9,9,3,9,9,9,9,9,9,9,9,,211,6228,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,23,5
1,116,2288,1,2,2,2,2,1,6,1,1,1,2,2,2,2,2,3,1,2,0,1,2,1,1,1,1,0,1,3,1,1,5,1,1,0,2,1,6,2,1,2,2,2,3,2,2,3,3,2,2,2,3,1,3,3,2,1,4,1,2,2,3,2,3,1,1,1,2,2,1,1,,211,6228,8,4,1,4,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,21,90
1,116,2289,1,2,1,2,2,3,2,5,3,3,2,2,3,1,2,2,1,2,1,4,5,1,1,1,3,1,3,4,1,1,3,3,4,6,2,1,6,2,2,4,5,3,2,2,3,6,2,3,2,3,2,2,3,3,3,4,2,2,2,1,3,2,1,2,3,2,3,2,3,1,,211,6228,9,3,3,4,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,22,25
1,116,2290,1,2,1,3,2,3,4,2,2,2,1,3,2,2,2,2,1,2,1,3,2,1,1,1,3,1,3,2,1,1,4,2,2,1,2,2,6,2,2,2,3,4,3,2,3,3,3,3,2,3,1,1,3,4,4,1,3,1,1,1,9,1,1,2,2,1,1,2,2,1,,211,6229,0,2,2,2,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,21,14
1,116,2291,1,2,1,3,2,3,3,5,4,5,2,2,2,1,3,3,0,2,3,5,1,2,1,1,1,1,1,2,1,3,3,2,2,1,1,2,2,2,2,2,4,4,3,3,4,1,1,3,3,4,2,2,3,3,2,0,4,1,1,9,2,2,3,9,9,9,9,9,9,9,,211,6229,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,13
1,116,2292,1,2,1,3,2,3,5,3,2,3,2,2,3,1,2,2,1,3,0,4,0,3,1,1,1,4,1,3,1,1,2,4,3,0,2,2,6,2,0,2,2,3,2,3,3,2,3,2,3,3,1,3,2,2,4,1,4,1,2,3,1,2,2,2,3,2,2,9,1,1,,211,6229,2,3,2,5,5,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,21,14
1,116,2293,1,2,1,3,2,2,3,1,2,3,1,2,1,1,1,1,2,1,3,4,4,1,1,1,1,1,1,2,1,1,5,3,4,0,2,2,6,2,2,4,2,1,1,1,3,1,1,2,3,2,1,1,2,2,2,1,4,1,1,5,6,2,5,1,1,9,4,1,1,1,,211,6229,3,5,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,21,52
1,116,2294,1,2,2,3,2,2,9,3,3,5,2,2,3,1,1,1,2,2,0,3,2,3,1,1,3,1,1,3,1,1,3,3,4,6,2,2,6,2,1,6,5,2,4,3,1,1,3,3,3,1,3,3,1,2,0,4,0,1,0,9,9,9,9,9,5,2,4,4,1,1,,211,6229,4,5,3,3,5,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,21,51
1,116,2295,1,2,1,3,2,1,2,4,3,5,3,1,2,2,4,3,2,1,5,4,6,2,1,1,3,1,1,2,1,3,3,3,4,1,2,2,6,2,1,4,4,4,4,3,5,1,2,3,3,2,2,2,2,3,2,2,2,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6229,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,25
1,116,2296,1,2,1,5,3,3,6,4,1,1,2,2,1,1,1,3,1,1,2,4,4,1,2,3,4,3,2,5,0,1,5,3,0,0,2,2,0,1,1,2,1,2,1,1,3,3,1,1,1,4,1,1,1,1,4,1,4,1,3,4,4,3,2,1,1,9,0,1,2,3,,211,6229,6,2,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,22
1,116,2297,1,2,1,4,3,4,11,2,3,3,0,4,4,1,2,3,2,3,1,5,0,0,0,3,0,0,0,6,0,4,0,4,0,0,2,3,0,0,0,7,6,2,2,1,2,7,5,0,5,0,0,4,5,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,,211,6229,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,11
1,116,2298,1,2,5,0,0,0,11,4,1,2,2,3,4,0,5,2,1,3,0,5,0,1,1,1,3,1,1,2,0,4,0,3,2,1,2,2,6,2,1,5,2,3,2,1,5,3,2,2,2,2,1,2,2,3,3,1,4,1,1,2,1,9,2,3,3,2,1,2,2,1,,211,6229,8,2,1,4,5,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,22,83
1,116,2299,1,2,2,3,1,2,8,3,3,2,2,2,2,3,5,1,1,2,2,2,4,2,1,3,1,4,2,3,0,3,5,3,0,0,3,3,0,0,0,7,6,5,5,4,0,7,5,0,5,0,0,4,5,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,,211,6229,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,50
1,116,2300,1,2,1,4,1,1,4,5,2,3,1,2,1,1,3,2,3,3,0,5,0,1,1,1,1,0,0,6,0,4,0,4,4,6,3,2,6,2,1,6,5,3,1,1,3,3,3,2,2,1,1,1,2,3,2,4,2,1,0,9,9,9,9,1,1,1,1,9,9,9,,211,6230,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,91
1,116,2301,1,2,1,3,2,2,4,2,2,3,2,1,2,1,3,3,1,1,5,3,2,2,1,3,3,1,2,6,0,4,0,4,0,0,3,3,0,0,0,7,3,3,3,3,3,3,5,0,5,0,0,4,3,3,2,4,2,2,0,9,9,9,9,9,9,9,9,9,9,9,,211,6230,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,43
1,116,2302,1,1,1,2,3,1,1,4,3,5,2,2,3,2,4,2,1,2,1,3,5,1,1,1,1,1,1,3,2,3,3,3,4,4,3,2,6,1,3,3,4,4,4,3,5,1,4,4,4,1,3,3,4,4,1,1,4,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6230,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,90
1,116,2303,1,1,1,2,3,1,1,3,2,2,1,1,2,1,4,2,2,2,1,3,2,2,1,1,3,0,1,2,2,3,3,2,1,1,2,2,6,2,1,3,4,4,4,1,3,1,1,2,2,2,3,4,3,3,2,2,2,2,1,5,3,9,4,1,3,1,2,9,9,9,,211,6230,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,90
1,116,2304,1,1,1,2,3,1,1,4,3,3,1,1,3,1,4,3,1,2,0,5,2,3,1,1,3,1,1,3,2,3,3,2,2,1,1,2,6,2,1,3,3,4,3,3,3,1,2,3,4,2,2,3,2,4,1,1,3,1,1,4,3,1,4,4,5,2,3,3,4,3,,211,6230,4,1,1,5,5,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,21,92
1,116,2305,1,1,1,2,3,2,5,4,3,4,1,1,3,1,4,2,1,2,1,1,2,3,1,1,1,1,1,2,2,3,3,3,2,1,2,1,6,2,1,2,3,4,3,2,4,0,3,3,4,1,3,3,1,1,4,1,4,1,3,2,4,2,5,1,2,1,2,2,1,1,,211,6230,5,3,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,21,50
1,116,2306,1,1,1,2,3,1,3,4,3,3,1,3,3,1,4,3,1,2,4,3,2,1,1,1,1,1,1,3,2,3,3,2,1,1,2,1,0,0,1,5,2,4,2,2,4,1,1,4,2,1,3,3,1,2,4,1,2,1,0,2,2,3,2,1,2,1,1,1,4,9,,211,6230,6,1,1,5,9,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,10
1,116,2307,1,1,1,2,3,1,1,3,3,4,1,1,2,1,4,2,3,2,0,3,2,3,1,1,3,1,1,1,2,3,3,3,2,1,2,2,6,2,4,2,4,4,4,3,4,5,4,4,4,3,3,3,2,2,1,4,1,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6230,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,2308,1,1,1,2,3,1,1,3,3,5,1,1,3,1,3,3,1,3,1,3,2,1,2,1,3,1,1,2,2,3,5,2,2,1,2,2,6,2,4,2,4,4,4,3,4,1,2,4,5,1,1,3,2,2,4,1,4,3,4,9,9,9,9,4,5,1,2,2,9,3,,211,6230,8,4,5,1,5,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,2309,1,1,1,2,3,1,1,3,3,5,1,1,3,0,3,3,0,2,0,4,4,1,1,2,1,1,1,3,2,3,2,3,2,1,1,1,6,2,1,2,4,4,4,3,5,1,3,3,2,3,3,3,2,2,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6230,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,90
1,116,2310,1,1,1,2,3,1,6,3,3,3,1,2,3,1,3,2,1,2,0,2,2,1,1,1,1,4,1,2,2,3,2,3,2,5,1,1,3,2,1,2,3,3,3,3,4,3,3,3,3,5,3,3,2,2,3,1,4,1,1,4,4,2,2,1,2,2,2,2,3,1,,211,6231,0,3,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,93
1,116,2311,1,1,1,2,3,3,2,4,3,3,2,2,3,1,4,2,1,2,1,3,2,3,1,1,1,1,1,2,2,2,2,3,2,1,2,2,6,0,1,4,4,4,3,3,4,1,3,4,4,2,3,3,1,2,4,1,3,2,3,1,1,3,2,1,3,1,2,2,3,2,,211,6231,1,1,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,21,16
1,116,2312,1,1,1,2,3,1,2,3,4,2,1,1,3,2,3,2,1,1,5,3,3,1,1,1,1,1,1,1,2,2,2,2,1,4,2,2,6,2,2,5,2,2,2,3,2,3,2,2,2,4,1,1,2,2,4,2,3,2,1,1,3,2,3,1,3,2,2,2,1,1,,211,6231,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,81
1,116,2313,1,1,1,2,3,3,3,2,1,2,2,2,2,1,2,3,1,3,1,1,3,3,1,1,3,1,2,2,2,3,2,2,2,2,2,2,6,2,1,1,2,3,2,1,4,2,3,3,1,2,1,2,4,4,3,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6231,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,22
1,116,2314,1,1,1,2,3,3,2,4,3,5,2,2,3,1,4,2,1,2,1,3,2,3,1,1,3,1,2,1,2,3,2,2,2,5,2,2,6,2,1,6,3,3,3,3,2,3,2,3,3,3,2,1,1,2,3,1,3,1,3,1,3,1,4,4,5,2,3,3,4,1,,211,6231,4,1,1,4,5,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,10
1,116,2315,1,1,1,2,3,1,1,3,1,1,1,1,2,2,1,2,2,2,0,2,2,2,1,2,1,1,2,2,2,2,2,3,2,1,2,2,6,2,1,3,1,2,1,2,1,3,1,1,1,4,2,2,2,3,3,1,4,1,0,9,9,9,9,9,9,9,9,9,9,1,,211,6231,5,3,4,3,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,21,90
1,116,2316,1,1,1,2,3,2,5,5,4,4,0,4,2,1,2,2,1,1,6,3,1,1,2,3,4,3,2,4,2,1,5,3,1,3,1,1,6,2,1,4,1,2,2,3,1,2,2,4,3,2,2,3,3,4,1,4,2,3,3,3,3,2,5,1,1,2,1,2,1,3,,211,6231,6,1,3,4,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,21,31
1,116,2317,1,1,1,2,3,1,5,5,2,2,2,4,1,3,1,2,0,0,2,2,4,1,1,0,4,3,3,3,2,3,1,3,1,6,1,2,6,1,4,2,3,3,2,3,2,2,2,3,3,3,3,2,2,3,1,0,1,1,0,0,6,9,5,0,9,0,4,9,4,0,,211,6231,7,9,9,9,4,3,0,0,2,1,2,2,2,2,2,2,2,2,2,2,21,92
1,116,2318,1,1,1,2,3,1,1,3,2,3,1,1,2,1,2,2,3,3,0,4,5,0,1,1,3,1,3,1,2,3,2,2,3,0,3,2,6,2,1,5,6,2,2,2,3,2,2,1,5,4,2,2,2,3,2,2,2,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6231,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,2319,1,1,1,2,3,1,1,2,2,3,3,1,1,3,2,4,3,2,0,3,0,0,1,1,3,1,3,4,2,3,3,3,1,0,2,2,6,2,2,3,2,3,2,2,2,6,2,3,2,4,2,3,2,2,3,2,3,0,4,9,9,9,9,9,9,9,9,9,9,9,,211,6231,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,2320,1,1,1,2,3,1,1,4,3,5,1,1,3,1,4,1,1,2,0,3,2,1,1,1,1,1,1,1,2,3,1,3,1,1,2,2,6,2,1,3,4,4,3,1,5,1,3,3,3,1,3,3,4,4,1,2,1,1,4,2,3,1,2,4,5,9,9,3,4,2,,211,6232,0,1,1,4,5,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,21,90
1,116,2321,1,1,1,2,3,1,5,1,2,2,2,1,2,1,2,1,2,3,1,3,2,2,1,2,1,1,1,2,2,2,3,3,2,1,3,3,6,2,1,1,1,2,1,1,3,3,2,1,2,4,1,1,1,1,4,2,4,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6232,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,20
1,116,2322,1,1,1,2,3,1,1,4,3,5,1,1,3,0,3,3,1,3,1,3,4,0,1,1,2,3,0,5,2,3,2,4,4,1,2,1,6,2,3,1,4,4,4,3,5,3,4,3,3,2,3,3,2,4,4,1,4,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6232,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,90
1,116,2323,1,1,1,2,3,3,9,3,2,3,2,2,2,1,1,2,2,2,0,3,2,1,1,2,3,2,3,1,2,1,1,2,2,1,2,2,6,2,1,2,3,3,2,2,3,3,3,4,2,2,2,1,2,3,3,2,3,2,2,4,3,2,4,2,3,2,2,2,2,1,,211,6232,3,2,2,4,5,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,22,22
1,116,2324,1,1,1,2,3,1,3,4,3,4,1,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,3,2,1,2,2,0,2,3,4,3,4,3,3,5,1,3,4,3,2,3,1,1,2,3,2,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6232,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,25
1,116,2325,1,1,1,4,3,3,1,3,3,3,3,2,2,1,2,2,2,2,0,4,2,3,1,1,1,1,1,3,2,3,3,3,4,6,2,2,6,1,2,2,3,3,2,2,4,1,2,2,3,2,1,2,2,2,3,3,2,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6232,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,81
1,116,2326,1,1,1,2,1,1,1,4,1,3,1,1,3,1,4,3,1,2,0,5,0,1,1,2,1,4,1,2,2,3,3,3,4,0,1,1,1,2,4,2,4,4,2,3,5,3,2,1,1,1,3,3,1,2,1,1,3,1,4,9,9,9,9,9,9,9,9,9,9,3,,211,6232,6,9,9,9,9,9,3,1,2,2,2,2,2,2,2,2,2,1,2,2,21,90
1,116,2327,1,1,1,3,1,3,4,3,1,1,1,1,2,1,4,2,1,1,5,2,1,1,1,1,1,2,2,1,2,3,1,2,2,3,2,1,6,2,1,2,1,2,1,2,2,3,2,2,1,2,1,1,1,2,4,1,4,1,3,1,4,2,3,3,3,1,4,2,3,1,,211,6232,7,3,5,4,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,22,23
1,116,2328,1,1,1,2,2,3,9,4,2,3,2,2,2,1,2,2,1,3,0,2,3,3,1,1,1,4,1,3,2,2,3,3,1,3,1,2,6,2,1,2,3,4,3,2,3,3,2,2,3,3,2,2,2,3,4,1,2,1,4,9,9,9,9,9,9,0,9,9,9,1,,211,6232,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,12
1,116,2329,1,1,1,2,2,1,1,2,1,3,1,1,1,1,1,3,2,2,1,3,4,1,1,1,1,1,1,1,2,3,3,3,3,5,3,2,6,2,1,4,1,1,5,2,3,3,2,1,2,2,1,2,2,2,4,1,4,1,1,4,4,3,3,1,2,2,1,2,4,3,,211,6232,9,2,5,2,4,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,92
1,116,2330,1,1,1,2,2,1,5,3,3,5,2,2,3,2,3,2,2,2,3,2,2,2,1,1,1,1,1,3,2,3,3,3,4,1,2,1,6,2,3,2,2,2,1,2,1,3,3,4,2,3,3,1,5,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,,211,6233,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,61
1,116,2331,1,1,1,2,2,1,3,2,4,3,2,2,1,1,1,2,2,2,1,4,0,3,1,1,1,1,1,2,2,1,2,3,4,6,2,2,6,2,2,5,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,1,3,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6233,1,9,9,9,9,9,0,9,2,2,2,2,2,2,2,2,2,1,2,2,21,55
1,116,2332,1,1,1,2,2,1,6,4,3,1,1,1,2,1,1,1,2,2,0,5,1,2,1,1,1,1,1,2,2,1,2,1,1,3,3,2,6,2,1,6,2,2,2,3,3,2,2,2,1,3,3,3,2,2,4,1,4,1,4,1,5,2,6,1,2,1,1,2,2,2,,211,6233,2,4,4,4,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,21,90
1,116,2333,1,1,1,2,2,1,6,3,1,2,2,1,0,2,2,2,1,3,0,3,6,2,1,1,1,1,1,2,2,3,3,3,1,1,2,2,6,2,1,2,2,3,1,2,2,3,1,3,2,1,2,1,2,1,4,1,4,1,0,9,9,9,9,9,9,0,0,9,9,9,,211,6233,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,41
1,116,2334,1,1,1,4,2,1,6,4,3,3,2,2,3,1,2,3,1,2,1,3,2,1,1,1,1,1,1,2,2,3,4,3,2,1,2,2,6,2,3,4,3,4,3,3,4,3,1,1,1,3,1,2,3,4,3,1,4,1,3,1,3,1,1,3,4,1,3,1,1,1,,211,6233,4,3,1,5,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,21,85
1,116,2335,1,2,1,2,3,1,3,3,2,3,3,3,3,1,4,2,1,2,0,3,1,2,1,1,1,1,1,3,2,3,2,2,2,3,2,2,6,2,1,4,2,3,3,3,2,3,3,3,2,3,1,1,2,2,4,1,4,2,4,2,9,9,9,9,9,9,9,9,9,9,,211,6233,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,23
1,116,2336,1,2,1,2,3,2,5,2,2,1,2,1,3,1,4,2,1,2,0,5,0,0,1,1,1,1,1,6,2,3,1,4,4,0,3,1,0,0,1,6,1,4,3,3,4,6,3,0,2,2,3,4,5,0,0,0,1,1,3,2,4,2,3,1,5,2,2,2,2,1,,211,6233,6,1,9,9,1,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,60
1,116,2337,1,2,1,2,3,1,6,1,1,6,2,1,3,1,1,3,3,2,0,5,0,1,1,1,1,1,1,3,2,4,1,4,1,0,2,2,6,2,1,4,6,4,2,2,0,1,2,0,5,2,3,3,1,1,4,0,2,2,2,9,4,3,6,1,2,9,9,2,9,1,,211,6233,7,9,9,9,9,9,3,1,2,2,2,2,2,2,2,2,2,1,2,2,21,92
1,116,2338,1,2,1,2,3,3,4,5,1,3,1,1,2,1,2,3,2,3,0,4,2,2,1,1,1,1,1,3,2,2,3,3,4,6,2,1,6,2,1,1,2,2,1,1,2,3,2,3,3,1,1,1,2,3,3,1,2,1,1,4,2,2,2,1,2,2,1,1,1,2,,211,6233,8,3,3,4,3,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,22
1,116,2339,1,2,2,2,3,1,1,3,2,3,1,2,1,1,4,2,1,3,1,2,2,1,1,2,1,1,1,2,2,3,3,3,4,6,1,1,6,1,2,3,3,3,2,2,3,3,3,3,3,3,2,1,2,2,3,1,3,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6233,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,2340,1,2,1,2,3,1,1,3,1,5,1,2,2,1,4,3,3,3,1,3,2,3,1,1,1,5,2,1,2,3,1,1,1,1,2,2,6,2,2,2,1,3,2,2,5,4,3,2,2,2,3,3,2,2,3,2,2,3,0,9,9,9,9,9,9,9,9,9,9,9,,211,6234,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,93
1,116,2341,1,2,3,2,3,3,3,4,2,3,2,2,2,1,2,1,2,1,6,4,2,2,1,1,3,1,1,3,2,3,3,3,1,1,2,1,6,2,2,2,3,2,2,3,2,2,3,3,3,2,1,2,3,3,2,2,2,2,3,3,4,2,5,3,3,2,2,2,2,2,,211,6234,1,2,2,4,3,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,21,32
1,116,2342,1,2,2,2,3,2,2,4,4,5,3,2,3,3,4,2,1,3,0,5,0,0,1,3,1,4,3,3,2,3,4,3,4,6,2,2,6,2,4,7,4,3,4,3,3,7,5,4,3,3,1,2,1,2,3,2,4,3,0,9,9,9,9,9,9,9,9,9,9,9,,211,6234,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,44
1,116,2343,0,2,3,5,3,3,3,2,3,5,1,1,1,2,4,3,1,1,4,3,2,1,1,1,2,1,2,1,2,3,2,3,2,1,2,1,5,2,3,0,3,4,1,2,5,1,1,4,1,3,3,3,3,1,4,2,2,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6234,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,83
1,116,2344,1,2,1,3,3,1,2,3,2,3,2,2,3,1,4,3,1,3,0,3,3,2,1,1,2,1,1,3,2,3,3,3,4,6,2,2,6,2,2,2,4,2,4,3,1,3,3,2,2,4,3,3,2,2,2,2,2,1,3,4,1,2,5,1,2,2,2,2,1,1,,211,6234,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,46
1,116,2345,1,2,1,3,3,3,5,4,3,2,1,1,3,2,4,2,1,2,6,5,2,1,1,2,1,1,1,3,2,3,2,3,2,1,2,2,6,2,1,5,5,2,2,3,5,1,2,2,1,3,0,1,2,2,0,1,4,3,0,9,9,9,9,9,9,9,9,9,9,3,,211,6234,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,10
1,116,2346,1,2,1,3,3,2,8,3,3,3,2,2,2,1,3,2,3,2,0,3,0,0,1,1,1,1,1,4,2,3,1,3,3,0,3,2,0,0,2,6,2,2,2,1,3,3,2,2,2,4,2,1,2,2,2,0,1,2,3,3,4,2,5,2,2,2,2,2,1,1,,211,6234,6,3,3,3,9,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,21,50
1,116,2347,1,2,1,3,3,1,5,3,2,5,1,2,3,1,3,3,2,2,1,3,2,3,1,2,3,1,1,2,2,3,3,2,2,1,2,2,6,2,3,1,4,4,4,3,3,2,3,3,3,3,1,1,3,3,2,3,2,1,1,5,1,1,4,4,5,0,2,3,3,3,,211,6234,7,1,2,4,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,21,84
1,116,2348,1,2,1,3,3,3,5,2,4,6,1,1,2,3,3,3,1,3,0,2,2,2,1,1,1,1,1,3,2,3,4,3,4,6,3,2,6,2,2,2,2,2,2,2,2,2,2,1,2,4,1,1,2,3,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6234,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,22
1,116,2349,1,2,1,3,3,2,5,2,1,2,1,3,1,1,1,3,2,1,2,3,2,2,1,2,1,1,1,2,2,2,0,4,2,1,2,1,6,2,1,1,1,1,1,1,2,3,1,1,1,4,1,1,2,1,4,2,4,1,3,2,2,1,4,1,2,1,1,1,1,1,,211,6234,9,9,9,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,21
1,116,2350,1,2,1,3,3,3,4,3,4,3,1,1,3,0,2,2,1,2,0,4,2,3,1,1,1,0,1,3,2,1,4,3,3,5,2,2,6,2,2,2,5,2,2,1,5,3,1,2,3,2,3,2,2,1,3,2,4,1,0,9,9,9,9,9,9,0,9,9,9,9,,211,6235,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,11
1,116,2351,1,2,1,3,3,2,3,3,3,4,2,2,3,2,4,2,1,2,1,3,1,1,1,2,1,1,1,1,2,1,3,3,2,1,2,1,6,1,2,3,2,1,2,1,3,3,2,4,3,3,2,1,2,2,3,4,2,2,2,4,4,2,5,1,3,2,1,1,1,1,,211,6235,1,2,2,1,4,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,21,53
