CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35H.,Q.35I.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.39H.,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.0.,Q.64.,V.66.,V.67.,V.68.,V.69.
1,100,1572,5,3,4,3,3,2,33,1,1,7,1,6,1,2,1,1,1,2,3,1,1,2,1,1,2,3,1,4,3,2,3,1,1,1,1,3,1,1,3,3,4,2,2,3,4,1,0,4,0,0,4,0,0,0,3,5,3,3,2,2,1,3,2,2,2,2,100,1572,5,2,0,0,2,4,0,2,2,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,3,2,2,1,1,3,4,1,1,4,2,9,4,2,1,1,2,3,1,1,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,4,9,6,4,16
1,100,1573,5,6,4,10,2,2,87,1,3,5,3,2,1,2,1,1,1,2,2,6,1,1,1,1,8,1,2,2,3,1,2,1,1,2,2,2,3,3,4,3,4,3,3,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,3,3,4,3,3,2,2,100,1573,5,2,3,3,3,2,3,2,1,4,3,4,4,4,4,4,4,4,4,2,2,1,1,1,2,1,1,1,1,2,2,1,2,4,2,9,3,2,1,1,2,3,2,2,3,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,0,2,14,14,10,14
1,100,1574,5,4,4,9,5,3,24,1,2,2,2,7,2,2,2,1,2,3,2,6,3,1,1,1,8,1,2,2,3,2,3,1,1,5,2,4,4,4,3,1,4,3,3,2,1,1,1,1,1,1,1,0,3,1,1,1,1,1,2,3,2,3,2,2,2,2,100,1574,5,2,3,3,3,2,2,2,2,1,2,4,4,4,4,2,4,4,2,1,1,1,2,2,2,0,1,5,1,5,5,1,2,4,2,9,4,2,1,1,2,2,2,1,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,2,12,8,6,16
1,100,1575,5,5,4,11,6,2,15,1,2,2,1,2,1,1,2,2,3,1,1,6,3,1,1,1,8,2,2,4,3,2,1,1,1,0,1,1,4,4,2,1,3,3,2,1,4,1,1,1,3,1,1,3,3,2,1,1,1,1,1,3,3,3,2,2,2,2,100,1575,5,2,3,2,2,2,2,2,5,1,2,4,4,4,4,3,4,4,1,1,2,3,2,2,3,1,1,2,2,4,3,5,3,4,2,9,4,2,2,1,1,1,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,0,2,10,11,6,12
1,100,1576,5,6,4,9,2,2,30,1,2,0,1,0,1,1,2,2,1,2,3,2,1,1,1,1,8,1,2,2,3,1,3,1,1,6,2,2,2,2,4,1,3,1,1,2,4,1,1,1,1,1,1,0,0,0,1,1,3,3,3,3,3,3,3,2,2,2,100,1576,5,2,3,3,3,3,2,2,1,2,2,4,4,4,4,4,4,4,4,2,2,1,2,1,2,1,1,1,1,1,1,1,1,4,2,9,4,2,1,2,2,3,2,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,0,1,13,13,9,19
1,100,1577,5,5,4,11,7,2,30,1,1,7,0,0,2,2,2,2,3,2,2,1,3,2,1,2,1,2,3,4,0,2,2,2,2,0,2,4,4,5,2,3,4,3,3,2,1,1,1,1,3,1,1,2,0,3,2,2,2,2,2,3,2,3,3,2,2,2,100,1577,5,2,1,2,1,2,2,3,2,2,1,2,4,2,4,2,4,4,4,2,2,3,1,1,3,2,1,5,2,5,2,1,2,4,2,9,4,2,1,2,1,3,2,2,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,0,2,6,10,7,11
1,100,1578,5,4,4,8,4,3,15,1,1,1,3,7,1,2,1,1,1,2,3,2,3,1,1,0,0,1,1,2,2,3,2,2,2,1,1,3,3,3,2,1,1,2,2,1,3,1,1,1,1,3,1,2,3,2,2,2,3,1,2,2,1,2,2,3,2,2,100,1578,5,1,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,1,3,2,2,2,1,1,3,4,2,11,4,2,1,2,2,1,1,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,0,2,11,5,3,16
1,100,1579,5,5,4,4,4,1,79,1,3,2,3,1,1,1,1,1,2,2,3,1,3,1,1,1,8,2,2,4,3,2,1,2,2,3,3,4,4,4,4,1,2,3,3,2,4,1,1,1,2,1,1,2,3,2,1,5,2,2,1,2,2,3,3,1,1,2,100,1579,5,2,2,2,2,2,3,2,1,1,1,4,4,2,4,2,4,4,2,1,2,1,1,2,3,1,3,2,1,2,1,1,2,4,2,11,3,2,2,1,1,2,3,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,0,4,7,10,5,14
1,100,1580,5,4,4,9,8,3,30,1,3,7,2,0,3,3,1,3,2,1,1,4,3,2,2,2,8,2,1,4,4,3,3,2,2,0,4,4,5,5,1,1,1,3,3,3,1,1,2,1,1,1,1,2,3,0,1,1,1,1,2,2,1,3,3,3,0,2,100,1580,5,2,1,3,3,1,2,1,1,1,2,2,4,2,4,2,4,4,2,1,2,3,2,2,5,1,1,1,1,5,5,1,5,5,3,10,4,2,1,1,1,2,3,2,3,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,2,9,5,5,13
1,100,1581,5,3,4,3,9,3,22,1,3,1,3,1,4,3,1,1,2,1,1,4,3,2,1,1,8,2,2,4,4,3,3,2,2,2,4,0,5,5,4,1,0,3,3,3,4,1,2,1,1,1,1,2,3,3,1,5,3,2,1,2,1,1,2,2,3,2,100,1581,5,2,1,3,1,3,2,2,2,3,4,4,2,2,4,3,4,4,2,1,1,3,2,2,4,1,1,1,1,5,4,1,2,5,2,10,3,2,1,1,1,1,1,1,3,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,1,8,2,2,13
1,100,1582,5,5,4,4,2,2,0,1,2,2,1,2,1,1,2,1,2,2,0,1,1,1,2,1,8,1,2,4,3,1,1,2,1,3,2,1,1,1,3,1,4,3,2,1,1,1,1,1,3,1,1,2,3,1,3,1,1,2,2,3,3,2,3,2,2,2,100,1582,5,2,3,3,3,1,2,2,1,2,4,4,3,2,4,4,4,4,4,2,2,1,2,1,3,3,1,5,5,5,1,1,2,4,3,10,4,2,1,2,1,3,2,2,4,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,2,11,13,7,16
1,100,1583,5,5,4,2,5,3,83,1,1,7,1,0,2,2,2,2,1,2,2,3,2,2,1,2,8,1,3,4,3,2,2,2,2,3,2,2,3,2,2,3,4,3,3,2,1,1,1,2,3,1,1,3,1,2,2,1,1,1,2,3,2,3,2,2,1,2,100,1583,5,2,2,2,1,1,2,3,2,1,2,2,4,4,4,2,4,4,2,2,2,1,2,2,4,1,1,1,1,1,2,1,2,4,3,10,4,2,2,1,1,2,2,3,3,3,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,0,3,4,9,6,11
1,100,1584,5,4,4,3,9,3,85,1,1,1,3,1,2,2,2,2,0,3,2,6,3,2,1,1,8,2,2,1,3,2,3,2,1,3,3,2,2,2,3,3,4,3,2,2,3,1,1,2,2,1,1,3,3,3,1,2,1,1,1,1,2,3,2,2,3,2,100,1584,5,2,3,1,2,2,2,2,3,1,2,2,4,4,4,2,3,4,1,2,2,1,2,1,4,1,1,1,2,4,4,1,2,4,2,10,4,2,1,1,1,2,3,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0,2,8,5,3,14
1,100,1585,5,4,4,4,1,2,21,1,4,3,2,7,1,1,2,1,1,2,2,1,1,1,1,2,8,3,1,2,3,2,2,2,2,1,2,4,4,4,2,1,1,3,2,2,1,1,1,1,1,1,1,2,3,2,1,1,2,1,2,3,3,3,3,3,2,2,100,1585,5,2,3,3,3,1,3,1,1,4,2,4,4,4,4,4,4,4,4,2,2,1,2,1,2,1,1,2,1,2,1,1,1,4,2,10,4,2,1,1,2,3,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,0,3,14,12,8,15
1,100,1586,5,5,4,9,5,3,74,1,1,2,3,2,1,2,1,1,2,2,3,6,2,3,1,1,8,2,2,2,11,1,2,1,1,2,3,3,3,4,3,1,4,3,3,1,4,1,1,3,3,1,1,2,3,2,3,5,3,3,2,2,1,4,3,2,2,2,100,1586,5,2,3,3,3,3,3,2,1,3,2,4,0,2,4,4,4,4,2,2,2,2,1,2,4,2,1,1,1,3,5,1,5,4,2,10,3,2,1,1,1,1,1,1,1,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,2,14,10,6,14
1,100,1587,5,5,4,5,6,2,60,1,1,7,0,0,1,2,2,2,2,2,2,4,1,1,1,1,1,2,2,2,2,2,2,2,2,5,2,2,1,1,4,3,4,3,3,1,1,1,1,1,1,1,1,0,0,1,2,1,1,1,2,3,2,2,3,2,2,2,100,1587,5,2,2,3,2,2,2,2,2,2,3,2,2,4,2,2,4,4,2,2,1,3,1,1,3,1,1,1,1,1,1,1,2,4,2,10,3,2,1,1,1,2,2,1,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,2,10,9,6,14
1,100,1588,5,5,4,9,2,2,26,1,1,1,3,1,1,2,1,2,2,2,3,3,1,1,1,1,8,1,2,4,6,2,1,1,2,3,2,4,4,2,4,3,2,3,3,1,1,1,1,1,1,1,1,2,0,2,2,1,3,1,2,2,2,3,3,2,2,2,100,1588,5,2,2,3,2,2,3,2,3,1,1,2,2,4,0,4,4,4,4,2,2,3,2,1,3,1,1,5,1,1,1,1,1,3,1,8,4,2,1,2,2,3,1,1,4,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,11,10,6,16
1,100,1589,5,3,4,8,9,3,86,1,2,3,3,2,1,2,2,1,2,3,2,6,1,2,1,1,8,2,0,1,4,2,2,2,1,5,4,4,1,2,3,2,3,3,3,1,3,1,1,3,0,1,1,1,0,1,3,2,3,3,2,1,1,1,2,2,2,2,100,1589,5,2,2,3,1,3,1,2,1,2,1,4,1,2,4,4,4,4,4,1,2,1,1,1,4,1,1,1,1,1,1,1,1,3,1,8,3,2,1,2,1,1,2,2,2,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,2,9,5,2,14
1,100,1590,5,5,4,8,1,2,83,1,3,1,1,1,1,2,2,1,1,2,3,6,2,1,1,1,8,1,1,2,3,2,1,1,2,2,2,1,1,1,4,1,4,3,1,2,4,1,3,3,1,1,1,3,3,2,2,2,3,1,3,1,2,2,2,2,2,2,100,1590,5,2,0,0,0,1,1,3,1,1,2,3,2,4,4,2,4,4,2,1,1,1,1,1,3,1,1,1,1,1,2,1,3,2,1,8,3,1,1,1,2,3,1,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,6,8,4,14
1,100,1591,5,4,4,8,5,3,50,1,1,1,1,1,1,2,1,2,1,2,2,6,3,1,1,1,0,2,2,1,3,2,2,2,2,3,2,2,2,1,2,2,4,3,3,1,2,1,1,1,2,1,1,2,0,1,1,2,1,1,1,2,1,2,3,2,2,2,100,1591,5,2,2,1,2,1,1,2,1,1,2,4,2,2,4,1,4,4,4,2,1,1,1,1,3,1,3,5,1,5,1,1,3,3,1,8,4,2,1,2,2,1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,6,6,3,14
1,100,1592,5,5,4,8,7,2,83,1,1,1,3,1,1,3,2,2,2,2,2,6,1,1,1,1,0,1,3,1,0,2,2,2,1,3,2,0,6,2,4,1,4,3,2,1,4,1,1,2,1,1,1,3,3,3,2,1,1,1,1,1,2,2,2,2,2,2,100,1592,5,2,2,2,1,1,1,2,5,2,2,4,4,4,4,3,4,4,3,2,2,1,1,1,4,1,1,1,1,5,2,1,2,1,1,8,4,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0,4,6,4,2,14
1,100,1593,5,3,4,13,10,3,28,2,1,1,1,1,1,1,2,1,2,2,3,1,0,0,1,1,1,1,3,1,3,1,2,1,1,0,2,3,3,4,2,1,1,3,2,2,4,1,1,2,0,1,1,2,2,0,3,1,3,1,2,1,2,4,3,3,2,2,100,1593,5,2,0,0,0,4,0,1,3,2,0,0,0,0,0,0,0,0,0,2,1,2,1,4,3,2,1,1,1,1,1,1,3,2,1,8,4,2,0,0,3,0,4,0,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,11,11,6,14
1,100,1594,5,3,4,6,8,2,15,1,3,3,2,7,2,2,2,1,1,2,2,3,3,1,1,1,8,1,3,1,3,1,2,1,2,6,3,4,4,4,2,1,1,3,3,2,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,2,3,3,3,3,2,2,100,1594,5,2,2,3,2,3,2,3,1,2,4,4,4,4,4,4,4,4,4,1,1,1,2,2,3,3,3,1,5,0,5,5,2,3,1,8,4,2,1,1,1,1,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,0,2,11,11,7,15
1,100,1595,5,3,4,8,2,2,30,1,2,2,2,1,1,3,2,3,3,2,2,1,3,3,2,2,8,2,1,1,5,2,2,2,2,1,3,5,5,5,1,1,1,3,2,3,4,1,1,2,2,1,1,2,3,2,2,2,3,1,2,2,2,2,2,2,1,2,100,1595,5,1,1,1,2,2,2,3,2,1,2,3,2,4,4,3,3,4,2,1,2,2,1,2,4,2,1,5,1,2,1,1,2,3,1,8,4,2,3,1,1,1,2,3,2,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,0,1,4,6,4,13
1,100,1596,5,3,4,11,2,2,2,1,2,7,0,0,1,1,2,1,1,1,2,6,3,2,1,1,1,1,2,1,0,2,2,2,1,0,3,4,4,4,3,1,1,3,2,2,1,1,1,3,1,1,1,2,3,2,3,1,1,1,2,2,3,3,3,2,2,2,100,1596,5,2,2,3,3,1,1,2,2,1,2,3,3,4,4,4,4,4,2,2,1,1,1,1,4,2,2,1,3,3,1,1,4,2,1,8,4,2,1,1,2,2,2,1,4,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,0,2,9,11,7,11
1,100,1597,5,3,4,3,3,2,25,1,1,7,0,0,2,2,2,2,2,2,2,1,1,1,1,2,0,1,3,1,0,0,4,0,0,0,0,0,6,0,0,0,0,3,3,2,4,1,1,2,3,3,1,1,3,1,3,5,1,1,2,2,1,2,2,1,1,2,100,1597,5,2,2,1,1,1,1,2,1,1,2,2,2,1,3,1,4,4,2,2,1,1,2,1,5,2,1,1,1,1,1,1,1,3,1,8,4,2,1,2,2,3,2,1,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,4,3,16
1,100,1598,5,3,4,9,12,1,21,3,4,1,3,1,2,2,2,1,2,3,2,2,3,2,1,2,8,1,2,2,6,2,2,1,2,0,3,3,3,2,2,1,4,3,2,1,4,1,1,3,1,1,1,2,3,2,1,1,3,3,2,2,2,3,2,2,2,2,100,1598,5,2,1,1,2,1,2,3,3,2,3,4,3,2,3,2,2,0,2,1,1,2,1,1,3,1,1,3,2,2,1,1,2,1,1,8,4,2,1,2,2,3,3,2,2,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,2,5,8,5,13
1,100,1599,5,3,4,9,6,2,85,1,3,2,1,2,1,1,2,1,1,2,3,1,1,1,1,1,0,1,0,1,0,2,2,1,1,4,3,2,2,5,1,1,2,2,3,1,1,1,1,1,1,1,1,0,0,0,1,1,3,3,3,2,3,3,3,3,2,2,100,1599,5,2,3,3,3,3,3,1,1,4,2,4,4,4,4,4,4,4,4,2,2,1,1,1,2,1,1,1,5,1,1,1,2,2,1,8,4,2,1,1,2,1,2,1,1,4,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,0,1,16,12,8,19
1,100,1600,5,3,4,10,2,2,0,2,3,1,2,2,1,2,1,1,1,2,2,6,3,1,1,2,8,2,2,2,3,2,1,1,1,0,4,4,4,4,2,1,4,2,3,2,1,1,1,1,1,1,1,2,0,2,2,2,3,1,2,3,1,4,3,3,2,2,100,1600,5,2,3,2,2,1,2,2,1,3,1,4,3,1,4,4,4,4,4,2,1,1,2,1,3,2,2,1,1,2,1,1,1,3,1,8,4,2,1,1,1,1,2,1,1,4,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,1,10,11,7,13
1,100,1601,5,3,4,8,6,2,16,1,2,2,3,2,1,2,2,2,2,2,2,6,1,1,1,2,1,1,3,2,11,2,2,2,2,2,2,2,4,4,2,3,4,3,3,1,1,1,1,1,1,1,1,2,0,1,1,4,1,1,2,2,3,3,3,2,2,2,100,1601,5,2,0,2,0,4,0,2,1,0,4,4,4,4,4,4,4,4,3,1,1,1,2,2,3,1,1,2,1,2,2,3,4,3,1,8,4,2,1,1,1,3,2,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,2,9,10,7,16
1,100,1602,5,6,4,4,10,0,83,1,1,1,3,1,1,3,1,1,2,2,2,1,3,1,1,2,8,1,3,4,4,3,1,2,1,3,2,2,2,4,4,1,3,3,2,2,4,1,1,2,1,1,1,2,0,2,2,1,3,1,1,1,2,2,2,3,2,2,100,1602,5,2,1,0,0,1,2,3,2,2,2,4,1,4,4,2,4,4,4,2,2,1,2,2,3,2,1,3,1,1,2,1,3,3,1,8,3,2,1,1,1,3,2,1,4,4,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,2,7,4,2,14
1,100,1603,5,3,4,10,3,2,12,1,3,1,3,1,1,2,2,1,1,0,2,6,3,1,1,2,8,1,3,4,3,1,2,1,1,3,4,4,5,5,4,3,4,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,3,3,2,2,1,3,2,2,1,2,100,1603,5,2,2,0,2,4,1,2,3,1,2,2,2,2,4,1,4,4,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,1,4,8,4,2,1,1,2,2,2,4,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,1,6,8,4,19
1,100,1604,5,6,4,4,7,2,18,1,1,7,0,4,1,2,1,2,1,1,1,6,1,3,0,2,8,1,2,4,3,2,2,1,1,0,2,1,1,2,4,3,4,3,3,2,1,1,1,1,2,1,1,0,0,0,1,5,1,1,2,2,1,2,3,3,2,2,100,1604,5,2,3,3,3,2,2,1,1,4,4,1,4,4,4,4,4,4,4,2,2,1,1,1,3,1,0,1,1,1,1,1,2,1,1,8,3,2,2,2,1,3,1,1,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,14,7,4,16
1,100,1605,5,3,4,11,2,2,60,1,3,6,3,3,2,2,2,1,2,2,3,6,1,1,1,2,8,1,2,4,3,3,2,2,1,3,2,2,3,2,4,2,4,3,2,2,1,1,1,3,1,1,1,3,3,2,1,2,3,3,2,2,1,4,3,1,3,2,100,1605,5,2,2,2,2,1,2,2,1,1,2,4,4,3,4,2,4,4,4,1,1,1,2,2,3,3,1,1,1,1,2,1,2,2,1,8,3,2,1,1,2,3,2,3,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,6,8,6,14
1,100,1606,5,3,4,13,8,3,60,3,4,4,3,7,1,3,1,1,2,1,4,1,1,1,0,0,8,1,0,0,0,3,2,1,1,3,2,3,1,1,2,1,3,2,2,2,3,1,1,1,0,1,1,1,0,0,1,6,2,2,2,2,0,2,0,2,2,2,100,1606,5,2,0,0,0,4,0,2,5,0,0,1,0,0,0,0,0,0,0,2,2,1,1,1,5,1,1,6,6,1,6,0,0,1,1,8,4,2,0,1,2,3,2,2,0,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,9,3,2,19
1,100,1607,5,5,4,9,4,3,70,1,1,7,0,0,1,2,1,2,2,2,3,3,3,2,1,2,1,1,2,2,3,2,1,2,2,3,3,4,4,3,3,3,4,3,3,2,1,1,1,1,3,1,1,1,3,3,2,1,3,3,2,2,2,2,3,2,2,2,100,1607,5,2,2,0,3,1,3,1,5,4,3,2,1,4,3,4,4,3,4,2,1,1,1,1,3,2,1,2,1,3,2,1,2,3,1,8,4,2,1,1,1,3,1,2,4,2,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,0,1,11,9,5,14
1,100,1608,5,4,4,7,2,2,17,1,3,7,1,1,3,2,2,1,2,2,2,1,3,1,1,2,8,2,2,2,3,2,2,1,1,5,2,1,2,2,2,1,4,3,3,3,4,1,1,1,3,1,1,3,3,3,1,1,3,1,3,3,2,3,3,3,2,2,100,1608,5,2,2,3,2,2,3,3,3,4,2,4,4,4,4,4,4,4,2,2,2,3,2,1,3,1,1,2,1,2,1,1,2,3,1,8,4,2,1,1,2,3,2,2,3,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,0,2,11,11,8,13
1,100,1609,5,6,4,12,7,2,50,1,1,7,3,1,2,2,2,2,2,3,2,2,2,3,1,1,0,2,1,4,11,2,2,2,2,3,2,4,6,3,2,3,4,3,3,1,4,1,1,3,3,1,1,3,3,3,2,2,1,1,2,2,2,3,3,2,2,2,100,1609,5,2,2,2,2,2,2,1,1,2,2,2,2,4,4,2,4,0,2,2,1,3,1,1,3,3,3,6,2,2,5,1,3,3,1,8,4,2,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,2,10,9,6,14
1,100,1610,5,4,4,7,5,3,35,1,1,7,0,0,1,1,2,3,1,2,3,4,3,1,1,1,1,1,1,2,3,1,1,1,2,4,4,4,4,4,4,2,3,3,3,2,2,1,1,3,3,1,1,3,3,2,1,1,1,1,3,3,3,3,3,2,1,2,100,1610,5,2,3,3,2,3,3,2,3,4,4,4,4,3,4,4,4,4,2,2,2,2,1,2,5,1,1,1,1,1,5,1,1,2,1,8,4,2,1,1,2,2,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,2,11,15,9,11
1,100,1611,5,5,4,9,5,1,40,1,4,7,0,0,1,2,2,1,1,1,4,3,2,1,1,2,8,1,2,2,9,2,2,1,1,0,4,4,4,4,2,3,4,3,2,2,4,1,1,1,1,1,1,3,3,3,0,5,3,1,2,2,2,2,2,2,2,2,100,1611,5,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,4,4,2,1,1,3,1,3,3,1,1,2,1,1,1,1,4,3,1,8,4,2,1,1,2,2,2,2,4,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0,2,6,7,4,13
1,100,1612,5,6,4,11,9,3,12,1,3,3,2,2,1,1,2,1,2,2,1,1,3,2,1,2,0,2,2,2,3,1,2,1,1,3,3,3,3,3,2,2,4,3,2,1,4,1,1,2,2,2,1,2,3,1,2,1,1,3,3,3,3,3,3,2,2,2,100,1612,5,2,3,3,3,3,2,2,3,4,4,4,3,2,4,3,4,4,4,1,1,1,1,2,3,1,1,3,1,2,1,1,2,3,1,8,4,2,2,1,1,1,2,2,1,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,1,13,14,9,19
1,100,1613,5,4,4,9,7,2,0,1,0,3,3,7,2,2,1,2,2,2,1,6,3,2,1,2,8,1,2,2,3,2,2,1,1,3,4,4,4,4,2,1,1,3,3,2,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,2,2,2,100,1613,5,2,3,3,2,1,3,2,2,4,4,4,4,4,4,4,4,4,4,2,2,1,2,1,3,2,2,1,1,1,6,1,4,2,4,8,4,2,1,1,2,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,4,11,12,9,15
1,100,1614,5,5,4,9,7,1,30,1,2,2,1,1,1,2,1,2,2,3,1,1,1,1,1,2,8,1,2,4,3,2,2,2,2,2,2,3,4,4,3,1,4,3,2,2,1,1,1,3,3,1,1,1,2,2,2,1,3,3,2,2,1,3,2,2,1,2,100,1614,5,2,2,3,2,1,2,2,2,1,2,2,2,1,2,1,4,4,4,2,2,1,1,2,3,3,1,5,2,5,1,1,4,3,1,8,4,2,2,1,2,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,2,7,7,4,14
1,100,1615,5,6,4,9,5,1,70,1,2,1,3,7,1,1,1,1,1,2,2,6,3,2,1,1,8,2,2,2,3,2,1,1,2,1,1,2,1,2,3,1,3,3,3,1,4,1,1,1,1,1,1,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,100,1615,5,2,3,3,3,2,3,2,5,4,4,3,4,1,4,4,4,4,2,1,2,1,1,2,3,1,1,1,1,2,4,5,2,3,1,8,4,2,1,1,2,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,4,13,9,4,12
1,100,1616,5,4,4,4,4,2,35,1,1,2,2,2,2,3,1,1,3,2,2,1,2,1,1,1,0,1,2,1,4,2,2,1,1,1,4,4,4,4,1,1,1,2,2,2,3,1,1,4,0,1,1,2,0,2,2,1,2,1,2,2,2,3,3,2,2,2,100,1616,5,2,1,1,1,2,1,2,2,2,0,2,0,1,0,0,0,0,0,1,2,2,1,1,3,1,1,3,1,1,5,1,3,3,1,8,4,2,2,2,2,2,2,2,4,4,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,0,1,5,8,6,12
1,100,1617,5,5,4,9,2,2,2,1,1,1,3,1,1,2,1,1,1,3,1,6,1,1,1,1,1,1,2,4,3,2,3,2,1,2,2,2,2,2,2,3,4,3,3,1,4,1,1,3,3,1,1,1,3,3,1,1,1,1,2,3,2,3,3,3,2,2,100,1617,5,1,3,1,2,2,1,1,2,1,2,3,2,2,4,2,4,4,4,2,1,1,1,1,3,1,1,2,2,2,1,1,1,3,1,8,4,2,1,2,2,3,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,0,2,10,9,7,16
1,100,1618,5,4,4,8,5,3,86,1,2,2,3,7,1,2,1,2,2,3,2,6,2,1,1,1,0,2,2,4,3,2,2,2,0,2,2,3,4,2,2,1,2,3,2,2,3,1,1,2,3,3,1,1,3,1,1,2,1,1,2,2,3,4,3,3,2,2,100,1618,5,2,3,2,3,1,2,2,1,1,2,2,2,3,4,4,4,4,2,1,2,1,2,1,3,1,1,2,2,5,5,1,1,2,1,8,4,2,1,2,2,3,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,2,11,11,8,14
