CARD.,DECK.,BALLOT.,Q.1.,Q.2.,V.3.,Q.3A.,Q.3A..1,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19A.,Q.19B.,Q.21.,Q.22.,V.23.,V.24.
1,136,1644,1,3,2,0,0,1,1,1,3,3,1,1,2,2,7,3,2,4,1,1,6,6,1,1,8,123
1,136,1645,4,3,2,0,0,1,1,1,3,4,1,1,2,2,6,3,1,3,1,1,6,6,1,1,10,223
1,136,1646,3,3,2,0,0,1,1,1,2,5,1,3,1,2,3,3,1,1,4,1,6,6,2,2,6,75
1,136,1647,1,2,2,0,0,1,1,1,3,2,3,3,2,1,10,3,1,0,1,1,0,3,5,5,7,175
1,136,1648,4,0,2,0,0,1,1,1,2,4,3,3,2,2,1,3,1,2,3,4,1,5,1,1,3,175
1,136,1649,4,2,2,0,0,3,3,3,3,5,1,2,3,2,5,3,1,2,5,1,1,5,2,2,5,175
1,136,1650,2,3,2,0,0,2,2,1,2,3,1,1,2,2,6,3,1,1,1,1,4,5,5,5,4,475
1,136,1651,4,3,2,0,0,1,2,1,2,4,3,3,2,2,1,3,1,3,1,4,2,5,1,1,10,175
1,136,1652,3,2,2,0,0,1,1,1,3,3,2,1,3,2,1,3,2,3,1,1,4,5,2,1,2,75
1,136,1653,3,3,2,0,0,1,2,2,3,3,1,1,3,2,6,3,1,3,1,1,4,5,1,2,1,175
1,136,1654,4,3,2,0,0,1,1,1,2,3,1,3,4,1,5,3,2,3,1,1,3,3,1,4,1,75
1,136,1655,4,3,2,0,0,1,1,1,2,2,1,2,1,2,2,3,2,1,1,1,2,4,1,1,10,15
1,136,1656,1,3,2,0,0,1,2,4,2,2,1,3,2,2,1,3,2,2,1,3,2,3,1,1,7,105
1,136,1657,2,2,2,0,0,1,1,1,4,3,1,3,1,2,2,3,1,2,1,1,1,5,1,2,8,105
1,136,1658,4,3,2,0,0,1,1,4,5,4,1,3,4,2,7,3,2,3,1,1,6,5,4,2,1,205
1,136,1659,4,3,2,0,0,1,1,1,3,5,3,3,4,2,7,3,1,2,5,2,3,5,2,1,10,205
1,136,1660,3,3,2,0,0,1,2,3,2,4,2,3,3,2,8,3,2,4,1,1,5,5,2,2,5,205
1,136,1661,1,3,2,0,0,2,2,1,2,3,1,1,1,2,6,3,1,1,1,1,1,5,1,1,6,205
1,136,1662,2,2,2,0,0,2,3,3,3,3,3,3,2,2,3,3,1,2,1,1,2,5,1,1,7,205
1,136,1663,3,1,1,60,180,1,2,2,3,3,1,3,3,2,4,1,2,4,1,1,3,5,1,2,5,3
1,136,1664,3,1,1,60,180,1,2,4,2,3,1,3,3,2,1,3,2,2,1,1,5,6,2,5,5,55
1,136,1665,2,1,1,18,60,1,2,2,3,3,1,3,1,2,4,1,2,3,1,1,6,6,4,2,8,130
1,136,1666,3,1,1,8,60,1,2,2,2,3,1,1,3,2,3,3,1,2,1,1,6,6,4,4,2,187
1,136,1667,3,1,1,8,60,2,1,2,2,4,1,0,1,1,7,1,1,3,1,1,4,5,1,1,3,54
1,136,1668,3,1,1,21,160,1,1,4,2,3,1,1,1,2,4,1,2,4,1,1,5,5,1,1,1,216
1,136,1669,3,1,1,21,160,2,1,2,2,4,1,3,1,1,1,3,2,2,2,1,5,5,1,1,2,165
1,136,1670,3,1,1,51,160,1,1,2,2,3,1,3,3,2,3,1,2,2,1,1,5,2,2,2,5,103
1,136,1671,3,1,1,51,160,1,2,1,4,4,1,1,3,2,3,3,2,3,1,1,4,5,4,4,5,90
1,136,1672,3,1,1,22,160,1,2,2,2,4,1,1,1,1,8,3,2,2,3,1,5,6,1,1,1,223
1,136,1673,3,1,1,22,160,1,1,2,3,4,1,1,1,2,7,1,2,2,1,1,4,5,3,3,1,122
1,136,1674,3,1,1,22,160,1,1,3,3,2,2,2,1,1,1,3,1,4,5,1,5,4,2,2,1,232
1,136,1675,3,1,1,22,160,2,2,3,3,2,1,3,1,1,3,3,1,2,3,1,4,4,1,1,1,222
1,136,1676,3,1,1,22,160,2,2,2,4,5,2,2,1,2,2,3,2,2,3,2,4,5,1,1,1,228
1,136,1677,2,1,1,42,160,1,1,1,3,5,1,3,2,2,7,1,3,3,1,1,5,3,4,2,7,3
1,136,1678,3,1,1,23,160,2,1,1,3,4,1,1,2,2,7,1,1,3,1,1,4,5,3,3,1,212
1,136,1679,3,1,1,23,160,1,1,2,3,2,1,3,1,1,5,1,1,2,2,1,5,5,4,1,1,97
1,136,1680,3,1,1,24,160,1,1,2,3,3,1,3,1,2,4,3,2,2,0,1,5,4,2,2,1,44
1,136,1681,3,1,1,54,160,1,2,3,2,3,1,3,2,1,2,3,1,2,1,1,4,4,4,1,5,13
1,136,1682,3,1,1,54,160,1,1,2,3,3,1,1,2,2,3,3,2,2,1,1,5,5,1,1,5,45
1,136,1683,3,1,1,20,160,1,1,2,3,3,2,1,2,1,7,1,2,3,1,1,4,6,1,1,1,213
1,136,1684,3,1,1,20,160,1,1,1,3,4,1,3,4,2,7,3,2,3,1,1,4,5,1,1,1,47
1,136,1685,2,1,1,40,160,1,1,4,2,4,1,1,1,2,2,1,2,3,1,1,3,5,1,1,4,315
1,136,1686,2,1,1,40,160,1,1,1,3,3,1,3,2,2,3,1,2,2,1,1,5,4,1,5,7,21
1,136,1687,3,1,1,16,160,1,1,1,3,2,1,3,1,2,2,1,2,3,0,1,5,5,1,2,1,132
1,136,1688,3,1,1,14,60,1,2,4,1,3,3,3,2,1,4,1,2,2,4,1,3,5,4,1,6,111
1,136,1689,4,0,2,0,0,1,0,2,3,4,1,3,4,1,7,3,1,2,1,1,0,0,4,1,10,192
1,136,1690,3,2,2,0,0,2,1,4,2,3,1,1,3,2,7,3,1,3,1,1,4,6,5,5,2,92
1,136,1691,4,2,2,0,0,1,1,2,2,4,1,1,4,2,7,3,2,2,1,1,3,4,4,4,1,192
1,136,1692,1,2,2,0,0,1,1,2,3,4,1,2,4,1,7,3,2,4,1,1,4,5,1,1,1,92
1,136,1693,2,2,2,0,0,1,1,3,2,2,1,3,1,1,3,3,1,3,1,1,1,4,1,1,8,162
1,136,1694,1,3,2,0,0,1,2,3,2,3,3,3,2,2,2,3,2,2,1,1,6,6,2,4,7,162
1,136,1695,4,3,2,0,0,0,0,0,2,2,3,3,4,2,7,3,1,3,1,1,0,0,5,5,10,262
1,136,1696,4,3,2,0,0,0,2,1,3,5,2,1,4,2,6,1,3,2,2,1,1,5,3,4,9,62
1,136,1697,4,3,2,0,0,2,2,4,3,2,1,1,1,2,4,3,1,2,1,1,6,4,1,1,6,62
1,136,1698,4,3,2,0,0,2,2,4,2,3,1,3,2,1,9,3,1,2,2,1,6,6,2,1,7,62
1,136,1699,4,2,2,0,0,1,1,1,2,3,1,1,2,2,1,3,1,3,1,1,1,5,2,2,3,162
1,136,1700,1,2,2,0,0,1,1,1,2,3,1,2,2,2,7,3,2,2,1,1,3,5,2,1,5,162
1,136,1701,1,3,2,0,0,2,2,4,2,3,1,2,3,1,8,3,1,4,1,1,1,5,1,1,4,462
1,136,1702,4,3,2,0,0,3,3,4,2,3,1,2,2,2,7,3,1,4,4,2,2,4,1,1,10,162
1,136,1703,4,0,2,0,0,1,0,2,2,3,1,3,4,1,0,3,1,2,0,1,4,4,1,1,1,162
1,136,1704,4,3,2,0,0,2,2,4,1,2,1,1,1,2,0,3,1,4,1,0,1,1,5,5,10,62
1,136,1705,1,2,2,0,0,1,1,1,2,2,1,3,2,1,5,3,2,1,1,3,4,1,1,1,2,62
1,136,1706,4,3,2,0,0,1,2,1,3,4,3,3,4,2,3,3,2,2,5,2,3,3,2,2,9,172
1,136,1707,2,3,2,0,0,1,1,1,3,4,1,3,1,2,4,3,2,1,5,1,2,5,4,4,8,175
1,136,1708,4,3,2,0,0,1,0,4,2,3,3,3,2,2,1,3,2,4,2,1,2,4,1,1,7,75
1,136,1709,3,3,2,0,0,2,2,4,2,4,1,2,3,2,4,3,1,3,1,1,3,5,2,2,5,226
1,136,1710,1,3,2,0,0,1,1,1,3,5,1,1,1,2,8,3,1,4,1,1,2,5,1,1,6,226
1,136,1711,2,2,2,0,0,1,1,1,1,3,1,3,2,2,2,3,2,3,1,1,6,6,2,5,7,226
1,136,1712,3,2,2,0,0,1,3,2,3,4,3,3,1,1,6,3,2,3,1,1,3,5,1,1,6,26
1,136,1713,2,1,1,47,180,1,1,1,3,4,2,3,2,1,6,1,1,3,1,1,3,5,1,1,7,2
1,136,1714,3,1,1,26,180,1,1,2,3,4,1,1,1,1,7,3,1,2,3,4,4,4,4,1,1,43
1,136,1715,3,1,1,14,80,2,1,4,4,4,4,1,1,2,1,3,2,2,1,4,6,6,1,1,1,193
1,136,1716,3,1,1,14,80,1,1,1,4,3,3,3,1,2,2,3,1,2,3,1,3,1,2,2,1,40
1,136,1717,3,1,1,24,80,2,3,3,2,3,4,0,1,1,3,1,2,3,2,4,4,5,4,5,6,116
1,136,1718,2,1,1,24,80,1,2,1,2,4,4,0,1,2,3,1,2,1,1,1,2,5,4,4,8,140
1,136,1719,2,1,1,20,80,1,1,2,3,4,3,3,1,2,1,1,2,2,1,1,3,5,2,2,4,104
1,136,1720,3,1,1,16,80,1,1,4,3,5,1,1,1,1,4,1,2,3,1,1,4,5,4,4,3,7
1,136,1721,3,1,1,11,80,1,1,1,2,3,1,3,1,0,3,3,2,3,3,1,4,4,2,1,2,185
1,136,1722,3,1,1,11,80,1,1,1,3,3,1,1,1,2,3,1,1,4,1,1,5,5,1,1,2,182
1,136,1723,3,1,1,11,80,1,1,1,1,4,2,2,1,2,0,0,0,0,0,0,0,0,5,5,2,188
1,136,1724,3,1,1,12,80,2,1,1,3,0,3,2,1,2,7,1,1,2,1,1,4,6,4,2,2,183
1,136,1725,3,1,1,22,80,2,2,2,3,3,1,2,1,1,7,1,2,2,5,1,4,3,1,1,6,143
1,136,1726,3,1,1,13,80,1,2,2,3,2,1,1,1,1,6,3,1,3,1,1,4,5,2,2,1,46
1,136,1727,3,1,1,23,80,1,3,3,2,2,1,2,2,1,5,1,2,3,1,1,5,5,1,1,6,99
1,136,1728,3,1,1,59,190,2,2,1,3,4,1,1,3,2,4,1,2,2,2,2,1,5,2,2,5,8
1,136,1729,2,1,1,88,190,0,0,1,3,0,1,0,1,1,5,1,2,2,1,1,4,0,2,2,4,228
1,136,1730,3,1,1,28,90,2,2,1,2,5,1,3,1,2,4,1,2,1,1,1,1,5,4,4,6,155
1,136,1731,2,1,1,50,190,2,2,1,2,3,1,1,2,2,4,1,2,2,1,1,4,4,4,1,7,49
1,136,1732,3,1,1,27,190,1,1,3,2,2,1,2,1,1,4,1,2,2,1,3,3,3,4,4,3,62
1,136,1733,3,1,1,26,190,1,1,3,3,5,1,3,2,2,1,3,2,4,2,4,3,3,1,0,3,38
1,136,1734,3,1,1,4,20,1,1,2,3,3,1,2,1,2,1,1,2,4,1,1,6,5,4,4,1,224
1,136,1735,4,1,1,4,20,3,1,1,2,4,1,1,4,1,7,1,1,2,2,1,1,5,4,4,9,61
1,136,1736,3,1,1,7,20,1,1,1,3,3,1,1,1,1,4,3,1,3,1,1,4,5,1,1,5,88
1,136,1737,2,1,1,7,20,1,1,2,3,4,1,1,1,2,2,1,2,2,1,1,4,5,3,3,8,115
1,136,1738,4,1,1,2,20,2,3,4,3,5,1,3,4,1,4,1,2,3,2,1,2,4,2,2,9,160
1,136,1739,3,1,1,3,20,1,1,1,4,4,3,3,1,2,7,3,2,2,1,2,5,5,1,1,1,64
1,136,1740,3,1,1,3,20,1,1,1,3,3,1,1,1,1,3,1,2,3,1,1,2,1,4,4,3,81
1,136,1741,3,1,1,3,20,1,1,1,2,3,4,3,1,2,3,3,1,2,1,1,4,5,1,5,3,80
1,136,1742,3,1,1,3,20,1,1,2,2,5,2,3,1,1,4,1,2,2,1,1,4,5,1,1,2,180
1,136,1743,3,1,1,3,20,1,1,1,2,3,1,3,1,3,2,3,1,2,1,1,4,5,5,5,1,39
1,136,1744,3,1,1,3,20,1,1,2,2,3,2,2,1,2,3,1,2,3,1,1,5,5,1,1,1,77
1,136,1745,3,1,1,3,20,1,1,2,2,3,1,1,1,1,1,1,2,2,1,1,4,5,1,4,3,17
1,136,1746,4,1,1,3,20,1,1,2,2,2,1,2,3,1,5,1,2,4,1,1,6,6,2,2,9,48
1,136,1747,3,1,1,3,20,1,1,1,2,3,1,3,1,1,5,3,1,2,1,1,4,5,1,1,1,38
1,136,1748,3,1,1,19,130,1,1,1,3,3,1,1,1,1,5,1,1,3,2,1,4,4,2,2,1,119
1,136,1749,3,1,1,28,330,1,2,3,3,2,1,3,2,1,7,1,2,4,3,4,5,2,1,1,2,202
1,136,1750,2,1,1,71,230,1,1,4,3,2,1,1,2,2,5,1,2,3,1,1,2,4,4,4,4,113
1,136,1751,3,1,1,32,230,1,1,1,2,2,1,3,2,1,7,1,2,2,1,3,5,4,2,2,1,52
1,136,1752,3,1,1,73,230,1,2,4,3,3,1,1,3,2,6,1,2,2,3,4,4,5,4,1,5,47
1,136,1753,3,1,1,63,230,1,1,2,3,3,1,1,4,2,6,3,2,2,1,1,4,5,4,4,5,67
1,136,1754,3,1,1,64,230,1,2,2,2,3,1,3,2,3,0,0,0,0,0,0,0,0,5,5,5,84
1,136,1755,3,1,1,64,230,2,2,1,2,3,1,1,3,2,5,1,2,3,1,4,6,4,2,2,5,12
1,136,1756,3,1,1,30,230,1,1,3,3,3,1,3,2,1,2,3,2,4,3,4,3,3,1,5,3,71
1,136,1757,2,1,1,70,230,1,1,2,0,3,3,3,2,1,7,1,2,2,1,1,4,5,1,1,4,211
1,136,1758,3,1,1,77,230,1,2,4,3,4,3,3,3,2,7,3,2,1,1,3,6,5,1,1,5,63
1,136,1759,3,1,1,9,30,1,1,2,2,3,1,3,1,1,7,1,2,2,2,1,2,4,1,1,6,132
1,136,1760,3,1,1,9,30,2,3,2,3,4,1,1,1,2,4,1,2,3,1,1,3,4,2,1,5,82
1,136,1761,2,1,1,8,30,1,2,4,3,2,1,1,1,2,1,1,2,4,1,1,3,5,1,1,4,310
1,136,1762,2,1,1,8,30,1,1,1,4,4,1,3,1,2,6,1,2,3,1,1,3,5,2,2,4,203
1,136,1763,3,1,1,23,70,1,1,2,3,3,1,1,1,2,7,3,1,3,1,1,6,5,1,1,6,138
1,136,1764,3,1,1,23,70,1,2,1,2,3,1,1,1,2,1,3,1,3,1,1,4,5,1,1,6,168
1,136,1765,2,1,1,23,70,2,2,4,3,2,1,1,1,1,6,1,2,2,1,1,6,5,4,1,8,139
1,136,1766,3,1,1,28,160,2,1,2,3,4,1,2,2,2,4,3,1,2,1,1,4,4,1,1,3,29
1,136,1767,4,1,1,98,660,1,1,4,3,4,1,2,3,2,4,3,2,2,1,1,6,5,2,2,9,124
1,136,1768,2,3,2,0,0,1,1,2,3,3,1,3,2,1,3,3,1,3,1,1,1,5,2,2,7,227
1,136,1769,3,1,1,10,60,1,1,2,3,5,1,1,1,2,2,1,2,2,3,1,4,5,4,4,1,236
1,136,1770,3,1,1,10,60,2,2,2,1,3,1,1,1,2,7,1,2,3,3,1,5,4,1,1,2,190
1,136,1771,3,1,1,10,60,1,1,2,3,4,1,3,1,2,3,3,2,1,1,1,2,5,2,2,1,67
1,136,1772,3,1,1,10,60,1,1,2,3,4,1,1,1,2,6,3,2,3,1,1,3,5,2,2,1,68
1,136,1773,2,1,1,20,60,2,1,2,3,4,1,2,1,1,5,1,3,2,1,1,6,5,1,1,8,133
1,136,1774,2,1,1,20,60,1,2,1,1,2,1,3,1,2,1,1,2,3,1,1,2,5,4,1,8,107
1,136,1775,3,1,1,7,60,1,1,4,3,4,4,3,1,2,2,3,1,2,3,2,3,5,4,4,3,3
1,136,1776,2,1,1,16,60,1,1,2,3,4,3,3,1,2,3,1,2,2,1,1,2,1,1,1,8,122
1,136,1777,2,1,1,16,60,1,2,1,3,5,1,3,2,1,6,1,2,3,1,1,3,4,2,4,7,47
1,136,1778,3,1,1,11,60,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,5,5,1,1,2,135
1,136,1779,3,1,1,11,60,2,2,3,3,2,1,1,1,2,8,3,1,4,3,1,5,5,4,4,3,1
1,136,1780,3,1,1,11,60,1,1,1,3,4,1,2,1,2,1,3,1,3,1,1,6,6,5,5,2,151
1,136,1781,3,1,1,11,60,1,1,1,2,3,1,3,1,2,1,3,2,2,1,1,6,6,2,1,2,152
1,136,1782,3,1,1,11,60,1,1,1,2,3,1,2,1,1,4,1,2,3,1,1,2,5,1,1,1,87
1,136,1783,3,1,1,11,60,1,1,1,3,5,1,1,1,1,3,1,2,3,2,1,6,5,4,4,2,138
1,136,1784,2,1,1,21,60,1,2,2,2,3,1,2,1,2,4,1,2,3,1,1,4,5,2,2,8,134
1,136,1785,3,1,1,21,60,1,3,3,2,4,1,3,1,1,7,1,2,2,1,1,4,5,1,1,6,100
1,136,1786,2,1,1,41,60,1,1,1,3,4,1,1,1,1,4,1,2,3,1,1,3,5,4,4,8,116
1,136,1787,3,1,1,12,60,1,1,4,3,4,1,3,1,1,7,3,1,3,2,0,6,6,2,4,2,234
1,136,1788,3,1,1,12,60,1,1,4,3,0,2,3,1,3,9,3,1,0,3,4,5,5,1,4,2,233
1,136,1789,2,1,1,35,150,1,1,3,3,4,1,3,2,2,4,1,2,4,1,1,5,5,1,1,4,132
1,136,1790,3,1,1,45,150,1,1,1,3,4,1,1,2,2,7,1,2,2,1,1,3,4,1,1,5,17
1,136,1791,3,1,1,19,150,1,1,2,2,2,1,3,1,2,1,3,2,3,1,1,4,4,2,4,1,83
1,136,1792,3,1,1,19,150,1,1,1,3,4,1,3,4,2,4,3,2,2,1,1,5,3,2,1,1,82
1,136,1793,3,1,1,19,150,1,1,3,3,5,1,1,1,2,3,1,2,4,3,4,5,4,2,5,2,129
1,136,1794,3,1,1,29,150,1,1,3,5,5,3,3,2,2,4,3,1,4,3,1,6,6,1,1,3,44
1,136,1795,3,2,2,0,0,2,2,1,3,3,3,3,1,2,1,3,2,1,1,4,1,4,4,1,6,7
1,136,1796,4,3,2,0,0,1,1,2,5,4,4,0,2,2,1,3,2,3,1,1,2,4,5,5,3,107
1,136,1797,3,3,2,0,0,2,3,3,2,2,1,1,3,2,7,3,1,2,1,1,3,4,4,2,5,107
1,136,1798,2,2,2,0,0,1,1,4,4,4,1,2,2,2,3,3,1,2,2,4,6,6,3,4,4,507
1,136,1799,2,3,2,0,0,1,1,1,3,4,1,3,2,1,8,3,1,2,1,1,1,5,2,2,4,407
1,136,1800,4,2,2,0,0,1,1,4,2,3,1,1,4,2,7,3,1,1,1,1,1,5,1,1,9,7
1,136,1801,4,3,2,0,0,1,1,3,1,4,4,3,4,1,8,3,2,2,1,1,6,5,4,4,10,107
1,136,1802,4,3,2,0,0,2,2,3,3,2,3,3,2,2,7,3,1,1,1,1,2,4,2,1,2,107
1,136,1803,3,3,2,0,0,2,1,4,3,4,1,2,3,2,6,3,1,4,2,4,3,5,1,2,1,107
1,136,1804,4,3,2,0,0,1,1,1,2,4,1,1,3,2,8,3,1,1,1,1,4,4,2,1,2,7
1,136,1805,1,3,2,0,0,1,1,1,3,3,1,1,2,2,6,3,2,1,1,1,4,5,1,1,1,7
1,136,1806,4,3,2,0,0,2,2,4,2,3,1,3,2,2,9,3,1,3,5,4,2,4,1,1,10,7
1,136,1807,2,0,2,0,0,2,2,1,2,3,4,3,1,1,3,3,2,3,1,1,4,5,5,1,8,117
1,136,1808,3,1,1,14,62,1,1,2,2,3,1,3,3,2,4,3,2,2,1,1,6,4,1,1,5,83
1,136,1809,4,1,1,2,11,1,1,3,3,3,1,1,2,2,1,1,2,3,1,1,4,5,1,1,9,104
1,136,1810,3,1,1,2,11,2,1,2,3,2,2,3,1,2,2,3,2,3,2,1,4,5,2,4,1,24
1,136,1811,4,1,1,2,11,1,1,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,5,5,9,110
1,136,1812,4,1,1,2,11,1,1,1,3,4,1,1,1,2,2,1,2,2,2,1,3,5,1,1,9,77
1,136,1813,4,1,1,2,11,1,1,1,3,2,1,2,4,2,9,3,1,2,1,1,3,5,4,4,9,58
1,136,1814,4,1,1,2,11,1,1,3,2,4,1,1,3,2,5,3,1,3,1,1,3,4,1,1,9,73
1,136,1815,3,1,1,2,11,1,2,2,2,2,1,3,1,2,1,3,2,2,1,3,3,5,1,1,1,25
1,136,1816,3,1,1,2,11,2,1,4,3,5,1,3,1,2,1,3,2,2,1,1,4,5,2,4,1,16
1,136,1817,3,1,1,2,11,1,2,2,2,3,1,3,1,2,2,3,1,2,1,3,3,4,1,1,1,36
1,136,1818,3,1,1,3,21,2,1,1,3,4,1,2,1,2,3,1,2,3,1,1,3,5,4,4,1,55
1,136,1819,3,1,1,3,21,1,1,1,3,5,1,1,1,2,7,1,2,3,1,1,4,5,5,5,1,53
1,136,1820,3,1,1,3,21,1,2,1,3,4,4,0,1,1,3,2,2,3,1,1,4,5,4,4,3,90
1,136,1821,3,1,1,3,21,1,1,1,3,4,1,3,1,2,5,1,2,3,1,1,4,4,4,1,3,82
1,136,1822,3,1,1,3,21,1,1,2,2,3,1,3,1,2,1,3,1,2,1,1,5,5,4,4,1,57
1,136,1823,3,1,1,9,51,1,2,1,3,2,1,1,1,1,5,3,1,2,1,3,4,5,2,2,1,229
1,136,1824,2,1,1,61,201,1,2,1,3,4,1,2,2,2,7,1,2,2,1,4,4,4,3,3,4,324
1,136,1825,2,1,1,67,161,1,1,1,3,2,1,1,2,2,4,1,2,3,1,1,5,5,4,2,4,232
1,136,1826,3,1,1,11,70,1,2,2,2,3,1,3,1,2,1,3,1,2,1,1,6,4,4,1,2,136
1,136,1827,3,1,1,11,70,1,1,4,2,3,1,1,1,1,7,1,2,3,1,1,4,4,2,2,2,153
1,136,1828,3,1,1,11,70,1,1,2,3,4,1,3,1,1,5,2,2,2,1,1,3,5,2,1,2,140
1,136,1829,3,1,1,11,70,1,1,2,2,2,1,1,1,1,4,3,1,3,1,1,4,4,1,1,2,139
1,136,1830,3,1,1,11,70,1,2,1,3,4,3,3,1,2,1,3,1,2,1,1,5,4,5,1,2,148
1,136,1831,3,1,1,21,70,1,1,2,2,2,1,1,1,1,0,1,2,2,1,1,3,5,1,1,6,191
1,136,1832,2,1,1,21,70,1,2,1,3,2,1,0,1,2,3,1,2,3,1,1,3,5,4,1,8,160
1,136,1833,2,1,1,21,70,1,1,2,3,3,2,3,1,1,6,1,2,3,1,1,1,1,1,1,8,110
1,136,1834,2,1,1,21,70,1,2,2,3,4,1,3,1,1,4,1,2,3,1,1,2,5,2,1,8,109
1,136,1835,3,1,1,12,70,2,2,2,3,4,1,3,1,2,1,3,2,2,1,2,5,0,5,5,2,226
1,136,1836,4,1,1,22,70,1,2,2,3,4,1,1,1,2,7,1,2,3,1,1,4,5,1,1,6,106
1,136,1837,2,1,1,22,70,1,2,2,3,2,1,2,1,2,3,1,2,3,1,1,4,5,1,1,8,162
1,136,1838,2,1,1,22,70,1,1,4,3,3,1,1,1,1,6,1,2,3,1,1,6,4,4,4,8,137
1,136,1839,3,1,1,23,70,1,2,4,3,3,1,2,1,2,6,3,1,3,1,1,3,5,1,1,6,133
1,136,1840,2,1,1,23,70,1,1,1,4,4,3,3,1,2,6,1,1,3,1,1,5,5,3,3,8,156
1,136,1841,3,1,1,61,170,2,1,2,3,4,1,3,3,2,3,3,2,2,1,3,4,4,1,2,5,89
1,136,1842,3,2,2,0,0,1,1,1,2,2,1,1,2,2,8,3,1,1,1,1,1,5,5,5,3,126
1,136,1843,4,3,2,0,0,1,1,4,5,5,1,3,2,1,0,0,0,0,0,0,0,0,5,5,10,56
1,136,1844,4,2,2,0,0,1,1,1,4,3,1,3,3,2,3,3,2,1,1,1,3,4,3,5,2,56
1,136,1845,1,2,2,0,0,2,2,1,3,5,1,1,2,1,2,3,1,3,4,4,2,5,2,2,1,56
1,136,1846,4,2,2,0,0,1,1,4,1,3,3,3,4,2,2,3,2,2,3,2,3,6,4,4,9,136
1,136,1847,2,2,2,0,0,1,1,4,2,5,1,3,2,2,6,3,1,2,1,1,4,5,3,1,7,136
1,136,1848,1,2,2,0,0,2,2,3,3,4,1,3,2,1,2,3,1,4,3,4,3,4,1,1,8,136
1,136,1849,4,3,2,0,0,3,2,3,2,3,1,3,4,1,7,3,1,4,5,4,6,4,1,1,10,236
1,136,1850,1,2,2,0,0,2,2,2,2,3,0,3,2,2,2,3,1,2,3,1,1,5,1,2,7,236
1,136,1851,3,3,2,0,0,2,2,1,3,3,1,3,1,1,1,3,2,1,2,1,1,4,2,5,6,36
1,136,1852,4,3,2,0,0,1,2,2,2,3,4,0,4,1,8,3,2,0,1,4,6,5,2,1,9,36
1,136,1853,1,3,2,0,0,2,2,1,3,3,1,2,2,2,3,3,1,1,1,1,6,6,2,1,3,136
1,136,1854,4,3,2,0,0,1,1,2,3,3,1,1,2,2,2,3,1,2,5,1,3,3,2,2,10,146
1,136,1855,3,2,2,0,0,1,1,1,2,3,1,1,3,2,6,3,2,3,1,1,4,4,1,2,1,146
1,136,1856,4,3,2,0,0,2,2,2,3,4,3,3,1,2,0,3,2,2,3,4,6,3,1,1,10,46
1,136,1857,4,2,2,0,0,1,1,1,2,3,1,1,4,2,3,3,1,3,1,1,1,5,2,2,9,35
1,136,1858,3,3,2,0,0,1,1,4,2,1,3,1,2,2,1,3,1,3,1,1,3,3,2,2,3,135
1,136,1859,3,2,2,0,0,1,1,1,3,3,1,2,2,2,4,3,1,2,1,1,1,4,1,1,1,145
1,136,1860,4,3,2,0,0,2,2,4,2,5,3,3,4,2,8,3,1,2,1,1,6,6,1,1,10,145
1,136,1861,3,3,2,0,0,1,1,2,2,3,1,2,3,1,8,3,1,2,1,1,6,5,1,1,2,45
1,136,1862,4,3,2,0,0,2,2,4,3,3,1,3,1,2,1,3,1,4,1,1,6,3,2,1,10,45
1,136,1863,4,2,2,0,0,1,1,3,2,2,1,3,4,2,0,3,1,2,1,1,3,5,1,1,9,155
1,136,1864,1,3,2,0,0,1,2,1,2,3,1,1,2,3,9,3,1,3,1,1,3,3,1,1,7,155
1,136,1865,2,2,2,0,0,1,1,1,2,3,1,3,1,2,8,3,1,3,1,1,3,5,2,4,8,155
1,136,1866,4,3,2,0,0,1,1,2,2,3,1,1,4,2,7,3,1,3,1,1,0,5,1,1,10,255
1,136,1867,4,3,2,0,0,1,2,4,3,3,1,3,4,3,8,3,1,2,3,2,2,5,2,1,10,115
1,136,1868,4,3,2,0,0,1,1,2,2,3,1,2,3,2,4,3,1,2,1,1,2,5,2,2,2,115
1,136,1869,1,2,2,0,0,1,1,3,2,3,1,2,1,2,3,3,1,3,2,1,5,5,1,1,2,15
1,136,1870,4,3,2,0,0,3,3,1,4,3,1,2,4,2,5,3,1,3,1,1,4,5,2,2,5,125
1,136,1871,2,2,2,0,0,1,2,4,2,3,4,0,2,1,8,3,1,4,5,2,4,4,1,1,4,525
1,136,1872,1,3,2,0,0,2,2,3,2,2,1,1,3,1,3,3,1,4,5,2,1,5,1,1,4,425
1,136,1873,4,2,2,0,0,2,2,1,2,3,1,3,2,2,1,3,1,3,2,2,4,5,4,4,3,125
1,136,1874,4,3,2,0,0,1,1,1,2,3,1,3,2,2,1,3,1,2,1,1,3,3,1,1,10,125
1,136,1875,4,3,2,0,0,1,1,3,2,3,3,3,2,2,4,3,1,2,1,0,3,3,2,2,2,125
1,136,1876,3,3,2,0,0,1,1,3,3,5,3,3,1,2,10,3,1,4,3,4,6,4,1,1,1,125
1,136,1877,4,3,2,0,0,2,2,4,3,4,3,3,1,2,0,0,0,0,0,0,0,0,5,5,10,25
