COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134
1,76,387,1,3,3,3,1,1,3,3,1,1,1,1,1,3,1,3,1,1,1,3,3,1,1,3,3,3,3,1,1,3,3,1,3,3,1,1,2,3,2,2,3,2,1,1,1,1,1,1,2,1,1,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,207,6038,7,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,5,4,9,1,1,9,2,90,3,9
1,76,388,1,3,1,3,1,1,3,3,1,3,1,1,1,3,1,3,1,3,1,3,1,1,1,1,3,3,3,3,1,1,3,3,3,3,2,3,1,2,2,2,5,2,3,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,3,1,2,1,3,2,,207,6038,8,1,3,3,2,3,2,3,2,2,2,2,3,3,1,0,3,3,3,2,2,1,3,2,3,4,1,2,2,3,4,2,3,3,2,3,2,2,3,3,2,4,1,4,4,2,2,5,5,9,2,1,9,3,90,3,9
1,76,389,1,3,3,3,1,1,2,3,1,2,1,2,1,1,2,1,3,3,2,2,2,1,3,2,1,2,3,2,1,3,3,3,2,3,3,3,3,2,2,2,5,2,3,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,4,2,1,1,3,1,,207,6038,9,1,2,3,2,1,1,2,2,2,2,2,3,3,1,4,1,3,3,2,2,1,3,1,1,2,1,1,3,3,5,3,1,2,2,2,3,2,4,1,3,3,2,1,5,5,1,7,5,9,2,2,9,2,90,6,9
1,76,390,1,3,3,3,1,1,3,3,1,3,2,1,1,1,1,2,2,1,3,2,2,1,3,1,2,3,3,1,1,2,3,2,2,3,2,3,1,2,2,2,4,2,3,1,1,1,2,1,2,1,1,1,2,1,3,1,2,2,2,1,2,1,1,2,2,4,1,1,2,2,2,,207,6039,0,1,3,2,2,2,1,3,2,2,3,3,3,3,2,2,1,1,1,2,2,3,1,1,1,2,2,2,1,2,4,3,3,2,2,1,3,2,4,2,3,3,1,4,5,2,2,7,4,9,1,1,9,1,90,5,9
1,76,391,1,3,3,1,1,1,3,3,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,3,3,1,1,3,3,3,3,3,2,1,1,2,2,2,3,2,3,2,2,2,1,1,1,2,2,1,2,2,4,2,2,2,2,1,2,2,2,2,2,5,2,3,2,3,1,,207,6039,1,1,3,3,1,3,3,3,3,3,3,3,2,2,2,4,3,3,3,1,1,1,3,2,2,4,2,2,2,2,4,3,2,2,2,2,1,2,2,4,4,5,1,5,3,3,2,4,5,9,1,1,9,3,90,8,9
1,76,392,1,3,3,3,1,1,3,3,1,3,3,1,1,1,1,3,3,3,3,1,3,1,3,1,3,3,3,1,1,3,3,3,3,3,1,3,1,2,2,2,1,1,3,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,0,2,2,5,1,2,2,3,2,,207,6039,2,1,2,3,2,3,3,3,2,2,2,3,3,3,3,4,3,3,1,2,1,1,4,2,1,4,1,3,3,4,5,4,2,1,2,1,1,1,4,2,1,5,1,1,3,1,1,5,5,9,2,2,9,2,90,6,9
1,76,393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,3,1,3,1,3,3,1,3,3,3,1,3,2,1,2,2,2,2,4,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,2,2,1,2,2,,207,6039,3,1,3,2,2,3,2,2,2,2,2,3,2,2,2,3,3,3,1,2,1,1,2,2,3,3,2,1,2,2,3,3,3,2,2,2,2,2,3,2,3,3,1,1,1,5,1,2,5,9,1,1,9,5,91,1,9
1,76,394,1,3,3,3,1,1,3,3,1,1,1,3,1,1,1,1,3,1,1,3,3,1,1,1,3,3,3,1,1,3,3,3,3,3,2,3,2,2,2,2,4,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,5,2,2,2,3,2,,207,6039,4,1,2,3,2,3,3,2,3,2,3,3,1,2,1,1,1,3,1,2,1,2,9,9,3,4,2,1,3,2,4,3,1,3,3,3,3,2,3,4,1,3,1,3,4,3,2,7,5,9,1,1,9,3,90,4,9
1,76,395,1,3,3,1,1,1,3,3,1,1,1,3,1,2,1,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,1,3,3,1,2,3,4,2,1,3,2,1,1,1,1,2,1,2,1,1,1,1,1,3,2,2,2,2,1,2,2,2,2,2,5,2,3,1,3,2,,207,6039,5,1,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,1,1,1,1,1,3,4,2,2,3,3,4,3,2,3,3,1,3,2,4,5,3,4,1,3,5,3,1,7,1,9,1,1,9,2,90,5,9
1,76,396,1,3,3,1,1,1,3,3,1,3,3,1,1,1,3,1,3,1,3,3,3,1,1,1,3,3,3,1,1,3,3,3,3,3,3,1,2,2,2,1,2,2,3,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,5,2,3,1,2,2,,207,6039,6,1,2,2,2,3,3,2,2,2,2,2,1,1,1,3,3,3,3,1,1,2,9,3,2,1,1,1,3,2,2,1,2,2,3,3,1,2,2,1,3,3,1,1,0,2,2,5,5,9,1,1,9,2,90,1,9
1,76,397,1,3,3,1,1,1,3,3,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,2,3,3,3,3,1,3,3,3,3,3,4,3,1,2,2,2,5,2,3,2,1,1,1,1,2,0,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,4,2,2,1,2,2,,207,6039,7,1,3,2,2,3,3,3,2,2,2,3,1,1,2,3,3,3,1,1,1,1,1,2,1,3,1,1,3,1,3,3,1,3,3,3,3,2,4,3,2,4,1,1,2,3,2,2,1,9,2,1,9,2,90,1,9
1,76,398,1,3,3,3,1,1,3,3,1,1,1,1,1,1,1,2,3,3,3,1,2,1,1,1,3,3,3,1,1,3,3,3,3,3,2,1,2,2,2,2,4,1,3,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,4,2,2,1,3,3,,207,6039,8,1,3,3,3,3,3,3,2,2,2,2,2,2,2,4,3,3,1,2,1,1,3,2,1,3,2,3,2,3,3,2,2,2,2,1,2,2,3,2,3,2,2,4,0,4,1,5,3,9,1,1,9,2,90,5,9
1,76,399,1,3,3,3,1,1,3,3,1,3,1,3,1,1,1,3,3,3,1,3,3,1,3,3,1,3,3,3,1,3,3,1,3,1,2,3,1,1,2,2,5,2,3,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,4,3,3,3,3,3,,207,6039,9,1,0,0,1,2,2,3,3,3,2,1,3,3,3,3,3,3,3,1,1,3,6,4,3,5,2,2,3,3,4,3,1,3,3,1,3,2,3,0,1,4,2,4,5,1,1,6,2,9,1,2,9,2,90,5,9
1,76,400,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,3,1,3,4,1,3,3,2,2,4,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,5,1,1,3,3,1,,207,6040,0,1,3,3,3,1,3,3,3,3,3,3,2,3,1,3,1,2,1,1,1,1,3,2,3,4,2,2,3,3,4,3,1,1,1,2,2,2,2,2,1,4,2,5,2,2,2,5,2,9,2,2,9,3,91,2,9
1,76,401,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,2,3,2,3,2,,207,6040,1,1,3,3,2,2,3,2,2,2,2,3,2,1,1,2,2,2,1,2,2,1,3,2,2,2,1,1,2,3,3,2,2,2,2,2,1,1,2,2,3,3,1,4,2,2,2,5,3,9,1,2,9,4,90,3,9
1,76,402,1,3,3,3,1,1,3,3,1,3,1,2,1,1,3,3,3,3,3,3,3,1,3,3,3,3,3,1,1,3,2,1,2,3,2,1,1,2,2,1,5,2,3,1,1,1,2,1,0,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,4,2,3,2,3,1,,207,6040,2,1,3,3,2,1,3,3,2,2,3,2,2,3,1,4,1,3,1,1,1,2,4,2,3,4,2,2,3,4,4,3,1,3,3,3,1,1,3,2,1,5,1,1,4,1,1,6,1,9,1,1,9,2,90,3,9
1,76,403,1,3,3,1,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,3,3,1,1,3,3,3,1,1,3,1,2,2,2,2,4,2,3,1,2,1,1,1,1,2,1,2,1,2,3,1,1,1,1,1,2,2,2,2,2,3,3,1,1,1,1,,207,6040,3,1,3,3,2,3,3,3,3,2,1,1,3,3,2,4,3,2,3,1,1,1,3,2,3,5,3,3,1,4,4,3,1,3,3,3,2,1,3,4,2,5,2,5,2,2,2,6,2,9,2,2,9,2,90,5,9
1,76,404,1,3,3,3,1,1,3,3,1,3,1,1,1,1,1,1,3,1,3,3,2,1,3,1,3,3,3,1,2,2,3,3,3,3,3,1,1,3,2,2,4,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,3,3,3,1,3,3,,207,6040,4,1,3,2,2,2,2,2,2,2,1,2,2,3,1,3,3,3,1,2,1,1,2,2,3,3,2,3,3,3,4,3,1,3,3,2,1,1,2,4,1,2,0,3,0,1,1,6,5,9,1,1,9,3,90,5,9
1,76,405,1,3,3,1,1,1,3,3,1,3,1,3,1,1,1,1,3,1,1,1,2,2,1,1,3,3,3,1,1,3,3,3,3,3,2,1,3,2,2,2,5,2,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,4,2,2,1,2,2,,207,6040,5,1,3,3,3,2,3,2,2,2,2,3,3,3,1,3,1,2,1,2,1,1,2,2,3,4,2,2,1,3,4,3,2,2,2,2,2,1,2,1,2,3,1,1,1,3,2,5,4,9,2,2,9,2,90,1,9
1,76,406,1,1,3,3,1,1,3,3,1,3,1,1,1,1,1,2,3,3,1,3,1,1,1,1,3,2,3,1,3,1,3,3,1,1,2,1,0,2,2,2,1,2,3,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,5,2,2,2,2,2,,207,6040,6,1,2,2,2,2,2,2,2,2,2,2,3,3,1,4,0,3,1,2,1,3,2,2,3,2,1,1,3,4,4,2,2,2,2,2,1,1,2,3,2,4,2,5,2,1,1,5,5,9,1,1,9,4,90,3,9
1,76,407,1,1,1,1,3,0,1,3,1,1,1,1,1,1,1,0,3,1,3,1,3,3,3,3,1,1,3,1,1,1,1,3,1,1,1,1,2,3,2,2,4,1,1,2,2,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,2,3,2,2,3,2,2,,207,6040,7,1,2,2,2,2,3,3,3,3,3,3,2,1,1,3,2,2,1,2,1,1,3,2,3,4,2,2,3,1,4,2,2,3,1,3,1,1,1,2,4,4,1,1,4,2,1,7,2,9,2,1,9,3,90,3,9
1,76,408,1,3,3,3,1,1,3,3,1,1,1,3,1,1,3,1,3,3,1,3,1,1,1,3,3,3,3,3,1,3,3,3,3,3,0,3,2,2,2,2,5,2,3,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,3,1,1,1,3,3,,207,6040,8,1,3,2,2,3,3,3,3,2,3,3,3,3,3,4,3,3,3,1,1,1,3,3,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,8,0,9,7,90,1,9
1,76,409,1,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,3,1,3,1,1,1,1,3,3,3,3,1,1,3,1,3,3,2,1,2,3,2,1,4,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,0,2,2,3,2,2,2,2,3,,207,6040,9,1,3,3,3,3,3,3,3,3,2,2,2,2,3,4,3,2,1,2,1,2,1,2,2,1,2,1,2,1,1,1,3,3,3,3,3,2,3,1,4,4,1,1,2,3,1,4,5,9,1,1,9,2,90,3,9
1,76,410,1,3,3,1,1,1,3,3,1,3,1,1,1,1,3,1,3,1,1,1,3,1,1,1,3,3,3,1,3,1,3,3,3,3,1,1,2,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,4,2,2,2,3,1,,207,6041,0,1,3,2,1,2,2,3,2,2,2,3,2,3,1,3,3,1,3,2,1,3,6,2,3,3,3,2,3,4,4,3,1,3,2,1,1,1,1,3,2,3,1,1,2,2,1,5,2,9,1,1,9,2,90,3,9
1,76,411,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,1,1,1,3,1,1,1,3,3,3,3,1,3,3,3,3,3,2,1,2,0,2,2,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,3,3,3,1,2,2,,207,6041,1,1,3,2,3,2,3,3,3,2,1,2,2,2,1,1,1,3,1,1,1,1,3,1,1,2,1,1,2,4,2,2,2,2,1,1,0,0,4,4,3,3,2,4,0,4,2,7,4,9,1,2,9,1,90,2,9
1,76,412,1,1,3,1,1,1,3,3,1,3,1,1,1,1,3,1,1,1,1,1,3,2,3,3,3,1,3,1,3,3,3,3,1,3,2,3,2,3,2,2,4,2,3,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,2,1,1,2,3,,207,6041,2,1,2,2,3,2,3,2,3,2,3,3,2,3,3,4,2,3,1,2,2,1,4,5,1,2,1,1,1,4,1,1,2,1,1,1,2,1,1,2,3,2,1,1,3,4,3,6,4,9,2,2,9,2,90,2,9
1,76,413,1,3,3,1,1,1,3,3,1,3,1,1,1,1,3,3,3,1,1,1,3,1,1,1,3,3,3,1,2,1,2,3,3,3,2,1,2,2,2,2,4,1,3,1,1,1,2,1,2,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,5,2,1,2,2,3,,207,6041,3,1,3,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,1,2,1,1,3,2,1,2,2,1,1,4,1,1,2,1,1,1,1,1,1,1,3,3,1,2,5,3,2,6,5,9,2,2,9,2,90,6,9
1,76,414,1,3,3,1,1,1,3,3,1,1,1,1,1,1,3,3,3,1,1,1,3,1,1,1,3,3,3,3,1,3,3,3,1,1,2,1,3,4,2,2,4,1,1,2,2,1,1,1,2,2,1,1,2,2,3,2,2,1,2,1,2,2,1,2,2,4,3,3,1,3,2,,207,6041,4,1,3,3,1,3,3,3,2,3,2,2,1,2,1,4,3,3,3,1,1,1,3,2,2,3,2,2,2,2,3,3,2,3,3,3,3,2,3,4,2,5,1,3,5,2,2,5,2,9,2,2,9,1,90,2,9
1,76,415,1,1,3,1,1,1,3,1,1,3,1,1,1,1,1,1,3,1,1,1,1,2,0,3,1,3,3,3,1,1,3,1,3,3,2,1,2,2,2,2,4,2,3,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,5,1,1,1,2,2,,207,6041,5,1,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,3,1,1,1,1,3,2,2,2,1,3,2,3,4,3,2,2,2,2,3,2,3,2,3,4,1,1,5,3,1,4,4,9,2,1,9,2,90,6,9
1,76,416,1,1,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,3,3,1,3,1,3,3,1,1,1,1,3,3,1,3,3,1,3,4,2,2,5,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,4,1,1,2,3,2,,207,6041,6,1,3,2,3,2,2,3,3,3,2,2,2,1,1,1,3,3,1,2,2,1,3,2,1,2,2,1,2,2,3,2,3,2,2,2,2,1,1,2,3,2,1,4,2,5,2,4,3,9,2,2,9,2,90,2,9
1,76,417,1,1,3,3,1,1,3,3,1,3,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3,3,1,1,3,3,3,3,1,1,3,1,2,2,2,5,2,1,2,2,2,2,2,1,2,2,2,1,2,4,2,2,2,2,1,2,2,2,1,2,5,3,2,2,3,1,,207,6041,7,1,3,3,1,2,2,3,3,3,1,3,2,2,2,4,3,1,3,1,1,2,9,2,3,4,1,1,2,4,4,3,1,3,2,1,3,2,3,2,4,5,2,1,2,1,1,5,1,9,1,2,9,2,90,6,9
1,76,418,1,3,1,3,1,1,1,3,1,1,1,1,1,1,3,1,1,3,1,3,3,1,3,1,3,3,3,1,3,3,3,3,3,3,2,2,2,3,2,2,4,1,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,4,2,3,2,3,1,,207,6041,8,1,3,2,1,3,3,2,2,2,2,2,2,3,1,3,1,3,1,1,1,1,3,2,2,3,2,2,2,1,4,3,1,2,2,2,2,2,1,4,2,4,1,1,3,3,2,7,5,9,2,2,9,2,90,2,9
1,76,419,1,3,3,1,1,1,3,3,1,3,1,1,1,1,1,3,3,1,2,1,3,1,3,1,3,3,3,1,1,3,3,3,3,3,2,3,3,2,2,2,5,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,4,1,2,2,2,3,,207,6041,9,1,2,2,2,2,3,2,3,2,2,2,2,3,2,3,1,3,1,2,2,1,3,2,2,3,1,1,3,3,4,3,2,1,2,2,2,2,4,2,3,4,1,5,2,3,2,6,0,9,2,2,9,2,90,2,9
1,76,420,1,3,3,3,1,1,3,3,1,3,1,3,1,1,3,1,3,3,1,1,1,1,1,3,1,3,3,3,1,3,3,3,3,3,1,3,3,2,2,2,4,2,3,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,3,3,1,3,3,,207,6042,0,1,3,3,1,0,2,3,3,3,3,3,2,3,4,4,2,2,3,1,1,2,2,1,3,5,2,2,3,4,4,3,1,3,3,3,3,2,1,0,4,0,1,1,3,3,2,3,3,9,1,2,9,2,90,2,9
1,76,421,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,3,1,1,1,3,1,3,3,3,1,1,1,3,3,3,3,1,3,1,2,2,1,5,2,3,2,1,1,1,1,1,2,2,1,2,0,4,1,2,1,1,2,1,1,2,2,2,5,2,1,3,2,1,,207,6042,1,1,3,3,3,3,2,0,1,3,2,1,1,2,3,1,3,3,2,1,2,2,1,3,0,2,1,1,4,3,3,1,1,2,3,3,2,1,1,1,2,3,0,4,1,1,1,3,1,9,1,1,9,2,90,2,9
1,76,422,1,3,3,3,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,5,2,3,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,3,3,3,2,,207,6042,2,1,3,3,2,3,3,3,3,2,3,3,2,2,3,3,1,3,1,1,1,1,3,1,3,3,2,1,2,3,4,3,2,3,3,3,2,2,2,5,2,4,1,4,5,3,1,5,4,9,2,2,9,2,90,2,9
1,76,423,1,3,3,3,1,1,3,3,1,3,1,2,1,1,1,3,3,2,3,3,3,1,1,3,3,3,3,3,1,3,3,3,3,3,3,3,2,2,2,1,5,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,4,2,2,1,3,2,,207,6042,3,1,3,3,2,3,3,2,3,2,3,3,2,3,2,4,0,2,1,2,1,0,1,5,2,3,2,2,3,3,4,3,1,2,2,2,1,0,2,2,2,3,0,0,0,2,1,7,5,9,1,2,9,2,90,6,9
1,76,424,1,1,3,3,1,1,3,3,1,1,1,3,1,1,3,1,3,1,1,1,1,1,1,1,3,3,3,3,1,3,3,3,3,3,2,1,2,2,2,2,1,2,3,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,5,2,2,3,3,2,,207,6042,4,1,3,3,2,2,2,3,3,3,3,3,1,1,2,2,3,3,1,2,1,3,1,1,1,2,2,1,3,4,3,2,1,2,2,2,3,2,2,1,3,3,1,2,0,2,2,5,4,9,1,2,9,2,90,6,9
1,76,425,1,3,3,3,1,1,3,3,1,1,1,2,1,3,1,3,3,1,3,3,3,1,1,1,3,3,1,3,1,3,1,3,3,1,3,2,3,2,2,2,4,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,4,2,2,2,2,2,,207,6042,5,1,3,2,2,2,2,3,3,3,2,3,3,3,3,1,1,1,1,2,2,1,2,2,2,3,2,1,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1,1,2,4,2,7,4,9,2,2,9,1,90,3,9
1,76,426,1,1,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,3,3,1,3,1,3,1,3,3,1,3,3,3,3,3,2,1,2,3,1,2,4,1,3,1,1,1,2,1,2,1,1,1,2,0,1,2,2,1,2,1,2,2,2,2,2,4,1,1,2,3,2,,207,6042,6,1,3,2,2,3,3,3,3,3,2,1,3,3,2,3,3,2,3,1,1,1,4,2,3,3,2,1,3,3,2,3,2,2,2,2,2,2,3,3,2,4,1,1,5,4,2,4,3,9,1,2,9,1,90,3,9
1,76,427,1,3,3,3,1,1,3,3,1,3,1,1,1,3,3,3,1,1,1,3,1,1,1,3,3,3,3,3,1,3,3,3,3,3,2,1,1,1,2,2,5,2,3,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,3,3,2,2,2,3,,207,6042,7,1,2,2,1,3,2,2,3,2,2,2,1,2,2,4,1,1,1,1,1,2,3,2,2,3,1,2,2,1,3,2,2,2,3,2,1,2,2,4,3,2,1,1,5,2,2,6,5,9,1,1,9,4,90,8,9
1,76,428,1,1,1,3,1,1,3,3,1,1,1,1,1,1,3,1,1,1,1,3,1,3,1,1,3,3,3,1,1,1,3,3,3,3,2,3,1,2,2,2,5,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,2,3,3,3,3,,207,6042,8,1,3,3,2,2,3,2,2,3,2,2,1,1,1,4,3,3,3,1,1,1,2,2,2,2,2,2,2,4,1,1,2,2,2,2,2,2,4,2,2,2,2,5,2,1,1,2,1,9,2,1,9,2,90,8,9
1,76,429,1,3,3,3,1,1,3,3,1,1,1,3,3,1,3,1,3,1,1,3,3,3,3,1,3,3,3,3,3,1,1,3,3,3,2,1,2,2,2,2,5,2,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,4,2,2,1,3,1,,207,6042,9,1,3,2,3,3,3,3,3,1,2,3,2,3,4,1,1,1,1,2,1,2,9,9,1,4,1,1,2,3,1,1,2,1,1,1,1,1,2,2,2,2,1,4,5,3,4,6,3,9,4,1,9,4,90,4,9
1,76,430,1,3,1,3,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,3,3,3,3,3,1,1,3,3,3,1,2,1,3,2,2,2,5,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,3,1,1,2,3,2,,207,6043,0,1,3,2,2,2,3,3,2,2,3,3,3,3,3,4,1,3,1,2,1,1,3,2,3,2,2,1,3,4,4,1,2,2,2,2,2,2,1,4,2,2,2,4,5,2,1,4,5,9,4,1,9,3,90,4,9
1,76,431,1,3,3,3,1,1,3,3,1,1,1,1,1,1,3,3,3,2,1,3,3,3,1,3,3,2,0,1,1,3,0,3,3,3,3,1,2,0,2,2,5,2,3,2,1,1,2,1,2,0,2,0,2,0,3,2,2,2,2,1,2,2,2,2,2,5,3,3,3,3,2,,207,6043,1,1,2,3,1,2,3,3,3,2,2,2,3,3,3,4,1,3,1,2,2,1,3,2,1,3,1,1,2,4,2,1,2,2,1,1,1,1,2,2,3,3,1,1,2,2,1,6,2,9,4,1,9,3,90,3,9
1,76,432,1,3,3,3,1,1,3,3,3,1,1,3,1,1,3,3,3,1,1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,2,1,2,4,2,2,3,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,3,2,3,3,,207,6043,2,1,2,3,2,3,3,3,3,3,1,3,2,2,3,3,1,3,3,2,1,1,1,2,1,2,2,2,2,3,3,2,2,3,2,2,2,1,2,2,2,3,1,5,4,1,1,5,1,9,3,2,9,3,90,7,9
1,76,433,1,3,3,1,1,1,3,3,1,3,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,3,3,1,1,3,3,3,3,3,0,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,5,2,3,1,3,2,,207,6043,3,1,2,2,2,2,2,3,3,2,3,3,2,3,3,3,2,2,1,1,1,1,3,2,2,3,1,1,3,2,4,4,2,3,2,1,3,2,3,4,3,4,0,1,5,5,3,4,2,9,1,1,9,2,90,5,9
1,76,434,1,3,1,3,1,1,3,3,1,1,3,1,1,1,1,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,4,3,2,2,3,1,,207,6043,4,1,3,3,2,2,3,1,2,2,1,1,2,3,1,1,1,3,1,2,1,3,2,2,2,1,1,3,3,2,4,3,2,3,2,2,1,2,4,4,2,2,1,4,5,1,1,6,4,9,1,2,9,1,90,3,9
1,76,435,1,3,3,3,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,1,3,1,3,3,3,3,3,1,3,3,3,3,3,2,2,1,3,2,2,2,5,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,5,3,3,1,3,2,,207,6043,5,1,3,3,3,1,3,3,3,2,2,3,3,2,1,3,2,3,1,2,2,1,3,1,0,3,2,0,1,3,3,3,1,2,3,2,3,2,3,4,1,4,2,4,0,3,2,6,3,9,1,1,9,2,90,3,9
1,76,436,1,3,1,3,1,1,3,3,3,3,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,3,1,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,1,2,2,2,2,,207,6043,6,1,3,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,1,2,2,1,2,2,3,4,2,2,3,3,4,4,1,1,1,1,3,2,2,3,1,4,1,1,5,2,1,6,5,9,2,2,9,3,90,6,9
