CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34A.,Q.34B.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.42B.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53A.,Q.53B.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58A.,CARD..1,DECK..1,BALLOT..1,Q.59A.,Q.59B.,Q.60.,Q.61.,Q.62.,Q.63.,V.64G.,V.64H.,V.64I.,V.64J.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74D.,Q.74E.,Q.75.,Q.76A.,Q.76B.,Q.77A.,Q.77B.,Q.78A.,Q.78B.,V.80.,V.81.,V.82.,V.83.
1,125,2588,5,6,5,3,4,1,5,3,3,7,2,4,6,11,4,4,3,4,2,1,2,1,1,3,2,5,4,1,3,1,1,2,2,1,1,3,1,1,2,3,1,2,1,2,2,4,4,2,4,5,3,3,3,9,11,1,5,4,1,3,2,125,2588,6,10,6,6,1,1,3,2,1,4,4,1,2,1,4,3,2,4,4,2,1,1,1,1,2,4,6,3,4,5,6,4,3,12,4083
1,125,2589,5,6,5,1,4,1,5,3,2,7,6,0,8,9,4,8,1,10,4,1,2,1,3,3,1,3,5,1,1,3,1,3,1,0,4,3,7,2,3,3,2,1,1,1,1,3,2,4,1,1,4,4,2,2,9,4,2,6,2,3,2,125,2589,1,2,6,6,2,3,1,2,3,4,1,1,1,1,4,1,2,4,5,2,1,1,1,2,1,2,5,3,3,5,5,4,4,4,4550
1,125,2590,5,6,5,2,4,1,5,3,2,7,7,8,8,11,4,8,8,10,2,1,2,1,2,1,1,4,2,1,3,4,1,1,2,4,3,2,4,2,3,3,2,2,2,2,1,1,3,3,2,1,5,2,3,1,7,2,2,6,2,3,2,125,2590,1,1,6,6,1,1,3,4,2,1,4,1,1,1,4,2,2,2,2,2,2,1,1,2,2,1,6,3,4,5,6,2,4,7,1528
1,125,2591,5,6,5,8,3,1,5,3,1,6,1,1,7,11,4,2,7,10,4,1,3,3,2,1,1,3,5,1,5,3,4,1,2,8,1,3,11,2,3,3,1,1,1,2,3,2,5,3,5,4,4,4,4,9,11,3,3,1,2,3,2,125,2591,1,2,6,6,1,2,1,2,3,4,5,2,1,1,4,2,1,5,1,2,2,1,1,1,2,2,4,3,3,5,5,1,2,4,1643
1,125,2592,5,6,5,6,1,1,5,3,2,6,6,8,8,11,4,5,5,5,4,2,1,3,3,3,2,3,2,5,4,4,4,3,1,10,3,3,7,3,3,3,2,1,1,1,1,2,5,1,2,1,4,5,4,9,11,4,3,1,2,3,2,125,2592,1,3,6,6,2,2,4,2,3,1,5,2,1,1,3,6,2,4,4,2,2,1,2,1,2,5,3,3,3,5,5,2,1,11,5669
1,125,2593,3,6,5,7,4,1,5,3,2,7,6,7,7,11,4,7,13,10,1,2,2,1,1,3,1,3,1,1,4,4,1,1,2,8,1,1,3,2,3,3,2,1,1,1,1,1,4,2,2,2,2,2,2,7,12,4,1,1,2,2,2,125,2593,3,6,6,6,1,2,4,3,1,2,5,1,1,2,1,2,2,5,2,2,1,2,2,1,1,1,1,3,3,5,5,2,4,4,706
1,125,2594,3,6,5,5,3,1,5,3,2,7,7,8,5,11,4,8,16,10,3,1,2,1,3,3,1,5,3,1,3,4,4,7,1,11,7,3,3,2,3,3,2,1,1,2,3,2,4,5,3,5,5,4,4,1,6,4,6,6,2,3,2,125,2594,4,8,6,6,1,1,3,4,2,1,2,1,2,1,4,2,4,2,2,2,2,1,2,1,2,3,6,3,4,5,6,4,4,8,3046
1,125,2595,3,6,5,5,1,1,5,3,2,7,6,8,8,9,4,8,1,10,2,1,3,1,3,3,2,4,4,1,4,4,1,6,1,1,4,2,6,3,3,3,2,1,1,1,1,2,3,2,4,5,4,4,4,2,9,4,3,1,2,3,2,125,2595,2,7,6,6,1,2,3,1,2,4,4,2,1,2,1,2,2,4,4,2,2,1,2,1,8,1,4,3,1,3,5,4,4,4,4537
1,125,2596,3,6,5,2,5,1,5,3,3,7,6,7,8,1,4,6,1,10,2,1,3,2,2,1,3,4,3,3,5,3,4,1,1,2,1,2,3,2,3,3,2,1,1,2,2,3,5,2,5,4,4,2,4,9,11,4,3,3,2,3,2,125,2596,3,5,6,6,1,2,5,5,5,5,5,1,1,2,1,2,2,4,4,2,2,1,2,1,2,2,6,3,4,4,6,4,3,2,3499
1,125,2597,3,6,5,2,2,1,5,3,2,7,7,8,8,11,4,8,9,11,3,1,2,1,3,3,1,2,4,1,4,4,4,2,2,8,2,3,3,3,3,3,2,1,1,2,2,1,3,5,4,5,5,4,5,1,2,4,5,6,2,3,2,125,2597,3,3,6,6,2,1,1,2,3,4,5,1,1,1,4,2,1,2,1,2,2,1,1,1,2,4,6,3,4,5,6,2,4,6,368
1,125,2598,3,6,5,2,3,1,5,3,3,7,6,4,8,1,4,5,2,10,4,1,3,2,2,3,3,2,3,3,3,2,1,7,3,9,1,3,3,3,4,3,2,2,1,3,3,3,4,2,3,2,2,2,4,9,11,4,6,2,1,3,2,125,2598,3,5,6,6,1,2,1,2,3,4,4,1,3,1,3,3,2,3,4,2,1,1,2,1,6,5,1,3,3,5,5,4,2,2,4633
1,125,2599,3,6,5,2,5,1,5,3,3,7,6,7,8,4,4,6,2,2,1,1,2,1,3,1,2,3,3,3,3,3,1,1,2,10,4,3,3,2,4,3,2,2,1,1,2,2,3,2,2,2,5,5,5,2,9,3,4,3,2,3,2,125,2599,1,2,1,3,2,2,1,3,2,4,5,1,2,1,4,2,2,4,2,2,2,1,1,1,2,1,2,3,3,5,5,4,2,2,4667
1,125,2600,3,6,5,5,3,1,5,3,1,6,6,8,8,11,4,8,8,6,1,1,2,4,1,4,3,4,3,2,1,4,2,3,3,9,11,3,11,2,3,3,2,1,1,1,1,3,2,2,2,2,2,1,2,9,11,2,3,6,2,3,2,125,2600,1,1,6,6,1,2,5,5,5,5,6,2,1,2,1,4,2,4,3,2,2,1,1,2,0,6,2,5,5,0,7,1,2,7,897
1,125,2601,3,6,5,4,1,1,5,3,1,6,5,7,7,8,4,7,6,6,1,2,3,3,2,3,3,2,3,2,2,1,1,1,3,9,1,2,1,2,3,3,1,1,1,1,3,3,2,4,2,4,2,3,2,5,9,4,6,6,2,3,2,125,2601,1,6,6,6,1,3,3,1,2,4,1,1,3,1,4,2,1,4,2,2,1,1,2,2,1,1,6,1,4,2,6,4,4,11,3072
1,125,2602,3,6,5,3,1,1,5,3,1,6,5,7,7,11,4,7,7,1,3,1,1,2,3,3,2,5,4,3,4,4,3,4,2,8,9,3,9,3,1,1,3,2,2,2,2,4,1,4,3,4,4,4,5,9,11,4,5,6,2,3,2,125,2602,3,3,6,6,2,2,2,4,3,1,4,2,1,2,1,1,2,4,4,2,2,1,1,1,2,2,6,3,4,5,6,2,4,4,490
1,125,2603,3,6,5,9,2,1,5,3,1,6,5,7,7,11,4,7,9,10,4,1,2,1,2,3,3,4,3,3,3,4,4,3,3,9,11,3,11,3,1,1,4,1,1,3,3,3,5,4,4,4,5,4,4,9,11,1,6,6,2,3,2,125,2603,3,5,6,6,1,3,3,4,2,1,5,2,2,1,3,2,3,4,4,2,1,1,2,2,1,1,2,3,3,5,5,1,3,6,2071
1,125,2604,3,6,5,7,4,1,5,3,2,6,6,8,7,11,4,7,9,11,1,1,2,1,1,3,1,2,2,2,2,4,2,3,3,9,2,3,3,2,3,3,2,2,2,1,2,2,2,2,1,2,2,2,3,1,2,2,1,6,2,3,2,125,2604,3,3,6,6,1,2,3,1,2,4,5,1,3,1,4,2,2,3,1,2,1,1,2,1,8,6,3,4,3,6,5,1,3,6,1366
1,125,2605,3,6,5,2,5,1,5,3,2,6,5,7,7,11,4,7,8,3,4,1,1,1,2,3,2,4,3,2,2,3,1,6,3,9,2,2,6,2,3,3,3,2,2,2,2,3,3,3,2,4,5,4,4,9,11,2,4,6,2,3,2,125,2605,3,3,6,6,2,2,1,2,3,4,4,1,1,2,1,3,1,4,4,2,2,1,1,2,2,6,4,4,3,6,5,1,2,7,985
1,125,2606,4,6,5,6,5,1,5,3,3,7,6,8,8,11,4,8,2,10,2,1,2,1,2,1,1,3,2,1,2,4,4,1,1,1,1,3,3,3,3,3,2,1,1,2,2,3,2,2,2,2,2,2,3,9,11,3,1,2,2,3,2,125,2606,1,3,1,1,1,1,2,1,3,4,4,1,2,1,4,4,2,4,4,2,2,1,1,2,2,6,4,4,3,6,5,2,1,11,5698
1,125,2607,4,6,5,5,2,1,5,3,2,7,1,3,8,11,2,3,1,10,1,1,3,1,2,3,1,4,2,2,3,4,2,2,2,8,1,2,3,3,3,3,2,2,1,1,2,2,1,2,3,3,4,3,4,9,11,3,4,2,2,3,2,125,2607,2,4,6,6,1,1,3,4,2,1,4,1,2,1,4,2,2,3,2,2,1,1,1,1,2,6,3,4,1,6,5,1,2,4,1652
1,125,2608,4,6,5,1,1,1,5,3,2,7,6,8,8,7,4,8,1,10,4,2,2,2,2,3,1,1,2,1,3,2,3,4,2,4,4,2,6,2,3,3,2,1,1,1,1,3,2,3,1,3,1,4,2,2,2,4,5,6,2,3,2,125,2608,6,11,6,6,1,3,1,3,2,4,5,2,3,2,1,3,2,5,5,2,1,2,2,1,1,1,2,3,3,5,5,4,4,4,4528
1,125,2609,4,6,5,1,3,1,5,3,2,7,6,8,8,9,4,8,1,1,4,1,2,1,3,3,3,3,3,5,4,4,1,7,3,9,7,3,9,3,3,3,2,1,1,1,1,3,3,2,2,2,3,3,4,7,8,3,6,6,2,3,2,125,2609,1,6,6,6,1,2,5,5,5,5,5,1,1,2,1,6,1,4,4,2,2,1,2,1,2,3,6,1,4,5,6,4,4,4,4552
1,125,2610,4,6,5,2,5,1,5,3,3,7,6,4,8,9,4,2,1,1,2,2,2,1,1,1,1,2,2,2,2,4,1,7,2,1,1,3,3,2,3,3,1,1,1,2,3,2,2,3,2,2,3,3,3,2,9,3,3,3,2,3,2,125,2610,6,11,6,6,2,2,1,3,2,4,1,1,2,1,4,3,3,3,3,2,2,1,1,1,2,4,6,3,4,2,6,4,4,11,4286
1,125,2611,4,6,5,2,5,1,5,3,3,7,6,8,8,4,4,8,7,10,2,3,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,3,4,2,3,3,2,2,1,2,1,2,3,3,4,4,4,4,4,9,11,3,3,1,2,3,2,125,2611,1,1,6,6,2,1,2,1,3,4,5,1,2,1,4,2,2,3,1,2,1,1,1,1,1,2,6,3,4,5,6,2,4,11,413
1,125,2612,4,6,5,2,3,1,5,3,2,7,6,7,6,5,4,6,9,12,4,1,2,1,2,3,0,3,2,1,3,4,4,3,2,7,4,3,3,3,3,3,1,2,2,2,1,2,2,2,3,2,4,3,4,9,11,3,6,6,2,3,2,125,2612,1,1,6,6,1,1,2,4,3,1,5,1,1,1,4,2,1,4,3,2,2,1,1,2,2,4,6,3,4,5,6,1,3,6,2090
1,125,2613,4,6,5,2,5,1,5,3,3,7,6,7,8,1,4,5,1,1,2,2,2,1,1,1,2,1,2,5,2,4,1,1,2,8,2,3,6,3,2,3,3,2,2,1,1,4,2,3,3,3,1,2,3,9,11,2,3,3,2,3,2,125,2613,2,4,6,6,1,2,5,5,5,5,4,1,2,1,4,2,2,4,3,2,2,1,1,1,2,3,6,3,4,2,6,4,3,2,3496
1,125,2614,4,6,5,6,1,1,5,3,3,7,6,8,8,11,4,8,6,6,1,1,2,1,2,3,3,2,2,1,1,4,1,3,2,2,1,3,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,9,11,3,4,1,2,3,2,125,2614,2,5,6,6,1,2,5,5,5,5,5,1,2,1,3,5,2,2,2,2,1,1,2,1,1,1,6,3,4,5,6,4,4,11,3157
1,125,2615,4,6,5,2,3,1,5,3,3,7,6,9,6,2,4,4,16,10,3,1,1,1,2,3,2,4,3,3,3,3,4,5,2,1,2,2,3,2,3,3,2,2,2,2,2,2,2,4,4,4,4,4,4,9,11,4,5,2,2,3,2,125,2615,2,2,6,6,2,4,4,2,3,1,1,2,2,1,4,2,2,4,4,2,1,1,2,1,2,6,2,4,3,6,5,3,2,9,3619
1,125,2616,4,6,5,3,4,1,5,3,2,6,6,8,7,11,4,5,3,10,1,1,2,1,1,3,2,2,1,1,2,2,2,2,2,4,1,2,3,2,3,3,2,1,1,1,1,1,1,2,2,2,1,1,1,1,7,4,1,6,2,3,2,125,2616,1,1,6,6,1,3,2,4,3,1,5,1,1,1,4,4,2,2,2,2,1,1,1,1,2,4,5,3,4,5,6,2,4,12,522
1,125,2617,4,6,5,1,4,1,5,3,1,6,4,6,7,11,4,0,1,10,1,2,3,3,2,4,1,4,3,3,6,4,4,12,3,9,1,2,1,2,3,3,4,1,1,1,1,3,5,2,3,4,4,4,4,9,11,4,6,2,2,3,2,125,2617,6,10,6,6,2,2,5,5,5,5,6,2,3,2,1,2,1,4,4,2,2,3,3,3,1,7,4,2,1,4,4,3,2,12,4157
1,125,2618,6,7,5,7,1,2,2,3,2,7,6,8,7,11,4,8,1,1,1,1,2,1,2,2,1,1,2,2,4,4,4,7,3,9,3,3,7,3,3,3,3,1,1,4,4,2,2,3,4,0,5,5,5,9,11,3,5,1,2,3,2,125,2618,6,9,6,6,1,2,5,5,5,5,4,1,1,1,4,2,2,5,5,2,1,1,1,1,2,1,6,3,4,5,6,2,4,12,300
1,125,2619,3,7,5,2,5,2,1,3,1,6,6,9,7,5,4,7,9,10,2,2,2,1,2,1,1,1,1,2,2,3,2,1,3,9,1,2,3,3,3,3,1,2,2,2,3,1,5,3,2,2,1,1,1,4,9,2,3,6,2,3,2,125,2619,6,11,6,6,2,3,3,1,2,4,1,2,1,1,4,2,2,5,2,2,2,1,1,1,2,6,4,4,3,6,5,1,3,6,1367
1,125,2620,3,7,4,6,4,1,5,3,2,7,6,8,8,9,4,8,1,10,1,1,2,3,2,3,2,2,4,1,3,4,2,7,3,9,3,3,11,3,3,3,3,2,1,1,1,2,3,2,3,3,3,2,2,7,9,4,2,1,2,3,2,125,2620,1,6,2,4,1,1,2,3,1,4,5,2,2,1,4,3,4,4,1,2,2,1,1,1,2,1,1,3,3,5,5,4,4,4,4564
1,125,2621,3,7,4,6,1,1,5,3,2,7,6,8,8,9,4,8,1,10,2,3,2,1,2,3,2,2,3,2,2,4,2,3,1,1,3,3,5,2,4,3,4,2,2,1,1,2,2,2,3,4,4,4,4,2,9,4,3,1,2,3,2,125,2621,6,10,6,6,1,1,2,3,1,4,4,1,1,2,1,2,2,2,3,2,2,1,1,3,2,1,6,1,4,2,6,4,4,4,4519
1,125,2622,3,7,4,3,4,1,5,3,2,7,5,7,4,11,4,7,6,10,4,1,3,2,2,1,3,4,4,4,4,1,1,1,3,0,2,3,4,3,3,3,1,1,1,3,3,3,5,2,3,3,5,5,5,8,9,3,5,3,1,3,2,125,2622,4,8,6,6,2,3,3,1,2,4,5,3,1,3,3,3,2,4,4,2,2,1,1,1,0,7,7,5,5,0,7,4,4,11,3147
1,125,2623,3,7,4,1,5,1,5,3,2,7,7,7,4,2,4,4,6,6,1,2,1,1,1,1,1,1,3,2,2,4,1,1,2,4,3,2,2,2,3,3,2,2,1,2,2,1,2,2,3,4,4,4,4,1,7,2,3,6,2,3,2,125,2623,1,1,6,6,2,1,2,1,3,4,5,1,1,1,2,2,2,2,1,2,1,1,1,1,1,5,2,2,3,5,5,4,4,11,3126
1,125,2624,3,7,4,3,4,1,5,3,1,6,5,7,8,4,4,4,2,10,4,1,2,2,3,3,2,4,3,3,4,4,2,1,2,2,4,3,3,2,3,3,1,2,2,2,2,4,4,5,4,5,5,5,4,9,11,4,3,6,2,3,2,125,2624,2,4,6,6,2,2,1,2,3,4,5,1,2,1,3,2,1,4,4,1,2,1,1,1,2,1,3,3,3,5,3,4,2,2,4651
1,125,2625,3,7,4,2,2,1,5,3,1,6,5,7,7,11,4,5,2,10,2,1,2,1,2,3,3,3,3,5,4,3,4,3,1,11,1,3,3,3,3,4,2,2,1,2,2,3,5,3,3,3,3,3,3,9,11,2,4,6,2,3,2,125,2625,1,3,6,6,1,2,1,2,3,4,4,1,3,1,4,2,2,4,4,2,2,2,2,2,2,5,4,3,1,5,5,2,1,11,5688
1,125,2626,3,7,4,9,1,1,5,3,1,6,4,6,9,11,4,6,1,1,2,1,2,2,2,2,2,3,2,2,2,1,1,3,2,0,1,2,2,2,2,3,1,1,1,1,2,3,2,2,2,4,3,4,4,9,11,3,1,6,2,3,2,125,2626,5,8,6,6,2,2,1,2,3,4,1,1,1,2,4,4,2,4,4,3,3,1,3,3,2,5,3,3,3,5,5,3,2,12,4167
1,125,2627,3,7,4,5,2,1,5,3,2,6,6,7,8,9,4,7,1,4,2,1,2,1,3,3,1,2,2,2,2,4,1,1,1,1,2,2,4,3,3,3,2,1,1,2,2,3,2,2,3,4,4,3,4,2,2,4,3,1,1,3,2,125,2627,1,6,6,6,1,2,3,1,2,4,1,1,1,1,4,4,2,4,3,1,3,3,3,3,2,1,6,3,4,5,6,4,4,4,4542
1,125,2628,3,7,4,4,1,1,5,3,1,6,6,7,7,11,4,7,7,7,1,2,2,1,2,3,1,2,1,2,2,4,2,2,2,8,1,2,4,2,3,3,2,1,1,1,2,2,1,2,1,2,2,1,1,9,11,2,2,6,1,3,2,125,2628,1,1,6,6,1,2,1,2,3,4,1,2,1,1,2,2,2,3,1,1,2,1,1,1,2,2,5,3,3,5,5,2,4,4,676
1,125,2629,4,7,4,5,3,1,5,3,2,7,7,8,8,11,4,8,3,3,1,2,2,3,3,3,1,1,1,3,4,1,1,6,3,0,1,3,2,3,3,3,2,2,2,1,1,2,1,2,2,5,5,4,4,1,7,1,1,6,2,3,2,125,2629,1,4,6,6,1,2,5,5,5,5,5,2,2,1,3,2,3,3,1,2,2,1,1,1,2,1,6,3,4,5,6,4,4,12,4033
1,125,2630,4,7,4,7,1,1,5,3,2,7,5,7,5,6,4,1,9,9,2,1,3,3,2,1,1,3,3,3,2,4,2,2,2,11,3,2,5,2,3,3,1,1,1,2,2,2,3,2,2,2,2,2,2,9,11,4,3,1,2,3,2,125,2630,1,2,6,6,2,3,1,2,3,4,5,1,1,1,4,2,2,5,1,2,1,1,1,1,2,4,6,3,4,5,6,4,1,6,3840
1,125,2631,4,7,4,7,1,1,5,3,1,7,2,4,8,8,1,4,2,10,1,3,1,1,2,3,2,1,2,2,2,3,1,11,2,6,1,2,2,2,3,3,3,1,1,2,2,3,3,2,2,1,3,3,3,7,9,2,6,2,2,3,2,125,2631,4,8,6,6,2,3,1,2,3,4,5,2,1,2,1,2,2,4,2,2,2,1,1,2,2,2,5,3,3,2,2,4,3,1,3527
1,125,2632,4,7,4,3,1,1,5,3,1,6,1,1,6,11,4,1,7,3,4,3,3,3,2,3,0,2,2,2,2,2,4,4,1,1,1,2,2,2,2,2,3,2,2,2,1,3,3,3,3,3,3,3,3,9,11,2,4,4,1,3,2,125,2632,2,3,6,6,1,2,1,2,3,4,3,1,1,2,1,2,2,4,3,2,1,2,2,2,7,1,1,3,3,2,5,1,2,4,1618
1,125,2633,4,7,4,5,2,1,5,3,1,6,5,5,7,4,4,4,6,6,4,3,2,2,3,3,3,3,2,2,2,4,4,7,1,1,2,3,3,3,3,3,4,2,2,2,2,3,3,3,3,3,4,4,3,9,11,3,4,6,2,3,2,125,2633,2,2,6,6,1,2,1,2,3,4,5,1,2,1,3,1,2,4,4,2,2,1,1,1,2,2,6,1,4,2,6,4,4,11,3129
1,125,2634,4,7,4,4,1,1,5,3,1,6,5,7,7,11,4,7,14,1,1,3,2,1,1,3,3,2,2,2,2,4,1,7,3,7,1,3,2,3,3,3,3,1,1,1,1,2,1,2,2,2,2,1,1,9,11,2,2,1,1,2,2,125,2634,3,3,6,6,1,2,2,4,3,1,1,1,1,1,3,4,2,3,2,1,2,1,1,1,2,6,2,4,3,6,5,1,2,12,1173
1,125,2635,4,7,4,3,3,1,5,3,1,6,5,7,7,11,4,7,12,10,1,1,2,1,1,3,1,2,3,2,3,4,3,5,3,9,1,3,3,2,3,3,3,2,2,2,1,1,2,2,2,2,4,2,2,9,11,2,4,1,2,3,2,125,2635,2,3,6,6,1,2,1,2,3,4,1,1,2,1,4,2,2,2,1,2,1,1,1,1,2,2,6,3,4,2,6,4,4,12,4451
1,125,2636,4,7,4,3,1,1,5,3,1,6,3,5,8,8,1,5,3,11,2,3,2,3,2,3,2,2,3,2,3,3,1,11,2,11,1,2,3,3,3,3,2,2,1,1,2,3,3,3,4,3,4,4,4,3,4,4,2,2,2,3,2,125,2636,4,8,6,6,1,2,1,2,3,4,1,1,1,1,4,2,2,4,3,2,1,1,2,1,2,3,6,1,4,2,6,4,4,1,3227
1,125,2637,3,7,4,7,1,1,5,3,1,5,4,6,7,11,4,6,1,1,2,3,2,2,2,3,2,2,2,2,2,3,1,3,3,9,2,3,3,3,2,2,2,1,1,1,1,3,2,3,2,3,4,2,3,9,11,2,4,1,1,3,2,125,2637,3,3,6,6,2,1,2,1,3,4,5,2,1,2,1,2,2,4,4,2,1,1,2,2,1,6,4,4,3,6,5,3,2,12,4168
1,125,2638,4,7,4,7,1,1,5,3,1,5,4,6,7,11,4,6,1,10,2,1,2,1,1,3,2,2,2,3,3,4,2,3,3,9,1,2,2,2,3,3,4,1,1,1,1,2,2,3,3,5,4,4,4,9,11,4,4,6,2,3,2,125,2638,3,4,6,6,1,2,5,5,5,5,5,1,1,1,4,4,2,3,2,1,2,2,1,2,2,5,2,3,3,5,5,3,2,12,4178
1,125,2639,4,7,4,7,1,1,5,3,1,5,4,6,7,11,4,6,1,1,1,2,2,1,1,2,1,2,1,1,2,4,1,3,3,7,1,3,1,3,3,3,1,2,1,1,1,2,5,2,2,2,2,2,2,9,11,4,6,6,2,3,2,125,2639,1,1,6,6,2,2,3,1,2,4,1,2,1,2,1,4,1,4,4,2,1,1,1,1,2,6,4,4,3,6,5,3,2,12,4143
1,125,2640,5,7,4,2,2,1,5,3,2,6,1,3,7,8,1,2,7,7,1,2,2,1,2,3,3,2,1,2,2,3,1,7,3,9,1,2,3,2,3,3,2,1,1,1,1,2,2,2,2,3,2,2,1,5,9,3,3,2,2,3,2,125,2640,3,5,6,6,1,2,2,4,3,1,4,1,3,1,2,3,2,5,4,2,1,1,1,1,1,2,4,3,1,5,5,4,4,11,3289
1,125,2641,5,7,4,4,4,1,5,3,1,5,4,9,6,11,4,6,1,1,1,3,2,1,1,2,3,1,1,1,1,4,4,3,3,9,1,3,1,2,3,3,4,2,2,1,1,2,2,2,2,2,2,4,2,9,11,2,6,1,2,3,2,125,2641,1,2,6,6,1,2,2,1,3,4,5,1,1,1,4,2,2,4,5,1,2,1,2,1,2,5,4,3,3,5,5,3,2,12,4144
1,125,2642,5,7,5,2,5,1,5,3,1,6,5,7,7,4,4,4,6,6,1,2,2,1,2,3,1,1,1,1,1,4,1,3,1,1,1,3,2,3,3,3,2,2,2,3,1,4,2,1,1,1,1,1,1,9,11,4,5,6,2,3,2,125,2642,1,1,6,6,2,3,3,1,2,4,3,1,1,1,4,2,1,4,4,2,2,1,1,1,2,3,6,1,4,2,6,4,4,11,3109
1,125,2643,6,7,5,3,2,1,5,3,1,7,6,7,7,6,4,7,12,12,1,2,2,1,2,3,2,1,1,0,1,3,4,6,3,11,1,2,3,2,1,1,3,2,2,1,1,2,2,2,5,0,2,2,2,9,11,4,6,6,2,3,2,125,2643,3,6,6,6,1,2,5,5,5,5,5,1,1,1,2,2,2,4,3,2,2,1,1,1,2,2,1,3,3,5,5,4,4,12,4428
1,125,2644,6,7,5,7,4,1,5,3,1,5,1,2,7,11,4,2,6,6,1,2,2,1,2,1,1,1,2,1,1,1,1,7,2,0,11,3,11,3,5,2,0,1,1,1,1,2,2,3,2,2,1,3,3,9,11,2,3,1,2,3,2,125,2644,4,10,6,6,1,1,1,2,3,4,5,1,1,1,6,2,2,3,3,2,1,1,2,1,8,6,1,4,3,6,4,1,2,11,1913
1,125,2645,7,7,5,1,4,1,5,3,2,7,7,8,8,7,4,8,7,7,1,2,2,1,2,3,1,1,1,1,2,4,1,1,2,11,11,3,2,3,2,2,2,0,2,1,1,2,2,2,1,2,5,5,5,7,7,4,5,6,2,3,2,125,2645,2,2,1,1,1,2,5,5,5,5,6,1,2,3,3,2,2,5,3,2,1,1,2,1,6,1,6,3,4,5,6,2,4,4,671
1,125,2646,3,7,2,2,4,1,5,3,2,7,6,8,8,9,4,8,1,1,4,1,2,1,3,3,1,2,4,4,4,4,3,11,3,9,3,2,4,2,3,3,2,1,1,1,1,3,2,2,4,2,4,4,4,2,9,4,6,1,2,3,2,125,2646,1,2,6,6,1,2,5,5,5,5,5,2,1,2,1,7,1,3,4,2,1,1,1,2,1,3,5,3,3,5,5,4,4,4,4509
1,125,2647,3,7,2,7,1,1,5,3,1,6,5,7,7,11,4,7,5,10,2,3,2,2,2,2,3,2,2,2,3,3,4,3,3,9,4,3,2,3,3,3,3,1,1,2,2,2,2,3,3,3,4,4,4,9,11,2,2,6,2,3,2,125,2647,1,7,6,6,1,1,5,5,5,5,5,1,3,1,2,5,2,3,3,1,1,1,2,1,2,2,6,1,4,5,6,4,4,12,3245
1,125,2648,4,7,2,5,3,1,5,3,2,7,6,8,8,11,4,8,5,10,4,1,2,3,1,1,1,3,2,2,2,3,1,1,2,4,1,2,3,2,3,3,2,2,2,1,1,1,1,2,3,4,4,2,2,1,7,1,6,6,2,3,2,125,2648,2,2,6,6,1,3,3,1,2,4,1,2,2,1,4,4,3,2,3,2,1,1,2,1,6,2,6,1,4,5,6,4,4,12,3244
1,125,2649,5,7,2,1,4,1,5,3,2,7,1,3,7,11,2,3,9,11,4,1,3,1,3,1,2,5,3,4,3,1,4,3,2,4,1,1,3,2,3,3,2,2,2,2,1,4,4,2,4,5,5,5,5,9,11,2,6,1,2,3,2,125,2649,2,2,6,6,1,2,1,2,3,4,5,2,2,1,4,2,2,3,3,2,1,2,2,2,1,5,2,3,3,5,5,1,2,6,1219
1,125,2650,3,7,3,3,2,1,5,3,2,7,7,8,7,7,4,7,6,10,4,1,1,2,3,3,2,4,3,2,5,3,1,3,3,4,1,3,1,3,3,3,2,2,1,1,2,3,3,2,2,2,1,1,3,7,9,4,5,1,2,2,2,125,2650,2,2,6,6,2,2,1,2,3,4,1,1,2,1,3,3,1,4,1,2,1,1,1,1,2,1,6,1,4,5,6,4,4,11,3104
1,125,2651,4,7,3,2,2,1,5,3,2,6,6,8,5,11,4,8,1,1,3,1,2,1,1,1,1,2,1,1,3,4,2,2,2,4,3,3,3,3,1,1,1,2,2,2,2,1,1,2,3,4,1,1,4,1,7,1,5,6,2,3,2,125,2651,5,6,6,6,1,1,3,1,4,2,5,1,2,1,4,3,2,1,1,2,2,1,1,1,2,3,5,3,4,5,6,2,4,5,743
1,125,2652,4,7,3,11,1,1,5,3,2,6,6,8,5,11,4,8,1,1,1,2,2,1,1,3,2,2,1,1,1,1,1,2,1,1,1,2,4,3,3,3,2,1,1,2,2,2,1,4,2,2,1,1,1,1,7,4,1,6,2,3,2,125,2652,3,3,1,3,1,1,2,3,1,4,5,1,2,1,2,2,2,3,3,2,1,1,1,1,1,2,6,3,4,5,6,1,3,5,1592
