CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4A.,Q.4B.,Q.4C.,Q.5A.,Q.5B.,Q.6A.,Q.6B.,Q.6C.,Q.6D.,Q.6E.,Q.6F.,Q.7A.,Q.8.,Q.9.,Q.10A.,Q.10B.,Q.10C.,Q.12A.,Q.12B.,Q.12C.,Q.12D.,Q.13A.,Q.13B.,Q.14A.,Q.14B.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.18A.,Q.18B.,Q.19A.,Q.19B.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,V.26.,V.27.,V.28.
1,224,992,1,0,5,2,3,1,2,0,3,3,0,3,2,3,2,0,2,1,2,2,1,1,1,4,3,3,1,1,4,2,1,2,4,3,1,3,3,3,0,7,3,2,2,8,77
1,224,993,3,2,8,1,2,1,2,7,1,1,1,3,3,1,3,1,2,2,2,1,5,5,4,4,2,4,2,4,3,2,3,3,4,4,5,3,0,0,0,7,3,1,2,8,43
1,224,994,2,3,5,6,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,4,4,4,4,1,2,1,1,1,1,1,3,3,3,1,7,3,2,2,8,11
1,224,995,1,3,6,1,2,1,1,2,1,2,2,3,1,1,2,3,4,2,1,3,1,1,1,1,1,3,1,2,0,2,1,1,1,1,5,1,3,3,1,7,3,1,2,8,130
1,224,996,1,3,6,0,4,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,4,1,4,3,4,3,1,4,2,1,1,4,4,2,2,3,2,1,7,3,1,2,8,78
1,224,997,6,3,5,1,5,1,2,1,1,1,1,3,1,1,2,3,2,2,1,2,4,4,4,4,2,3,1,1,2,2,5,5,2,3,5,0,0,0,1,7,3,2,3,8,26
1,224,998,1,3,7,6,5,1,1,8,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,4,1,1,2,2,5,5,4,3,2,3,3,3,1,7,3,1,3,8,25
1,224,999,3,3,4,6,5,1,2,7,1,1,1,1,1,1,5,3,0,3,1,5,4,1,4,4,3,3,1,1,1,2,5,5,1,0,5,0,3,0,0,7,3,1,2,9,21
1,224,1000,4,3,5,2,6,0,1,2,1,1,1,1,1,1,0,0,4,0,6,0,0,7,4,0,1,4,3,4,0,0,5,5,0,0,5,0,0,3,0,7,3,2,2,9,26
1,224,1001,2,3,8,2,1,1,2,2,1,2,2,2,2,1,3,3,2,1,1,1,5,5,3,2,3,2,1,1,1,2,5,5,1,4,5,1,2,2,1,7,3,2,3,9,88
1,224,1002,2,3,1,0,2,1,2,0,0,0,0,0,0,1,1,1,0,1,1,1,0,7,0,0,2,5,0,0,1,2,2,1,0,0,1,0,0,0,0,0,0,2,2,3,51
1,224,1003,1,1,6,1,2,1,2,7,1,2,2,3,1,1,2,3,4,2,1,2,4,4,4,4,2,3,1,1,4,2,1,1,2,3,2,1,0,0,0,0,0,2,1,5,12
1,224,1004,1,3,8,4,3,1,0,0,1,1,1,2,3,3,4,3,0,3,3,2,1,1,1,1,2,3,4,1,1,2,5,5,5,3,5,0,0,0,0,0,0,2,4,6,61
1,224,1005,0,3,5,2,6,1,1,7,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,5,1,1,1,0,1,1,0,3,0,0,0,0,0,0,0,2,4,6,46
1,224,1006,3,2,6,6,0,1,1,0,1,1,1,1,1,1,1,1,2,0,1,1,4,4,5,4,1,5,1,2,1,3,3,3,2,3,3,0,0,0,0,0,0,2,1,7,32
1,224,1007,1,3,6,3,2,1,2,6,3,1,1,1,1,1,1,1,3,2,2,3,1,7,1,1,1,1,1,1,4,1,4,4,5,2,2,1,0,0,0,0,0,2,2,7,93
1,224,1008,2,1,5,2,0,1,1,7,2,2,2,2,2,2,3,3,3,4,2,5,5,5,1,1,2,2,3,3,4,2,5,5,0,1,0,0,3,3,2,0,0,1,3,7,39
1,224,1009,0,3,6,6,3,1,2,7,1,1,1,0,1,1,1,1,0,1,1,2,4,1,4,1,0,5,1,1,1,2,5,5,1,3,5,1,3,0,1,0,0,2,4,1,61
1,224,1010,3,0,3,1,1,1,2,0,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,8,90
1,224,1011,5,2,5,1,1,1,2,6,1,1,1,3,1,1,1,3,2,1,2,1,1,1,1,4,3,4,1,1,2,2,2,2,1,3,5,1,3,3,1,0,0,1,2,8,18
1,224,1012,3,3,3,1,6,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,4,4,4,4,3,4,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,2,1,9,36
1,224,1013,5,2,6,1,6,1,2,6,1,2,1,1,1,1,2,1,2,1,2,1,4,4,4,4,4,2,3,3,2,2,4,4,1,1,5,2,0,0,0,0,0,2,1,9,9
1,224,1014,4,1,6,1,4,1,2,7,1,1,1,3,1,3,2,3,1,2,2,2,1,1,1,1,3,2,2,1,2,2,5,5,1,3,4,2,0,0,0,0,0,1,2,9,18
1,224,1015,4,3,3,6,4,1,2,6,1,1,1,1,1,1,2,1,2,2,1,1,4,1,1,4,2,3,1,1,1,2,5,5,1,3,1,1,0,0,0,0,0,2,2,9,6
1,224,1016,2,3,3,0,6,1,0,2,1,1,1,1,1,2,5,3,4,2,2,2,6,6,6,4,0,5,1,1,2,2,5,5,2,4,1,3,2,2,2,0,0,2,3,9,87
1,224,1017,3,3,6,6,6,1,1,6,1,1,1,1,1,1,1,0,2,1,1,1,1,1,4,4,2,2,1,1,2,2,2,2,1,1,2,1,3,3,1,0,0,2,3,9,30
1,224,1018,3,3,6,3,3,1,1,0,1,2,2,3,1,2,2,3,0,2,2,2,0,1,1,0,3,4,2,3,4,2,5,5,3,3,1,0,2,0,0,2,0,2,1,2,86
1,224,1019,2,3,7,1,1,1,2,7,2,1,2,3,2,1,2,0,2,2,1,2,1,1,1,1,3,4,1,2,4,1,5,5,1,0,0,0,1,0,0,2,0,2,3,7,34
1,224,1020,4,3,4,6,5,1,1,2,1,1,2,2,2,1,1,3,4,0,6,1,1,1,4,0,1,5,1,3,4,2,2,2,0,4,0,0,3,0,0,3,0,2,4,2,29
1,224,1021,5,1,5,6,6,1,2,2,1,1,1,3,1,1,1,1,2,1,2,2,1,1,1,1,3,3,2,4,2,2,5,5,1,4,5,0,2,2,1,3,1,2,3,9,53
1,224,1022,6,2,5,6,6,1,2,6,1,1,2,1,1,2,2,1,2,1,1,1,4,4,4,3,2,2,1,1,2,1,5,5,1,3,5,1,3,3,1,3,1,1,3,9,82
1,224,1023,3,3,6,1,6,1,1,2,1,1,1,3,1,1,2,1,2,1,1,3,4,4,4,4,3,3,1,1,2,2,5,5,1,1,1,3,3,3,1,3,1,1,3,9,42
1,224,1024,2,3,7,1,5,1,1,6,1,1,1,1,2,1,3,1,4,4,2,2,1,1,1,1,4,3,1,4,2,1,5,5,1,1,5,0,3,3,1,3,1,1,3,9,83
1,224,1025,2,3,6,1,5,1,1,6,1,1,1,3,3,1,2,3,2,1,2,2,1,1,1,1,3,4,1,1,1,2,5,5,1,0,2,3,3,3,1,3,1,2,3,9,2
1,224,1026,3,3,6,1,1,1,2,1,1,1,1,1,2,1,3,2,1,4,2,4,1,1,1,1,4,1,1,2,4,2,5,5,1,3,5,0,0,0,2,4,1,1,1,2,56
1,224,1027,5,2,8,1,1,1,2,2,1,1,1,1,2,1,2,3,1,3,1,2,1,1,1,1,3,3,1,3,4,2,5,5,1,1,2,1,3,3,1,4,1,1,1,2,43
1,224,1028,4,3,7,4,6,1,2,2,1,1,1,1,1,1,2,1,3,1,1,3,1,1,4,3,2,2,1,3,4,1,3,4,1,1,5,0,3,2,2,4,1,1,1,2,14
1,224,1029,4,2,7,1,1,1,2,2,3,1,1,3,3,1,1,3,4,1,1,2,1,1,1,1,0,5,1,3,0,1,5,5,0,0,5,0,3,0,2,4,1,1,1,2,96
1,224,1030,4,3,5,2,1,1,2,6,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,3,3,1,1,1,2,5,5,2,3,5,0,3,0,1,4,1,1,1,2,4
1,224,1031,3,3,6,3,6,1,1,2,1,1,1,1,2,1,3,1,2,1,1,4,0,7,4,4,2,4,1,1,1,1,4,4,0,0,2,1,3,3,0,4,1,1,1,2,77
1,224,1032,3,3,5,1,4,1,1,4,1,1,1,2,1,1,1,1,4,3,1,4,1,1,4,4,1,1,1,2,4,2,1,1,1,1,5,3,2,3,2,4,1,1,1,2,70
1,224,1033,3,3,7,3,2,1,1,4,1,1,2,1,1,1,2,1,3,2,2,2,1,1,4,4,2,5,1,1,3,2,1,1,1,1,2,2,3,2,1,4,1,1,1,2,12
1,224,1034,2,3,1,6,5,1,1,2,2,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,5,2,2,3,0,1,0,5,2,5,0,3,3,1,4,1,2,3,2,7
1,224,1035,3,3,6,2,2,1,2,7,1,1,2,1,1,1,2,1,2,2,1,2,1,1,4,4,2,1,1,1,2,2,5,5,3,3,2,1,3,3,1,4,1,1,4,2,4
1,224,1036,5,3,7,2,3,1,2,7,1,1,1,2,2,1,2,3,2,2,1,1,1,1,4,4,4,4,2,1,4,2,1,1,1,1,2,3,1,3,1,4,1,1,4,2,32
1,224,1037,3,3,5,3,4,1,2,7,1,1,3,3,2,1,3,1,2,2,3,2,2,2,2,2,2,1,3,3,4,2,5,5,5,2,1,3,3,2,2,4,1,2,4,2,58
1,224,1038,2,2,4,6,5,1,2,1,1,1,1,1,1,1,2,1,2,3,2,1,4,4,4,4,1,4,1,1,1,2,5,5,2,3,1,1,3,3,1,4,1,1,4,2,11
1,224,1039,6,0,4,2,2,0,0,0,1,1,1,0,1,1,1,0,2,1,1,1,4,7,0,4,3,5,1,1,1,2,1,1,0,0,1,3,3,3,1,4,1,2,2,3,5
1,224,1040,3,3,4,3,4,1,2,7,1,1,1,1,1,3,1,1,4,1,1,1,1,1,4,1,3,4,1,3,3,2,5,5,5,3,3,1,3,3,1,4,1,1,2,3,37
1,224,1041,3,3,5,6,6,1,2,7,1,1,1,0,1,1,2,1,2,1,1,1,1,1,1,1,3,3,1,1,1,2,1,1,2,3,2,1,3,3,1,4,1,2,2,3,4
1,224,1042,4,2,5,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,4,3,3,1,1,2,1,1,1,1,5,0,3,3,1,4,1,2,2,3,38
1,224,1043,4,2,5,4,5,1,2,2,1,1,1,3,1,1,2,1,2,1,1,2,1,1,1,1,3,4,4,1,2,2,5,5,1,3,5,3,3,3,1,4,1,2,2,3,41
1,224,1044,1,3,4,6,5,1,2,4,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,4,3,1,1,1,1,5,5,3,3,5,0,3,3,1,4,1,2,2,3,40
1,224,1045,2,3,5,6,6,1,1,6,1,1,2,2,2,2,3,1,2,3,3,4,1,1,1,1,1,3,4,3,3,2,2,2,1,1,1,2,3,2,3,4,1,1,2,3,48
1,224,1046,3,3,4,6,6,1,1,6,2,2,0,0,2,2,1,1,0,1,1,3,6,4,5,2,2,5,3,3,4,4,1,1,1,3,2,3,3,2,1,4,1,2,2,3,17
1,224,1047,3,3,6,2,5,1,1,7,2,2,2,1,2,1,3,1,4,3,3,2,1,1,1,1,1,5,1,3,4,2,2,2,1,4,5,2,3,2,0,4,1,2,2,3,43
1,224,1048,2,3,1,6,4,1,1,0,0,0,0,0,2,1,1,0,0,1,1,5,4,7,0,0,2,3,1,0,1,1,5,5,2,4,0,0,3,0,1,4,1,2,2,3,63
1,224,1049,6,1,7,6,6,1,2,7,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,3,1,1,1,2,1,1,1,3,2,1,3,3,1,4,1,2,1,3,37
1,224,1050,3,3,4,6,5,1,2,4,1,2,1,1,1,1,1,1,2,1,1,1,2,4,2,3,3,1,3,1,2,2,1,1,3,3,2,1,3,3,1,4,1,1,1,3,1
1,224,1051,2,3,6,6,5,1,1,6,1,2,1,0,2,2,1,3,3,1,2,5,0,7,0,4,4,1,3,0,1,1,4,4,3,3,2,3,3,2,2,4,1,2,1,3,13
1,224,1052,3,3,6,5,4,1,0,7,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,2,1,1,4,2,1,1,5,3,1,3,3,3,1,4,1,2,1,4,13
1,224,1053,4,3,6,6,3,1,2,7,1,1,1,1,1,1,2,1,2,2,2,1,4,4,4,4,3,2,1,1,2,2,2,2,5,3,1,2,3,3,1,4,1,1,1,4,22
1,224,1054,1,3,1,5,3,1,1,2,1,1,1,1,2,1,1,1,2,0,1,1,4,7,0,6,3,1,1,0,1,4,4,4,1,3,1,3,3,3,2,4,1,2,1,4,45
1,224,1055,2,3,7,3,5,1,2,7,1,1,1,1,2,2,3,1,2,3,2,1,1,1,1,1,1,3,1,2,0,2,3,4,5,3,5,0,3,3,1,4,1,1,4,5,7
1,224,1056,2,2,4,2,2,1,2,7,1,1,1,1,1,1,2,3,0,1,1,1,1,1,1,4,3,3,1,1,1,2,1,1,5,3,2,1,3,3,1,4,1,2,4,5,6
1,224,1057,4,2,5,4,4,1,2,7,1,1,3,3,1,1,3,0,2,3,2,2,1,1,1,1,3,3,1,1,2,2,5,5,1,1,3,3,3,3,1,4,1,2,4,5,11
1,224,1058,3,2,6,2,5,1,2,7,1,1,1,2,1,1,3,3,3,2,1,1,1,1,1,1,3,4,1,1,1,1,4,4,1,3,2,1,3,3,2,4,1,1,4,5,6
1,224,1059,3,2,4,1,2,4,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,7,0,0,3,3,1,1,0,2,5,5,0,0,5,1,3,3,0,4,1,2,4,5,10
1,224,1060,4,2,6,6,4,1,2,7,1,1,0,0,2,1,1,1,2,1,2,2,1,1,4,4,4,3,1,1,1,2,1,1,1,3,2,3,3,3,1,4,1,1,1,6,1
1,224,1061,4,2,6,2,1,1,2,4,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,4,3,4,1,1,1,2,1,1,5,3,2,1,3,3,1,4,1,1,4,6,15
1,224,1062,5,2,7,1,1,1,2,6,1,1,1,1,1,1,2,1,2,1,1,2,1,4,1,4,3,3,1,1,1,2,5,5,5,3,2,3,3,3,1,4,1,1,4,6,2
1,224,1063,4,3,5,5,5,1,2,7,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,4,4,1,1,4,2,0,3,5,3,5,3,3,3,2,4,1,1,1,7,24
1,224,1064,2,3,5,5,3,1,2,7,1,1,1,1,1,1,1,1,2,1,2,2,4,4,4,4,3,3,2,1,1,2,1,1,2,3,2,1,3,3,2,4,1,2,1,7,23
1,224,1065,4,2,5,6,4,1,1,0,1,1,1,1,1,1,3,1,2,3,3,1,4,4,4,3,3,3,1,1,1,2,1,1,2,3,3,1,3,2,1,4,1,2,1,7,2
1,224,1066,4,3,7,1,5,1,2,7,1,1,1,1,1,1,3,1,4,2,3,3,0,4,0,0,3,3,1,1,0,1,1,1,0,0,5,0,3,3,1,4,1,2,2,7,5
1,224,1067,3,2,6,5,4,1,2,7,1,1,1,1,1,1,2,3,3,0,2,2,4,4,4,4,2,2,1,4,4,3,2,1,1,3,5,3,3,3,2,4,1,1,2,7,46
1,224,1068,5,3,6,1,6,1,2,7,1,1,1,2,1,1,1,1,2,1,1,3,4,1,4,2,3,3,1,1,3,2,1,1,1,1,5,1,3,3,1,4,1,2,2,7,58
1,224,1069,4,2,4,1,4,1,2,7,1,1,1,0,1,1,2,3,3,1,1,1,1,1,1,1,4,4,1,1,1,2,1,2,1,1,0,2,3,2,2,4,1,1,2,7,87
1,224,1070,5,3,5,2,3,1,2,7,1,2,2,2,1,2,3,0,2,3,3,2,1,1,1,1,4,5,1,1,1,2,5,5,1,1,5,0,3,2,1,4,1,1,2,7,17
1,224,1071,4,3,5,1,6,1,2,7,1,1,1,1,3,3,3,1,4,3,2,3,1,1,1,1,3,4,3,4,4,3,1,4,1,1,5,0,3,3,2,4,1,2,2,7,103
1,224,1072,5,2,5,1,5,1,2,1,3,3,1,3,2,1,1,1,2,1,1,1,1,1,1,4,3,3,1,1,2,2,5,5,1,1,5,0,3,3,1,4,1,2,2,7,54
1,224,1073,4,3,5,1,2,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,4,1,3,4,1,1,0,2,1,1,1,1,3,3,3,3,1,4,1,1,2,7,82
1,224,1074,4,3,5,1,3,1,2,2,2,2,2,1,1,1,2,3,4,2,2,1,0,7,0,0,2,3,3,3,4,1,5,5,1,1,5,1,3,1,1,4,1,2,2,7,63
1,224,1075,2,3,5,3,2,1,2,6,1,2,2,3,1,1,1,3,4,1,1,1,4,4,4,4,2,3,1,1,4,2,1,1,1,3,2,1,3,3,1,4,1,2,2,7,74
1,224,1076,1,3,1,4,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,4,4,4,4,3,4,1,1,3,2,1,1,1,2,5,1,3,3,1,4,1,2,2,7,48
1,224,1077,4,3,5,1,1,1,1,2,1,1,1,3,1,1,3,3,2,4,3,1,1,1,1,1,3,3,3,3,3,1,5,5,1,1,3,3,3,3,1,4,1,1,2,7,45
1,224,1078,3,3,5,2,1,1,2,7,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,1,3,1,5,5,1,1,5,1,3,0,1,4,1,1,3,7,48
1,224,1079,3,2,4,1,2,1,2,7,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,3,2,1,2,0,1,2,2,1,1,2,3,3,3,1,4,1,2,3,7,11
1,224,1080,3,3,5,2,1,0,0,6,1,1,3,1,1,2,1,0,2,1,1,1,4,4,5,4,3,3,3,1,1,2,1,3,0,3,5,1,1,1,0,4,1,2,1,1,55
1,224,1081,4,2,6,4,3,1,2,5,2,1,1,2,2,2,1,1,4,1,3,3,6,6,6,4,3,3,2,2,4,4,4,4,3,4,4,2,2,3,0,4,1,1,1,1,36
1,224,1082,3,3,5,2,1,1,2,7,1,1,1,3,1,1,2,1,1,2,2,2,1,1,3,1,4,3,1,3,4,2,2,2,1,1,2,3,2,3,1,4,1,1,4,1,20
1,224,1083,5,2,6,3,2,1,2,7,2,1,2,0,2,1,2,1,2,1,2,2,6,6,6,4,2,2,3,3,1,2,4,4,1,4,2,3,2,2,1,4,1,2,4,1,34
1,224,1084,1,1,5,4,2,1,2,7,1,3,2,1,2,1,2,1,3,2,2,1,6,4,4,4,4,1,1,3,4,2,4,2,2,3,5,0,2,2,1,4,1,2,1,2,38
1,224,1085,4,3,5,2,5,1,2,7,1,1,1,1,1,1,3,1,3,3,2,3,6,5,5,6,3,4,1,1,2,2,1,3,1,3,5,0,3,2,1,4,1,2,1,1,101
1,224,1086,4,3,7,3,3,1,2,7,1,1,1,1,1,1,4,1,2,3,3,2,4,4,3,3,2,1,1,1,1,2,1,1,3,3,2,1,3,1,0,4,1,1,1,1,13
1,224,1087,5,3,5,3,6,1,2,7,1,1,0,3,2,1,1,1,2,1,2,3,4,4,5,4,3,1,1,2,4,2,2,2,1,1,5,3,3,3,1,4,1,2,1,1,60
1,224,1088,3,2,6,1,2,1,2,7,1,1,1,3,1,1,2,3,2,2,1,3,5,5,4,4,3,2,2,1,3,2,3,2,1,0,2,3,3,3,1,4,1,1,1,1,84
1,224,1089,3,3,5,4,5,1,2,1,1,1,1,1,2,1,3,1,1,2,2,2,5,5,4,4,4,3,1,1,4,3,1,1,5,3,5,1,3,3,1,4,1,2,1,1,88
1,224,1090,2,3,6,5,5,1,1,2,1,1,1,3,1,1,2,1,2,2,1,2,5,4,5,4,3,3,3,1,1,2,2,2,1,1,2,2,3,3,1,4,1,1,1,1,21
1,224,1091,3,3,5,4,3,1,1,4,1,2,2,1,2,2,3,3,2,3,3,1,4,4,4,4,4,3,1,1,1,4,4,4,3,3,3,3,3,1,2,4,1,1,1,1,4
1,224,1092,2,3,6,5,6,1,1,6,1,1,1,1,1,2,3,1,2,3,1,3,5,5,5,3,2,3,3,3,4,3,2,4,2,2,3,1,3,2,2,4,1,1,1,1,70
1,224,1093,4,3,5,1,5,1,2,7,1,1,2,3,1,1,2,1,4,2,4,2,6,5,4,4,3,3,1,3,2,2,5,5,1,0,5,0,3,3,1,4,1,1,4,1,24
1,224,1094,2,3,6,1,3,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,4,2,3,3,1,1,3,2,1,1,1,1,5,3,3,3,1,4,1,2,4,1,52
1,224,1095,2,2,6,1,1,1,2,2,1,2,2,3,1,1,4,1,4,1,3,2,1,1,1,1,3,2,1,4,4,2,5,5,1,1,5,0,3,2,1,4,1,1,4,1,67
1,224,1096,6,3,5,1,4,0,0,7,1,1,2,2,2,1,2,0,3,3,3,1,1,1,4,0,3,2,1,2,0,2,0,3,2,3,5,3,3,2,2,4,1,2,1,2,36
1,224,1097,6,3,5,1,4,0,0,7,1,1,2,2,2,1,2,0,3,3,3,1,1,1,4,0,3,2,1,2,0,2,0,3,2,3,5,3,3,2,2,4,1,2,1,2,36
1,224,1098,2,2,5,1,5,1,2,7,2,1,1,1,1,2,4,3,2,3,1,1,1,1,1,4,2,3,1,1,4,1,1,3,4,3,2,3,3,3,2,4,1,1,1,2,66
1,224,1099,4,2,6,1,1,1,2,0,1,0,0,0,0,0,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,0,1,1,3,2,1,4,1,2,2,8,63
1,224,1100,4,2,3,6,5,1,2,7,0,3,2,2,1,1,1,1,4,2,1,2,1,1,1,1,1,4,1,1,4,2,1,1,1,1,4,3,3,3,1,4,1,2,2,8,97
1,224,1101,5,2,6,1,3,1,2,7,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,2,3,1,0,0,2,5,5,0,0,5,0,3,3,2,4,1,1,2,8,48
1,224,1102,2,2,5,6,6,1,2,7,1,1,1,1,1,1,5,0,2,3,3,2,0,1,1,4,1,3,2,1,3,2,1,1,2,1,1,2,1,2,1,4,1,2,2,8,96
1,224,1103,4,2,6,2,5,1,2,7,1,1,1,3,1,1,3,1,2,2,2,3,1,1,1,1,4,3,3,3,4,2,5,5,2,3,2,1,3,3,1,4,1,1,2,8,57
1,224,1104,5,2,5,2,6,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,3,1,1,2,2,5,5,1,1,5,3,3,3,1,4,1,1,2,8,87
1,224,1105,4,2,1,0,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,4,4,0,4,3,3,1,1,3,2,1,1,4,3,1,0,3,3,1,4,1,2,2,8,134
1,224,1106,4,2,5,2,1,1,2,1,1,1,1,3,2,1,1,1,2,1,1,1,6,4,4,4,3,3,1,1,1,2,1,1,1,3,5,1,3,3,1,4,1,1,2,8,79
1,224,1107,4,2,5,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,4,1,1,2,2,1,1,1,1,1,1,3,3,1,4,1,1,2,8,72
1,224,1108,4,2,5,3,2,1,2,2,1,1,1,1,3,1,3,1,2,1,2,2,1,1,1,1,3,3,1,1,0,2,1,1,1,3,1,1,3,3,1,4,1,2,2,8,93
1,224,1109,3,2,5,1,1,1,2,2,1,3,3,3,3,3,1,1,2,1,1,0,1,1,1,1,1,5,1,1,1,2,5,5,0,1,1,1,3,3,1,4,1,1,2,8,3
1,224,1110,2,3,1,1,2,1,1,7,3,1,1,1,1,2,2,1,2,3,2,1,1,1,1,4,3,3,4,4,4,1,4,2,1,1,2,1,3,0,0,4,1,1,2,8,129
1,224,1111,3,3,5,0,1,0,1,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,2,1,4,1,1,2,8,32
1,224,1112,4,3,5,1,1,1,1,0,1,1,1,1,1,1,2,1,2,2,2,2,4,4,4,4,3,3,1,1,2,3,5,5,1,3,1,1,3,3,1,4,1,1,2,8,46
1,224,1113,4,2,6,2,3,1,2,7,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,4,4,2,1,1,4,1,1,1,1,1,5,3,3,3,1,4,1,2,3,8,1
1,224,1114,4,2,2,3,3,1,2,8,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,3,3,2,3,1,5,5,1,4,1,2,3,3,1,4,1,2,3,8,42
1,224,1115,4,1,4,5,4,1,2,8,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,4,4,3,1,4,2,1,2,1,1,2,2,3,3,1,4,1,1,3,8,38
1,224,1116,2,3,6,1,2,1,2,2,1,1,1,3,3,1,2,1,2,2,2,2,0,7,0,0,3,4,1,4,0,0,5,5,1,0,0,0,3,2,2,4,1,2,3,8,36
1,224,1117,6,2,5,2,1,1,2,2,1,1,1,0,1,1,2,1,4,2,1,1,4,1,4,4,1,3,1,1,3,3,2,2,0,0,2,0,3,3,1,4,1,2,3,8,24
1,224,1118,3,3,8,1,6,1,2,2,1,1,1,0,1,1,3,3,1,1,1,1,1,1,1,1,0,1,1,1,0,2,5,5,2,0,2,3,0,2,0,4,1,1,3,8,29
1,224,1119,3,3,6,1,1,1,2,2,1,1,1,3,1,1,2,1,2,2,1,1,1,1,1,1,4,3,1,4,0,0,5,5,1,1,3,1,3,3,1,4,1,1,3,8,34
1,224,1120,3,2,7,2,1,1,2,2,1,1,2,3,1,1,1,3,2,1,1,2,1,1,1,1,3,3,2,1,1,2,5,5,1,3,5,3,3,3,2,4,1,1,3,8,21
1,224,1121,1,1,6,1,5,1,2,7,3,3,3,3,3,3,2,3,2,2,2,2,4,4,1,4,3,4,4,4,0,2,1,1,0,0,0,0,3,0,1,2,3,1,2,7,47
1,224,1122,3,1,6,1,3,1,2,2,1,1,1,1,1,2,3,3,2,4,2,2,1,1,1,1,1,4,3,1,0,2,5,5,1,1,5,2,3,3,1,2,3,1,2,7,8
1,224,1123,3,3,4,4,3,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,3,1,1,1,2,1,1,3,3,1,1,3,3,1,2,3,1,2,7,100
1,224,1124,3,2,5,1,1,1,2,2,1,1,1,3,1,1,2,1,2,1,1,2,1,1,4,4,3,3,1,1,2,2,5,5,1,1,5,3,3,3,1,2,3,1,2,7,70
1,224,1125,1,1,1,1,1,1,1,7,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,3,3,1,1,1,2,1,1,1,3,1,1,3,3,1,2,3,2,2,7,75
1,224,1126,1,3,6,1,2,1,2,7,1,1,1,3,1,1,3,1,2,2,2,2,1,1,1,1,4,3,1,1,1,2,5,5,1,1,5,3,3,3,1,2,3,2,3,7,35
1,224,1127,2,2,3,6,5,1,2,0,1,1,1,1,1,1,4,1,0,1,2,1,3,3,4,4,1,1,3,1,2,1,5,5,2,3,2,1,0,1,1,2,3,2,1,1,28
1,224,1128,3,1,4,4,6,1,2,1,2,1,1,1,2,1,4,1,2,3,3,2,1,4,4,3,3,2,1,3,3,2,1,1,5,2,5,0,1,3,1,2,3,2,1,1,108
1,224,1129,1,1,5,1,2,1,2,7,1,2,2,2,1,1,1,3,2,1,1,1,1,1,1,1,1,3,1,3,4,2,4,4,5,3,5,1,2,3,2,2,3,1,1,2,31
1,224,1130,2,3,4,3,2,1,2,7,2,1,1,1,1,1,1,3,4,2,1,2,4,4,4,4,3,3,3,1,1,2,1,1,2,3,5,1,3,3,2,2,3,1,1,1,44
1,224,1131,2,1,5,4,5,1,2,7,2,1,2,2,1,2,2,1,4,2,3,3,1,6,4,4,2,1,3,3,3,3,4,4,3,4,3,3,3,2,2,2,3,2,1,1,102
1,224,1132,2,3,5,3,2,1,2,7,2,2,2,0,0,0,1,2,2,1,2,2,5,4,6,4,3,3,4,3,2,2,2,2,2,4,5,0,3,0,0,2,3,1,1,1,107
