CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.51.,Q.52.,Q.53.,Q.53..1,Q.53..2,Q.53..3,Q.53..4,Q.53..5,Q.53..6,Q.53..7,Q.53..8,Q.53..9,Q.53..10,Q.53..11,Q.53..12,Q.53..13,V.54.,V.55.,V.56.,V.57.
1,210,656,2,4,7,9,5,1,3,5,2,5,4,1,10,2,1,1,2,2,2,1,2,3,2,2,1,5,5,5,4,4,2,1,2,2,2,2,3,2,3,2,3,1,1,1,1,1,5,4,6,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,4,3,4
1,210,657,4,8,6,2,3,2,2,4,1,5,3,1,10,2,3,2,2,4,3,2,2,1,2,4,5,5,4,5,4,3,3,2,2,2,2,3,3,2,2,0,2,2,2,2,1,2,5,4,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,4,3,6
1,210,658,5,9,6,2,3,1,3,5,1,5,6,6,10,2,1,1,2,4,2,2,2,3,1,2,2,4,4,4,1,1,3,1,2,2,2,2,3,2,2,2,2,1,2,2,1,1,5,4,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,4,3,7
1,210,659,3,4,3,2,5,1,3,5,1,5,3,3,10,1,1,2,1,4,2,2,1,3,3,3,3,4,4,5,4,4,2,1,2,2,3,2,1,1,2,2,3,3,2,2,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,8
1,210,660,1,4,4,2,5,1,3,5,1,5,6,6,10,5,1,3,0,1,0,2,1,3,1,1,2,4,2,6,2,5,7,2,4,1,5,4,4,5,4,3,1,1,3,4,1,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,9
1,210,661,4,4,6,3,5,1,3,5,2,6,2,2,10,1,2,3,2,4,2,1,1,1,3,4,5,3,4,1,1,4,3,2,2,2,2,1,3,1,1,2,2,2,2,2,2,4,5,4,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,4,3,10
1,210,662,4,6,6,2,2,1,3,5,1,5,6,5,10,2,2,2,1,4,4,2,0,3,4,2,3,1,5,4,4,4,5,1,2,2,2,3,2,1,2,2,2,2,2,2,1,2,5,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,11
1,210,663,1,9,3,1,4,2,1,4,2,4,5,5,10,1,2,3,2,4,3,2,1,1,2,3,2,2,5,1,4,1,4,1,2,2,1,1,2,1,2,2,1,3,2,2,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,12
1,210,664,1,3,5,2,5,2,1,1,1,4,4,3,10,4,3,1,4,4,4,2,2,3,1,4,2,4,4,1,4,4,2,1,1,2,2,2,2,1,1,2,2,2,0,2,1,1,5,4,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,2,4,3,13
1,210,665,3,6,6,3,2,2,2,1,1,6,2,1,10,1,2,2,1,1,1,2,1,1,2,1,2,4,4,5,4,4,1,1,2,2,2,1,2,1,1,1,2,2,1,1,2,4,5,4,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,4,3,14
1,210,666,2,9,1,5,2,3,3,4,2,6,6,6,10,1,1,2,1,1,1,3,1,3,3,1,2,1,5,5,4,4,1,1,2,2,2,1,2,1,1,1,2,2,1,1,2,4,5,4,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,4,3,15
1,210,667,4,9,6,5,4,2,1,4,1,5,6,6,10,1,1,3,2,3,3,3,2,3,3,1,1,1,6,6,4,4,7,1,2,2,2,3,3,1,1,1,4,2,2,2,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,16
1,210,668,5,6,6,3,5,1,3,5,1,5,6,6,10,1,3,2,2,3,3,1,2,3,2,3,3,3,4,4,4,4,3,1,2,2,2,2,3,1,1,2,2,2,1,1,1,2,5,4,7,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,4,3,17
1,210,669,2,6,8,5,4,2,1,1,1,4,2,2,10,3,4,3,2,5,3,2,2,3,2,1,2,4,5,4,0,3,2,1,1,1,2,0,2,3,1,2,4,2,2,2,1,2,5,4,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,18
1,210,670,6,2,6,2,5,1,3,5,2,5,5,4,10,2,4,1,1,0,2,1,2,3,1,2,4,6,4,5,1,4,2,1,2,1,2,2,3,2,1,2,2,2,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,19
1,210,671,2,7,4,4,4,2,1,4,1,5,6,5,10,5,2,3,1,2,2,3,3,3,2,2,2,1,4,5,1,4,1,1,2,2,1,2,2,1,2,3,2,1,3,2,1,3,5,4,2,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,4,3,21
1,210,672,0,10,8,3,4,2,1,1,1,5,1,1,10,1,1,2,1,3,1,1,1,3,3,1,1,4,5,5,4,4,2,1,1,1,1,4,2,1,3,1,0,1,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,22
1,210,673,2,2,5,6,2,2,1,1,1,4,5,3,10,1,2,3,1,4,2,2,1,3,1,5,1,3,4,3,5,3,1,1,2,2,1,1,2,1,3,2,1,1,1,1,1,1,5,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,23
1,210,674,1,1,2,0,1,1,3,5,1,5,2,2,10,2,4,3,1,1,1,2,2,1,1,1,2,5,3,1,4,4,1,1,1,3,1,1,2,0,2,2,1,1,3,3,1,2,5,4,8,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,24
1,210,675,1,3,5,5,1,1,3,5,1,4,3,2,10,2,2,3,1,4,2,2,2,3,2,1,2,3,4,4,4,4,2,1,2,2,1,2,2,1,1,2,1,2,2,2,1,2,5,4,4,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,4,3,25
1,210,676,2,10,2,7,1,2,1,1,1,4,3,2,10,2,1,3,1,4,2,2,2,4,3,1,3,4,3,2,3,3,4,2,1,1,5,1,4,2,4,1,1,2,2,0,2,4,5,4,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,3,26
1,210,677,1,5,6,6,4,1,3,5,1,5,3,3,10,4,2,2,4,4,3,3,3,4,2,2,2,6,4,1,4,3,3,1,4,2,5,1,2,3,3,1,2,4,0,0,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,27
1,210,678,1,9,2,5,3,1,3,5,1,4,3,3,10,2,1,3,1,2,2,1,1,1,2,1,5,5,4,5,1,4,3,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2,5,4,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,4,3,28
1,210,679,6,8,6,4,5,3,3,3,2,5,3,3,10,2,2,1,1,1,1,1,2,1,1,2,2,4,4,4,1,3,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,5,4,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,4,3,29
1,210,680,7,9,7,6,5,1,3,5,2,6,6,6,10,2,2,3,2,2,2,1,2,2,3,5,3,1,4,5,1,1,1,2,2,2,2,3,2,2,3,1,2,2,1,2,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,30
1,210,681,4,6,6,2,5,1,3,5,2,5,6,5,10,4,3,0,4,5,4,2,2,1,3,4,0,0,5,0,1,3,2,1,1,1,2,1,3,3,3,1,4,4,0,0,1,2,5,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,31
1,210,682,3,8,6,3,5,1,3,5,1,5,6,5,10,2,3,3,1,4,2,2,2,3,2,2,2,0,4,1,4,3,2,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,32
1,210,683,2,9,5,9,4,1,3,5,2,5,4,4,10,2,4,1,2,2,3,3,2,2,3,3,3,6,4,4,4,3,5,2,1,1,2,2,3,1,2,2,2,3,2,2,1,2,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,0
1,210,684,5,7,5,2,5,1,3,5,1,5,5,5,10,1,1,3,1,3,3,3,2,3,2,2,5,6,4,2,4,1,5,2,3,2,1,3,3,1,1,2,3,2,1,2,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1
1,210,685,7,8,5,2,3,3,3,4,2,7,6,6,10,1,1,1,1,4,2,1,1,1,1,2,2,4,1,4,4,4,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2
1,210,686,1,5,2,1,4,2,1,2,3,6,2,1,10,3,3,1,4,4,3,1,1,4,1,1,5,6,5,5,1,1,1,2,4,4,1,4,3,2,1,2,2,3,2,2,2,4,5,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,3,3
1,210,687,5,6,7,1,4,2,2,1,1,5,4,4,10,3,3,1,4,4,4,1,1,2,2,5,5,6,4,5,1,1,1,2,4,4,1,4,3,2,1,2,2,3,2,2,2,4,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4
1,210,688,2,2,5,5,4,1,3,5,1,4,3,2,10,3,1,3,2,2,2,2,3,3,2,2,2,4,4,5,4,3,5,1,2,2,2,2,3,2,2,2,2,2,1,1,2,4,5,4,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,4,3,5
1,210,689,4,5,6,3,5,1,3,5,2,5,7,6,10,1,2,3,3,2,3,2,2,3,1,3,2,1,4,1,4,4,3,1,4,2,2,2,2,2,1,2,2,5,1,1,1,1,5,4,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,6
1,210,690,3,4,6,3,3,2,1,4,1,5,5,4,10,2,1,3,2,2,3,1,1,0,2,3,2,3,4,0,1,3,5,2,2,2,1,3,3,1,1,2,2,3,1,1,2,4,5,4,4,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,4,3,7
1,210,691,4,2,6,3,5,1,3,5,1,5,2,2,10,1,1,3,2,1,2,1,2,1,2,0,1,2,5,1,4,4,5,2,1,2,1,3,2,1,1,2,1,1,1,2,2,4,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,8
1,210,692,3,6,2,5,1,1,3,5,1,5,7,5,10,3,3,3,3,5,4,2,2,2,2,5,4,1,5,5,4,4,4,1,2,2,1,4,3,1,3,2,3,2,1,1,1,1,5,4,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,9
1,210,693,5,8,7,7,2,2,2,1,2,7,3,2,10,2,2,3,3,0,2,3,3,4,2,5,5,4,6,6,4,1,7,1,4,4,2,4,4,3,3,2,2,2,1,2,0,0,5,4,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,4,3,10
1,210,694,6,7,6,3,3,1,3,5,2,6,7,5,10,1,1,1,1,2,1,1,1,1,2,2,2,1,2,5,4,2,2,2,2,3,2,2,2,1,2,2,2,1,1,1,1,1,5,4,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,3,11
1,210,695,2,3,5,2,5,1,3,5,1,5,5,4,10,4,1,3,1,2,2,3,1,3,1,1,3,3,4,4,4,4,7,1,2,2,2,3,1,1,1,2,2,2,1,2,3,0,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,12
1,210,696,4,10,8,3,5,2,1,4,2,4,4,2,10,1,0,3,3,3,0,0,1,2,2,4,4,4,4,4,1,4,5,2,2,2,2,3,2,3,3,2,2,3,1,1,1,1,5,4,2,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,4,3,13
1,210,697,3,8,7,4,3,2,2,4,1,6,2,1,10,2,3,2,2,2,3,3,2,3,1,1,1,5,4,5,4,4,3,1,2,2,1,3,2,1,3,2,3,2,2,2,1,1,5,4,3,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,4,3,14
1,210,698,5,4,7,1,3,1,3,5,1,4,4,4,10,1,1,1,2,3,1,1,1,1,1,1,1,3,4,5,1,1,1,1,2,2,2,3,2,2,1,2,1,1,1,1,1,2,5,4,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,4,3,15
1,210,699,3,8,7,1,3,1,3,5,2,6,2,2,10,2,2,1,3,2,2,1,1,3,1,2,2,5,4,1,4,4,3,2,2,2,2,3,2,1,1,2,2,1,2,2,1,2,5,4,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,4,3,16
1,210,700,3,8,6,3,5,1,3,5,1,4,2,2,10,1,1,1,1,2,2,2,1,1,1,2,2,5,4,5,4,5,1,1,2,2,2,3,2,1,1,2,4,3,1,1,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,17
1,210,701,4,3,7,5,3,1,3,5,2,6,5,5,10,2,2,1,3,2,2,1,2,3,2,1,2,1,4,6,1,5,5,1,2,2,2,3,2,3,3,2,3,1,1,2,2,4,5,4,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,4,3,18
1,210,702,3,8,5,2,4,2,1,4,1,6,6,5,10,2,1,3,2,2,1,2,1,1,3,1,2,2,1,2,2,2,0,2,3,4,3,4,3,2,3,2,4,3,2,2,2,4,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,19
1,210,703,4,4,5,2,3,1,3,5,1,5,3,3,10,1,1,3,1,3,4,1,3,3,2,1,2,3,4,4,4,4,5,1,1,2,1,1,3,2,3,2,1,2,1,2,1,1,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,20
1,210,704,4,3,6,2,2,1,3,5,1,5,3,3,10,2,2,3,1,3,4,1,2,3,1,2,4,6,3,1,4,4,1,1,2,1,1,1,3,1,1,2,3,2,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,21
1,210,705,4,7,6,7,2,1,3,5,2,6,2,2,10,1,2,1,2,2,2,1,1,3,1,2,2,2,6,6,5,5,7,1,2,2,5,3,3,1,1,2,2,1,1,1,1,1,5,4,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,4,3,22
1,210,706,1,9,6,9,5,3,3,1,1,5,2,1,10,2,2,2,2,0,2,3,2,3,1,5,5,5,4,1,4,1,3,1,2,2,5,1,3,1,1,2,2,1,1,1,1,1,5,4,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,4,3,23
1,210,707,3,8,7,3,5,1,3,5,1,6,3,2,10,2,2,3,2,3,2,2,2,3,1,3,2,5,4,5,4,3,2,1,2,2,2,1,2,1,1,2,3,3,3,1,1,2,5,4,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,2,4,3,24
1,210,708,3,6,5,0,0,1,3,5,2,7,3,1,10,5,4,3,4,5,4,2,2,2,4,4,2,4,4,4,4,5,5,1,2,2,1,3,3,3,3,1,2,3,1,1,2,4,5,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,25
1,210,709,2,5,4,3,3,1,3,5,1,6,4,2,10,5,4,3,1,4,3,2,1,3,2,1,3,5,1,6,1,5,1,0,3,2,1,1,3,1,3,2,3,2,1,1,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,26
1,210,710,3,6,6,9,5,2,1,4,1,5,5,4,10,4,1,3,3,1,2,2,1,1,2,1,1,3,4,4,4,3,5,2,3,2,2,3,1,2,2,2,3,1,2,2,1,1,5,4,2,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,4,3,28
1,210,711,3,5,6,1,4,1,3,5,2,5,5,5,10,5,1,3,1,2,2,3,1,3,2,4,4,2,5,5,4,4,3,0,2,2,1,4,3,1,1,2,4,3,3,3,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,29
1,210,712,4,8,8,3,5,1,3,5,2,5,3,1,10,2,1,2,2,2,1,1,1,3,2,2,2,4,5,5,4,3,5,1,2,2,1,3,2,2,2,2,3,2,1,2,1,2,5,4,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,4,3,30
1,210,713,3,3,6,4,4,1,3,5,1,5,4,4,10,2,1,2,1,2,2,2,1,2,2,1,2,4,4,4,4,1,5,1,2,2,2,3,3,1,1,2,2,2,2,2,2,4,5,4,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,4,3,32
1,210,714,5,10,4,7,3,2,1,3,2,5,5,5,10,1,1,3,2,2,1,3,2,3,1,2,2,3,4,4,4,3,0,1,2,2,2,3,2,1,2,2,2,1,1,1,1,1,5,4,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,4,3,33
1,210,715,3,8,5,3,5,3,3,1,1,5,2,2,10,1,2,3,2,3,2,2,1,3,2,2,1,0,6,6,5,5,7,0,1,3,5,1,4,2,1,2,0,3,1,1,1,1,5,4,0,2,1,1,2,1,2,2,2,1,1,1,2,1,2,2,4,3,34
1,210,716,4,3,6,1,4,1,3,5,2,5,5,1,10,2,2,3,2,2,2,3,1,3,2,2,3,2,4,4,3,4,5,2,2,2,2,2,3,3,2,3,2,1,1,1,1,3,5,4,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,2,4,3,35
1,210,717,5,3,6,6,3,2,2,4,2,6,2,1,10,1,2,3,2,3,2,2,1,3,2,3,4,2,4,1,4,4,6,1,2,2,1,1,2,3,1,2,3,3,1,1,1,2,5,4,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,2,4,3,36
1,210,718,4,8,4,2,3,1,3,5,1,5,5,5,10,1,1,3,1,2,2,2,1,3,2,1,1,3,6,6,4,5,5,1,4,2,5,4,3,1,2,2,2,2,1,1,1,3,5,4,2,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,4,3,37
1,210,719,4,3,6,9,3,1,3,5,1,5,3,2,10,2,2,1,3,2,1,1,1,3,1,1,2,2,4,5,3,3,5,1,2,2,3,2,2,3,3,2,2,1,2,2,1,2,5,4,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,4,3,38
1,210,720,3,8,6,2,5,1,3,5,1,5,3,2,10,4,1,1,2,3,2,2,1,2,4,2,5,4,4,5,4,4,5,1,2,2,2,1,2,2,3,2,4,3,2,2,1,1,5,4,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,2,4,3,39
1,210,721,3,4,5,9,4,1,3,5,1,5,4,3,10,2,2,3,2,2,2,2,3,3,2,2,2,4,4,4,4,3,3,2,2,2,2,2,2,3,1,2,2,2,2,2,1,2,5,4,2,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,4,3,40
1,210,722,4,4,6,9,5,1,3,5,1,5,4,2,10,1,1,3,2,2,2,1,2,3,2,2,1,2,4,4,4,4,5,1,2,2,1,2,2,3,1,2,2,2,1,1,1,2,5,4,2,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,4,3,41
1,210,723,4,8,4,2,5,1,3,5,1,5,7,6,10,3,1,3,2,1,2,2,1,3,3,3,2,1,4,4,4,4,6,2,2,1,1,3,2,1,2,2,2,2,2,2,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,42
1,210,724,6,8,6,3,5,1,3,5,1,5,5,5,10,2,1,3,1,3,2,2,2,1,2,1,2,2,5,3,1,2,5,1,2,2,1,2,3,1,3,2,3,2,2,2,1,1,5,4,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,4,3,43
1,210,725,3,9,5,2,4,4,3,4,1,4,2,2,10,1,1,3,1,4,3,2,2,3,1,4,3,4,5,1,4,3,5,1,1,1,1,2,3,1,1,2,4,3,2,2,1,1,5,4,2,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,4,3,44
1,210,726,3,2,5,5,2,1,3,5,1,3,3,3,10,2,2,3,1,4,3,3,2,2,1,3,2,5,4,5,4,4,6,2,1,1,2,2,3,1,2,2,3,3,2,2,2,4,5,4,7,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,45
1,210,727,2,2,6,2,5,1,3,5,2,5,3,3,10,5,2,1,4,4,3,2,2,2,4,2,2,5,5,1,1,3,5,1,2,2,1,3,2,2,2,2,4,1,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,46
1,210,728,3,5,1,5,1,1,3,5,1,5,5,4,10,2,1,3,1,4,2,3,2,3,3,2,2,3,5,5,1,3,5,1,1,1,3,1,2,1,3,2,1,2,1,2,1,2,5,4,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,4,3,47
1,210,729,2,2,5,6,1,1,3,5,1,4,5,4,10,2,1,3,1,2,2,3,2,3,3,2,2,3,5,4,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,4,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,48
1,210,730,2,5,6,2,5,1,3,5,1,5,2,1,10,2,2,1,3,2,2,3,3,2,2,2,3,5,4,2,1,2,2,1,3,1,2,3,3,2,3,2,3,3,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,49
1,210,731,5,7,6,3,4,2,2,4,2,6,7,5,10,1,1,3,2,4,2,1,1,3,1,2,2,5,6,4,4,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,5,4,2,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,4,3,50
1,210,732,4,5,6,2,5,1,3,5,1,5,3,2,10,2,2,3,2,2,2,2,1,1,3,1,2,5,4,4,4,4,5,1,2,2,2,2,2,3,3,2,2,3,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,51
1,210,733,3,6,6,6,1,1,3,5,1,5,5,1,10,1,2,3,1,2,2,2,2,3,1,3,2,2,4,1,4,3,3,2,2,2,2,2,3,3,2,1,3,2,3,3,2,4,5,4,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,4,3,52
1,210,734,2,5,4,8,1,1,3,5,1,6,4,3,10,3,1,1,1,4,3,2,2,4,3,4,4,6,4,4,3,3,7,2,3,3,5,4,3,2,2,1,4,1,2,2,1,1,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,53
1,210,735,1,7,1,5,1,1,3,5,1,5,3,3,10,1,2,3,1,4,2,2,1,3,1,2,1,4,4,4,1,4,3,1,4,2,1,4,4,5,1,2,1,1,3,3,2,4,5,4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,54
1,210,736,2,8,1,4,4,1,3,5,1,5,7,0,10,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,55
1,210,737,2,1,2,6,1,1,3,5,1,4,3,3,10,3,1,3,1,2,3,0,2,2,1,2,2,4,6,6,5,5,2,1,1,2,5,4,2,1,4,2,1,2,2,2,1,2,5,4,8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,56
1,210,738,1,3,2,6,3,1,3,5,1,3,3,2,10,4,0,0,4,2,2,2,1,2,2,4,2,3,2,2,4,2,4,0,1,2,1,1,3,4,3,2,1,2,3,3,2,4,5,4,7,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,3,57
1,210,739,1,9,1,5,3,2,1,2,2,5,3,3,10,0,3,3,1,0,1,2,1,3,1,1,1,6,1,3,4,0,0,0,0,2,5,1,4,1,0,2,0,0,2,2,1,2,5,4,3,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,4,3,58
1,210,740,2,5,3,6,1,1,3,5,1,5,3,3,10,1,1,2,1,2,1,2,1,3,2,1,1,5,4,4,4,4,2,1,1,1,2,2,2,1,2,3,1,1,2,2,2,4,5,4,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,2,4,3,59
1,210,741,4,9,1,7,2,2,1,4,1,6,4,4,10,5,1,3,1,4,1,2,2,2,2,1,4,3,5,5,4,4,1,2,1,4,3,1,3,1,3,2,1,3,2,2,1,1,5,4,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,4,3,60
1,210,742,1,3,5,2,5,1,3,5,1,4,4,4,10,5,1,0,1,4,1,2,2,2,1,1,4,4,5,5,4,4,1,2,1,4,3,1,3,1,3,2,1,3,2,2,1,1,5,4,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,4,3,61
1,210,743,2,9,3,3,5,1,3,5,1,4,3,3,10,5,2,1,1,1,1,1,1,1,1,5,1,4,6,6,1,1,3,2,1,2,2,2,2,1,1,2,1,1,1,1,1,3,5,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,3,62
1,210,744,5,8,2,5,2,2,1,4,1,5,6,5,10,1,1,2,1,2,2,1,2,3,3,1,2,1,2,2,4,5,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,5,4,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,63
1,210,745,6,8,6,6,1,2,2,1,2,7,6,5,10,2,1,3,1,1,1,3,1,1,2,1,1,1,6,6,5,5,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,64
1,210,746,6,7,6,7,3,2,2,1,1,6,4,3,10,5,1,3,3,2,3,2,1,2,2,2,2,4,4,5,4,4,1,1,1,1,1,4,3,1,1,2,4,2,2,2,1,2,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,65
1,210,747,3,8,6,2,1,1,3,5,1,5,6,5,10,2,1,3,1,2,1,3,2,3,2,1,3,2,6,4,4,1,3,1,2,2,2,1,2,1,2,2,2,1,2,2,3,0,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,66
1,210,748,5,9,6,1,4,2,2,4,1,5,6,5,10,2,1,1,2,1,1,1,2,1,2,2,1,2,4,5,2,2,2,1,2,1,2,1,3,1,1,2,3,2,3,2,2,4,5,4,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,4,3,67
1,210,749,3,9,5,3,5,1,3,5,1,5,6,5,5,2,2,3,1,4,1,2,1,2,4,4,2,1,5,5,3,2,4,0,2,2,2,1,3,4,3,1,2,3,1,2,2,4,5,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,68
1,210,750,5,8,7,3,4,1,3,5,1,5,6,6,10,1,2,2,1,3,2,3,2,1,1,2,3,5,4,1,4,4,1,1,1,1,2,3,3,2,1,2,3,1,1,2,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,69
1,210,751,5,10,6,1,1,1,3,5,1,5,6,6,10,1,1,2,2,1,1,3,2,1,1,1,2,4,6,1,3,5,2,1,1,2,1,4,2,1,2,2,2,1,2,2,2,4,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,70
