CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14A.,Q.14B.,Q.14C.,Q.14D.,Q.14E.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,V.41.,V.42.
1,181,3571,1,3,5,2,3,3,3,1,1,4,1,1,1,1,2,2,1,2,1,1,1,2,1,2,4,2,2,1,2,2,1,1,1,3,1,3,1,1,2,2,2,5,3,36,108
1,181,3572,1,5,2,3,2,4,3,1,1,3,2,2,2,2,3,2,2,2,1,2,2,2,1,1,3,2,2,3,3,2,2,3,1,1,2,3,3,2,2,3,4,4,1,36,110
1,181,3573,1,3,6,3,6,4,3,1,1,3,1,2,2,2,3,2,2,2,2,2,1,2,3,3,5,2,3,3,4,2,2,2,2,1,2,2,2,0,3,3,4,3,1,36,116
1,181,3574,1,2,6,1,3,4,3,1,1,3,3,2,2,1,3,2,1,2,2,2,2,2,2,2,3,2,2,3,4,2,2,2,1,1,2,3,3,2,3,3,4,3,1,36,117
1,181,3575,1,6,7,4,3,4,3,1,1,3,1,1,1,1,3,1,1,1,5,2,1,2,3,3,4,2,1,3,3,2,2,2,2,1,2,2,2,2,1,1,4,3,3,36,198
1,181,3576,1,3,3,2,2,4,3,1,1,4,2,2,1,1,3,1,1,1,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,4,3,3,36,205
1,181,3577,1,2,1,3,2,2,3,4,2,2,1,2,2,0,3,0,3,2,5,1,1,2,3,1,3,2,2,2,3,3,2,2,2,2,1,5,2,5,1,3,3,4,1,36,208
1,181,3578,1,5,6,2,3,5,3,1,1,3,3,2,1,1,3,2,1,1,2,3,3,2,1,2,3,2,2,1,1,1,2,2,1,1,1,4,2,2,2,1,1,1,1,36,217
1,181,3579,1,4,6,3,2,3,3,1,2,1,1,2,2,2,3,1,1,2,5,2,2,2,3,1,3,2,2,3,3,2,1,2,3,3,1,4,2,2,3,1,4,4,1,36,149
1,181,3580,1,6,4,2,2,3,3,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,2,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,36,119
1,181,3581,1,5,3,3,2,2,3,1,1,1,1,1,1,1,3,2,1,2,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,4,2,1,36,121
1,181,3582,1,5,4,3,2,3,3,1,1,4,4,2,1,1,3,2,2,1,2,2,2,1,2,2,3,2,3,2,2,2,2,2,1,1,1,2,1,2,2,3,4,4,1,36,122
1,181,3583,1,5,7,3,3,3,3,1,1,3,1,1,1,2,3,2,1,2,2,2,1,2,1,2,3,2,2,2,2,2,4,1,1,1,1,3,1,1,2,3,3,2,1,36,130
1,181,3584,1,1,7,1,2,2,3,3,1,2,3,0,1,1,1,2,1,1,2,2,2,1,1,3,3,2,3,2,3,2,2,2,1,1,2,2,2,0,2,1,3,3,1,36,134
1,181,3585,1,5,5,3,4,2,3,2,1,4,3,1,1,2,3,2,1,2,5,2,1,2,2,1,2,2,1,2,3,2,4,2,1,3,1,1,1,2,2,2,3,5,2,36,135
1,181,3586,1,5,6,3,2,3,3,1,1,2,3,2,2,2,3,1,1,1,5,2,1,2,2,3,3,2,2,2,3,2,2,1,2,1,1,2,2,0,2,3,3,3,1,36,136
1,181,3587,1,2,4,3,2,3,3,4,2,3,1,1,1,1,2,2,1,1,5,1,1,2,2,2,4,2,2,2,3,1,2,1,2,3,2,2,2,1,2,1,3,2,3,36,137
1,181,3588,1,2,2,3,3,2,3,4,1,3,1,1,1,1,3,2,1,1,5,1,1,2,1,1,4,2,2,2,1,2,4,2,1,1,1,2,1,1,1,3,4,2,2,36,142
1,181,3589,1,3,4,2,2,3,3,1,2,3,2,1,1,1,3,2,1,2,5,1,1,1,1,3,4,2,3,2,2,2,4,2,2,1,2,5,1,0,1,1,4,1,3,36,144
1,181,3590,1,2,6,1,3,2,3,2,1,4,1,2,1,1,3,3,1,1,3,2,1,2,4,1,3,2,2,3,3,1,2,3,2,2,2,2,3,2,2,3,4,3,1,36,145
1,181,3591,1,3,6,3,3,4,3,1,1,3,2,2,1,1,3,1,1,1,3,1,1,2,2,2,3,2,2,2,2,2,2,2,2,3,2,5,1,4,2,2,3,2,1,36,147
1,181,3592,1,1,4,1,2,2,3,3,1,4,3,1,1,1,2,1,1,1,5,1,1,2,1,2,4,2,3,4,3,2,1,1,2,1,1,2,2,4,1,3,3,5,3,36,151
1,181,3593,1,5,4,2,2,3,3,1,1,1,1,1,1,2,3,3,2,2,5,1,1,2,2,2,3,2,2,2,3,2,2,2,1,1,2,2,1,2,2,3,3,2,1,36,152
1,181,3594,1,5,5,3,3,3,3,1,1,3,3,2,2,1,3,1,1,2,5,2,0,2,3,1,2,2,2,4,2,2,2,1,2,1,1,2,2,2,2,3,3,3,1,36,153
1,181,3595,1,5,4,3,2,4,3,4,1,4,1,2,1,2,3,2,2,1,5,2,3,2,2,1,5,2,2,3,5,2,3,2,2,1,1,4,2,5,3,3,2,3,1,36,32
1,181,3596,1,2,6,3,4,4,3,1,2,1,4,2,1,1,3,1,1,2,2,1,2,1,3,0,4,2,3,3,3,2,2,3,2,1,2,4,0,3,2,3,3,3,3,36,34
1,181,3597,1,2,5,2,3,4,2,4,1,3,4,1,0,2,3,3,2,2,3,3,2,2,4,1,5,3,3,4,5,2,2,3,2,1,2,5,2,2,2,3,4,4,2,36,56
1,181,3598,1,3,4,1,4,4,2,1,1,4,4,2,0,1,3,1,1,2,2,1,1,2,1,2,3,2,3,3,3,2,1,2,2,1,1,4,1,2,2,2,4,4,3,36,67
1,181,3599,1,5,6,1,5,2,2,1,4,1,4,1,3,2,2,3,2,4,3,1,1,2,4,3,4,3,3,4,5,2,4,1,2,1,1,2,4,0,0,3,4,4,1,36,91
1,181,3600,1,2,5,3,5,3,2,1,1,4,2,2,2,1,3,2,2,2,3,2,1,2,1,2,5,2,1,4,5,2,4,2,2,1,1,4,1,2,3,2,4,3,1,36,118
1,181,3601,1,2,5,2,6,4,2,1,4,3,2,2,2,2,3,2,1,2,5,2,1,2,3,3,3,3,3,3,4,2,2,3,2,1,2,4,2,2,2,3,4,4,1,36,124
1,181,3602,1,2,5,1,0,3,2,2,0,2,2,2,3,2,3,2,2,2,2,3,3,2,4,1,4,3,2,3,5,2,3,3,2,3,1,2,3,2,3,3,3,4,3,36,126
1,181,3603,1,3,1,3,5,4,2,2,1,3,2,2,2,2,3,2,1,2,5,3,3,2,4,3,4,3,3,4,4,2,2,3,2,1,1,5,2,0,3,3,3,4,1,36,204
1,181,3604,1,2,4,2,6,5,2,1,1,4,4,1,1,1,3,0,1,1,2,1,1,2,2,3,3,1,1,1,2,3,2,3,1,3,1,1,1,2,1,2,4,3,2,36,214
1,181,3605,1,2,5,3,6,3,1,4,2,3,1,1,2,2,3,3,2,1,2,1,2,2,4,1,5,2,2,1,3,1,1,2,3,2,2,2,4,5,2,3,4,4,2,36,90
1,181,3606,1,4,4,2,6,3,1,3,1,3,2,2,1,1,3,1,1,4,1,3,2,2,2,3,5,2,2,4,3,2,4,2,3,1,2,5,4,2,4,2,4,5,1,36,128
1,181,3607,2,4,6,3,4,4,3,1,1,1,4,0,2,2,3,2,1,4,0,3,1,2,3,1,4,3,3,3,5,2,3,1,2,1,2,4,2,5,2,0,4,4,1,36,20
1,181,3608,2,6,5,1,4,4,3,1,1,4,1,1,1,1,2,2,1,1,2,1,1,2,1,2,3,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,3,36,93
1,181,3609,2,5,8,2,3,4,3,1,1,3,3,2,1,1,3,2,1,3,3,2,1,2,4,1,3,2,2,3,3,2,1,2,2,2,2,1,1,0,2,3,0,4,1,36,24
1,181,3610,2,6,6,2,4,5,3,1,1,2,1,2,0,3,3,3,1,1,3,1,1,2,2,1,4,3,3,1,2,2,1,1,0,1,2,4,1,2,1,1,2,2,1,36,46
1,181,3611,2,3,5,1,5,4,2,4,1,2,4,2,2,2,3,3,1,2,5,3,2,1,4,2,5,3,3,3,5,2,3,3,2,1,2,1,2,0,3,3,3,4,3,36,1
1,181,3612,2,2,6,1,4,5,3,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,5,1,0,2,2,3,3,2,36,30
1,181,3613,2,5,8,1,3,3,3,1,1,4,0,1,1,2,3,1,1,1,5,0,1,2,2,3,4,1,1,2,2,3,1,1,3,3,1,3,1,1,2,2,2,2,3,36,63
1,181,3614,2,5,6,5,4,6,3,1,1,1,1,1,1,1,2,1,2,2,5,2,1,2,2,1,5,1,2,1,4,2,2,3,2,1,2,4,1,1,2,1,2,1,2,36,68
1,181,3615,2,4,7,2,4,4,3,1,1,3,1,1,1,1,3,1,1,1,2,2,1,2,1,2,3,1,2,4,3,2,3,1,1,1,2,3,2,2,2,3,3,2,1,36,7
1,181,3616,2,5,8,3,2,3,3,1,4,4,1,1,2,3,3,1,1,1,5,2,1,2,4,1,2,1,2,3,4,2,2,2,2,3,2,2,2,5,3,0,0,0,0,36,26
1,181,3617,2,5,8,3,3,4,3,1,1,4,4,2,2,1,3,0,2,1,2,2,1,2,1,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,36,201
1,181,3618,2,5,7,2,4,5,3,1,2,4,2,1,2,2,2,2,1,1,1,2,1,2,1,2,3,2,2,2,2,2,1,2,1,1,2,4,1,3,1,2,2,2,3,36,163
1,181,3619,2,5,8,2,3,4,3,1,1,3,1,1,2,1,3,2,1,2,1,2,1,2,2,3,3,2,3,4,3,2,1,1,2,1,1,2,2,2,2,1,2,1,1,36,167
1,181,3620,2,2,7,1,4,3,3,1,1,3,1,1,1,1,3,2,1,2,5,2,2,2,1,2,5,2,2,2,2,2,2,2,1,1,2,3,2,3,1,1,2,1,3,36,172
1,181,3621,2,5,4,1,4,5,3,1,1,4,1,1,2,2,3,1,1,2,5,3,1,1,2,2,5,0,2,4,3,2,2,2,1,1,1,3,4,2,2,3,4,4,1,36,123
1,181,3622,2,6,5,1,4,6,3,1,4,3,2,2,1,2,3,1,1,1,5,2,1,2,2,1,2,1,1,4,2,3,2,2,2,2,2,3,2,2,2,2,3,3,1,36,156
1,181,3623,2,4,4,2,3,3,3,1,1,3,1,1,1,1,3,2,1,1,2,1,1,2,1,2,5,3,3,2,3,2,1,2,1,1,2,2,1,1,1,2,2,2,1,36,36
1,181,3624,2,5,7,3,3,3,3,1,1,2,1,1,1,2,3,2,2,2,4,2,3,2,2,2,5,3,3,3,3,2,2,2,3,1,2,2,1,1,1,2,2,2,1,36,160
1,181,3625,2,5,2,2,3,3,3,1,1,3,1,1,1,1,1,1,1,2,4,2,1,2,2,1,4,2,2,2,2,2,1,1,3,1,2,5,2,1,2,1,1,2,1,36,40
1,181,3626,2,6,2,1,0,5,3,1,3,4,1,2,3,2,3,2,2,2,0,1,1,2,3,1,3,2,3,2,3,2,2,2,2,1,2,2,2,2,3,3,4,4,1,36,45
1,181,3627,2,5,7,1,3,4,3,1,1,1,4,2,3,3,3,1,1,1,5,1,1,2,2,0,2,2,2,3,5,2,1,1,1,1,1,2,1,2,2,3,4,4,1,36,64
1,181,3628,2,6,5,4,4,6,3,1,1,4,4,2,1,2,3,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,36,81
1,181,3629,2,2,6,1,4,5,3,4,3,3,2,2,1,3,3,3,2,2,3,3,2,2,4,1,5,2,2,3,5,2,2,3,2,1,1,5,2,2,4,3,4,4,3,36,96
1,181,3630,2,6,6,2,3,4,3,1,1,3,1,1,1,1,3,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,4,1,2,2,3,3,2,1,36,97
1,181,3631,2,4,5,3,2,3,3,1,1,0,4,1,1,1,2,2,1,2,2,1,2,2,1,2,3,2,2,4,3,2,4,1,1,3,2,2,2,0,1,1,3,2,1,36,113
1,181,3632,2,6,1,1,4,3,3,1,1,3,1,1,1,1,2,1,2,1,5,1,1,2,2,1,3,2,2,4,3,2,1,2,3,3,1,5,1,3,1,2,3,2,1,36,114
1,181,3633,2,6,1,1,4,4,3,1,4,3,1,1,2,2,3,2,2,2,5,1,2,2,2,3,3,2,2,2,3,2,2,1,1,1,1,2,1,5,1,1,2,2,3,36,212
1,181,3634,2,6,4,2,4,2,3,4,4,4,1,1,1,1,3,2,1,1,2,1,1,2,3,3,4,2,2,4,3,2,4,2,2,1,2,3,4,1,2,2,2,5,1,36,213
1,181,3635,1,3,8,3,3,4,3,1,1,1,4,0,2,3,3,2,2,2,5,2,2,2,2,2,5,3,3,2,3,2,2,3,2,1,1,1,4,0,2,2,3,3,1,36,25
1,181,3636,1,5,5,3,2,4,3,1,1,2,1,1,1,1,3,1,1,1,1,1,1,2,3,3,5,3,3,4,3,2,1,3,2,1,1,4,3,1,1,3,4,3,3,36,28
1,181,3637,1,5,7,3,3,3,3,1,1,3,1,1,1,1,3,1,1,1,4,2,0,2,2,3,3,3,2,3,3,2,1,2,2,1,1,4,1,4,2,2,2,3,1,36,109
1,181,3638,1,4,1,3,5,4,3,3,0,1,2,2,3,3,3,3,0,1,4,3,1,2,4,1,5,3,3,3,5,2,3,3,2,1,3,4,2,2,3,1,1,3,1,36,202
1,181,3639,1,1,5,1,2,3,3,1,1,3,2,1,1,1,3,1,2,2,5,3,1,1,4,1,5,3,2,4,2,2,3,3,3,1,3,4,1,2,2,2,4,4,1,36,203
1,181,3640,1,3,5,3,3,2,3,2,1,3,2,2,1,1,3,2,2,1,5,2,1,2,4,1,5,3,3,2,4,2,2,3,2,1,1,0,2,2,2,3,2,3,1,36,207
1,181,3641,1,5,4,3,4,4,3,4,0,2,2,2,3,3,3,3,3,4,5,3,2,2,4,2,4,3,3,3,4,2,2,3,3,1,2,4,2,2,2,1,4,4,2,36,218
1,181,3642,1,4,6,2,4,4,3,1,1,4,1,1,1,1,2,2,1,1,1,1,1,2,1,2,5,2,3,2,2,2,1,2,1,3,2,2,1,2,1,2,2,2,3,36,4
1,181,3643,1,5,5,2,3,4,3,1,1,3,3,1,1,2,3,2,1,1,2,2,2,1,1,2,4,2,2,1,3,2,2,2,1,1,2,2,2,1,1,1,3,2,1,36,19
1,181,3644,1,4,5,2,2,3,3,1,1,4,1,1,2,2,3,1,1,2,2,1,1,2,2,2,4,2,2,2,2,2,1,2,1,1,1,2,1,3,2,2,2,2,1,36,23
1,181,3645,1,2,4,3,3,3,3,4,3,3,1,1,2,2,2,3,2,1,0,3,2,2,3,3,4,3,3,3,5,2,4,2,2,3,2,5,4,5,2,3,3,3,2,36,44
1,181,3646,1,4,3,2,3,4,3,1,1,3,3,0,1,2,3,0,2,2,2,1,0,2,3,1,4,3,2,4,3,2,4,2,2,1,2,2,1,2,2,3,2,5,3,36,58
1,181,3647,1,4,6,3,4,4,3,1,2,1,2,2,2,2,3,3,2,1,4,3,3,1,3,1,5,3,3,3,4,2,4,3,2,1,2,3,4,2,3,3,3,4,1,36,69
1,181,3648,1,3,5,3,4,3,3,1,0,3,2,2,2,1,3,2,2,2,3,3,3,2,2,2,5,3,3,2,3,2,2,3,2,1,2,4,2,2,2,3,4,4,1,36,83
1,181,3649,1,2,6,1,2,3,3,2,1,4,1,1,2,1,3,2,2,2,3,2,2,2,4,2,5,3,3,2,2,3,2,3,2,3,1,3,2,2,2,2,2,2,3,36,86
1,181,3650,1,5,5,3,3,4,3,1,2,4,2,1,1,1,3,1,1,1,5,1,1,2,1,2,2,3,3,1,4,2,1,2,2,1,2,1,1,1,1,1,1,1,1,36,98
1,181,3651,1,5,3,2,2,4,3,4,1,1,1,1,2,2,3,3,1,2,4,3,1,1,2,2,4,3,3,1,5,2,2,3,2,1,1,4,1,1,1,1,3,4,3,36,101
1,181,3652,1,2,6,3,2,2,3,1,1,2,1,1,1,1,3,2,1,1,2,2,1,2,1,2,3,3,3,4,3,2,1,2,2,3,2,3,1,1,2,2,2,5,1,36,102
1,181,3653,1,5,5,1,4,3,2,1,1,3,1,1,2,1,3,1,1,1,2,2,2,2,4,1,3,2,2,2,2,2,1,3,2,1,2,2,2,2,2,3,3,3,1,36,10
1,181,3654,1,3,4,1,5,4,2,4,3,1,2,2,1,2,3,2,1,2,5,3,2,1,1,0,4,2,2,4,4,2,2,2,3,3,3,4,3,0,3,3,3,5,1,36,16
1,181,3655,1,3,3,3,6,2,2,2,3,1,2,2,1,1,2,3,1,1,2,2,2,2,4,3,5,2,3,4,3,2,2,3,3,3,1,1,0,1,2,3,3,3,2,36,43
1,181,3656,1,2,5,1,5,2,2,1,0,1,4,1,2,2,3,2,2,2,5,1,1,2,1,2,1,2,2,2,3,1,2,3,1,2,2,2,2,4,1,2,2,2,1,36,52
1,181,3657,1,1,5,1,2,2,3,1,1,1,4,1,1,1,3,2,1,1,2,3,2,2,1,2,5,1,2,4,3,2,2,2,1,1,1,5,4,3,2,1,2,1,2,36,39
1,181,3658,1,1,3,1,2,2,3,3,3,3,1,1,1,1,3,1,0,4,3,3,2,1,4,1,5,1,2,1,3,2,1,3,1,1,1,5,1,4,3,3,1,3,2,36,42
1,181,3659,1,5,7,4,3,4,3,1,1,2,3,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,2,2,3,1,2,1,2,1,1,1,2,1,2,3,2,2,36,51
1,181,3660,1,6,8,2,2,4,3,1,1,4,1,1,1,2,3,1,2,1,1,2,1,2,2,2,3,1,2,2,3,2,1,1,1,1,1,2,1,1,2,2,3,2,1,36,66
1,181,3661,1,3,3,2,4,3,3,1,1,4,1,1,1,1,3,1,1,1,1,1,1,2,1,2,3,1,2,1,1,2,1,1,1,1,2,4,1,2,1,1,2,3,1,36,84
1,181,3662,1,3,4,2,4,6,3,3,1,4,2,2,2,2,3,1,1,1,4,3,1,2,4,1,4,2,3,2,3,2,2,3,2,1,1,4,2,2,3,2,4,3,1,13,49
1,181,3663,1,3,6,2,2,4,3,1,1,3,1,1,2,3,2,1,1,2,3,2,2,2,1,2,3,2,2,2,5,2,2,1,1,1,1,4,1,2,2,2,3,3,1,13,51
1,181,3664,1,2,4,1,2,4,3,1,3,3,3,2,2,2,2,1,2,2,5,2,1,2,2,3,3,2,2,4,3,2,4,2,2,3,1,3,1,1,1,1,2,5,1,13,56
1,181,3665,1,3,5,3,1,3,3,1,2,1,2,2,2,3,3,2,1,1,4,3,2,1,2,1,3,2,3,4,5,2,2,3,1,1,1,2,3,5,3,3,3,3,1,13,65
1,181,3666,1,3,5,2,3,3,3,1,1,3,2,2,2,2,3,2,2,2,3,2,2,2,3,1,3,2,3,2,3,2,2,3,1,1,2,1,3,2,3,3,4,3,1,13,76
1,181,3667,1,4,6,3,3,5,3,1,1,3,1,1,2,2,3,2,1,2,3,2,1,2,1,2,3,2,1,4,3,3,2,2,3,3,1,3,1,2,2,2,2,2,1,13,79
1,181,3668,1,6,4,1,4,6,3,1,1,4,1,1,2,3,3,1,2,0,3,2,2,2,4,3,3,3,3,4,3,2,1,2,3,3,1,1,1,0,3,2,3,3,2,13,17
1,181,3669,1,4,4,3,6,4,3,1,0,1,2,2,3,3,3,3,2,4,5,3,3,2,4,1,5,3,3,3,5,2,3,3,2,1,3,5,3,2,3,1,4,4,3,13,74
1,181,3670,1,3,3,2,6,6,3,3,2,4,1,1,2,2,3,2,2,2,5,3,1,2,2,1,0,3,3,2,3,2,2,3,3,1,1,2,1,4,1,2,0,5,1,13,32
1,181,3671,1,5,5,1,2,4,3,4,3,3,1,1,2,2,3,2,2,3,5,2,1,2,3,1,3,3,3,2,4,2,2,2,2,1,2,3,2,0,3,3,3,3,1,13,39
1,181,3672,1,3,4,1,4,6,3,1,2,1,1,1,0,1,0,1,2,2,2,2,1,2,3,1,3,2,1,1,3,2,4,2,2,3,1,1,1,2,2,2,2,3,1,13,24
1,181,3673,1,1,5,1,3,1,2,1,4,3,4,1,1,2,1,1,1,0,5,2,2,2,3,1,1,2,2,2,3,1,2,2,2,2,2,3,2,0,2,3,2,2,1,13,55
1,181,3674,0,4,4,1,4,6,3,1,1,3,1,1,1,1,2,2,1,1,1,2,2,2,1,2,4,2,2,1,2,3,2,1,3,3,1,2,1,3,1,2,2,2,1,13,48
1,181,3675,0,2,2,3,4,5,3,1,1,1,1,1,1,1,2,2,1,3,3,3,1,0,1,2,5,3,3,1,3,2,2,3,1,3,1,3,2,2,3,3,4,4,2,13,10
1,181,3676,2,3,5,1,4,5,3,1,3,3,1,1,1,1,2,1,1,2,4,2,1,2,2,1,4,2,2,1,2,2,1,2,1,1,2,3,1,1,2,1,2,2,1,13,25
1,181,3677,2,4,5,3,2,4,3,1,1,3,3,1,1,2,3,3,1,2,3,1,1,2,2,2,3,2,2,1,2,2,1,1,1,3,2,5,1,1,2,2,2,1,3,13,27
1,181,3678,2,5,5,2,2,4,3,1,1,4,1,0,1,2,3,2,1,2,4,2,1,2,1,2,3,2,2,2,3,2,2,1,1,3,1,4,1,0,1,2,2,1,1,13,28
1,181,3679,2,4,6,3,3,5,3,1,2,1,1,1,1,2,3,3,1,2,2,2,1,2,2,2,5,2,3,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,13,30
1,181,3680,2,6,6,3,4,6,3,1,3,3,1,1,2,2,3,2,1,1,2,2,1,2,2,3,4,2,2,2,4,2,2,2,2,1,2,1,2,3,2,2,3,2,1,13,33
1,181,3681,2,4,6,1,4,5,3,1,2,1,1,1,1,3,3,2,2,2,5,3,2,2,2,1,5,2,3,2,4,2,1,1,2,2,1,3,2,2,3,3,4,4,2,13,35
1,181,3682,2,3,5,2,3,5,3,1,1,3,1,1,1,1,3,1,1,2,2,2,1,2,1,2,3,2,2,1,3,2,2,2,1,1,1,2,1,3,1,1,2,2,1,13,44
1,181,3683,2,6,1,1,4,6,3,1,1,4,1,1,1,1,2,1,1,2,5,1,2,2,1,2,2,2,1,2,3,3,1,2,1,3,2,5,2,2,2,2,4,3,2,13,46
1,181,3684,2,2,5,2,4,5,3,1,4,3,1,1,3,2,3,2,1,3,2,2,1,2,2,3,3,2,2,2,3,2,2,2,3,3,2,2,2,2,2,1,2,1,1,13,50
1,181,3685,2,5,5,3,3,4,3,1,3,3,3,2,1,3,3,2,1,1,3,2,2,2,4,1,3,2,3,3,5,2,1,2,2,1,2,4,3,2,3,1,4,4,2,13,57
1,181,3686,2,2,7,1,3,5,3,1,0,4,1,1,2,3,3,1,1,2,5,1,1,2,1,2,1,2,2,1,1,2,1,1,3,1,1,1,1,2,1,1,1,2,2,13,67
1,181,3687,2,5,4,1,4,4,3,1,4,4,2,1,2,3,3,1,1,2,3,3,2,2,3,3,3,2,2,2,4,2,3,2,3,3,2,2,2,1,3,2,4,3,1,13,69
1,181,3688,2,5,3,2,5,6,3,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,2,2,3,2,2,2,2,2,2,2,3,0,2,0,2,1,2,2,3,2,1,13,71
1,181,3689,2,5,4,2,3,5,3,1,1,3,1,1,2,2,3,2,1,2,5,2,1,2,1,2,4,1,2,2,3,2,1,2,1,1,1,2,1,1,2,1,2,2,3,13,7
1,181,3690,2,2,6,2,4,6,3,1,3,2,3,1,3,1,3,2,1,3,4,2,1,2,2,1,4,2,3,2,3,2,2,2,3,1,1,2,1,2,2,2,3,2,1,13,21
1,181,3691,2,3,5,2,5,2,2,3,2,3,1,1,1,2,3,2,1,2,4,2,1,2,1,2,3,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,13,19
1,181,3692,2,3,6,2,4,2,2,1,1,4,4,2,2,3,3,2,1,2,1,2,2,2,3,1,4,2,2,2,2,2,4,1,1,1,2,3,2,4,2,0,0,0,0,13,43
1,181,3693,2,3,6,2,6,2,1,1,0,4,1,1,0,0,0,0,0,4,3,0,0,2,1,2,3,0,2,0,0,2,0,2,1,1,2,0,0,0,2,1,4,4,2,13,3
1,181,3694,2,2,7,2,4,6,3,1,1,3,4,1,2,2,3,2,1,2,4,2,2,1,2,3,4,2,2,2,3,0,2,2,2,3,2,2,2,2,2,1,3,2,1,13,4
1,181,3695,2,2,5,2,3,5,3,1,1,4,3,2,1,3,3,2,1,2,3,2,2,1,2,2,4,2,3,3,4,2,2,2,1,2,3,4,3,0,4,1,4,3,2,13,15
1,181,3696,2,4,5,1,6,6,3,1,4,1,1,1,2,2,3,2,1,1,5,2,1,2,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,2,3,13,84
1,181,3697,2,4,8,1,2,1,3,1,3,3,1,1,2,2,3,3,2,2,5,3,1,2,2,1,4,2,1,2,3,2,2,1,1,1,3,4,1,1,1,3,4,5,1,13,85
1,181,3698,2,4,4,1,5,6,3,1,2,4,1,2,2,2,3,3,1,2,5,2,1,1,2,1,4,2,1,1,3,2,2,2,1,3,2,4,1,3,3,2,4,3,3,13,87
1,181,3699,2,4,6,2,0,5,3,1,1,1,3,2,2,3,3,2,1,1,4,2,2,2,2,1,3,2,2,2,2,2,2,1,1,1,1,2,2,3,2,2,3,3,2,13,94
1,181,3700,2,2,5,2,4,6,3,1,1,4,1,1,2,2,2,2,1,3,2,2,1,2,1,2,5,2,2,1,1,2,2,2,1,1,1,1,1,1,1,3,3,2,2,13,58
1,181,3701,2,2,7,1,3,5,3,1,3,3,1,1,1,3,2,1,1,1,5,2,0,2,2,2,4,2,2,3,4,3,2,2,3,2,1,4,2,0,3,1,2,3,3,13,53
1,181,3702,3,3,6,2,4,6,3,1,1,3,1,1,2,3,3,2,1,2,2,2,1,2,2,3,3,2,2,1,2,2,1,1,1,3,1,2,1,1,2,2,2,2,1,13,31
1,181,3703,3,6,4,4,4,6,3,1,3,4,1,1,1,1,2,1,1,1,5,2,1,2,1,2,3,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,13,41
1,181,3704,3,6,2,2,6,6,3,2,1,4,1,1,1,1,2,2,2,2,1,2,1,2,1,2,3,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,13,42
1,181,3705,3,4,6,2,4,5,3,1,1,3,1,1,2,2,3,1,1,2,2,2,1,2,2,2,4,2,2,1,2,2,2,1,1,3,2,2,1,2,1,1,2,3,1,13,70
1,181,3706,3,3,5,3,5,5,3,1,2,3,1,1,1,1,3,2,1,2,3,1,2,2,2,2,3,2,2,3,3,2,2,1,1,3,2,2,3,2,2,3,3,3,2,13,77
1,181,3707,3,4,7,3,4,6,3,1,3,4,2,2,3,3,3,3,1,4,3,3,2,2,4,1,3,3,3,3,5,2,3,3,2,1,2,5,3,2,4,3,3,4,1,13,54
1,181,3708,3,5,7,3,4,6,3,1,3,4,1,1,1,3,3,1,1,4,3,2,2,2,2,1,3,3,1,3,4,1,1,1,2,2,2,3,2,2,3,1,2,3,1,13,75
1,181,3709,3,4,4,2,6,5,3,1,1,3,2,2,2,2,3,1,1,4,4,3,1,2,1,3,4,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,13,97
1,181,3710,3,3,6,2,5,6,3,1,1,4,1,1,2,2,3,3,2,2,3,2,2,2,1,2,4,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,4,3,1,13,20
1,181,3711,3,4,5,1,4,6,3,1,2,3,1,1,2,3,3,2,1,2,5,3,1,2,4,1,3,2,1,1,4,2,1,1,2,1,1,4,1,2,1,2,2,5,2,13,23
