CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.54..1,Q.54..2,Q.54..3,Q.54..4,Q.54..5,Q.54..6,Q.54..7,Q.54..8,Q.54..9,Q.54..10,Q.54..11,CARD..1,DECK..1,BALLOT..1,NA.1,X.,X..1,X..2,X..3,Q.55.,Q.56.,Q.57.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65A.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78A.,Q.78B.,Q.78C.,V.82.,V.83.,V.84.
1,115,432,3,2,3,4,4,1,7,7,3,5,1,2,1,1,1,1,1,2,1,1,3,2,4,1,1,1,1,1,3,1,1,4,2,1,3,1,3,2,1,2,3,2,1,1,1,1,1,3,1,1,1,1,2,3,1,2,2,2,2,1,1,2,2,2,1,2,2,115,432,3,1,1,2,2,2,1,1,1,1,3,3,1,1,1,4,4,4,3,4,3,5,2,6,2,2,1,1,1,1,8,85
1,115,433,3,1,7,4,3,1,7,7,3,1,2,2,2,1,2,1,2,2,1,2,1,3,2,1,1,2,1,1,5,1,1,3,3,3,2,4,2,2,1,1,6,1,1,1,2,2,1,3,2,1,1,1,2,3,1,1,2,2,2,1,1,2,2,2,1,2,2,115,433,3,1,2,2,2,2,3,3,1,2,3,2,1,1,1,1,4,5,2,4,4,7,2,6,3,2,1,1,1,1,5,60
1,115,434,3,1,9,4,5,2,7,7,3,1,2,2,1,1,2,1,1,2,2,1,3,3,4,1,2,2,1,3,4,1,1,3,4,2,2,2,3,2,2,4,3,5,1,2,3,1,1,3,1,0,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,115,434,3,2,2,2,2,3,2,0,3,0,3,2,1,1,2,1,1,5,4,1,4,9,2,2,2,2,1,1,1,1,4,60
1,115,435,3,2,2,4,5,1,7,7,3,1,3,2,2,1,2,1,1,2,1,1,3,2,4,1,1,2,2,1,5,2,1,4,2,2,4,1,2,2,1,3,4,2,2,1,1,2,2,3,2,1,2,2,1,3,1,1,2,2,2,1,1,2,2,1,1,2,2,115,435,3,2,2,2,2,3,2,4,5,2,3,2,1,1,1,1,3,5,5,4,4,6,2,4,2,2,2,2,1,1,4,70
1,115,436,3,1,7,4,5,1,7,7,3,1,2,1,1,1,3,1,1,2,1,2,4,3,4,3,1,1,2,1,4,1,1,3,2,3,3,4,3,2,1,3,4,1,1,1,2,1,1,3,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,115,436,3,2,1,2,2,2,3,1,2,3,3,2,1,1,1,2,3,5,5,4,4,4,1,8,2,2,1,1,1,1,5,10
1,115,437,3,1,1,6,1,1,7,7,3,1,2,2,2,1,3,1,3,2,2,3,4,3,1,3,1,5,2,1,1,1,1,1,4,1,2,2,3,2,3,3,5,4,3,2,2,1,1,3,3,2,1,1,1,3,1,2,2,2,2,1,1,2,2,2,2,2,2,115,437,3,2,2,2,2,3,3,2,2,3,3,3,1,1,1,1,2,5,4,4,4,2,1,5,2,2,1,1,1,1,8,10
1,115,438,3,1,5,7,2,1,7,7,5,1,2,2,1,2,1,1,1,2,3,2,4,2,3,2,2,2,1,3,3,1,1,3,2,1,3,3,1,2,2,4,4,4,3,2,2,2,1,3,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,115,438,3,2,2,2,2,2,2,4,2,2,3,2,1,1,1,2,5,5,5,4,4,8,2,7,3,2,1,1,1,1,4,63
1,115,439,3,1,2,7,4,1,7,7,3,1,2,2,2,1,2,1,2,2,2,2,4,3,3,2,2,3,2,1,3,1,2,4,4,2,2,2,3,2,3,4,4,1,1,2,3,1,1,3,2,2,2,1,1,0,1,1,2,2,1,1,2,2,2,2,1,2,2,115,439,3,1,2,2,2,2,2,4,1,0,3,2,1,1,1,1,1,5,5,4,4,10,2,9,3,2,1,1,1,1,5,37
1,115,440,3,1,6,7,4,1,7,2,3,1,1,2,1,1,3,2,2,2,3,2,4,2,3,3,2,3,1,1,2,1,1,3,4,1,3,4,5,2,0,3,4,0,2,1,0,2,1,3,1,0,1,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,115,440,3,1,2,2,2,2,2,4,5,0,3,2,1,1,1,2,2,5,5,4,4,10,2,3,2,2,1,1,1,1,4,16
1,115,441,3,1,7,7,5,1,7,11,3,1,3,2,2,1,1,2,1,2,3,2,4,2,4,3,2,3,2,2,3,1,3,3,1,2,3,4,1,2,3,3,2,5,2,2,2,2,2,3,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,115,441,3,1,2,2,2,3,3,1,6,2,3,1,1,1,1,2,5,5,5,4,4,5,2,6,2,2,1,1,1,1,2,24
1,115,442,3,1,5,7,3,1,7,1,3,1,2,2,2,1,1,2,2,2,3,1,4,3,2,1,1,3,2,1,5,1,1,3,2,2,3,3,5,2,3,3,5,5,4,4,4,1,1,3,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,115,442,3,2,2,2,2,3,2,2,5,4,3,2,1,1,1,1,1,5,5,4,2,10,2,3,2,2,2,1,1,1,8,163
1,115,443,3,1,2,7,5,1,6,6,3,1,3,2,1,1,2,2,3,2,3,2,4,3,3,3,1,3,1,3,3,1,1,0,2,2,10,4,1,2,4,2,5,5,5,5,5,2,1,3,1,3,1,2,4,3,2,2,2,2,2,1,2,1,2,2,2,2,2,115,443,3,2,1,2,2,3,2,3,1,4,3,4,1,1,1,1,5,5,4,4,3,10,2,2,3,2,2,2,2,1,5,36
1,115,444,3,1,3,7,4,1,7,7,0,2,4,2,2,2,3,2,2,2,2,2,4,1,3,2,1,4,1,1,3,1,1,2,1,1,3,1,1,2,0,4,2,5,2,2,2,2,2,3,2,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,115,444,3,2,2,2,2,3,2,1,5,4,3,2,1,1,1,2,2,5,5,4,1,10,2,10,2,2,1,1,1,1,8,2
1,115,445,3,1,5,7,4,2,7,9,3,1,4,2,2,2,1,3,3,2,4,3,4,1,1,3,2,4,2,1,5,2,3,5,1,1,3,3,5,2,1,1,5,5,1,1,1,1,1,3,3,3,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,115,445,3,1,2,2,2,4,1,2,2,4,3,2,1,1,1,1,2,5,5,4,0,4,1,7,3,2,2,2,2,1,8,118
1,115,446,3,1,10,5,3,1,7,7,3,1,2,2,2,1,1,1,1,2,1,1,2,1,3,3,1,2,2,1,5,1,1,4,2,1,3,4,3,2,1,1,1,1,1,1,1,2,2,3,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,115,446,3,1,2,2,2,0,2,4,5,1,3,1,1,1,1,2,5,3,5,4,0,6,2,3,2,2,1,1,1,1,4,51
1,115,447,3,1,2,5,3,1,7,8,3,1,4,2,4,1,1,2,2,2,3,1,2,4,3,2,1,2,2,1,3,4,1,4,2,1,5,1,5,2,2,3,6,1,2,1,1,2,2,3,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,1,2,2,2,115,447,3,1,1,2,2,4,1,2,1,2,3,2,1,1,1,1,1,5,5,4,5,4,1,5,2,2,2,2,2,1,8,162
1,115,448,3,2,3,5,2,1,7,7,3,1,2,2,2,1,2,1,1,2,1,1,2,3,2,1,1,2,1,1,3,1,1,3,2,1,2,2,4,2,1,3,3,1,1,1,1,2,2,3,2,1,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,115,448,3,1,1,2,2,3,2,2,2,2,3,3,1,1,1,4,4,3,5,4,4,10,2,6,3,2,1,1,1,1,5,15
1,115,449,3,2,5,5,3,1,7,8,3,1,4,2,2,1,2,1,2,2,1,1,4,3,4,1,1,2,2,1,5,1,1,4,2,1,2,1,1,2,4,3,1,1,1,1,1,2,1,3,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,115,449,3,2,2,2,2,3,1,1,5,3,3,2,1,1,1,4,4,3,5,4,4,10,2,3,2,2,1,1,1,1,8,129
1,115,450,3,2,5,5,4,1,7,7,3,1,3,2,2,1,3,1,2,2,1,2,1,3,4,1,1,2,1,1,3,1,1,2,4,2,3,4,5,2,1,2,6,2,4,2,3,1,1,3,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,115,450,3,2,2,2,2,2,2,4,5,2,3,2,1,1,1,2,3,5,5,4,4,10,2,9,3,2,1,1,1,1,8,107
1,115,451,3,1,2,5,3,1,7,8,3,1,3,2,2,1,3,1,2,2,3,2,4,3,4,2,4,3,2,1,4,1,3,3,2,1,3,4,2,2,1,3,3,2,2,2,2,2,1,3,1,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,115,451,3,2,2,2,2,3,2,3,5,2,3,3,1,1,1,1,2,3,5,4,4,10,2,8,2,2,1,1,1,1,4,31
1,115,452,3,1,2,5,1,1,7,7,3,1,3,2,2,1,2,2,1,2,1,1,4,3,3,2,2,3,2,1,3,1,2,3,2,3,3,3,3,2,3,4,5,4,4,4,3,1,1,2,2,2,2,1,2,3,1,1,2,1,1,1,2,2,2,1,1,2,2,115,452,3,1,1,2,2,2,2,1,5,2,3,2,1,1,1,2,3,5,4,0,6,10,2,4,3,2,1,1,1,1,4,59
1,115,453,3,1,2,5,3,1,7,5,3,1,2,2,2,2,1,2,2,2,3,2,4,2,1,2,2,3,2,1,3,1,2,4,2,2,3,2,1,2,3,4,3,4,4,2,3,2,2,3,1,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,2,115,453,3,1,2,2,2,3,1,1,3,2,3,3,1,1,1,1,1,5,5,4,4,10,2,7,2,2,2,1,1,1,1,22
1,115,454,3,1,9,5,4,2,7,3,3,1,2,2,1,1,2,1,2,2,2,2,4,3,2,2,1,3,2,1,5,1,1,3,2,3,5,2,2,2,0,4,4,2,2,3,2,2,2,3,3,0,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,115,454,3,2,2,2,2,3,2,4,2,2,3,2,1,1,1,2,3,3,5,4,4,10,2,2,2,2,1,1,1,1,1,21
1,115,455,3,1,2,5,4,1,7,1,3,1,3,2,3,1,1,2,3,2,3,2,4,2,1,3,3,3,2,1,4,2,2,4,1,2,9,3,3,2,0,3,4,5,5,5,5,1,1,3,3,1,1,2,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,115,455,3,1,2,2,2,3,2,2,2,4,3,2,1,1,1,1,1,5,5,4,1,10,2,6,2,2,2,2,2,1,8,164
1,115,456,3,1,6,5,4,1,7,8,1,9,2,2,1,1,1,1,2,2,3,1,4,3,4,2,1,3,1,3,5,1,1,4,1,2,2,4,3,2,2,3,1,1,2,2,2,2,1,3,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,2,2,115,456,3,2,1,2,2,3,1,2,1,2,3,2,1,1,1,1,2,3,5,4,4,10,2,2,3,2,1,1,1,1,8,23
1,115,457,3,1,1,5,3,1,7,7,3,1,3,2,3,1,2,3,2,2,2,2,4,2,4,1,1,3,2,1,2,1,1,3,4,2,5,4,1,2,4,3,4,1,1,1,2,2,1,3,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,1,1,2,2,115,457,3,2,2,2,2,2,2,3,2,4,3,2,1,1,3,1,1,5,5,4,4,10,2,8,3,2,2,2,2,1,8,161
1,115,458,3,2,3,5,4,1,7,7,3,1,3,2,3,1,3,2,2,2,2,2,3,3,3,2,2,3,2,1,3,1,2,5,4,1,2,1,3,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,3,3,1,1,2,2,2,1,1,2,1,2,2,2,2,115,458,3,2,1,2,2,3,3,2,2,2,3,2,1,1,1,1,1,5,4,4,4,10,2,5,3,2,1,1,1,1,5,50
1,115,459,3,2,1,5,3,1,7,7,3,1,3,2,3,1,2,1,1,2,1,2,4,3,4,1,1,3,2,1,4,1,1,4,4,1,2,4,3,2,0,3,6,2,2,5,1,2,2,3,1,1,1,0,1,0,2,1,2,1,2,1,2,2,2,2,1,2,2,115,459,3,1,2,2,2,2,2,4,1,2,3,3,1,1,1,2,5,2,5,4,4,7,2,2,3,2,1,1,1,1,1,20
1,115,460,3,3,8,5,5,2,10,10,3,5,8,1,2,1,2,2,1,2,2,2,4,3,4,2,1,3,2,1,5,0,2,5,1,1,2,2,1,2,2,2,1,2,4,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,115,460,3,2,2,2,2,2,1,1,1,2,1,4,1,1,1,1,1,5,5,4,4,1,1,6,3,1,2,2,2,1,8,43
1,115,461,3,1,7,5,5,1,4,7,3,4,12,1,3,3,1,1,3,2,3,2,3,3,2,3,4,3,2,1,4,1,1,2,3,2,4,4,3,2,3,2,4,4,4,4,4,2,2,1,2,2,2,2,4,3,2,1,2,1,1,2,1,2,2,2,2,2,2,115,461,3,2,2,2,2,2,1,2,3,1,2,1,1,1,1,2,5,5,5,4,4,4,1,2,3,1,1,1,1,1,3,45
1,115,462,3,1,2,5,3,1,4,3,3,1,1,1,1,2,1,1,2,3,3,2,1,3,1,2,4,3,2,1,4,1,4,4,3,2,3,4,1,2,1,2,4,5,1,1,1,1,1,1,2,1,2,2,0,1,2,1,2,1,2,2,1,2,2,2,2,2,2,115,462,3,2,2,2,2,3,2,4,3,1,3,2,1,1,1,1,2,5,5,4,1,2,1,3,1,1,1,2,2,1,8,186
1,115,463,3,1,4,5,3,2,4,8,4,8,13,1,6,2,1,2,2,2,4,3,4,3,4,3,2,3,1,1,3,1,1,5,4,2,2,2,3,2,1,2,2,5,2,2,2,2,2,1,2,2,1,1,3,1,2,1,2,2,2,2,1,2,2,2,2,2,2,115,463,3,2,2,2,2,4,1,1,5,3,3,4,1,1,1,1,3,5,5,4,4,4,1,2,3,1,2,1,2,1,8,80
1,115,464,3,2,0,5,5,1,4,6,1,8,1,1,1,1,1,2,2,2,1,2,4,3,3,2,1,3,1,1,3,1,1,3,2,1,4,2,3,2,2,3,3,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,115,464,3,2,2,2,2,3,1,2,1,2,3,2,1,1,2,1,1,5,5,4,4,3,1,7,3,1,1,1,1,1,8,194
1,115,465,3,4,5,5,1,2,4,11,1,8,1,1,1,1,3,2,2,2,1,1,4,3,4,2,1,3,2,1,3,2,1,3,2,2,3,1,1,2,2,3,4,2,2,1,2,1,1,1,1,1,1,2,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,115,465,3,2,2,2,2,3,1,2,5,2,3,2,1,1,2,1,2,5,5,4,4,4,1,6,3,1,1,1,1,1,8,60
1,115,466,3,1,4,5,4,1,3,3,3,1,1,1,1,1,2,1,1,2,2,1,3,3,4,1,2,3,2,1,5,1,5,3,2,2,3,2,3,2,1,3,4,5,5,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,115,466,3,1,2,2,2,4,2,1,1,4,3,2,2,1,1,1,4,5,5,4,4,10,2,2,3,1,1,1,1,1,7,22
1,115,467,3,1,2,5,5,1,10,8,1,8,7,1,1,3,1,3,3,2,4,3,4,1,1,3,2,4,2,1,1,1,4,2,3,2,3,3,3,2,4,1,5,2,2,4,5,2,1,1,2,3,1,1,1,3,1,2,1,2,2,2,2,2,1,2,2,1,2,115,467,3,2,2,2,2,3,2,2,5,1,2,2,1,1,1,1,2,5,5,4,4,9,2,6,3,1,2,2,2,1,8,46
1,115,468,3,1,1,5,4,1,4,8,3,1,1,1,1,2,1,2,2,2,4,2,4,2,4,3,2,4,2,1,5,1,5,4,3,2,3,1,4,2,2,4,3,5,5,4,5,1,1,1,1,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,115,468,3,1,2,2,2,3,2,3,1,4,3,3,1,1,1,1,4,3,2,4,5,2,2,2,2,1,2,2,2,1,8,64
1,115,469,3,2,10,5,3,1,7,7,3,1,2,2,1,2,2,3,2,2,3,2,4,2,4,2,4,3,2,1,3,1,2,4,2,2,4,3,3,2,3,3,5,3,4,4,4,2,2,3,3,2,2,1,3,3,2,2,1,2,2,2,2,2,1,2,2,1,2,115,469,3,2,2,2,2,4,1,2,4,2,3,2,1,1,1,2,3,5,5,4,4,0,2,2,2,2,1,1,1,1,8,29
1,115,470,3,4,9,5,3,2,7,11,3,3,1,2,1,2,3,2,2,2,3,2,4,2,2,2,4,3,3,1,3,1,2,3,4,2,3,3,2,2,2,3,4,1,2,2,4,1,1,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,115,470,3,2,2,2,2,3,1,4,5,0,3,2,1,1,2,1,1,5,5,4,4,10,2,6,2,2,1,0,0,1,5,49
1,115,471,3,3,9,4,5,2,7,7,3,1,1,1,1,1,2,3,2,1,3,3,4,2,3,3,3,4,2,1,3,1,1,3,2,1,5,2,3,2,4,4,3,4,5,5,5,1,1,3,4,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,115,471,3,2,2,1,2,4,3,4,2,2,3,2,1,1,1,1,1,5,5,4,3,10,2,1,2,2,2,2,2,1,4,27
1,115,472,3,1,5,6,4,1,7,8,3,1,4,1,2,1,3,1,2,2,2,2,4,2,2,2,1,2,1,1,5,1,2,3,2,1,3,4,5,2,0,2,4,2,2,2,2,1,1,3,1,1,1,1,2,0,2,1,2,1,2,2,1,2,1,2,2,2,2,115,472,3,2,2,2,2,2,1,3,2,1,1,1,1,1,2,1,1,5,5,4,1,4,1,3,2,2,2,2,2,1,6,24
1,115,473,3,1,2,6,4,1,7,7,5,1,2,1,1,1,3,1,1,2,1,2,3,3,3,1,1,1,1,3,3,1,1,3,2,1,3,4,3,2,1,4,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,115,473,3,1,2,2,2,3,2,2,1,2,3,2,1,1,2,2,3,5,5,4,4,6,1,4,3,2,1,1,1,1,4,72
1,115,474,3,1,5,6,4,1,7,7,3,1,2,1,1,1,2,2,1,2,1,1,4,2,4,2,1,2,2,1,5,1,2,4,2,3,3,2,1,2,1,4,5,4,4,1,1,1,2,3,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,115,474,3,2,2,2,2,3,2,3,5,1,3,2,1,1,1,1,1,5,4,4,4,7,2,3,2,2,2,2,2,1,4,34
1,115,475,3,1,3,6,4,1,7,6,3,1,2,1,1,1,2,2,2,2,1,2,3,2,4,3,1,2,2,1,5,1,5,5,2,3,4,4,3,2,1,4,6,1,1,1,1,1,1,3,3,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,115,475,3,1,2,2,2,4,2,2,5,2,3,2,1,1,1,2,3,5,5,1,4,10,2,6,2,2,2,1,1,1,4,11
1,115,476,3,1,2,6,3,1,7,8,3,1,3,1,2,3,1,1,1,1,1,1,2,3,2,1,2,2,2,1,3,1,1,2,4,2,3,1,4,2,3,2,4,4,2,2,3,2,2,1,1,1,2,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,115,476,3,1,2,2,2,2,2,2,5,3,3,2,1,3,1,1,1,5,5,4,1,3,1,5,2,2,2,1,1,1,8,41
1,115,477,3,3,5,6,4,1,7,8,3,1,1,1,1,2,3,1,2,2,3,2,3,2,2,2,4,3,1,3,3,1,2,3,2,2,3,4,1,2,0,3,4,4,4,2,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,115,477,3,2,2,2,2,3,2,2,5,2,3,2,1,1,2,1,2,5,5,4,4,3,1,4,3,2,2,2,1,1,2,18
1,115,478,3,3,9,6,3,1,7,6,3,1,2,1,1,1,2,2,2,2,2,2,2,3,3,2,2,3,2,1,5,1,1,4,2,2,3,3,3,2,2,4,2,3,3,4,4,2,2,3,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,115,478,3,2,2,2,2,4,2,2,5,3,3,2,1,1,4,1,1,5,5,4,1,7,2,3,2,2,2,2,2,1,8,11
1,115,479,3,2,8,6,4,2,7,3,3,1,2,1,1,1,3,2,3,2,4,3,4,2,4,3,1,4,2,1,3,1,1,1,2,2,1,3,4,2,4,2,5,1,1,4,2,1,1,3,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,115,479,3,2,2,2,2,3,2,2,1,1,3,2,1,1,1,1,1,5,5,4,1,3,2,5,2,2,1,1,1,1,8,33
1,115,480,3,1,4,6,4,4,5,5,3,1,2,1,1,1,2,1,1,2,2,1,4,3,4,1,1,5,2,1,3,1,2,4,2,1,2,3,2,2,1,2,4,2,1,1,1,2,1,3,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,115,480,3,2,2,2,2,2,2,2,1,2,3,2,1,1,1,1,2,2,5,4,4,4,1,5,3,2,1,1,1,1,8,170
1,115,481,3,1,3,7,4,1,7,7,3,1,1,1,1,1,2,1,1,2,2,2,4,3,4,1,4,2,2,1,3,1,1,4,2,2,4,3,3,2,2,4,3,1,1,1,1,2,2,3,1,1,1,1,3,3,1,1,2,1,2,1,2,2,2,1,2,2,2,115,481,3,2,2,2,2,2,1,1,3,2,3,2,1,1,1,2,2,2,5,4,4,4,1,8,2,2,1,1,1,1,4,42
1,115,482,3,1,9,7,4,1,7,9,3,1,3,1,3,1,2,3,2,2,2,2,4,2,4,1,0,3,2,1,3,1,1,4,1,0,2,2,3,2,0,3,4,4,2,3,2,2,2,3,0,0,2,1,2,3,2,1,2,1,2,2,2,1,2,2,2,2,2,115,482,3,2,2,2,2,2,1,2,4,3,2,2,1,1,4,1,1,5,5,4,1,6,2,3,2,2,2,1,1,1,6,21
1,115,483,3,1,3,7,3,1,7,8,3,1,4,1,3,1,3,2,2,2,2,1,4,2,4,2,1,4,1,1,3,1,1,3,1,2,3,4,3,2,1,4,4,1,1,1,1,2,2,3,2,1,2,1,1,3,1,1,2,2,2,1,1,2,2,2,2,2,2,115,483,3,2,1,2,2,4,2,2,2,2,2,2,1,1,1,1,1,3,5,4,4,6,2,10,2,2,2,2,2,1,4,8
1,115,484,3,1,3,7,4,1,7,7,3,1,4,1,3,1,2,1,2,2,2,1,4,2,4,2,1,4,2,1,3,4,1,3,2,1,8,1,3,2,3,2,5,1,1,1,1,2,2,3,4,2,2,1,2,3,1,1,2,2,2,2,2,2,2,1,1,2,2,115,484,3,1,2,2,2,3,2,2,1,1,1,2,1,1,1,1,3,2,5,4,1,10,2,7,3,2,1,1,1,1,8,16
1,115,485,3,2,8,7,5,1,7,7,3,1,1,1,1,2,1,1,3,2,3,2,4,3,3,2,4,4,2,1,3,1,1,3,2,2,2,3,3,2,2,3,5,2,3,3,3,2,2,3,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,115,485,3,2,2,2,2,3,1,4,5,3,3,1,1,1,3,1,2,5,5,4,6,4,1,3,3,2,2,2,2,1,8,110
1,115,486,3,1,5,7,5,2,7,6,5,1,3,1,1,1,2,1,1,2,1,1,3,3,3,2,1,5,3,3,5,1,1,3,4,1,4,1,5,2,4,2,4,2,1,1,1,2,2,3,3,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,115,486,3,2,1,2,2,2,1,2,5,2,3,1,1,1,1,1,1,2,5,4,1,3,1,8,2,2,2,2,2,1,8,119
1,115,487,3,1,2,5,5,1,7,8,3,1,5,1,3,2,1,1,2,2,3,1,3,4,2,2,1,2,1,3,3,1,1,3,2,1,3,4,3,2,0,2,5,0,1,2,2,1,1,3,2,1,1,1,0,2,2,1,2,2,2,2,2,2,2,1,1,2,2,115,487,3,2,2,2,2,3,2,1,1,4,3,2,1,1,3,1,1,5,0,4,1,6,1,5,3,2,1,1,1,1,6,19
1,115,488,3,3,3,5,4,1,7,8,5,1,1,1,1,1,1,3,2,2,2,2,3,1,4,2,2,2,1,1,4,1,1,3,4,2,5,1,1,2,1,2,4,1,1,1,1,1,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,115,488,3,2,2,1,2,4,2,3,5,4,3,1,1,1,3,4,1,5,5,4,4,10,2,9,2,2,1,1,1,1,4,28
1,115,489,3,1,10,5,3,1,7,7,3,1,2,1,1,1,2,2,2,2,1,2,4,3,4,2,1,3,2,1,3,1,2,4,2,2,3,2,3,2,2,4,5,1,4,4,3,2,2,3,0,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,115,489,3,2,2,2,2,3,2,2,5,2,3,1,1,1,1,2,2,5,5,4,4,3,1,4,2,2,1,1,1,1,4,26
1,115,490,3,2,4,5,4,1,7,7,3,1,5,1,3,1,2,2,2,2,1,2,4,2,4,2,1,3,2,1,3,1,1,5,4,3,5,1,3,2,2,3,3,1,1,1,2,2,2,3,3,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,115,490,3,2,1,2,2,3,2,3,2,4,3,2,1,1,1,1,5,5,5,4,4,4,2,6,2,2,1,2,2,1,8,9
1,115,491,3,3,6,5,3,1,7,7,5,4,1,1,1,1,3,2,2,2,2,3,4,3,1,3,4,3,2,1,5,1,1,5,1,1,5,4,3,2,2,4,3,1,2,1,1,1,1,3,1,1,1,1,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,115,491,3,2,2,1,2,4,2,0,2,4,3,3,1,1,3,1,1,5,5,4,4,0,1,4,2,2,1,1,1,1,4,68
1,115,492,3,1,1,5,4,1,7,6,3,1,1,1,1,3,1,3,3,2,4,3,4,3,1,3,3,4,2,1,3,1,1,5,3,2,2,3,1,2,4,3,5,5,5,5,5,2,2,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,115,492,3,2,2,2,2,2,2,3,2,4,3,2,1,1,1,1,2,2,1,4,4,10,2,6,3,2,1,1,1,1,2,26
1,115,493,3,1,3,5,4,1,7,11,3,1,3,1,2,3,1,1,1,2,4,1,4,2,0,3,1,5,1,3,3,0,1,1,0,1,8,0,5,2,0,4,4,0,2,2,2,2,2,3,2,1,2,1,2,0,1,1,2,2,2,2,1,2,2,2,2,2,2,115,493,3,2,2,2,2,2,2,3,5,1,3,1,1,3,0,1,1,5,5,4,2,4,1,6,3,2,1,1,1,1,8,6
1,115,494,3,3,9,5,4,2,7,3,5,1,1,1,1,3,1,3,2,2,3,2,4,4,4,3,1,5,2,1,2,1,1,5,4,2,2,3,1,2,3,3,2,5,1,1,1,2,1,3,2,1,1,1,2,3,2,2,1,2,2,2,2,2,1,2,2,1,2,115,494,3,2,2,2,2,3,1,2,5,3,3,2,1,1,1,1,2,5,2,4,1,5,1,4,2,2,1,1,1,1,8,124
1,115,495,3,5,11,6,5,1,3,2,3,3,1,1,1,2,3,1,2,2,2,2,3,3,2,2,3,3,2,1,3,1,2,3,2,2,3,1,3,2,1,3,4,2,1,1,3,2,2,1,3,2,2,2,4,1,2,2,2,2,2,1,2,2,2,2,1,2,2,115,495,3,2,2,2,2,2,2,4,1,1,3,1,1,1,3,1,1,5,5,4,4,1,1,2,2,1,1,1,2,1,7,53
