CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7B.,Q.7C.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.16A.,Q.16B.,Q.17A.,Q.17B.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29A.,Q.0.,Q.29B.,Q.29C.,Q.29D.,Q.29E.,Q.29F.,Q.29G.,Q.30A.,Q.30B.,Q.31.,Q.32A.,Q.32B.,Q.32C.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.37.,Q.38.,Q.39.,Q.41.,Q.42.,Q.42..1,Q.43A.,Q.43B.,Q.43C.,Q.44.,Q.45A.,Q.45B.,Q.46A.,Q.46B.,Q.48.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.49A.,Q.49B.,Q.49C.,Q.49D.,Q.49E.,Q.49F.,Q.49G.,Q.49H.,Q.50A.,Q.50B.,Q.50C.,Q.53A.,Q.53B.,Q.53C.,Q.54.,Q.55A.,Q.55B.,V.57.,V.58.
1,100,509,3,0,0,0,0,0,0,56,22,1,2,1,1,1,1,3,4,1,1,1,3,2,2,2,2,3,4,2,2,3,3,6,0,1,1,1,1,5,5,1,1,2,1,4,1,3,4,1,1,0,4,1,4,8,1,4,1,1,4,1,5,2,2,1,2,100,509,3,3,2,1,1,3,1,3,1,4,2,2,1,2,2,2,1,1,29,47
1,100,510,3,2,1,3,3,1,3,60,30,1,1,2,1,1,1,3,2,1,3,1,1,8,2,2,2,6,1,3,2,1,1,2,0,1,1,2,1,1,1,2,1,1,1,4,2,3,3,1,1,2,3,2,4,1,3,3,1,1,4,1,3,2,1,4,2,100,510,3,1,2,1,1,2,2,2,3,4,2,2,1,1,1,2,1,0,30,44
1,100,511,3,2,3,2,3,2,1,33,9,1,2,2,2,1,2,2,4,3,2,3,3,8,2,2,2,6,4,3,2,1,1,2,0,1,1,3,4,1,1,2,2,3,1,1,3,3,1,2,3,3,2,1,3,6,4,2,2,1,4,1,2,2,1,1,2,100,511,3,2,3,1,1,1,2,3,3,4,1,2,1,2,1,2,1,2,30,40
1,100,512,3,5,1,4,3,1,5,45,14,1,1,1,2,1,1,3,2,1,1,1,4,0,1,0,2,3,4,2,1,2,2,1,0,2,1,1,1,5,1,1,2,3,1,1,5,2,2,0,1,1,0,1,4,10,2,3,1,1,1,1,2,1,0,4,2,100,512,3,1,2,1,1,3,1,3,3,4,1,1,1,1,1,2,0,0,32,44
1,100,513,3,5,1,3,3,1,2,50,21,1,1,2,2,1,1,2,2,1,2,2,2,8,2,2,2,2,0,0,0,0,0,0,0,3,2,4,1,1,2,2,2,0,1,3,5,2,2,2,3,2,3,1,4,9,1,4,1,2,3,1,4,1,1,3,2,100,513,3,1,3,1,1,2,2,2,2,3,2,3,3,2,2,2,1,2,34,46
1,100,514,3,2,1,4,4,1,4,50,26,1,1,1,2,1,3,2,1,1,3,1,1,0,1,2,2,3,3,3,2,1,1,2,0,5,1,5,2,1,1,2,2,1,3,3,2,3,1,1,3,2,1,1,4,1,2,3,1,1,3,1,3,2,2,0,2,100,514,3,2,2,1,1,2,2,2,2,2,1,1,1,3,1,2,2,2,29,43
1,100,515,3,0,0,0,0,0,0,2,1,1,2,1,1,1,3,2,1,1,2,1,1,8,1,0,2,0,4,3,3,1,2,0,0,3,3,5,5,1,1,3,2,1,1,2,5,3,1,1,3,0,2,1,3,8,4,1,2,0,4,2,3,2,1,3,2,100,515,3,2,2,2,2,2,2,2,2,0,1,1,3,1,1,2,1,0,25,55
1,100,516,3,2,1,1,2,1,3,30,30,1,2,2,1,1,1,2,1,2,2,2,3,8,2,2,2,1,2,2,1,1,3,2,0,3,1,1,2,1,1,2,2,3,1,3,5,2,2,2,3,3,2,1,3,6,4,1,2,2,2,1,4,2,1,4,2,100,516,3,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,29,41
1,100,517,3,2,1,2,4,1,5,14,10,1,2,1,1,1,1,2,2,2,2,2,2,8,1,3,3,4,1,3,2,1,1,5,0,1,1,1,3,2,1,2,1,3,7,2,1,2,1,2,3,2,3,2,3,4,4,1,2,3,3,1,3,2,2,3,2,100,517,3,1,3,1,1,2,1,2,3,3,2,1,1,2,1,2,1,1,28,62
1,100,518,3,2,1,4,4,1,2,34,18,1,2,1,2,1,1,2,2,3,3,3,3,8,2,2,3,3,2,3,3,1,1,5,0,1,1,2,2,1,1,2,1,1,4,2,4,1,1,2,3,3,2,1,3,4,4,2,2,2,4,1,3,2,1,2,2,100,518,3,1,2,1,1,2,1,3,3,3,1,2,1,2,2,2,1,1,34,44
1,100,519,3,3,1,5,2,1,5,75,28,1,2,1,1,1,1,2,3,3,3,3,1,8,2,2,3,3,4,1,2,2,1,5,0,1,1,1,1,1,1,2,2,2,1,5,4,1,1,1,1,2,3,2,4,1,2,3,1,2,3,1,4,2,2,2,2,100,519,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,2,30,42
1,100,520,3,4,1,3,3,0,0,999,999,1,2,1,0,2,3,4,0,0,0,0,1,8,2,2,3,6,4,3,3,2,2,6,0,1,1,4,4,1,3,3,1,3,1,5,5,0,0,1,0,0,3,1,4,4,4,4,2,2,4,3,4,0,0,1,2,100,520,3,2,2,1,1,3,1,3,3,5,1,2,1,1,1,0,0,1,30,43
1,100,521,3,4,1,3,3,1,3,75,32,1,3,2,2,2,1,2,4,0,4,3,2,0,1,2,3,3,4,3,3,3,3,1,0,3,2,3,1,1,1,2,1,1,1,3,4,3,3,2,3,3,3,1,4,1,2,3,1,2,3,1,4,2,1,1,2,100,521,3,1,3,1,1,3,2,2,3,5,4,0,3,3,3,2,2,1,25,49
1,100,522,3,4,4,5,1,1,2,999,35,1,2,2,1,2,1,2,2,2,2,2,1,8,2,3,3,3,1,2,2,1,3,3,0,1,1,1,4,1,1,1,3,2,8,5,1,1,1,1,0,1,3,0,4,10,2,4,1,1,1,1,1,2,2,4,2,100,522,3,2,2,1,1,3,3,3,3,1,1,1,1,1,2,2,2,0,25,41
1,100,523,3,2,1,2,3,1,4,35,17,1,1,1,2,1,0,2,3,2,2,2,1,0,2,2,3,3,4,3,3,1,1,2,0,5,1,5,5,2,1,1,2,1,3,3,2,2,2,2,3,2,2,1,4,9,2,5,1,2,3,1,3,2,2,3,2,100,523,3,1,2,2,1,3,1,3,3,4,2,2,1,1,1,2,1,1,27,51
1,100,524,3,6,1,4,3,1,3,58,24,1,2,2,2,1,3,2,3,2,4,1,3,0,3,1,3,1,4,3,3,3,3,2,0,1,1,1,1,1,1,1,1,1,1,3,1,2,3,2,3,3,3,3,4,10,2,5,2,1,1,1,4,2,2,1,2,100,524,3,2,0,2,2,0,2,0,2,4,1,1,1,2,1,2,1,1,29,51
1,100,525,3,5,2,2,4,1,2,45,17,1,2,2,2,1,1,0,2,1,2,1,0,8,1,3,3,2,4,3,2,3,3,2,0,1,1,1,1,2,2,3,1,1,1,1,2,2,2,2,1,1,3,1,3,4,4,2,2,3,4,1,3,2,1,3,2,100,525,3,2,2,1,1,0,2,2,3,5,2,2,1,3,3,2,2,2,34,53
1,100,526,3,5,3,2,4,1,3,40,17,1,2,2,1,1,1,2,2,2,3,2,2,8,2,2,3,3,3,2,2,1,3,4,0,2,1,4,1,1,1,2,1,1,1,1,4,2,1,1,0,1,4,1,3,4,4,1,2,3,2,1,5,0,2,1,2,100,526,3,2,3,1,1,0,0,1,0,2,1,1,2,2,3,2,1,1,29,55
1,100,527,3,2,1,1,3,1,3,999,14,1,2,2,2,2,1,4,2,1,2,1,1,0,0,0,3,2,1,3,3,3,3,2,0,1,1,1,2,1,3,2,2,1,1,0,5,2,2,2,3,2,3,1,3,2,4,1,2,2,0,0,0,0,0,0,2,100,527,3,2,2,1,1,1,1,2,1,3,3,3,1,1,3,2,1,2,25,50
1,100,528,3,2,2,2,4,1,3,52,21,1,1,2,1,1,1,2,3,2,2,2,1,8,3,3,3,3,2,2,2,2,3,2,0,1,1,5,1,1,1,1,2,1,1,2,5,1,2,2,0,2,3,1,3,3,4,1,2,4,4,1,3,1,1,1,2,100,528,3,1,3,1,1,2,2,3,2,4,1,1,2,1,1,2,2,0,31,21
1,100,529,3,2,1,2,2,1,1,60,23,1,2,2,2,2,3,2,3,1,2,1,1,8,1,2,3,3,4,2,1,1,2,2,0,1,1,2,2,2,2,2,1,1,3,1,4,1,4,1,3,2,2,1,3,4,4,1,2,2,3,1,3,2,1,3,2,100,529,3,2,2,1,1,2,2,1,2,2,1,2,1,1,1,2,2,2,28,57
1,100,530,3,2,3,2,3,1,2,3,21,1,2,1,2,1,1,3,2,2,2,2,1,8,1,1,3,3,2,3,3,1,3,2,0,0,0,0,0,0,0,1,2,0,1,5,4,2,3,2,3,1,3,1,4,8,1,4,1,1,2,1,2,0,0,3,2,100,530,3,2,3,2,1,2,2,3,2,5,3,3,1,3,3,2,0,0,31,20
1,100,531,3,2,1,2,2,1,4,56,22,1,2,1,1,1,3,3,2,1,2,1,3,0,1,1,3,3,4,3,2,3,3,1,0,1,1,3,5,1,5,1,2,3,1,2,5,2,1,1,1,2,3,1,4,9,1,4,1,1,3,1,3,1,1,2,2,100,531,3,2,2,1,1,1,1,3,2,2,1,1,2,3,2,2,1,2,29,49
1,100,532,3,2,1,5,4,1,4,90,23,1,2,2,1,2,1,2,2,1,1,1,3,8,2,2,3,3,3,3,3,1,1,2,0,3,1,4,5,1,1,2,2,1,3,5,5,1,2,2,3,3,3,1,4,9,1,4,1,1,3,1,3,2,1,0,2,100,532,3,0,0,1,2,0,0,0,0,4,2,1,1,2,2,2,1,2,29,40
1,100,533,3,1,1,2,2,1,6,999,999,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,2,3,0,3,12,3,0,0,0,2,0,3,0,0,0,2,100,533,3,1,3,1,1,2,2,3,2,3,2,2,0,0,0,2,0,2,31,30
1,100,534,3,3,1,3,4,1,1,999,999,1,2,1,1,1,1,2,4,1,2,1,1,8,2,2,3,2,1,1,1,3,3,5,0,1,1,4,3,1,1,2,2,0,1,3,2,0,2,1,3,0,3,1,4,8,3,3,2,1,4,1,2,1,1,2,2,100,534,3,2,2,2,1,2,1,3,2,4,2,2,1,1,0,2,0,1,34,59
1,100,535,3,2,2,2,4,1,5,40,7,1,2,1,1,1,1,2,2,2,2,2,1,8,2,2,3,3,4,2,3,1,1,2,0,1,1,2,1,1,3,3,2,1,3,1,2,2,2,2,3,1,2,1,3,3,4,2,2,2,2,3,3,1,1,4,2,100,535,3,1,2,1,1,2,1,2,2,1,1,1,1,3,3,2,2,1,30,39
1,100,536,3,2,1,2,3,1,3,40,0,1,2,2,1,2,1,3,4,3,2,3,1,1,1,2,3,3,1,3,1,2,3,1,0,1,1,2,2,1,1,2,1,3,1,2,5,3,2,2,0,2,4,2,4,3,4,2,2,3,4,1,5,2,1,2,2,100,536,3,1,1,1,1,1,1,1,1,4,1,1,1,0,0,0,0,0,25,44
1,100,537,3,5,1,2,3,1,3,73,22,1,2,1,2,1,1,2,4,2,2,2,1,2,1,1,3,2,1,2,3,1,1,2,0,5,1,5,1,1,1,2,2,1,1,3,2,1,1,1,1,3,3,1,4,10,1,4,1,1,3,1,3,2,1,2,2,100,537,3,1,2,1,1,1,1,3,3,4,1,1,1,1,1,2,1,2,25,46
1,100,538,3,5,1,4,3,1,3,60,17,1,2,2,2,1,1,3,2,1,2,1,1,8,2,2,3,3,2,2,2,1,3,2,0,1,1,1,2,1,1,2,1,1,7,3,2,2,2,2,1,2,2,1,4,10,1,3,1,2,2,1,3,2,1,3,2,100,538,3,2,2,2,1,2,2,2,2,3,1,1,1,1,1,2,1,2,27,52
1,100,539,3,6,1,3,2,1,3,60,21,1,2,1,2,1,1,2,3,3,3,3,1,8,1,1,3,3,2,3,3,3,3,2,0,2,1,3,2,1,1,2,2,2,1,3,2,2,1,1,1,1,2,1,4,10,1,4,1,1,3,2,3,2,2,2,2,100,539,3,3,3,1,1,3,2,3,3,2,3,2,1,1,1,2,1,2,27,57
1,100,540,3,5,1,4,2,1,3,60,21,1,2,1,1,1,1,2,3,3,3,3,1,8,2,1,3,3,2,3,3,3,3,2,0,2,1,3,2,1,1,2,2,2,1,3,2,2,1,1,0,1,2,1,4,1,2,3,1,1,3,2,3,1,1,4,2,100,540,3,0,0,1,1,3,2,3,3,3,1,2,1,1,1,2,2,2,27,58
1,100,541,3,6,1,2,3,1,6,60,19,1,2,1,2,1,3,2,3,1,2,1,2,8,2,2,3,3,1,1,1,1,3,2,0,5,5,4,1,3,1,1,1,3,1,3,1,3,1,2,6,2,3,1,4,10,1,4,1,1,3,1,3,2,2,2,2,100,541,3,2,2,1,1,2,2,3,2,4,3,2,1,2,1,2,1,2,28,46
1,100,542,3,6,1,3,5,1,1,30,21,1,3,2,3,2,2,2,4,1,3,1,2,8,2,1,3,3,1,1,1,2,3,2,0,1,1,1,1,1,1,1,3,1,1,3,2,2,1,2,5,3,4,1,4,10,2,3,1,2,3,1,4,0,0,3,2,100,542,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,32,50
1,100,543,3,3,1,3,3,1,3,999,17,1,3,1,1,1,1,3,1,1,2,1,1,8,1,0,3,2,1,3,2,1,3,2,0,2,1,1,1,1,1,2,3,1,8,4,1,3,1,2,3,2,4,1,4,1,2,3,1,2,2,1,3,2,2,3,2,100,543,3,2,2,0,0,2,2,2,0,5,1,1,1,1,1,2,1,0,27,66
1,100,544,3,1,1,3,3,1,3,999,14,1,2,2,2,3,3,4,1,2,1,2,4,8,1,0,3,3,4,2,3,0,0,2,0,5,1,2,2,1,1,1,2,1,1,2,2,2,3,0,1,1,3,1,4,8,1,4,1,1,1,1,3,2,1,4,2,100,544,3,2,2,2,1,2,2,2,1,5,1,2,1,1,3,2,1,2,31,22
1,100,545,3,2,1,5,2,0,0,72,20,1,2,0,1,1,1,3,1,1,2,2,1,0,1,0,3,2,2,2,2,3,3,1,0,4,1,1,0,1,2,1,1,1,1,4,4,2,1,1,0,1,4,1,4,9,3,2,1,2,1,1,4,1,0,4,2,100,545,3,0,0,0,0,0,0,0,0,2,3,2,1,2,1,2,2,1,25,43
1,100,546,3,6,2,4,3,1,4,12,36,1,2,2,1,1,1,3,1,1,1,1,1,8,1,2,3,6,1,3,3,1,3,5,0,2,1,2,3,1,2,2,2,3,7,2,5,2,1,1,3,1,2,1,4,10,2,3,1,1,3,1,3,2,1,3,2,100,546,3,2,2,1,1,2,1,2,2,2,1,2,1,1,3,2,2,2,29,39
1,100,547,3,2,1,2,3,1,3,35,17,2,2,1,1,2,3,3,3,1,2,1,3,0,2,2,2,2,2,3,3,1,2,2,0,1,1,2,1,1,1,2,2,3,3,3,2,1,2,2,2,1,2,1,0,3,4,2,2,2,4,1,3,2,1,1,2,100,547,3,2,3,2,1,2,1,3,3,4,1,1,3,2,2,2,0,0,34,50
1,100,548,3,1,2,2,3,2,0,999,999,4,2,1,1,2,1,3,4,2,4,2,1,8,3,2,2,2,3,3,3,3,3,2,0,2,1,1,1,1,1,3,2,3,5,3,3,3,0,2,0,3,2,1,3,4,4,0,2,2,3,3,4,2,1,1,2,100,548,3,0,0,1,0,0,0,0,0,4,2,2,2,2,0,2,0,1,34,57
1,100,549,3,1,1,2,3,2,5,5,5,4,3,2,1,2,3,3,3,2,1,2,3,0,2,2,2,3,2,3,3,3,3,6,0,3,1,5,5,5,1,3,3,3,3,1,3,3,3,1,1,3,4,1,3,3,4,1,2,4,4,2,3,2,1,1,2,100,549,3,1,2,2,1,2,2,3,2,2,2,2,1,3,3,2,1,1,32,45
1,100,550,3,2,1,4,4,1,2,55,18,2,2,1,1,2,1,3,3,2,3,2,2,8,2,1,2,1,3,3,3,1,1,1,0,5,1,3,1,5,1,2,1,1,1,3,2,3,2,2,1,3,2,1,4,8,1,4,1,2,4,2,4,2,1,2,2,100,550,3,1,3,1,1,3,1,1,3,4,1,3,2,1,2,2,1,1,35,24
1,100,551,3,4,3,3,3,1,7,80,23,0,3,1,3,3,3,2,4,2,4,2,0,1,0,2,2,3,2,3,3,3,3,4,0,3,3,3,3,3,3,2,3,1,1,2,4,2,2,2,1,2,3,1,3,10,3,1,1,4,4,3,3,2,2,1,2,100,551,3,2,2,1,1,1,0,2,2,5,2,2,3,3,3,2,0,2,26,50
1,100,552,3,4,1,3,2,1,4,120,28,4,2,1,2,1,1,4,4,1,2,1,1,8,1,1,2,4,4,2,2,1,1,5,0,1,1,1,1,1,1,2,1,3,1,4,1,2,1,2,3,1,1,1,3,8,3,1,1,2,1,1,3,2,1,3,2,100,552,3,1,3,1,1,0,1,0,0,5,1,1,1,1,1,2,0,0,25,51
1,100,553,3,5,1,3,2,1,3,50,21,4,2,1,2,1,3,2,4,3,3,3,2,8,3,2,2,1,4,3,3,1,1,2,0,5,5,5,5,5,5,2,2,1,3,3,4,3,3,2,1,3,3,2,4,10,1,4,1,2,4,1,3,2,2,1,2,100,553,3,2,2,2,1,3,1,3,3,4,2,2,3,2,3,2,1,1,29,50
1,100,554,3,5,3,5,2,1,2,55,12,2,2,2,2,1,1,2,2,1,2,1,2,8,1,0,2,3,1,3,3,1,1,5,0,1,1,5,5,3,1,3,1,1,9,3,2,2,1,1,1,1,2,1,4,4,3,2,1,1,3,1,3,2,1,3,2,100,554,3,2,2,1,1,3,1,0,3,3,1,1,1,3,1,2,1,2,34,43
1,100,555,3,2,1,5,5,3,0,999,6,2,2,3,2,1,2,1,4,1,4,1,3,8,1,2,2,5,3,3,3,1,1,2,0,5,5,4,5,5,5,1,1,1,1,2,3,3,3,1,5,3,1,1,3,8,3,2,1,2,4,2,3,2,1,1,2,100,555,3,1,3,1,1,2,3,3,3,5,2,2,1,2,2,2,2,1,28,54
1,100,556,3,2,1,2,2,1,5,7,18,2,1,2,2,2,2,2,4,3,3,3,3,8,2,2,2,3,3,3,3,3,3,5,0,2,2,1,2,3,2,2,2,1,1,2,5,0,2,2,1,2,3,1,4,2,3,2,2,2,4,1,4,2,1,2,2,100,556,3,2,2,2,1,3,2,3,3,3,2,2,2,2,0,2,1,0,32,47
1,100,557,3,1,1,2,3,1,1,14,8,4,2,1,2,1,2,2,1,1,3,2,3,8,2,2,2,1,4,2,3,3,3,5,0,1,1,1,1,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,100,557,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23
1,100,558,3,5,2,4,5,1,2,75,23,2,2,2,1,2,2,1,1,1,2,2,1,8,2,2,2,4,2,3,3,3,3,6,0,2,1,3,3,1,2,3,1,1,7,5,4,3,2,2,3,3,2,1,4,12,1,4,1,1,1,1,4,2,2,3,2,100,558,3,2,2,1,1,3,2,3,3,2,2,1,1,1,1,2,1,2,34,49
1,100,559,3,4,1,5,3,1,2,42,17,2,1,2,2,1,1,0,2,2,2,2,1,0,1,3,3,1,2,3,3,2,3,2,0,1,1,2,2,2,5,1,2,3,1,2,2,2,2,1,3,1,2,1,3,4,4,2,2,2,3,2,3,2,2,3,2,100,559,3,2,2,1,1,2,1,2,3,5,1,1,1,1,1,2,2,2,34,42
1,100,560,3,2,1,5,1,1,4,40,18,2,2,2,2,1,1,2,4,2,3,3,3,8,2,2,3,3,2,3,3,1,0,2,0,2,2,2,2,0,3,2,2,1,10,3,5,3,3,1,3,3,3,2,3,3,4,3,2,2,3,3,4,2,2,2,2,100,560,3,2,3,2,1,3,2,2,2,2,2,2,3,3,3,2,1,0,34,52
1,100,561,3,2,1,3,4,1,4,40,15,2,2,1,2,1,1,2,3,2,2,2,2,1,2,2,3,3,2,3,3,1,1,2,0,2,2,2,2,1,2,2,2,1,1,3,5,3,3,1,3,2,2,2,4,3,4,3,2,2,2,3,3,2,2,3,2,100,561,3,2,3,2,1,3,2,2,2,2,2,2,3,3,3,2,1,0,34,51
1,100,562,3,3,1,5,3,1,2,73,20,2,2,1,2,1,1,2,4,3,3,3,2,0,1,2,3,3,4,3,3,2,3,2,0,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,100,562,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45
1,100,563,3,3,1,3,5,1,1,30,18,2,2,2,2,2,3,4,2,1,2,1,1,8,2,3,3,3,2,2,2,1,1,2,0,5,5,5,5,5,2,3,1,1,7,4,4,2,3,1,3,2,3,1,4,1,2,3,1,2,2,2,3,2,2,4,2,100,563,3,2,2,2,2,2,2,0,2,2,1,2,1,2,1,2,1,2,25,38
1,100,564,3,5,1,5,4,1,3,40,14,2,2,2,2,2,1,2,3,1,3,1,3,8,1,1,3,3,2,2,2,2,2,2,0,1,1,2,2,1,1,2,2,1,1,3,4,3,2,2,3,3,3,1,4,4,4,2,2,3,3,2,4,2,1,3,2,100,564,3,2,2,1,1,3,2,3,1,2,2,2,1,2,2,2,1,2,33,32
1,100,565,3,3,1,3,4,1,2,55,18,2,2,2,2,2,3,2,2,1,2,1,1,8,2,2,3,3,3,3,3,3,3,2,0,5,5,5,2,1,1,2,2,1,8,2,2,2,2,1,3,3,2,1,4,4,3,2,1,2,2,1,3,2,2,3,2,100,565,3,2,2,1,1,3,2,3,3,3,2,2,1,3,1,2,2,2,25,37
1,100,566,3,2,1,4,1,1,2,59,17,2,2,1,2,1,1,2,4,3,4,3,1,8,1,0,3,1,4,3,3,1,3,1,0,0,2,2,4,1,1,3,1,1,1,4,5,1,3,1,3,1,2,1,4,5,3,3,1,1,2,1,3,2,1,3,2,100,566,3,0,0,0,2,0,0,0,0,4,1,1,3,1,1,2,2,2,31,23
1,100,567,3,2,1,3,3,1,5,60,14,2,1,1,2,1,3,4,3,3,3,3,0,1,1,2,3,3,1,3,2,1,0,2,0,1,1,5,5,5,1,0,0,1,3,1,5,2,3,1,1,1,1,2,4,3,3,2,1,2,3,3,0,2,2,0,2,100,567,3,1,3,2,1,3,1,3,2,2,1,1,1,3,0,2,2,0,32,46
1,100,568,3,0,0,0,0,0,3,80,16,2,2,1,2,2,3,2,4,2,3,2,2,8,1,2,3,3,4,2,3,1,2,1,0,2,1,2,2,1,1,2,2,3,1,4,5,3,2,2,1,2,3,2,4,3,4,3,2,3,3,1,3,2,1,3,2,100,568,3,2,3,2,1,3,2,3,3,3,2,2,1,2,2,2,1,1,32,41
1,100,569,3,2,1,2,2,1,3,40,20,2,2,1,2,1,2,2,3,2,3,2,3,3,3,2,3,2,3,3,3,3,3,2,0,3,3,5,5,1,2,2,2,1,1,2,4,3,2,2,4,3,3,1,3,4,4,2,2,2,3,1,3,1,1,2,2,100,569,3,2,2,2,0,3,2,3,3,5,2,2,2,2,3,2,1,2,29,44
1,100,570,3,2,1,2,3,1,1,60,23,2,3,1,3,1,3,2,4,3,4,2,1,8,0,2,3,3,3,3,3,1,1,5,0,4,3,2,4,1,2,2,2,1,3,3,3,3,2,0,4,2,2,1,3,4,4,2,2,2,3,3,3,2,1,2,2,100,570,3,2,2,1,2,2,2,3,1,3,2,2,3,3,3,2,2,2,28,59
1,100,571,3,2,1,3,2,1,1,45,21,2,2,2,2,2,1,3,3,1,2,2,4,0,0,3,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,5,2,1,1,1,1,2,3,1,4,8,1,4,1,2,2,1,3,2,1,3,2,100,571,3,2,2,2,2,2,2,2,2,4,2,2,1,2,1,2,1,2,28,63
1,100,572,3,2,1,2,3,1,7,58,21,2,1,1,2,1,1,3,4,2,2,2,3,8,1,1,3,6,4,3,3,1,1,6,0,1,1,1,1,1,1,3,1,3,1,2,2,2,2,2,3,2,3,2,4,9,1,3,1,1,2,2,4,2,0,4,2,100,572,3,1,2,1,1,1,1,1,2,3,1,2,2,2,3,1,1,2,34,45
1,100,573,3,2,2,2,3,1,2,63,23,2,2,1,1,1,2,1,4,3,3,2,3,8,1,2,3,3,3,2,3,2,2,4,0,4,1,5,4,1,4,2,2,1,1,3,4,3,1,2,1,3,2,1,4,10,1,4,1,1,4,1,3,2,1,1,2,100,573,3,2,3,2,1,2,2,3,3,2,1,2,1,2,2,2,1,2,25,42
1,100,574,3,4,1,5,2,1,2,999,999,2,2,2,2,2,3,3,2,1,2,1,1,8,1,3,3,3,3,3,2,1,3,2,0,1,1,1,1,1,1,2,2,1,0,0,2,2,2,0,0,1,3,1,4,9,1,4,1,1,1,3,4,2,0,3,2,100,574,3,2,2,2,2,2,2,2,2,5,1,1,1,1,1,2,2,2,30,47
1,100,575,3,0,0,0,0,0,0,999,999,2,2,2,2,2,1,2,4,1,3,1,1,0,2,0,3,2,4,3,2,1,1,5,0,1,2,5,3,2,1,3,2,1,1,3,4,3,3,1,1,1,3,1,4,1,1,0,1,1,4,1,3,0,1,3,2,100,575,3,0,0,1,1,0,0,0,0,5,1,1,1,1,1,2,0,0,33,37
1,100,576,3,4,1,3,4,1,7,999,999,4,2,2,2,2,1,3,2,2,3,1,2,0,2,1,3,0,4,2,3,1,2,0,0,4,2,3,3,1,2,0,0,1,8,5,1,1,2,1,0,0,0,0,4,10,1,0,1,1,2,1,3,1,1,3,2,100,576,3,2,2,2,2,2,2,2,2,3,1,1,3,0,3,0,2,0,26,60
1,100,577,3,2,1,2,2,1,3,50,14,2,2,1,1,2,1,2,3,1,3,1,3,0,1,3,3,3,2,2,2,2,2,2,0,1,1,1,2,1,1,2,2,1,1,3,4,3,2,2,3,3,3,1,4,8,1,5,0,3,3,1,3,2,2,3,2,100,577,3,2,3,0,1,2,0,3,2,1,2,2,2,2,1,1,1,1,33,34
1,100,578,3,2,2,3,4,1,3,50,23,2,2,2,1,1,1,1,3,2,2,2,1,1,2,0,3,3,3,3,3,1,3,2,0,2,3,2,2,1,0,3,2,0,1,4,5,3,2,2,1,2,2,1,3,3,3,4,1,0,3,1,5,2,1,2,2,100,578,3,0,0,1,1,0,1,3,3,5,1,2,1,2,1,2,1,0,27,67
1,100,579,3,2,1,3,2,1,4,60,24,2,1,1,2,2,1,2,3,2,4,3,2,0,2,0,3,2,3,3,1,1,1,2,0,2,5,1,2,1,1,1,1,1,1,3,5,3,4,1,0,2,1,1,4,5,3,2,1,1,3,2,3,2,1,1,2,100,579,3,1,1,1,1,1,1,3,3,1,1,1,1,1,0,2,2,2,27,59
1,100,580,3,1,1,5,1,1,7,90,42,4,2,1,3,1,2,3,4,3,4,3,3,1,2,2,3,2,3,3,2,1,1,2,0,1,1,1,1,1,1,2,1,2,1,4,5,2,4,1,1,1,3,2,3,9,3,1,1,2,2,1,5,1,1,1,2,100,580,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,26,51
1,100,581,3,2,1,2,3,1,5,20,5,4,3,1,1,1,3,2,4,3,4,3,1,0,1,2,3,0,1,3,3,1,3,2,0,4,1,2,1,1,1,1,1,1,1,3,3,3,3,2,1,1,4,1,4,8,3,2,1,4,2,1,1,1,1,1,2,100,581,3,1,1,1,1,1,1,1,1,5,2,2,1,2,2,2,1,2,31,31
1,100,582,3,6,1,3,3,1,7,75,27,4,2,1,1,1,1,4,3,1,3,2,1,8,3,3,3,3,4,3,3,1,1,2,0,1,1,3,5,1,1,2,1,1,1,3,2,3,1,1,3,3,3,1,4,1,2,3,1,1,4,1,2,0,2,4,2,100,582,3,2,2,1,1,3,2,3,2,2,2,2,1,3,3,2,2,2,26,46
