COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96
1,92,69,1,2,8,0,5,3,2,2,0,4,4,1,2,5,0,0,4,5,3,4,3,1,2,2,5,2,1,4,6,5,5,2,3,2,4,6,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,5,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2006,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,23
1,92,70,1,2,6,1,5,3,1,1,5,4,4,4,2,5,2,1,4,4,3,1,2,1,1,1,4,2,1,5,1,4,5,2,4,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2007,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,26
1,92,71,1,3,6,2,5,3,2,1,3,4,4,2,1,1,2,2,4,2,5,3,2,1,2,1,4,2,1,4,2,4,4,4,2,1,4,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2007,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,20
1,92,72,2,5,4,2,5,3,5,5,5,3,4,1,2,5,6,5,1,5,5,1,1,2,1,1,1,2,1,0,4,4,6,5,5,12,12,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2007,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,24
1,92,73,1,2,1,5,3,1,5,0,9,0,0,0,0,0,0,0,0,5,1,2,2,2,1,1,2,2,1,2,2,3,3,2,1,2,4,1,3,1,3,3,3,1,1,2,2,1,1,1,2,1,2,1,1,4,1,2,9,9,9,9,9,9,9,9,9,1,3,2,,209,2007,3,1,1,0,2,1,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,26
1,92,74,1,2,2,5,3,1,5,1,5,2,3,1,1,3,5,2,3,5,1,2,3,2,1,1,2,2,1,4,2,3,3,2,4,1,2,2,1,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,1,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2007,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,25
1,92,75,1,1,2,1,2,0,1,1,5,2,3,1,1,6,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,5,1,1,1,2,3,3,3,3,1,1,1,2,2,1,1,1,3,1,1,2,2,4,6,6,9,9,9,9,9,9,9,9,9,9,9,9,,209,2007,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,24
1,92,76,1,3,7,1,3,2,1,1,4,2,4,2,1,3,2,2,4,2,3,0,2,1,2,1,3,2,1,3,4,5,5,4,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,4,1,5,9,9,9,9,9,9,9,9,9,9,9,9,,209,2007,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,41
1,92,77,2,6,7,1,2,3,2,1,11,2,4,2,1,3,2,1,2,3,4,4,2,3,2,1,3,2,1,3,4,4,4,5,5,4,6,2,2,2,1,1,2,2,1,2,2,1,1,1,3,3,1,1,1,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2007,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,45
1,92,78,5,4,7,0,5,5,4,1,11,2,3,2,1,3,5,2,1,2,2,3,2,2,2,2,3,1,2,4,3,3,3,2,1,3,5,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,4,1,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2007,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,43
1,92,79,2,4,7,2,5,1,4,1,11,2,2,2,1,3,5,2,2,2,2,3,2,2,2,1,2,3,1,4,4,4,7,2,1,2,4,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,3,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2007,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,41
1,92,80,4,3,7,2,5,1,3,1,11,2,3,2,1,3,3,2,2,3,2,4,1,2,2,2,4,2,1,3,3,6,2,2,1,3,6,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,3,1,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,40
1,92,81,4,2,7,2,4,1,2,1,11,2,4,2,1,3,5,2,2,3,2,3,1,2,2,1,3,2,1,4,2,2,4,3,2,3,6,3,1,0,0,0,0,1,1,2,2,1,1,1,1,1,2,2,1,4,1,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,46
1,92,82,1,1,8,2,5,1,2,1,11,2,2,2,2,5,4,2,3,5,3,4,2,1,2,1,3,2,1,3,3,3,4,3,4,3,4,2,2,2,1,1,2,3,1,2,2,1,1,1,1,1,2,2,1,3,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,48
1,92,83,4,2,8,9,5,3,2,1,11,2,4,2,1,3,0,2,3,2,2,3,1,2,2,1,4,2,1,3,3,3,5,2,1,4,7,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,4,1,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,46
1,92,84,5,5,8,9,5,5,5,1,11,2,4,1,1,3,2,2,2,3,2,4,1,2,2,1,1,1,2,2,2,2,4,1,3,2,6,2,2,2,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,45
1,92,85,2,3,6,2,5,3,2,1,10,2,3,1,1,3,2,2,3,3,5,2,2,2,2,2,3,1,2,3,3,3,4,2,6,2,4,2,2,2,1,3,2,1,1,2,2,1,1,1,2,1,2,4,5,5,6,6,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,40
1,92,86,4,1,6,4,5,1,3,1,11,2,2,2,1,2,3,2,3,4,2,3,2,2,2,1,2,2,1,3,4,3,3,4,1,4,4,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,4,1,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,40
1,92,87,4,3,7,2,4,4,2,1,11,3,4,2,2,6,2,2,3,3,4,4,3,2,3,3,5,2,1,4,5,4,5,2,4,10,10,2,2,2,1,1,1,1,1,2,2,1,1,1,3,1,3,2,2,1,1,5,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,53
1,92,88,4,1,7,2,3,1,1,1,11,3,4,2,1,3,3,2,3,3,3,4,2,2,2,2,3,1,2,4,4,4,4,2,1,2,3,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,52
1,92,89,4,5,8,9,4,3,0,3,11,3,4,2,1,2,3,1,3,2,3,4,1,1,2,2,4,0,1,4,4,4,4,2,1,2,4,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2008,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,52
1,92,90,5,1,7,1,5,1,4,1,11,1,1,3,1,3,1,2,2,2,2,4,1,2,2,1,2,1,2,3,2,2,4,3,2,2,6,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,3,1,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,51
1,92,91,5,2,7,3,4,1,3,1,11,2,2,2,1,3,2,2,2,1,2,4,1,2,2,1,1,1,2,4,3,3,2,1,2,3,7,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,52
1,92,92,2,2,7,2,5,1,2,1,11,2,4,1,1,3,2,2,3,3,3,5,1,1,2,2,2,2,1,4,3,5,3,2,4,6,5,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,4,1,5,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,54
1,92,93,4,5,7,2,5,3,3,1,11,2,5,1,1,3,2,2,5,3,3,4,1,2,2,2,3,2,1,4,4,4,3,3,2,2,5,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,3,1,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,53
1,92,94,2,2,6,3,3,4,3,1,11,2,4,2,1,3,2,2,2,1,1,3,1,2,1,1,2,1,2,3,2,1,4,2,1,2,4,0,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,50
1,92,95,4,1,6,2,3,1,3,1,11,2,2,2,1,3,2,2,4,3,3,4,1,2,2,2,3,2,1,4,4,4,3,3,2,4,6,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,3,1,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,53
1,92,96,1,4,6,2,4,3,2,2,5,3,4,2,1,3,2,2,4,4,3,4,2,3,2,2,5,2,1,3,4,2,4,4,1,2,3,2,2,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,12
1,92,97,2,3,8,1,2,1,5,1,5,3,4,2,1,3,2,2,3,2,4,2,2,1,3,3,2,2,1,3,2,3,4,2,1,3,4,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,11
1,92,98,1,1,7,1,3,1,2,1,3,3,3,2,1,4,2,1,3,3,1,4,1,1,2,1,3,2,1,3,4,4,3,2,1,1,3,5,2,2,1,1,2,3,1,2,2,1,1,1,3,1,1,2,4,4,1,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,11
1,92,99,4,4,2,2,5,4,4,1,5,3,4,4,3,6,1,2,2,3,3,4,1,2,2,1,1,2,2,3,6,6,5,3,1,1,5,8,2,2,2,2,2,3,1,2,2,1,1,1,1,3,1,2,1,4,1,5,9,9,9,9,9,9,9,9,9,9,9,9,,209,2009,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,28
1,92,100,1,2,8,5,3,1,2,1,11,1,3,1,2,5,2,1,4,2,4,4,1,1,2,1,4,1,2,5,4,4,4,5,5,1,6,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,3,1,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,20
1,92,101,4,4,6,7,5,1,5,1,10,1,1,1,2,3,4,4,4,1,2,1,2,1,1,1,3,1,2,1,1,2,3,4,2,2,4,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,24
1,92,102,1,1,5,3,3,1,2,1,3,2,2,1,1,3,3,1,3,2,2,3,2,3,2,2,2,1,2,2,2,3,2,3,2,1,3,8,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,21
1,92,103,2,3,3,5,1,4,5,1,3,4,4,3,2,4,0,0,4,5,1,1,3,1,1,1,5,2,1,2,5,5,5,2,1,11,7,3,2,1,1,2,2,2,1,2,2,2,2,1,1,2,4,2,1,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,32
1,92,104,1,2,6,5,3,2,2,1,6,2,3,3,1,3,2,1,3,2,1,2,1,2,1,1,2,2,1,2,2,2,6,4,5,2,3,6,2,2,1,1,3,2,1,2,2,2,2,1,2,1,1,1,1,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,31
1,92,105,5,2,7,4,4,1,3,1,11,2,3,2,1,1,5,2,2,2,2,3,2,2,2,2,4,3,2,2,2,3,4,5,5,4,5,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,44
1,92,106,2,0,5,4,0,4,2,6,2,0,4,3,1,0,4,4,1,1,3,5,2,2,3,2,5,2,1,2,2,4,2,4,4,4,4,3,2,0,2,0,1,2,1,2,2,2,2,1,1,0,0,0,0,3,0,0,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,54
1,92,107,4,4,8,5,5,1,3,1,11,2,2,1,2,5,2,2,1,2,2,3,1,2,1,1,3,1,2,3,2,2,1,4,1,2,3,9,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,50
1,92,108,4,4,8,0,5,1,2,1,11,2,4,1,1,3,3,2,2,4,3,4,1,2,2,2,4,1,2,2,4,4,5,2,1,2,4,2,2,2,1,1,2,2,2,1,1,2,1,1,3,2,2,2,1,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,42
1,92,109,1,3,5,3,3,3,2,1,6,2,4,1,1,3,2,2,4,3,1,2,2,2,1,1,3,1,2,3,3,4,5,2,1,3,5,8,2,2,1,2,1,2,2,2,1,1,1,1,3,1,2,2,3,3,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2010,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,31
1,92,110,1,4,4,3,1,1,4,1,5,1,2,1,1,6,6,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,3,4,2,4,12,2,1,2,1,1,1,3,2,2,1,1,1,1,1,2,2,1,2,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,28
1,92,111,1,5,1,0,5,1,2,1,3,2,4,4,2,1,5,2,2,3,2,4,2,2,3,1,3,0,3,2,1,1,3,2,4,1,3,2,1,2,2,2,2,4,2,2,1,1,1,1,3,2,1,3,1,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,29
1,92,112,5,4,8,0,2,1,5,1,11,2,2,3,2,5,2,3,3,4,3,3,1,2,2,1,2,2,1,3,4,4,2,2,1,2,4,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,43
1,92,113,4,4,6,9,3,5,3,1,11,2,3,1,1,3,2,2,2,3,2,4,2,3,2,1,4,1,2,2,3,3,4,4,2,2,5,8,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,3,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,40
1,92,114,1,3,5,1,4,2,2,1,11,3,4,2,1,1,2,2,2,2,1,3,2,2,2,1,4,2,1,4,2,2,5,4,1,2,5,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,47
1,92,115,1,5,1,6,1,1,4,1,11,2,3,2,1,6,3,2,1,2,2,3,2,2,2,2,5,2,1,2,2,2,5,4,2,2,12,8,2,1,1,1,1,1,2,2,1,1,1,2,3,1,1,1,1,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,33
1,92,116,1,4,5,2,4,3,2,1,11,3,3,1,1,1,4,2,2,2,1,2,2,3,2,1,4,2,1,4,2,2,4,6,1,2,5,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,47
1,92,117,4,1,7,2,5,2,1,1,11,3,4,1,1,1,2,2,3,1,3,4,2,2,2,2,2,1,2,4,2,1,4,1,2,4,6,7,2,2,0,0,2,2,2,2,2,1,1,1,2,2,2,2,2,2,4,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,51
1,92,118,5,4,8,2,5,1,2,1,11,4,4,2,1,2,5,2,3,3,3,4,3,3,2,2,3,2,1,4,4,4,5,2,1,3,5,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,54
1,92,119,2,2,4,5,3,1,5,1,3,1,1,1,2,5,2,2,1,5,1,2,3,2,1,1,1,1,2,1,1,1,1,4,1,2,4,2,2,2,2,2,2,1,2,2,2,1,1,3,2,2,1,3,1,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2011,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,32
1,92,120,1,2,5,3,5,1,3,1,10,4,4,1,2,5,1,2,4,3,3,2,2,1,2,2,4,2,1,4,4,4,5,4,5,2,3,3,1,1,2,2,2,2,2,2,2,1,2,2,2,1,3,2,1,2,4,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,54
1,92,121,5,5,8,3,5,1,4,1,11,1,1,2,1,3,2,3,4,3,3,5,1,1,2,2,2,2,1,5,5,5,5,2,1,4,4,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,53
1,92,122,5,2,8,1,2,1,2,1,11,3,4,3,1,1,5,2,2,2,2,2,1,2,1,1,3,1,2,2,2,2,4,5,5,2,4,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,43
1,92,123,1,2,7,2,5,1,2,1,5,2,3,2,1,1,2,3,4,3,2,2,2,1,2,2,3,2,1,2,1,4,2,2,1,2,4,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,12
1,92,124,4,4,7,5,5,4,3,1,11,2,4,2,1,2,2,2,3,4,3,5,2,3,2,2,5,3,1,4,5,5,3,2,3,3,5,8,2,1,2,2,2,2,2,1,2,1,1,1,2,2,4,2,3,1,1,5,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,47
1,92,125,4,1,7,9,5,1,2,1,11,3,4,1,2,5,5,1,2,2,4,4,2,3,2,1,4,1,2,2,5,5,4,4,2,2,4,2,2,2,1,1,2,2,2,3,2,1,3,2,1,2,2,2,1,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,49
1,92,126,1,2,5,3,5,1,5,5,11,2,2,1,1,3,1,3,2,5,3,5,2,1,2,1,0,1,2,5,5,4,2,5,5,6,8,0,2,2,1,1,1,1,2,3,3,3,3,3,1,2,4,2,1,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,31
1,92,127,5,4,8,1,5,1,2,1,11,2,2,1,1,3,1,2,4,3,2,4,1,1,2,1,1,2,2,3,4,4,3,4,2,2,4,2,2,2,1,1,1,2,2,3,2,1,3,2,3,1,1,1,1,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,51
1,92,128,1,1,3,0,1,1,2,1,5,4,3,1,1,6,6,1,3,5,1,2,2,1,1,1,4,0,2,3,2,4,4,5,5,12,12,0,1,2,1,2,1,3,1,2,2,1,2,3,2,1,2,1,1,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,26
1,92,129,1,2,5,2,4,1,5,1,3,2,4,1,2,5,2,1,3,3,1,1,1,2,1,1,3,2,1,2,4,4,4,5,5,2,3,1,2,1,2,2,2,2,1,2,2,1,2,3,2,2,1,1,1,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2012,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,35
1,92,130,1,3,2,7,3,1,5,1,3,2,2,1,2,5,2,1,3,3,1,1,1,2,1,1,3,2,1,2,4,4,4,5,5,1,3,1,2,1,2,2,2,2,1,2,2,1,2,3,2,2,1,1,1,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2013,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,35
1,92,131,1,1,6,1,4,1,2,1,9,2,3,2,1,3,3,2,4,3,2,2,1,1,1,1,1,2,0,0,6,6,5,4,2,2,4,8,2,2,1,1,1,1,1,2,2,1,3,3,2,2,1,1,1,2,1,6,9,9,9,9,9,9,9,9,9,9,9,9,,209,2013,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,24
1,92,132,1,2,3,2,4,3,2,1,4,3,3,3,1,3,1,1,4,3,2,2,2,3,2,2,2,2,1,3,2,2,5,4,1,2,3,2,2,1,1,1,1,1,1,2,2,1,3,1,2,1,1,1,1,4,1,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2013,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,44
1,92,133,4,2,6,3,4,1,3,1,11,2,5,2,1,3,3,1,2,3,2,3,2,2,2,2,2,1,2,3,3,3,4,4,1,3,5,1,2,3,1,2,1,3,1,2,1,1,2,1,1,2,2,2,2,4,1,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2013,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,44
1,92,134,4,2,8,5,4,1,2,1,11,2,3,2,1,2,3,2,3,3,2,3,1,2,3,1,4,3,1,4,3,3,2,2,3,2,4,2,2,2,1,1,1,1,1,2,3,1,2,1,2,1,1,2,1,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2013,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,42
1,92,135,4,3,8,9,5,1,2,1,11,2,3,1,3,6,2,2,2,3,2,4,2,1,2,1,2,2,1,3,2,3,3,2,1,2,5,2,2,2,1,1,1,3,1,2,3,2,2,1,1,2,1,2,1,4,1,3,9,9,9,9,9,9,9,9,9,9,9,9,,209,2013,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,41
1,92,136,1,3,4,2,4,2,5,1,3,2,3,1,1,2,2,1,2,3,1,2,2,2,2,2,4,1,2,3,4,4,5,2,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,3,2,2,2,2,1,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,,209,2013,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,30
1,92,137,1,2,7,3,2,1,2,1,5,1,2,1,2,5,2,2,2,2,1,2,1,2,2,1,4,3,1,2,2,2,1,4,2,1,4,2,2,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2013,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,22
1,92,138,1,1,5,1,4,1,2,1,3,2,2,1,3,6,3,2,2,3,1,2,1,2,1,1,1,1,3,2,2,2,5,5,4,9,9,1,2,1,3,2,2,1,1,1,2,1,1,2,3,1,1,1,2,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,,209,2013,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,2,9,27
