CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,CARD..1,DECK..1,BALLOT..1,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80A.,Q.80B.,Q.80B..1,Q.80B..2,Q.80B..3,Q.80B..4,Q.80B..5,Q.80B..6,Q.80B..7,Q.80B..8,Q.80B..9,Q.80B..10,Q.80B..11,Q.80B..12,Q.81A.,Q.81B.,Q.81B..1,Q.81B..2,Q.81B..3,Q.81B..4,Q.81B..5,Q.81B..6,Q.81B..7,Q.81B..8,Q.81B..9,Q.81B..10,Q.81B..11,Q.81B..12,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92A.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,Q.101.,Q.102.,Q.103.,Q.104.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,CARD..2,DECK..2,BALLOT..2,V.112.,V.113.
1,131,1040,3,5,7,1,4,1,5,1,4,2,1,1,2,3,8,3,1,1,1,2,2,2,1,1,2,2,3,2,2,2,3,1,2,2,3,3,1,2,2,1,2,2,4,2,1,1,3,2,2,1,2,3,2,2,4,2,1,0,3,0,3,1,1,1,2,2,2,2,2,131,1040,2,2,2,1,2,2,1,1,4,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3,2,1,1,2,3,4,1,3,1,4,2,5,5,5,2,2,1,3,0,0,3,131,1040,15,1
1,131,1041,3,6,6,7,5,4,2,1,4,2,2,1,2,3,3,2,1,1,2,2,1,2,1,1,2,3,3,2,2,1,2,1,2,3,4,4,2,3,3,2,1,1,2,2,2,1,1,1,4,1,1,2,2,1,4,4,3,2,1,2,3,2,1,4,2,2,4,1,2,131,1041,3,4,3,1,1,5,3,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,2,2,5,4,2,2,2,2,2,2,1,2,4,4,2,3,4,3,2,2,2,1,3,0,0,3,131,1041,60,1
1,131,1042,2,9,7,5,2,4,1,1,4,2,2,3,2,3,3,2,2,1,3,2,1,2,1,1,2,2,3,2,1,1,2,1,2,3,4,4,1,3,3,2,1,3,1,2,2,2,1,3,4,2,4,2,1,2,1,2,1,1,1,2,2,2,0,3,1,1,5,4,2,131,1042,1,4,4,2,1,2,2,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,1,2,1,3,1,5,2,1,2,2,2,2,1,1,3,2,3,1,2,3,2,2,1,3,0,0,3,131,1042,40,1
1,131,1043,3,9,6,2,3,4,1,1,4,2,1,1,1,3,3,1,1,1,1,2,1,2,1,1,1,2,3,1,2,3,2,1,1,1,4,4,1,2,2,2,2,3,4,1,1,3,3,2,1,5,2,1,1,1,3,3,1,3,1,2,2,2,2,2,1,1,2,1,2,131,1043,2,2,1,1,1,1,2,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,1,1,2,1,1,2,2,3,1,1,3,1,1,2,4,3,3,2,2,1,3,0,0,3,131,1043,76,1
1,131,1044,3,10,8,7,5,5,1,1,4,2,1,1,2,3,7,1,1,1,1,2,1,1,1,1,1,2,4,2,4,1,1,1,1,5,5,5,2,2,1,2,2,3,4,1,2,1,4,2,2,1,1,1,1,1,3,1,1,4,1,4,1,1,1,4,2,2,2,1,2,131,1044,1,2,1,1,2,1,3,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,1,2,1,1,1,1,3,1,2,1,1,1,3,1,3,2,1,2,1,2,2,1,3,0,0,3,131,1044,72,1
1,131,1045,5,10,7,9,4,4,1,1,4,2,2,1,4,3,1,2,1,1,1,2,1,2,1,1,1,1,2,1,4,2,2,1,2,2,5,3,2,1,1,2,1,3,2,2,2,1,1,2,2,1,2,2,2,2,3,2,1,1,1,2,4,1,1,1,2,2,2,2,2,131,1045,3,2,3,1,6,2,3,1,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,4,3,2,3,2,1,1,2,1,1,1,4,1,2,3,2,2,2,2,2,1,3,0,0,3,131,1045,24,1
1,131,1046,1,12,7,11,1,1,5,0,4,2,0,0,5,3,3,1,1,4,3,0,3,3,1,2,4,4,4,3,6,3,5,6,1,5,3,3,1,2,5,2,12,4,12,4,5,3,3,1,3,1,5,3,1,4,4,4,3,4,3,4,6,3,3,4,5,5,3,2,2,131,1046,5,5,4,3,6,5,2,3,4,3,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,5,1,1,2,1,5,1,1,3,5,1,1,1,1,1,4,5,1,5,5,2,2,1,3,0,0,3,131,1046,6,1
1,131,1047,3,3,6,9,5,1,5,1,4,1,1,1,2,3,8,2,4,2,3,2,3,1,1,1,2,1,3,3,4,2,5,1,2,2,4,5,3,2,2,2,2,2,3,3,1,2,3,2,3,4,5,1,4,2,4,2,1,4,1,2,1,2,1,2,2,2,3,1,2,131,1047,2,4,4,3,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,4,3,3,3,6,6,6,1,1,1,2,2,1,1,4,1,3,1,2,2,3,2,2,1,3,0,0,3,131,1047,68,1
1,131,1048,2,6,6,4,3,1,5,1,4,2,2,1,2,3,7,1,4,1,1,2,3,2,1,2,2,1,2,1,4,2,4,1,1,3,4,3,1,2,2,2,1,3,3,3,2,1,3,4,4,2,3,1,1,4,3,1,1,4,1,2,1,2,2,1,2,5,4,1,2,131,1048,2,4,3,2,1,3,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,4,3,1,4,1,1,3,2,4,2,1,1,4,1,3,3,2,3,3,2,2,1,3,0,0,3,131,1048,41,1
1,131,1049,6,6,7,9,3,5,1,1,4,2,1,4,1,3,2,1,1,1,1,3,1,2,5,1,2,2,3,1,3,2,1,1,1,1,4,3,2,4,2,2,1,3,1,3,2,1,1,2,3,3,5,1,1,2,2,4,1,1,1,2,2,2,1,3,0,5,1,5,2,131,1049,0,0,4,1,1,1,1,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,1,3,1,4,5,1,3,1,5,1,1,1,1,3,3,5,1,2,6,2,2,1,3,0,0,3,131,1049,50,1
1,131,1050,2,7,6,4,5,4,2,1,4,2,1,1,1,3,1,2,3,3,1,1,2,1,3,2,3,2,3,2,5,2,4,2,2,4,4,3,2,4,3,2,6,2,7,3,2,1,3,3,4,3,4,2,3,3,3,3,1,3,1,2,3,2,2,1,3,3,4,1,2,131,1050,3,5,5,1,1,3,2,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,4,2,4,4,1,2,3,2,3,1,3,2,1,1,3,3,1,3,3,4,2,2,2,1,3,0,0,3,131,1050,19,1
1,131,1051,3,9,7,2,5,4,2,1,4,2,2,1,3,3,3,1,2,1,1,2,2,2,1,2,1,1,3,2,4,2,1,1,3,4,4,4,1,4,1,2,1,2,10,1,2,1,1,2,3,1,1,1,2,1,2,1,1,4,1,2,3,2,2,1,0,4,4,3,2,131,1051,0,4,5,1,1,1,3,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,4,3,3,4,5,1,1,1,3,1,3,1,1,1,3,1,3,5,1,5,2,2,2,1,3,0,0,3,131,1051,13,1
1,131,1052,7,6,6,6,3,5,1,2,5,2,1,1,2,3,5,2,1,1,1,2,1,3,1,1,1,1,3,1,2,1,1,1,1,1,4,4,1,2,1,2,1,2,2,3,2,1,1,2,3,1,1,1,1,1,4,1,1,1,1,2,1,1,1,3,2,2,2,2,2,131,1052,1,2,1,1,2,2,3,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,3,1,2,2,1,1,2,1,1,1,1,1,1,4,1,3,2,2,2,2,2,2,1,3,0,0,3,131,1052,78,1
1,131,1053,5,7,6,7,4,5,1,1,5,2,1,1,4,3,1,2,2,1,1,2,2,2,3,3,3,3,3,2,2,2,3,2,2,2,4,4,1,4,4,2,1,2,3,1,2,3,1,2,3,1,3,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,131,1053,2,4,4,2,6,1,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,3,2,2,3,3,4,3,2,3,2,4,1,4,2,1,1,3,3,2,2,1,3,2,2,2,1,3,0,0,3,131,1053,33,1
1,131,1054,1,4,6,3,5,1,5,1,4,2,1,5,1,3,7,2,3,3,1,1,2,3,4,3,1,1,3,3,3,2,4,4,6,4,4,4,4,3,4,2,4,3,11,3,5,1,1,5,5,3,4,2,3,3,3,3,1,3,1,2,2,2,2,1,4,4,4,4,2,131,1054,4,5,5,2,2,4,3,3,3,1,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,4,5,4,4,4,5,5,3,5,1,3,1,1,1,1,3,1,3,1,3,4,3,2,2,2,1,3,0,0,3,131,1054,29,1
1,131,1055,3,6,4,1,3,1,5,1,4,1,1,1,4,3,3,2,2,1,3,2,2,2,1,1,2,2,3,1,3,1,1,1,1,2,3,4,2,1,2,2,2,3,2,2,5,3,1,2,3,1,1,1,1,1,3,2,1,4,3,2,2,1,1,2,2,3,2,2,2,131,1055,2,3,2,1,1,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,2,1,3,3,3,4,1,2,1,1,1,3,2,2,2,1,2,1,2,2,1,3,0,0,3,131,1055,45,1
1,131,1056,3,9,4,9,4,1,5,1,4,2,2,1,2,3,4,1,1,1,1,2,1,2,1,1,2,2,3,2,3,2,3,1,1,3,3,3,4,2,4,2,3,3,7,2,2,1,1,2,3,1,3,1,1,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,131,1056,2,4,4,1,2,1,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,4,4,2,3,2,1,2,3,2,1,1,3,2,3,2,1,2,2,2,2,1,3,0,0,3,131,1056,42,1
1,131,1057,3,9,5,11,3,1,5,1,4,2,1,1,2,3,1,1,1,1,1,2,1,2,1,1,2,3,3,2,3,2,3,1,3,2,4,2,2,4,2,2,1,3,3,3,2,3,2,2,1,1,2,2,1,1,3,2,1,1,1,2,2,1,1,4,4,1,4,1,2,131,1057,4,5,4,1,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,4,4,3,1,3,1,1,2,1,2,1,1,4,1,3,2,2,2,2,2,2,1,3,0,0,3,131,1057,20,1
1,131,1058,1,9,5,9,5,1,5,1,4,2,2,1,1,3,1,2,3,1,1,0,3,3,1,1,3,2,3,2,4,2,3,1,1,5,4,4,4,2,4,2,3,2,5,3,2,3,3,3,5,3,5,2,2,3,2,3,1,1,1,4,2,3,2,1,4,3,4,1,2,131,1058,3,5,4,3,2,2,2,2,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,1,4,4,5,3,3,2,3,2,2,2,1,2,2,3,3,2,2,4,1,2,2,1,3,0,0,3,131,1058,7,1
1,131,1059,1,4,5,3,5,1,5,1,4,1,1,5,2,3,6,2,3,4,1,1,2,3,4,2,2,1,3,2,5,2,4,3,6,4,4,4,3,4,1,3,4,1,4,1,2,1,3,2,3,2,1,2,3,2,4,3,1,3,1,3,3,3,2,3,3,4,4,3,2,131,1059,4,4,5,2,2,2,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,3,4,5,5,2,2,2,1,2,3,2,1,3,2,4,3,3,3,3,2,2,1,3,0,0,3,131,1059,69,1
1,131,1060,3,5,3,6,2,4,1,1,4,2,2,1,4,3,1,2,1,1,1,2,2,3,1,1,2,2,3,3,3,2,3,1,2,2,4,3,2,3,4,2,5,3,7,3,5,1,1,1,2,1,5,1,2,1,4,3,1,4,1,2,2,1,1,1,1,1,2,2,2,131,1060,2,3,3,1,6,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,1,3,2,4,2,1,2,3,2,2,1,3,0,0,3,131,1060,9,1
1,131,1061,9,12,9,11,6,1,5,1,4,2,1,1,2,3,4,2,3,2,2,2,2,2,1,1,1,1,3,2,3,2,4,1,1,3,4,4,2,2,1,2,3,3,4,3,2,1,1,3,4,3,3,1,3,2,2,3,1,4,1,2,2,2,2,1,3,2,3,4,2,131,1061,4,5,5,2,6,3,3,2,3,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,3,4,5,5,3,3,2,1,2,3,2,1,1,4,1,3,2,5,5,3,2,2,1,3,0,0,3,131,1061,46,1
1,131,1062,1,2,3,5,4,4,2,1,3,2,2,2,1,3,6,1,4,1,1,2,2,3,1,1,1,3,3,2,3,3,1,1,1,3,4,4,2,4,3,2,2,2,4,3,4,3,1,2,3,1,4,2,2,2,2,3,3,3,1,2,6,2,2,1,4,4,4,1,2,131,1062,4,4,5,2,1,2,1,1,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,1,2,2,4,1,5,1,4,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,3,0,0,3,131,1062,52,1
1,131,1063,7,5,5,11,3,1,3,1,4,2,1,3,3,3,3,1,3,1,1,2,2,2,2,3,2,2,3,1,3,2,3,1,2,3,1,3,3,4,4,1,2,2,2,2,2,1,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3,2,2,2,2,3,2,2,2,131,1063,2,3,4,1,2,3,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,3,3,2,4,3,2,2,3,1,2,2,2,1,2,1,2,1,2,2,1,3,0,0,3,131,1063,66,1
1,131,1064,3,11,5,3,5,1,5,1,5,2,2,1,2,3,6,1,2,1,1,1,2,3,2,3,2,2,3,2,5,3,2,2,4,3,4,2,3,2,4,2,11,3,11,3,5,1,3,2,3,2,2,1,3,3,4,2,1,4,2,3,6,1,1,1,3,2,3,2,2,131,1064,3,5,5,2,6,3,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,1,4,3,1,2,2,2,4,1,2,1,2,1,3,3,4,5,1,5,5,2,2,1,3,0,0,3,131,1064,3,1
1,131,1065,4,11,5,1,5,4,2,1,4,2,2,1,2,3,2,2,2,1,1,2,1,2,2,1,1,1,3,3,3,3,2,1,1,1,4,3,1,2,1,2,1,2,3,1,1,3,3,2,3,1,2,1,1,1,2,2,3,2,1,1,3,2,1,1,3,2,3,2,2,131,1065,2,3,4,2,1,2,3,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,4,2,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,1,2,2,2,2,1,3,0,0,3,131,1065,44,1
1,131,1066,3,11,5,2,3,4,3,1,4,2,2,1,2,3,2,3,2,3,1,2,2,3,1,1,2,3,3,2,4,1,2,1,1,2,2,4,4,4,4,2,1,3,3,3,5,1,1,3,6,5,6,4,5,5,5,5,3,0,3,0,2,2,2,1,2,2,3,1,2,131,1066,3,5,3,2,1,2,1,2,3,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2,2,4,2,4,2,2,2,3,1,1,1,2,3,2,2,2,4,3,2,2,1,3,0,0,3,131,1066,43,1
1,131,1067,5,10,5,2,5,4,1,1,5,2,2,3,2,3,4,2,1,1,3,2,3,2,2,1,2,1,1,1,3,3,2,2,1,1,4,4,2,1,1,2,4,3,6,3,2,2,1,3,4,3,2,1,2,2,1,2,1,1,1,1,3,2,1,3,2,2,2,4,2,131,1067,2,4,0,1,1,2,2,1,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,2,1,5,1,4,5,3,3,2,3,4,2,2,1,3,0,0,3,131,1067,51,1
1,131,1068,4,10,5,1,5,1,5,1,4,2,2,1,1,3,4,1,2,2,1,2,2,2,3,1,2,3,3,2,3,2,3,1,1,2,2,3,2,3,2,2,1,2,3,3,1,1,3,3,2,1,3,1,3,1,3,1,1,3,1,3,2,2,1,1,2,1,3,1,2,131,1068,3,4,4,1,2,1,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,3,2,2,3,2,1,2,2,3,1,1,2,2,2,2,2,3,2,2,2,1,3,0,0,3,131,1068,79,1
1,131,1069,4,10,1,3,5,1,2,1,4,2,1,1,2,3,3,1,1,1,2,2,1,2,1,1,2,2,3,1,2,1,1,1,1,1,4,4,1,4,4,2,1,2,2,3,1,3,3,1,2,1,5,1,1,1,4,4,3,4,3,2,1,1,1,4,1,1,2,3,2,131,1069,1,3,3,1,1,1,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,4,2,2,4,1,2,2,1,1,2,2,2,1,4,2,2,2,3,2,5,2,2,1,3,0,0,3,131,1069,37,1
1,131,1070,3,11,3,6,3,5,1,1,4,1,1,1,1,3,3,3,4,2,2,2,1,2,1,1,2,2,3,2,1,3,2,1,1,2,2,3,2,2,3,2,1,2,2,2,2,3,1,2,3,1,2,3,2,2,1,2,1,4,1,2,2,1,1,2,2,3,3,1,2,131,1070,2,3,4,1,1,2,2,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,1,2,2,1,1,2,2,3,2,2,3,2,2,2,1,3,0,0,3,131,1070,73,1
1,131,1071,4,11,5,5,3,4,1,1,4,2,1,1,3,3,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,5,3,2,3,4,2,1,3,3,2,1,1,3,3,2,1,2,2,1,1,3,3,1,3,1,1,2,2,1,2,2,2,3,1,2,131,1071,2,2,3,3,1,2,3,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,3,3,5,4,1,1,1,3,1,3,1,1,2,4,1,4,3,1,2,3,2,2,1,3,0,0,3,131,1071,75,1
1,131,1072,4,12,2,11,2,1,5,1,4,2,2,1,2,3,3,4,1,1,2,2,1,2,1,1,1,1,3,1,1,1,1,1,1,2,5,1,1,5,1,2,12,1,3,1,1,2,3,2,1,1,2,4,1,1,5,1,3,1,3,3,1,1,1,4,2,1,1,2,2,131,1072,1,1,2,1,1,1,3,4,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,1,1,1,2,3,1,4,1,2,1,1,4,4,2,2,1,3,0,0,3,131,1072,8,1
1,131,1073,3,6,9,5,6,6,1,0,3,2,2,0,5,3,0,1,1,1,1,2,4,4,6,4,4,1,4,1,1,1,6,6,7,1,4,1,1,2,5,2,1,1,10,1,2,1,4,6,1,1,1,1,1,1,2,4,1,1,1,2,1,1,1,1,0,1,0,1,2,131,1073,1,1,1,2,1,6,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,4,1,3,4,1,1,1,2,2,1,3,0,0,3,131,1073,71,1
1,131,1074,9,12,2,5,4,1,1,1,7,1,1,1,2,3,3,1,1,1,2,1,2,3,1,1,1,1,4,1,1,1,1,1,1,1,4,3,2,2,4,1,1,2,3,2,1,1,3,1,2,1,1,1,1,1,2,1,1,3,1,2,3,1,1,2,1,1,1,1,2,131,1074,1,1,1,1,2,1,3,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,1,2,3,1,1,2,2,1,4,3,1,1,4,1,5,2,1,1,2,2,2,1,3,0,0,3,131,1074,70,1
1,131,1075,1,3,5,5,6,1,1,1,3,1,1,2,2,3,3,1,2,2,2,2,2,2,2,1,1,2,3,1,1,1,1,1,1,2,3,2,1,2,3,2,11,1,11,1,1,2,2,1,1,1,2,1,2,2,2,2,3,2,3,1,1,1,1,1,1,1,2,2,2,131,1075,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,5,1,1,1,2,2,1,1,1,1,2,2,1,3,0,0,3,131,1075,63,1
1,131,1076,3,4,2,7,1,4,1,1,3,1,1,2,2,3,2,1,2,1,2,2,2,3,1,3,2,2,3,2,1,2,2,1,2,2,4,3,3,3,3,2,8,2,2,3,1,1,1,2,2,3,3,2,2,2,4,2,1,4,1,2,2,1,1,1,2,2,2,1,2,131,1076,2,2,2,1,6,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,2,2,3,1,2,2,1,2,3,2,1,1,1,1,3,1,2,2,1,2,2,1,3,0,0,3,131,1076,64,1
1,131,1077,3,9,1,11,2,1,5,1,4,1,1,1,2,3,3,1,1,1,2,2,1,1,1,1,2,2,3,2,2,3,2,1,1,2,4,3,1,2,4,2,11,2,1,2,1,1,3,2,2,1,2,1,1,2,4,3,1,4,1,4,1,3,1,3,2,1,2,1,2,131,1077,2,4,3,1,1,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,1,3,1,2,2,1,2,1,4,1,2,1,2,1,3,2,4,5,5,5,5,2,2,1,3,0,0,3,131,1077,2,1
1,131,1078,3,6,2,5,2,1,5,1,2,2,2,2,1,3,3,3,1,1,3,2,3,3,5,1,1,1,2,3,2,3,1,1,1,5,4,5,3,1,4,2,6,3,7,3,2,1,3,2,3,1,2,3,1,1,4,4,2,4,2,4,6,1,1,4,2,2,1,4,2,131,1078,1,3,2,3,6,1,3,3,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,4,3,1,5,3,4,1,2,1,4,2,1,1,4,1,4,5,5,5,2,2,2,1,3,0,0,3,131,1078,58,1
1,131,1079,0,0,0,0,0,0,2,3,0,1,3,2,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,0,0,4,5,4,5,0,2,131,1079,3,1,5,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,131,1079,0,2
1,131,1080,3,9,3,5,4,2,1,1,5,6,5,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,3,1,2,1,2,1,2,1,4,2,2,3,4,2,2,3,3,3,1,1,3,2,3,1,2,2,2,1,2,3,1,1,1,3,2,1,1,4,2,2,3,3,2,131,1080,3,4,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,3,2,3,3,2,2,2,1,2,2,2,1,1,3,2,3,2,3,2,2,2,2,2,0,0,11,3,131,1080,55,1
1,131,1081,1,9,3,5,1,1,5,1,5,6,5,1,2,1,1,1,2,2,3,2,2,2,1,1,2,2,3,2,2,3,2,1,2,2,1,4,2,2,3,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,131,1081,2,2,2,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,2,2,2,2,2,2,2,2,1,9,0,0,3,131,1081,0,1
1,131,1082,5,9,3,2,3,5,1,1,5,6,5,1,1,1,6,3,1,1,2,0,1,3,1,1,3,2,3,2,1,2,4,1,6,3,1,4,2,1,2,2,1,3,4,2,1,1,3,2,4,1,4,2,1,1,2,3,1,1,1,2,1,2,1,1,4,4,3,1,2,131,1082,3,5,0,2,7,4,1,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6,4,3,5,6,5,4,3,2,1,2,6,5,1,1,4,4,1,3,1,2,4,2,2,2,0,0,11,3,131,1082,59,1
