CARD.,DECK.,BALLOT.,,Q.1.,Q.2A.,Q.2B.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.15..2,Q.15..3,Q.15..4,Q.15..5,Q.15..6,Q.15..7,Q.15..8,Q.15..9,Q.15..10,Q.16.,Q.17.,Q.18.,Q.19.,Q.19..1,Q.19..2,Q.19..3,Q.19..4,Q.19..5,Q.20.,Q.21A.,Q.21B.,Q.21C.,Q.22A.,Q.22B.,Q.22C.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28B..1,Q.28B..2,Q.28B..3,Q.28B..4,Q.28B..5,Q.28B..6,Q.28B..7,Q.28B..8,Q.28B..9,Q.28B..10,Q.28B..11,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.35.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.41..1,Q.41..2,Q.41..3,Q.41..4,Q.41..5,Q.41..6,Q.41..7,Q.41..8,Q.41..9,Q.42A.,Q.42B.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.47F.,Q.47G.,Q.47H.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.54A.,Q.54A..1,Q.54A..2,Q.54A..3,Q.54A..4,Q.54A..5,Q.54A..6,Q.54A..7,Q.54A..8,Q.54A..9,Q.54A..10,Q.54A..11,Q.54A..12,Q.54A..13,Q.54A..14,Q.54A..15,Q.54A..16,Q.54A..17,Q.54A..18,Q.54A..19,Q.54A..20,Q.54A..21,Q.54A..22,Q.54A..23,Q.54A..24,Q.54A..25,Q.54A..26,Q.54A..27,Q.54B.,Q.54D.,V.55.
1,132,44,1,1,4,3,8,5,1,3,5,4,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,2,5,5,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,1,2,2,2,132,44,1,3,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,0,1,2,1,2,3,3,2,3,2,4,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23254
1,132,45,1,4,6,10,9,6,1,1,5,8,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,4,4,2,2,1,2,2,2,3,2,3,2,5,3,4,2,1,3,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,3,2,2,2,132,45,1,3,2,1,2,3,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,3,4,3,4,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23162
1,132,46,1,10,6,7,10,5,1,3,5,3,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,5,5,2,2,1,2,2,2,2,2,2,1,5,5,4,3,1,2,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,2,132,46,1,3,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,3,4,3,3,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23262
1,132,47,1,10,6,0,9,5,1,4,5,9,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,4,4,2,2,1,2,2,2,1,4,2,4,4,4,5,2,2,1,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,2,2,2,132,47,1,3,2,2,2,3,2,1,2,1,2,2,2,2,2,2,2,0,1,1,1,1,2,2,3,3,3,3,3,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23013
1,132,48,1,8,6,5,4,6,1,4,5,9,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,4,4,2,2,1,2,2,2,1,4,1,3,5,3,4,1,2,1,3,4,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,132,48,1,3,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23111
1,132,49,1,1,7,10,5,5,1,3,5,4,6,1,1,9,1,1,2,2,2,1,2,2,1,2,2,2,2,5,4,4,2,1,1,2,2,2,1,2,1,2,8,7,4,2,1,2,3,6,6,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,132,49,1,3,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,0,2,1,2,1,2,2,3,3,3,3,3,4,4,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23064
1,132,50,1,3,6,1,9,6,1,1,5,4,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,1,2,2,2,1,2,2,2,4,2,2,2,8,7,4,2,3,1,3,4,4,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,132,50,1,3,1,2,1,3,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,3,3,3,3,3,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23240
1,132,51,1,6,3,3,7,5,1,3,5,4,6,1,2,9,1,1,2,2,2,1,2,2,1,2,2,2,2,3,1,5,2,1,1,2,2,2,4,2,1,4,2,3,4,1,1,2,1,4,4,2,2,2,1,1,2,2,2,2,2,2,2,3,1,2,3,3,1,2,132,51,1,3,2,2,3,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,3,2,3,3,3,3,3,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23148
1,132,52,1,9,5,5,9,6,1,1,5,9,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,2,2,2,1,2,2,2,1,2,2,3,5,3,4,3,2,1,3,4,4,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,3,3,3,2,132,52,1,3,1,2,2,3,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,2,4,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23036
1,132,53,1,1,6,1,9,6,1,1,5,7,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,3,1,3,2,2,1,2,2,2,7,2,2,3,5,3,5,2,3,1,1,6,4,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,132,53,1,3,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,0,2,2,2,1,3,3,1,3,2,4,3,2,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23218
1,132,54,1,5,6,2,9,5,1,4,5,5,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,5,5,2,2,1,2,2,2,3,4,1,4,5,3,4,2,1,1,3,5,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,132,54,1,3,2,2,2,3,2,1,2,1,2,2,2,2,2,2,2,0,2,2,2,1,3,2,2,3,3,4,2,4,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23134
1,132,55,1,4,6,1,5,4,1,3,5,2,6,1,2,9,3,1,2,2,2,1,2,2,2,2,2,2,2,4,5,5,2,1,1,2,2,2,3,2,4,1,8,7,4,2,1,1,3,5,1,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,3,3,2,132,55,1,3,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,0,2,1,2,3,2,3,3,3,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23092
1,132,56,1,4,6,1,9,6,1,3,5,8,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,2,5,5,2,1,1,2,2,2,3,2,2,2,5,5,4,2,1,1,3,6,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,2,3,1,1,2,132,56,1,3,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,3,3,3,2,3,3,2,3,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23256
1,132,57,1,10,6,5,11,6,2,4,5,9,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,4,4,2,1,1,2,2,2,1,2,1,4,5,3,4,4,1,1,2,5,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,2,2,132,57,1,3,1,2,3,3,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,3,3,3,2,3,3,4,4,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23114
1,132,58,1,3,6,1,9,5,1,3,5,1,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,1,5,5,2,2,1,2,2,2,2,4,2,2,5,3,2,2,1,1,1,5,1,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,132,58,1,3,1,1,2,3,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,3,2,2,3,3,3,3,3,3,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23283
1,132,59,1,5,3,2,6,5,2,3,5,3,5,1,2,9,3,1,2,2,2,1,2,2,2,2,2,2,2,5,4,5,2,2,1,1,2,2,2,2,2,4,6,6,4,4,1,2,3,5,4,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,3,1,1,2,132,59,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,1,2,2,1,1,2,3,2,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23273
1,132,60,1,2,6,0,6,5,1,3,5,2,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,5,5,2,2,1,2,2,2,3,2,2,4,5,7,4,3,2,2,1,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,3,2,3,2,132,60,1,3,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,0,1,1,2,1,1,1,3,2,3,3,3,4,3,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23294
1,132,61,1,2,5,10,7,6,1,4,5,4,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,5,5,2,2,1,2,2,2,6,2,5,4,0,5,4,4,3,2,3,5,0,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,3,2,1,2,132,61,1,3,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,0,3,1,3,4,2,3,3,2,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23210
1,132,62,1,3,0,0,10,8,1,1,5,12,5,2,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,5,5,2,2,1,2,2,2,1,2,1,2,0,0,0,3,2,1,3,5,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,132,62,1,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,3,2,2,3,3,2,4,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23144
1,132,63,1,2,3,10,11,5,1,1,4,5,5,2,2,4,1,1,2,2,2,1,2,2,1,2,2,2,2,4,5,5,2,2,1,2,2,2,1,2,2,2,5,3,4,2,2,2,3,5,5,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,3,3,1,2,132,63,1,6,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,0,2,2,2,2,4,3,2,2,2,3,3,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23077
1,132,64,1,2,4,10,10,5,1,1,5,12,5,2,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,5,5,2,2,1,1,2,2,4,2,1,4,7,5,4,2,2,3,1,4,4,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,1,3,1,2,132,64,1,6,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,0,2,2,2,1,2,3,2,2,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23096
1,132,65,1,4,0,0,8,5,1,3,5,4,6,2,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,5,5,2,2,1,2,2,2,6,2,1,2,7,3,4,3,1,1,1,5,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,3,1,1,2,132,65,1,6,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0,2,3,3,2,3,3,2,1,1,3,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23066
1,132,66,1,5,5,3,9,6,2,1,5,5,5,2,2,9,1,1,2,2,2,1,2,2,1,2,2,2,2,5,4,4,2,2,1,2,2,2,1,2,2,2,7,5,4,1,3,1,1,5,5,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,3,1,1,2,132,66,1,6,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,0,2,2,3,1,3,3,2,2,1,2,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23174
1,132,67,1,5,3,2,7,5,1,3,4,12,5,2,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,0,2,2,1,2,2,2,3,6,2,2,0,0,0,0,0,0,0,5,5,2,2,2,1,2,1,2,2,2,2,2,2,3,2,2,3,2,3,2,132,67,1,7,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,1,3,3,3,1,2,1,2,2,2,4,2,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,5,26132
1,132,68,1,7,4,4,11,6,2,5,5,12,4,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,6,1,2,8,3,4,4,2,1,1,5,4,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,3,3,2,132,68,1,7,3,3,2,1,2,2,2,2,2,1,1,2,2,2,2,0,1,2,2,2,3,3,2,3,2,3,2,2,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27138
1,132,69,1,1,7,10,6,5,1,1,3,4,3,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,6,3,4,2,5,5,5,4,3,2,2,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,132,69,1,7,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,3,3,2,2,1,3,2,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27271
1,132,70,1,8,5,5,11,5,1,3,6,14,4,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,6,10,2,4,5,3,4,4,1,3,3,4,5,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,3,3,2,132,70,1,7,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0,1,1,2,2,4,3,2,2,2,2,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27049
1,132,71,1,2,3,10,7,6,2,1,3,4,3,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,5,5,2,2,1,2,2,2,3,3,2,2,5,2,3,2,2,2,2,5,1,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,3,3,2,2,132,71,1,7,2,2,3,1,2,2,2,1,2,1,2,2,2,2,2,0,2,3,3,2,4,3,3,3,3,3,3,5,4,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27095
1,132,72,1,6,3,1,8,1,1,3,4,4,4,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,10,4,4,8,5,4,4,4,3,3,6,1,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,132,72,1,7,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,5,3,3,3,2,3,3,1,4,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27419
1,132,73,1,2,0,0,8,5,2,1,4,4,3,1,2,1,3,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,3,3,2,2,5,3,4,3,2,2,2,5,5,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,132,73,1,7,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,0,1,3,2,1,3,3,1,1,1,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27213
1,132,74,1,1,7,10,10,4,2,1,3,3,2,1,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,3,4,2,5,5,6,4,4,1,1,5,5,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,3,3,2,132,74,1,7,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,0,1,1,2,1,3,2,2,1,1,2,2,9,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27327
1,132,75,1,1,7,10,11,3,2,1,3,6,3,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,5,5,2,2,1,1,2,2,5,3,2,4,5,5,6,4,1,1,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,3,2,2,2,132,75,1,7,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,0,2,2,2,1,3,3,1,1,1,2,2,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27307
1,132,76,1,3,6,1,5,3,1,3,5,16,4,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,2,1,1,2,2,2,3,10,1,2,5,5,5,3,2,2,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,2,2,2,132,76,1,7,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,4,3,1,2,3,3,3,5,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27003
1,132,77,1,1,7,10,10,2,1,1,3,4,3,1,2,1,3,0,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,5,4,4,5,0,0,2,1,3,3,4,0,2,2,2,2,2,1,2,2,2,2,2,2,4,3,2,1,3,3,2,132,77,1,7,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,0,3,2,2,1,4,3,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27241
1,132,78,1,1,7,0,11,5,1,1,3,14,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,3,3,1,1,5,0,0,4,4,3,3,5,6,2,2,2,2,1,2,2,2,2,2,2,2,1,3,2,3,1,1,2,132,78,1,7,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,3,3,2,3,2,2,3,2,3,3,5,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27301
1,132,79,1,1,7,10,11,5,1,1,3,4,3,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,4,2,3,1,5,5,4,2,1,2,2,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,1,2,2,2,132,79,1,7,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,0,2,3,2,1,2,3,2,1,1,2,3,1,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,10,21071
1,132,80,1,1,7,10,4,6,1,1,3,4,3,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,1,5,5,2,2,2,2,2,1,3,2,2,4,5,5,7,1,4,2,2,5,5,2,2,2,1,2,2,2,2,2,2,2,2,1,3,2,2,1,2,2,132,80,1,7,2,2,2,1,1,2,2,1,2,2,2,2,2,2,0,0,2,2,3,1,3,2,2,2,1,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,21050
1,132,81,1,3,5,1,8,4,1,1,5,7,5,2,2,3,2,3,1,2,2,2,2,2,2,2,2,2,2,3,5,5,2,1,2,1,2,2,6,0,1,4,4,5,5,3,3,1,1,5,5,1,2,2,1,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,132,81,1,7,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,0,1,2,2,1,1,2,2,2,3,3,3,3,3,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,8,26074
1,132,82,1,1,7,10,4,3,0,1,2,4,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,5,2,1,2,2,2,2,5,3,2,2,5,5,6,4,2,3,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,1,3,2,132,82,1,7,1,1,1,3,2,2,2,2,2,1,2,2,2,2,2,0,2,3,2,1,5,3,2,1,1,3,3,2,4,3,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27207
1,132,83,1,2,1,10,3,6,1,1,3,4,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,3,3,1,4,3,3,4,3,2,2,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,1,1,2,132,83,1,7,1,2,2,3,2,2,2,1,2,2,2,2,2,2,2,0,1,1,2,5,3,3,2,2,2,3,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27210
1,132,84,1,1,7,0,11,6,2,1,4,4,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,5,5,2,2,2,1,2,2,2,13,4,2,3,3,4,4,2,2,2,6,5,2,2,2,2,2,1,2,2,2,2,2,2,1,0,2,3,1,2,2,132,84,1,7,3,2,3,1,2,2,2,2,2,1,2,2,2,2,2,0,2,3,3,3,4,3,1,1,1,1,1,5,1,1,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27062
1,132,85,1,8,6,5,9,6,1,1,5,9,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,5,4,2,2,1,2,2,2,1,2,2,2,6,6,4,2,2,1,3,4,4,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,1,1,2,132,85,1,7,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,0,2,2,2,2,4,3,2,2,2,1,2,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23235
1,132,86,1,3,6,1,6,3,1,3,5,1,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,3,5,5,2,2,1,1,2,2,3,2,5,2,2,7,4,1,3,2,2,4,3,2,2,2,2,2,1,2,2,2,2,2,2,4,3,2,2,2,2,2,132,86,1,7,1,1,3,1,2,2,2,1,2,2,1,2,2,2,2,0,2,1,2,1,1,2,3,3,3,4,3,4,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23180
1,132,87,1,8,4,3,9,6,2,4,5,9,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,5,5,2,2,1,2,2,2,7,4,2,3,7,5,4,2,1,2,2,5,4,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,132,87,1,7,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,0,1,2,2,2,3,3,3,3,2,3,3,4,3,2,4,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23196
1,132,88,1,3,0,0,5,5,1,4,6,5,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,5,4,2,2,1,2,2,2,3,4,1,4,4,3,4,2,1,1,3,5,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,132,88,1,7,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23135
1,132,89,1,8,3,1,7,4,1,3,5,4,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,1,2,2,2,6,2,3,4,4,5,6,4,1,2,3,5,5,2,2,2,2,1,1,2,2,2,2,2,2,3,1,2,1,1,1,2,132,89,1,7,1,3,0,1,2,1,2,1,2,2,2,2,2,2,1,1,3,3,3,1,4,3,1,1,1,2,2,2,2,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23312
