,CARD,DECK,BALLOT,S210.Q1,S210.Q2,S210.Q3,S210.Q4,S210.Q5,S210.Q6,S210.Q7,S210.Q8,S210.Q9,S210.Q10,S210.Q11,S210.Q12,S210.Q13,S210.Q14,S210.Q15,S210.Q16,S210.Q17,S210.Q18,S210.Q19,S210.Q20,S210.Q21,S210.Q22,S210.Q23,S210.Q24,S210.Q25,S210.Q27,S210.Q28,S210.Q29,S210.Q30,S210.Q31,S210.Q32,S210.Q33,S210.Q34,S210.Q35,S210.Q36,S210.Q37,S210.Q38,S210.Q39,S210.Q40,S210.Q41,S210.Q42,S210.Q44,S210.Q45,S210.Q46,S210.Q47,S210.Q48,S210.Q49,S210.Q50.n,S210.Q51,S210.Q52,S210.Q53.1,S210.Q53.2,S210.Q53.3,S210.Q53.4,S210.Q53.5,S210.Q53.6,S210.Q53.7,S210.Q53.8,S210.Q53.9,S210.Q53.10,S210.Q53.11,S210.Q53.12,S210.Q53.13,S210.Q53.14,S210.V54,S210.V55,S210.V56,S210.V57
505,1.0,210.0,506.0,2.0,10.0,5.0,9.0,4.0,2.0,1.0,1.0,2.0,7.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,1.0,4.0
506,1.0,210.0,507.0,5.0,5.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,5.0,6.0,4.0,12.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,6.0,1.0,5.0
507,1.0,210.0,508.0,7.0,9.0,7.0,9.0,4.0,2.0,2.0,4.0,1.0,5.0,6.0,6.0,12.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,7.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,5.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,7.0,2.0,1.0
508,1.0,210.0,509.0,1.0,9.0,5.0,7.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,1.0,12.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,7.0,2.0,0.0
509,1.0,210.0,510.0,2.0,9.0,1.0,6.0,1.0,1.0,3.0,5.0,1.0,6.0,6.0,6.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,0.0,3.0,5.0,5.0,7.0,2.0,1.0,1.0,4.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,2.0,11.0
510,1.0,210.0,511.0,2.0,6.0,2.0,3.0,5.0,2.0,1.0,4.0,1.0,6.0,6.0,6.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,6.0,4.0,4.0,4.0,3.0,7.0,2.0,2.0,3.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,6.0,2.0,10.0
511,1.0,210.0,512.0,2.0,9.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,2.0,9.0
512,1.0,210.0,513.0,2.0,8.0,5.0,3.0,4.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,5.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,2.0,8.0
513,1.0,210.0,514.0,5.0,9.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,7.0,6.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,5.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,6.0,2.0,7.0
514,1.0,210.0,515.0,2.0,6.0,6.0,5.0,1.0,1.0,3.0,5.0,1.0,6.0,6.0,6.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,6.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,6.0,2.0,6.0
515,1.0,210.0,516.0,3.0,8.0,6.0,3.0,5.0,2.0,2.0,4.0,1.0,6.0,6.0,6.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,6.0,2.0,5.0
516,1.0,210.0,517.0,2.0,4.0,5.0,3.0,5.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,6.0,2.0,4.0
517,1.0,210.0,518.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,2.0,3.0
518,1.0,210.0,519.0,2.0,10.0,7.0,8.0,1.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,2.0,2.0
519,1.0,210.0,520.0,4.0,0.0,5.0,1.0,4.0,1.0,3.0,5.0,1.0,6.0,6.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,6.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,2.0,1.0
520,1.0,210.0,521.0,3.0,10.0,0.0,5.0,1.0,1.0,3.0,5.0,1.0,6.0,6.0,6.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,,4.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,2.0,0.0
521,1.0,210.0,522.0,4.0,7.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,6.0,4.0,1.0,1.0,6.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,,4.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,5.0
522,1.0,210.0,523.0,3.0,10.0,5.0,3.0,2.0,1.0,3.0,5.0,1.0,5.0,6.0,4.0,12.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,1.0,10.0
523,1.0,210.0,524.0,3.0,8.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,,5.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,1.0,11.0
524,1.0,210.0,525.0,4.0,7.0,6.0,2.0,5.0,2.0,2.0,4.0,1.0,5.0,6.0,5.0,13.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,6.0,1.0,12.0
525,1.0,210.0,526.0,1.0,6.0,6.0,1.0,5.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,11.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,,5.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,1.0,13.0
526,1.0,210.0,527.0,5.0,10.0,7.0,3.0,5.0,2.0,1.0,4.0,1.0,5.0,6.0,5.0,15.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,1.0,14.0
527,1.0,210.0,528.0,2.0,4.0,2.0,6.0,1.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,14.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,5.0,4.0,4.0,1.0,4.0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,1.0,0.0
528,1.0,210.0,529.0,2.0,5.0,5.0,6.0,5.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,14.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,1.0,1.0
529,1.0,210.0,530.0,3.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,6.0,6.0,14.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,1.0,2.0
530,1.0,210.0,531.0,2.0,10.0,6.0,6.0,2.0,2.0,1.0,4.0,1.0,5.0,6.0,4.0,14.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,9.0,1.0,3.0
531,1.0,210.0,532.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,4.0,1.0,5.0,6.0,4.0,14.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,9.0,1.0,4.0
532,1.0,210.0,533.0,6.0,4.0,6.0,5.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,10.0,4.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,6.0,4.0,4.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0
533,1.0,210.0,534.0,4.0,5.0,5.0,9.0,4.0,1.0,3.0,5.0,2.0,5.0,5.0,5.0,10.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0
534,1.0,210.0,535.0,6.0,6.0,6.0,4.0,1.0,1.0,3.0,5.0,2.0,6.0,7.0,7.0,10.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0
535,1.0,210.0,536.0,4.0,9.0,7.0,6.0,2.0,2.0,2.0,4.0,1.0,6.0,2.0,2.0,10.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0
536,1.0,210.0,537.0,3.0,8.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,5.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0
537,1.0,210.0,538.0,3.0,5.0,6.0,3.0,3.0,1.0,3.0,5.0,1.0,5.0,4.0,3.0,10.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0
538,1.0,210.0,539.0,4.0,7.0,1.0,6.0,1.0,2.0,1.0,4.0,1.0,6.0,7.0,4.0,10.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,6.0,6.0,4.0,5.0,3.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,7.0
539,1.0,210.0,540.0,3.0,6.0,5.0,8.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,10.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,6.0,5.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,8.0
540,1.0,210.0,541.0,3.0,8.0,7.0,3.0,3.0,2.0,2.0,4.0,1.0,6.0,6.0,5.0,10.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,9.0
541,1.0,210.0,542.0,4.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,10.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,10.0
542,1.0,210.0,543.0,5.0,4.0,6.0,2.0,5.0,1.0,3.0,5.0,1.0,5.0,6.0,5.0,10.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,11.0
543,1.0,210.0,544.0,3.0,7.0,4.0,9.0,3.0,2.0,2.0,4.0,1.0,6.0,3.0,2.0,10.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,12.0
544,1.0,210.0,545.0,3.0,9.0,6.0,4.0,3.0,1.0,3.0,5.0,1.0,5.0,2.0,1.0,10.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,13.0
545,1.0,210.0,546.0,2.0,4.0,7.0,3.0,5.0,1.0,3.0,5.0,1.0,5.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,14.0
546,1.0,210.0,547.0,2.0,6.0,6.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,1.0,1.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,15.0
547,1.0,210.0,548.0,2.0,8.0,6.0,6.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,10.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,4.0,6.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,16.0
548,1.0,210.0,549.0,2.0,3.0,5.0,2.0,4.0,1.0,3.0,5.0,2.0,4.0,6.0,5.0,10.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,6.0,6.0,4.0,4.0,3.0,0.0,3.0,2.0,5.0,1.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,17.0
549,1.0,210.0,550.0,5.0,8.0,7.0,3.0,4.0,1.0,3.0,5.0,1.0,5.0,3.0,2.0,10.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,18.0
550,1.0,210.0,551.0,4.0,5.0,6.0,2.0,3.0,2.0,2.0,4.0,2.0,7.0,6.0,6.0,10.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,7.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,19.0
551,1.0,210.0,552.0,1.0,5.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,1.0,10.0,2.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,20.0
