,CARD,DECK,BALLOT,S47.Q1,S47.Q2,S47.Q3,S47.Q4,S47.Q5A,S47.Q5B,S47.Q6,S47.Q7,S47.Q8,S47.Q9,S47.Q10,S47.Q11,S47.Q12,S47.Q13,S47.Q14,S47.Q15,S47.Q16,S47.Q17,S47.Q18,S47.Q19,S47.Q20,S47.Q21,S47.Q22,S47.Q23,S47.Q24,S47.Q25,S47.Q26,S47.Q27,S47.Q28,S47.Q29,S47.Q30,S47.Q31,S47.Q32,S47.Q33,S47.Q34,S47.Q35,S47.Q36,S47.Q37,S47.Q38,S47.Q39J,S47.Q40,S47.Q40A,S47.Q41,S47.Q42,S47.Q43A,S47.Q43B,S47.Q43C,S47.Q44,S47.Q45,S47.Q46,S47.Q46A,S47.Q46B,S47.Q46C,S47.Q46D,S47.Q46E,S47.Q47A,S47.Q47B,S47.Q47C,S47.Q47D,S47.Q47E,S47.Q47F,S47.Q47G,S47.Q47H,S47.Q48,S47.Q49,CARD..1,DECK..1,BALLOT..1,S47.V50,S47.V51,S47.V52,S47.V53
1084,1.0,47.0,1085.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,9.0,5.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,98.0,98.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,1085.0,6.0,6.0,9.0,3435.0
1085,1.0,47.0,1086.0,1.0,1.0,2.0,1.0,11.0,11.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,6.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,7.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,1086.0,5.0,5.0,9.0,3029.0
1086,1.0,47.0,1087.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,1087.0,8.0,6.0,9.0,3345.0
1087,1.0,47.0,1088.0,1.0,1.0,1.0,3.0,1.0,9.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,1088.0,8.0,10.0,9.0,3152.0
1088,1.0,47.0,1089.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,6.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,98.0,98.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,1089.0,3.0,4.0,9.0,3334.0
1089,1.0,47.0,1090.0,1.0,1.0,2.0,1.0,2.0,6.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,7.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,9.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,1090.0,6.0,8.0,9.0,3160.0
1090,1.0,47.0,1091.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,1091.0,7.0,5.0,9.0,3041.0
1091,1.0,47.0,1092.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,6.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,47.0,1092.0,3.0,9.0,9.0,3324.0
1092,1.0,47.0,1093.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,1093.0,8.0,5.0,9.0,3047.0
1093,1.0,47.0,1094.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,47.0,1094.0,0.0,8.0,9.0,3290.0
1094,1.0,47.0,1095.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,1095.0,7.0,7.0,9.0,3343.0
1095,1.0,47.0,1096.0,1.0,1.0,1.0,1.0,4.0,7.0,4.0,4.0,2.0,5.0,1.0,2.0,3.0,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,98.0,98.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,1096.0,3.0,7.0,9.0,3322.0
1096,1.0,47.0,1097.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,1097.0,8.0,10.0,9.0,3270.0
1097,1.0,47.0,1098.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,1098.0,3.0,9.0,9.0,3361.0
1098,1.0,47.0,1099.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,1099.0,7.0,7.0,9.0,3374.0
1099,1.0,47.0,1100.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,10.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,98.0,98.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,1100.0,7.0,6.0,9.0,3259.0
1100,1.0,47.0,1101.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,98.0,98.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,1101.0,3.0,5.0,9.0,3043.0
1101,1.0,47.0,1102.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,98.0,98.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,47.0,1102.0,0.0,9.0,9.0,3329.0
1102,1.0,47.0,1103.0,1.0,2.0,2.0,1.0,2.0,6.0,3.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,1103.0,6.0,6.0,9.0,3189.0
1103,1.0,47.0,1104.0,1.0,1.0,1.0,1.0,11.0,11.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,47.0,1104.0,5.0,6.0,9.0,3317.0
1104,1.0,47.0,1105.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,47.0,1105.0,7.0,6.0,9.0,3358.0
1105,1.0,47.0,1106.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,7.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,98.0,98.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,1106.0,5.0,8.0,9.0,3389.0
1106,1.0,47.0,1107.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,1107.0,7.0,6.0,9.0,3336.0
1107,1.0,47.0,1108.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,6.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,1108.0,8.0,5.0,9.0,3296.0
1108,1.0,47.0,1109.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,1109.0,7.0,9.0,9.0,3390.0
1109,1.0,47.0,1110.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,1110.0,8.0,6.0,9.0,3119.0
1110,1.0,47.0,1111.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,98.0,98.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,1111.0,8.0,99.0,9.0,3114.0
1111,1.0,47.0,1112.0,1.0,1.0,1.0,1.0,11.0,11.0,4.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,98.0,98.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,1112.0,8.0,5.0,9.0,3095.0
1112,1.0,47.0,1113.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,47.0,1113.0,5.0,7.0,9.0,3360.0
1113,1.0,47.0,1114.0,1.0,1.0,1.0,1.0,3.0,7.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,4.0,2.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,1114.0,6.0,4.0,9.0,3026.0
1114,1.0,47.0,1115.0,1.0,1.0,1.0,1.0,3.0,7.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,4.0,2.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,1115.0,6.0,4.0,9.0,3026.0
1115,1.0,47.0,1116.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,47.0,1116.0,4.0,8.0,9.0,3382.0
1116,1.0,47.0,1117.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,47.0,1117.0,4.0,7.0,9.0,3442.0
1117,1.0,47.0,1118.0,2.0,2.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,47.0,1118.0,5.0,8.0,9.0,3439.0
1118,1.0,47.0,1119.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,98.0,98.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,1119.0,8.0,6.0,9.0,3074.0
1119,1.0,47.0,1120.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,8.0,4.0,1.0,5.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,47.0,1120.0,6.0,9.0,9.0,3438.0
1120,1.0,47.0,1121.0,0.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,98.0,98.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,1121.0,6.0,8.0,9.0,3106.0
1121,1.0,47.0,1122.0,2.0,1.0,2.0,2.0,8.0,8.0,3.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,6.0,4.0,3.0,2.0,3.0,2.0,5.0,1.0,3.0,3.0,2.0,6.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,1122.0,8.0,9.0,9.0,3159.0
1122,1.0,47.0,1123.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,98.0,98.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,1123.0,8.0,10.0,9.0,3168.0
1123,1.0,47.0,1124.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,5.0,5.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,47.0,1124.0,7.0,9.0,9.0,3109.0
1124,1.0,47.0,1125.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,98.0,98.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,1125.0,8.0,3.0,9.0,3080.0
1125,1.0,47.0,1126.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,1126.0,8.0,8.0,9.0,3229.0
1126,1.0,47.0,1127.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,1127.0,7.0,7.0,9.0,3006.0
1127,1.0,47.0,1128.0,4.0,1.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,10.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,47.0,1128.0,1.0,99.0,9.0,3166.0
